cell_id,Junco hyemalis,Junco hyemalis hyemalis/carolinensis,Junco hyemalis cismontanus,Junco hyemalis [oreganus Group],Junco hyemalis mearnsi,Junco hyemalis aikeni,Junco hyemalis caniceps,Junco hyemalis dorsalis,Junco hyemalis hyemalis/carolinensis/cismontanus,Junco hyemalis [oreganus Group] x mearnsi,Junco hyemalis mearnsi x aikeni,Junco hyemalis [oreganus Group] x caniceps,Junco hyemalis mearnsi x caniceps,Junco hyemalis caniceps x dorsalis
82138ffffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821397fffffffff,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82139ffffffffff,15.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8213b7fffffffff,87.0,70.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82192ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82194ffffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821957fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82195ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821aa7fffffffff,45.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821aaffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821b9ffffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821d27fffffffff,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8222d7fffffffff,9.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8222dffffffffff,32.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822607fffffffff,32.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
82260ffffffffff,59.0,1.0,8.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
822617fffffffff,14.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82261ffffffffff,9.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822627fffffffff,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82262ffffffffff,94.0,5.0,7.0,62.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
822647fffffffff,119.0,29.0,6.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
82264ffffffffff,74.0,20.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822657fffffffff,176.0,10.0,21.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82265ffffffffff,63.0,32.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822667fffffffff,208.0,30.0,17.0,93.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
82266ffffffffff,92.0,5.0,13.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822677fffffffff,46.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
822687fffffffff,461.0,47.0,33.0,38.0,85.0,37.0,120.0,0.0,7.0,7.0,2.0,0.0,5.0,0.0
82268ffffffffff,570.0,24.0,67.0,28.0,71.0,50.0,209.0,0.0,4.0,6.0,12.0,0.0,25.0,0.0
822697fffffffff,516.0,28.0,127.0,90.0,52.0,0.0,104.0,0.0,3.0,0.0,0.0,0.0,47.0,0.0
82269ffffffffff,204.0,1.0,44.0,20.0,69.0,6.0,21.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
8226a7fffffffff,22.0,2.0,6.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226affffffffff,382.0,29.0,42.0,56.0,78.0,46.0,73.0,0.0,11.0,4.0,5.0,0.0,0.0,0.0
8226b7fffffffff,27.0,0.0,3.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226c7fffffffff,75.0,19.0,1.0,21.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
8226cffffffffff,81.0,3.0,12.0,16.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
8226d7fffffffff,285.0,65.0,37.0,61.0,41.0,14.0,18.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
8226dffffffffff,68.0,21.0,0.0,3.0,9.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226e7fffffffff,110.0,4.0,34.0,9.0,15.0,3.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
8226effffffffff,62.0,13.0,7.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8226f7fffffffff,113.0,24.0,23.0,12.0,8.0,8.0,23.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
822707fffffffff,63.0,8.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82270ffffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822717fffffffff,39.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
82271ffffffffff,57.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
822737fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822747fffffffff,140.0,22.0,0.0,16.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
82274ffffffffff,1128.0,457.0,16.0,34.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
822757fffffffff,154.0,20.0,25.0,59.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
82275ffffffffff,320.0,45.0,32.0,97.0,0.0,0.0,2.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0
822767fffffffff,46.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82276ffffffffff,114.0,36.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822777fffffffff,48.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
822787fffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82278ffffffffff,10.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822797fffffffff,65.0,15.0,4.0,5.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
82279ffffffffff,18.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8227a7fffffffff,68.0,26.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8227affffffffff,26.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8227b7fffffffff,19.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822807fffffffff,157.0,22.0,55.0,51.0,5.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
822817fffffffff,228.0,106.0,16.0,80.0,4.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
82281ffffffffff,88.0,19.0,20.0,28.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
822837fffffffff,1881.0,165.0,68.0,570.0,7.0,2.0,21.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
822887fffffffff,283.0,88.0,32.0,89.0,10.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
82288ffffffffff,90.0,28.0,50.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
822897fffffffff,167.0,15.0,21.0,38.0,52.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
82289ffffffffff,139.0,9.0,37.0,23.0,32.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
8228a7fffffffff,40.0,2.0,2.0,0.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
8228affffffffff,41.0,14.0,12.0,3.0,2.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
8228b7fffffffff,90.0,12.0,7.0,22.0,26.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0
8228c7fffffffff,47.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8228d7fffffffff,44.0,6.0,14.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
8228dffffffffff,35.0,6.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8228f7fffffffff,131.0,17.0,52.0,25.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
822917fffffffff,56.0,9.0,2.0,4.0,19.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82291ffffffffff,12.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822987fffffffff,184.0,65.0,10.0,11.0,21.0,0.0,47.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
82298ffffffffff,198.0,115.0,11.0,42.0,4.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
822997fffffffff,63.0,1.0,9.0,11.0,10.0,0.0,13.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
82299ffffffffff,59.0,1.0,8.0,39.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8229a7fffffffff,1305.0,249.0,19.0,109.0,169.0,0.0,415.0,16.0,54.0,0.0,0.0,0.0,9.0,0.0
8229affffffffff,277.0,131.0,16.0,35.0,32.0,0.0,19.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0
8229b7fffffffff,168.0,48.0,21.0,28.0,18.0,0.0,26.0,2.0,12.0,0.0,0.0,0.0,2.0,0.0
822a07fffffffff,40.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822a17fffffffff,7806.0,1826.0,5.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
822a1ffffffffff,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822a27fffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822a37fffffffff,413.0,164.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822a87fffffffff,47.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
822a8ffffffffff,324.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
822a97fffffffff,126.0,7.0,13.0,83.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
822a9ffffffffff,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822aa7fffffffff,314.0,75.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822aaffffffffff,1421.0,450.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
822ab7fffffffff,759.0,253.0,21.0,61.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
822ad7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822af7fffffffff,53.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b07fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b0ffffffffff,54.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b17fffffffff,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b1ffffffffff,67.0,22.0,5.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
822b27fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b37fffffffff,40.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,295.0,31.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b8ffffffffff,875.0,156.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b97fffffffff,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b9ffffffffff,1508.0,299.0,54.0,53.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
822ba7fffffffff,354.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,830.0,64.0,1.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
822bb7fffffffff,125.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82441ffffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824447fffffffff,57.0,35.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82444ffffffffff,66.0,26.0,1.0,1.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
824457fffffffff,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82445ffffffffff,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,65.0,18.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824477fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244affffffffff,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244c7fffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244cffffffffff,73.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244d7fffffffff,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244dffffffffff,336.0,41.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8244e7fffffffff,99.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
8244effffffffff,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244f7fffffffff,54.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82450ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8245a7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824817fffffffff,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82482ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824847fffffffff,80.0,0.0,0.0,55.0,4.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
82484ffffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824857fffffffff,16.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82485ffffffffff,203.0,26.0,2.0,63.0,30.0,0.0,34.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0
824877fffffffff,33.0,0.0,0.0,21.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824887fffffffff,30.0,6.0,0.0,9.0,1.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
82488ffffffffff,57.0,8.0,0.0,5.0,13.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824897fffffffff,17.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82489ffffffffff,64.0,24.0,0.0,11.0,14.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8248a7fffffffff,6.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248affffffffff,11.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8248b7fffffffff,42.0,0.0,0.0,4.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248c7fffffffff,359.0,5.0,8.0,5.0,62.0,0.0,159.0,32.0,1.0,0.0,0.0,0.0,11.0,0.0
8248cffffffffff,127.0,7.0,2.0,19.0,22.0,1.0,13.0,23.0,7.0,0.0,0.0,0.0,2.0,0.0
8248d7fffffffff,107.0,4.0,4.0,2.0,14.0,0.0,27.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0
8248dffffffffff,124.0,3.0,40.0,8.0,18.0,12.0,10.0,7.0,3.0,0.0,0.0,0.0,13.0,0.0
8248e7fffffffff,10.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248effffffffff,641.0,79.0,30.0,49.0,82.0,0.0,106.0,42.0,11.0,0.0,0.0,0.0,49.0,1.0
8248f7fffffffff,268.0,14.0,35.0,21.0,50.0,6.0,68.0,27.0,0.0,0.0,0.0,0.0,10.0,0.0
82498ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
