cell_id,Aegolius acadicus,Aegolius acadicus acadicus,Aegolius acadicus brooksi
8426853ffffffff,6.0,0.0,0.0
8426899ffffffff,1.0,0.0,0.0
84268c1ffffffff,2.0,0.0,0.0
84268c5ffffffff,2.0,0.0,0.0
84268cdffffffff,3.0,0.0,0.0
84268d3ffffffff,1.0,0.0,0.0
8426905ffffffff,13.0,0.0,0.0
8426907ffffffff,1.0,0.0,0.0
8426909ffffffff,8.0,0.0,0.0
842690dffffffff,5.0,0.0,0.0
8426945ffffffff,2.0,0.0,0.0
8426963ffffffff,35.0,0.0,0.0
8426969ffffffff,2.0,0.0,0.0
842696bffffffff,48.0,0.0,0.0
842699bffffffff,1.0,0.0,0.0
842699dffffffff,1.0,0.0,0.0
84269b9ffffffff,2.0,0.0,0.0
84269c1ffffffff,3.0,0.0,0.0
84269c5ffffffff,2.0,0.0,0.0
84269c7ffffffff,5.0,0.0,0.0
84269c9ffffffff,3.0,0.0,0.0
84269cbffffffff,4.0,0.0,0.0
8426a19ffffffff,2.0,0.0,0.0
8426a2bffffffff,4.0,0.0,0.0
8426a5bffffffff,1.0,0.0,0.0
8426a5dffffffff,1.0,0.0,0.0
8426a8bffffffff,10.0,0.0,0.0
8426a97ffffffff,4.0,0.0,0.0
8426aadffffffff,2.0,0.0,0.0
8426ac5ffffffff,19.0,0.0,0.0
8426b61ffffffff,1.0,0.0,0.0
8426b63ffffffff,16.0,0.0,0.0
8426e43ffffffff,1.0,0.0,0.0
8426e53ffffffff,2.0,0.0,0.0
8426e59ffffffff,8.0,0.0,0.0
8426e5bffffffff,3.0,0.0,0.0
8426e5dffffffff,2.0,0.0,0.0
8426ec9ffffffff,3.0,0.0,0.0
8426ed1ffffffff,81.0,0.0,0.0
8426f6dffffffff,10.0,0.0,0.0
8427017ffffffff,2.0,0.0,0.0
8427039ffffffff,2.0,0.0,0.0
8427063ffffffff,2.0,0.0,0.0
8427097ffffffff,4.0,0.0,0.0
8427183ffffffff,6.0,0.0,0.0
84271b3ffffffff,2.0,0.0,0.0
84271b7ffffffff,2.0,0.0,0.0
84271c9ffffffff,2.0,0.0,0.0
8427417ffffffff,1.0,0.0,0.0
842741bffffffff,3.0,0.0,0.0
8427429ffffffff,2.0,0.0,0.0
8427437ffffffff,2.0,0.0,0.0
8427481ffffffff,13.0,0.0,0.0
8427485ffffffff,7.0,0.0,0.0
8427487ffffffff,12.0,0.0,0.0
8427491ffffffff,2.0,0.0,0.0
84274b5ffffffff,4.0,0.0,0.0
84274b7ffffffff,2.0,0.0,0.0
84274b9ffffffff,3.0,0.0,0.0
84274cdffffffff,2.0,0.0,0.0
84274d3ffffffff,15.0,0.0,0.0
84274d5ffffffff,1.0,0.0,0.0
84274d7ffffffff,14.0,0.0,0.0
84274dbffffffff,11.0,0.0,0.0
84274e1ffffffff,7.0,0.0,0.0
84274e3ffffffff,2.0,0.0,0.0
8427513ffffffff,10.0,0.0,0.0
8427523ffffffff,5.0,0.0,0.0
8427529ffffffff,8.0,0.0,0.0
8427539ffffffff,2.0,0.0,0.0
842753bffffffff,3.0,0.0,0.0
8427559ffffffff,1.0,0.0,0.0
8427569ffffffff,8.0,0.0,0.0
842758dffffffff,2.0,0.0,0.0
8427591ffffffff,2.0,0.0,0.0
8427593ffffffff,3.0,0.0,0.0
8427597ffffffff,2.0,0.0,0.0
842759dffffffff,2.0,0.0,0.0
84275b5ffffffff,2.0,0.0,0.0
84275c1ffffffff,2.0,0.0,0.0
84275c7ffffffff,9.0,0.0,0.0
84275d9ffffffff,6.0,0.0,0.0
84275e9ffffffff,1.0,0.0,0.0
8427605ffffffff,1.0,0.0,0.0
8427617ffffffff,2.0,0.0,0.0
8427631ffffffff,57.0,0.0,0.0
842763bffffffff,21.0,0.0,0.0
8427691ffffffff,2.0,0.0,0.0
842769bffffffff,2.0,0.0,0.0
84276d1ffffffff,19.0,0.0,0.0
84276d3ffffffff,2.0,0.0,0.0
84276e5ffffffff,9.0,0.0,0.0
84276e9ffffffff,2.0,0.0,0.0
84276edffffffff,2.0,0.0,0.0
8427701ffffffff,10.0,0.0,0.0
8427705ffffffff,1.0,0.0,0.0
8427715ffffffff,1.0,0.0,0.0
842773bffffffff,2.0,0.0,0.0
8427747ffffffff,1.0,0.0,0.0
842780dffffffff,3.0,0.0,0.0
842788bffffffff,3.0,0.0,0.0
84278b5ffffffff,3.0,0.0,0.0
84278c9ffffffff,13.0,0.0,0.0
8427a05ffffffff,3.0,0.0,0.0
8427a0bffffffff,6.0,0.0,0.0
8427a1dffffffff,2.0,0.0,0.0
8427a61ffffffff,4.0,0.0,0.0
8427a95ffffffff,2.0,0.0,0.0
8427ad3ffffffff,2.0,0.0,0.0
8428023ffffffff,25.0,0.0,0.0
842802bffffffff,11.0,0.0,0.0
842810bffffffff,2.0,0.0,0.0
8428119ffffffff,4.0,0.0,0.0
8428143ffffffff,8.0,0.0,0.0
8428149ffffffff,3.0,0.0,0.0
842814bffffffff,8.0,0.0,0.0
8428155ffffffff,2.0,0.0,0.0
84281b1ffffffff,2.0,0.0,0.0
84281b5ffffffff,14.0,0.0,0.0
84281e1ffffffff,2.0,0.0,0.0
84281e5ffffffff,4.0,0.0,0.0
84281e9ffffffff,8.0,0.0,0.0
84281edffffffff,4.0,0.0,0.0
8428303ffffffff,12.0,0.0,0.0
8428309ffffffff,33.0,0.0,0.0
842830bffffffff,2.0,0.0,0.0
8428321ffffffff,4.0,0.0,0.0
8428329ffffffff,7.0,0.0,0.0
842832bffffffff,4.0,0.0,0.0
8428341ffffffff,35.0,0.0,0.0
8428343ffffffff,26.0,0.0,0.0
842834dffffffff,6.0,0.0,0.0
8428355ffffffff,237.0,0.0,0.0
8428357ffffffff,11.0,0.0,0.0
8428363ffffffff,2.0,0.0,0.0
8428847ffffffff,53.0,0.0,0.0
842884dffffffff,8.0,0.0,0.0
8428863ffffffff,5.0,0.0,0.0
84288b9ffffffff,1.0,0.0,0.0
84288c5ffffffff,6.0,0.0,0.0
84288d5ffffffff,2.0,0.0,0.0
84288ebffffffff,2.0,0.0,0.0
8428901ffffffff,4.0,0.0,0.0
842890dffffffff,6.0,0.0,0.0
8428923ffffffff,15.0,0.0,0.0
842892bffffffff,1.0,0.0,0.0
842896bffffffff,11.0,0.0,0.0
8428a91ffffffff,2.0,0.0,0.0
8428a93ffffffff,2.0,0.0,0.0
8428a99ffffffff,2.0,0.0,0.0
8428a9bffffffff,16.0,0.0,0.0
8428aa9ffffffff,1.0,0.0,0.0
8428adbffffffff,18.0,0.0,0.0
8428d1bffffffff,2.0,0.0,0.0
8428d5dffffffff,1.0,0.0,0.0
8428d85ffffffff,2.0,0.0,0.0
8428de1ffffffff,2.0,0.0,0.0
8428de9ffffffff,19.0,0.0,0.0
8428dedffffffff,3.0,0.0,0.0
8428f01ffffffff,7.0,0.0,0.0
8428f0bffffffff,2.0,0.0,0.0
8428f4bffffffff,2.0,0.0,0.0
8428f67ffffffff,67.0,0.0,0.0
8429121ffffffff,6.0,0.0,0.0
8429123ffffffff,2.0,0.0,0.0
84291a5ffffffff,1.0,0.0,0.0
84291a7ffffffff,3.0,0.0,0.0
842984dffffffff,3.0,0.0,0.0
8429853ffffffff,1.0,0.0,0.0
8429869ffffffff,2.0,0.0,0.0
842986bffffffff,4.0,0.0,0.0
84298cbffffffff,30.0,0.0,0.0
84298cdffffffff,2.0,0.0,0.0
84298ddffffffff,1.0,0.0,0.0
842990bffffffff,3.0,0.0,0.0
8429957ffffffff,8.0,0.0,0.0
8429a09ffffffff,2.0,0.0,0.0
8429a0bffffffff,1.0,0.0,0.0
8429a47ffffffff,3.0,0.0,0.0
8429a6bffffffff,1.0,0.0,0.0
8429a9bffffffff,46.0,0.0,0.0
8429a9dffffffff,6.0,0.0,0.0
8429aa7ffffffff,15.0,0.0,0.0
8429ac9ffffffff,4.0,0.0,0.0
8429acdffffffff,1.0,0.0,0.0
8429ad9ffffffff,2.0,0.0,0.0
8429addffffffff,2.0,0.0,0.0
8429b09ffffffff,4.0,0.0,0.0
8429b63ffffffff,1.0,0.0,0.0
8429b67ffffffff,24.0,0.0,0.0
842a065ffffffff,6.0,0.0,0.0
842a101ffffffff,193.0,0.0,0.0
842a103ffffffff,19.0,0.0,0.0
842a105ffffffff,6.0,0.0,0.0
842a107ffffffff,19.0,0.0,0.0
842a109ffffffff,20.0,6.0,0.0
842a10bffffffff,32.0,0.0,0.0
842a10dffffffff,4.0,0.0,0.0
842a121ffffffff,2.0,0.0,0.0
842a123ffffffff,16.0,0.0,0.0
842a12dffffffff,4.0,0.0,0.0
842a135ffffffff,39.0,0.0,0.0
842a139ffffffff,4.0,0.0,0.0
842a13bffffffff,1.0,0.0,0.0
842a13dffffffff,5.0,0.0,0.0
842a141ffffffff,9.0,0.0,0.0
842a143ffffffff,1.0,0.0,0.0
842a145ffffffff,4.0,0.0,0.0
842a147ffffffff,2.0,0.0,0.0
842a14dffffffff,6.0,0.0,0.0
842a151ffffffff,6.0,0.0,0.0
842a155ffffffff,6.0,0.0,0.0
842a157ffffffff,1.0,0.0,0.0
842a159ffffffff,16.0,0.0,0.0
842a161ffffffff,14.0,0.0,0.0
842a163ffffffff,7.0,0.0,0.0
842a169ffffffff,24.0,0.0,0.0
842a1a5ffffffff,3.0,3.0,0.0
842a301ffffffff,1.0,0.0,0.0
842a307ffffffff,16.0,0.0,0.0
842a311ffffffff,13.0,0.0,0.0
842a313ffffffff,18.0,0.0,0.0
842a315ffffffff,9.0,0.0,0.0
842a317ffffffff,26.0,0.0,0.0
842a323ffffffff,3.0,0.0,0.0
842a325ffffffff,4.0,0.0,0.0
842a329ffffffff,8.0,0.0,0.0
842a32bffffffff,7.0,0.0,0.0
842a32dffffffff,4.0,0.0,0.0
842a331ffffffff,20.0,0.0,0.0
842a333ffffffff,53.0,0.0,0.0
842a337ffffffff,8.0,0.0,0.0
842a339ffffffff,61.0,0.0,0.0
842a33bffffffff,2.0,0.0,0.0
842a33dffffffff,4.0,0.0,0.0
842a369ffffffff,2.0,0.0,0.0
842a813ffffffff,1.0,0.0,0.0
842a817ffffffff,21.0,0.0,0.0
842a81bffffffff,18.0,0.0,0.0
842a81dffffffff,1.0,0.0,0.0
842a843ffffffff,11.0,0.0,0.0
842a845ffffffff,5.0,0.0,0.0
842a857ffffffff,2.0,0.0,0.0
842a85bffffffff,2.0,0.0,0.0
842a85dffffffff,11.0,0.0,0.0
842a88dffffffff,3.0,0.0,0.0
842a8adffffffff,41.0,0.0,0.0
842a8c5ffffffff,25.0,0.0,0.0
842a8cdffffffff,1.0,0.0,0.0
842a8ddffffffff,2.0,0.0,0.0
842a911ffffffff,1.0,0.0,0.0
842a921ffffffff,6.0,0.0,0.0
842a923ffffffff,1.0,0.0,0.0
842a92dffffffff,6.0,0.0,0.0
842a931ffffffff,5.0,0.0,0.0
842a935ffffffff,2.0,0.0,0.0
842a937ffffffff,3.0,0.0,0.0
842a93dffffffff,5.0,0.0,0.0
842a947ffffffff,2.0,0.0,0.0
842a957ffffffff,43.0,0.0,0.0
842a95dffffffff,2.0,0.0,0.0
842a96dffffffff,2.0,0.0,0.0
842a993ffffffff,26.0,0.0,0.0
842a9adffffffff,1.0,0.0,0.0
842a9b9ffffffff,6.0,0.0,0.0
842aa03ffffffff,3.0,0.0,0.0
842aa0bffffffff,1.0,0.0,0.0
842aa13ffffffff,8.0,0.0,0.0
842aa17ffffffff,4.0,0.0,0.0
842aa1bffffffff,20.0,0.0,0.0
842aa23ffffffff,4.0,0.0,0.0
842aa25ffffffff,1.0,0.0,0.0
842aa29ffffffff,2.0,0.0,0.0
842aa2bffffffff,4.0,0.0,0.0
842aa2dffffffff,2.0,0.0,0.0
842aa31ffffffff,2.0,0.0,0.0
842aa33ffffffff,4.0,0.0,0.0
842aa3bffffffff,1.0,0.0,0.0
842aa49ffffffff,3.0,0.0,0.0
842aa4bffffffff,15.0,0.0,0.0
842aa51ffffffff,4.0,0.0,0.0
842aa5bffffffff,5.0,0.0,0.0
842aa5dffffffff,2.0,0.0,0.0
842aa61ffffffff,3.0,0.0,0.0
842aa67ffffffff,1.0,0.0,0.0
842aa6dffffffff,15.0,0.0,0.0
842aa81ffffffff,2.0,0.0,0.0
842aa85ffffffff,11.0,0.0,0.0
842aa87ffffffff,6.0,0.0,0.0
842aa89ffffffff,2.0,0.0,0.0
842aa8bffffffff,2.0,0.0,0.0
842aa8dffffffff,4.0,1.0,0.0
842aa91ffffffff,4.0,0.0,0.0
842aa9bffffffff,4.0,0.0,0.0
842aaa5ffffffff,17.0,0.0,0.0
842aaa7ffffffff,7.0,0.0,0.0
842aaa9ffffffff,8.0,0.0,0.0
842aaabffffffff,8.0,0.0,0.0
842aab1ffffffff,2.0,0.0,0.0
842aac1ffffffff,3.0,0.0,0.0
842aac3ffffffff,4.0,0.0,0.0
842aac7ffffffff,3.0,2.0,0.0
842aac9ffffffff,49.0,0.0,0.0
842aacbffffffff,229.0,0.0,0.0
842aacdffffffff,1.0,0.0,0.0
842aad1ffffffff,32.0,0.0,0.0
842aad3ffffffff,5.0,0.0,0.0
842aad5ffffffff,4.0,0.0,0.0
842aae3ffffffff,8.0,0.0,0.0
842aae5ffffffff,2.0,0.0,0.0
842aae9ffffffff,1.0,0.0,0.0
842aaedffffffff,4.0,0.0,0.0
842ab05ffffffff,6.0,0.0,0.0
842ab09ffffffff,2.0,0.0,0.0
842ab13ffffffff,1.0,0.0,0.0
842ab21ffffffff,33.0,0.0,0.0
842ab25ffffffff,4.0,0.0,0.0
842ab27ffffffff,3.0,0.0,0.0
842ab2bffffffff,35.0,0.0,0.0
842ab2dffffffff,10.0,0.0,0.0
842ab31ffffffff,8.0,0.0,0.0
842ab37ffffffff,6.0,0.0,0.0
842ab39ffffffff,357.0,0.0,0.0
842ab3bffffffff,2.0,0.0,0.0
842ab41ffffffff,5.0,0.0,0.0
842ab47ffffffff,1.0,0.0,0.0
842ab49ffffffff,22.0,0.0,0.0
842ab4bffffffff,13.0,0.0,0.0
842ab4dffffffff,2.0,0.0,0.0
842ab51ffffffff,3.0,0.0,0.0
842ab55ffffffff,9.0,0.0,0.0
842ab57ffffffff,3.0,0.0,0.0
842ab5dffffffff,6.0,0.0,0.0
842ab61ffffffff,43.0,0.0,0.0
842ab67ffffffff,6.0,0.0,0.0
842ab69ffffffff,1.0,0.0,0.0
842af03ffffffff,8.0,0.0,0.0
842af15ffffffff,85.0,0.0,0.0
842af17ffffffff,8.0,0.0,0.0
842af37ffffffff,2.0,0.0,0.0
842af39ffffffff,2.0,0.0,0.0
842af69ffffffff,2.0,0.0,0.0
842af6bffffffff,66.0,0.0,0.0
842b0a1ffffffff,2.0,0.0,0.0
842b0a7ffffffff,3.0,0.0,0.0
842b0adffffffff,2.0,0.0,0.0
842b0e9ffffffff,3.0,0.0,0.0
842b103ffffffff,2.0,0.0,0.0
842b127ffffffff,3.0,0.0,0.0
842b12bffffffff,2.0,0.0,0.0
842b13bffffffff,2.0,0.0,0.0
842b14dffffffff,2.0,0.0,0.0
842b165ffffffff,1.0,0.0,0.0
842b167ffffffff,83.0,0.0,0.0
842b16bffffffff,2.0,0.0,0.0
842b187ffffffff,5.0,0.0,0.0
842b1edffffffff,8.0,0.0,0.0
842b24bffffffff,1.0,0.0,0.0
842b255ffffffff,2.0,0.0,0.0
842b2ebffffffff,2.0,0.0,0.0
842b32bffffffff,2.0,0.0,0.0
842b369ffffffff,2.0,0.0,0.0
842b809ffffffff,6.0,0.0,0.0
842b80dffffffff,2.0,0.0,0.0
842b811ffffffff,3.0,0.0,0.0
842b815ffffffff,19.0,0.0,0.0
842b817ffffffff,8.0,0.0,0.0
842b819ffffffff,1.0,0.0,0.0
842b81bffffffff,12.0,0.0,0.0
842b81dffffffff,2.0,0.0,0.0
842b82dffffffff,2.0,0.0,0.0
842b831ffffffff,15.0,0.0,0.0
842b833ffffffff,1.0,0.0,0.0
842b835ffffffff,4.0,0.0,0.0
842b837ffffffff,2.0,0.0,0.0
842b839ffffffff,10.0,2.0,0.0
842b83bffffffff,98.0,0.0,0.0
842b843ffffffff,4.0,0.0,0.0
842b881ffffffff,2.0,0.0,0.0
842b887ffffffff,2.0,0.0,0.0
842b889ffffffff,3.0,0.0,0.0
842b88dffffffff,8.0,0.0,0.0
842b895ffffffff,2.0,0.0,0.0
842b897ffffffff,2.0,0.0,0.0
842b89bffffffff,9.0,0.0,0.0
842b8abffffffff,3.0,0.0,0.0
842b8b1ffffffff,2.0,0.0,0.0
842b8b5ffffffff,2.0,0.0,0.0
842b8bbffffffff,2.0,0.0,0.0
842b8c3ffffffff,39.0,0.0,0.0
842b8c7ffffffff,4.0,0.0,0.0
842b8cbffffffff,9.0,0.0,0.0
842b8cdffffffff,13.0,0.0,0.0
842b8d1ffffffff,8.0,0.0,0.0
842b8d5ffffffff,19.0,0.0,0.0
842b8ddffffffff,14.0,0.0,0.0
842b8e5ffffffff,10.0,0.0,0.0
842b8edffffffff,3.0,0.0,0.0
842b903ffffffff,2.0,0.0,0.0
842b909ffffffff,16.0,0.0,0.0
842b93dffffffff,2.0,0.0,0.0
842b941ffffffff,6.0,0.0,0.0
842b947ffffffff,41.0,0.0,0.0
842b949ffffffff,32.0,0.0,0.0
842b94dffffffff,5.0,0.0,0.0
842b96dffffffff,1.0,0.0,0.0
842b981ffffffff,6.0,0.0,0.0
842b989ffffffff,29.0,0.0,0.0
842b98bffffffff,114.0,0.0,0.0
842b98dffffffff,3.0,0.0,0.0
842b991ffffffff,21.0,0.0,0.0
842b997ffffffff,1.0,0.0,0.0
842b9a1ffffffff,7.0,0.0,0.0
842b9a3ffffffff,7.0,0.0,0.0
842b9a9ffffffff,6.0,0.0,0.0
842b9abffffffff,1.0,0.0,0.0
842b9adffffffff,2.0,0.0,0.0
842b9b3ffffffff,5.0,0.0,0.0
842b9b5ffffffff,48.0,0.0,0.0
842b9b7ffffffff,194.0,0.0,0.0
842b9b9ffffffff,12.0,0.0,0.0
842b9bdffffffff,128.0,0.0,0.0
842b9c1ffffffff,2.0,0.0,0.0
842b9c5ffffffff,17.0,0.0,0.0
842b9c9ffffffff,2.0,0.0,0.0
842b9cdffffffff,18.0,0.0,0.0
842b9d3ffffffff,27.0,0.0,0.0
842b9d7ffffffff,6.0,0.0,0.0
842b9dbffffffff,13.0,0.0,0.0
842b9e3ffffffff,2.0,0.0,0.0
842b9e5ffffffff,2.0,0.0,0.0
842b9e9ffffffff,1.0,0.0,0.0
842b9ebffffffff,3.0,0.0,0.0
842b9edffffffff,2.0,0.0,0.0
842ba01ffffffff,17.0,0.0,0.0
842ba51ffffffff,5.0,0.0,0.0
842ba55ffffffff,7.0,0.0,0.0
842ba57ffffffff,6.0,0.0,0.0
842ba85ffffffff,52.0,3.0,0.0
842ba87ffffffff,19.0,1.0,0.0
842ba89ffffffff,5.0,0.0,0.0
842baa3ffffffff,3.0,0.0,0.0
842baa5ffffffff,6.0,0.0,0.0
842baabffffffff,20.0,0.0,0.0
842bab7ffffffff,21.0,10.0,0.0
842babbffffffff,1.0,0.0,0.0
842babdffffffff,2.0,0.0,0.0
842bac3ffffffff,1.0,0.0,0.0
842bac5ffffffff,1.0,0.0,0.0
842bac7ffffffff,2.0,0.0,0.0
842bacdffffffff,3.0,0.0,0.0
842bad5ffffffff,2.0,0.0,0.0
842bae7ffffffff,22.0,0.0,0.0
842bb27ffffffff,52.0,0.0,0.0
84445b7ffffffff,13.0,0.0,0.0
8444c57ffffffff,36.0,0.0,0.0
8444c85ffffffff,8.0,0.0,0.0
8444ca1ffffffff,25.0,0.0,0.0
8444ca3ffffffff,4.0,0.0,0.0
8444ca5ffffffff,11.0,0.0,0.0
8444cadffffffff,6.0,0.0,0.0
8444cb3ffffffff,2.0,0.0,0.0
8444d33ffffffff,2.0,0.0,0.0
8444d91ffffffff,14.0,0.0,0.0
8444d97ffffffff,25.0,0.0,0.0
8444d9bffffffff,3.0,0.0,0.0
8444da5ffffffff,2.0,0.0,0.0
8444dc5ffffffff,2.0,0.0,0.0
8444dd3ffffffff,70.0,0.0,0.0
8444ddbffffffff,4.0,0.0,0.0
8444eb9ffffffff,1.0,0.0,0.0
84485d5ffffffff,12.0,0.0,0.0
8448c39ffffffff,1.0,0.0,0.0
8448c59ffffffff,137.0,0.0,0.0
8448c5bffffffff,9.0,0.0,0.0
8448c63ffffffff,2.0,0.0,0.0
8448cd9ffffffff,3.0,0.0,0.0
8448d35ffffffff,2.0,0.0,0.0
8448d37ffffffff,2.0,0.0,0.0
8448d4bffffffff,5.0,0.0,0.0
8448d83ffffffff,2.0,0.0,0.0
8448d89ffffffff,1.0,0.0,0.0
8448e83ffffffff,1.0,0.0,0.0
8448e85ffffffff,69.0,0.0,0.0
8448e8dffffffff,7.0,0.0,0.0
8448eb1ffffffff,2.0,0.0,0.0
8448ebbffffffff,20.0,0.0,0.0
8448ed3ffffffff,3.0,0.0,0.0
8448eebffffffff,20.0,0.0,0.0
8448f21ffffffff,32.0,0.0,0.0
8449801ffffffff,4.0,0.0,0.0
8449827ffffffff,1.0,0.0,0.0
8449861ffffffff,7.0,4.0,0.0
844990bffffffff,1.0,0.0,0.0
844990dffffffff,2.0,0.0,0.0
8449959ffffffff,7.0,0.0,0.0
844995dffffffff,2.0,0.0,0.0
8449963ffffffff,6.0,0.0,0.0
84499c9ffffffff,2.0,0.0,0.0
846d305ffffffff,1.0,0.0,0.0
846d32bffffffff,53.0,0.0,0.0
