cell_id,Setophaga petechia,Setophaga petechia [aestiva Group],Setophaga petechia [erithachorides Group],Setophaga petechia aureola,Setophaga petechia [petechia Group],Setophaga petechia [erithachorides Group x petechia Group]
822617fffffffff,1532.0,48.0,0.0,0.0,0.0,0.0
82261ffffffffff,1278.0,74.0,0.0,0.0,0.0,0.0
822627fffffffff,8023.0,460.0,0.0,0.0,0.0,0.0
82262ffffffffff,7593.0,125.0,0.0,0.0,0.0,0.0
822637fffffffff,2729.0,405.0,0.0,0.0,0.0,0.0
822647fffffffff,3310.0,174.0,0.0,0.0,0.0,0.0
82264ffffffffff,2812.0,16.0,0.0,0.0,0.0,0.0
822657fffffffff,5453.0,50.0,0.0,0.0,0.0,0.0
82265ffffffffff,1341.0,21.0,0.0,0.0,0.0,0.0
822667fffffffff,23094.0,1324.0,0.0,0.0,0.0,0.0
82266ffffffffff,4633.0,185.0,0.0,0.0,0.0,0.0
822677fffffffff,1819.0,44.0,0.0,0.0,0.0,0.0
822687fffffffff,13776.0,30.0,0.0,0.0,0.0,0.0
82268ffffffffff,22059.0,11.0,0.0,0.0,0.0,0.0
822697fffffffff,12990.0,3189.0,0.0,0.0,0.0,0.0
82269ffffffffff,9777.0,123.0,0.0,0.0,0.0,0.0
8226a7fffffffff,1490.0,60.0,0.0,0.0,0.0,0.0
8226affffffffff,8517.0,71.0,0.0,0.0,0.0,0.0
8226b7fffffffff,3146.0,220.0,0.0,0.0,0.0,0.0
8226c7fffffffff,1092.0,16.0,0.0,0.0,0.0,0.0
8226cffffffffff,2884.0,73.0,0.0,0.0,0.0,0.0
8226d7fffffffff,1555.0,48.0,0.0,0.0,0.0,0.0
8226dffffffffff,695.0,111.0,0.0,0.0,0.0,0.0
8226e7fffffffff,4036.0,91.0,0.0,0.0,0.0,0.0
8226effffffffff,1288.0,3.0,0.0,0.0,0.0,0.0
8226f7fffffffff,3643.0,22.0,0.0,0.0,0.0,0.0
822707fffffffff,4572.0,355.0,0.0,0.0,0.0,0.0
82270ffffffffff,3498.0,282.0,0.0,0.0,0.0,0.0
822717fffffffff,2529.0,199.0,0.0,0.0,0.0,0.0
82271ffffffffff,3871.0,251.0,0.0,0.0,0.0,0.0
822727fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
82272ffffffffff,42.0,0.0,0.0,0.0,0.0,0.0
822737fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822747fffffffff,6467.0,37.0,0.0,0.0,0.0,0.0
82274ffffffffff,38435.0,106.0,0.0,0.0,0.0,0.0
822757fffffffff,11760.0,1094.0,0.0,0.0,0.0,0.0
82275ffffffffff,31704.0,769.0,0.0,0.0,0.0,0.0
822767fffffffff,1905.0,166.0,0.0,0.0,0.0,0.0
82276ffffffffff,11409.0,563.0,0.0,0.0,0.0,0.0
822777fffffffff,903.0,41.0,0.0,0.0,0.0,0.0
822787fffffffff,2493.0,180.0,0.0,0.0,0.0,0.0
82278ffffffffff,2113.0,270.0,0.0,0.0,0.0,0.0
822797fffffffff,3586.0,169.0,0.0,0.0,0.0,0.0
82279ffffffffff,2541.0,132.0,0.0,0.0,0.0,0.0
8227a7fffffffff,2329.0,8.0,0.0,0.0,0.0,0.0
8227affffffffff,4551.0,624.0,0.0,0.0,0.0,0.0
8227b7fffffffff,2014.0,55.0,0.0,0.0,0.0,0.0
822807fffffffff,2792.0,213.0,0.0,0.0,0.0,0.0
822817fffffffff,6035.0,159.0,0.0,0.0,0.0,0.0
82281ffffffffff,4517.0,414.0,0.0,0.0,0.0,0.0
822837fffffffff,28569.0,1737.0,0.0,0.0,0.0,0.0
822887fffffffff,9988.0,941.0,0.0,0.0,0.0,0.0
82288ffffffffff,8754.0,505.0,0.0,0.0,0.0,0.0
822897fffffffff,7662.0,459.0,0.0,0.0,0.0,0.0
82289ffffffffff,4826.0,177.0,0.0,0.0,0.0,0.0
8228a7fffffffff,1385.0,167.0,0.0,0.0,0.0,0.0
8228affffffffff,10762.0,512.0,0.0,0.0,0.0,0.0
8228b7fffffffff,5408.0,554.0,0.0,0.0,0.0,0.0
8228c7fffffffff,1526.0,71.0,0.0,0.0,0.0,0.0
8228cffffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8228d7fffffffff,24754.0,702.0,0.0,0.0,0.0,0.0
8228dffffffffff,10226.0,81.0,0.0,0.0,0.0,0.0
8228e7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8228f7fffffffff,12808.0,387.0,0.0,0.0,0.0,0.0
822917fffffffff,3435.0,112.0,0.0,0.0,0.0,0.0
82291ffffffffff,2296.0,892.0,0.0,0.0,0.0,0.0
822987fffffffff,4873.0,110.0,0.0,0.0,0.0,0.0
82298ffffffffff,8346.0,213.0,0.0,0.0,0.0,0.0
822997fffffffff,4036.0,423.0,0.0,0.0,0.0,0.0
82299ffffffffff,1038.0,82.0,0.0,0.0,0.0,0.0
8229a7fffffffff,41849.0,1070.0,0.0,0.0,0.0,0.0
8229affffffffff,8298.0,230.0,0.0,0.0,0.0,0.0
8229b7fffffffff,7410.0,545.0,0.0,0.0,0.0,0.0
822a07fffffffff,966.0,152.0,0.0,0.0,0.0,0.0
822a17fffffffff,87500.0,4844.0,0.0,0.0,0.0,0.0
822a1ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
822a27fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
822a37fffffffff,63082.0,5490.0,0.0,0.0,0.0,0.0
822a4ffffffffff,96.0,0.0,0.0,0.0,0.0,0.0
822a87fffffffff,15595.0,1172.0,0.0,0.0,0.0,0.0
822a8ffffffffff,5054.0,332.0,0.0,0.0,0.0,0.0
822a97fffffffff,17544.0,1013.0,0.0,0.0,0.0,0.0
822a9ffffffffff,2278.0,98.0,0.0,0.0,0.0,0.0
822aa7fffffffff,36889.0,7685.0,0.0,0.0,0.0,0.0
822aaffffffffff,43563.0,3146.0,0.0,0.0,0.0,0.0
822ab7fffffffff,107059.0,6095.0,0.0,0.0,0.0,0.0
822ad7fffffffff,494.0,12.0,0.0,0.0,0.0,0.0
822af7fffffffff,1587.0,111.0,0.0,0.0,0.0,0.0
822b07fffffffff,6443.0,599.0,0.0,0.0,0.0,0.0
822b0ffffffffff,5280.0,482.0,0.0,0.0,0.0,0.0
822b17fffffffff,7660.0,106.0,0.0,0.0,0.0,0.0
822b1ffffffffff,15958.0,307.0,0.0,0.0,0.0,0.0
822b27fffffffff,2308.0,85.0,0.0,0.0,0.0,0.0
822b2ffffffffff,870.0,54.0,0.0,0.0,0.0,0.0
822b37fffffffff,2068.0,8.0,0.0,0.0,0.0,0.0
822b87fffffffff,20237.0,1220.0,0.0,0.0,0.0,0.0
822b8ffffffffff,35038.0,3841.0,0.0,0.0,0.0,0.0
822b97fffffffff,2967.0,182.0,0.0,0.0,0.0,0.0
822b9ffffffffff,51850.0,4719.0,0.0,0.0,0.0,0.0
822ba7fffffffff,2383.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,49992.0,678.0,0.0,0.0,0.0,0.0
822bb7fffffffff,890.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,1768.0,61.0,0.0,0.0,104.0,0.0
82441ffffffffff,1548.0,89.0,0.0,0.0,0.0,0.0
824427fffffffff,86.0,1.0,38.0,0.0,0.0,0.0
824437fffffffff,279.0,0.0,0.0,0.0,31.0,0.0
824447fffffffff,2999.0,1.0,0.0,0.0,0.0,0.0
82444ffffffffff,610.0,2.0,0.0,0.0,0.0,0.0
824457fffffffff,3245.0,69.0,0.0,0.0,0.0,0.0
82445ffffffffff,456.0,40.0,0.0,0.0,0.0,0.0
824467fffffffff,485.0,2.0,0.0,0.0,0.0,0.0
82446ffffffffff,8673.0,392.0,0.0,0.0,0.0,0.0
824477fffffffff,1398.0,0.0,0.0,0.0,0.0,0.0
824487fffffffff,191.0,6.0,0.0,0.0,4.0,0.0
82448ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,562.0,8.0,0.0,0.0,153.0,0.0
8244affffffffff,1489.0,74.0,0.0,0.0,0.0,0.0
8244b7fffffffff,146.0,2.0,0.0,0.0,17.0,0.0
8244c7fffffffff,845.0,35.0,0.0,0.0,0.0,0.0
8244cffffffffff,1348.0,23.0,0.0,0.0,0.0,0.0
8244d7fffffffff,2249.0,15.0,0.0,0.0,0.0,0.0
8244dffffffffff,2839.0,149.0,0.0,0.0,0.0,0.0
8244e7fffffffff,830.0,35.0,0.0,0.0,0.0,0.0
8244effffffffff,268.0,27.0,0.0,0.0,0.0,0.0
8244f7fffffffff,2767.0,143.0,0.0,0.0,0.0,0.0
824507fffffffff,4821.0,850.0,1604.0,0.0,0.0,0.0
82450ffffffffff,11306.0,1299.0,1808.0,0.0,1159.0,128.0
824517fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82451ffffffffff,568.0,60.0,117.0,0.0,8.0,0.0
824527fffffffff,13833.0,2390.0,318.0,0.0,0.0,0.0
82452ffffffffff,14699.0,2157.0,0.0,0.0,0.0,0.0
824537fffffffff,3332.0,340.0,13.0,0.0,0.0,0.0
82454ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
82455ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82456ffffffffff,6.0,6.0,0.0,0.0,0.0,0.0
824577fffffffff,2599.0,325.0,1008.0,0.0,0.0,0.0
824587fffffffff,148.0,0.0,0.0,0.0,88.0,0.0
82458ffffffffff,1155.0,0.0,0.0,0.0,416.0,0.0
824597fffffffff,90.0,0.0,0.0,0.0,6.0,0.0
82459ffffffffff,643.0,0.0,0.0,0.0,233.0,0.0
8245a7fffffffff,1466.0,0.0,0.0,0.0,1466.0,0.0
8245b7fffffffff,978.0,0.0,0.0,0.0,563.0,0.0
824807fffffffff,562.0,44.0,168.0,0.0,0.0,0.0
82480ffffffffff,524.0,71.0,138.0,0.0,0.0,0.0
824817fffffffff,159.0,0.0,0.0,0.0,0.0,0.0
82481ffffffffff,22.0,0.0,0.0,0.0,0.0,0.0
824827fffffffff,365.0,85.0,6.0,0.0,0.0,0.0
82482ffffffffff,744.0,131.0,314.0,0.0,0.0,0.0
824837fffffffff,7853.0,526.0,897.0,0.0,0.0,0.0
824847fffffffff,361.0,182.0,0.0,0.0,0.0,0.0
82484ffffffffff,102.0,43.0,0.0,0.0,0.0,0.0
824857fffffffff,228.0,54.0,48.0,0.0,0.0,0.0
82485ffffffffff,1777.0,345.0,0.0,0.0,0.0,0.0
824877fffffffff,448.0,173.0,50.0,0.0,0.0,0.0
824887fffffffff,748.0,46.0,0.0,0.0,0.0,0.0
82488ffffffffff,1018.0,35.0,0.0,0.0,0.0,0.0
824897fffffffff,4743.0,125.0,0.0,0.0,0.0,0.0
82489ffffffffff,7605.0,162.0,0.0,0.0,0.0,0.0
8248a7fffffffff,338.0,14.0,0.0,0.0,0.0,0.0
8248affffffffff,644.0,19.0,0.0,0.0,0.0,0.0
8248b7fffffffff,5552.0,479.0,927.0,0.0,0.0,0.0
8248c7fffffffff,6132.0,614.0,0.0,0.0,0.0,0.0
8248cffffffffff,3143.0,519.0,0.0,0.0,0.0,0.0
8248d7fffffffff,1600.0,96.0,0.0,0.0,0.0,0.0
8248dffffffffff,5355.0,93.0,0.0,0.0,0.0,0.0
8248e7fffffffff,513.0,75.0,0.0,0.0,0.0,0.0
8248effffffffff,42585.0,5247.0,0.0,0.0,0.0,0.0
8248f7fffffffff,520.0,33.0,0.0,0.0,0.0,0.0
82490ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
824987fffffffff,477.0,19.0,2.0,0.0,0.0,0.0
82498ffffffffff,76.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,6379.0,817.0,20.0,0.0,0.0,0.0
82499ffffffffff,91.0,0.0,0.0,0.0,0.0,0.0
8249a7fffffffff,238.0,57.0,8.0,0.0,0.0,0.0
8249affffffffff,3437.0,238.0,19.0,0.0,0.0,0.0
8249b7fffffffff,352.0,23.0,0.0,0.0,0.0,0.0
824c87fffffffff,368.0,0.0,0.0,0.0,2.0,0.0
824c8ffffffffff,345.0,0.0,0.0,0.0,1.0,0.0
824c97fffffffff,112.0,0.0,0.0,0.0,2.0,0.0
824c9ffffffffff,183.0,0.0,0.0,0.0,10.0,0.0
824caffffffffff,86.0,0.0,0.0,0.0,0.0,0.0
824cb7fffffffff,318.0,0.0,0.0,0.0,2.0,0.0
824cc7fffffffff,2562.0,0.0,0.0,0.0,549.0,0.0
824cd7fffffffff,340.0,0.0,0.0,0.0,50.0,0.0
824ceffffffffff,2292.0,0.0,0.0,0.0,233.0,0.0
824cf7fffffffff,102.0,0.0,0.0,0.0,4.0,0.0
824d4ffffffffff,786.0,0.0,0.0,0.0,15.0,0.0
825e47fffffffff,578.0,0.0,0.0,0.0,152.0,0.0
825e4ffffffffff,367.0,0.0,0.0,0.0,0.0,0.0
825e5ffffffffff,2431.0,0.0,0.0,0.0,251.0,0.0
825e67fffffffff,77.0,0.0,0.0,0.0,0.0,0.0
825e77fffffffff,474.0,0.0,0.0,0.0,212.0,0.0
825f0ffffffffff,382.0,0.0,0.0,0.0,0.0,0.0
825f17fffffffff,53.0,0.0,0.0,0.0,0.0,0.0
825f1ffffffffff,67.0,0.0,0.0,0.0,0.0,0.0
825f2ffffffffff,102.0,0.0,0.0,0.0,0.0,0.0
825f47fffffffff,36.0,1.0,0.0,0.0,0.0,0.0
825f4ffffffffff,34.0,0.0,0.0,0.0,8.0,0.0
825f57fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
825f5ffffffffff,1000.0,0.0,0.0,0.0,0.0,0.0
825f6ffffffffff,36.0,6.0,0.0,0.0,0.0,0.0
825f77fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
826607fffffffff,691.0,14.0,2.0,0.0,0.0,0.0
82660ffffffffff,887.0,19.0,0.0,0.0,0.0,0.0
826617fffffffff,3509.0,746.0,54.0,0.0,0.0,0.0
82661ffffffffff,3254.0,121.0,4.0,0.0,0.0,0.0
826627fffffffff,2579.0,300.0,53.0,0.0,0.0,0.0
82662ffffffffff,97.0,6.0,0.0,0.0,0.0,0.0
826637fffffffff,313.0,19.0,10.0,0.0,0.0,0.0
826647fffffffff,138.0,19.0,0.0,0.0,0.0,0.0
826657fffffffff,189.0,4.0,0.0,0.0,0.0,0.0
82665ffffffffff,18.0,3.0,0.0,0.0,0.0,0.0
826667fffffffff,120.0,0.0,0.0,0.0,0.0,0.0
82666ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0
826677fffffffff,152.0,10.0,0.0,0.0,0.0,0.0
826687fffffffff,27.0,0.0,5.0,0.0,0.0,0.0
8266a7fffffffff,11396.0,2109.0,1290.0,0.0,0.0,0.0
8266affffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8266b7fffffffff,12326.0,718.0,263.0,0.0,0.0,0.0
8266c7fffffffff,576.0,11.0,0.0,0.0,0.0,0.0
8266cffffffffff,13.0,2.0,0.0,0.0,0.0,0.0
8266d7fffffffff,398.0,8.0,113.0,0.0,0.0,0.0
8266dffffffffff,44.0,8.0,0.0,0.0,0.0,0.0
8266e7fffffffff,4988.0,121.0,0.0,0.0,6.0,0.0
8266effffffffff,103.0,7.0,0.0,0.0,0.0,0.0
8266f7fffffffff,2991.0,62.0,11.0,0.0,0.0,0.0
826727fffffffff,192.0,0.0,0.0,0.0,21.0,0.0
826737fffffffff,273.0,0.0,0.0,0.0,92.0,0.0
826747fffffffff,3669.0,31.0,9.0,0.0,331.0,0.0
82674ffffffffff,577.0,59.0,0.0,0.0,0.0,0.0
826757fffffffff,2388.0,535.0,92.0,0.0,296.0,0.0
82675ffffffffff,316.0,17.0,0.0,0.0,0.0,0.0
82676ffffffffff,36.0,0.0,0.0,0.0,22.0,0.0
826777fffffffff,1132.0,0.0,0.0,0.0,751.0,0.0
826787fffffffff,432.0,6.0,0.0,0.0,3.0,0.0
82678ffffffffff,2.0,2.0,0.0,0.0,0.0,0.0
826797fffffffff,349.0,0.0,0.0,0.0,0.0,0.0
82679ffffffffff,2205.0,136.0,4.0,0.0,0.0,0.0
8267b7fffffffff,41.0,30.0,0.0,0.0,0.0,0.0
826c57fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
826c5ffffffffff,5971.0,0.0,73.0,3299.0,0.0,0.0
826c67fffffffff,172.0,0.0,0.0,131.0,0.0,0.0
826d07fffffffff,1473.0,235.0,14.0,0.0,0.0,0.0
826d17fffffffff,1231.0,190.0,0.0,0.0,0.0,0.0
826d27fffffffff,2956.0,435.0,102.0,0.0,0.0,0.0
826d2ffffffffff,7360.0,1953.0,347.0,0.0,0.0,0.0
826d37fffffffff,6583.0,675.0,370.0,0.0,0.0,0.0
826d4ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
826d67fffffffff,11445.0,1535.0,1876.0,0.0,0.0,0.0
826d6ffffffffff,39635.0,1685.0,2491.0,0.0,0.0,0.0
826d77fffffffff,4217.0,219.0,478.0,0.0,0.0,0.0
828a47fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
828a6ffffffffff,53.0,0.0,0.0,0.0,0.0,0.0
828adffffffffff,78.0,0.0,0.0,0.0,0.0,0.0
828f0ffffffffff,225.0,0.0,58.0,0.0,0.0,0.0
828f27fffffffff,10.0,0.0,5.0,0.0,0.0,0.0
828f2ffffffffff,407.0,4.0,186.0,0.0,0.0,0.0
828f67fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
828f77fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
828fa7fffffffff,1786.0,0.0,0.0,1047.0,0.0,0.0
