cell_id,Anas crecca,Anas crecca crecca,Anas crecca carolinensis,Anas crecca crecca x carolinensis
823f27fffffffff,2.0,2.0,0.0,0.0
823f2ffffffffff,142.0,18.0,0.0,0.0
823f37fffffffff,46.0,22.0,0.0,0.0
823f47fffffffff,2.0,0.0,0.0,0.0
823f4ffffffffff,47.0,19.0,0.0,0.0
823f67fffffffff,237.0,28.0,0.0,0.0
823f6ffffffffff,103.0,32.0,0.0,0.0
823f77fffffffff,105.0,9.0,0.0,0.0
82401ffffffffff,8.0,5.0,0.0,0.0
82402ffffffffff,22.0,22.0,0.0,0.0
824047fffffffff,41.0,14.0,0.0,0.0
82404ffffffffff,18.0,8.0,0.0,0.0
824057fffffffff,4.0,2.0,0.0,0.0
82405ffffffffff,30.0,23.0,0.0,0.0
824067fffffffff,4.0,0.0,0.0,0.0
82406ffffffffff,11.0,10.0,0.0,0.0
824077fffffffff,2.0,2.0,0.0,0.0
82408ffffffffff,7.0,6.0,0.0,0.0
824097fffffffff,19.0,15.0,0.0,0.0
82409ffffffffff,3.0,3.0,0.0,0.0
8240a7fffffffff,22.0,19.0,0.0,0.0
8240affffffffff,6.0,4.0,0.0,0.0
8240b7fffffffff,2.0,0.0,0.0,0.0
8240c7fffffffff,8.0,5.0,0.0,0.0
8240dffffffffff,6.0,2.0,0.0,0.0
8240e7fffffffff,80.0,59.0,0.0,0.0
8240effffffffff,14.0,6.0,0.0,0.0
824107fffffffff,2.0,0.0,0.0,0.0
824117fffffffff,6.0,4.0,0.0,0.0
82411ffffffffff,1070.0,566.0,0.0,0.0
824137fffffffff,36.0,0.0,0.0,0.0
824147fffffffff,23.0,8.0,0.0,0.0
82414ffffffffff,19.0,8.0,0.0,0.0
824177fffffffff,14.0,10.0,0.0,0.0
824187fffffffff,22.0,8.0,0.0,0.0
82418ffffffffff,6.0,4.0,0.0,0.0
824197fffffffff,186.0,167.0,0.0,0.0
82419ffffffffff,123.0,79.0,0.0,0.0
8241a7fffffffff,2238.0,295.0,0.0,0.0
8241b7fffffffff,241.0,37.0,0.0,0.0
824207fffffffff,3.0,0.0,0.0,0.0
82420ffffffffff,1.0,0.0,0.0,0.0
824227fffffffff,6.0,0.0,0.0,0.0
824237fffffffff,6.0,0.0,0.0,0.0
82424ffffffffff,217.0,13.0,0.0,0.0
824257fffffffff,122.0,0.0,0.0,0.0
82425ffffffffff,234.0,0.0,0.0,0.0
82426ffffffffff,36.0,1.0,0.0,0.0
8242c7fffffffff,2137.0,73.0,0.0,0.0
8242cffffffffff,1826.0,65.0,0.0,0.0
8242d7fffffffff,16.0,0.0,0.0,0.0
8242dffffffffff,700.0,37.0,0.0,0.0
8242e7fffffffff,33.0,2.0,0.0,0.0
8242effffffffff,130.0,4.0,0.0,0.0
824307fffffffff,4.0,0.0,0.0,0.0
824317fffffffff,8.0,0.0,0.0,0.0
82431ffffffffff,61.0,0.0,0.0,0.0
824327fffffffff,20.0,0.0,0.0,0.0
824337fffffffff,16.0,0.0,0.0,0.0
824367fffffffff,185.0,0.0,0.0,0.0
824377fffffffff,3.0,0.0,0.0,0.0
82438ffffffffff,126.0,62.0,0.0,0.0
82439ffffffffff,29.0,18.0,0.0,0.0
8243a7fffffffff,551.0,421.0,0.0,0.0
8243affffffffff,1146.0,930.0,0.0,0.0
824417fffffffff,935.0,0.0,12.0,0.0
82441ffffffffff,1456.0,0.0,161.0,0.0
824437fffffffff,10.0,0.0,4.0,0.0
824447fffffffff,3022.0,0.0,0.0,0.0
82444ffffffffff,1176.0,0.0,5.0,0.0
824457fffffffff,1386.0,0.0,34.0,0.0
82445ffffffffff,775.0,0.0,127.0,0.0
824467fffffffff,587.0,0.0,0.0,0.0
82446ffffffffff,7155.0,0.0,659.0,0.0
824477fffffffff,297.0,0.0,0.0,0.0
824487fffffffff,113.0,0.0,0.0,0.0
8244a7fffffffff,176.0,0.0,9.0,0.0
8244affffffffff,4036.0,0.0,303.0,0.0
8244b7fffffffff,34.0,0.0,0.0,0.0
8244c7fffffffff,1570.0,0.0,365.0,0.0
8244cffffffffff,1531.0,0.0,114.0,0.0
8244d7fffffffff,4555.0,0.0,395.0,0.0
8244dffffffffff,1636.0,0.0,301.0,0.0
8244e7fffffffff,2433.0,0.0,203.0,0.0
8244effffffffff,284.0,0.0,12.0,0.0
8244f7fffffffff,2576.0,0.0,166.0,0.0
82452ffffffffff,10.0,0.0,0.0,0.0
824587fffffffff,2.0,0.0,0.0,0.0
82458ffffffffff,14.0,0.0,6.0,0.0
82459ffffffffff,37.0,0.0,18.0,0.0
824637fffffffff,1.0,0.0,0.0,0.0
82464ffffffffff,251.0,0.0,28.0,0.0
8247a7fffffffff,71.0,17.0,6.0,0.0
824807fffffffff,75.0,0.0,6.0,0.0
82480ffffffffff,263.0,0.0,26.0,0.0
824817fffffffff,504.0,0.0,52.0,0.0
82481ffffffffff,210.0,0.0,17.0,0.0
824827fffffffff,242.0,0.0,21.0,0.0
82482ffffffffff,303.0,0.0,16.0,0.0
824837fffffffff,1111.0,0.0,88.0,0.0
824847fffffffff,39.0,0.0,3.0,0.0
82484ffffffffff,56.0,0.0,15.0,0.0
824857fffffffff,357.0,0.0,41.0,0.0
82485ffffffffff,2636.0,0.0,446.0,0.0
824877fffffffff,88.0,0.0,2.0,0.0
824887fffffffff,1884.0,0.0,119.0,0.0
82488ffffffffff,1854.0,0.0,111.0,0.0
824897fffffffff,8759.0,0.0,460.0,0.0
82489ffffffffff,9179.0,0.0,348.0,0.0
8248a7fffffffff,470.0,0.0,53.0,0.0
8248affffffffff,91.0,0.0,4.0,0.0
8248b7fffffffff,15937.0,0.0,1530.0,0.0
8248c7fffffffff,6562.0,0.0,721.0,0.0
8248cffffffffff,2299.0,0.0,388.0,0.0
8248d7fffffffff,1597.0,0.0,174.0,0.0
8248dffffffffff,5808.0,0.0,526.0,0.0
8248e7fffffffff,71.0,0.0,10.0,0.0
8248effffffffff,22415.0,0.0,3712.0,0.0
8248f7fffffffff,799.0,0.0,124.0,0.0
824987fffffffff,863.0,0.0,104.0,0.0
82498ffffffffff,167.0,0.0,0.0,0.0
824997fffffffff,1408.0,0.0,219.0,0.0
82499ffffffffff,54.0,0.0,1.0,0.0
8249a7fffffffff,7.0,0.0,0.0,0.0
8249affffffffff,638.0,0.0,70.0,0.0
8249b7fffffffff,27.0,0.0,0.0,0.0
824a27fffffffff,77.0,38.0,0.0,0.0
824b1ffffffffff,3.0,1.0,0.0,0.0
824b37fffffffff,56.0,54.0,0.0,0.0
824b57fffffffff,18.0,10.0,0.0,0.0
824b67fffffffff,181.0,129.0,0.0,0.0
824b6ffffffffff,3.0,0.0,0.0,0.0
824b77fffffffff,304.0,236.0,0.0,0.0
824b87fffffffff,314.0,16.0,0.0,0.0
824b97fffffffff,29.0,29.0,0.0,0.0
824b9ffffffffff,167.0,150.0,0.0,0.0
824ba7fffffffff,10780.0,727.0,0.0,0.0
824baffffffffff,2.0,2.0,0.0,0.0
824bb7fffffffff,7616.0,681.0,0.0,0.0
824caffffffffff,2.0,0.0,0.0,0.0
824cc7fffffffff,138.0,0.0,4.0,0.0
824ceffffffffff,7.0,0.0,0.0,0.0
824d4ffffffffff,14.0,0.0,1.0,0.0
824f4ffffffffff,4.0,0.0,0.0,0.0
825207fffffffff,2.0,2.0,0.0,0.0
825217fffffffff,7.0,4.0,0.0,0.0
82521ffffffffff,8.0,5.0,0.0,0.0
82524ffffffffff,149.0,90.0,0.0,0.0
82526ffffffffff,2.0,2.0,0.0,0.0
82529ffffffffff,15.0,8.0,0.0,0.0
825347fffffffff,5.0,0.0,0.0,0.0
82534ffffffffff,19.0,19.0,0.0,0.0
825367fffffffff,3.0,0.0,0.0,0.0
82536ffffffffff,49.0,18.0,0.0,0.0
8253a7fffffffff,4.0,2.0,0.0,0.0
8253b7fffffffff,4.0,3.0,0.0,0.0
825417fffffffff,21.0,18.0,0.0,0.0
825497fffffffff,12.0,12.0,0.0,0.0
8254b7fffffffff,5.0,5.0,0.0,0.0
82574ffffffffff,6.0,1.0,0.0,0.0
82585ffffffffff,2.0,2.0,0.0,0.0
825d17fffffffff,128.0,0.0,2.0,0.0
825e4ffffffffff,6.0,0.0,0.0,0.0
825e5ffffffffff,3.0,0.0,0.0,0.0
825e77fffffffff,14.0,0.0,0.0,0.0
826007fffffffff,254.0,0.0,0.0,0.0
826017fffffffff,1018.0,0.0,0.0,0.0
826027fffffffff,13.0,0.0,0.0,0.0
826037fffffffff,407.0,0.0,0.0,0.0
826087fffffffff,155.0,0.0,0.0,0.0
82608ffffffffff,1378.0,0.0,0.0,0.0
826097fffffffff,470.0,40.0,0.0,0.0
82609ffffffffff,306.0,0.0,0.0,0.0
8260a7fffffffff,114.0,0.0,0.0,0.0
8260affffffffff,457.0,0.0,0.0,0.0
8260b7fffffffff,694.0,0.0,0.0,0.0
826107fffffffff,16.0,8.0,0.0,0.0
82611ffffffffff,40.0,5.0,0.0,0.0
82618ffffffffff,310.0,0.0,0.0,0.0
82619ffffffffff,9.0,0.0,0.0,0.0
8261affffffffff,27.0,1.0,0.0,0.0
826327fffffffff,31.0,11.0,0.0,0.0
826337fffffffff,127.0,71.0,0.0,0.0
8263affffffffff,3.0,3.0,0.0,0.0
826487fffffffff,42.0,25.0,0.0,0.0
826497fffffffff,74.0,39.0,0.0,0.0
82649ffffffffff,6.0,3.0,0.0,0.0
8264a7fffffffff,48.0,36.0,0.0,0.0
8264b7fffffffff,2.0,0.0,0.0,0.0
82658ffffffffff,10.0,5.0,0.0,0.0
82659ffffffffff,1.0,0.0,0.0,0.0
8266b7fffffffff,53.0,0.0,0.0,0.0
826947fffffffff,113.0,55.0,0.0,0.0
82696ffffffffff,15.0,8.0,0.0,0.0
826d07fffffffff,55.0,0.0,16.0,0.0
826d17fffffffff,32.0,0.0,2.0,0.0
826d27fffffffff,12.0,0.0,2.0,0.0
826d2ffffffffff,2.0,0.0,0.0,0.0
826d37fffffffff,326.0,0.0,28.0,0.0
826d6ffffffffff,47.0,0.0,1.0,0.0
82750ffffffffff,2.0,0.0,0.0,0.0
827a6ffffffffff,2.0,0.0,0.0,0.0
827acffffffffff,24.0,18.0,0.0,0.0
8296b7fffffffff,2.0,0.0,0.0,0.0
