cell_id,Mergus merganser,Mergus merganser merganser/orientalis,Mergus merganser americanus
8412c41ffffffff,1.0,0.0,0.0
8412c4dffffffff,2.0,0.0,2.0
8412cadffffffff,21.0,0.0,0.0
8412cbdffffffff,13.0,0.0,2.0
8412cc7ffffffff,2.0,0.0,0.0
8412cc9ffffffff,3.0,0.0,0.0
8412ccdffffffff,14.0,0.0,2.0
8412cebffffffff,6.0,0.0,0.0
8412d11ffffffff,6.0,0.0,0.0
8412d95ffffffff,3.0,0.0,0.0
8412d9dffffffff,2.0,0.0,0.0
8412da7ffffffff,4.0,0.0,0.0
8412db3ffffffff,2.0,0.0,0.0
8412dd3ffffffff,3.0,0.0,0.0
8412ddbffffffff,1.0,0.0,0.0
8412e15ffffffff,2.0,0.0,0.0
8412e17ffffffff,3.0,0.0,0.0
8412e27ffffffff,2.0,0.0,0.0
8412e8bffffffff,4.0,0.0,0.0
8412ed5ffffffff,1.0,0.0,1.0
8412f1bffffffff,3.0,0.0,3.0
8413483ffffffff,2.0,0.0,0.0
8413493ffffffff,1.0,0.0,1.0
841349dffffffff,2.0,0.0,0.0
84134d7ffffffff,2.0,0.0,0.0
8413823ffffffff,1.0,0.0,0.0
8413825ffffffff,2.0,0.0,0.0
8413827ffffffff,5.0,0.0,0.0
8413829ffffffff,24.0,0.0,0.0
841382dffffffff,2.0,0.0,0.0
841383dffffffff,31.0,0.0,0.0
8413861ffffffff,2.0,0.0,0.0
8413867ffffffff,2.0,0.0,0.0
8413869ffffffff,2.0,0.0,0.0
841391dffffffff,5.0,0.0,0.0
84139e1ffffffff,2.0,0.0,2.0
84139edffffffff,3.0,0.0,3.0
8416507ffffffff,33.0,33.0,0.0
841653bffffffff,10.0,10.0,0.0
84165e1ffffffff,1.0,1.0,0.0
8418237ffffffff,1.0,1.0,0.0
841823dffffffff,1.0,0.0,0.0
8418255ffffffff,2.0,2.0,0.0
8418289ffffffff,3.0,0.0,0.0
84182c1ffffffff,2.0,2.0,0.0
84182c3ffffffff,26.0,13.0,0.0
84182cbffffffff,7.0,7.0,0.0
84182d5ffffffff,2.0,2.0,0.0
84182e5ffffffff,4.0,4.0,0.0
8418495ffffffff,9.0,0.0,0.0
84186e1ffffffff,2.0,0.0,0.0
8419013ffffffff,2.0,0.0,0.0
8419089ffffffff,2.0,0.0,0.0
84190c5ffffffff,2.0,0.0,0.0
84190dbffffffff,2.0,0.0,0.0
84192b1ffffffff,2.0,2.0,0.0
84192b5ffffffff,2.0,2.0,0.0
8419413ffffffff,8.0,2.0,0.0
8419423ffffffff,10.0,2.0,0.0
8419427ffffffff,4.0,0.0,0.0
841942bffffffff,1.0,0.0,0.0
8419435ffffffff,3.0,1.0,0.0
8419463ffffffff,2.0,0.0,0.0
8419485ffffffff,1.0,0.0,0.0
84194c5ffffffff,1.0,0.0,0.0
84194d9ffffffff,2.0,0.0,0.0
84194e9ffffffff,2.0,2.0,0.0
841951bffffffff,2.0,0.0,0.0
8419527ffffffff,3.0,2.0,0.0
8419581ffffffff,2.0,2.0,0.0
8419583ffffffff,2.0,0.0,0.0
8419591ffffffff,12.0,0.0,0.0
84195d3ffffffff,2.0,0.0,0.0
84195d9ffffffff,2.0,2.0,0.0
84196d3ffffffff,3.0,0.0,0.0
84196d5ffffffff,4.0,2.0,0.0
84196d9ffffffff,5.0,5.0,0.0
84196dbffffffff,2.0,2.0,0.0
8419721ffffffff,3.0,0.0,0.0
8419739ffffffff,2.0,0.0,0.0
841a849ffffffff,1.0,0.0,0.0
841aa05ffffffff,12.0,0.0,0.0
841aa07ffffffff,22.0,0.0,0.0
841aa0dffffffff,1.0,0.0,0.0
841aa23ffffffff,7.0,0.0,0.0
841aa29ffffffff,4.0,0.0,0.0
841aa2bffffffff,22.0,0.0,0.0
841aa35ffffffff,2.0,0.0,0.0
841aa3dffffffff,19.0,0.0,0.0
841aa45ffffffff,14.0,0.0,0.0
841aa47ffffffff,6.0,0.0,0.0
841aa63ffffffff,2.0,0.0,0.0
841aa69ffffffff,1.0,0.0,0.0
841aa6bffffffff,31.0,0.0,0.0
841ab53ffffffff,2.0,0.0,0.0
841b823ffffffff,2.0,0.0,0.0
841b989ffffffff,1.0,0.0,0.0
841b98dffffffff,8.0,0.0,0.0
841b991ffffffff,2.0,0.0,0.0
841b993ffffffff,6.0,0.0,0.0
841b995ffffffff,4.0,0.0,0.0
841b99bffffffff,10.0,0.0,0.0
841b9a5ffffffff,42.0,0.0,2.0
841b9a9ffffffff,18.0,0.0,0.0
841b9adffffffff,3.0,0.0,0.0
841b9c9ffffffff,2.0,0.0,0.0
841b9e1ffffffff,3.0,0.0,0.0
841b9e7ffffffff,1.0,0.0,0.0
841b9ebffffffff,6.0,0.0,0.0
841d243ffffffff,4.0,0.0,0.0
841e019ffffffff,4.0,0.0,0.0
841e021ffffffff,4.0,0.0,0.0
841e023ffffffff,2.0,0.0,0.0
841e029ffffffff,16.0,2.0,0.0
841e037ffffffff,1.0,0.0,0.0
841e047ffffffff,1.0,0.0,0.0
841e04bffffffff,2.0,0.0,0.0
841e057ffffffff,1.0,0.0,0.0
841e05dffffffff,3.0,0.0,0.0
841e061ffffffff,9.0,0.0,0.0
841e0c3ffffffff,1.0,0.0,0.0
841e10bffffffff,3.0,0.0,0.0
841e129ffffffff,3.0,0.0,0.0
841e1cbffffffff,4.0,0.0,0.0
841e225ffffffff,2.0,0.0,0.0
841e251ffffffff,1.0,0.0,0.0
841e269ffffffff,3.0,0.0,0.0
841e281ffffffff,2.0,0.0,0.0
841e2a7ffffffff,1.0,0.0,0.0
841e307ffffffff,2.0,2.0,0.0
841e31dffffffff,4.0,0.0,0.0
841e341ffffffff,2.0,0.0,0.0
841e355ffffffff,4.0,0.0,0.0
841e427ffffffff,46.0,0.0,0.0
841e465ffffffff,8.0,0.0,0.0
841e467ffffffff,16.0,0.0,0.0
841e46dffffffff,3.0,0.0,0.0
841e551ffffffff,2.0,0.0,0.0
841e559ffffffff,1.0,0.0,0.0
841e5c9ffffffff,9.0,0.0,0.0
841e5edffffffff,1.0,0.0,0.0
841e733ffffffff,5.0,0.0,0.0
841e745ffffffff,4.0,0.0,0.0
841e9adffffffff,2.0,0.0,0.0
841ea4dffffffff,2.0,2.0,0.0
841ea83ffffffff,1.0,0.0,0.0
841eac9ffffffff,2.0,0.0,0.0
841ec09ffffffff,2.0,0.0,0.0
841ec17ffffffff,5.0,0.0,0.0
841ec21ffffffff,7.0,0.0,0.0
841ec33ffffffff,2.0,0.0,0.0
841ec3dffffffff,1.0,1.0,0.0
841ec9bffffffff,1.0,0.0,0.0
841ed0bffffffff,2.0,0.0,0.0
841ef01ffffffff,2.0,1.0,0.0
841ef09ffffffff,1.0,0.0,0.0
841ef3dffffffff,2.0,0.0,0.0
841ef6bffffffff,2.0,0.0,0.0
841f001ffffffff,4.0,4.0,0.0
841f017ffffffff,1.0,0.0,0.0
841f03bffffffff,1.0,1.0,0.0
841f05bffffffff,2.0,0.0,0.0
841f09bffffffff,1.0,0.0,0.0
841f0edffffffff,6.0,0.0,0.0
841f137ffffffff,6.0,0.0,0.0
841f1a5ffffffff,6.0,6.0,0.0
841f1b3ffffffff,2.0,0.0,0.0
841f283ffffffff,2.0,2.0,0.0
841f33dffffffff,1.0,0.0,0.0
841f519ffffffff,3.0,0.0,0.0
841f52dffffffff,2.0,0.0,0.0
841f703ffffffff,2.0,0.0,0.0
841f715ffffffff,2.0,0.0,0.0
841f72dffffffff,5.0,0.0,0.0
841f81dffffffff,2.0,0.0,0.0
841f823ffffffff,3.0,0.0,0.0
841f827ffffffff,2.0,0.0,0.0
841f839ffffffff,1.0,1.0,0.0
841f887ffffffff,11.0,6.0,0.0
841f895ffffffff,4.0,4.0,0.0
841f89dffffffff,2.0,0.0,0.0
841f8b7ffffffff,2.0,0.0,0.0
841f8e9ffffffff,7.0,0.0,0.0
841f91bffffffff,6.0,3.0,0.0
841f98bffffffff,14.0,2.0,0.0
841f993ffffffff,2.0,0.0,0.0
841f999ffffffff,20.0,1.0,0.0
841f9cdffffffff,1.0,1.0,0.0
841fac7ffffffff,2.0,0.0,0.0
841fad3ffffffff,2.0,2.0,0.0
841fae1ffffffff,1.0,0.0,0.0
841faebffffffff,1.0,1.0,0.0
8420187ffffffff,5.0,0.0,0.0
84201a1ffffffff,2.0,0.0,0.0
84208e1ffffffff,2.0,0.0,0.0
84208edffffffff,2.0,0.0,0.0
8420ad1ffffffff,2.0,0.0,0.0
8420ad5ffffffff,2.0,0.0,0.0
8420f19ffffffff,4.0,0.0,0.0
8421567ffffffff,1.0,0.0,0.0
8421983ffffffff,2.0,0.0,0.0
84225a5ffffffff,125.0,24.0,10.0
8422d0bffffffff,7.0,0.0,0.0
8422db7ffffffff,51.0,26.0,6.0
8422dbdffffffff,2.0,0.0,0.0
8422e9bffffffff,14.0,0.0,0.0
84248abffffffff,2.0,2.0,0.0
84249e3ffffffff,3.0,0.0,0.0
8425123ffffffff,2.0,0.0,0.0
84255a7ffffffff,2.0,0.0,0.0
8425ac9ffffffff,2.0,2.0,0.0
8425ae9ffffffff,2.0,2.0,0.0
8426021ffffffff,4.0,0.0,0.0
8426039ffffffff,2.0,0.0,0.0
8426085ffffffff,2.0,0.0,0.0
84260a3ffffffff,2.0,0.0,0.0
84260a7ffffffff,2.0,0.0,2.0
84260a9ffffffff,1.0,0.0,1.0
84260adffffffff,11.0,0.0,2.0
84260b3ffffffff,2.0,0.0,0.0
84260b9ffffffff,5.0,0.0,0.0
84260d9ffffffff,5.0,0.0,0.0
84260ddffffffff,2.0,0.0,0.0
84260e3ffffffff,9.0,0.0,5.0
84260ebffffffff,4.0,0.0,0.0
8426111ffffffff,1.0,0.0,0.0
8426115ffffffff,4.0,0.0,0.0
8426117ffffffff,1.0,0.0,0.0
842611dffffffff,4.0,0.0,0.0
842614bffffffff,4.0,0.0,0.0
842619dffffffff,2.0,0.0,2.0
84261b1ffffffff,2.0,0.0,0.0
842620dffffffff,17.0,0.0,0.0
8426215ffffffff,2.0,0.0,0.0
842621bffffffff,1.0,0.0,0.0
8426223ffffffff,2.0,0.0,0.0
842622dffffffff,3.0,0.0,0.0
8426233ffffffff,2.0,0.0,0.0
842623dffffffff,4.0,0.0,0.0
8426245ffffffff,2.0,0.0,0.0
8426247ffffffff,2.0,0.0,0.0
8426249ffffffff,2.0,0.0,0.0
842624dffffffff,2.0,0.0,0.0
8426251ffffffff,3.0,0.0,0.0
842625bffffffff,2.0,0.0,0.0
8426263ffffffff,3.0,0.0,0.0
8426269ffffffff,4.0,0.0,0.0
8426283ffffffff,3.0,0.0,0.0
8426289ffffffff,2.0,0.0,0.0
842628bffffffff,2.0,0.0,0.0
8426291ffffffff,1.0,0.0,0.0
84262adffffffff,2.0,0.0,0.0
84262c1ffffffff,5.0,0.0,0.0
84262c9ffffffff,2.0,0.0,0.0
84262cdffffffff,5.0,0.0,0.0
84262e5ffffffff,2.0,0.0,0.0
8426309ffffffff,2.0,0.0,0.0
842630dffffffff,2.0,0.0,0.0
8426347ffffffff,2.0,0.0,0.0
842634bffffffff,2.0,0.0,0.0
842634dffffffff,2.0,0.0,0.0
8426365ffffffff,2.0,0.0,0.0
8426369ffffffff,9.0,0.0,0.0
842636bffffffff,2.0,0.0,0.0
8426437ffffffff,1.0,0.0,0.0
842644dffffffff,2.0,0.0,0.0
8426459ffffffff,2.0,0.0,0.0
8426461ffffffff,1.0,0.0,0.0
8426463ffffffff,2.0,0.0,0.0
842646bffffffff,7.0,0.0,0.0
8426481ffffffff,2.0,0.0,0.0
8426489ffffffff,1.0,0.0,0.0
8426491ffffffff,3.0,0.0,0.0
8426493ffffffff,10.0,0.0,0.0
842649bffffffff,3.0,0.0,0.0
84264b9ffffffff,1.0,0.0,0.0
84264c1ffffffff,2.0,0.0,0.0
84264c3ffffffff,8.0,0.0,0.0
84264c5ffffffff,6.0,0.0,0.0
84264c7ffffffff,18.0,0.0,3.0
84264cbffffffff,1.0,0.0,0.0
84264cdffffffff,2.0,0.0,2.0
84264d1ffffffff,4.0,0.0,0.0
84264d9ffffffff,53.0,0.0,0.0
84264dbffffffff,3.0,0.0,0.0
84264e5ffffffff,6.0,0.0,0.0
8426505ffffffff,1.0,0.0,0.0
842650dffffffff,4.0,0.0,0.0
8426529ffffffff,1.0,0.0,0.0
842652dffffffff,2.0,0.0,0.0
8426533ffffffff,4.0,0.0,0.0
842654bffffffff,1.0,0.0,0.0
8426555ffffffff,63.0,0.0,0.0
842655dffffffff,1.0,0.0,0.0
8426563ffffffff,1.0,0.0,0.0
8426565ffffffff,5.0,0.0,0.0
842656dffffffff,4.0,0.0,0.0
8426587ffffffff,30.0,0.0,3.0
8426597ffffffff,2.0,0.0,0.0
842659bffffffff,10.0,0.0,0.0
84265a3ffffffff,4.0,0.0,0.0
84265a5ffffffff,2.0,0.0,0.0
84265a7ffffffff,8.0,0.0,0.0
84265b5ffffffff,15.0,0.0,0.0
84265b7ffffffff,1.0,0.0,0.0
84265c9ffffffff,2.0,0.0,0.0
84265d3ffffffff,5.0,0.0,0.0
84265d7ffffffff,2.0,0.0,0.0
8426615ffffffff,2.0,0.0,0.0
842661bffffffff,8.0,0.0,0.0
8426625ffffffff,6.0,0.0,2.0
8426641ffffffff,60.0,0.0,9.0
8426645ffffffff,77.0,0.0,15.0
8426649ffffffff,19.0,0.0,2.0
842664dffffffff,70.0,0.0,46.0
8426657ffffffff,2.0,0.0,0.0
8426661ffffffff,7.0,0.0,0.0
8426665ffffffff,4.0,0.0,2.0
8426669ffffffff,17.0,0.0,6.0
842666bffffffff,22.0,0.0,13.0
8426689ffffffff,4.0,0.0,0.0
8426691ffffffff,12.0,0.0,0.0
842669dffffffff,2.0,0.0,0.0
84266a3ffffffff,1.0,0.0,0.0
84266a7ffffffff,3.0,0.0,0.0
84266adffffffff,3.0,0.0,0.0
84266bbffffffff,3.0,0.0,0.0
84266d5ffffffff,9.0,0.0,0.0
84266dbffffffff,9.0,0.0,0.0
84266e1ffffffff,2.0,0.0,0.0
8426713ffffffff,2.0,0.0,0.0
8426719ffffffff,4.0,0.0,0.0
8426723ffffffff,2.0,0.0,0.0
8426733ffffffff,26.0,0.0,0.0
8426735ffffffff,9.0,0.0,0.0
842675dffffffff,8.0,0.0,0.0
8426767ffffffff,2.0,0.0,0.0
8426801ffffffff,8.0,0.0,1.0
8426803ffffffff,8.0,0.0,0.0
8426805ffffffff,5.0,0.0,0.0
8426809ffffffff,2.0,0.0,0.0
842680bffffffff,6.0,0.0,0.0
8426811ffffffff,2.0,0.0,0.0
8426813ffffffff,9.0,0.0,0.0
8426815ffffffff,8.0,0.0,0.0
8426817ffffffff,9.0,0.0,0.0
8426819ffffffff,8.0,0.0,0.0
842681bffffffff,65.0,0.0,2.0
842681dffffffff,2.0,0.0,0.0
842682bffffffff,2.0,0.0,0.0
8426853ffffffff,10.0,0.0,0.0
8426857ffffffff,2.0,0.0,0.0
842685dffffffff,2.0,0.0,0.0
8426881ffffffff,60.0,0.0,0.0
8426885ffffffff,4.0,0.0,0.0
8426887ffffffff,31.0,0.0,0.0
8426889ffffffff,3.0,0.0,0.0
842688dffffffff,9.0,0.0,0.0
842689dffffffff,2.0,0.0,0.0
84268a1ffffffff,3.0,0.0,0.0
84268a3ffffffff,3.0,0.0,0.0
84268adffffffff,1.0,0.0,0.0
84268b1ffffffff,7.0,0.0,0.0
84268b5ffffffff,4.0,0.0,0.0
84268b9ffffffff,2.0,0.0,0.0
84268c1ffffffff,1.0,0.0,0.0
84268c5ffffffff,12.0,0.0,0.0
84268c7ffffffff,16.0,0.0,0.0
84268cbffffffff,4.0,0.0,0.0
84268cdffffffff,221.0,0.0,9.0
84268d3ffffffff,39.0,0.0,0.0
84268d7ffffffff,32.0,0.0,0.0
84268d9ffffffff,2.0,0.0,0.0
84268ddffffffff,2.0,0.0,0.0
84268e1ffffffff,4.0,0.0,0.0
84268e5ffffffff,2.0,0.0,0.0
84268ebffffffff,21.0,0.0,0.0
84268edffffffff,10.0,0.0,0.0
8426905ffffffff,9.0,0.0,0.0
8426907ffffffff,6.0,0.0,0.0
842690bffffffff,5.0,0.0,0.0
842690dffffffff,13.0,0.0,3.0
8426915ffffffff,2.0,0.0,0.0
8426929ffffffff,7.0,0.0,0.0
8426945ffffffff,9.0,0.0,0.0
8426959ffffffff,2.0,0.0,0.0
842695bffffffff,2.0,0.0,0.0
8426961ffffffff,89.0,0.0,25.0
8426963ffffffff,128.0,0.0,50.0
8426965ffffffff,3.0,0.0,3.0
8426967ffffffff,2.0,0.0,0.0
8426969ffffffff,132.0,0.0,23.0
842696bffffffff,35.0,0.0,7.0
8426981ffffffff,2.0,0.0,0.0
8426983ffffffff,17.0,0.0,0.0
8426985ffffffff,5.0,0.0,0.0
8426987ffffffff,37.0,0.0,0.0
8426989ffffffff,4.0,0.0,0.0
8426991ffffffff,12.0,0.0,0.0
8426995ffffffff,40.0,0.0,0.0
8426997ffffffff,4.0,0.0,0.0
8426999ffffffff,9.0,0.0,0.0
842699bffffffff,2.0,0.0,0.0
842699dffffffff,17.0,0.0,0.0
84269a9ffffffff,22.0,0.0,0.0
84269c5ffffffff,8.0,0.0,0.0
84269cbffffffff,15.0,0.0,0.0
84269cdffffffff,31.0,0.0,0.0
84269d1ffffffff,37.0,0.0,0.0
84269d5ffffffff,28.0,0.0,0.0
84269d7ffffffff,6.0,0.0,0.0
84269e1ffffffff,2.0,0.0,0.0
84269e9ffffffff,6.0,0.0,0.0
84269ebffffffff,4.0,0.0,0.0
8426a15ffffffff,2.0,0.0,0.0
8426a1bffffffff,2.0,0.0,0.0
8426a2bffffffff,2.0,0.0,0.0
8426a81ffffffff,15.0,0.0,0.0
8426a87ffffffff,23.0,0.0,0.0
8426a8bffffffff,23.0,0.0,0.0
8426a95ffffffff,7.0,0.0,0.0
8426a97ffffffff,6.0,0.0,0.0
8426a99ffffffff,2.0,0.0,0.0
8426aa1ffffffff,13.0,0.0,0.0
8426aa5ffffffff,132.0,0.0,2.0
8426aa7ffffffff,86.0,0.0,0.0
8426aabffffffff,21.0,0.0,0.0
8426aadffffffff,14.0,0.0,0.0
8426abdffffffff,2.0,0.0,0.0
8426ac5ffffffff,17.0,0.0,4.0
8426ad1ffffffff,26.0,0.0,3.0
8426b51ffffffff,2.0,0.0,0.0
8426b55ffffffff,3.0,0.0,0.0
8426b69ffffffff,2.0,0.0,2.0
8426c09ffffffff,2.0,0.0,0.0
8426c17ffffffff,1.0,0.0,0.0
8426c19ffffffff,25.0,0.0,2.0
8426c43ffffffff,3.0,0.0,0.0
8426c49ffffffff,2.0,0.0,0.0
8426c89ffffffff,6.0,0.0,0.0
8426c9dffffffff,2.0,0.0,0.0
8426ca7ffffffff,4.0,0.0,0.0
8426cb5ffffffff,4.0,0.0,0.0
8426cb9ffffffff,24.0,0.0,0.0
8426cbdffffffff,14.0,0.0,0.0
8426d15ffffffff,9.0,0.0,0.0
8426d17ffffffff,2.0,0.0,0.0
8426d1bffffffff,2.0,0.0,0.0
8426d33ffffffff,2.0,0.0,0.0
8426d39ffffffff,1.0,0.0,0.0
8426d3bffffffff,2.0,0.0,0.0
8426d41ffffffff,2.0,0.0,2.0
8426d45ffffffff,4.0,0.0,0.0
8426d51ffffffff,1.0,0.0,0.0
8426d57ffffffff,2.0,0.0,0.0
8426d5bffffffff,1.0,0.0,0.0
8426d95ffffffff,16.0,0.0,3.0
8426d97ffffffff,3.0,0.0,0.0
8426d9dffffffff,1.0,0.0,0.0
8426da1ffffffff,6.0,0.0,0.0
8426da3ffffffff,9.0,0.0,0.0
8426dbdffffffff,2.0,0.0,0.0
8426dc3ffffffff,2.0,0.0,0.0
8426dcdffffffff,3.0,0.0,0.0
8426dd1ffffffff,3.0,0.0,3.0
8426dd7ffffffff,8.0,0.0,3.0
8426dd9ffffffff,11.0,0.0,0.0
8426ddbffffffff,6.0,0.0,0.0
8426de3ffffffff,2.0,0.0,0.0
8426de7ffffffff,19.0,0.0,1.0
8426debffffffff,2.0,0.0,0.0
8426e21ffffffff,4.0,0.0,0.0
8426e2dffffffff,9.0,0.0,0.0
8426e3dffffffff,12.0,0.0,0.0
8426e43ffffffff,19.0,0.0,2.0
8426e53ffffffff,4.0,0.0,0.0
8426e55ffffffff,2.0,0.0,0.0
8426e59ffffffff,13.0,0.0,0.0
8426e5bffffffff,41.0,0.0,0.0
8426e5dffffffff,1.0,0.0,0.0
8426e67ffffffff,4.0,0.0,0.0
8426e6dffffffff,6.0,0.0,0.0
8426e95ffffffff,2.0,0.0,0.0
8426ed1ffffffff,4.0,0.0,0.0
8426ed5ffffffff,4.0,0.0,0.0
8426ed7ffffffff,16.0,0.0,0.0
8426ee3ffffffff,2.0,0.0,0.0
8426f0dffffffff,2.0,0.0,0.0
8426f21ffffffff,5.0,0.0,0.0
8426f25ffffffff,23.0,0.0,0.0
8426f27ffffffff,7.0,0.0,0.0
8426f2dffffffff,80.0,0.0,0.0
8426f4bffffffff,3.0,0.0,0.0
8427007ffffffff,28.0,0.0,0.0
8427013ffffffff,1.0,0.0,0.0
8427039ffffffff,2.0,0.0,0.0
8427063ffffffff,7.0,0.0,0.0
8427089ffffffff,2.0,0.0,0.0
84270a3ffffffff,4.0,0.0,0.0
84270cdffffffff,1.0,0.0,0.0
84270d3ffffffff,2.0,0.0,0.0
842711bffffffff,3.0,0.0,0.0
8427161ffffffff,2.0,0.0,0.0
842718dffffffff,2.0,0.0,0.0
8427191ffffffff,4.0,0.0,0.0
842719dffffffff,4.0,0.0,0.0
84271b7ffffffff,1.0,0.0,0.0
84271c9ffffffff,2.0,0.0,0.0
84272bdffffffff,2.0,0.0,0.0
8427307ffffffff,1.0,0.0,0.0
8427401ffffffff,63.0,0.0,0.0
8427407ffffffff,9.0,0.0,0.0
8427409ffffffff,2.0,0.0,0.0
8427411ffffffff,27.0,0.0,2.0
8427413ffffffff,2.0,0.0,0.0
8427417ffffffff,9.0,0.0,0.0
8427419ffffffff,41.0,0.0,0.0
842741bffffffff,13.0,0.0,0.0
842741dffffffff,3.0,0.0,0.0
842742dffffffff,8.0,0.0,0.0
8427435ffffffff,16.0,0.0,0.0
842743dffffffff,8.0,0.0,0.0
8427445ffffffff,10.0,0.0,3.0
8427447ffffffff,2.0,0.0,0.0
8427453ffffffff,3.0,0.0,0.0
8427459ffffffff,2.0,0.0,0.0
8427463ffffffff,2.0,0.0,0.0
8427467ffffffff,2.0,0.0,0.0
842746dffffffff,7.0,0.0,0.0
8427481ffffffff,28.0,0.0,0.0
8427485ffffffff,80.0,0.0,2.0
8427487ffffffff,2.0,0.0,0.0
842748dffffffff,55.0,0.0,0.0
8427491ffffffff,4.0,0.0,0.0
8427499ffffffff,78.0,0.0,0.0
842749bffffffff,2.0,0.0,0.0
842749dffffffff,10.0,0.0,0.0
84274a3ffffffff,10.0,0.0,0.0
84274abffffffff,12.0,0.0,0.0
84274b3ffffffff,2.0,0.0,0.0
84274b5ffffffff,10.0,0.0,0.0
84274b7ffffffff,2.0,0.0,0.0
84274b9ffffffff,3.0,0.0,0.0
84274bbffffffff,3.0,0.0,0.0
84274bdffffffff,2.0,0.0,0.0
84274c1ffffffff,4.0,0.0,0.0
84274c3ffffffff,2.0,0.0,0.0
84274c7ffffffff,11.0,0.0,0.0
84274c9ffffffff,2.0,0.0,0.0
84274cbffffffff,48.0,0.0,0.0
84274d1ffffffff,11.0,0.0,0.0
84274d3ffffffff,35.0,0.0,0.0
84274d5ffffffff,16.0,0.0,0.0
84274d7ffffffff,3.0,0.0,0.0
84274d9ffffffff,44.0,0.0,0.0
84274dbffffffff,15.0,0.0,0.0
84274ddffffffff,16.0,0.0,0.0
84274e1ffffffff,5.0,0.0,0.0
84274e3ffffffff,58.0,0.0,0.0
84274ebffffffff,3.0,0.0,0.0
84274edffffffff,4.0,0.0,0.0
8427501ffffffff,4.0,0.0,0.0
8427505ffffffff,3.0,0.0,0.0
8427507ffffffff,2.0,0.0,0.0
8427513ffffffff,1.0,0.0,0.0
842751bffffffff,2.0,0.0,0.0
8427521ffffffff,1.0,0.0,0.0
8427523ffffffff,10.0,0.0,2.0
8427527ffffffff,6.0,0.0,0.0
8427529ffffffff,6.0,0.0,0.0
