cell_id,Setophaga pitiayumi,Setophaga pitiayumi nigrilora,Setophaga pitiayumi pulchra,Setophaga pitiayumi insularis,Setophaga pitiayumi graysoni,Setophaga pitiayumi inornata,Setophaga pitiayumi cirrha,Setophaga pitiayumi [pitiayumi Group]
835f40fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f41fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f42fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f46fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f48fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f4afffffffff,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f4bfffffffff,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f50fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f58fffffffff,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f59fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f5bfffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f68fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f71fffffffff,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835f75fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836601fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836604fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836606fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836608fffffffff,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
836609fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83660afffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83660bfffffffff,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83660cfffffffff,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83660dfffffffff,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83660efffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836610fffffffff,34.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
836611fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836612fffffffff,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
836613fffffffff,62.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
836616fffffffff,112.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
836618fffffffff,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
836619fffffffff,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83661bfffffffff,1783.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
83661cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83661dfffffffff,309.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
83661efffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836620fffffffff,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836621fffffffff,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836622fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836623fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836625fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836629fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83662afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83662bfffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83662dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83662efffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836631fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836656fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836663fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836684fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
8366a0fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366a2fffffffff,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8366a3fffffffff,39.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
8366b4fffffffff,6345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366b5fffffffff,2283.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0
8366c0fffffffff,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366c2fffffffff,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366c4fffffffff,367.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
8366c6fffffffff,921.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
8366d0fffffffff,322.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
8366d1fffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366d2fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366d3fffffffff,7508.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0
8366d5fffffffff,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366d6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366dafffffffff,123.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
8366dbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366dcfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366defffffffff,2407.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0
8366e0fffffffff,677.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
8366e2fffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366e3fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366e4fffffffff,576.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8366e5fffffffff,465.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
8366e6fffffffff,5132.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0
8366f0fffffffff,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366f1fffffffff,3668.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
8366f3fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366f5fffffffff,2497.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
836741fffffffff,942.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
836742fffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836743fffffffff,470.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
83674afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83674cfffffffff,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83674dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83674efffffffff,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836751fffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
836753fffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836755fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836759fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83675afffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83675cfffffffff,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83675dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83675efffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83676bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836792fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836793fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836794fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836796fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83679afffffffff,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8367b2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836d21fffffffff,42.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
836d22fffffffff,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
836d23fffffffff,225.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0
836d2cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836d2dfffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836d2efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836d30fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836d31fffffffff,91.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
836d33fffffffff,157.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
836d34fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836d35fffffffff,156.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
836d36fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836d60fffffffff,171.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
836d61fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836d64fffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836d65fffffffff,1767.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
836d66fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836d68fffffffff,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836d69fffffffff,7703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836d6dfffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838002fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838010fffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
838011fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838015fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838023fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838036fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838100fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
838102fffffffff,180.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
838104fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838106fffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
838110fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838111fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838114fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
838115fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838116fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838118fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83811cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83811efffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838121fffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
838123fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838124fffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
83812bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83812dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838130fffffffff,111.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
838131fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838132fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838133fffffffff,168.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
838134fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838136fffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
838142fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838143fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83814dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83814efffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83815dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83815efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838171fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838174fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838180fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
838181fffffffff,145.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
838183fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838185fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83818afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83818cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83818dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83818efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8381a1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8381adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b04fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b05fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b06fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b0cfffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b0dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b10fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b11fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b1efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b20fffffffff,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b21fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b22fffffffff,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b23fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b24fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b25fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b26fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b2afffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b2bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b2cfffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b2dfffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b2efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b31fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b35fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b36fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b56fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b61fffffffff,487.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
838b63fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b6cfffffffff,800.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
838b6dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b74fffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b75fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838b76fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838ba6fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838bb4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838bb5fffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838e61fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838e64fffffffff,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838e65fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838e6cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838f08fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838f09fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838f0dfffffffff,1652.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0
838f28fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
838f29fffffffff,175.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
838f2afffffffff,656.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
838f2bfffffffff,672.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
838f2cfffffffff,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838f2dfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838f2efffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
838f40fffffffff,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838f42fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838f43fffffffff,173.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
838f46fffffffff,474.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
838f48fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838f4afffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838f50fffffffff,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838f54fffffffff,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838f55fffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838f56fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838f59fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838f5dfffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
838f70fffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
838f72fffffffff,816.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0
838f73fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838f74fffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838f76fffffffff,198.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
83a596fffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83a800fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a801fffffffff,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a802fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a803fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a804fffffffff,156.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
83a805fffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a806fffffffff,711.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
83a808fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a809fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a80bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a80cfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a80efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a810fffffffff,3907.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
83a811fffffffff,188.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
83a812fffffffff,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
83a813fffffffff,292.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
83a814fffffffff,462.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
83a815fffffffff,502.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
83a816fffffffff,105.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
83a818fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a81afffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a81bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a81cfffffffff,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a81dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a81efffffffff,753.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83a820fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a821fffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a822fffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83a823fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
83a824fffffffff,131.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
83a825fffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
