cell_id,Empidonax flavescens,Empidonax flavescens imperturbatus/salvini,Empidonax flavescens flavescens
824527fffffffff,1086.0,0.0,0.0
824537fffffffff,243.0,0.0,0.0
8266a7fffffffff,44.0,0.0,0.0
8266b7fffffffff,6592.0,0.0,0.0
826797fffffffff,6.0,0.0,0.0
82679ffffffffff,51.0,0.0,0.0
826d07fffffffff,77.0,0.0,0.0
826d27fffffffff,535.0,0.0,0.0
826d2ffffffffff,4132.0,0.0,0.0
826d37fffffffff,136.0,0.0,0.0
826d67fffffffff,1080.0,0.0,0.0
826d6ffffffffff,5933.0,0.0,0.0
826d77fffffffff,82.0,0.0,0.0
