cell_id,Passerculus sandwichensis,Passerculus sandwichensis [sandwichensis Group],Passerculus sandwichensis princeps,Passerculus sandwichensis [guttatus Group],Passerculus sandwichensis sanctorum,Passerculus sandwichensis rostratus/atratus
840ca43ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840ca55ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840cad3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840cad7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
840ccadffffffff,1.0,1.0,0.0,0.0,0.0,0.0
840cd8dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ce85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840cee5ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
840d039ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
840d0d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d595ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840d629ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
840d667ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
840d753ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840d75bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d761ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
840e4dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e805ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
840ec19ffffffff,103.0,0.0,0.0,0.0,0.0,0.0
840eca7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ecbdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ecc1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ecc9ffffffff,122.0,0.0,0.0,0.0,0.0,0.0
840eea7ffffffff,602.0,0.0,0.0,0.0,0.0,0.0
840eeb5ffffffff,73.0,0.0,0.0,0.0,0.0,0.0
840eebdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840eee3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412307ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412591ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412593ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841259bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84125d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84125d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412891ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8412893ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841289bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84128abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84128bdffffffff,527.0,0.0,0.0,0.0,0.0,0.0
8412909ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412b01ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8412b03ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412c11ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412c1bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412c1dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412c97ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412cadffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412cb9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412cbbffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412cc1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ccdffffffff,24.0,4.0,0.0,0.0,0.0,0.0
8412cebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d83ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d89ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412d97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d9dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412dc3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412dd5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ddbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412de5ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8412de7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412ea5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ec1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412f13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413807ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8413829ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841382dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841383dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413861ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8413867ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84138a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84138c7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8413937ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413955ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8413a35ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
841a849ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841aa07ffffffff,22.0,0.0,6.0,0.0,0.0,0.0
841aa21ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841aa23ffffffff,7.0,0.0,2.0,0.0,0.0,0.0
841aa27ffffffff,16.0,0.0,1.0,0.0,0.0,0.0
841aa29ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841aa35ffffffff,39.0,0.0,7.0,0.0,0.0,0.0
841aa3dffffffff,28.0,0.0,1.0,0.0,0.0,0.0
841aa4dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841aad7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ab55ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841b9a5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841b9a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841b9e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841b9ebffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84225a5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8422d09ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8422d0bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8422db7ffffffff,40.0,10.0,0.0,0.0,0.0,0.0
8426015ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426049ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842608dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84260a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84260a7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84260a9ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84260b9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84260bbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84260d9ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
84260ebffffffff,3.0,1.0,0.0,0.0,0.0,0.0
8426117ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426127ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842618bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84261b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84261d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842620bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842621bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426229ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426237ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426243ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426249ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842626dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84262b3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84262c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84262c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84262d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84262dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84262ddffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426345ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426405ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426407ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426409ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842640dffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8426417ffffffff,5.0,2.0,0.0,0.0,0.0,0.0
842641dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426439ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842643bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426455ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426459ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426461ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426463ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426467ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842646bffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8426481ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426483ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426487ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426489ffffffff,13.0,4.0,0.0,0.0,0.0,0.0
842648dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426493ffffffff,5.0,1.0,0.0,0.0,0.0,0.0
8426497ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426499ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842649bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842649dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84264a1ffffffff,5.0,5.0,0.0,0.0,0.0,0.0
84264a3ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84264a5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84264a7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84264adffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84264b9ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
84264bbffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84264bdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84264c3ffffffff,7.0,3.0,0.0,0.0,0.0,0.0
84264c7ffffffff,44.0,34.0,0.0,0.0,0.0,0.0
84264cbffffffff,4.0,2.0,0.0,0.0,0.0,0.0
84264d1ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84264d5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84264d7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84264d9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84264dbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84264e1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84264e5ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
84264e7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84264edffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426505ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426517ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842651bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426521ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426523ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842652bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842652dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426531ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426533ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426535ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842653dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426541ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426543ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842654dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426551ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8426555ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426559ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426567ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842656dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426593ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426599ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842659bffffffff,31.0,20.0,0.0,0.0,0.0,0.0
84265a3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84265a7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84265b1ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84265b3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84265b5ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84265b9ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
84265d3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84265d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265dbffffffff,29.0,0.0,0.0,0.0,0.0,0.0
84265e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265edffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426609ffffffff,9.0,2.0,0.0,0.0,0.0,0.0
842660bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842661dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842663bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426641ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426645ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426647ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426649ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842664bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842664dffffffff,32.0,2.0,0.0,0.0,0.0,0.0
8426651ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426669ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
842666bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842666dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842668dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84266a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266a9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84266adffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84266b5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84266d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266d3ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84266d5ffffffff,6.0,1.0,0.0,0.0,0.0,0.0
84266dbffffffff,65.0,0.0,0.0,0.0,0.0,0.0
84266e1ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
84266e3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84266e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266ebffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84266edffffffff,4.0,4.0,0.0,0.0,0.0,0.0
8426705ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426713ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426723ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426747ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426765ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426801ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426803ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842680bffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8426813ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426819ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842681bffffffff,61.0,0.0,0.0,0.0,0.0,0.0
842681dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426831ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426839ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842684bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426851ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426853ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426857ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842685bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842685dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426881ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426885ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426887ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426889ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426891ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426899ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84268a3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84268a7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84268abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268b3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84268c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268c5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84268c7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84268cdffffffff,82.0,0.0,0.0,0.0,0.0,0.0
84268d3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84268d5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84268d7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84268d9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84268e1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84268e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268e9ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84268ebffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84268edffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426905ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426907ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842690dffffffff,18.0,3.0,0.0,0.0,0.0,0.0
8426929ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842694dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426961ffffffff,182.0,81.0,0.0,0.0,0.0,0.0
8426963ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8426965ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426969ffffffff,41.0,3.0,0.0,0.0,0.0,0.0
842696bffffffff,12.0,4.0,0.0,0.0,0.0,0.0
8426985ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426987ffffffff,44.0,0.0,0.0,0.0,0.0,0.0
8426989ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426991ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426995ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842699bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842699dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84269abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84269c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84269cdffffffff,33.0,0.0,0.0,0.0,0.0,0.0
84269d5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84269d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426a1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a81ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426a85ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426a87ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426a8bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426a95ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426a97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426aa1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426aa5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426aa7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426aabffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426aadffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426ab1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ab3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ab7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426abbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426ac5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ac9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426acbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ad1ffffffff,5.0,2.0,0.0,0.0,0.0,0.0
8426b25ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8426b61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c43ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426c49ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c85ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426c87ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426c89ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426c9dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426cb9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426ccbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d25ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426d2bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8426d35ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d39ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d49ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426d53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d63ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426d67ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426d6bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426d6dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d99ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d9dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426db3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426dc1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426e19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e21ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426e23ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8426e25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e2bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426e2dffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8426e33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e5bffffffff,42.0,0.0,0.0,0.0,0.0,0.0
8426e61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e67ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426e9dffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8426ec9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426ecdffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426ed5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426eddffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426eedffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f1bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426f2dffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8426f31ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426f35ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426f37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f4dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427023ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8427027ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842708dffffffff,8.0,6.0,0.0,0.0,0.0,0.0
8427093ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8427097ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84270e3ffffffff,31.0,16.0,0.0,0.0,0.0,0.0
84270e7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842711bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8427133ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427187ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
