cell_id,Myiopsitta monachus,Myiopsitta monachus [monachus Group],Myiopsitta monachus luchsi
84a9613ffffffff,50.0,0.0,0.0
84a9615ffffffff,2.0,0.0,0.0
84a9617ffffffff,38.0,0.0,0.0
84a9619ffffffff,18.0,0.0,0.0
84a961bffffffff,1.0,0.0,0.0
84a961dffffffff,3.0,0.0,0.0
84a9621ffffffff,44.0,0.0,0.0
84a9623ffffffff,318.0,0.0,0.0
84a9625ffffffff,130.0,0.0,0.0
84a9627ffffffff,542.0,0.0,0.0
84a9629ffffffff,7.0,0.0,0.0
84a962bffffffff,51.0,0.0,0.0
84a962dffffffff,96.0,0.0,0.0
84a9631ffffffff,29.0,0.0,0.0
84a9633ffffffff,13.0,0.0,0.0
84a9635ffffffff,2.0,0.0,0.0
84a9637ffffffff,25.0,0.0,0.0
84a9639ffffffff,8.0,0.0,0.0
84a963bffffffff,6.0,0.0,0.0
84a963dffffffff,48.0,0.0,0.0
84a9641ffffffff,7.0,0.0,0.0
84a9645ffffffff,83.0,0.0,0.0
84a9647ffffffff,14.0,0.0,0.0
84a9649ffffffff,13.0,0.0,0.0
84a964bffffffff,3.0,0.0,0.0
84a964dffffffff,18.0,0.0,0.0
84a9653ffffffff,6.0,0.0,0.0
84a9657ffffffff,7.0,0.0,0.0
84a9659ffffffff,7.0,0.0,0.0
84a965bffffffff,2.0,0.0,0.0
84a965dffffffff,2.0,0.0,0.0
84a9661ffffffff,27.0,0.0,0.0
84a9663ffffffff,10.0,0.0,0.0
84a9667ffffffff,13.0,0.0,0.0
84a9669ffffffff,36.0,6.0,0.0
84a966bffffffff,6.0,0.0,0.0
84a9681ffffffff,15.0,0.0,0.0
84a9683ffffffff,5.0,0.0,0.0
84a9685ffffffff,177.0,0.0,0.0
84a9687ffffffff,10.0,0.0,0.0
84a968dffffffff,6.0,0.0,0.0
84a9691ffffffff,2.0,0.0,0.0
84a9695ffffffff,2.0,0.0,0.0
84a9697ffffffff,2.0,0.0,0.0
84a9699ffffffff,6.0,0.0,0.0
84a969bffffffff,1.0,0.0,0.0
84a969dffffffff,6.0,0.0,0.0
84a96a1ffffffff,12.0,0.0,0.0
84a96a3ffffffff,10.0,0.0,0.0
84a96a5ffffffff,121.0,0.0,0.0
84a96a7ffffffff,103.0,0.0,0.0
84a96a9ffffffff,27.0,0.0,0.0
84a96abffffffff,28.0,0.0,0.0
84a96adffffffff,571.0,0.0,0.0
84a96b1ffffffff,20.0,0.0,0.0
84a96b3ffffffff,10.0,0.0,0.0
84a96b5ffffffff,6.0,0.0,0.0
84a96b9ffffffff,67.0,0.0,0.0
84a96bbffffffff,2.0,0.0,0.0
84a96bdffffffff,7.0,0.0,0.0
84a96c1ffffffff,8.0,0.0,0.0
84a96c5ffffffff,24.0,0.0,0.0
84a96c7ffffffff,8.0,0.0,0.0
84a96cdffffffff,2.0,0.0,0.0
84a96d3ffffffff,13.0,0.0,0.0
84a96d7ffffffff,1.0,0.0,0.0
84a96e1ffffffff,48.0,0.0,0.0
84a96e3ffffffff,21.0,0.0,0.0
84a96e5ffffffff,135.0,0.0,0.0
84a96e7ffffffff,444.0,0.0,0.0
84a96e9ffffffff,37.0,0.0,0.0
84a96ebffffffff,4.0,0.0,0.0
84a96edffffffff,5.0,0.0,0.0
84a9711ffffffff,53.0,0.0,0.0
84a9713ffffffff,3.0,0.0,0.0
84a9715ffffffff,6.0,0.0,0.0
84a9717ffffffff,211.0,0.0,0.0
84a9719ffffffff,37.0,0.0,0.0
84a971bffffffff,7.0,0.0,0.0
84a971dffffffff,2.0,0.0,0.0
84a9723ffffffff,7.0,0.0,0.0
84a972bffffffff,2.0,0.0,0.0
84a9733ffffffff,11.0,0.0,0.0
84a9737ffffffff,3.0,0.0,0.0
84a973bffffffff,21.0,0.0,0.0
84a973dffffffff,4.0,0.0,0.0
84a9741ffffffff,2.0,0.0,0.0
84a9745ffffffff,6.0,0.0,0.0
84a974bffffffff,2.0,0.0,0.0
84a974dffffffff,70.0,1.0,0.0
84a9753ffffffff,50.0,0.0,0.0
84a9755ffffffff,19.0,0.0,0.0
84a975bffffffff,9.0,0.0,0.0
84a975dffffffff,4.0,0.0,0.0
84a9761ffffffff,14.0,0.0,0.0
84a9765ffffffff,108.0,0.0,0.0
84a976dffffffff,6.0,0.0,0.0
84b2091ffffffff,2.0,0.0,0.0
84b2095ffffffff,2.0,0.0,0.0
84b209bffffffff,2.0,0.0,0.0
84b2261ffffffff,5.0,0.0,0.0
84b2283ffffffff,1.0,0.0,0.0
84b2401ffffffff,55.0,0.0,0.0
84b2403ffffffff,1.0,0.0,0.0
84b2405ffffffff,23.0,0.0,0.0
84b2407ffffffff,17.0,0.0,0.0
84b2409ffffffff,6.0,0.0,0.0
84b240bffffffff,17.0,0.0,0.0
84b2411ffffffff,4.0,0.0,0.0
84b2413ffffffff,883.0,0.0,0.0
84b2415ffffffff,6.0,0.0,0.0
84b2417ffffffff,18.0,0.0,0.0
84b2419ffffffff,6.0,0.0,0.0
84b241dffffffff,7.0,0.0,0.0
84b2421ffffffff,20.0,0.0,0.0
84b2423ffffffff,26.0,0.0,0.0
84b2425ffffffff,19.0,0.0,0.0
84b2427ffffffff,6.0,0.0,0.0
84b2429ffffffff,2.0,0.0,0.0
84b242bffffffff,186.0,0.0,0.0
84b242dffffffff,10.0,0.0,0.0
84b2431ffffffff,55.0,0.0,0.0
84b2433ffffffff,8.0,0.0,0.0
84b2435ffffffff,1149.0,55.0,0.0
84b2437ffffffff,283.0,0.0,0.0
84b2439ffffffff,14.0,0.0,0.0
84b243bffffffff,20.0,0.0,0.0
84b243dffffffff,184.0,8.0,0.0
84b2441ffffffff,27.0,0.0,0.0
84b2443ffffffff,6.0,0.0,0.0
84b2445ffffffff,3.0,0.0,0.0
84b2447ffffffff,9.0,0.0,0.0
84b244dffffffff,7.0,0.0,0.0
84b2455ffffffff,2.0,0.0,0.0
84b2457ffffffff,12.0,0.0,0.0
84b245dffffffff,13.0,0.0,0.0
84b2463ffffffff,142.0,0.0,0.0
84b246bffffffff,12.0,0.0,0.0
84b246dffffffff,2.0,0.0,0.0
84b2481ffffffff,6.0,0.0,0.0
84b2485ffffffff,13.0,0.0,0.0
84b2487ffffffff,3.0,0.0,0.0
84b248bffffffff,2.0,0.0,0.0
84b248dffffffff,5.0,0.0,0.0
84b2493ffffffff,3.0,0.0,0.0
84b2497ffffffff,3.0,0.0,0.0
84b2499ffffffff,1.0,0.0,0.0
84b249bffffffff,4.0,0.0,0.0
84b249dffffffff,1.0,0.0,0.0
84b24a1ffffffff,66.0,0.0,0.0
84b24a3ffffffff,32.0,0.0,0.0
84b24a5ffffffff,18.0,0.0,0.0
84b24a7ffffffff,19.0,0.0,0.0
84b24a9ffffffff,115.0,0.0,0.0
84b24abffffffff,32.0,0.0,0.0
84b24adffffffff,274.0,0.0,0.0
84b24b1ffffffff,28.0,0.0,0.0
84b24b3ffffffff,2.0,0.0,0.0
84b24b5ffffffff,33.0,0.0,0.0
84b24b7ffffffff,4.0,0.0,0.0
84b24b9ffffffff,4.0,0.0,0.0
84b24bbffffffff,7.0,0.0,0.0
84b24bdffffffff,30.0,0.0,0.0
84b24c1ffffffff,87.0,0.0,0.0
84b24c5ffffffff,42.0,0.0,0.0
84b24c7ffffffff,21.0,0.0,0.0
84b24c9ffffffff,11.0,0.0,0.0
84b24cdffffffff,110.0,0.0,0.0
84b24d1ffffffff,27.0,0.0,0.0
84b24d3ffffffff,33.0,0.0,0.0
84b24d5ffffffff,1.0,0.0,0.0
84b24d7ffffffff,8.0,0.0,0.0
84b24d9ffffffff,1.0,0.0,0.0
84b24dbffffffff,67.0,0.0,0.0
84b24ddffffffff,2.0,0.0,0.0
84b24e1ffffffff,2.0,0.0,0.0
84b24e3ffffffff,55.0,0.0,0.0
84b24e5ffffffff,113.0,0.0,0.0
84b24e9ffffffff,35.0,0.0,0.0
84b24ebffffffff,12.0,0.0,0.0
84b24edffffffff,32.0,0.0,0.0
84b250bffffffff,3.0,0.0,0.0
84b250dffffffff,23.0,0.0,0.0
84b2517ffffffff,1.0,0.0,0.0
84b2519ffffffff,5.0,0.0,0.0
84b251bffffffff,40.0,0.0,0.0
84b2523ffffffff,6.0,0.0,0.0
84b2525ffffffff,99.0,0.0,0.0
84b2527ffffffff,6.0,0.0,0.0
84b2533ffffffff,12.0,0.0,0.0
84b2537ffffffff,1.0,0.0,0.0
84b2541ffffffff,6.0,0.0,0.0
84b2543ffffffff,3.0,0.0,0.0
84b2549ffffffff,12.0,0.0,0.0
84b254bffffffff,9.0,0.0,0.0
84b2551ffffffff,1.0,0.0,0.0
84b2553ffffffff,4.0,0.0,0.0
84b2555ffffffff,11.0,0.0,0.0
84b2557ffffffff,11.0,0.0,0.0
84b2559ffffffff,3.0,0.0,0.0
84b255dffffffff,5.0,0.0,0.0
84b2563ffffffff,3.0,0.0,0.0
84b2569ffffffff,1.0,0.0,0.0
84b256bffffffff,6.0,0.0,0.0
84b2581ffffffff,30.0,0.0,0.0
84b2583ffffffff,112.0,0.0,0.0
84b2585ffffffff,22.0,0.0,0.0
84b2587ffffffff,11.0,0.0,0.0
84b2589ffffffff,227.0,0.0,0.0
84b258bffffffff,62.0,0.0,0.0
84b258dffffffff,61.0,0.0,0.0
84b2591ffffffff,351.0,0.0,0.0
84b2593ffffffff,30.0,0.0,0.0
84b2595ffffffff,80.0,0.0,0.0
84b2597ffffffff,3.0,0.0,0.0
84b2599ffffffff,17.0,0.0,0.0
84b259bffffffff,49.0,0.0,0.0
84b259dffffffff,39.0,0.0,0.0
84b25a1ffffffff,45.0,0.0,0.0
84b25abffffffff,17.0,0.0,0.0
84b25adffffffff,4.0,0.0,0.0
84b25b1ffffffff,16.0,0.0,0.0
84b25b5ffffffff,4.0,0.0,0.0
84b25b7ffffffff,2.0,0.0,0.0
84b25b9ffffffff,150.0,0.0,0.0
84b25bbffffffff,23.0,0.0,0.0
84b25bdffffffff,9.0,0.0,0.0
84b25c1ffffffff,170.0,0.0,0.0
84b25c3ffffffff,80.0,0.0,0.0
84b25c7ffffffff,153.0,0.0,0.0
84b25c9ffffffff,25.0,0.0,0.0
84b25cbffffffff,150.0,1.0,0.0
84b25cdffffffff,333.0,0.0,0.0
84b25d1ffffffff,280.0,0.0,0.0
84b25d3ffffffff,46.0,0.0,0.0
84b25d5ffffffff,736.0,0.0,0.0
84b25d7ffffffff,75.0,0.0,0.0
84b25d9ffffffff,110.0,0.0,0.0
84b25dbffffffff,34.0,0.0,0.0
84b25ddffffffff,185.0,0.0,0.0
84b25e1ffffffff,158.0,0.0,0.0
84b25e3ffffffff,186.0,0.0,0.0
84b25e5ffffffff,4.0,0.0,0.0
84b25e7ffffffff,18.0,0.0,0.0
84b25e9ffffffff,1.0,0.0,0.0
84b25ebffffffff,30.0,0.0,0.0
84b25edffffffff,1.0,0.0,0.0
84b2601ffffffff,7.0,0.0,0.0
84b2605ffffffff,8.0,0.0,0.0
84b260bffffffff,6.0,0.0,0.0
84b260dffffffff,2.0,0.0,0.0
84b2611ffffffff,13.0,0.0,0.0
84b2613ffffffff,24.0,0.0,0.0
84b2617ffffffff,5.0,0.0,0.0
84b2619ffffffff,4.0,0.0,0.0
84b2625ffffffff,7.0,0.0,0.0
84b2627ffffffff,15.0,0.0,0.0
84b2629ffffffff,9.0,0.0,0.0
84b262bffffffff,22.0,0.0,0.0
84b262dffffffff,879.0,0.0,0.0
84b2631ffffffff,8.0,0.0,0.0
84b2633ffffffff,21.0,0.0,0.0
84b2635ffffffff,9.0,0.0,0.0
84b2639ffffffff,1.0,0.0,0.0
84b263bffffffff,2.0,0.0,0.0
84b263dffffffff,31.0,0.0,0.0
84b264dffffffff,2.0,0.0,0.0
84b2653ffffffff,5.0,0.0,0.0
84b2655ffffffff,4.0,0.0,0.0
84b2657ffffffff,4.0,0.0,0.0
84b2659ffffffff,7.0,0.0,0.0
84b265dffffffff,3.0,0.0,0.0
84b2661ffffffff,14.0,0.0,0.0
84b2663ffffffff,8.0,0.0,0.0
84b2665ffffffff,36.0,0.0,0.0
84b2667ffffffff,22.0,0.0,0.0
84b266bffffffff,5.0,0.0,0.0
84b2683ffffffff,23.0,0.0,0.0
84b2689ffffffff,12.0,0.0,0.0
84b268bffffffff,138.0,0.0,0.0
84b268dffffffff,50.0,0.0,0.0
84b2691ffffffff,70.0,0.0,0.0
84b2693ffffffff,20.0,0.0,0.0
84b2695ffffffff,25.0,0.0,0.0
84b2697ffffffff,1.0,0.0,0.0
84b2699ffffffff,17.0,0.0,0.0
84b269bffffffff,5.0,0.0,0.0
84b269dffffffff,38.0,0.0,0.0
84b26a1ffffffff,2.0,0.0,0.0
84b26a5ffffffff,1.0,0.0,0.0
84b26a9ffffffff,2.0,0.0,0.0
84b26adffffffff,45.0,0.0,0.0
84b26b7ffffffff,1.0,0.0,0.0
84b26cbffffffff,2.0,0.0,0.0
84b26d1ffffffff,23.0,0.0,0.0
84b26d3ffffffff,5.0,0.0,0.0
84b26d5ffffffff,5.0,0.0,0.0
84b26d7ffffffff,126.0,0.0,0.0
84b26d9ffffffff,8.0,0.0,0.0
84b26ddffffffff,10.0,0.0,0.0
84b26e3ffffffff,6.0,0.0,0.0
84b26e5ffffffff,4.0,0.0,0.0
84b26e7ffffffff,12.0,0.0,0.0
84b26ebffffffff,5.0,0.0,0.0
84b26edffffffff,11.0,0.0,0.0
84b2701ffffffff,19.0,0.0,0.0
84b2703ffffffff,10.0,0.0,0.0
84b2707ffffffff,1.0,0.0,0.0
84b2709ffffffff,4.0,0.0,0.0
84b270bffffffff,14.0,0.0,0.0
84b270dffffffff,16.0,0.0,0.0
84b2715ffffffff,13.0,0.0,0.0
84b2717ffffffff,12.0,0.0,0.0
84b2719ffffffff,7.0,0.0,0.0
84b271dffffffff,7.0,0.0,0.0
84b2721ffffffff,1.0,0.0,0.0
84b2723ffffffff,9.0,0.0,0.0
84b2725ffffffff,1.0,0.0,0.0
84b2729ffffffff,2.0,0.0,0.0
84b272bffffffff,15.0,0.0,0.0
84b2743ffffffff,12.0,0.0,0.0
84b2749ffffffff,9.0,0.0,0.0
84b274bffffffff,10.0,0.0,0.0
84b2751ffffffff,1.0,0.0,0.0
84b2753ffffffff,5.0,0.0,0.0
84b2755ffffffff,12.0,0.0,0.0
84b2757ffffffff,46.0,0.0,0.0
84b2759ffffffff,2.0,0.0,0.0
84b275bffffffff,413.0,0.0,0.0
84b275dffffffff,71.0,0.0,0.0
84b276bffffffff,3.0,0.0,0.0
84b2c09ffffffff,1.0,0.0,0.0
84b2c0bffffffff,15.0,0.0,0.0
84b2c0dffffffff,138.0,0.0,0.0
84b2c15ffffffff,1.0,0.0,0.0
84b2c41ffffffff,76.0,0.0,0.0
84b2c43ffffffff,6.0,0.0,0.0
84b2c45ffffffff,131.0,0.0,0.0
84b2c47ffffffff,1.0,0.0,0.0
84b2c4dffffffff,7.0,0.0,0.0
84b2c51ffffffff,1420.0,107.0,0.0
84b2c53ffffffff,6.0,0.0,0.0
84b2c55ffffffff,1717.0,229.0,0.0
84b2c57ffffffff,207.0,5.0,0.0
84b2c5dffffffff,59.0,7.0,0.0
84b2cddffffffff,2.0,0.0,0.0
84b2e1dffffffff,1.0,0.0,0.0
84b2e33ffffffff,2.0,0.0,0.0
84b2e57ffffffff,2.0,0.0,0.0
84b2e85ffffffff,66.0,0.0,0.0
84b2e8dffffffff,19.0,0.0,0.0
84b2e91ffffffff,65.0,0.0,0.0
84b2e99ffffffff,65.0,0.0,0.0
84b2e9bffffffff,5.0,0.0,0.0
84b2e9dffffffff,3.0,0.0,0.0
84b2ea3ffffffff,1.0,0.0,0.0
84b2ea9ffffffff,7.0,0.0,0.0
84b2eb3ffffffff,2.0,0.0,0.0
84b2eb7ffffffff,21.0,0.0,0.0
84b2eb9ffffffff,25.0,0.0,0.0
84b2ebbffffffff,30.0,0.0,0.0
84b2ec1ffffffff,66.0,0.0,0.0
84b2ec5ffffffff,49.0,0.0,0.0
84b2ec7ffffffff,64.0,0.0,0.0
84b2ec9ffffffff,5.0,0.0,0.0
84b2ecbffffffff,20.0,0.0,0.0
84b2ecdffffffff,20.0,0.0,0.0
84b2ed7ffffffff,2.0,0.0,0.0
84b2ed9ffffffff,18.0,0.0,0.0
84b2ee1ffffffff,1.0,0.0,0.0
84b2ee3ffffffff,58.0,0.0,0.0
84b2ee7ffffffff,1.0,0.0,0.0
84b2eebffffffff,175.0,0.0,0.0
84b2eedffffffff,2.0,0.0,0.0
84b32dbffffffff,9.0,0.0,7.0
84b32ddffffffff,4.0,0.0,0.0
84b3403ffffffff,1.0,0.0,0.0
84b3405ffffffff,13.0,0.0,0.0
84b3407ffffffff,8.0,0.0,0.0
84b3409ffffffff,2.0,0.0,0.0
84b340dffffffff,15.0,0.0,0.0
84b3411ffffffff,1.0,0.0,0.0
84b3413ffffffff,5.0,0.0,0.0
84b3415ffffffff,4.0,0.0,0.0
84b3419ffffffff,2.0,0.0,0.0
84b341dffffffff,4.0,0.0,0.0
84b3421ffffffff,14.0,0.0,0.0
84b3423ffffffff,23.0,0.0,0.0
84b3425ffffffff,3.0,0.0,0.0
84b3427ffffffff,5.0,0.0,0.0
84b3429ffffffff,2.0,0.0,0.0
84b342bffffffff,54.0,0.0,0.0
84b3435ffffffff,8.0,0.0,0.0
84b3437ffffffff,6.0,0.0,0.0
84b3439ffffffff,30.0,0.0,0.0
84b343bffffffff,67.0,0.0,0.0
84b343dffffffff,14.0,0.0,0.0
84b3447ffffffff,7.0,0.0,0.0
84b3457ffffffff,2.0,0.0,0.0
84b345dffffffff,4.0,0.0,0.0
84b346dffffffff,3.0,0.0,0.0
84b3481ffffffff,4.0,0.0,0.0
84b3485ffffffff,1.0,0.0,0.0
84b3487ffffffff,9.0,0.0,0.0
84b348bffffffff,4.0,0.0,0.0
84b3491ffffffff,18.0,0.0,0.0
84b3493ffffffff,7.0,0.0,0.0
84b3499ffffffff,2.0,0.0,0.0
84b349dffffffff,29.0,0.0,0.0
84b34a1ffffffff,2.0,0.0,0.0
84b34a3ffffffff,2.0,0.0,0.0
84b34a5ffffffff,19.0,0.0,0.0
84b34a7ffffffff,2.0,0.0,0.0
84b34abffffffff,2.0,0.0,0.0
84b34b1ffffffff,61.0,0.0,0.0
84b34b3ffffffff,4.0,0.0,0.0
84b34b5ffffffff,1.0,0.0,0.0
84b34b9ffffffff,56.0,0.0,0.0
84b34bbffffffff,3.0,0.0,0.0
84b34bdffffffff,28.0,0.0,0.0
84b34c1ffffffff,5.0,0.0,0.0
84b34c3ffffffff,5.0,0.0,0.0
84b34c5ffffffff,3.0,0.0,0.0
84b34c7ffffffff,22.0,0.0,0.0
84b34cdffffffff,6.0,0.0,0.0
84b34d1ffffffff,24.0,0.0,0.0
84b34d3ffffffff,48.0,0.0,0.0
84b34d5ffffffff,2.0,0.0,0.0
84b34d7ffffffff,31.0,0.0,0.0
84b34d9ffffffff,66.0,0.0,0.0
84b34dbffffffff,133.0,0.0,0.0
84b34ddffffffff,2.0,0.0,0.0
84b34e5ffffffff,10.0,0.0,0.0
84b34e9ffffffff,4.0,0.0,0.0
84b34edffffffff,2.0,0.0,0.0
84b3511ffffffff,2.0,0.0,0.0
84b3513ffffffff,27.0,0.0,0.0
84b3581ffffffff,2.0,0.0,0.0
84b3583ffffffff,3.0,0.0,0.0
84b3585ffffffff,3.0,0.0,0.0
84b3589ffffffff,150.0,0.0,0.0
84b358dffffffff,1.0,0.0,0.0
84b3591ffffffff,2.0,0.0,0.0
84b3595ffffffff,6.0,0.0,0.0
84b3597ffffffff,2.0,0.0,0.0
84b359dffffffff,2.0,0.0,0.0
84b35a5ffffffff,1.0,0.0,0.0
84b35a7ffffffff,2.0,0.0,0.0
84b35a9ffffffff,1.0,0.0,0.0
84b35abffffffff,2.0,0.0,0.0
84b35adffffffff,1.0,0.0,0.0
84b35b1ffffffff,5.0,0.0,0.0
84b35b3ffffffff,13.0,0.0,0.0
84b35b5ffffffff,2.0,0.0,0.0
84b35b9ffffffff,15.0,0.0,0.0
84b35bbffffffff,4.0,0.0,0.0
84b35c3ffffffff,16.0,0.0,0.0
84b35c5ffffffff,1.0,0.0,0.0
84b35c7ffffffff,6.0,0.0,0.0
84b35cbffffffff,8.0,0.0,0.0
84b35cdffffffff,2.0,0.0,0.0
84b35d1ffffffff,10.0,0.0,0.0
84b35d3ffffffff,22.0,0.0,0.0
84b35d5ffffffff,114.0,0.0,0.0
84b35d7ffffffff,44.0,0.0,0.0
84b35d9ffffffff,14.0,0.0,0.0
84b35ddffffffff,16.0,0.0,0.0
84b35e9ffffffff,69.0,0.0,0.0
84b3601ffffffff,2.0,0.0,0.0
84b3603ffffffff,10.0,0.0,0.0
84b3605ffffffff,3.0,2.0,0.0
84b360bffffffff,2.0,0.0,0.0
84b3611ffffffff,33.0,0.0,0.0
84b3615ffffffff,9.0,0.0,0.0
84b3617ffffffff,24.0,0.0,0.0
84b361dffffffff,2.0,0.0,0.0
84b3623ffffffff,8.0,0.0,0.0
84b3627ffffffff,1.0,0.0,0.0
84b3629ffffffff,26.0,3.0,0.0
84b362dffffffff,2.0,0.0,0.0
84b3631ffffffff,2.0,0.0,0.0
84b3633ffffffff,19.0,0.0,0.0
84b3635ffffffff,4.0,0.0,0.0
84b3641ffffffff,2.0,0.0,0.0
84b3655ffffffff,3.0,0.0,0.0
84b3657ffffffff,4.0,0.0,0.0
84b3663ffffffff,3.0,0.0,0.0
84b366dffffffff,7.0,0.0,0.0
84b3683ffffffff,10.0,0.0,0.0
84b3689ffffffff,4.0,0.0,0.0
84b368bffffffff,88.0,0.0,0.0
84b3691ffffffff,2.0,0.0,0.0
84b3695ffffffff,5.0,0.0,0.0
84b3699ffffffff,239.0,0.0,0.0
84b369bffffffff,25.0,0.0,0.0
84b369dffffffff,31.0,0.0,0.0
84b36a5ffffffff,2.0,0.0,0.0
84b36a7ffffffff,2.0,0.0,0.0
84b36a9ffffffff,7.0,0.0,0.0
84b36adffffffff,11.0,0.0,0.0
84b36b3ffffffff,18.0,0.0,0.0
84b36b5ffffffff,4.0,0.0,0.0
84b36c3ffffffff,3.0,0.0,0.0
84b36d3ffffffff,7.0,0.0,0.0
84b36d5ffffffff,69.0,0.0,0.0
84b36d7ffffffff,54.0,0.0,0.0
84b36dbffffffff,8.0,0.0,0.0
84b36e9ffffffff,4.0,0.0,0.0
84c2031ffffffff,29.0,0.0,0.0
84c2033ffffffff,7.0,0.0,0.0
84c2037ffffffff,136.0,2.0,0.0
84c203bffffffff,26.0,0.0,0.0
84c2053ffffffff,60.0,0.0,0.0
84c205bffffffff,238.0,4.0,0.0
84c2183ffffffff,55.0,0.0,0.0
84c218bffffffff,98.0,1.0,0.0
84c2193ffffffff,2.0,0.0,0.0
84c2195ffffffff,12.0,0.0,0.0
84c2197ffffffff,27.0,0.0,0.0
84c2199ffffffff,8.0,0.0,0.0
84c219bffffffff,10.0,0.0,0.0
84c219dffffffff,34.0,0.0,0.0
84c21b1ffffffff,106.0,0.0,0.0
84c21b3ffffffff,729.0,14.0,0.0
84c21b9ffffffff,40.0,9.0,0.0
84c21bbffffffff,523.0,24.0,0.0
84c21d1ffffffff,200.0,0.0,0.0
84c21d3ffffffff,3.0,0.0,0.0
84c21d5ffffffff,46.0,0.0,0.0
84c21d7ffffffff,2.0,0.0,0.0
84c21d9ffffffff,79.0,0.0,0.0
84c21ddffffffff,320.0,3.0,0.0
84c2213ffffffff,55.0,0.0,0.0
84c2217ffffffff,60.0,0.0,0.0
84c2281ffffffff,43.0,0.0,0.0
84c2283ffffffff,1.0,0.0,0.0
84c2289ffffffff,5.0,0.0,0.0
84c228bffffffff,4.0,0.0,0.0
84c2299ffffffff,11.0,0.0,0.0
84c229bffffffff,7.0,0.0,0.0
84c22a1ffffffff,96.0,0.0,0.0
84c22a3ffffffff,7.0,0.0,0.0
84c22a5ffffffff,25.0,2.0,0.0
84c22a7ffffffff,31.0,2.0,0.0
84c22a9ffffffff,21.0,0.0,0.0
84c22abffffffff,86.0,0.0,0.0
84c22adffffffff,211.0,0.0,0.0
84c22b1ffffffff,4.0,0.0,0.0
84c22b5ffffffff,2.0,0.0,0.0
84c22b7ffffffff,4.0,0.0,0.0
84c22b9ffffffff,25.0,0.0,0.0
84c22c1ffffffff,6.0,0.0,0.0
84c22c5ffffffff,57.0,0.0,0.0
84c22c7ffffffff,8.0,0.0,0.0
84c22cbffffffff,2.0,0.0,0.0
84c22d3ffffffff,12.0,0.0,0.0
84c22d5ffffffff,3.0,0.0,0.0
84c22d7ffffffff,8.0,0.0,0.0
84c22d9ffffffff,3.0,0.0,0.0
84c22dbffffffff,1.0,0.0,0.0
84c22e1ffffffff,72.0,0.0,0.0
84c22e3ffffffff,6.0,0.0,0.0
84c22e5ffffffff,22.0,0.0,0.0
84c22e7ffffffff,25.0,3.0,0.0
84c22e9ffffffff,12.0,0.0,0.0
84c22ebffffffff,16.0,0.0,0.0
84c22edffffffff,16.0,0.0,0.0
84c2893ffffffff,49.0,0.0,0.0
84c2c03ffffffff,33.0,0.0,0.0
84c2c05ffffffff,47.0,0.0,0.0
84c2c07ffffffff,20.0,0.0,0.0
84c2c0bffffffff,5.0,0.0,0.0
84c2c0dffffffff,17.0,0.0,0.0
84c2c11ffffffff,37.0,0.0,0.0
84c2c13ffffffff,14.0,0.0,0.0
84c2c15ffffffff,46.0,0.0,0.0
84c2c17ffffffff,345.0,2.0,0.0
84c2c19ffffffff,253.0,0.0,0.0
84c2c1bffffffff,8.0,0.0,0.0
84c2c1dffffffff,87.0,0.0,0.0
84c2c21ffffffff,14.0,0.0,0.0
84c2c23ffffffff,108.0,0.0,0.0
84c2c25ffffffff,1.0,1.0,0.0
84c2c29ffffffff,35.0,0.0,0.0
84c2c2bffffffff,2.0,0.0,0.0
84c2c31ffffffff,8.0,0.0,0.0
84c2c35ffffffff,3.0,0.0,0.0
84c2c37ffffffff,8.0,0.0,0.0
84c2c39ffffffff,5.0,0.0,0.0
84c2c3bffffffff,19.0,0.0,0.0
84c2c41ffffffff,38.0,0.0,0.0
84c2c45ffffffff,17.0,0.0,0.0
84c2c49ffffffff,128.0,7.0,0.0
84c2c4bffffffff,45.0,0.0,0.0
84c2c4dffffffff,46.0,0.0,0.0
84c2c51ffffffff,4.0,0.0,0.0
84c2c53ffffffff,1648.0,0.0,0.0
84c2c55ffffffff,1.0,1.0,0.0
84c2c57ffffffff,71.0,0.0,0.0
84c2c59ffffffff,14.0,0.0,0.0
84c2c5bffffffff,658.0,0.0,0.0
84c2c5dffffffff,11.0,0.0,0.0
84c2c61ffffffff,16.0,0.0,0.0
84c2c63ffffffff,56.0,2.0,0.0
84c2c69ffffffff,61.0,0.0,0.0
84c2c6bffffffff,5.0,0.0,0.0
84c2c6dffffffff,283.0,0.0,0.0
84c2c81ffffffff,2.0,0.0,0.0
84c2c83ffffffff,2.0,0.0,0.0
84c2c85ffffffff,1.0,0.0,0.0
84c2c87ffffffff,46.0,0.0,0.0
84c2c89ffffffff,54.0,0.0,0.0
84c2c8bffffffff,6.0,0.0,0.0
84c2c8dffffffff,26.0,0.0,0.0
84c2c91ffffffff,62.0,0.0,0.0
84c2c95ffffffff,17.0,0.0,0.0
84c2c97ffffffff,171.0,0.0,0.0
84c2c99ffffffff,24.0,0.0,0.0
84c2c9bffffffff,1.0,0.0,0.0
84c2ca1ffffffff,28.0,0.0,0.0
84c2ca3ffffffff,58.0,0.0,0.0
84c2ca5ffffffff,52.0,1.0,0.0
84c2ca7ffffffff,219.0,0.0,0.0
84c2ca9ffffffff,56.0,0.0,0.0
84c2cabffffffff,65.0,0.0,0.0
84c2cadffffffff,200.0,0.0,0.0
84c2cb1ffffffff,359.0,0.0,0.0
