cell_id,Galerida cristata,Galerida cristata [cristata Group],Galerida cristata macrorhyncha/randonii
831f59fffffffff,5.0,0.0,0.0
831f5afffffffff,2.0,0.0,0.0
831f5cfffffffff,4.0,0.0,0.0
831f5dfffffffff,2.0,0.0,0.0
831f5efffffffff,1.0,0.0,0.0
831f75fffffffff,5.0,0.0,0.0
831f80fffffffff,13.0,0.0,0.0
831f85fffffffff,4.0,0.0,0.0
831faafffffffff,26.0,0.0,0.0
831faefffffffff,2.0,0.0,0.0
831fb0fffffffff,7.0,0.0,0.0
831fb6fffffffff,5.0,0.0,0.0
83200afffffffff,30.0,0.0,0.0
83200efffffffff,9.0,0.0,0.0
832010fffffffff,38.0,0.0,0.0
832012fffffffff,7.0,0.0,0.0
832013fffffffff,6.0,0.0,0.0
832014fffffffff,3.0,0.0,0.0
832016fffffffff,43.0,0.0,0.0
832018fffffffff,10.0,0.0,0.0
832019fffffffff,106.0,0.0,0.0
83201afffffffff,8.0,0.0,0.0
83201bfffffffff,7.0,0.0,0.0
83201dfffffffff,4.0,0.0,0.0
832032fffffffff,1.0,0.0,0.0
832033fffffffff,1.0,0.0,0.0
832036fffffffff,1.0,0.0,0.0
832059fffffffff,2.0,0.0,0.0
83205afffffffff,8.0,0.0,0.0
83205bfffffffff,4.0,0.0,0.0
832084fffffffff,19.0,0.0,0.0
832086fffffffff,9.0,0.0,0.0
83209afffffffff,4.0,0.0,0.0
8320a0fffffffff,1.0,0.0,0.0
8320a1fffffffff,5.0,0.0,0.0
8320a2fffffffff,14.0,0.0,0.0
8320a4fffffffff,2.0,0.0,0.0
8320a5fffffffff,8.0,0.0,0.0
8320a6fffffffff,33.0,2.0,0.0
8320a8fffffffff,13.0,0.0,0.0
8320a9fffffffff,4.0,0.0,0.0
8320acfffffffff,8.0,0.0,0.0
8320adfffffffff,13.0,0.0,0.0
8320aefffffffff,8.0,0.0,0.0
8320b1fffffffff,57.0,0.0,0.0
8320b2fffffffff,1.0,0.0,0.0
8320b3fffffffff,23.0,0.0,0.0
8320b4fffffffff,2.0,0.0,0.0
8320c0fffffffff,2.0,0.0,0.0
8320c8fffffffff,6.0,2.0,0.0
8320c9fffffffff,5.0,0.0,0.0
8320cdfffffffff,6.0,0.0,0.0
8320e0fffffffff,21.0,0.0,0.0
8320e1fffffffff,6.0,0.0,0.0
8320e2fffffffff,4.0,3.0,0.0
8320e3fffffffff,2.0,0.0,0.0
8320e4fffffffff,22.0,0.0,0.0
8320e6fffffffff,13.0,0.0,0.0
8320e9fffffffff,12.0,0.0,0.0
8320eefffffffff,5.0,0.0,0.0
8320f2fffffffff,1.0,0.0,0.0
8320f4fffffffff,2.0,0.0,0.0
8320f5fffffffff,21.0,0.0,0.0
832180fffffffff,1.0,0.0,0.0
832182fffffffff,7.0,0.0,0.0
832183fffffffff,1.0,0.0,0.0
832189fffffffff,4.0,0.0,0.0
83218afffffffff,4.0,0.0,0.0
83218bfffffffff,27.0,0.0,0.0
83218efffffffff,1.0,0.0,0.0
832198fffffffff,59.0,0.0,0.0
832199fffffffff,13.0,0.0,0.0
83219bfffffffff,2.0,0.0,0.0
83219cfffffffff,53.0,0.0,0.0
83219dfffffffff,12.0,0.0,0.0
83219efffffffff,2.0,0.0,0.0
8321a2fffffffff,1.0,1.0,0.0
8321b5fffffffff,4.0,0.0,0.0
832400fffffffff,5.0,0.0,0.0
832402fffffffff,1.0,0.0,0.0
832403fffffffff,4.0,3.0,0.0
832406fffffffff,1.0,0.0,0.0
83240afffffffff,47.0,1.0,0.0
83240cfffffffff,4.0,0.0,0.0
83240dfffffffff,4.0,0.0,0.0
83240efffffffff,17.0,3.0,0.0
83241dfffffffff,3.0,2.0,0.0
832429fffffffff,2.0,0.0,0.0
83242dfffffffff,1.0,0.0,0.0
83242efffffffff,2.0,0.0,0.0
832431fffffffff,1.0,0.0,0.0
832446fffffffff,14.0,0.0,0.0
832450fffffffff,12.0,0.0,0.0
832451fffffffff,20.0,0.0,0.0
832452fffffffff,35.0,0.0,0.0
832453fffffffff,3.0,0.0,0.0
832456fffffffff,46.0,0.0,0.0
832482fffffffff,2.0,0.0,0.0
832488fffffffff,3.0,0.0,0.0
83248afffffffff,20.0,0.0,0.0
83248efffffffff,4.0,0.0,0.0
8324aafffffffff,1.0,0.0,0.0
8324c0fffffffff,8.0,0.0,0.0
8324c6fffffffff,14.0,1.0,0.0
8324cdfffffffff,2.0,0.0,0.0
8324d5fffffffff,22.0,0.0,0.0
8324e4fffffffff,4.0,0.0,0.0
8324e5fffffffff,8.0,0.0,0.0
8324e8fffffffff,2.0,0.0,0.0
8324f1fffffffff,2.0,0.0,0.0
832512fffffffff,2.0,0.0,0.0
8325aefffffffff,1.0,0.0,0.0
8325b0fffffffff,8.0,0.0,0.0
8325b1fffffffff,30.0,0.0,0.0
8325b3fffffffff,4.0,0.0,0.0
8325b4fffffffff,23.0,0.0,0.0
832c00fffffffff,206.0,1.0,0.0
832c01fffffffff,23.0,0.0,0.0
832c02fffffffff,4.0,0.0,0.0
832c03fffffffff,54.0,0.0,0.0
832c04fffffffff,357.0,0.0,0.0
832c05fffffffff,96.0,0.0,0.0
832c06fffffffff,32.0,2.0,0.0
832c08fffffffff,7.0,0.0,0.0
832c09fffffffff,15.0,0.0,0.0
832c0afffffffff,9.0,0.0,0.0
832c0bfffffffff,382.0,1.0,0.0
832c0cfffffffff,175.0,0.0,0.0
832c10fffffffff,22.0,0.0,0.0
832c11fffffffff,6.0,0.0,0.0
832c12fffffffff,27.0,0.0,0.0
832c13fffffffff,70.0,0.0,0.0
832c14fffffffff,17.0,0.0,0.0
832c15fffffffff,26.0,0.0,0.0
832c16fffffffff,5.0,0.0,0.0
832c18fffffffff,10.0,0.0,0.0
832c19fffffffff,16.0,0.0,0.0
832c1afffffffff,5.0,0.0,0.0
832c1bfffffffff,1.0,0.0,0.0
832c1cfffffffff,5.0,0.0,0.0
832c1dfffffffff,16.0,0.0,0.0
832c1efffffffff,51.0,0.0,0.0
832c20fffffffff,7.0,0.0,0.0
832c22fffffffff,7.0,0.0,0.0
832c23fffffffff,4.0,0.0,0.0
832c24fffffffff,7.0,0.0,0.0
832c28fffffffff,13.0,0.0,0.0
832c2afffffffff,565.0,0.0,0.0
832c2bfffffffff,6.0,0.0,0.0
832c2efffffffff,9.0,0.0,0.0
832c30fffffffff,26.0,0.0,0.0
832c31fffffffff,10.0,0.0,0.0
832c32fffffffff,27.0,1.0,0.0
832c33fffffffff,20.0,0.0,0.0
832c36fffffffff,39.0,2.0,0.0
832c42fffffffff,2.0,0.0,0.0
832c46fffffffff,1.0,0.0,0.0
832c51fffffffff,30.0,0.0,0.0
832c56fffffffff,5.0,0.0,0.0
832c66fffffffff,9.0,0.0,0.0
832c6afffffffff,2.0,0.0,0.0
832c72fffffffff,17.0,0.0,0.0
832c76fffffffff,41.0,0.0,0.0
832c82fffffffff,1.0,0.0,0.0
832c83fffffffff,48.0,0.0,0.0
832c85fffffffff,13.0,0.0,0.0
832c89fffffffff,11.0,0.0,0.0
832c8afffffffff,10.0,0.0,0.0
832c8cfffffffff,10.0,0.0,0.0
832c8dfffffffff,14.0,0.0,0.0
832c8efffffffff,49.0,0.0,0.0
832c90fffffffff,284.0,4.0,0.0
832c91fffffffff,293.0,0.0,0.0
832c93fffffffff,2008.0,5.0,0.0
832c98fffffffff,16.0,0.0,0.0
832c9bfffffffff,4.0,0.0,0.0
832c9cfffffffff,43.0,0.0,0.0
832c9dfffffffff,24.0,0.0,0.0
832c9efffffffff,16.0,0.0,0.0
832ca1fffffffff,2.0,0.0,0.0
832ca4fffffffff,39.0,0.0,0.0
832ca8fffffffff,9.0,0.0,0.0
832ca9fffffffff,2.0,0.0,0.0
832caafffffffff,2.0,0.0,0.0
832cabfffffffff,8.0,0.0,0.0
832cacfffffffff,120.0,0.0,0.0
832cadfffffffff,37.0,0.0,0.0
832caefffffffff,2.0,0.0,0.0
832cc0fffffffff,162.0,0.0,0.0
832cc1fffffffff,51.0,0.0,0.0
832cc2fffffffff,13.0,0.0,0.0
832cc3fffffffff,52.0,0.0,0.0
832cc6fffffffff,4.0,0.0,0.0
832cc9fffffffff,1.0,0.0,0.0
832ccafffffffff,8.0,0.0,0.0
832ccbfffffffff,19.0,0.0,0.0
832ccefffffffff,25.0,0.0,0.0
832cd2fffffffff,2.0,0.0,0.0
832cd3fffffffff,4.0,0.0,0.0
832cd4fffffffff,371.0,0.0,0.0
832cd5fffffffff,51.0,0.0,0.0
832cd6fffffffff,24.0,0.0,0.0
832cd8fffffffff,4.0,0.0,0.0
832cd9fffffffff,15.0,0.0,0.0
832cdafffffffff,6.0,0.0,0.0
832cdbfffffffff,3.0,0.0,0.0
832cdcfffffffff,21.0,0.0,0.0
832cddfffffffff,132.0,0.0,0.0
832cdefffffffff,1.0,0.0,0.0
832ce4fffffffff,151.0,0.0,0.0
832ce5fffffffff,48.0,0.0,0.0
832cf0fffffffff,291.0,0.0,0.0
832cf1fffffffff,3.0,0.0,0.0
832cf2fffffffff,67.0,0.0,0.0
832cf3fffffffff,794.0,0.0,0.0
832cf4fffffffff,7.0,0.0,0.0
832cf5fffffffff,12.0,0.0,0.0
832cf6fffffffff,13.0,0.0,0.0
832d00fffffffff,40.0,1.0,0.0
832d01fffffffff,6.0,0.0,0.0
832d02fffffffff,118.0,0.0,0.0
832d03fffffffff,240.0,2.0,0.0
832d04fffffffff,2.0,0.0,0.0
832d06fffffffff,46.0,0.0,0.0
832d10fffffffff,184.0,6.0,0.0
832d11fffffffff,38.0,0.0,0.0
832d12fffffffff,405.0,0.0,0.0
832d13fffffffff,31.0,0.0,0.0
832d14fffffffff,137.0,1.0,0.0
832d15fffffffff,61.0,0.0,0.0
832d16fffffffff,43.0,1.0,0.0
832d18fffffffff,21.0,0.0,0.0
832d1afffffffff,24.0,0.0,0.0
832d1bfffffffff,5.0,0.0,0.0
832d1cfffffffff,25.0,0.0,0.0
832d1dfffffffff,11.0,0.0,0.0
832d1efffffffff,3.0,0.0,0.0
832d29fffffffff,2.0,0.0,0.0
832d2dfffffffff,6.0,0.0,0.0
832d30fffffffff,143.0,2.0,0.0
832d31fffffffff,87.0,0.0,0.0
832d32fffffffff,136.0,0.0,0.0
832d33fffffffff,598.0,0.0,0.0
832d34fffffffff,33.0,0.0,0.0
832d35fffffffff,14.0,0.0,0.0
832d36fffffffff,73.0,2.0,0.0
832d48fffffffff,1.0,0.0,0.0
832d51fffffffff,1.0,0.0,0.0
832d58fffffffff,3.0,0.0,0.0
832d5cfffffffff,49.0,0.0,0.0
832d5dfffffffff,4.0,0.0,0.0
832d64fffffffff,57.0,0.0,0.0
832d70fffffffff,2.0,0.0,0.0
832d71fffffffff,5.0,0.0,0.0
832d72fffffffff,22.0,0.0,0.0
832d74fffffffff,2.0,0.0,0.0
832d75fffffffff,2.0,0.0,0.0
832d76fffffffff,19.0,0.0,0.0
832d81fffffffff,1.0,0.0,0.0
832d84fffffffff,52.0,0.0,0.0
832d8cfffffffff,1.0,0.0,0.0
832d91fffffffff,4.0,0.0,0.0
832d94fffffffff,20.0,0.0,0.0
832d95fffffffff,13.0,0.0,0.0
832da0fffffffff,20.0,0.0,0.0
832da1fffffffff,937.0,2.0,0.0
832da2fffffffff,19.0,0.0,0.0
832da3fffffffff,11.0,0.0,0.0
832da4fffffffff,24.0,0.0,0.0
832da5fffffffff,272.0,5.0,0.0
832da6fffffffff,208.0,8.0,0.0
832da8fffffffff,505.0,2.0,0.0
832da9fffffffff,80.0,0.0,0.0
832dabfffffffff,120.0,1.0,0.0
832dacfffffffff,136.0,0.0,0.0
832dadfffffffff,7.0,0.0,0.0
832daefffffffff,129.0,1.0,0.0
832db0fffffffff,4548.0,83.0,0.0
832db1fffffffff,1562.0,21.0,0.0
832db2fffffffff,1478.0,24.0,0.0
832db3fffffffff,199.0,1.0,0.0
832db6fffffffff,1371.0,16.0,0.0
833006fffffffff,4.0,0.0,0.0
8330e5fffffffff,1.0,0.0,0.0
833118fffffffff,2.0,0.0,0.0
833181fffffffff,68.0,0.0,0.0
833185fffffffff,47.0,0.0,0.0
8331a5fffffffff,4.0,0.0,0.0
8331aafffffffff,21.0,0.0,0.0
833803fffffffff,3.0,2.0,1.0
83380dfffffffff,1.0,1.0,0.0
833810fffffffff,2.0,1.0,1.0
833816fffffffff,385.0,43.0,336.0
833820fffffffff,135.0,0.0,0.0
833824fffffffff,377.0,0.0,0.0
833825fffffffff,1480.0,5.0,0.0
833826fffffffff,78.0,0.0,0.0
833828fffffffff,3.0,3.0,0.0
833830fffffffff,2.0,2.0,0.0
833832fffffffff,7.0,6.0,0.0
833834fffffffff,10.0,10.0,0.0
833835fffffffff,4.0,0.0,0.0
833836fffffffff,49.0,36.0,4.0
833840fffffffff,4.0,4.0,0.0
833841fffffffff,2.0,0.0,0.0
833842fffffffff,3.0,3.0,0.0
833843fffffffff,18.0,17.0,0.0
833844fffffffff,2.0,2.0,0.0
833845fffffffff,6.0,6.0,0.0
83384afffffffff,54.0,54.0,0.0
83384cfffffffff,12.0,12.0,0.0
83384efffffffff,24.0,24.0,0.0
833855fffffffff,1.0,0.0,1.0
83385cfffffffff,12.0,12.0,0.0
83385dfffffffff,5.0,5.0,0.0
833862fffffffff,47.0,47.0,0.0
833863fffffffff,7.0,7.0,0.0
833868fffffffff,33.0,33.0,0.0
833869fffffffff,6.0,0.0,0.0
83386afffffffff,52.0,49.0,0.0
83386efffffffff,55.0,48.0,0.0
833871fffffffff,4.0,4.0,0.0
833873fffffffff,4.0,0.0,4.0
833874fffffffff,2.0,2.0,0.0
833875fffffffff,3.0,3.0,0.0
8338a4fffffffff,18.0,1.0,12.0
833900fffffffff,3594.0,5.0,0.0
833901fffffffff,2746.0,12.0,0.0
833902fffffffff,1512.0,1.0,0.0
833903fffffffff,2193.0,4.0,0.0
833904fffffffff,235.0,0.0,0.0
833905fffffffff,1346.0,2.0,0.0
833906fffffffff,1127.0,1.0,0.0
833908fffffffff,1489.0,4.0,0.0
833909fffffffff,222.0,1.0,0.0
83390afffffffff,147.0,3.0,0.0
83390bfffffffff,153.0,0.0,0.0
83390cfffffffff,2785.0,10.0,0.0
83390dfffffffff,173.0,4.0,0.0
83390efffffffff,491.0,0.0,0.0
833910fffffffff,2373.0,1.0,0.0
833911fffffffff,5797.0,27.0,0.0
833915fffffffff,2869.0,6.0,0.0
833918fffffffff,2182.0,20.0,0.0
833919fffffffff,1405.0,10.0,0.0
83391afffffffff,4116.0,70.0,0.0
83391bfffffffff,2.0,0.0,0.0
83391cfffffffff,2285.0,19.0,0.0
83391dfffffffff,105.0,1.0,0.0
83391efffffffff,2953.0,25.0,0.0
833920fffffffff,8.0,0.0,0.0
833921fffffffff,8.0,0.0,0.0
833922fffffffff,461.0,1.0,0.0
833923fffffffff,259.0,0.0,0.0
833928fffffffff,1124.0,13.0,0.0
833929fffffffff,1430.0,8.0,0.0
83392afffffffff,3903.0,24.0,0.0
83392bfffffffff,1459.0,2.0,0.0
83392cfffffffff,530.0,6.0,0.0
83392dfffffffff,75.0,1.0,0.0
83392efffffffff,2328.0,10.0,0.0
833931fffffffff,683.0,0.0,0.0
833933fffffffff,4675.0,12.0,0.0
833944fffffffff,808.0,2.0,0.0
833945fffffffff,468.0,1.0,0.0
833946fffffffff,816.0,1.0,0.0
833954fffffffff,817.0,5.0,0.0
833956fffffffff,1205.0,9.0,0.0
833960fffffffff,7.0,0.0,0.0
833961fffffffff,17.0,0.0,0.0
833962fffffffff,18.0,0.0,0.0
833963fffffffff,104.0,2.0,0.0
833964fffffffff,2.0,0.0,0.0
833968fffffffff,230.0,0.0,0.0
83396cfffffffff,430.0,0.0,0.0
83396dfffffffff,3.0,0.0,0.0
83396efffffffff,97.0,0.0,0.0
833970fffffffff,1256.0,2.0,0.0
833971fffffffff,2312.0,9.0,0.0
833972fffffffff,198.0,0.0,0.0
833973fffffffff,1185.0,3.0,0.0
833974fffffffff,3319.0,18.0,0.0
833975fffffffff,1037.0,1.0,0.0
833976fffffffff,1116.0,13.0,0.0
833980fffffffff,31.0,28.0,0.0
833981fffffffff,51.0,29.0,6.0
833982fffffffff,165.0,149.0,2.0
833983fffffffff,142.0,127.0,0.0
833985fffffffff,43.0,36.0,0.0
833988fffffffff,107.0,48.0,39.0
833989fffffffff,123.0,33.0,80.0
83398afffffffff,26.0,7.0,13.0
83398bfffffffff,12.0,1.0,9.0
83398dfffffffff,21.0,12.0,3.0
83398efffffffff,338.0,152.0,155.0
833991fffffffff,242.0,191.0,16.0
833992fffffffff,4.0,2.0,2.0
833993fffffffff,40.0,11.0,27.0
83399afffffffff,1.0,1.0,0.0
83399cfffffffff,19.0,14.0,0.0
83399dfffffffff,15.0,9.0,1.0
83399efffffffff,2.0,0.0,2.0
8339a8fffffffff,50.0,48.0,0.0
8339a9fffffffff,184.0,168.0,0.0
8339aafffffffff,46.0,44.0,0.0
8339abfffffffff,121.0,115.0,0.0
833c15fffffffff,2.0,0.0,0.0
833c16fffffffff,2.0,0.0,0.0
833c36fffffffff,1.0,0.0,0.0
833ca5fffffffff,2.0,0.0,0.0
833d04fffffffff,2.0,0.0,0.0
833d10fffffffff,25.0,0.0,0.0
833d12fffffffff,7.0,0.0,0.0
833d14fffffffff,10.0,0.0,0.0
833d16fffffffff,13.0,0.0,0.0
833d30fffffffff,14.0,0.0,0.0
833d32fffffffff,67.0,0.0,0.0
833d33fffffffff,131.0,0.0,0.0
833d34fffffffff,5.0,0.0,0.0
833d36fffffffff,200.0,0.0,0.0
833d81fffffffff,6.0,0.0,0.0
833d83fffffffff,2.0,0.0,0.0
833d84fffffffff,31.0,0.0,0.0
833d85fffffffff,229.0,0.0,0.0
833d86fffffffff,12.0,0.0,0.0
833d88fffffffff,3.0,0.0,0.0
833d89fffffffff,13.0,0.0,0.0
833d8afffffffff,2.0,0.0,0.0
833d8bfffffffff,36.0,0.0,0.0
833d8cfffffffff,39.0,0.0,0.0
833d8dfffffffff,76.0,0.0,0.0
833d98fffffffff,12.0,0.0,0.0
833d9cfffffffff,2.0,0.0,0.0
833d9dfffffffff,5.0,0.0,0.0
833da0fffffffff,5.0,0.0,0.0
833da1fffffffff,1836.0,0.0,0.0
833da2fffffffff,8.0,0.0,0.0
833da3fffffffff,248.0,0.0,0.0
833da5fffffffff,61.0,0.0,0.0
833da6fffffffff,284.0,0.0,0.0
833da8fffffffff,1.0,0.0,0.0
833daafffffffff,37.0,0.0,0.0
833dabfffffffff,4.0,0.0,0.0
833dacfffffffff,41.0,0.0,0.0
833daefffffffff,34.0,0.0,0.0
833db0fffffffff,30.0,0.0,0.0
833db1fffffffff,16.0,0.0,0.0
833db2fffffffff,6.0,0.0,0.0
833db3fffffffff,34.0,0.0,0.0
833db4fffffffff,4.0,0.0,0.0
833db5fffffffff,87.0,0.0,0.0
833e2dfffffffff,1.0,0.0,0.0
833e43fffffffff,6.0,0.0,0.0
833e46fffffffff,2.0,0.0,0.0
833e58fffffffff,41.0,0.0,0.0
833e5bfffffffff,3.0,0.0,0.0
833e5cfffffffff,26.0,0.0,0.0
833e60fffffffff,13.0,0.0,0.0
833e62fffffffff,58.0,0.0,0.0
833e64fffffffff,4.0,0.0,0.0
833e65fffffffff,4.0,0.0,0.0
833e66fffffffff,7.0,2.0,0.0
833e68fffffffff,3833.0,49.0,0.0
833e6afffffffff,5.0,0.0,0.0
833e6bfffffffff,1.0,0.0,0.0
833e6cfffffffff,4046.0,43.0,0.0
833e6dfffffffff,19.0,0.0,0.0
833e71fffffffff,45.0,0.0,0.0
833e75fffffffff,10.0,0.0,0.0
833ee9fffffffff,28.0,0.0,0.0
833f24fffffffff,4.0,0.0,0.0
833f25fffffffff,1.0,0.0,0.0
833f28fffffffff,47.0,0.0,0.0
833f29fffffffff,63.0,0.0,0.0
833f2bfffffffff,1.0,0.0,0.0
833f2cfffffffff,58.0,0.0,0.0
833f2dfffffffff,166.0,0.0,0.0
833f30fffffffff,9.0,0.0,0.0
833f34fffffffff,6.0,0.0,0.0
833f35fffffffff,37.0,4.0,0.0
833f44fffffffff,31.0,0.0,0.0
833f45fffffffff,45.0,0.0,0.0
833f46fffffffff,2.0,0.0,0.0
833f4dfffffffff,362.0,6.0,0.0
833f59fffffffff,1.0,0.0,0.0
833f5bfffffffff,1.0,0.0,0.0
833f60fffffffff,100.0,0.0,0.0
833f61fffffffff,398.0,0.0,0.0
833f62fffffffff,158.0,0.0,0.0
833f63fffffffff,69.0,0.0,0.0
833f64fffffffff,280.0,4.0,0.0
833f65fffffffff,29.0,0.0,0.0
833f66fffffffff,387.0,2.0,0.0
833f68fffffffff,359.0,1.0,0.0
833f69fffffffff,21.0,0.0,0.0
833f6afffffffff,17.0,0.0,0.0
833f6bfffffffff,2.0,0.0,0.0
833f6cfffffffff,47.0,0.0,0.0
833f6dfffffffff,42.0,0.0,0.0
833f6efffffffff,132.0,1.0,0.0
833f70fffffffff,25.0,0.0,0.0
833f72fffffffff,44.0,0.0,0.0
833f73fffffffff,74.0,0.0,0.0
833f74fffffffff,40.0,0.0,0.0
833f75fffffffff,286.0,0.0,0.0
834088fffffffff,2.0,0.0,0.0
8340dafffffffff,2.0,0.0,0.0
834206fffffffff,4.0,0.0,0.0
83420afffffffff,1.0,0.0,0.0
