cell_id,Dendrocopos major,Dendrocopos major canariensis/thanneri,Dendrocopos major numidus/mauritanus,Dendrocopos major [major Group],Dendrocopos major poelzami,Dendrocopos major japonicus,Dendrocopos major cabanisi/stresemanni
8411063ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8411065ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8411069ffffffff,136.0,0.0,0.0,0.0,0.0,0.0,0.0
841106bffffffff,193.0,0.0,0.0,0.0,0.0,0.0,0.0
841106dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84110ebffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8411137ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411139ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8411155ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841115bffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8411169ffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0
841116dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8411201ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8411203ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8411209ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841120dffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8411213ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8411217ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8411221ffffffff,9.0,0.0,0.0,4.0,0.0,0.0,0.0
8411223ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
8411229ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411231ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8411233ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8411235ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8411237ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8411241ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8411243ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411245ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8411247ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411249ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841124dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411251ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8411253ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411255ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8411261ffffffff,35.0,0.0,0.0,8.0,0.0,0.0,0.0
8411263ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8411265ffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0
8411267ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411269ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841126bffffffff,19.0,0.0,0.0,2.0,0.0,0.0,0.0
841126dffffffff,353.0,0.0,0.0,127.0,0.0,0.0,0.0
8411281ffffffff,6.0,0.0,0.0,1.0,0.0,0.0,0.0
8411285ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8411289ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841128bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841128dffffffff,7.0,0.0,0.0,3.0,0.0,0.0,0.0
8411299ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84112abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84112adffffffff,6.0,0.0,0.0,4.0,0.0,0.0,0.0
84112c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84112cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84112d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84112d3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84112d7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84112e3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84112ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84112edffffffff,9.0,0.0,0.0,4.0,0.0,0.0,0.0
8411301ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841130bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841130dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8411313ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8411337ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411345ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8411347ffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0
8411349ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841134bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841134dffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8411355ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841135dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8411363ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8411365ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411369ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841136bffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8411549ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84115c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8411807ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8411811ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8411813ffffffff,41.0,0.0,0.0,1.0,0.0,0.0,0.0
8411819ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841181bffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
841181dffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0
841183bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8411853ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841185bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841185dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841188dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8411897ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84118adffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0
84118bdffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84118c1ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84118c5ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
84118c7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84118c9ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
84118cdffffffff,77.0,0.0,0.0,9.0,0.0,0.0,0.0
84118e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84118e9ffffffff,32.0,0.0,0.0,4.0,0.0,0.0,0.0
84118edffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8411913ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8411965ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84119ebffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8411a0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411a43ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8411a6bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8411a85ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa1ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa3ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa5ffffffff,254.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa7ffffffff,574.0,0.0,0.0,2.0,0.0,0.0,0.0
8411aa9ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aabffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aadffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ab1ffffffff,12.0,0.0,0.0,3.0,0.0,0.0,0.0
8411ab5ffffffff,15.0,0.0,0.0,2.0,0.0,0.0,0.0
8411ab7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8411abdffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ac3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ae1ffffffff,7.0,0.0,0.0,4.0,0.0,0.0,0.0
8411ae3ffffffff,204.0,0.0,0.0,30.0,0.0,0.0,0.0
8411ae5ffffffff,9.0,0.0,0.0,1.0,0.0,0.0,0.0
8411ae7ffffffff,15.0,0.0,0.0,5.0,0.0,0.0,0.0
8411b4dffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8411b69ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84149adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8414ae5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8414aedffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8414b29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8414d65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84155d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84155d9ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8415889ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8415929ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841592bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8415983ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841598bffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8415995ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84159c5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8415b07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8416109ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8416161ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
841616bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8417111ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84171a7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84178b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8418259ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418299ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84182d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84182dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418443ffffffff,12.0,0.0,0.0,2.0,0.0,0.0,0.0
8418445ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841844dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418451ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8418453ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8418457ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8418459ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
841845bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841845dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8418469ffffffff,8.0,0.0,0.0,1.0,0.0,0.0,0.0
841846bffffffff,7.0,0.0,0.0,2.0,0.0,0.0,0.0
8418491ffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
8418493ffffffff,115.0,0.0,0.0,0.0,0.0,0.0,0.0
8418495ffffffff,363.0,0.0,0.0,2.0,0.0,0.0,0.0
8418497ffffffff,247.0,0.0,0.0,0.0,0.0,0.0,0.0
841849bffffffff,7.0,0.0,0.0,2.0,0.0,0.0,0.0
841849dffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b1ffffffff,334.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b3ffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b5ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b7ffffffff,193.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b9ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
84184bbffffffff,514.0,0.0,0.0,0.0,0.0,0.0,0.0
84184bdffffffff,135.0,0.0,0.0,0.0,0.0,0.0,0.0
84184c3ffffffff,13.0,0.0,0.0,2.0,0.0,0.0,0.0
84184c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84184d5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84184d9ffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0
84184dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84184ddffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8418593ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
8418597ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b3ffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b5ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84185bbffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
8418601ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418603ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841860dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8418611ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418613ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418619ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8418623ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8418627ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8418629ffffffff,20.0,0.0,0.0,8.0,0.0,0.0,0.0
8418631ffffffff,14.0,0.0,0.0,4.0,0.0,0.0,0.0
8418633ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8418635ffffffff,8.0,0.0,0.0,1.0,0.0,0.0,0.0
8418637ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841863bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841863dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
841864bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8418653ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8418655ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418657ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8418659ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841865dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418663ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8418683ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8418685ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8418687ffffffff,26.0,0.0,0.0,6.0,0.0,0.0,0.0
8418689ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418691ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418693ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8418695ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8418697ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841869dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a7ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
84186a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84186abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84186adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84186b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84186b7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c1ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c3ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c5ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c9ffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0
84186cbffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
84186cdffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
84186d1ffffffff,20.0,0.0,0.0,13.0,0.0,0.0,0.0
84186d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84186d5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84186d7ffffffff,5.0,0.0,0.0,4.0,0.0,0.0,0.0
84186d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84186dbffffffff,7.0,0.0,0.0,1.0,0.0,0.0,0.0
84186ddffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84186e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84186e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84186e5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84186e7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84186e9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84186ebffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84186edffffffff,17.0,0.0,0.0,2.0,0.0,0.0,0.0
841870dffffffff,78.0,0.0,0.0,2.0,0.0,0.0,0.0
8418713ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418717ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841871bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841873bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8418741ffffffff,11.0,0.0,0.0,4.0,0.0,0.0,0.0
8418747ffffffff,20.0,0.0,0.0,2.0,0.0,0.0,0.0
8418749ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841874bffffffff,25.0,0.0,0.0,3.0,0.0,0.0,0.0
841875dffffffff,13.0,0.0,0.0,2.0,0.0,0.0,0.0
8419083ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8419089ffffffff,11.0,0.0,0.0,5.0,0.0,0.0,0.0
841908bffffffff,8.0,0.0,0.0,5.0,0.0,0.0,0.0
8419091ffffffff,24.0,0.0,0.0,1.0,0.0,0.0,0.0
8419093ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8419095ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419097ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8419099ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
841909bffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
841909dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84190b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84190b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84190bbffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84190c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84190c3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84190c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84190cbffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d1ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d3ffffffff,13.0,0.0,0.0,2.0,0.0,0.0,0.0
84190d5ffffffff,9.0,0.0,0.0,4.0,0.0,0.0,0.0
84190d7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d9ffffffff,379.0,0.0,0.0,49.0,0.0,0.0,0.0
84190dbffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84190ddffffffff,55.0,0.0,0.0,11.0,0.0,0.0,0.0
84190ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419293ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b1ffffffff,10.0,0.0,0.0,10.0,0.0,0.0,0.0
84192b3ffffffff,29.0,0.0,0.0,4.0,0.0,0.0,0.0
84192b5ffffffff,30.0,0.0,0.0,30.0,0.0,0.0,0.0
84192b7ffffffff,32.0,0.0,0.0,11.0,0.0,0.0,0.0
84192bbffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
84192cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419401ffffffff,71.0,0.0,0.0,16.0,0.0,0.0,0.0
8419403ffffffff,78.0,0.0,0.0,8.0,0.0,0.0,0.0
8419405ffffffff,194.0,0.0,0.0,10.0,0.0,0.0,0.0
8419407ffffffff,104.0,0.0,0.0,2.0,0.0,0.0,0.0
841940dffffffff,57.0,0.0,0.0,11.0,0.0,0.0,0.0
8419411ffffffff,317.0,0.0,0.0,51.0,0.0,0.0,0.0
8419413ffffffff,401.0,0.0,0.0,82.0,0.0,0.0,0.0
8419415ffffffff,443.0,0.0,0.0,104.0,0.0,0.0,0.0
8419417ffffffff,586.0,0.0,0.0,99.0,0.0,0.0,0.0
841941bffffffff,78.0,0.0,0.0,15.0,0.0,0.0,0.0
841941dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419421ffffffff,80.0,0.0,0.0,17.0,0.0,0.0,0.0
8419423ffffffff,179.0,0.0,0.0,18.0,0.0,0.0,0.0
8419425ffffffff,31.0,0.0,0.0,16.0,0.0,0.0,0.0
8419427ffffffff,643.0,0.0,0.0,163.0,0.0,0.0,0.0
8419429ffffffff,55.0,0.0,0.0,1.0,0.0,0.0,0.0
841942bffffffff,216.0,0.0,0.0,93.0,0.0,0.0,0.0
841942dffffffff,118.0,0.0,0.0,32.0,0.0,0.0,0.0
8419431ffffffff,86.0,0.0,0.0,9.0,0.0,0.0,0.0
8419433ffffffff,258.0,0.0,0.0,9.0,0.0,0.0,0.0
8419435ffffffff,130.0,0.0,0.0,17.0,0.0,0.0,0.0
8419437ffffffff,423.0,0.0,0.0,8.0,0.0,0.0,0.0
8419439ffffffff,22.0,0.0,0.0,4.0,0.0,0.0,0.0
841943bffffffff,92.0,0.0,0.0,36.0,0.0,0.0,0.0
841943dffffffff,67.0,0.0,0.0,32.0,0.0,0.0,0.0
8419461ffffffff,27.0,0.0,0.0,11.0,0.0,0.0,0.0
8419463ffffffff,37.0,0.0,0.0,11.0,0.0,0.0,0.0
8419465ffffffff,35.0,0.0,0.0,2.0,0.0,0.0,0.0
8419467ffffffff,61.0,0.0,0.0,37.0,0.0,0.0,0.0
841946bffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
841946dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8419481ffffffff,38.0,0.0,0.0,18.0,0.0,0.0,0.0
8419483ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419485ffffffff,181.0,0.0,0.0,20.0,0.0,0.0,0.0
841948bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841948dffffffff,401.0,0.0,0.0,100.0,0.0,0.0,0.0
8419495ffffffff,17.0,0.0,0.0,2.0,0.0,0.0,0.0
8419497ffffffff,10.0,0.0,0.0,4.0,0.0,0.0,0.0
8419499ffffffff,18.0,0.0,0.0,1.0,0.0,0.0,0.0
841949dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a1ffffffff,197.0,0.0,0.0,4.0,0.0,0.0,0.0
84194a3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a5ffffffff,1210.0,0.0,0.0,179.0,0.0,0.0,0.0
84194a7ffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a9ffffffff,379.0,0.0,0.0,5.0,0.0,0.0,0.0
84194abffffffff,45.0,0.0,0.0,1.0,0.0,0.0,0.0
84194adffffffff,648.0,0.0,0.0,17.0,0.0,0.0,0.0
84194b9ffffffff,43.0,0.0,0.0,8.0,0.0,0.0,0.0
84194bbffffffff,21.0,0.0,0.0,6.0,0.0,0.0,0.0
84194c5ffffffff,344.0,0.0,0.0,12.0,0.0,0.0,0.0
84194d1ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d3ffffffff,40.0,0.0,0.0,13.0,0.0,0.0,0.0
84194d5ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d7ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d9ffffffff,158.0,0.0,0.0,16.0,0.0,0.0,0.0
84194dbffffffff,180.0,0.0,0.0,5.0,0.0,0.0,0.0
84194ddffffffff,167.0,0.0,0.0,55.0,0.0,0.0,0.0
84194e1ffffffff,51.0,0.0,0.0,6.0,0.0,0.0,0.0
84194e3ffffffff,69.0,0.0,0.0,12.0,0.0,0.0,0.0
84194e5ffffffff,659.0,0.0,0.0,15.0,0.0,0.0,0.0
84194e7ffffffff,596.0,0.0,0.0,39.0,0.0,0.0,0.0
84194e9ffffffff,168.0,0.0,0.0,9.0,0.0,0.0,0.0
84194ebffffffff,78.0,0.0,0.0,7.0,0.0,0.0,0.0
84194edffffffff,324.0,0.0,0.0,30.0,0.0,0.0,0.0
8419501ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419507ffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
841950bffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
841950dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419511ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8419513ffffffff,74.0,0.0,0.0,12.0,0.0,0.0,0.0
8419517ffffffff,35.0,0.0,0.0,5.0,0.0,0.0,0.0
8419519ffffffff,63.0,0.0,0.0,11.0,0.0,0.0,0.0
841951bffffffff,275.0,0.0,0.0,30.0,0.0,0.0,0.0
8419529ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
841952dffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0
8419531ffffffff,12.0,0.0,0.0,7.0,0.0,0.0,0.0
8419533ffffffff,11.0,0.0,0.0,9.0,0.0,0.0,0.0
841953bffffffff,49.0,0.0,0.0,6.0,0.0,0.0,0.0
8419543ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8419545ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419547ffffffff,16.0,0.0,0.0,4.0,0.0,0.0,0.0
8419549ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841954bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841954dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8419551ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8419553ffffffff,43.0,0.0,0.0,6.0,0.0,0.0,0.0
8419555ffffffff,80.0,0.0,0.0,13.0,0.0,0.0,0.0
8419557ffffffff,93.0,0.0,0.0,33.0,0.0,0.0,0.0
