cell_id,Alcedo atthis,Alcedo atthis [atthis Group],Alcedo atthis [hispidoides Group]
841e83bffffffff,2.0,0.0,0.0
841e83dffffffff,19.0,0.0,0.0
841e841ffffffff,13.0,0.0,0.0
841e847ffffffff,18.0,0.0,0.0
841e849ffffffff,8.0,0.0,0.0
841e859ffffffff,7.0,0.0,0.0
841e863ffffffff,50.0,0.0,0.0
841e869ffffffff,35.0,2.0,0.0
841e86bffffffff,13.0,0.0,0.0
841e88dffffffff,4.0,0.0,0.0
841e8c5ffffffff,3.0,0.0,0.0
841e8d9ffffffff,2.0,0.0,0.0
841e8dbffffffff,3.0,0.0,0.0
841e929ffffffff,8.0,0.0,0.0
841e92dffffffff,2.0,0.0,0.0
841e941ffffffff,1.0,0.0,0.0
841e943ffffffff,4.0,0.0,0.0
841e94dffffffff,2.0,0.0,0.0
841e967ffffffff,1.0,0.0,0.0
841e9a1ffffffff,2.0,0.0,0.0
841e9a9ffffffff,1.0,0.0,0.0
841e9d9ffffffff,3.0,0.0,0.0
841e9dbffffffff,2.0,0.0,0.0
841ea01ffffffff,23.0,0.0,0.0
841ea03ffffffff,18.0,0.0,0.0
841ea05ffffffff,2.0,0.0,0.0
841ea07ffffffff,13.0,0.0,0.0
841ea09ffffffff,7.0,0.0,0.0
841ea0bffffffff,24.0,0.0,0.0
841ea11ffffffff,3.0,0.0,0.0
841ea13ffffffff,10.0,0.0,0.0
841ea19ffffffff,148.0,0.0,0.0
841ea1bffffffff,3.0,0.0,0.0
841ea21ffffffff,43.0,0.0,0.0
841ea23ffffffff,1.0,0.0,0.0
841ea25ffffffff,4.0,0.0,0.0
841ea2dffffffff,11.0,0.0,0.0
841ea37ffffffff,2.0,0.0,0.0
841ea3dffffffff,2.0,0.0,0.0
841ea45ffffffff,3.0,0.0,0.0
841ea49ffffffff,5.0,0.0,0.0
841ea51ffffffff,4.0,0.0,0.0
841ea53ffffffff,136.0,0.0,0.0
841ea55ffffffff,21.0,0.0,0.0
841ea57ffffffff,2.0,0.0,0.0
841ea5dffffffff,2.0,0.0,0.0
841ea63ffffffff,3.0,0.0,0.0
841ea83ffffffff,2.0,0.0,0.0
841ea85ffffffff,45.0,0.0,0.0
841ea87ffffffff,24.0,0.0,0.0
841ea8dffffffff,24.0,0.0,0.0
841ea95ffffffff,4.0,0.0,0.0
841eaa3ffffffff,2.0,0.0,0.0
841eab3ffffffff,20.0,0.0,0.0
841eab7ffffffff,2.0,0.0,0.0
841eab9ffffffff,2.0,0.0,0.0
841eabbffffffff,10.0,0.0,0.0
841eac3ffffffff,5.0,0.0,0.0
841eac9ffffffff,2.0,0.0,0.0
841eacbffffffff,3.0,0.0,0.0
841eacdffffffff,4.0,0.0,0.0
841ead9ffffffff,29.0,0.0,0.0
841eaebffffffff,4.0,0.0,0.0
841eb01ffffffff,1.0,1.0,0.0
841eb03ffffffff,13.0,0.0,0.0
841eb05ffffffff,1.0,1.0,0.0
841eb07ffffffff,2.0,0.0,0.0
841eb0bffffffff,4.0,0.0,0.0
841eb11ffffffff,6.0,0.0,0.0
841eb13ffffffff,15.0,0.0,0.0
841eb23ffffffff,33.0,0.0,0.0
841eb2bffffffff,3.0,0.0,0.0
841eb35ffffffff,8.0,0.0,0.0
841eb39ffffffff,5.0,0.0,0.0
841eb49ffffffff,10.0,0.0,0.0
841eb4dffffffff,60.0,0.0,0.0
841eb53ffffffff,4.0,0.0,0.0
841eb5bffffffff,5.0,0.0,0.0
841ec03ffffffff,15.0,0.0,0.0
841ec05ffffffff,4.0,0.0,0.0
841ec09ffffffff,132.0,0.0,0.0
841ec11ffffffff,6.0,0.0,0.0
841ec13ffffffff,2.0,0.0,0.0
841ec15ffffffff,1.0,0.0,0.0
841ec19ffffffff,2.0,0.0,0.0
841ec1bffffffff,3.0,0.0,0.0
841ec1dffffffff,132.0,0.0,0.0
841ec21ffffffff,219.0,0.0,0.0
841ec23ffffffff,71.0,0.0,0.0
841ec25ffffffff,2.0,0.0,0.0
841ec27ffffffff,88.0,0.0,0.0
841ec2bffffffff,12.0,0.0,0.0
841ec31ffffffff,18.0,0.0,0.0
841ec33ffffffff,61.0,0.0,0.0
841ec35ffffffff,4.0,0.0,0.0
841ec37ffffffff,7.0,0.0,0.0
841ec39ffffffff,6.0,0.0,0.0
841ec41ffffffff,2.0,0.0,0.0
841ec47ffffffff,76.0,0.0,0.0
841ec4bffffffff,1.0,0.0,0.0
841ec4dffffffff,6.0,0.0,0.0
841ec51ffffffff,3.0,0.0,0.0
841ec57ffffffff,5.0,0.0,0.0
841ec59ffffffff,2.0,0.0,0.0
841ec5bffffffff,2.0,0.0,0.0
841ec63ffffffff,3.0,0.0,0.0
841ec65ffffffff,9.0,0.0,0.0
841ec6bffffffff,13.0,0.0,0.0
841ec8bffffffff,9.0,0.0,0.0
841ec8dffffffff,1.0,0.0,0.0
841ec91ffffffff,83.0,0.0,0.0
841ec93ffffffff,96.0,0.0,0.0
841ec97ffffffff,7.0,0.0,0.0
841ec99ffffffff,84.0,0.0,0.0
841ec9bffffffff,111.0,0.0,0.0
841ec9dffffffff,108.0,0.0,0.0
841eca1ffffffff,43.0,0.0,0.0
841eca5ffffffff,76.0,0.0,0.0
841eca9ffffffff,87.0,0.0,0.0
841ecabffffffff,2.0,0.0,0.0
841ecadffffffff,13.0,0.0,0.0
841ecb1ffffffff,9.0,0.0,0.0
841ecb9ffffffff,8.0,0.0,0.0
841ecbbffffffff,50.0,2.0,0.0
841ecc3ffffffff,2.0,0.0,0.0
841ecc5ffffffff,3.0,0.0,0.0
841eccbffffffff,129.0,0.0,0.0
841ecd5ffffffff,85.0,0.0,0.0
841ecd7ffffffff,67.0,0.0,0.0
841ecddffffffff,17.0,0.0,0.0
841ece1ffffffff,12.0,0.0,0.0
841ece3ffffffff,6.0,0.0,0.0
841ece5ffffffff,20.0,0.0,0.0
841ece7ffffffff,59.0,0.0,0.0
841ece9ffffffff,57.0,0.0,0.0
841ed01ffffffff,1.0,0.0,0.0
841ed03ffffffff,1.0,0.0,0.0
841ed05ffffffff,1.0,0.0,0.0
841ed07ffffffff,2.0,0.0,0.0
841ed0bffffffff,37.0,0.0,0.0
841ed0dffffffff,4.0,0.0,0.0
841ed13ffffffff,15.0,0.0,0.0
841ed19ffffffff,2.0,0.0,0.0
841ed1bffffffff,161.0,0.0,0.0
841ed1dffffffff,7.0,0.0,0.0
841ed21ffffffff,6.0,0.0,0.0
841ed23ffffffff,2.0,0.0,0.0
841ed29ffffffff,5.0,0.0,0.0
841ed2bffffffff,4.0,0.0,0.0
841ed33ffffffff,1.0,0.0,0.0
841ed35ffffffff,54.0,0.0,0.0
841ed37ffffffff,6.0,0.0,0.0
841ed3bffffffff,15.0,0.0,0.0
841ed3dffffffff,2.0,0.0,0.0
841ed41ffffffff,12.0,0.0,0.0
841ed45ffffffff,17.0,0.0,0.0
841ed47ffffffff,5.0,0.0,0.0
841ed49ffffffff,9.0,0.0,0.0
841ed4dffffffff,14.0,0.0,0.0
841ed55ffffffff,13.0,0.0,0.0
841ed5bffffffff,3.0,0.0,0.0
841ed63ffffffff,16.0,0.0,0.0
841ed6bffffffff,26.0,0.0,0.0
841ed91ffffffff,2.0,0.0,0.0
841ed93ffffffff,52.0,0.0,0.0
841ed9bffffffff,9.0,0.0,0.0
841eda1ffffffff,75.0,0.0,0.0
841eda3ffffffff,146.0,0.0,0.0
841eda5ffffffff,2.0,0.0,0.0
841eda7ffffffff,108.0,0.0,0.0
841edadffffffff,34.0,0.0,0.0
841edb5ffffffff,1.0,0.0,0.0
841edc1ffffffff,4.0,0.0,0.0
841edc5ffffffff,2.0,0.0,0.0
841edc9ffffffff,21.0,0.0,0.0
841edcdffffffff,9.0,0.0,0.0
841ede1ffffffff,108.0,0.0,0.0
841ede5ffffffff,9.0,0.0,0.0
841ede7ffffffff,13.0,0.0,0.0
841ede9ffffffff,14.0,0.0,0.0
841ededffffffff,6.0,0.0,0.0
841ee23ffffffff,2.0,0.0,0.0
841ee29ffffffff,6.0,0.0,0.0
841ee2bffffffff,2.0,0.0,0.0
841ee35ffffffff,4.0,0.0,0.0
841ee37ffffffff,153.0,0.0,0.0
841ee61ffffffff,6.0,0.0,0.0
841ee65ffffffff,76.0,0.0,0.0
841ee67ffffffff,16.0,0.0,0.0
841ee81ffffffff,29.0,0.0,0.0
841ee91ffffffff,16.0,0.0,0.0
841eea5ffffffff,2.0,0.0,0.0
841eea9ffffffff,1.0,0.0,0.0
841eeb1ffffffff,2.0,0.0,0.0
841eeb7ffffffff,116.0,0.0,0.0
841eeb9ffffffff,7.0,0.0,0.0
841eebbffffffff,2.0,0.0,0.0
841eec3ffffffff,1.0,0.0,0.0
841eedbffffffff,3.0,0.0,0.0
841eee3ffffffff,17.0,0.0,0.0
841eee7ffffffff,2.0,0.0,0.0
841eeebffffffff,2.0,0.0,0.0
841ef01ffffffff,2.0,0.0,0.0
841ef0dffffffff,3.0,0.0,0.0
841ef11ffffffff,2.0,0.0,0.0
841ef13ffffffff,8.0,0.0,0.0
841ef19ffffffff,14.0,0.0,0.0
841ef1bffffffff,24.0,0.0,0.0
841ef21ffffffff,6.0,0.0,0.0
841ef23ffffffff,13.0,0.0,0.0
841ef27ffffffff,21.0,0.0,0.0
841ef2bffffffff,1.0,0.0,0.0
841ef2dffffffff,3.0,0.0,0.0
841ef33ffffffff,4.0,0.0,0.0
841ef43ffffffff,1.0,0.0,0.0
841ef53ffffffff,1.0,0.0,0.0
841ef55ffffffff,3.0,0.0,0.0
841ef57ffffffff,1.0,0.0,0.0
841ef59ffffffff,2.0,0.0,0.0
841ef5bffffffff,8.0,0.0,0.0
841ef5dffffffff,9.0,0.0,0.0
841ef61ffffffff,1.0,0.0,0.0
841ef65ffffffff,10.0,0.0,0.0
841ef69ffffffff,2.0,0.0,0.0
841ef6dffffffff,5.0,0.0,0.0
841f001ffffffff,6.0,4.0,0.0
841f003ffffffff,11.0,0.0,0.0
841f009ffffffff,4.0,4.0,0.0
841f00dffffffff,2.0,0.0,0.0
841f015ffffffff,6.0,0.0,0.0
841f017ffffffff,8.0,0.0,0.0
841f021ffffffff,2.0,0.0,0.0
841f023ffffffff,4.0,0.0,0.0
841f025ffffffff,7.0,0.0,0.0
841f029ffffffff,12.0,0.0,0.0
841f02bffffffff,2.0,0.0,0.0
841f02dffffffff,2.0,2.0,0.0
841f033ffffffff,3.0,0.0,0.0
841f035ffffffff,3.0,0.0,0.0
841f037ffffffff,2.0,0.0,0.0
841f03bffffffff,10.0,0.0,0.0
841f03dffffffff,2.0,0.0,0.0
841f045ffffffff,4.0,0.0,0.0
841f051ffffffff,7.0,0.0,0.0
841f059ffffffff,12.0,0.0,0.0
841f05bffffffff,61.0,0.0,0.0
841f05dffffffff,3.0,2.0,0.0
841f061ffffffff,33.0,0.0,0.0
841f063ffffffff,5.0,0.0,0.0
841f067ffffffff,2.0,0.0,0.0
841f069ffffffff,16.0,0.0,0.0
841f087ffffffff,1.0,0.0,0.0
841f089ffffffff,1.0,0.0,0.0
841f091ffffffff,3.0,0.0,0.0
841f095ffffffff,2.0,0.0,0.0
841f097ffffffff,1.0,0.0,0.0
841f09bffffffff,21.0,0.0,0.0
841f09dffffffff,9.0,0.0,0.0
841f0a1ffffffff,1.0,0.0,0.0
841f0a7ffffffff,1.0,0.0,0.0
841f0b1ffffffff,3.0,0.0,0.0
841f0b3ffffffff,4.0,0.0,0.0
841f0c7ffffffff,2.0,0.0,0.0
841f0d1ffffffff,4.0,0.0,0.0
841f0d3ffffffff,4.0,0.0,0.0
841f0d7ffffffff,5.0,0.0,0.0
841f0e5ffffffff,2.0,0.0,0.0
841f0e7ffffffff,1.0,0.0,0.0
841f0edffffffff,4.0,0.0,0.0
841f105ffffffff,1.0,0.0,0.0
841f107ffffffff,2.0,0.0,0.0
841f10dffffffff,3.0,0.0,0.0
841f115ffffffff,1.0,0.0,0.0
841f117ffffffff,12.0,0.0,0.0
841f11bffffffff,2.0,0.0,0.0
841f11dffffffff,6.0,0.0,0.0
841f121ffffffff,14.0,0.0,0.0
841f125ffffffff,8.0,0.0,0.0
841f129ffffffff,13.0,0.0,0.0
841f12bffffffff,11.0,0.0,0.0
841f12dffffffff,57.0,0.0,0.0
841f131ffffffff,23.0,0.0,0.0
841f133ffffffff,6.0,0.0,0.0
841f137ffffffff,108.0,0.0,0.0
841f13bffffffff,2.0,0.0,0.0
841f141ffffffff,1.0,0.0,0.0
841f143ffffffff,12.0,0.0,0.0
841f145ffffffff,9.0,0.0,0.0
841f147ffffffff,3.0,0.0,0.0
841f149ffffffff,4.0,0.0,0.0
841f14bffffffff,7.0,0.0,0.0
841f14dffffffff,4.0,0.0,0.0
841f153ffffffff,10.0,1.0,0.0
841f155ffffffff,7.0,0.0,0.0
841f15bffffffff,12.0,2.0,0.0
841f165ffffffff,3.0,0.0,0.0
841f16bffffffff,3.0,0.0,0.0
841f16dffffffff,17.0,0.0,0.0
841f181ffffffff,3.0,0.0,0.0
841f183ffffffff,4.0,0.0,0.0
841f185ffffffff,1.0,0.0,0.0
841f189ffffffff,25.0,0.0,0.0
841f18bffffffff,22.0,0.0,0.0
841f18dffffffff,2.0,0.0,0.0
841f191ffffffff,1.0,0.0,0.0
841f195ffffffff,66.0,0.0,0.0
841f199ffffffff,41.0,0.0,0.0
841f1a1ffffffff,67.0,9.0,0.0
841f1a3ffffffff,1.0,0.0,0.0
841f1a5ffffffff,125.0,0.0,0.0
841f1a7ffffffff,1.0,0.0,0.0
841f1a9ffffffff,12.0,0.0,0.0
841f1abffffffff,5.0,2.0,0.0
841f1b1ffffffff,26.0,0.0,0.0
841f1b3ffffffff,29.0,5.0,0.0
841f1b5ffffffff,1.0,0.0,0.0
841f1b7ffffffff,11.0,0.0,0.0
841f1bbffffffff,20.0,0.0,0.0
841f1bdffffffff,5.0,0.0,0.0
841f1c1ffffffff,9.0,0.0,0.0
841f1c3ffffffff,13.0,0.0,0.0
841f1c7ffffffff,9.0,0.0,0.0
841f1cdffffffff,4.0,0.0,0.0
841f1d1ffffffff,24.0,0.0,0.0
841f1d5ffffffff,71.0,2.0,0.0
841f1d7ffffffff,2.0,0.0,0.0
841f1d9ffffffff,4.0,0.0,0.0
841f1dbffffffff,47.0,0.0,0.0
841f1ddffffffff,5.0,0.0,0.0
841f1e9ffffffff,2.0,0.0,0.0
841f1ebffffffff,2.0,0.0,0.0
841f1edffffffff,2.0,0.0,0.0
841f217ffffffff,1.0,0.0,0.0
841f221ffffffff,8.0,4.0,0.0
841f225ffffffff,3.0,1.0,0.0
841f227ffffffff,2.0,0.0,0.0
841f229ffffffff,8.0,0.0,0.0
841f22bffffffff,5.0,0.0,0.0
841f22dffffffff,23.0,0.0,0.0
841f233ffffffff,10.0,4.0,0.0
841f237ffffffff,2.0,2.0,0.0
841f245ffffffff,2.0,0.0,0.0
841f251ffffffff,2.0,0.0,0.0
841f25dffffffff,1.0,1.0,0.0
841f261ffffffff,2.0,0.0,0.0
841f267ffffffff,2.0,0.0,0.0
841f2a7ffffffff,2.0,2.0,0.0
841f2a9ffffffff,20.0,0.0,0.0
841f2adffffffff,2.0,0.0,0.0
841f2cdffffffff,2.0,0.0,0.0
841f2d7ffffffff,2.0,0.0,0.0
841f2d9ffffffff,2.0,0.0,0.0
841f2e5ffffffff,2.0,0.0,0.0
841f2e7ffffffff,1.0,0.0,0.0
841f303ffffffff,4.0,0.0,0.0
841f311ffffffff,3.0,1.0,0.0
841f313ffffffff,10.0,3.0,0.0
841f315ffffffff,6.0,2.0,0.0
841f31bffffffff,9.0,7.0,0.0
841f31dffffffff,6.0,3.0,0.0
841f327ffffffff,4.0,0.0,0.0
841f333ffffffff,14.0,0.0,0.0
841f337ffffffff,7.0,0.0,0.0
841f33bffffffff,8.0,0.0,0.0
841f33dffffffff,1.0,0.0,0.0
841f357ffffffff,3.0,1.0,0.0
841f35bffffffff,6.0,0.0,0.0
841f401ffffffff,2.0,0.0,0.0
841f403ffffffff,12.0,0.0,0.0
841f40dffffffff,1.0,0.0,0.0
841f421ffffffff,3.0,0.0,0.0
841f425ffffffff,1.0,0.0,0.0
841f427ffffffff,7.0,0.0,0.0
841f42dffffffff,2.0,0.0,0.0
841f43bffffffff,2.0,0.0,0.0
841f4a1ffffffff,2.0,0.0,0.0
841f4c7ffffffff,2.0,0.0,0.0
841f4e1ffffffff,17.0,0.0,0.0
841f4e3ffffffff,20.0,0.0,0.0
841f4ebffffffff,28.0,0.0,0.0
841f50dffffffff,1.0,0.0,0.0
841f513ffffffff,2.0,0.0,0.0
841f519ffffffff,6.0,0.0,0.0
841f51bffffffff,1.0,0.0,0.0
841f51dffffffff,3.0,0.0,0.0
841f523ffffffff,16.0,0.0,0.0
841f525ffffffff,8.0,0.0,0.0
841f52bffffffff,6.0,0.0,0.0
841f52dffffffff,6.0,0.0,0.0
841f535ffffffff,122.0,0.0,0.0
841f53bffffffff,3.0,0.0,0.0
841f53dffffffff,27.0,0.0,0.0
841f547ffffffff,2.0,0.0,0.0
841f551ffffffff,2.0,0.0,0.0
841f553ffffffff,2.0,0.0,0.0
841f555ffffffff,3.0,0.0,0.0
841f55dffffffff,2.0,0.0,0.0
841f561ffffffff,2.0,0.0,0.0
841f563ffffffff,1.0,0.0,0.0
841f565ffffffff,12.0,0.0,0.0
841f567ffffffff,15.0,0.0,0.0
841f56dffffffff,4.0,0.0,0.0
841f59bffffffff,4.0,0.0,0.0
841f5a9ffffffff,2.0,0.0,0.0
841f5adffffffff,3.0,0.0,0.0
841f5c5ffffffff,25.0,0.0,0.0
841f5c7ffffffff,4.0,0.0,0.0
841f5d3ffffffff,1.0,0.0,0.0
841f5e1ffffffff,9.0,0.0,0.0
841f5e3ffffffff,10.0,0.0,0.0
841f5e5ffffffff,2.0,0.0,0.0
841f5e7ffffffff,5.0,0.0,0.0
841f603ffffffff,2.0,0.0,0.0
841f605ffffffff,2.0,0.0,0.0
841f607ffffffff,2.0,0.0,0.0
841f61bffffffff,2.0,0.0,0.0
841f661ffffffff,5.0,0.0,0.0
841f6e9ffffffff,2.0,0.0,0.0
841f715ffffffff,75.0,0.0,0.0
841f71dffffffff,8.0,0.0,0.0
841f725ffffffff,16.0,0.0,0.0
841f727ffffffff,9.0,0.0,0.0
841f72dffffffff,4.0,0.0,0.0
841f73dffffffff,2.0,0.0,0.0
841f751ffffffff,1.0,0.0,0.0
841f801ffffffff,2.0,0.0,0.0
841f803ffffffff,26.0,2.0,0.0
841f805ffffffff,1.0,0.0,0.0
841f807ffffffff,33.0,0.0,0.0
841f80bffffffff,20.0,2.0,0.0
841f811ffffffff,8.0,0.0,0.0
841f815ffffffff,2.0,0.0,0.0
841f817ffffffff,18.0,0.0,0.0
841f81bffffffff,31.0,0.0,0.0
841f81dffffffff,21.0,0.0,0.0
841f821ffffffff,1.0,0.0,0.0
841f823ffffffff,157.0,9.0,0.0
841f827ffffffff,146.0,19.0,0.0
841f829ffffffff,3.0,0.0,0.0
841f82bffffffff,1.0,0.0,0.0
841f82dffffffff,5.0,0.0,0.0
841f831ffffffff,17.0,2.0,0.0
841f833ffffffff,72.0,1.0,0.0
841f835ffffffff,27.0,0.0,0.0
841f837ffffffff,8.0,0.0,0.0
841f839ffffffff,254.0,17.0,0.0
841f83bffffffff,359.0,9.0,0.0
841f83dffffffff,23.0,0.0,0.0
841f843ffffffff,3.0,0.0,0.0
841f845ffffffff,2.0,0.0,0.0
841f851ffffffff,3.0,2.0,0.0
841f853ffffffff,43.0,0.0,0.0
841f857ffffffff,101.0,0.0,0.0
841f85bffffffff,2.0,0.0,0.0
841f865ffffffff,4.0,0.0,0.0
841f867ffffffff,1.0,0.0,0.0
841f881ffffffff,3.0,0.0,0.0
841f883ffffffff,7.0,0.0,0.0
841f887ffffffff,29.0,0.0,0.0
841f889ffffffff,43.0,2.0,0.0
841f88bffffffff,12.0,6.0,0.0
841f88dffffffff,1.0,0.0,0.0
841f891ffffffff,5.0,0.0,0.0
841f895ffffffff,6.0,0.0,0.0
841f899ffffffff,45.0,12.0,0.0
841f89bffffffff,13.0,0.0,0.0
841f89dffffffff,4.0,0.0,0.0
841f8bdffffffff,1.0,0.0,0.0
841f8c1ffffffff,12.0,0.0,0.0
841f8c3ffffffff,2.0,0.0,0.0
841f8c5ffffffff,8.0,0.0,0.0
841f8c7ffffffff,6.0,0.0,0.0
841f8cbffffffff,55.0,2.0,0.0
841f8d1ffffffff,264.0,135.0,0.0
841f8d3ffffffff,35.0,18.0,0.0
841f8d5ffffffff,15.0,2.0,0.0
841f8d7ffffffff,44.0,7.0,0.0
841f8d9ffffffff,11.0,7.0,0.0
841f8dbffffffff,7.0,6.0,0.0
841f8e1ffffffff,19.0,0.0,0.0
841f8e5ffffffff,27.0,0.0,0.0
841f8e9ffffffff,136.0,2.0,0.0
841f8ebffffffff,76.0,2.0,0.0
841f8edffffffff,26.0,0.0,0.0
841f903ffffffff,13.0,0.0,0.0
841f90bffffffff,2.0,0.0,0.0
841f90dffffffff,2.0,2.0,0.0
841f911ffffffff,30.0,27.0,0.0
841f913ffffffff,12.0,11.0,0.0
841f917ffffffff,56.0,43.0,0.0
841f91bffffffff,51.0,16.0,0.0
841f91dffffffff,19.0,0.0,0.0
841f921ffffffff,2.0,0.0,0.0
841f927ffffffff,4.0,0.0,0.0
841f931ffffffff,7.0,0.0,0.0
841f935ffffffff,8.0,6.0,0.0
841f937ffffffff,2.0,0.0,0.0
841f939ffffffff,1.0,0.0,0.0
841f93bffffffff,2.0,0.0,0.0
841f93dffffffff,2.0,0.0,0.0
841f941ffffffff,6.0,0.0,0.0
841f94dffffffff,2.0,0.0,0.0
841f951ffffffff,6.0,0.0,0.0
841f953ffffffff,2.0,0.0,0.0
841f959ffffffff,2.0,2.0,0.0
841f95bffffffff,1.0,0.0,0.0
841f963ffffffff,7.0,0.0,0.0
841f96bffffffff,4.0,0.0,0.0
841f96dffffffff,2.0,0.0,0.0
841f981ffffffff,72.0,0.0,0.0
841f983ffffffff,8.0,0.0,0.0
841f985ffffffff,38.0,0.0,0.0
841f987ffffffff,3.0,0.0,0.0
841f98bffffffff,17.0,0.0,0.0
841f991ffffffff,16.0,0.0,0.0
841f993ffffffff,2.0,0.0,0.0
841f995ffffffff,3.0,0.0,0.0
841f997ffffffff,3.0,0.0,0.0
841f999ffffffff,17.0,0.0,0.0
841f99bffffffff,10.0,0.0,0.0
841f99dffffffff,7.0,0.0,0.0
841f9a1ffffffff,23.0,0.0,0.0
841f9a3ffffffff,9.0,0.0,0.0
841f9a7ffffffff,1.0,0.0,0.0
841f9abffffffff,9.0,0.0,0.0
841f9b1ffffffff,2.0,0.0,0.0
841f9b3ffffffff,2.0,0.0,0.0
841f9b5ffffffff,4.0,0.0,0.0
841f9b7ffffffff,1.0,0.0,0.0
841f9b9ffffffff,6.0,0.0,0.0
841f9c1ffffffff,2.0,0.0,0.0
841f9c3ffffffff,4.0,0.0,0.0
841f9c5ffffffff,2.0,0.0,0.0
841f9c9ffffffff,21.0,2.0,0.0
841f9cdffffffff,49.0,47.0,0.0
841f9d7ffffffff,50.0,4.0,0.0
841f9d9ffffffff,8.0,2.0,0.0
841f9e3ffffffff,1.0,0.0,0.0
841f9e9ffffffff,2.0,2.0,0.0
841fa01ffffffff,4.0,0.0,0.0
841fa03ffffffff,4.0,0.0,0.0
841fa05ffffffff,4.0,0.0,0.0
841fa09ffffffff,26.0,0.0,0.0
841fa0bffffffff,21.0,0.0,0.0
841fa11ffffffff,33.0,0.0,0.0
841fa13ffffffff,1.0,0.0,0.0
841fa15ffffffff,7.0,0.0,0.0
841fa17ffffffff,6.0,0.0,0.0
841fa19ffffffff,5.0,0.0,0.0
841fa1dffffffff,10.0,0.0,0.0
841fa21ffffffff,2.0,0.0,0.0
841fa29ffffffff,16.0,0.0,0.0
841fa2bffffffff,6.0,0.0,0.0
841fa2dffffffff,2.0,0.0,0.0
841fa31ffffffff,18.0,0.0,0.0
841fa33ffffffff,2.0,0.0,0.0
841fa35ffffffff,41.0,0.0,0.0
841fa37ffffffff,7.0,0.0,0.0
841fa39ffffffff,1.0,0.0,0.0
841fa3bffffffff,24.0,0.0,0.0
841fa3dffffffff,3.0,0.0,0.0
841fa41ffffffff,24.0,0.0,0.0
841fa43ffffffff,9.0,0.0,0.0
841fa45ffffffff,19.0,0.0,0.0
841fa47ffffffff,33.0,4.0,0.0
841fa49ffffffff,6.0,0.0,0.0
841fa4bffffffff,16.0,0.0,0.0
841fa4dffffffff,32.0,0.0,0.0
841fa51ffffffff,10.0,1.0,0.0
841fa53ffffffff,20.0,0.0,0.0
841fa55ffffffff,33.0,2.0,0.0
841fa57ffffffff,8.0,0.0,0.0
841fa59ffffffff,51.0,0.0,0.0
841fa5bffffffff,15.0,0.0,0.0
841fa5dffffffff,36.0,0.0,0.0
841fa61ffffffff,4.0,1.0,0.0
841fa63ffffffff,13.0,0.0,0.0
841fa67ffffffff,4.0,0.0,0.0
841fa69ffffffff,4.0,2.0,0.0
841fa6bffffffff,4.0,0.0,0.0
841fa6dffffffff,9.0,0.0,0.0
841fa81ffffffff,6.0,0.0,0.0
841fa83ffffffff,155.0,0.0,0.0
841fa85ffffffff,7.0,0.0,0.0
841fa87ffffffff,2.0,0.0,0.0
841fa8bffffffff,2.0,0.0,0.0
841fa8dffffffff,14.0,0.0,0.0
841fa93ffffffff,9.0,0.0,0.0
841fa95ffffffff,143.0,0.0,0.0
841fa97ffffffff,6.0,2.0,0.0
841fa99ffffffff,1.0,0.0,0.0
841fa9bffffffff,2.0,0.0,0.0
841fa9dffffffff,6.0,0.0,0.0
841faa1ffffffff,9.0,0.0,0.0
841faa3ffffffff,2.0,0.0,0.0
841faa5ffffffff,15.0,0.0,0.0
841faa7ffffffff,280.0,2.0,0.0
841faa9ffffffff,4.0,0.0,0.0
841faabffffffff,4.0,0.0,0.0
841faadffffffff,122.0,0.0,0.0
841fab1ffffffff,23.0,0.0,0.0
841fab3ffffffff,7.0,0.0,0.0
841fab5ffffffff,2.0,0.0,0.0
841fab7ffffffff,3.0,0.0,0.0
841fab9ffffffff,52.0,0.0,0.0
841fabbffffffff,7.0,0.0,0.0
841fabdffffffff,4.0,0.0,0.0
841fac5ffffffff,2.0,0.0,0.0
841fac7ffffffff,49.0,0.0,0.0
841fac9ffffffff,2.0,0.0,0.0
841facbffffffff,13.0,0.0,0.0
841fad3ffffffff,6.0,0.0,0.0
841fadbffffffff,20.0,0.0,0.0
841faddffffffff,49.0,0.0,0.0
841fae1ffffffff,122.0,0.0,0.0
841fae3ffffffff,218.0,0.0,0.0
841fae7ffffffff,50.0,0.0,0.0
841fae9ffffffff,3.0,0.0,0.0
841faebffffffff,36.0,0.0,0.0
841faedffffffff,2.0,0.0,0.0
841fb01ffffffff,8.0,2.0,0.0
841fb05ffffffff,12.0,0.0,0.0
841fb07ffffffff,5.0,0.0,0.0
841fb09ffffffff,16.0,0.0,0.0
841fb0dffffffff,16.0,0.0,0.0
841fb11ffffffff,57.0,0.0,0.0
841fb13ffffffff,19.0,1.0,0.0
841fb15ffffffff,4.0,0.0,0.0
841fb17ffffffff,16.0,4.0,0.0
841fb1bffffffff,1.0,0.0,0.0
841fb21ffffffff,22.0,0.0,0.0
841fb25ffffffff,4.0,0.0,0.0
841fb27ffffffff,2.0,0.0,0.0
841fb29ffffffff,4.0,0.0,0.0
841fb2dffffffff,67.0,0.0,0.0
841fb39ffffffff,1.0,0.0,0.0
841fb41ffffffff,4.0,0.0,0.0
841fb43ffffffff,52.0,6.0,0.0
841fb45ffffffff,7.0,0.0,0.0
841fb47ffffffff,103.0,9.0,0.0
841fb4dffffffff,6.0,0.0,0.0
841fb55ffffffff,25.0,4.0,0.0
