cell_id,Passerella iliaca,Passerella iliaca [unalaschcensis Group],Passerella iliaca [megarhyncha Group],Passerella iliaca [schistacea Group],Passerella iliaca iliaca/zaboria,Passerella iliaca [unalaschcensis Group] x zaboria
840c733ffffffff,13.0,7.0,0.0,0.0,2.0,0.0
840c735ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840c741ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840c74dffffffff,2.0,0.0,0.0,0.0,2.0,0.0
840ca43ffffffff,36.0,22.0,0.0,0.0,10.0,0.0
840cda9ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
840cdd7ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
840cdebffffffff,1.0,1.0,0.0,0.0,0.0,0.0
840cec5ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
840cec9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
840cee5ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
840cee9ffffffff,6.0,6.0,0.0,0.0,0.0,0.0
840d039ffffffff,18.0,0.0,0.0,0.0,13.0,0.0
840d499ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d523ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
840d527ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d529ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
840d569ffffffff,3.0,0.0,0.0,0.0,1.0,0.0
840d5e7ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
840d5ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d605ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d723ffffffff,12.0,0.0,0.0,0.0,12.0,0.0
840d729ffffffff,10.0,0.0,0.0,0.0,10.0,0.0
840e367ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e45bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e487ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e523ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840e53dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e6e7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e805ffffffff,38.0,0.0,0.0,0.0,37.0,0.0
840e911ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
840e919ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e9ebffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ec09ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ec0bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ec21ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840ec51ffffffff,31.0,0.0,0.0,0.0,2.0,0.0
840ecb9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ecc1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840ecc9ffffffff,15.0,0.0,0.0,0.0,2.0,0.0
840ed4dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ed57ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ee8bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ee9dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eea7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eeb5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840eeb9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840eed5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840eee5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840ef39ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84122e9ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8412307ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412515ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8412535ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412549ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412591ffffffff,2.0,0.0,0.0,0.0,1.0,0.0
84128bdffffffff,86.0,49.0,0.0,0.0,4.0,0.0
841298dffffffff,4.0,4.0,0.0,0.0,0.0,0.0
8412b01ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8412b03ffffffff,33.0,11.0,0.0,0.0,10.0,0.0
8412b63ffffffff,5.0,2.0,0.0,0.0,0.0,0.0
8412c03ffffffff,9.0,0.0,0.0,2.0,5.0,0.0
8412c1dffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8412c23ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8412c31ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8412c85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ca3ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8412ca9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412cb1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412cbdffffffff,10.0,0.0,0.0,8.0,0.0,0.0
8412ccdffffffff,13.0,0.0,0.0,1.0,3.0,0.0
8412ce7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412cebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d11ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8412d17ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412d35ffffffff,11.0,0.0,0.0,11.0,0.0,0.0
8412d83ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
8412db1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412db5ffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8412dc3ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8412dc9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412dd7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ddbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412dedffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8412e13ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8412ea7ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8412ec1ffffffff,7.0,0.0,0.0,0.0,1.0,0.0
8412ec9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ecdffffffff,23.0,0.0,0.0,0.0,2.0,0.0
8412f29ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412f69ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413483ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413829ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
841383bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841383dffffffff,10.0,1.0,0.0,0.0,2.0,0.0
8413861ffffffff,3.0,0.0,0.0,0.0,1.0,0.0
8413867ffffffff,12.0,0.0,0.0,0.0,12.0,0.0
84138c7ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
841390bffffffff,9.0,5.0,0.0,0.0,0.0,0.0
841390dffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8413943ffffffff,8.0,8.0,0.0,0.0,0.0,0.0
8413947ffffffff,7.0,7.0,0.0,0.0,0.0,0.0
8413955ffffffff,7.0,3.0,0.0,0.0,0.0,0.0
841395dffffffff,4.0,4.0,0.0,0.0,0.0,0.0
84139e1ffffffff,6.0,0.0,0.0,0.0,6.0,0.0
84139edffffffff,9.0,0.0,0.0,0.0,9.0,0.0
8413a35ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8413b53ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
841aa07ffffffff,21.0,0.0,0.0,0.0,9.0,0.0
841aa23ffffffff,18.0,0.0,0.0,0.0,8.0,0.0
841aa35ffffffff,9.0,5.0,0.0,0.0,0.0,0.0
841aa3dffffffff,35.0,0.0,0.0,0.0,6.0,0.0
841aa45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841b823ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841b8a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841b99bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841b9e1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841b9ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841bb07ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841bb59ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841d209ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8422d09ffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8422d0bffffffff,8.0,6.0,0.0,0.0,0.0,0.0
8422db7ffffffff,16.0,5.0,0.0,0.0,3.0,0.0
842600bffffffff,10.0,0.0,0.0,0.0,4.0,0.0
8426015ffffffff,4.0,0.0,0.0,0.0,4.0,0.0
8426017ffffffff,7.0,0.0,0.0,0.0,7.0,0.0
842601dffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426021ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426039ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842603bffffffff,8.0,0.0,0.0,0.0,2.0,0.0
8426055ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426085ffffffff,7.0,0.0,0.0,0.0,7.0,0.0
84260adffffffff,6.0,0.0,0.0,0.0,2.0,0.0
84260b3ffffffff,6.0,0.0,0.0,0.0,1.0,0.0
84260bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84260d9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84260e1ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84260e3ffffffff,8.0,0.0,0.0,0.0,6.0,0.0
84260ebffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426183ffffffff,4.0,0.0,0.0,0.0,4.0,0.0
842619dffffffff,3.0,0.0,0.0,0.0,3.0,0.0
84261b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426215ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426219ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842621bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426245ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426249ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842624bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426261ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426269ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842626dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426281ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426291ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426293ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84262b3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84262bbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84262c1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84262cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84262cdffffffff,25.0,0.0,0.0,0.0,2.0,0.0
84262d9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84262dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84262ddffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84262e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842631dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426351ffffffff,4.0,0.0,0.0,0.0,4.0,0.0
8426369ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426403ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426405ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842640dffffffff,5.0,0.0,0.0,0.0,1.0,0.0
8426421ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426425ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426427ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842642bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426433ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426443ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426461ffffffff,4.0,0.0,0.0,0.0,3.0,0.0
8426463ffffffff,13.0,0.0,0.0,0.0,2.0,0.0
8426467ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426481ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426487ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426489ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842648bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426493ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
842649bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842649dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84264a7ffffffff,16.0,0.0,0.0,0.0,1.0,0.0
84264adffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84264b9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84264bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264bdffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84264c3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84264c7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84264d1ffffffff,15.0,0.0,0.0,0.0,7.0,0.0
84264d5ffffffff,4.0,0.0,0.0,0.0,2.0,0.0
84264d9ffffffff,10.0,0.0,0.0,0.0,6.0,0.0
84264dbffffffff,15.0,0.0,0.0,0.0,5.0,0.0
84264e3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84264e5ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84264e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426519ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842651bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842651dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426523ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842652bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426533ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842653bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426545ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426547ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
842654dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426551ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426555ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426557ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426559ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842655bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842655dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426567ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426593ffffffff,2.0,0.0,0.0,0.0,1.0,0.0
8426597ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
842659bffffffff,24.0,0.0,0.0,0.0,13.0,0.0
84265a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265adffffffff,1.0,0.0,0.0,0.0,1.0,0.0
84265b1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84265b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84265b5ffffffff,12.0,0.0,0.0,0.0,7.0,0.0
84265b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84265bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265d3ffffffff,5.0,0.0,0.0,0.0,3.0,0.0
84265d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265e7ffffffff,6.0,0.0,0.0,0.0,4.0,0.0
842660bffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8426611ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
842661bffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8426621ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426641ffffffff,11.0,0.0,0.0,0.0,2.0,0.0
8426645ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426649ffffffff,8.0,0.0,0.0,0.0,2.0,0.0
842664dffffffff,31.0,0.0,0.0,0.0,16.0,0.0
8426651ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426657ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842668bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842669bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84266a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266a5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84266bdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84266c1ffffffff,9.0,0.0,0.0,0.0,4.0,0.0
84266c5ffffffff,9.0,0.0,0.0,0.0,5.0,0.0
84266d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84266dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84266e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426721ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426723ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426735ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426747ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842675dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426765ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426801ffffffff,10.0,0.0,0.0,2.0,2.0,0.0
8426807ffffffff,3.0,0.0,0.0,2.0,0.0,0.0
8426809ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842680dffffffff,7.0,0.0,0.0,6.0,0.0,0.0
8426811ffffffff,27.0,0.0,0.0,1.0,17.0,0.0
8426813ffffffff,78.0,0.0,0.0,18.0,42.0,0.0
8426817ffffffff,10.0,0.0,0.0,4.0,0.0,0.0
8426819ffffffff,28.0,0.0,0.0,2.0,11.0,0.0
842681bffffffff,89.0,43.0,0.0,2.0,8.0,0.0
8426831ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426833ffffffff,13.0,0.0,0.0,2.0,0.0,0.0
8426835ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426837ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426843ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842684bffffffff,8.0,0.0,0.0,2.0,0.0,0.0
8426853ffffffff,4.0,0.0,0.0,0.0,2.0,0.0
8426857ffffffff,13.0,0.0,0.0,3.0,0.0,0.0
8426859ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8426881ffffffff,5.0,0.0,0.0,0.0,3.0,0.0
8426889ffffffff,33.0,0.0,0.0,3.0,20.0,0.0
842688dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426893ffffffff,4.0,0.0,0.0,0.0,2.0,0.0
842689dffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84268b5ffffffff,21.0,0.0,0.0,4.0,0.0,0.0
84268c1ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84268c5ffffffff,8.0,0.0,0.0,0.0,6.0,0.0
84268c7ffffffff,25.0,0.0,0.0,1.0,12.0,0.0
84268cdffffffff,24.0,0.0,0.0,0.0,11.0,0.0
84268d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268e5ffffffff,5.0,0.0,0.0,2.0,0.0,0.0
84268edffffffff,5.0,0.0,0.0,1.0,0.0,0.0
8426905ffffffff,7.0,0.0,0.0,4.0,0.0,0.0
842690dffffffff,3.0,0.0,0.0,1.0,0.0,0.0
8426947ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426953ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426961ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426963ffffffff,34.0,0.0,0.0,34.0,0.0,0.0
8426969ffffffff,12.0,0.0,0.0,7.0,1.0,0.0
842696bffffffff,150.0,0.0,0.0,114.0,0.0,0.0
8426983ffffffff,12.0,0.0,0.0,12.0,0.0,0.0
8426987ffffffff,41.0,0.0,0.0,37.0,0.0,0.0
8426989ffffffff,6.0,0.0,0.0,0.0,1.0,0.0
842698bffffffff,5.0,0.0,0.0,1.0,0.0,0.0
8426991ffffffff,6.0,0.0,0.0,4.0,0.0,0.0
8426995ffffffff,6.0,0.0,0.0,1.0,3.0,0.0
842699dffffffff,3.0,0.0,0.0,3.0,0.0,0.0
84269b7ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
84269c1ffffffff,9.0,0.0,0.0,7.0,0.0,0.0
84269c5ffffffff,7.0,0.0,0.0,3.0,0.0,0.0
84269c7ffffffff,4.0,0.0,0.0,3.0,0.0,0.0
84269c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84269cbffffffff,18.0,0.0,0.0,8.0,0.0,0.0
84269d1ffffffff,3.0,0.0,0.0,1.0,0.0,0.0
84269d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269d9ffffffff,16.0,0.0,0.0,7.0,0.0,0.0
84269dbffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84269ddffffffff,17.0,0.0,0.0,9.0,0.0,0.0
84269ebffffffff,3.0,0.0,0.0,2.0,0.0,0.0
8426a97ffffffff,3.0,0.0,0.0,0.0,1.0,0.0
8426a9dffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426aa5ffffffff,28.0,0.0,0.0,0.0,22.0,0.0
8426aa7ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426aa9ffffffff,7.0,0.0,0.0,3.0,4.0,0.0
8426aabffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426aadffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426ab5ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426ab7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426abbffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426ae7ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426b03ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8426b0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b47ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426b63ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426b67ffffffff,3.0,0.0,0.0,2.0,0.0,0.0
8426b69ffffffff,7.0,0.0,0.0,4.0,0.0,0.0
8426b6dffffffff,6.0,0.0,0.0,1.0,0.0,0.0
8426c11ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426c19ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426c1dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426c2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c49ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c4dffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426c67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c69ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426c87ffffffff,4.0,0.0,0.0,0.0,1.0,0.0
8426c8bffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426ca5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426cadffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426cb9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426cbdffffffff,5.0,0.0,0.0,0.0,3.0,0.0
8426ce5ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426d09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d15ffffffff,17.0,0.0,0.0,0.0,8.0,0.0
8426d25ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426d35ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8426d3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d45ffffffff,4.0,0.0,0.0,0.0,3.0,0.0
8426d4bffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426d57ffffffff,4.0,0.0,0.0,0.0,1.0,0.0
8426d5bffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426d67ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8426d6bffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426d99ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426dc1ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
8426dc7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426dcdffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426dddffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426de3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426de7ffffffff,9.0,0.0,0.0,0.0,3.0,0.0
8426de9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e0dffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426e21ffffffff,5.0,0.0,0.0,0.0,2.0,0.0
8426e23ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426e33ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426e39ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426e43ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426e4dffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426e5bffffffff,7.0,0.0,0.0,0.0,1.0,0.0
8426e67ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426e9dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426eb9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426ed1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426eddffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426ee9ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426eedffffffff,10.0,0.0,0.0,0.0,4.0,0.0
8426f0dffffffff,9.0,0.0,0.0,0.0,4.0,0.0
8426f17ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
