cell_id,Anser anser,Anser anser anser,Anser anser rubrirostris
841f327ffffffff,2.0,0.0,0.0
841f33dffffffff,3.0,0.0,0.0
841f429ffffffff,3.0,0.0,0.0
841f451ffffffff,2.0,0.0,0.0
841f463ffffffff,1.0,0.0,0.0
841f4ebffffffff,1.0,0.0,0.0
841f4edffffffff,4.0,0.0,0.0
841f5a9ffffffff,4.0,0.0,0.0
841f5e7ffffffff,2.0,0.0,0.0
841f6a5ffffffff,2.0,0.0,0.0
841f715ffffffff,60.0,0.0,0.0
841f727ffffffff,2.0,0.0,0.0
841f751ffffffff,2.0,0.0,0.0
841f823ffffffff,16.0,0.0,0.0
841f831ffffffff,2.0,0.0,0.0
841f833ffffffff,2.0,0.0,0.0
841f83bffffffff,10.0,0.0,0.0
841f865ffffffff,2.0,0.0,0.0
841f891ffffffff,5.0,1.0,0.0
841f899ffffffff,3.0,0.0,0.0
841f89bffffffff,1.0,0.0,0.0
841f8cbffffffff,13.0,0.0,0.0
841f8d1ffffffff,6.0,2.0,0.0
841f8d7ffffffff,2.0,0.0,0.0
841f8e5ffffffff,5.0,0.0,0.0
841f8ebffffffff,7.0,0.0,0.0
841f903ffffffff,2.0,0.0,0.0
841f91dffffffff,9.0,1.0,0.0
841f9abffffffff,4.0,0.0,0.0
841fa35ffffffff,2.0,0.0,0.0
841fa45ffffffff,1.0,0.0,0.0
841fa4dffffffff,1.0,0.0,0.0
841fa5bffffffff,2.0,0.0,0.0
841faadffffffff,3.0,0.0,0.0
841fac7ffffffff,4.0,4.0,0.0
841fad3ffffffff,2.0,2.0,0.0
841fad5ffffffff,4.0,4.0,0.0
841fadbffffffff,7.0,5.0,0.0
841faddffffffff,6.0,0.0,0.0
841fae1ffffffff,4.0,4.0,0.0
841fae3ffffffff,12.0,2.0,0.0
841fae7ffffffff,2.0,0.0,0.0
841faebffffffff,6.0,4.0,0.0
841fb0dffffffff,2.0,0.0,0.0
841fb67ffffffff,4.0,0.0,0.0
841fb6bffffffff,2.0,0.0,0.0
84204a7ffffffff,2.0,0.0,0.0
842099bffffffff,7.0,0.0,0.0
8420e21ffffffff,2.0,0.0,0.0
8420f59ffffffff,1.0,0.0,0.0
8420f61ffffffff,2.0,0.0,0.0
8421529ffffffff,4.0,0.0,0.0
8421567ffffffff,3.0,0.0,0.0
8421983ffffffff,2.0,0.0,0.0
842428dffffffff,2.0,0.0,2.0
8424311ffffffff,3.0,0.0,0.0
84248e7ffffffff,2.0,0.0,0.0
8425115ffffffff,4.0,0.0,0.0
8425123ffffffff,14.0,0.0,7.0
8425131ffffffff,2.0,0.0,2.0
8425133ffffffff,1.0,0.0,1.0
8425139ffffffff,8.0,0.0,1.0
8425145ffffffff,6.0,0.0,3.0
8426039ffffffff,7.0,0.0,0.0
84260a9ffffffff,2.0,0.0,0.0
84260b9ffffffff,4.0,0.0,0.0
84260e3ffffffff,3.0,0.0,0.0
84261e7ffffffff,7.0,0.0,0.0
8426291ffffffff,10.0,0.0,0.0
84262b1ffffffff,2.0,0.0,0.0
842640dffffffff,2.0,0.0,0.0
842643bffffffff,1.0,0.0,0.0
8426449ffffffff,8.0,0.0,0.0
842644dffffffff,3.0,0.0,0.0
8426463ffffffff,10.0,0.0,0.0
842646bffffffff,2.0,0.0,0.0
8426497ffffffff,5.0,0.0,0.0
84264b3ffffffff,1.0,0.0,0.0
84264bbffffffff,6.0,0.0,0.0
84264c3ffffffff,7.0,0.0,0.0
84264d9ffffffff,5.0,0.0,0.0
842650dffffffff,4.0,0.0,0.0
842652dffffffff,1.0,0.0,0.0
8426557ffffffff,1.0,0.0,0.0
8426565ffffffff,2.0,0.0,0.0
8426567ffffffff,2.0,0.0,0.0
842659bffffffff,5.0,0.0,0.0
84265c7ffffffff,2.0,0.0,0.0
84265c9ffffffff,2.0,0.0,0.0
8426623ffffffff,2.0,0.0,0.0
8426641ffffffff,2.0,0.0,0.0
8426649ffffffff,2.0,0.0,0.0
842664dffffffff,165.0,0.0,0.0
8426669ffffffff,1.0,0.0,0.0
842666bffffffff,9.0,0.0,0.0
8426681ffffffff,15.0,0.0,0.0
8426689ffffffff,2.0,0.0,0.0
84266dbffffffff,2.0,0.0,0.0
84266ebffffffff,1.0,0.0,0.0
842670bffffffff,1.0,0.0,0.0
8426739ffffffff,3.0,0.0,0.0
8426745ffffffff,2.0,0.0,0.0
842675bffffffff,2.0,0.0,0.0
842675dffffffff,5.0,0.0,0.0
8426767ffffffff,4.0,0.0,0.0
842681bffffffff,2.0,0.0,0.0
84268cdffffffff,49.0,0.0,0.0
8426905ffffffff,1.0,0.0,0.0
8426929ffffffff,2.0,0.0,0.0
8426961ffffffff,1.0,0.0,0.0
8426963ffffffff,4.0,0.0,0.0
8426969ffffffff,1.0,0.0,0.0
84269c3ffffffff,1.0,0.0,0.0
8426a15ffffffff,2.0,0.0,0.0
8426a5bffffffff,1.0,0.0,0.0
8426c13ffffffff,2.0,0.0,0.0
8426c19ffffffff,2.0,0.0,0.0
8426c23ffffffff,2.0,0.0,0.0
8426c2dffffffff,2.0,0.0,0.0
8426c83ffffffff,10.0,0.0,0.0
8426c87ffffffff,2.0,0.0,0.0
8426c89ffffffff,2.0,0.0,0.0
8426c93ffffffff,2.0,0.0,0.0
8426c9bffffffff,2.0,0.0,0.0
8426ca3ffffffff,2.0,0.0,0.0
8426cabffffffff,1.0,0.0,0.0
8426cb9ffffffff,19.0,0.0,0.0
8426ccbffffffff,5.0,0.0,0.0
8426ccdffffffff,2.0,0.0,0.0
8426cd9ffffffff,2.0,0.0,0.0
8426d15ffffffff,4.0,0.0,0.0
8426d5dffffffff,2.0,0.0,0.0
8426dabffffffff,4.0,0.0,0.0
8426dbdffffffff,7.0,0.0,0.0
8426de7ffffffff,29.0,0.0,0.0
8426e0dffffffff,1.0,0.0,0.0
8426e2dffffffff,3.0,0.0,0.0
8426e3dffffffff,4.0,0.0,0.0
8426e57ffffffff,3.0,0.0,0.0
8426e63ffffffff,2.0,0.0,0.0
8426ecbffffffff,2.0,0.0,0.0
8426ed5ffffffff,4.0,0.0,0.0
8427439ffffffff,2.0,0.0,0.0
8427481ffffffff,59.0,0.0,0.0
8427483ffffffff,4.0,0.0,0.0
8427485ffffffff,2.0,0.0,0.0
842748bffffffff,2.0,0.0,0.0
842748dffffffff,17.0,0.0,0.0
8427491ffffffff,1.0,0.0,0.0
84274abffffffff,4.0,0.0,0.0
84274b5ffffffff,14.0,0.0,0.0
84274bdffffffff,4.0,0.0,0.0
84274cbffffffff,22.0,0.0,0.0
84274d9ffffffff,1.0,0.0,0.0
84274dbffffffff,2.0,0.0,0.0
84274e3ffffffff,2.0,0.0,0.0
8427581ffffffff,11.0,0.0,0.0
8427593ffffffff,11.0,0.0,0.0
8427599ffffffff,5.0,0.0,0.0
84275b1ffffffff,2.0,0.0,0.0
84275d1ffffffff,7.0,0.0,0.0
84276b5ffffffff,2.0,0.0,0.0
84276b7ffffffff,4.0,0.0,0.0
84276d3ffffffff,7.0,0.0,0.0
8427927ffffffff,3.0,0.0,0.0
8428023ffffffff,3.0,0.0,0.0
842802bffffffff,12.0,0.0,0.0
8428113ffffffff,2.0,0.0,0.0
8428157ffffffff,10.0,0.0,0.0
8428187ffffffff,4.0,0.0,0.0
842818dffffffff,4.0,0.0,0.0
842819dffffffff,2.0,0.0,0.0
84281abffffffff,1.0,0.0,0.0
84281b5ffffffff,10.0,0.0,0.0
84281e9ffffffff,5.0,0.0,0.0
84281ebffffffff,5.0,0.0,0.0
8428301ffffffff,19.0,0.0,0.0
8428307ffffffff,12.0,0.0,0.0
8428309ffffffff,35.0,0.0,0.0
842830bffffffff,5.0,0.0,0.0
842830dffffffff,2.0,0.0,0.0
8428317ffffffff,1.0,0.0,0.0
8428321ffffffff,3.0,0.0,0.0
8428323ffffffff,7.0,0.0,0.0
8428327ffffffff,2.0,0.0,0.0
8428329ffffffff,14.0,0.0,0.0
842832bffffffff,31.0,0.0,0.0
8428335ffffffff,2.0,0.0,0.0
8428337ffffffff,2.0,0.0,0.0
842833bffffffff,1.0,0.0,0.0
842833dffffffff,1.0,0.0,0.0
8428345ffffffff,3.0,0.0,0.0
8428347ffffffff,28.0,0.0,0.0
842834dffffffff,3.0,0.0,0.0
8428363ffffffff,107.0,0.0,0.0
8428365ffffffff,2.0,0.0,0.0
8428367ffffffff,3.0,0.0,0.0
842836bffffffff,13.0,0.0,0.0
8428817ffffffff,4.0,0.0,0.0
8428843ffffffff,5.0,0.0,0.0
842885dffffffff,2.0,0.0,0.0
842888bffffffff,6.0,0.0,0.0
8428893ffffffff,2.0,0.0,0.0
8428921ffffffff,2.0,0.0,0.0
842898dffffffff,2.0,0.0,0.0
84289b7ffffffff,4.0,0.0,0.0
8428ad5ffffffff,2.0,0.0,0.0
8428b11ffffffff,5.0,0.0,0.0
8428b61ffffffff,6.0,0.0,0.0
8428b65ffffffff,3.0,0.0,0.0
8428d0bffffffff,2.0,0.0,0.0
8428d51ffffffff,1.0,0.0,0.0
8428d55ffffffff,1.0,0.0,0.0
8428d5dffffffff,2.0,0.0,0.0
8428f01ffffffff,1.0,0.0,0.0
8428f03ffffffff,1.0,0.0,0.0
8428f0bffffffff,15.0,0.0,0.0
8428f17ffffffff,2.0,0.0,0.0
8428f33ffffffff,2.0,0.0,0.0
8428f43ffffffff,2.0,0.0,0.0
8428f57ffffffff,2.0,0.0,0.0
8428f67ffffffff,3.0,0.0,0.0
8429137ffffffff,11.0,0.0,0.0
8429809ffffffff,3.0,0.0,0.0
8429841ffffffff,2.0,0.0,0.0
8429869ffffffff,2.0,0.0,0.0
842986bffffffff,4.0,0.0,0.0
8429891ffffffff,14.0,0.0,0.0
8429957ffffffff,2.0,0.0,0.0
8429a01ffffffff,3.0,0.0,0.0
8429a07ffffffff,4.0,0.0,0.0
8429a0bffffffff,350.0,0.0,0.0
8429a11ffffffff,9.0,0.0,0.0
8429a13ffffffff,2.0,0.0,0.0
8429a17ffffffff,491.0,0.0,0.0
8429a19ffffffff,537.0,0.0,0.0
8429a1bffffffff,2.0,0.0,0.0
8429a1dffffffff,1413.0,0.0,0.0
8429a3bffffffff,2.0,0.0,0.0
8429a41ffffffff,20.0,0.0,0.0
8429a45ffffffff,87.0,0.0,0.0
8429a47ffffffff,10.0,0.0,0.0
8429a57ffffffff,446.0,0.0,0.0
8429a97ffffffff,2.0,0.0,0.0
8429a9bffffffff,9.0,0.0,0.0
8429ad1ffffffff,2.0,0.0,0.0
8429addffffffff,3.0,0.0,0.0
8429aebffffffff,4.0,0.0,0.0
8429b1dffffffff,1.0,0.0,0.0
8429b29ffffffff,1.0,0.0,0.0
8429b6dffffffff,6.0,0.0,0.0
842a101ffffffff,4.0,0.0,0.0
842a103ffffffff,1.0,0.0,0.0
842a109ffffffff,8.0,0.0,0.0
842a10bffffffff,1.0,0.0,0.0
842a121ffffffff,5.0,0.0,0.0
842a123ffffffff,15.0,0.0,0.0
842a127ffffffff,1.0,0.0,0.0
842a133ffffffff,21.0,0.0,0.0
842a13dffffffff,4.0,0.0,0.0
842a143ffffffff,5.0,0.0,0.0
842a149ffffffff,2.0,0.0,0.0
842a14bffffffff,3.0,0.0,0.0
842a151ffffffff,2.0,0.0,0.0
842a155ffffffff,2.0,0.0,0.0
842a307ffffffff,15.0,0.0,0.0
842a30dffffffff,1.0,0.0,0.0
842a313ffffffff,1.0,0.0,0.0
842a317ffffffff,6.0,0.0,0.0
842a321ffffffff,2.0,0.0,0.0
842a331ffffffff,61.0,1.0,0.0
842a339ffffffff,2.0,0.0,0.0
842a33bffffffff,2.0,0.0,0.0
842a33dffffffff,3.0,0.0,0.0
842a347ffffffff,1.0,0.0,0.0
842a361ffffffff,2.0,0.0,0.0
842a809ffffffff,6.0,0.0,0.0
842a80bffffffff,3.0,0.0,0.0
842a80dffffffff,2.0,0.0,0.0
842a813ffffffff,1.0,0.0,0.0
842a82dffffffff,2.0,0.0,0.0
842a843ffffffff,4.0,0.0,0.0
842a845ffffffff,3.0,0.0,0.0
842a847ffffffff,19.0,0.0,0.0
842a851ffffffff,1.0,0.0,0.0
842a85bffffffff,1.0,0.0,0.0
842a86bffffffff,3.0,0.0,0.0
842a885ffffffff,1.0,0.0,0.0
842a889ffffffff,2.0,0.0,0.0
842a895ffffffff,4.0,0.0,0.0
842a897ffffffff,57.0,0.0,0.0
842a8adffffffff,4.0,0.0,0.0
842a8b7ffffffff,2.0,0.0,0.0
842a8bbffffffff,2.0,0.0,0.0
842a8c1ffffffff,2.0,0.0,0.0
842a8c9ffffffff,2.0,0.0,0.0
842a903ffffffff,4.0,0.0,0.0
842a919ffffffff,1.0,0.0,0.0
842a92bffffffff,11.0,0.0,0.0
842a933ffffffff,1.0,0.0,0.0
842a943ffffffff,2.0,0.0,0.0
842a951ffffffff,2.0,0.0,0.0
842a957ffffffff,7.0,0.0,0.0
842a95dffffffff,3.0,0.0,0.0
842a997ffffffff,6.0,0.0,0.0
842a9c1ffffffff,2.0,0.0,0.0
842aa03ffffffff,13.0,0.0,0.0
842aa13ffffffff,2.0,0.0,0.0
842aa1bffffffff,3.0,0.0,0.0
842aa1dffffffff,8.0,0.0,0.0
842aa33ffffffff,1.0,0.0,0.0
842aa3bffffffff,2.0,0.0,0.0
842aa41ffffffff,2.0,0.0,0.0
842aa49ffffffff,16.0,0.0,0.0
842aa4bffffffff,12.0,0.0,0.0
842aa4dffffffff,21.0,0.0,0.0
842aa51ffffffff,2.0,0.0,0.0
842aa53ffffffff,4.0,0.0,0.0
842aa81ffffffff,5.0,0.0,0.0
842aa83ffffffff,4.0,0.0,0.0
842aa85ffffffff,26.0,0.0,0.0
842aa87ffffffff,17.0,0.0,0.0
842aa99ffffffff,9.0,0.0,0.0
842aa9bffffffff,4.0,0.0,0.0
842aa9dffffffff,3.0,0.0,0.0
842aaa9ffffffff,4.0,0.0,0.0
842aaabffffffff,3.0,0.0,0.0
842aab5ffffffff,2.0,0.0,0.0
842aab9ffffffff,2.0,0.0,0.0
842aac1ffffffff,3.0,0.0,0.0
842aac3ffffffff,8.0,0.0,0.0
842aac5ffffffff,2.0,0.0,0.0
842aac7ffffffff,3.0,0.0,0.0
842aacbffffffff,11.0,0.0,0.0
842aacdffffffff,12.0,0.0,0.0
842aad1ffffffff,1.0,0.0,0.0
842aad5ffffffff,6.0,0.0,0.0
842aaddffffffff,2.0,0.0,0.0
842aae3ffffffff,2.0,0.0,0.0
842aae7ffffffff,1.0,0.0,0.0
842aae9ffffffff,2.0,0.0,0.0
842ab13ffffffff,1.0,0.0,0.0
842ab19ffffffff,7.0,0.0,0.0
842ab25ffffffff,298.0,0.0,0.0
842ab27ffffffff,2.0,0.0,0.0
842ab29ffffffff,1.0,0.0,0.0
842ab31ffffffff,2.0,0.0,0.0
842ab35ffffffff,1.0,0.0,0.0
842ab3bffffffff,55.0,0.0,0.0
842ab43ffffffff,1.0,0.0,0.0
842ab5bffffffff,1.0,0.0,0.0
842ab5dffffffff,1.0,0.0,0.0
842ad69ffffffff,9.0,0.0,0.0
842ad6dffffffff,11.0,0.0,0.0
842af17ffffffff,2.0,0.0,0.0
842af69ffffffff,1.0,0.0,0.0
842b011ffffffff,4.0,0.0,0.0
842b0a1ffffffff,2.0,0.0,0.0
842b125ffffffff,2.0,0.0,0.0
842b255ffffffff,5.0,0.0,0.0
842b2e9ffffffff,4.0,0.0,0.0
842b811ffffffff,45.0,0.0,0.0
842b81bffffffff,5.0,0.0,0.0
842b83bffffffff,6.0,0.0,0.0
842b895ffffffff,5.0,0.0,0.0
842b899ffffffff,1.0,0.0,0.0
842b8a3ffffffff,6.0,0.0,0.0
842b8b7ffffffff,1.0,0.0,0.0
842b8b9ffffffff,2.0,0.0,0.0
842b8bdffffffff,8.0,0.0,0.0
842b8ddffffffff,3.0,0.0,0.0
842b991ffffffff,1.0,0.0,0.0
842b993ffffffff,8.0,0.0,0.0
842b9a3ffffffff,2.0,0.0,0.0
842b9b1ffffffff,2.0,0.0,0.0
842b9b3ffffffff,1.0,0.0,0.0
842b9b5ffffffff,1.0,0.0,0.0
842b9b7ffffffff,4.0,0.0,0.0
842b9bdffffffff,2.0,0.0,0.0
842b9d7ffffffff,8.0,0.0,0.0
842b9dbffffffff,2.0,0.0,0.0
842baa1ffffffff,9.0,6.0,0.0
842baa5ffffffff,4.0,0.0,0.0
842baa7ffffffff,1.0,0.0,0.0
842baadffffffff,1.0,1.0,0.0
842babdffffffff,3.0,0.0,0.0
842bacdffffffff,6.0,0.0,0.0
842c059ffffffff,7.0,5.0,0.0
842c05bffffffff,16.0,0.0,0.0
842c1edffffffff,1.0,0.0,0.0
842c219ffffffff,2.0,0.0,0.0
842c21dffffffff,6.0,0.0,0.0
842c2a1ffffffff,8.0,0.0,0.0
842c2e5ffffffff,8.0,2.0,1.0
842c51bffffffff,2.0,0.0,0.0
842c56dffffffff,24.0,0.0,0.0
842c5e9ffffffff,2.0,0.0,0.0
842c8d7ffffffff,3.0,0.0,0.0
842c93bffffffff,7.0,0.0,0.0
842cc07ffffffff,2.0,0.0,0.0
842ce4bffffffff,8.0,0.0,0.0
842cf07ffffffff,1.0,0.0,0.0
842cf35ffffffff,2.0,0.0,0.0
842d0edffffffff,2.0,0.0,0.0
842d14bffffffff,5.0,0.0,2.0
842d181ffffffff,2.0,0.0,0.0
842d325ffffffff,2.0,0.0,2.0
842d331ffffffff,5.0,0.0,0.0
842d64dffffffff,4.0,0.0,0.0
842dae9ffffffff,18.0,0.0,0.0
842db03ffffffff,18.0,4.0,0.0
842db05ffffffff,4.0,0.0,0.0
842db1dffffffff,2.0,0.0,0.0
842db67ffffffff,2.0,2.0,0.0
842e449ffffffff,2.0,0.0,2.0
842e639ffffffff,2.0,0.0,0.0
842e6b9ffffffff,2.0,0.0,0.0
8430991ffffffff,1.0,0.0,0.0
8430e11ffffffff,3.0,0.0,0.0
8431859ffffffff,4.0,0.0,0.0
843185bffffffff,5.0,0.0,1.0
8431889ffffffff,4.0,0.0,0.0
8431aa5ffffffff,7.0,0.0,0.0
8431aadffffffff,2.0,0.0,0.0
8434261ffffffff,1.0,0.0,0.0
8434417ffffffff,2.0,0.0,0.0
843466bffffffff,2.0,0.0,0.0
84346a7ffffffff,4.0,0.0,0.0
84351b5ffffffff,15.0,0.0,0.0
8435a9bffffffff,2.0,0.0,0.0
843825bffffffff,5.0,0.0,0.0
8439001ffffffff,2.0,0.0,0.0
8439003ffffffff,2.0,0.0,0.0
8439007ffffffff,2.0,0.0,0.0
843900bffffffff,2.0,0.0,0.0
843900dffffffff,2.0,0.0,0.0
8439011ffffffff,56.0,0.0,0.0
8439013ffffffff,2.0,0.0,0.0
8439015ffffffff,9.0,0.0,0.0
8439019ffffffff,2.0,0.0,0.0
843901bffffffff,9.0,0.0,0.0
843901dffffffff,5.0,0.0,0.0
8439021ffffffff,11.0,0.0,0.0
8439023ffffffff,2.0,0.0,0.0
8439025ffffffff,28.0,0.0,0.0
8439029ffffffff,54.0,0.0,0.0
843902dffffffff,35.0,0.0,0.0
8439031ffffffff,1.0,0.0,0.0
8439035ffffffff,4.0,0.0,0.0
8439039ffffffff,19.0,3.0,0.0
843903bffffffff,18.0,0.0,0.0
843903dffffffff,24.0,0.0,0.0
8439047ffffffff,2.0,0.0,0.0
843904bffffffff,1.0,0.0,0.0
843904dffffffff,9.0,0.0,0.0
8439053ffffffff,2.0,0.0,0.0
8439055ffffffff,2.0,0.0,0.0
8439057ffffffff,6.0,0.0,0.0
8439059ffffffff,2.0,0.0,0.0
843905bffffffff,5.0,0.0,0.0
843905dffffffff,6.0,0.0,0.0
8439061ffffffff,5.0,0.0,0.0
8439067ffffffff,3.0,0.0,0.0
8439069ffffffff,97.0,0.0,0.0
843906bffffffff,3.0,0.0,0.0
843906dffffffff,62.0,0.0,0.0
8439089ffffffff,7.0,0.0,0.0
843908bffffffff,8.0,3.0,0.0
843908dffffffff,60.0,9.0,0.0
8439097ffffffff,5.0,0.0,0.0
84390c1ffffffff,7.0,0.0,0.0
84390c5ffffffff,22.0,0.0,0.0
84390cbffffffff,4.0,0.0,0.0
84390cdffffffff,4.0,0.0,0.0
84390e1ffffffff,2.0,0.0,0.0
84390e3ffffffff,17.0,0.0,0.0
8439101ffffffff,10.0,0.0,0.0
8439103ffffffff,35.0,0.0,0.0
8439111ffffffff,7.0,0.0,0.0
8439115ffffffff,4.0,0.0,0.0
8439117ffffffff,23.0,0.0,0.0
8439119ffffffff,17.0,0.0,0.0
843911bffffffff,3.0,0.0,0.0
8439153ffffffff,29.0,0.0,0.0
8439155ffffffff,16.0,0.0,0.0
