cell_id,Branta bernicla,Branta bernicla bernicla,Branta bernicla hrota,Branta bernicla nigricans,Branta bernicla (Gray-bellied),Branta bernicla bernicla x nigricans,Branta bernicla hrota x nigricans
840c51dffffffff,35.0,0.0,0.0,6.0,0.0,0.0,0.0
840c555ffffffff,67.0,0.0,0.0,4.0,0.0,0.0,0.0
840c5a5ffffffff,20.0,0.0,0.0,6.0,0.0,0.0,0.0
840c68bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c69dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840c733ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca43ffffffff,22.0,0.0,0.0,12.0,0.0,0.0,0.0
840ca53ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
840cdebffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
840cec9ffffffff,6.0,0.0,0.0,6.0,0.0,0.0,0.0
840cf45ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
840d039ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
840d057ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d0c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5a9ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
840d605ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840d629ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
840d667ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840d751ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840e493ffffffff,4.0,0.0,2.0,2.0,0.0,0.0,0.0
840e4dbffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
840e805ffffffff,11.0,0.0,5.0,0.0,0.0,0.0,0.0
840ec51ffffffff,25.0,0.0,23.0,0.0,0.0,0.0,0.0
840ec57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecc9ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
840ee25ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840eea7ffffffff,6.0,0.0,3.0,0.0,0.0,0.0,0.0
840eeb5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8411069ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8411221ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8411549ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412583ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412591ffffffff,9.0,0.0,0.0,2.0,0.0,0.0,0.0
8412b03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c11ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cc1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cc9ffffffff,7.0,0.0,0.0,2.0,0.0,0.0,0.0
8412d11ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8412d17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412db1ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
8412ec1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8412f6dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8413829ffffffff,14.0,0.0,0.0,1.0,0.0,0.0,0.0
841382dffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8413861ffffffff,23.0,0.0,0.0,7.0,6.0,0.0,0.0
8413917ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8413933ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8413985ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8413a61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8413b23ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8416507ffffffff,13.0,0.0,0.0,13.0,0.0,0.0,0.0
84165e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8418019ffffffff,3.0,0.0,0.0,1.0,0.0,0.0,0.0
8418053ffffffff,5.0,0.0,5.0,0.0,0.0,0.0,0.0
8418203ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418251ffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
841828bffffffff,17.0,10.0,5.0,2.0,0.0,0.0,0.0
84182a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84182a7ffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
84182abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84182c1ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
84182c9ffffffff,7.0,1.0,2.0,0.0,0.0,0.0,0.0
84182cbffffffff,35.0,21.0,3.0,2.0,7.0,0.0,0.0
84182e5ffffffff,14.0,0.0,12.0,0.0,0.0,0.0,0.0
8418443ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8418447ffffffff,6.0,0.0,6.0,0.0,0.0,0.0,0.0
8418451ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8418495ffffffff,26.0,0.0,7.0,0.0,0.0,0.0,0.0
84184b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84184bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84184d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84184ddffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0
8418597ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b5ffffffff,14.0,4.0,2.0,0.0,0.0,0.0,0.0
84185bbffffffff,8.0,0.0,8.0,0.0,0.0,0.0,0.0
8418607ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418629ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841870dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8418747ffffffff,5.0,0.0,3.0,0.0,0.0,0.0,0.0
84190e3ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8419261ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419265ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8419401ffffffff,29.0,8.0,3.0,11.0,0.0,0.0,0.0
841940dffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0
8419411ffffffff,28.0,6.0,4.0,18.0,0.0,0.0,0.0
8419415ffffffff,36.0,0.0,1.0,18.0,7.0,2.0,0.0
841941dffffffff,9.0,3.0,0.0,0.0,0.0,0.0,0.0
8419439ffffffff,4.0,2.0,1.0,0.0,0.0,0.0,0.0
841943bffffffff,6.0,0.0,0.0,4.0,2.0,0.0,0.0
8419485ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841948bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841948dffffffff,12.0,6.0,0.0,6.0,0.0,0.0,0.0
84194a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84194abffffffff,8.0,2.0,2.0,1.0,0.0,0.0,0.0
84194c5ffffffff,9.0,0.0,2.0,5.0,0.0,0.0,0.0
84194d5ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84194d9ffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
84194ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e3ffffffff,22.0,3.0,5.0,9.0,0.0,0.0,0.0
84194e9ffffffff,4.0,0.0,1.0,3.0,0.0,0.0,0.0
84194ebffffffff,3.0,1.0,0.0,1.0,0.0,0.0,0.0
8419507ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8419511ffffffff,10.0,0.0,10.0,0.0,0.0,0.0,0.0
8419527ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8419529ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8419531ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841954bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419557ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8419565ffffffff,10.0,4.0,6.0,0.0,0.0,0.0,0.0
8419597ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
841959bffffffff,73.0,13.0,0.0,2.0,0.0,0.0,0.0
84195bbffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84195d3ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8419681ffffffff,5.0,0.0,5.0,0.0,0.0,0.0,0.0
8419683ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8419689ffffffff,67.0,13.0,22.0,12.0,0.0,0.0,0.0
841968bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841969dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84196b1ffffffff,5.0,0.0,4.0,1.0,0.0,0.0,0.0
84196b3ffffffff,24.0,1.0,3.0,12.0,0.0,3.0,0.0
84196d5ffffffff,4.0,0.0,1.0,3.0,0.0,0.0,0.0
84196ddffffffff,8.0,0.0,2.0,6.0,0.0,0.0,0.0
8419729ffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
8419733ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419739ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
841973bffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0
841973dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa07ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa2bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841b9a5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841d243ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e023ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841e025ffffffff,5.0,4.0,0.0,0.0,0.0,0.0,0.0
841e061ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e063ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e067ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e069ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e06bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e7ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841e1ddffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0
841e20dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e223ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e363ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841eccbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee91ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f001ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f011ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f01dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f03bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f045ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f051ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841f09bffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
841f0d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0ebffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f129ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f14bffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
841f1c1ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841f207ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
841f217ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
841f283ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
841f2a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2a3ffffffff,6.0,0.0,0.0,6.0,0.0,0.0,0.0
841f315ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841f31dffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
841f325ffffffff,2.0,0.0,1.0,1.0,0.0,0.0,0.0
841f335ffffffff,4.0,0.0,2.0,2.0,0.0,0.0,0.0
841f357ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f52dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f725ffffffff,9.0,1.0,0.0,0.0,0.0,0.0,0.0
841f727ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f72dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f817ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f88bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841fa31ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841fa59ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa5bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84225a5ffffffff,34.0,0.0,0.0,13.0,0.0,0.0,0.0
8422db7ffffffff,4.0,0.0,0.0,3.0,0.0,0.0,0.0
8422e9bffffffff,26.0,0.0,0.0,2.0,0.0,0.0,0.0
8426065ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426183ffffffff,2.0,0.0,1.0,0.0,0.0,0.0,0.0
842619dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84262bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84264c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426531ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842653dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842662dffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8426641ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
842664dffffffff,84.0,0.0,27.0,0.0,0.0,0.0,0.0
8426657ffffffff,21.0,0.0,1.0,0.0,0.0,0.0,0.0
8426669ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426689ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842681bffffffff,166.0,0.0,0.0,77.0,0.0,0.0,0.0
8426853ffffffff,21.0,0.0,0.0,12.0,0.0,0.0,0.0
84268a7ffffffff,4.0,0.0,0.0,3.0,0.0,0.0,0.0
84268c7ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
84268cdffffffff,157.0,0.0,4.0,49.0,3.0,0.0,0.0
8426961ffffffff,13.0,0.0,0.0,7.0,0.0,0.0,0.0
8426aa5ffffffff,34.0,0.0,3.0,7.0,0.0,0.0,0.0
8426aa7ffffffff,13.0,0.0,2.0,10.0,0.0,0.0,0.0
8426aadffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8426d15ffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0
8426d6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426ddbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426de7ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8426dedffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8426e2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426e67ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8427093ffffffff,19.0,0.0,9.0,0.0,0.0,0.0,0.0
8427431ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8427435ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427437ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8427441ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427445ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427449ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8427485ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84274b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84274b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84274e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427513ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
842751bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427569ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427581ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
842759bffffffff,16.0,0.0,6.0,0.0,0.0,0.0,0.0
8427665ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427691ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8427699ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842802bffffffff,12.0,0.0,0.0,3.0,0.0,0.0,0.0
8428069ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842806bffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
842813bffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8428195ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428199ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
84281b3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84281bbffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0
84281cbffffffff,24.0,0.0,0.0,7.0,0.0,0.0,0.0
8428301ffffffff,8.0,0.0,0.0,3.0,0.0,0.0,0.0
8428305ffffffff,10.0,0.0,0.0,2.0,0.0,0.0,0.0
8428309ffffffff,277.0,0.0,0.0,11.0,0.0,0.0,0.0
842830bffffffff,15.0,0.0,2.0,2.0,0.0,0.0,0.0
8428313ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842831dffffffff,31.0,0.0,0.0,10.0,2.0,0.0,0.0
842832bffffffff,6.0,0.0,0.0,4.0,0.0,0.0,0.0
8428341ffffffff,14.0,0.0,0.0,4.0,0.0,0.0,0.0
8428343ffffffff,68.0,0.0,0.0,11.0,0.0,0.0,0.0
8428347ffffffff,107.0,0.0,0.0,10.0,0.0,0.0,0.0
8428349ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
842834dffffffff,10.0,0.0,0.0,2.0,0.0,0.0,0.0
8428353ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8428355ffffffff,87.0,0.0,0.0,16.0,0.0,0.0,0.0
8428357ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8428361ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
8428843ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
842885dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
842888bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84288d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8428927ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8428addffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b69ffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0
8428b6bffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8428c25ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
8428c61ffffffff,17.0,0.0,0.0,1.0,0.0,0.0,0.0
8428c69ffffffff,7.0,0.0,0.0,2.0,0.0,0.0,0.0
8428c6dffffffff,17.0,0.0,0.0,6.0,0.0,0.0,0.0
8428d13ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d15ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d17ffffffff,6.0,0.0,0.0,0.0,2.0,0.0,0.0
8428d19ffffffff,16.0,0.0,0.0,1.0,0.0,0.0,0.0
8428d1bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d3bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d55ffffffff,9.0,0.0,0.0,0.0,4.0,0.0,0.0
8428d57ffffffff,11.0,0.0,0.0,2.0,0.0,0.0,0.0
8428d59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d5dffffffff,28.0,0.0,0.0,10.0,0.0,0.0,0.0
8428d69ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d89ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
8428d8bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8428dc7ffffffff,28.0,0.0,0.0,2.0,0.0,0.0,0.0
8428dd9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8428de9ffffffff,38.0,0.0,0.0,3.0,4.0,0.0,0.0
8428e69ffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0
8428f01ffffffff,39.0,0.0,0.0,2.0,0.0,0.0,0.0
8428f03ffffffff,16.0,0.0,0.0,3.0,0.0,0.0,0.0
8428f07ffffffff,4.0,0.0,0.0,1.0,0.0,0.0,0.0
8428f0bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8428f17ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428f29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428f37ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8428f4bffffffff,56.0,0.0,0.0,2.0,0.0,0.0,0.0
8428f51ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8428f55ffffffff,10.0,0.0,0.0,8.0,0.0,0.0,0.0
8428f59ffffffff,8.0,0.0,0.0,3.0,0.0,0.0,0.0
8428f61ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8429121ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8429123ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8429125ffffffff,152.0,0.0,0.0,102.0,0.0,0.0,0.0
8429127ffffffff,25.0,0.0,0.0,4.0,0.0,0.0,0.0
8429135ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8429137ffffffff,8.0,0.0,0.0,3.0,0.0,0.0,0.0
84291a7ffffffff,9.0,0.0,0.0,5.0,0.0,0.0,0.0
8429859ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
8429863ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8429869ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84298c9ffffffff,18.0,0.0,0.0,4.0,0.0,0.0,0.0
84298cbffffffff,12.0,0.0,0.0,4.0,0.0,0.0,0.0
84298ddffffffff,12.0,0.0,0.0,4.0,0.0,0.0,0.0
8429a01ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a09ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a17ffffffff,108.0,0.0,0.0,19.0,0.0,0.0,0.0
8429a19ffffffff,19.0,0.0,0.0,5.0,0.0,0.0,0.0
8429a1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a31ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a41ffffffff,34.0,0.0,0.0,14.0,0.0,0.0,0.0
8429a45ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a47ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a49ffffffff,26.0,0.0,0.0,7.0,0.0,0.0,0.0
8429a4bffffffff,19.0,0.0,0.0,2.0,0.0,0.0,0.0
8429a4dffffffff,45.0,0.0,0.0,10.0,0.0,0.0,0.0
8429a53ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a55ffffffff,22.0,0.0,0.0,6.0,0.0,0.0,0.0
8429a57ffffffff,345.0,0.0,0.0,72.0,0.0,0.0,0.0
8429a59ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
