cell_id,Motacilla citreola,Motacilla citreola citreola/werae,Motacilla citreola calcarata
82208ffffffffff,20.0,0.0,3.0
82209ffffffffff,43.0,0.0,1.0
8220a7fffffffff,7.0,0.0,4.0
8220affffffffff,1.0,1.0,0.0
8220b7fffffffff,11.0,0.0,2.0
8220c7fffffffff,2.0,0.0,0.0
8220cffffffffff,2.0,0.0,0.0
8220e7fffffffff,57.0,20.0,8.0
8220effffffffff,3.0,0.0,0.0
8220f7fffffffff,36.0,0.0,7.0
822117fffffffff,2.0,0.0,0.0
822127fffffffff,6.0,0.0,0.0
82214ffffffffff,7.0,0.0,0.0
822157fffffffff,49.0,17.0,0.0
822177fffffffff,1.0,0.0,0.0
82219ffffffffff,47.0,2.0,24.0
822407fffffffff,40.0,1.0,0.0
82240ffffffffff,19.0,1.0,0.0
82241ffffffffff,4.0,0.0,0.0
822427fffffffff,51.0,0.0,0.0
82242ffffffffff,80.0,3.0,4.0
822437fffffffff,24.0,0.0,0.0
822447fffffffff,17.0,0.0,0.0
82244ffffffffff,20.0,0.0,0.0
822457fffffffff,205.0,19.0,10.0
822467fffffffff,111.0,3.0,0.0
82246ffffffffff,18.0,0.0,0.0
822477fffffffff,56.0,9.0,0.0
822487fffffffff,8.0,0.0,0.0
82248ffffffffff,64.0,0.0,0.0
822497fffffffff,5.0,0.0,0.0
82249ffffffffff,21.0,0.0,0.0
8224d7fffffffff,2.0,0.0,0.0
82250ffffffffff,1.0,0.0,0.0
822517fffffffff,123.0,3.0,0.0
82251ffffffffff,9.0,0.0,0.0
822547fffffffff,80.0,2.0,0.0
82255ffffffffff,73.0,1.0,0.0
82256ffffffffff,2.0,0.0,0.0
822577fffffffff,20.0,2.0,0.0
8225a7fffffffff,10.0,0.0,0.0
8225affffffffff,14.0,0.0,0.0
8225b7fffffffff,26.0,0.0,0.0
822c07fffffffff,137.0,0.0,0.0
822c0ffffffffff,64.0,0.0,0.0
822c17fffffffff,15.0,0.0,0.0
822c1ffffffffff,5.0,0.0,0.0
822c27fffffffff,113.0,0.0,0.0
822c2ffffffffff,119.0,0.0,0.0
822c37fffffffff,7.0,0.0,0.0
822c47fffffffff,2.0,0.0,0.0
822c4ffffffffff,3.0,0.0,0.0
822c6ffffffffff,2.0,0.0,0.0
822c77fffffffff,4.0,0.0,0.0
822c87fffffffff,6.0,0.0,0.0
822c8ffffffffff,9.0,0.0,0.0
822c97fffffffff,220.0,9.0,0.0
822c9ffffffffff,6.0,0.0,0.0
822caffffffffff,9.0,0.0,0.0
822cc7fffffffff,59.0,0.0,0.0
822ccffffffffff,7.0,0.0,0.0
822cd7fffffffff,75.0,0.0,0.0
822cdffffffffff,25.0,0.0,0.0
822ce7fffffffff,1.0,0.0,0.0
822cf7fffffffff,147.0,0.0,0.0
822d07fffffffff,22.0,0.0,0.0
822d17fffffffff,65.0,0.0,0.0
822d1ffffffffff,3.0,0.0,0.0
822d27fffffffff,12.0,0.0,0.0
822d2ffffffffff,3.0,0.0,0.0
822d37fffffffff,26.0,0.0,0.0
822d5ffffffffff,11.0,0.0,0.0
822d67fffffffff,48.0,0.0,0.0
822d77fffffffff,2.0,0.0,0.0
822d97fffffffff,1.0,0.0,0.0
822da7fffffffff,71.0,0.0,0.0
822daffffffffff,26.0,0.0,0.0
822db7fffffffff,1156.0,49.0,0.0
823017fffffffff,4.0,0.0,0.0
82301ffffffffff,17.0,0.0,0.0
82309ffffffffff,1.0,0.0,0.0
8230e7fffffffff,22.0,0.0,0.0
823117fffffffff,4.0,0.0,0.0
823127fffffffff,4.0,0.0,0.0
823137fffffffff,1.0,0.0,0.0
823187fffffffff,95.0,1.0,0.0
82318ffffffffff,25.0,0.0,0.0
8231affffffffff,75.0,0.0,0.0
823c07fffffffff,41.0,0.0,0.0
823c0ffffffffff,30.0,0.0,0.0
823c17fffffffff,105.0,0.0,0.0
823c1ffffffffff,539.0,0.0,0.0
823c37fffffffff,55.0,0.0,0.0
823c47fffffffff,1.0,0.0,0.0
823c57fffffffff,14.0,0.0,0.0
823c5ffffffffff,769.0,0.0,0.0
823c67fffffffff,2.0,0.0,0.0
823c6ffffffffff,27.0,0.0,0.0
823c77fffffffff,2.0,0.0,0.0
823c87fffffffff,19.0,0.0,0.0
823c8ffffffffff,169.0,0.0,0.0
823c97fffffffff,229.0,0.0,0.0
823c9ffffffffff,295.0,0.0,0.0
823ca7fffffffff,17.0,0.0,0.0
823caffffffffff,63.0,0.0,0.0
823cb7fffffffff,510.0,0.0,0.0
823cc7fffffffff,160.0,0.0,0.0
823ccffffffffff,19.0,0.0,0.0
823cd7fffffffff,17.0,0.0,0.0
823cdffffffffff,34.0,0.0,0.0
823ce7fffffffff,1208.0,0.0,0.0
823ceffffffffff,1071.0,0.0,0.0
823cf7fffffffff,1971.0,38.0,2.0
823d07fffffffff,1454.0,0.0,89.0
823d17fffffffff,702.0,0.0,0.0
823d1ffffffffff,3.0,0.0,0.0
823d27fffffffff,174.0,0.0,13.0
823d37fffffffff,620.0,0.0,4.0
823d4ffffffffff,2.0,0.0,0.0
823d67fffffffff,2.0,0.0,0.0
823d87fffffffff,1015.0,0.0,0.0
823d8ffffffffff,155.0,0.0,0.0
823d97fffffffff,210.0,6.0,0.0
823d9ffffffffff,218.0,2.0,0.0
823da7fffffffff,3293.0,0.0,0.0
823daffffffffff,476.0,0.0,0.0
823db7fffffffff,298.0,0.0,0.0
823e6ffffffffff,634.0,57.0,0.0
823f4ffffffffff,16.0,0.0,0.0
823f67fffffffff,2.0,0.0,0.0
823f6ffffffffff,27.0,0.0,0.0
824007fffffffff,1.0,0.0,0.0
82402ffffffffff,12.0,0.0,0.0
824047fffffffff,49.0,0.0,0.0
82404ffffffffff,215.0,0.0,2.0
824057fffffffff,5.0,0.0,0.0
82405ffffffffff,1.0,0.0,0.0
824067fffffffff,2.0,0.0,0.0
82406ffffffffff,11.0,0.0,0.0
824077fffffffff,7.0,0.0,0.0
82408ffffffffff,3.0,0.0,0.0
824097fffffffff,1.0,0.0,0.0
8240c7fffffffff,56.0,0.0,13.0
8240dffffffffff,21.0,0.0,0.0
8240e7fffffffff,8.0,0.0,0.0
82411ffffffffff,27.0,0.0,0.0
82414ffffffffff,1.0,0.0,0.0
82415ffffffffff,3.0,0.0,0.0
824167fffffffff,1.0,0.0,0.0
82416ffffffffff,1.0,0.0,0.0
8241a7fffffffff,2.0,0.0,0.0
8241b7fffffffff,115.0,0.0,0.0
824207fffffffff,3.0,0.0,0.0
824227fffffffff,11.0,0.0,0.0
824237fffffffff,16.0,0.0,0.0
82424ffffffffff,180.0,0.0,0.0
824257fffffffff,67.0,0.0,0.0
82425ffffffffff,37.0,0.0,0.0
82426ffffffffff,225.0,0.0,0.0
8242c7fffffffff,909.0,0.0,0.0
8242cffffffffff,1197.0,0.0,0.0
8242d7fffffffff,21.0,0.0,0.0
8242dffffffffff,295.0,0.0,0.0
8242e7fffffffff,37.0,0.0,0.0
8242effffffffff,41.0,0.0,0.0
824317fffffffff,5.0,0.0,0.0
82431ffffffffff,72.0,0.0,0.0
824327fffffffff,13.0,0.0,0.0
82432ffffffffff,2.0,0.0,0.0
824337fffffffff,1.0,0.0,0.0
824357fffffffff,5.0,0.0,0.0
824367fffffffff,83.0,0.0,0.0
824377fffffffff,2.0,0.0,0.0
82438ffffffffff,59.0,18.0,0.0
824397fffffffff,37.0,12.0,0.0
82439ffffffffff,28.0,6.0,0.0
8243a7fffffffff,387.0,14.0,0.0
8243affffffffff,784.0,37.0,0.0
8243b7fffffffff,1.0,0.0,0.0
824b87fffffffff,5.0,0.0,0.0
824ba7fffffffff,62.0,0.0,0.0
824bb7fffffffff,12.0,0.0,0.0
825217fffffffff,3.0,0.0,0.0
82521ffffffffff,5.0,0.0,0.0
82524ffffffffff,167.0,35.0,0.0
82526ffffffffff,8.0,5.0,0.0
825317fffffffff,2.0,0.0,0.0
825327fffffffff,3.0,0.0,0.0
825347fffffffff,2.0,0.0,0.0
82534ffffffffff,43.0,3.0,0.0
825357fffffffff,2.0,0.0,0.0
825367fffffffff,8.0,0.0,0.0
82536ffffffffff,16.0,0.0,0.0
8253affffffffff,1.0,0.0,0.0
826037fffffffff,62.0,0.0,0.0
826087fffffffff,11.0,0.0,0.0
82608ffffffffff,334.0,0.0,0.0
826097fffffffff,220.0,0.0,0.0
82609ffffffffff,237.0,0.0,0.0
8260a7fffffffff,3.0,0.0,0.0
8260affffffffff,30.0,0.0,0.0
8260b7fffffffff,220.0,0.0,0.0
826107fffffffff,7.0,2.0,0.0
82611ffffffffff,140.0,0.0,0.0
82618ffffffffff,804.0,0.0,0.0
82619ffffffffff,81.0,0.0,0.0
8261affffffffff,2.0,0.0,0.0
826327fffffffff,5.0,0.0,0.0
826337fffffffff,255.0,37.0,0.0
826417fffffffff,2.0,0.0,0.0
826487fffffffff,212.0,36.0,0.0
82648ffffffffff,5.0,0.0,0.0
826497fffffffff,320.0,57.0,0.0
82649ffffffffff,37.0,6.0,0.0
8264a7fffffffff,23.0,2.0,0.0
8264b7fffffffff,59.0,0.0,0.0
82658ffffffffff,10.0,0.0,0.0
82659ffffffffff,2.0,0.0,0.0
