cell_id,Edolisoma mindanense,Edolisoma mindanense lecroyae,Edolisoma mindanense elusum,Edolisoma mindanense mindanense/ripleyi,Edolisoma mindanense everetti
84684e5ffffffff,3.0,0.0,0.0,0.0,0.0
84685e9ffffffff,5.0,0.0,0.0,0.0,0.0
8469439ffffffff,4.0,0.0,0.0,0.0,0.0
