cell_id,Milvus migrans,Milvus migrans [migrans Group],Milvus migrans lineatus/formosanus,Milvus migrans aegyptius/parasitus
831e13fffffffff,95.0,1.0,0.0,0.0
831e14fffffffff,4.0,0.0,0.0,0.0
831e15fffffffff,9.0,1.0,0.0,0.0
831e16fffffffff,4.0,0.0,0.0,0.0
831e18fffffffff,20.0,0.0,0.0,0.0
831e19fffffffff,4.0,0.0,0.0,0.0
831e1afffffffff,2.0,0.0,0.0,0.0
831e1bfffffffff,52.0,0.0,0.0,0.0
831e1cfffffffff,12.0,1.0,0.0,0.0
831e1dfffffffff,15.0,0.0,0.0,0.0
831e1efffffffff,1.0,0.0,0.0,0.0
831e20fffffffff,6.0,0.0,0.0,0.0
831e22fffffffff,4.0,0.0,0.0,0.0
831e23fffffffff,1.0,0.0,0.0,0.0
831e24fffffffff,5.0,0.0,0.0,0.0
831e26fffffffff,20.0,0.0,0.0,0.0
831e2afffffffff,1.0,0.0,0.0,0.0
831e2bfffffffff,2.0,0.0,0.0,0.0
831e2cfffffffff,1.0,0.0,0.0,0.0
831e30fffffffff,50.0,0.0,0.0,0.0
831e31fffffffff,6.0,0.0,0.0,0.0
831e32fffffffff,18.0,0.0,0.0,0.0
831e33fffffffff,24.0,0.0,0.0,0.0
831e34fffffffff,36.0,0.0,0.0,0.0
831e35fffffffff,135.0,0.0,0.0,0.0
831e36fffffffff,35.0,0.0,0.0,0.0
831e42fffffffff,33.0,0.0,0.0,0.0
831e43fffffffff,3.0,0.0,0.0,0.0
831e4afffffffff,1.0,0.0,0.0,0.0
831e4bfffffffff,3.0,0.0,0.0,0.0
831e4dfffffffff,5.0,0.0,0.0,0.0
831e51fffffffff,30.0,0.0,0.0,0.0
831e52fffffffff,1.0,0.0,0.0,0.0
831e55fffffffff,2.0,0.0,0.0,0.0
831e5afffffffff,1.0,0.0,0.0,0.0
831e5cfffffffff,40.0,0.0,0.0,0.0
831e5efffffffff,17.0,0.0,0.0,0.0
831e63fffffffff,17.0,0.0,0.0,0.0
831e64fffffffff,2.0,0.0,0.0,0.0
831e65fffffffff,2.0,0.0,0.0,0.0
831e69fffffffff,37.0,0.0,0.0,0.0
831e6bfffffffff,19.0,0.0,0.0,0.0
831e6dfffffffff,10.0,0.0,0.0,0.0
831e6efffffffff,3.0,0.0,0.0,0.0
831e72fffffffff,3.0,0.0,0.0,0.0
831e74fffffffff,4.0,0.0,0.0,0.0
831e75fffffffff,3.0,0.0,0.0,0.0
831e76fffffffff,3.0,0.0,0.0,0.0
831e80fffffffff,21.0,0.0,0.0,0.0
831e81fffffffff,3.0,0.0,0.0,0.0
831e82fffffffff,2.0,0.0,0.0,0.0
831e83fffffffff,10.0,0.0,0.0,0.0
831e84fffffffff,19.0,0.0,0.0,0.0
831e86fffffffff,25.0,0.0,0.0,0.0
831e88fffffffff,2.0,0.0,0.0,0.0
831e8afffffffff,13.0,0.0,0.0,0.0
831e8efffffffff,4.0,0.0,0.0,0.0
831e92fffffffff,2.0,0.0,0.0,0.0
831e94fffffffff,7.0,0.0,0.0,0.0
831e96fffffffff,2.0,0.0,0.0,0.0
831e9afffffffff,5.0,0.0,0.0,0.0
831e9dfffffffff,2.0,0.0,0.0,0.0
831ea0fffffffff,2.0,0.0,0.0,0.0
831ea1fffffffff,11.0,0.0,0.0,0.0
831ea2fffffffff,2.0,0.0,0.0,0.0
831ea4fffffffff,20.0,12.0,0.0,0.0
831ea5fffffffff,5.0,0.0,0.0,0.0
831ea6fffffffff,1.0,0.0,0.0,0.0
831ea8fffffffff,2.0,0.0,0.0,0.0
831eabfffffffff,2.0,2.0,0.0,0.0
831eacfffffffff,1.0,0.0,0.0,0.0
831eadfffffffff,27.0,0.0,0.0,0.0
831eb0fffffffff,7.0,0.0,0.0,0.0
831eb1fffffffff,5.0,2.0,0.0,0.0
831eb2fffffffff,2.0,0.0,0.0,0.0
831eb4fffffffff,8.0,0.0,0.0,0.0
831ec0fffffffff,11.0,0.0,0.0,0.0
831ec1fffffffff,27.0,0.0,0.0,0.0
831ec2fffffffff,95.0,7.0,0.0,0.0
831ec3fffffffff,8.0,0.0,0.0,0.0
831ec4fffffffff,14.0,0.0,0.0,0.0
831ec6fffffffff,1.0,0.0,0.0,0.0
831ec8fffffffff,11.0,0.0,0.0,0.0
831ec9fffffffff,343.0,14.0,0.0,0.0
831ecafffffffff,47.0,0.0,0.0,0.0
831ecbfffffffff,34.0,0.0,0.0,0.0
831eccfffffffff,47.0,7.0,0.0,0.0
831ecdfffffffff,34.0,0.0,0.0,0.0
831ecefffffffff,143.0,24.0,0.0,0.0
831ed0fffffffff,3.0,0.0,0.0,0.0
831ed1fffffffff,2.0,0.0,0.0,0.0
831ed3fffffffff,11.0,3.0,0.0,0.0
831ed4fffffffff,2.0,0.0,0.0,0.0
831ed5fffffffff,1.0,0.0,0.0,0.0
831ed9fffffffff,7.0,0.0,0.0,0.0
831edafffffffff,18.0,0.0,0.0,0.0
831edcfffffffff,4.0,0.0,0.0,0.0
831edefffffffff,8.0,2.0,0.0,0.0
831ee6fffffffff,2.0,0.0,0.0,0.0
831ee8fffffffff,21.0,5.0,0.0,0.0
831ee9fffffffff,8.0,2.0,0.0,0.0
831eeafffffffff,6.0,0.0,0.0,0.0
831eebfffffffff,255.0,6.0,0.0,0.0
831eedfffffffff,11.0,3.0,0.0,0.0
831ef0fffffffff,4.0,0.0,0.0,0.0
831ef2fffffffff,3.0,0.0,0.0,0.0
831ef4fffffffff,3.0,2.0,0.0,0.0
831ef5fffffffff,1.0,0.0,0.0,0.0
831ef6fffffffff,3.0,0.0,0.0,0.0
831f00fffffffff,14.0,12.0,0.0,0.0
831f01fffffffff,1.0,0.0,0.0,0.0
831f02fffffffff,19.0,0.0,0.0,0.0
831f03fffffffff,34.0,6.0,0.0,0.0
831f05fffffffff,55.0,0.0,0.0,0.0
831f06fffffffff,2.0,0.0,0.0,0.0
831f08fffffffff,1.0,0.0,0.0,0.0
831f09fffffffff,2.0,0.0,0.0,0.0
831f0afffffffff,8.0,0.0,0.0,0.0
831f0bfffffffff,2.0,0.0,0.0,0.0
831f0efffffffff,3.0,0.0,0.0,0.0
831f10fffffffff,9.0,1.0,0.0,0.0
831f11fffffffff,19.0,0.0,0.0,0.0
831f12fffffffff,7.0,0.0,0.0,0.0
831f13fffffffff,177.0,1.0,0.0,0.0
831f14fffffffff,4.0,0.0,0.0,0.0
831f15fffffffff,2.0,0.0,0.0,0.0
831f18fffffffff,77.0,2.0,0.0,0.0
831f19fffffffff,39.0,2.0,0.0,0.0
831f1afffffffff,104.0,4.0,0.0,0.0
831f1bfffffffff,86.0,20.0,0.0,0.0
831f1cfffffffff,74.0,1.0,0.0,0.0
831f1dfffffffff,111.0,6.0,0.0,0.0
831f1efffffffff,12.0,0.0,0.0,0.0
831f24fffffffff,22.0,10.0,0.0,0.0
831f28fffffffff,2.0,2.0,0.0,0.0
831f29fffffffff,8.0,4.0,0.0,0.0
831f2efffffffff,6.0,2.0,0.0,0.0
831f31fffffffff,2.0,0.0,0.0,0.0
831f33fffffffff,4.0,2.0,0.0,0.0
831f41fffffffff,5.0,0.0,0.0,0.0
831f42fffffffff,9.0,0.0,0.0,0.0
831f44fffffffff,2.0,0.0,0.0,0.0
831f45fffffffff,3.0,0.0,0.0,0.0
831f4afffffffff,1.0,0.0,0.0,0.0
831f4efffffffff,18.0,0.0,0.0,0.0
831f51fffffffff,5.0,0.0,0.0,0.0
831f53fffffffff,7.0,0.0,0.0,0.0
831f55fffffffff,3.0,0.0,0.0,0.0
831f56fffffffff,2.0,0.0,0.0,0.0
831f59fffffffff,7.0,0.0,0.0,0.0
831f5cfffffffff,2.0,0.0,0.0,0.0
831f5dfffffffff,2.0,0.0,0.0,0.0
831f5efffffffff,1.0,0.0,0.0,0.0
831f60fffffffff,1.0,0.0,0.0,0.0
831f64fffffffff,2.0,0.0,0.0,0.0
831f65fffffffff,3.0,0.0,0.0,0.0
831f66fffffffff,2.0,0.0,0.0,0.0
831f6afffffffff,3.0,0.0,0.0,0.0
831f71fffffffff,29.0,0.0,0.0,0.0
831f72fffffffff,5.0,0.0,0.0,0.0
831f73fffffffff,2.0,0.0,0.0,0.0
831f80fffffffff,121.0,5.0,0.0,0.0
831f81fffffffff,83.0,6.0,0.0,0.0
831f82fffffffff,277.0,12.0,0.0,0.0
831f83fffffffff,680.0,34.0,0.0,0.0
831f84fffffffff,36.0,19.0,0.0,0.0
831f85fffffffff,26.0,0.0,0.0,0.0
831f86fffffffff,12.0,0.0,0.0,0.0
831f88fffffffff,196.0,61.0,0.0,0.0
831f89fffffffff,22.0,7.0,0.0,0.0
831f8afffffffff,9.0,0.0,0.0,0.0
831f8bfffffffff,4.0,4.0,0.0,0.0
831f8cfffffffff,66.0,12.0,0.0,0.0
831f8dfffffffff,103.0,62.0,0.0,0.0
831f8efffffffff,234.0,47.0,0.0,0.0
831f90fffffffff,32.0,0.0,0.0,0.0
831f91fffffffff,343.0,155.0,0.0,0.0
831f92fffffffff,22.0,0.0,0.0,0.0
831f93fffffffff,133.0,15.0,0.0,0.0
831f94fffffffff,11.0,0.0,0.0,0.0
831f95fffffffff,24.0,0.0,0.0,0.0
831f96fffffffff,20.0,0.0,0.0,0.0
831f98fffffffff,47.0,0.0,0.0,0.0
831f99fffffffff,52.0,1.0,0.0,0.0
831f9afffffffff,23.0,1.0,0.0,0.0
831f9bfffffffff,24.0,1.0,0.0,0.0
831f9cfffffffff,192.0,20.0,0.0,0.0
831f9dfffffffff,101.0,0.0,0.0,0.0
831f9efffffffff,3.0,0.0,0.0,0.0
831fa0fffffffff,8.0,0.0,0.0,0.0
831fa1fffffffff,63.0,0.0,0.0,0.0
831fa2fffffffff,14.0,1.0,0.0,0.0
831fa3fffffffff,44.0,2.0,0.0,0.0
831fa5fffffffff,8.0,0.0,0.0,0.0
831fa6fffffffff,3.0,0.0,0.0,0.0
831fa8fffffffff,87.0,6.0,0.0,0.0
831fa9fffffffff,62.0,0.0,0.0,0.0
831faafffffffff,205.0,6.0,0.0,0.0
831fabfffffffff,60.0,4.0,0.0,0.0
831facfffffffff,144.0,0.0,0.0,0.0
831fadfffffffff,62.0,0.0,0.0,0.0
831faefffffffff,293.0,0.0,0.0,0.0
831fb0fffffffff,36.0,8.0,0.0,0.0
831fb1fffffffff,8.0,0.0,0.0,0.0
831fb2fffffffff,62.0,0.0,0.0,0.0
831fb3fffffffff,9.0,9.0,0.0,0.0
831fb4fffffffff,31.0,8.0,0.0,0.0
831fb5fffffffff,13.0,0.0,0.0,0.0
831fb6fffffffff,2.0,1.0,0.0,0.0
83200afffffffff,105.0,0.0,33.0,0.0
83200efffffffff,22.0,0.0,13.0,0.0
832012fffffffff,3.0,0.0,0.0,0.0
832013fffffffff,4.0,0.0,0.0,0.0
832014fffffffff,2.0,0.0,2.0,0.0
832016fffffffff,4.0,0.0,3.0,0.0
832018fffffffff,39.0,0.0,3.0,0.0
832019fffffffff,117.0,0.0,40.0,0.0
83201afffffffff,18.0,0.0,3.0,0.0
83201bfffffffff,20.0,0.0,6.0,0.0
83201dfffffffff,68.0,0.0,20.0,0.0
83202dfffffffff,2.0,0.0,0.0,0.0
832030fffffffff,1.0,0.0,1.0,0.0
832033fffffffff,2.0,0.0,0.0,0.0
832045fffffffff,2.0,0.0,2.0,0.0
832048fffffffff,8.0,0.0,2.0,0.0
832049fffffffff,22.0,0.0,22.0,0.0
83204afffffffff,132.0,0.0,24.0,0.0
83204bfffffffff,77.0,0.0,62.0,0.0
83204dfffffffff,32.0,0.0,32.0,0.0
832054fffffffff,1.0,0.0,0.0,0.0
832059fffffffff,36.0,0.0,9.0,0.0
83205bfffffffff,23.0,0.0,5.0,0.0
83205cfffffffff,5.0,0.0,3.0,0.0
83205efffffffff,17.0,0.0,10.0,0.0
832068fffffffff,6.0,0.0,4.0,0.0
83206afffffffff,6.0,0.0,6.0,0.0
83206bfffffffff,11.0,0.0,11.0,0.0
832083fffffffff,1.0,0.0,0.0,0.0
832098fffffffff,3.0,0.0,0.0,0.0
832099fffffffff,18.0,0.0,1.0,0.0
83209afffffffff,155.0,0.0,1.0,0.0
83209bfffffffff,272.0,0.0,54.0,0.0
83209efffffffff,5.0,0.0,0.0,0.0
8320a0fffffffff,2.0,0.0,0.0,0.0
8320a1fffffffff,2.0,0.0,0.0,0.0
8320a2fffffffff,9.0,0.0,0.0,0.0
8320a5fffffffff,4.0,0.0,0.0,0.0
8320a6fffffffff,2.0,0.0,0.0,0.0
8320a8fffffffff,5.0,0.0,0.0,0.0
8320a9fffffffff,9.0,0.0,0.0,0.0
8320adfffffffff,1.0,0.0,0.0,0.0
8320aefffffffff,2.0,0.0,0.0,0.0
8320b1fffffffff,12.0,0.0,0.0,0.0
8320c1fffffffff,2.0,0.0,0.0,0.0
8320c4fffffffff,2.0,0.0,0.0,0.0
8320e0fffffffff,84.0,0.0,33.0,0.0
8320e1fffffffff,14.0,0.0,0.0,0.0
8320e2fffffffff,83.0,0.0,17.0,0.0
8320e3fffffffff,71.0,0.0,31.0,0.0
8320e4fffffffff,38.0,0.0,5.0,0.0
8320e5fffffffff,2.0,0.0,0.0,0.0
8320e6fffffffff,100.0,0.0,38.0,0.0
8320e8fffffffff,4.0,0.0,0.0,0.0
8320e9fffffffff,7.0,0.0,0.0,0.0
8320eafffffffff,2.0,0.0,0.0,0.0
8320ebfffffffff,4.0,0.0,0.0,0.0
8320ecfffffffff,4.0,0.0,0.0,0.0
8320eefffffffff,9.0,0.0,0.0,0.0
8320f0fffffffff,5.0,0.0,1.0,0.0
8320f1fffffffff,5.0,0.0,1.0,0.0
8320f4fffffffff,8.0,0.0,0.0,0.0
8320f5fffffffff,8.0,0.0,0.0,0.0
832111fffffffff,2.0,0.0,0.0,0.0
832123fffffffff,40.0,0.0,0.0,0.0
832124fffffffff,1.0,0.0,0.0,0.0
832125fffffffff,4.0,0.0,0.0,0.0
832126fffffffff,3.0,0.0,0.0,0.0
83212cfffffffff,2.0,0.0,0.0,0.0
83212dfffffffff,2.0,0.0,0.0,0.0
832148fffffffff,10.0,0.0,0.0,0.0
832149fffffffff,3.0,0.0,0.0,0.0
83214afffffffff,17.0,0.0,0.0,0.0
83214bfffffffff,3.0,0.0,0.0,0.0
832150fffffffff,20.0,0.0,12.0,0.0
832152fffffffff,13.0,0.0,2.0,0.0
832153fffffffff,28.0,0.0,12.0,0.0
8321a9fffffffff,1.0,0.0,1.0,0.0
8321b5fffffffff,2.0,0.0,0.0,0.0
832400fffffffff,13.0,0.0,11.0,0.0
832403fffffffff,28.0,0.0,12.0,0.0
832404fffffffff,26.0,0.0,24.0,0.0
832405fffffffff,16.0,0.0,7.0,0.0
832406fffffffff,1.0,0.0,1.0,0.0
832408fffffffff,5.0,0.0,3.0,0.0
83240afffffffff,13.0,0.0,6.0,0.0
83240cfffffffff,3.0,0.0,0.0,0.0
83240efffffffff,9.0,0.0,4.0,0.0
83241cfffffffff,2.0,0.0,0.0,0.0
83241dfffffffff,3.0,0.0,0.0,0.0
832420fffffffff,16.0,0.0,12.0,0.0
832421fffffffff,16.0,0.0,10.0,0.0
832423fffffffff,4.0,0.0,2.0,0.0
832424fffffffff,31.0,0.0,21.0,0.0
832425fffffffff,37.0,0.0,27.0,0.0
832426fffffffff,19.0,0.0,18.0,0.0
832428fffffffff,38.0,0.0,12.0,0.0
832429fffffffff,24.0,0.0,14.0,0.0
83242afffffffff,2.0,0.0,0.0,0.0
83242cfffffffff,94.0,0.0,57.0,0.0
83242dfffffffff,52.0,0.0,33.0,0.0
83242efffffffff,24.0,0.0,19.0,0.0
832431fffffffff,25.0,0.0,18.0,0.0
832434fffffffff,3.0,0.0,0.0,0.0
832435fffffffff,1.0,0.0,1.0,0.0
832442fffffffff,2.0,0.0,0.0,0.0
832446fffffffff,19.0,0.0,9.0,0.0
83244bfffffffff,26.0,0.0,13.0,0.0
83244cfffffffff,17.0,0.0,13.0,0.0
832450fffffffff,25.0,0.0,21.0,0.0
832451fffffffff,52.0,0.0,38.0,0.0
832452fffffffff,74.0,0.0,44.0,0.0
832456fffffffff,60.0,0.0,44.0,0.0
832460fffffffff,236.0,0.0,146.0,0.0
832461fffffffff,3.0,0.0,3.0,0.0
832462fffffffff,16.0,0.0,2.0,0.0
832463fffffffff,7.0,0.0,6.0,0.0
832464fffffffff,26.0,0.0,18.0,0.0
832466fffffffff,52.0,0.0,25.0,0.0
83246afffffffff,6.0,0.0,6.0,0.0
83246cfffffffff,2.0,0.0,2.0,0.0
83246dfffffffff,3.0,0.0,0.0,0.0
832473fffffffff,3.0,0.0,1.0,0.0
832474fffffffff,6.0,0.0,1.0,0.0
832475fffffffff,71.0,0.0,47.0,0.0
832476fffffffff,5.0,0.0,0.0,0.0
832482fffffffff,1.0,0.0,0.0,0.0
832483fffffffff,4.0,0.0,2.0,0.0
832488fffffffff,2.0,0.0,0.0,0.0
83248afffffffff,2.0,0.0,2.0,0.0
83248bfffffffff,6.0,0.0,3.0,0.0
83248cfffffffff,6.0,0.0,6.0,0.0
83248efffffffff,2.0,0.0,2.0,0.0
832494fffffffff,3.0,0.0,0.0,0.0
832498fffffffff,2.0,0.0,0.0,0.0
832499fffffffff,3.0,0.0,0.0,0.0
83249cfffffffff,1.0,0.0,1.0,0.0
83249dfffffffff,2.0,0.0,2.0,0.0
8324aafffffffff,1.0,0.0,0.0,0.0
8324d2fffffffff,1.0,0.0,1.0,0.0
8324d5fffffffff,12.0,0.0,0.0,0.0
8324e4fffffffff,1.0,0.0,0.0,0.0
8324e5fffffffff,11.0,0.0,7.0,0.0
832500fffffffff,31.0,0.0,0.0,0.0
832502fffffffff,12.0,0.0,0.0,0.0
832506fffffffff,6.0,0.0,0.0,0.0
832508fffffffff,4.0,0.0,4.0,0.0
832509fffffffff,3.0,0.0,3.0,0.0
83250afffffffff,3.0,0.0,3.0,0.0
83250bfffffffff,8.0,0.0,5.0,0.0
83250dfffffffff,8.0,0.0,8.0,0.0
832510fffffffff,19.0,0.0,18.0,0.0
832511fffffffff,16.0,0.0,14.0,0.0
832512fffffffff,102.0,0.0,69.0,0.0
832513fffffffff,114.0,0.0,79.0,0.0
832514fffffffff,12.0,0.0,10.0,0.0
832515fffffffff,5.0,0.0,2.0,0.0
832516fffffffff,60.0,0.0,52.0,0.0
83251bfffffffff,6.0,0.0,5.0,0.0
83251cfffffffff,5.0,0.0,5.0,0.0
83251dfffffffff,1.0,0.0,0.0,0.0
83251efffffffff,3.0,0.0,1.0,0.0
832535fffffffff,1.0,0.0,0.0,0.0
832540fffffffff,84.0,0.0,84.0,0.0
832541fffffffff,12.0,0.0,12.0,0.0
832542fffffffff,7.0,0.0,7.0,0.0
832544fffffffff,2.0,0.0,0.0,0.0
832545fffffffff,2.0,0.0,0.0,0.0
832546fffffffff,22.0,0.0,22.0,0.0
832550fffffffff,4.0,0.0,4.0,0.0
832551fffffffff,2.0,0.0,0.0,0.0
832552fffffffff,1.0,0.0,0.0,0.0
832553fffffffff,5.0,0.0,0.0,0.0
832556fffffffff,5.0,0.0,5.0,0.0
83255afffffffff,325.0,0.0,120.0,0.0
83255bfffffffff,118.0,0.0,79.0,0.0
83256efffffffff,2.0,0.0,2.0,0.0
832571fffffffff,13.0,0.0,8.0,0.0
832573fffffffff,10.0,0.0,7.0,0.0
832592fffffffff,2.0,0.0,0.0,0.0
8325a0fffffffff,2.0,0.0,0.0,0.0
8325a1fffffffff,6.0,0.0,2.0,0.0
8325a3fffffffff,2.0,0.0,2.0,0.0
8325a4fffffffff,94.0,0.0,6.0,0.0
8325a8fffffffff,5.0,0.0,2.0,0.0
8325a9fffffffff,4.0,0.0,0.0,0.0
8325aafffffffff,2.0,0.0,2.0,0.0
8325abfffffffff,1.0,0.0,0.0,0.0
8325acfffffffff,118.0,0.0,91.0,0.0
8325aefffffffff,34.0,0.0,32.0,0.0
8325b0fffffffff,90.0,0.0,14.0,0.0
8325b1fffffffff,9.0,0.0,7.0,0.0
8325b2fffffffff,2.0,0.0,2.0,0.0
8325b3fffffffff,2.0,0.0,2.0,0.0
8325b4fffffffff,21.0,0.0,3.0,0.0
8325b6fffffffff,5.0,0.0,5.0,0.0
832c00fffffffff,36.0,6.0,0.0,0.0
832c01fffffffff,20.0,2.0,0.0,0.0
832c03fffffffff,8.0,0.0,0.0,0.0
832c04fffffffff,378.0,70.0,0.0,0.0
832c05fffffffff,17.0,2.0,0.0,0.0
832c06fffffffff,6.0,5.0,0.0,0.0
832c0bfffffffff,328.0,35.0,0.0,0.0
832c0cfffffffff,18.0,0.0,0.0,0.0
832c10fffffffff,4.0,0.0,0.0,0.0
832c12fffffffff,2.0,0.0,0.0,0.0
832c13fffffffff,14.0,0.0,0.0,0.0
832c14fffffffff,5.0,0.0,0.0,0.0
832c15fffffffff,8.0,0.0,0.0,0.0
832c19fffffffff,4.0,0.0,0.0,0.0
832c1bfffffffff,1.0,0.0,0.0,0.0
832c1dfffffffff,2.0,1.0,0.0,0.0
832c1efffffffff,4.0,0.0,0.0,0.0
832c20fffffffff,202.0,0.0,0.0,0.0
832c21fffffffff,271.0,0.0,0.0,0.0
832c22fffffffff,17.0,3.0,0.0,0.0
832c23fffffffff,17.0,1.0,0.0,0.0
832c24fffffffff,3.0,0.0,0.0,0.0
832c26fffffffff,16.0,4.0,0.0,0.0
832c28fffffffff,114.0,0.0,0.0,0.0
832c2afffffffff,121.0,0.0,0.0,0.0
832c2bfffffffff,2.0,0.0,0.0,0.0
832c2cfffffffff,5.0,0.0,0.0,0.0
832c2efffffffff,45.0,4.0,0.0,0.0
