cell_id,Cygnus columbianus,Cygnus columbianus columbianus,Cygnus columbianus bewickii,Cygnus columbianus columbianus x bewickii
830ee2fffffffff,3.0,1.0,0.0,0.0
830eeafffffffff,9.0,0.0,0.0,0.0
830eebfffffffff,1.0,0.0,0.0,0.0
830ef0fffffffff,2.0,2.0,0.0,0.0
830ef1fffffffff,7.0,7.0,0.0,0.0
831106fffffffff,6.0,0.0,6.0,0.0
831130fffffffff,3.0,0.0,0.0,0.0
831134fffffffff,5.0,0.0,0.0,0.0
83118cfffffffff,2.0,0.0,2.0,0.0
8311aefffffffff,12.0,0.0,12.0,0.0
83124bfffffffff,2.0,0.0,0.0,0.0
83124dfffffffff,15.0,0.0,0.0,0.0
831251fffffffff,2.0,0.0,0.0,0.0
831259fffffffff,6.0,0.0,0.0,0.0
83125afffffffff,1.0,0.0,0.0,0.0
83125bfffffffff,3.0,0.0,0.0,0.0
83125dfffffffff,2.0,0.0,0.0,0.0
831275fffffffff,7.0,0.0,0.0,0.0
831289fffffffff,3.0,0.0,0.0,0.0
83129afffffffff,4.0,0.0,0.0,0.0
8312b0fffffffff,2.0,0.0,0.0,0.0
8312b6fffffffff,1.0,0.0,0.0,0.0
8312c2fffffffff,9.0,0.0,0.0,0.0
8312c3fffffffff,2.0,0.0,0.0,0.0
8312c8fffffffff,8.0,0.0,0.0,0.0
8312c9fffffffff,7.0,0.0,3.0,0.0
8312cafffffffff,4.0,0.0,0.0,0.0
8312cbfffffffff,4.0,0.0,0.0,0.0
8312ccfffffffff,196.0,2.0,1.0,0.0
8312d3fffffffff,2.0,0.0,0.0,0.0
8312d8fffffffff,2.0,0.0,0.0,0.0
8312d9fffffffff,23.0,0.0,0.0,0.0
8312dbfffffffff,21.0,1.0,0.0,0.0
8312ddfffffffff,5.0,0.0,0.0,0.0
8312defffffffff,65.0,4.0,0.0,0.0
8312e1fffffffff,5.0,0.0,1.0,0.0
8312e8fffffffff,2.0,0.0,0.0,0.0
8312ebfffffffff,2.0,0.0,0.0,0.0
8312f6fffffffff,13.0,2.0,0.0,0.0
831380fffffffff,4.0,0.0,0.0,0.0
831382fffffffff,8.0,0.0,0.0,0.0
831383fffffffff,59.0,0.0,4.0,0.0
831386fffffffff,6.0,0.0,3.0,0.0
831389fffffffff,2.0,0.0,0.0,0.0
83138cfffffffff,3.0,0.0,0.0,0.0
831592fffffffff,19.0,0.0,9.0,0.0
8315b3fffffffff,12.0,0.0,5.0,0.0
8315b6fffffffff,1.0,0.0,0.0,0.0
83165efffffffff,1.0,0.0,1.0,0.0
831828fffffffff,29.0,0.0,18.0,0.0
83182cfffffffff,7.0,0.0,3.0,0.0
831849fffffffff,2.0,0.0,0.0,0.0
83186cfffffffff,2.0,0.0,2.0,0.0
831929fffffffff,2.0,0.0,0.0,0.0
83192bfffffffff,2.0,0.0,2.0,0.0
831940fffffffff,4.0,0.0,2.0,0.0
831942fffffffff,29.0,0.0,16.0,0.0
831943fffffffff,15.0,0.0,7.0,0.0
83194afffffffff,5.0,0.0,3.0,0.0
83194bfffffffff,2.0,0.0,2.0,0.0
83194cfffffffff,2.0,0.0,1.0,0.0
83194dfffffffff,2.0,0.0,2.0,0.0
83194efffffffff,19.0,0.0,2.0,0.0
831951fffffffff,4.0,0.0,4.0,0.0
831954fffffffff,2.0,0.0,2.0,0.0
831955fffffffff,2.0,0.0,2.0,0.0
831958fffffffff,4.0,0.0,2.0,0.0
831959fffffffff,2.0,0.0,0.0,0.0
83195bfffffffff,3.0,0.0,1.0,0.0
83195cfffffffff,3.0,0.0,0.0,0.0
83195dfffffffff,2.0,0.0,0.0,0.0
831969fffffffff,4.0,0.0,0.0,0.0
831973fffffffff,9.0,0.0,0.0,0.0
831aa3fffffffff,1.0,0.0,0.0,0.0
831e04fffffffff,2.0,0.0,0.0,0.0
831e05fffffffff,6.0,0.0,2.0,0.0
831e06fffffffff,22.0,0.0,3.0,0.0
831e0efffffffff,1.0,0.0,1.0,0.0
831e12fffffffff,3.0,0.0,3.0,0.0
831e1bfffffffff,5.0,0.0,0.0,0.0
831e1cfffffffff,8.0,0.0,2.0,0.0
831e20fffffffff,7.0,0.0,0.0,0.0
831e23fffffffff,1.0,0.0,0.0,0.0
831e2bfffffffff,2.0,0.0,0.0,0.0
831e2efffffffff,1.0,0.0,1.0,0.0
831e31fffffffff,9.0,0.0,0.0,0.0
831e35fffffffff,9.0,0.0,0.0,0.0
831e46fffffffff,11.0,0.0,3.0,0.0
831e5afffffffff,1.0,0.0,1.0,0.0
831e5efffffffff,11.0,0.0,7.0,0.0
831e61fffffffff,1.0,0.0,1.0,0.0
831e6efffffffff,2.0,0.0,2.0,0.0
831e74fffffffff,2.0,0.0,2.0,0.0
831e84fffffffff,3.0,0.0,3.0,0.0
831ea5fffffffff,2.0,0.0,2.0,0.0
831ec0fffffffff,2.0,0.0,0.0,0.0
831ec2fffffffff,2.0,0.0,0.0,0.0
831ec9fffffffff,37.0,0.0,4.0,0.0
831ecafffffffff,13.0,0.0,0.0,0.0
831ecbfffffffff,2.0,0.0,0.0,0.0
831eccfffffffff,8.0,0.0,4.0,0.0
831ecdfffffffff,4.0,0.0,0.0,0.0
831ecefffffffff,18.0,0.0,0.0,0.0
831ed4fffffffff,4.0,0.0,4.0,0.0
831edefffffffff,1.0,0.0,0.0,0.0
831ee6fffffffff,10.0,0.0,0.0,0.0
831ee9fffffffff,6.0,0.0,0.0,0.0
831eebfffffffff,4.0,0.0,0.0,0.0
831ef0fffffffff,1.0,0.0,0.0,0.0
831f08fffffffff,1.0,0.0,0.0,0.0
831f0bfffffffff,3.0,0.0,0.0,0.0
831f0dfffffffff,5.0,0.0,0.0,0.0
831f1afffffffff,1.0,0.0,1.0,0.0
831f26fffffffff,7.0,0.0,3.0,0.0
831f4efffffffff,3.0,0.0,0.0,0.0
831f51fffffffff,1.0,0.0,0.0,0.0
831f52fffffffff,2.0,0.0,0.0,0.0
831f58fffffffff,2.0,0.0,0.0,0.0
831f65fffffffff,2.0,0.0,0.0,0.0
831f72fffffffff,6.0,0.0,0.0,0.0
831f82fffffffff,5.0,0.0,5.0,0.0
831f85fffffffff,4.0,0.0,2.0,0.0
831f8efffffffff,50.0,0.0,23.0,0.0
831f91fffffffff,1.0,0.0,1.0,0.0
831fa3fffffffff,3.0,0.0,3.0,0.0
831fa6fffffffff,13.0,0.0,4.0,0.0
831fadfffffffff,1.0,0.0,0.0,0.0
8320e6fffffffff,2.0,0.0,2.0,0.0
832171fffffffff,2.0,0.0,2.0,0.0
83225afffffffff,20.0,0.0,4.0,0.0
8322dbfffffffff,274.0,156.0,41.0,0.0
8322e9fffffffff,16.0,6.0,0.0,0.0
832405fffffffff,7.0,0.0,0.0,0.0
832434fffffffff,2.0,0.0,0.0,0.0
832436fffffffff,2.0,0.0,0.0,0.0
832460fffffffff,2.0,0.0,2.0,0.0
832466fffffffff,4.0,0.0,0.0,0.0
832475fffffffff,6.0,0.0,0.0,0.0
8324abfffffffff,2.0,0.0,0.0,0.0
832512fffffffff,2.0,0.0,0.0,0.0
832514fffffffff,3.0,0.0,0.0,0.0
832601fffffffff,4.0,2.0,0.0,0.0
832608fffffffff,23.0,7.0,0.0,0.0
832609fffffffff,2.0,0.0,0.0,0.0
83260afffffffff,8.0,0.0,0.0,0.0
83260bfffffffff,52.0,6.0,0.0,0.0
83260dfffffffff,10.0,0.0,0.0,0.0
83260efffffffff,30.0,5.0,0.0,0.0
832616fffffffff,4.0,0.0,0.0,0.0
832618fffffffff,4.0,0.0,0.0,0.0
83261dfffffffff,6.0,0.0,0.0,0.0
832620fffffffff,2.0,0.0,0.0,0.0
832621fffffffff,1.0,0.0,0.0,0.0
832625fffffffff,7.0,3.0,0.0,0.0
832626fffffffff,49.0,3.0,0.0,0.0
832628fffffffff,3.0,0.0,0.0,0.0
832629fffffffff,3.0,0.0,0.0,0.0
83262bfffffffff,11.0,0.0,0.0,0.0
83262cfffffffff,47.0,2.0,0.0,0.0
83262dfffffffff,12.0,0.0,0.0,0.0
83262efffffffff,2.0,0.0,0.0,0.0
832635fffffffff,2.0,0.0,0.0,0.0
832636fffffffff,2.0,0.0,0.0,0.0
832640fffffffff,22.0,9.0,0.0,0.0
832641fffffffff,22.0,0.0,0.0,0.0
832643fffffffff,20.0,0.0,0.0,0.0
832644fffffffff,9.0,0.0,0.0,0.0
832645fffffffff,3.0,0.0,0.0,0.0
832646fffffffff,187.0,0.0,0.0,0.0
832648fffffffff,28.0,0.0,0.0,0.0
832649fffffffff,31.0,0.0,0.0,0.0
83264afffffffff,7.0,0.0,0.0,0.0
83264bfffffffff,10.0,0.0,0.0,0.0
83264cfffffffff,13.0,0.0,0.0,0.0
83264dfffffffff,4.0,0.0,0.0,0.0
83264efffffffff,9.0,0.0,0.0,0.0
832652fffffffff,8.0,0.0,0.0,0.0
832653fffffffff,22.0,0.0,0.0,0.0
832654fffffffff,18.0,0.0,0.0,0.0
832655fffffffff,62.0,0.0,0.0,0.0
832656fffffffff,56.0,0.0,0.0,0.0
832658fffffffff,63.0,0.0,0.0,0.0
832659fffffffff,5.0,0.0,0.0,0.0
83265afffffffff,65.0,3.0,0.0,0.0
83265dfffffffff,10.0,0.0,0.0,0.0
832660fffffffff,5.0,1.0,0.0,0.0
832661fffffffff,2.0,0.0,0.0,0.0
832662fffffffff,79.0,2.0,0.0,0.0
832663fffffffff,41.0,0.0,0.0,0.0
832664fffffffff,198.0,10.0,0.0,0.0
832666fffffffff,130.0,1.0,0.0,0.0
832668fffffffff,8.0,0.0,0.0,0.0
832669fffffffff,2.0,0.0,0.0,0.0
83266afffffffff,59.0,0.0,0.0,0.0
83266bfffffffff,26.0,3.0,0.0,0.0
83266dfffffffff,13.0,0.0,0.0,0.0
83266efffffffff,22.0,2.0,0.0,0.0
832670fffffffff,12.0,0.0,0.0,0.0
832671fffffffff,117.0,0.0,0.0,0.0
832672fffffffff,2.0,0.0,0.0,0.0
832673fffffffff,2.0,0.0,0.0,0.0
832674fffffffff,24.0,0.0,0.0,0.0
832675fffffffff,15.0,0.0,0.0,0.0
832676fffffffff,4.0,0.0,0.0,0.0
832680fffffffff,12.0,0.0,0.0,0.0
832681fffffffff,155.0,0.0,0.0,0.0
832683fffffffff,3.0,0.0,0.0,0.0
832684fffffffff,7.0,0.0,0.0,0.0
832685fffffffff,84.0,4.0,0.0,0.0
832688fffffffff,84.0,2.0,0.0,0.0
83268afffffffff,6.0,0.0,0.0,0.0
83268bfffffffff,31.0,4.0,0.0,0.0
83268cfffffffff,208.0,5.0,0.0,0.0
83268dfffffffff,16.0,0.0,0.0,0.0
83268efffffffff,47.0,2.0,0.0,0.0
832690fffffffff,9.0,5.0,0.0,0.0
832694fffffffff,13.0,0.0,0.0,0.0
832695fffffffff,10.0,6.0,0.0,0.0
832696fffffffff,338.0,120.0,14.0,2.0
832698fffffffff,48.0,2.0,0.0,0.0
832699fffffffff,2.0,0.0,0.0,0.0
83269cfffffffff,217.0,2.0,0.0,0.0
8326a2fffffffff,2.0,2.0,0.0,0.0
8326a8fffffffff,4.0,0.0,0.0,0.0
8326a9fffffffff,25.0,0.0,0.0,0.0
8326aafffffffff,134.0,21.0,0.0,0.0
8326adfffffffff,1.0,1.0,0.0,0.0
8326aefffffffff,5.0,0.0,0.0,0.0
8326b5fffffffff,8.0,0.0,0.0,0.0
8326b6fffffffff,2.0,0.0,0.0,0.0
8326c0fffffffff,1.0,0.0,0.0,0.0
8326c1fffffffff,5.0,0.0,0.0,0.0
8326c4fffffffff,6.0,0.0,0.0,0.0
8326c5fffffffff,4.0,0.0,0.0,0.0
8326c8fffffffff,2.0,0.0,0.0,0.0
8326cafffffffff,13.0,0.0,0.0,0.0
8326cbfffffffff,2.0,0.0,0.0,0.0
8326cdfffffffff,4.0,0.0,0.0,0.0
8326cefffffffff,3.0,0.0,0.0,0.0
8326d4fffffffff,2.0,0.0,0.0,0.0
8326dafffffffff,2.0,0.0,0.0,0.0
8326dbfffffffff,4.0,0.0,0.0,0.0
8326ddfffffffff,34.0,0.0,0.0,0.0
8326defffffffff,1.0,0.0,0.0,0.0
8326e1fffffffff,3.0,0.0,0.0,0.0
8326e2fffffffff,81.0,0.0,0.0,0.0
8326e4fffffffff,5.0,0.0,0.0,0.0
8326e5fffffffff,25.0,0.0,0.0,0.0
8326eafffffffff,2.0,0.0,0.0,0.0
8326ecfffffffff,2.0,0.0,0.0,0.0
8326edfffffffff,1.0,0.0,0.0,0.0
8326eefffffffff,13.0,0.0,0.0,0.0
8326f1fffffffff,7.0,0.0,0.0,0.0
8326f2fffffffff,26.0,6.0,0.0,0.0
8326f5fffffffff,4.0,0.0,0.0,0.0
832702fffffffff,58.0,0.0,0.0,0.0
832709fffffffff,2.0,0.0,0.0,0.0
83270afffffffff,12.0,0.0,0.0,0.0
832711fffffffff,14.0,0.0,0.0,0.0
832713fffffffff,25.0,0.0,0.0,0.0
832715fffffffff,3.0,0.0,0.0,0.0
832718fffffffff,23.0,0.0,0.0,0.0
832719fffffffff,12.0,0.0,0.0,0.0
83271afffffffff,3.0,0.0,0.0,0.0
83271bfffffffff,6.0,0.0,0.0,0.0
83271cfffffffff,12.0,1.0,0.0,0.0
83271efffffffff,7.0,0.0,0.0,0.0
832740fffffffff,31.0,0.0,0.0,0.0
832741fffffffff,69.0,0.0,0.0,0.0
832742fffffffff,2.0,2.0,0.0,0.0
832743fffffffff,51.0,0.0,0.0,0.0
832744fffffffff,24.0,0.0,0.0,0.0
832745fffffffff,20.0,1.0,0.0,0.0
832746fffffffff,10.0,2.0,0.0,0.0
832748fffffffff,60.0,0.0,0.0,0.0
832749fffffffff,63.0,0.0,0.0,0.0
83274afffffffff,9.0,0.0,0.0,0.0
83274bfffffffff,13.0,0.0,0.0,0.0
83274cfffffffff,36.0,0.0,0.0,0.0
83274dfffffffff,100.0,0.0,0.0,0.0
83274efffffffff,27.0,0.0,0.0,0.0
832751fffffffff,7.0,3.0,0.0,0.0
832752fffffffff,9.0,0.0,0.0,0.0
832753fffffffff,5.0,0.0,0.0,0.0
832754fffffffff,28.0,0.0,0.0,0.0
832756fffffffff,6.0,0.0,0.0,0.0
832758fffffffff,262.0,0.0,0.0,0.0
832759fffffffff,225.0,6.0,0.0,0.0
83275afffffffff,10.0,0.0,0.0,0.0
83275bfffffffff,92.0,1.0,0.0,0.0
83275cfffffffff,49.0,0.0,0.0,0.0
83275dfffffffff,29.0,3.0,0.0,0.0
83275efffffffff,4.0,0.0,0.0,0.0
832763fffffffff,87.0,0.0,0.0,0.0
832769fffffffff,34.0,7.0,0.0,0.0
83276afffffffff,6.0,0.0,0.0,0.0
83276bfffffffff,126.0,0.0,0.0,0.0
83276dfffffffff,14.0,5.0,0.0,0.0
83276efffffffff,23.0,0.0,0.0,0.0
832770fffffffff,8.0,0.0,0.0,0.0
832771fffffffff,5.0,0.0,0.0,0.0
832774fffffffff,8.0,1.0,0.0,0.0
832776fffffffff,2.0,0.0,0.0,0.0
832786fffffffff,7.0,0.0,0.0,0.0
83278bfffffffff,2.0,0.0,0.0,0.0
83278cfffffffff,2.0,0.0,0.0,0.0
83278dfffffffff,3.0,0.0,0.0,0.0
832790fffffffff,2.0,0.0,0.0,0.0
832792fffffffff,10.0,0.0,0.0,0.0
832793fffffffff,6.0,0.0,0.0,0.0
832796fffffffff,13.0,0.0,0.0,0.0
832799fffffffff,3.0,0.0,0.0,0.0
83279efffffffff,3.0,0.0,0.0,0.0
8327a0fffffffff,1.0,0.0,0.0,0.0
8327a2fffffffff,4.0,0.0,0.0,0.0
8327a4fffffffff,2.0,0.0,0.0,0.0
8327a5fffffffff,5.0,0.0,0.0,0.0
8327a6fffffffff,10.0,0.0,0.0,0.0
8327a8fffffffff,3.0,0.0,0.0,0.0
8327a9fffffffff,2.0,0.0,0.0,0.0
8327aafffffffff,4.0,0.0,0.0,0.0
8327abfffffffff,20.0,0.0,0.0,0.0
8327acfffffffff,1.0,0.0,0.0,0.0
8327adfffffffff,9.0,0.0,0.0,0.0
8327b0fffffffff,1.0,0.0,0.0,0.0
8327b2fffffffff,1.0,0.0,0.0,0.0
8327b5fffffffff,3.0,0.0,0.0,0.0
832802fffffffff,9.0,2.0,0.0,0.0
832806fffffffff,1.0,0.0,0.0,0.0
832810fffffffff,15.0,4.0,0.0,0.0
832811fffffffff,4.0,0.0,0.0,0.0
832812fffffffff,2.0,0.0,2.0,0.0
832813fffffffff,52.0,14.0,2.0,0.0
832814fffffffff,12.0,4.0,4.0,0.0
832815fffffffff,19.0,0.0,2.0,0.0
832818fffffffff,34.0,19.0,0.0,0.0
832819fffffffff,2.0,0.0,0.0,0.0
83281afffffffff,2.0,0.0,0.0,0.0
83281cfffffffff,27.0,11.0,0.0,0.0
83281dfffffffff,1.0,0.0,0.0,0.0
83281efffffffff,23.0,0.0,7.0,0.0
832830fffffffff,1050.0,50.0,0.0,0.0
832831fffffffff,25.0,2.0,0.0,0.0
832832fffffffff,79.0,8.0,15.0,0.0
832833fffffffff,46.0,1.0,13.0,0.0
832834fffffffff,128.0,13.0,0.0,0.0
832835fffffffff,7.0,0.0,0.0,0.0
832836fffffffff,360.0,13.0,2.0,0.0
832880fffffffff,4.0,0.0,2.0,0.0
832884fffffffff,24.0,2.0,0.0,0.0
832885fffffffff,6.0,0.0,0.0,0.0
832886fffffffff,5.0,0.0,0.0,0.0
832888fffffffff,27.0,4.0,0.0,0.0
832889fffffffff,4.0,0.0,0.0,0.0
83288afffffffff,26.0,0.0,0.0,0.0
83288bfffffffff,1.0,0.0,0.0,0.0
83288cfffffffff,38.0,11.0,0.0,0.0
83288efffffffff,10.0,1.0,0.0,0.0
832890fffffffff,8.0,0.0,2.0,0.0
832892fffffffff,2.0,0.0,0.0,0.0
832893fffffffff,14.0,0.0,0.0,0.0
832894fffffffff,4.0,0.0,2.0,0.0
832896fffffffff,1.0,0.0,0.0,0.0
832898fffffffff,11.0,0.0,0.0,0.0
832899fffffffff,7.0,0.0,0.0,0.0
83289afffffffff,2.0,0.0,0.0,0.0
83289bfffffffff,6.0,0.0,0.0,0.0
83289cfffffffff,1.0,0.0,0.0,0.0
83289dfffffffff,6.0,0.0,0.0,0.0
83289efffffffff,21.0,0.0,0.0,0.0
8328a2fffffffff,2.0,0.0,0.0,0.0
8328a9fffffffff,84.0,2.0,0.0,0.0
8328aafffffffff,7.0,0.0,0.0,0.0
8328abfffffffff,3.0,1.0,0.0,0.0
8328adfffffffff,16.0,1.0,0.0,0.0
8328aefffffffff,9.0,0.0,2.0,0.0
8328b0fffffffff,2.0,0.0,0.0,0.0
8328b1fffffffff,9.0,2.0,0.0,0.0
8328b2fffffffff,8.0,0.0,0.0,0.0
8328b3fffffffff,6.0,0.0,2.0,0.0
8328b6fffffffff,100.0,24.0,0.0,5.0
8328c6fffffffff,2.0,0.0,0.0,0.0
8328d0fffffffff,1.0,0.0,0.0,0.0
8328d1fffffffff,55.0,7.0,17.0,0.0
8328d2fffffffff,6.0,3.0,0.0,0.0
8328d3fffffffff,19.0,0.0,0.0,0.0
8328d5fffffffff,19.0,0.0,1.0,0.0
8328d6fffffffff,3.0,0.0,0.0,0.0
8328d8fffffffff,25.0,6.0,10.0,0.0
8328dcfffffffff,12.0,0.0,0.0,0.0
8328ddfffffffff,5.0,2.0,0.0,0.0
8328defffffffff,10.0,0.0,0.0,0.0
8328f0fffffffff,152.0,10.0,8.0,0.0
8328f1fffffffff,36.0,0.0,0.0,0.0
8328f2fffffffff,15.0,0.0,0.0,0.0
8328f3fffffffff,3.0,0.0,1.0,0.0
8328f4fffffffff,32.0,0.0,5.0,0.0
8328f5fffffffff,7.0,0.0,0.0,0.0
832912fffffffff,39.0,0.0,0.0,0.0
83291afffffffff,21.0,11.0,0.0,0.0
832982fffffffff,5.0,2.0,0.0,0.0
832986fffffffff,7.0,2.0,0.0,0.0
832989fffffffff,87.0,21.0,0.0,0.0
83298bfffffffff,7.0,0.0,0.0,0.0
83298cfffffffff,134.0,4.0,7.0,0.0
83298dfffffffff,15.0,2.0,0.0,0.0
832990fffffffff,11.0,0.0,0.0,0.0
832995fffffffff,1.0,0.0,0.0,0.0
832996fffffffff,4.0,0.0,0.0,0.0
83299afffffffff,2.0,0.0,0.0,0.0
83299bfffffffff,2.0,0.0,0.0,0.0
8329a0fffffffff,66.0,2.0,0.0,0.0
8329a1fffffffff,175.0,5.0,0.0,0.0
8329a3fffffffff,26.0,3.0,0.0,0.0
8329a4fffffffff,41.0,0.0,0.0,0.0
8329a5fffffffff,38.0,0.0,0.0,0.0
8329a6fffffffff,77.0,10.0,0.0,0.0
8329a8fffffffff,6.0,0.0,0.0,0.0
8329a9fffffffff,42.0,5.0,0.0,0.0
8329aafffffffff,14.0,3.0,0.0,0.0
8329abfffffffff,3.0,0.0,0.0,0.0
8329acfffffffff,3.0,0.0,0.0,0.0
8329adfffffffff,35.0,3.0,0.0,0.0
8329b0fffffffff,22.0,1.0,0.0,0.0
8329b1fffffffff,23.0,12.0,0.0,0.0
8329b2fffffffff,213.0,11.0,0.0,0.0
8329b5fffffffff,57.0,0.0,0.0,0.0
8329b6fffffffff,26.0,0.0,0.0,0.0
832a10fffffffff,127.0,8.0,0.0,0.0
832a12fffffffff,164.0,2.0,0.0,0.0
832a13fffffffff,286.0,2.0,0.0,0.0
832a14fffffffff,141.0,29.0,0.0,0.0
832a15fffffffff,144.0,13.0,0.0,0.0
832a16fffffffff,9.0,3.0,2.0,0.0
832a30fffffffff,74.0,9.0,0.0,0.0
832a31fffffffff,71.0,4.0,0.0,0.0
832a32fffffffff,19.0,3.0,0.0,0.0
832a33fffffffff,330.0,28.0,0.0,0.0
832a34fffffffff,64.0,0.0,0.0,0.0
832a36fffffffff,1.0,0.0,0.0,0.0
832a80fffffffff,12.0,3.0,0.0,0.0
832a81fffffffff,50.0,4.0,0.0,0.0
832a82fffffffff,5.0,0.0,0.0,0.0
832a84fffffffff,73.0,0.0,0.0,0.0
832a85fffffffff,56.0,16.0,0.0,0.0
832a86fffffffff,3.0,0.0,0.0,0.0
832a88fffffffff,9.0,2.0,0.0,0.0
832a89fffffffff,58.0,0.0,0.0,0.0
832a8afffffffff,112.0,2.0,0.0,0.0
832a8bfffffffff,46.0,1.0,0.0,0.0
832a8cfffffffff,76.0,2.0,0.0,0.0
832a8dfffffffff,24.0,0.0,0.0,0.0
832a8efffffffff,42.0,0.0,0.0,0.0
832a90fffffffff,88.0,0.0,0.0,0.0
832a91fffffffff,4.0,0.0,0.0,0.0
832a92fffffffff,2.0,0.0,0.0,0.0
832a93fffffffff,24.0,0.0,0.0,0.0
832a94fffffffff,139.0,0.0,0.0,0.0
832a95fffffffff,224.0,4.0,0.0,0.0
832a96fffffffff,2.0,0.0,0.0,0.0
832a99fffffffff,19.0,0.0,0.0,0.0
832a9bfffffffff,15.0,0.0,0.0,0.0
832a9cfffffffff,2.0,0.0,0.0,0.0
832a9dfffffffff,1.0,0.0,0.0,0.0
832a9efffffffff,1.0,0.0,0.0,0.0
832aa0fffffffff,18.0,0.0,0.0,0.0
832aa1fffffffff,70.0,8.0,0.0,0.0
832aa2fffffffff,10.0,0.0,0.0,0.0
832aa3fffffffff,164.0,9.0,0.0,0.0
832aa4fffffffff,399.0,108.0,0.0,0.0
832aa5fffffffff,12.0,0.0,0.0,0.0
832aa6fffffffff,31.0,6.0,0.0,0.0
832aa8fffffffff,309.0,35.0,0.0,0.0
832aa9fffffffff,318.0,19.0,0.0,0.0
832aaafffffffff,68.0,4.0,0.0,0.0
832aabfffffffff,36.0,2.0,0.0,0.0
832aacfffffffff,441.0,64.0,22.0,0.0
832aadfffffffff,480.0,12.0,0.0,0.0
832aaefffffffff,44.0,3.0,0.0,0.0
832ab0fffffffff,141.0,8.0,8.0,0.0
832ab1fffffffff,50.0,0.0,0.0,0.0
832ab2fffffffff,243.0,13.0,2.0,0.0
832ab3fffffffff,32.0,3.0,0.0,0.0
832ab4fffffffff,197.0,20.0,11.0,0.0
832ab5fffffffff,356.0,39.0,0.0,0.0
832ab6fffffffff,97.0,7.0,0.0,0.0
832ac6fffffffff,8.0,0.0,0.0,0.0
832ad0fffffffff,2.0,0.0,0.0,0.0
832ad3fffffffff,4.0,0.0,0.0,0.0
832ad4fffffffff,15.0,0.0,0.0,0.0
832ad5fffffffff,14.0,0.0,0.0,0.0
832ad6fffffffff,21.0,0.0,0.0,0.0
832af0fffffffff,28.0,6.0,0.0,0.0
832af1fffffffff,62.0,9.0,0.0,0.0
832af2fffffffff,4.0,0.0,0.0,0.0
832af3fffffffff,56.0,0.0,0.0,0.0
832af6fffffffff,37.0,2.0,0.0,0.0
832b01fffffffff,8.0,1.0,0.0,0.0
832b02fffffffff,2.0,0.0,0.0,0.0
832b03fffffffff,45.0,8.0,0.0,0.0
832b0afffffffff,16.0,0.0,0.0,0.0
832b0efffffffff,15.0,2.0,0.0,0.0
832b12fffffffff,1.0,0.0,0.0,0.0
832b14fffffffff,2.0,0.0,0.0,0.0
832b18fffffffff,2.0,0.0,0.0,0.0
832b1afffffffff,2.0,2.0,0.0,0.0
832b23fffffffff,6.0,0.0,0.0,0.0
832b25fffffffff,25.0,0.0,0.0,0.0
832b81fffffffff,442.0,12.0,0.0,0.0
832b82fffffffff,5.0,5.0,0.0,0.0
832b83fffffffff,95.0,17.0,0.0,0.0
832b89fffffffff,39.0,5.0,0.0,0.0
832b8afffffffff,68.0,9.0,0.0,0.0
832b8bfffffffff,17.0,2.0,0.0,0.0
832b8cfffffffff,46.0,1.0,0.0,0.0
832b8dfffffffff,58.0,8.0,0.0,0.0
832b8efffffffff,70.0,10.0,0.0,0.0
