cell_id,Calidris alpina,Calidris alpina pacifica/arcticola,Calidris alpina hudsonia,Calidris alpina arctica,Calidris alpina schinzii,Calidris alpina alpina/centralis,Calidris alpina [sakhalina Group]
82264ffffffffff,218.0,0.0,0.0,0.0,0.0,0.0,0.0
822657fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
82265ffffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0
822667fffffffff,211.0,0.0,2.0,0.0,0.0,0.0,0.0
82266ffffffffff,158.0,0.0,0.0,0.0,0.0,0.0,0.0
822677fffffffff,137.0,0.0,0.0,0.0,0.0,0.0,0.0
822687fffffffff,116.0,0.0,0.0,0.0,0.0,0.0,0.0
82268ffffffffff,348.0,0.0,0.0,0.0,0.0,0.0,0.0
822697fffffffff,103.0,0.0,0.0,0.0,0.0,0.0,0.0
82269ffffffffff,110.0,0.0,0.0,0.0,0.0,0.0,0.0
8226affffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
8226b7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8226c7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8226cffffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0
8226d7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8226dffffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8226e7fffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0
8226effffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8226f7fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
822707fffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0
82270ffffffffff,14.0,0.0,5.0,0.0,0.0,0.0,0.0
822717fffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
82271ffffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
822747fffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
82274ffffffffff,155.0,0.0,0.0,0.0,0.0,0.0,0.0
822757fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
82275ffffffffff,225.0,0.0,0.0,0.0,0.0,0.0,0.0
822767fffffffff,16.0,0.0,2.0,0.0,0.0,0.0,0.0
82276ffffffffff,123.0,0.0,24.0,0.0,0.0,0.0,0.0
822777fffffffff,20.0,0.0,15.0,0.0,0.0,0.0,0.0
822797fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
82279ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8227a7fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8227affffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8227b7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822807fffffffff,146.0,0.0,0.0,0.0,0.0,0.0,0.0
822817fffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0
82281ffffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0
822837fffffffff,1349.0,13.0,0.0,0.0,0.0,0.0,0.0
822887fffffffff,243.0,0.0,0.0,0.0,0.0,0.0,0.0
82288ffffffffff,98.0,0.0,0.0,0.0,0.0,0.0,0.0
822897fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
82289ffffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8228a7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8228affffffffff,29.0,2.0,0.0,0.0,0.0,0.0,0.0
8228b7fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8228c7fffffffff,164.0,98.0,0.0,0.0,0.0,0.0,0.0
8228d7fffffffff,102.0,6.0,0.0,0.0,0.0,0.0,0.0
8228dffffffffff,41.0,2.0,0.0,0.0,0.0,0.0,0.0
8228f7fffffffff,106.0,5.0,0.0,0.0,0.0,0.0,0.0
822917fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
82291ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
822987fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
82298ffffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0
822997fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82299ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8229a7fffffffff,444.0,0.0,0.0,0.0,0.0,0.0,0.0
8229affffffffff,87.0,0.0,0.0,0.0,0.0,0.0,0.0
8229b7fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0
822a07fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822a17fffffffff,569.0,0.0,36.0,0.0,0.0,0.0,0.0
822a1ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
822a37fffffffff,723.0,0.0,3.0,2.0,0.0,0.0,0.0
822a4ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822a87fffffffff,262.0,0.0,0.0,0.0,0.0,0.0,0.0
822a8ffffffffff,237.0,0.0,1.0,0.0,0.0,0.0,0.0
822a97fffffffff,224.0,0.0,0.0,0.0,0.0,0.0,0.0
822a9ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
822aa7fffffffff,456.0,0.0,0.0,0.0,0.0,0.0,0.0
822aaffffffffff,1574.0,0.0,99.0,0.0,0.0,0.0,0.0
822ab7fffffffff,1276.0,0.0,340.0,0.0,0.0,0.0,0.0
822ad7fffffffff,138.0,0.0,3.0,0.0,0.0,0.0,0.0
822af7fffffffff,91.0,0.0,2.0,0.0,0.0,0.0,0.0
822b07fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
822b0ffffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
822b17fffffffff,182.0,0.0,0.0,0.0,0.0,0.0,0.0
822b1ffffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0
822b27fffffffff,28.0,0.0,2.0,0.0,0.0,0.0,0.0
822b37fffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,218.0,0.0,13.0,0.0,0.0,0.0,0.0
822b8ffffffffff,271.0,0.0,27.0,0.0,0.0,0.0,0.0
822b97fffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0
822b9ffffffffff,1107.0,0.0,167.0,0.0,0.0,0.0,0.0
822ba7fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,494.0,0.0,0.0,0.0,0.0,0.0,0.0
822bb7fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
822c0ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822c1ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822c27fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
822c2ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
822c57fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
822c5ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822c97fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
822cd7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822ce7fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
822d37fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822d67fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
822da7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
822db7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
822e67fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822f5ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82302ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
823087fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
82309ffffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
8230c7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8230e7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
823187fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
82318ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8231affffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
823467fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
82351ffffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
823877fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
823907fffffffff,118.0,0.0,0.0,0.0,0.0,0.0,0.0
82390ffffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
823917fffffffff,128.0,0.0,0.0,1.0,0.0,0.0,0.0
823927fffffffff,121.0,0.0,0.0,8.0,1.0,1.0,0.0
82392ffffffffff,84.0,0.0,0.0,0.0,3.0,1.0,0.0
823937fffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0
823947fffffffff,8.0,0.0,0.0,0.0,0.0,4.0,0.0
823957fffffffff,5.0,0.0,0.0,0.0,0.0,2.0,0.0
82395ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
823977fffffffff,118.0,0.0,0.0,0.0,0.0,3.0,0.0
823c1ffffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
823c5ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
823c87fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823c8ffffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0
823c97fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
823c9ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
823caffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823cb7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
823cdffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
823cf7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
823d17fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
823d37fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
823d87fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
823d8ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
823da7fffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0
823daffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
823db7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
823e6ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
823f4ffffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
823f67fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
824097fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8240b7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8240e7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82411ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82416ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
824177fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82418ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82419ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8241a7fffffffff,81.0,0.0,0.0,0.0,0.0,0.0,52.0
8242c7fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8242cffffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8242dffffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8242e7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
824317fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82431ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8243a7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8243affffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
82441ffffffffff,123.0,0.0,22.0,0.0,0.0,0.0,0.0
824437fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
824447fffffffff,305.0,0.0,0.0,0.0,0.0,0.0,0.0
82444ffffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
824457fffffffff,198.0,0.0,0.0,0.0,0.0,0.0,0.0
82445ffffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,103.0,0.0,3.0,0.0,0.0,0.0,0.0
824477fffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0
824487fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8244affffffffff,192.0,0.0,2.0,0.0,0.0,0.0,0.0
8244b7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8244c7fffffffff,184.0,0.0,0.0,0.0,0.0,0.0,0.0
8244cffffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0
8244d7fffffffff,1378.0,0.0,2.0,0.0,0.0,0.0,0.0
8244dffffffffff,113.0,0.0,2.0,0.0,0.0,0.0,0.0
8244e7fffffffff,205.0,0.0,5.0,0.0,0.0,0.0,0.0
8244effffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8244f7fffffffff,585.0,0.0,10.0,0.0,0.0,0.0,0.0
824507fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
82450ffffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
824527fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
824577fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82458ffffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
824597fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82459ffffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8245a7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
82464ffffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0
824807fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
824817fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
82481ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82482ffffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
824837fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82484ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82485ffffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0
824877fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
824887fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82488ffffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
824897fffffffff,158.0,0.0,5.0,0.0,0.0,0.0,0.0
82489ffffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0
8248b7fffffffff,125.0,0.0,0.0,0.0,0.0,0.0,0.0
8248c7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8248cffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8248d7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8248dffffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8248effffffffff,376.0,0.0,0.0,0.0,0.0,0.0,0.0
8248f7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8249b7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
824b87fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,4.0
824b97fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
824ba7fffffffff,53.0,0.0,0.0,0.0,0.0,0.0,28.0
824bb7fffffffff,168.0,0.0,0.0,0.0,0.0,0.0,76.0
824caffffffffff,5.0,0.0,1.0,0.0,0.0,0.0,0.0
824cc7fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
824ceffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8252dffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
825347fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
825367fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
825417fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8254affffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8254c7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
825d17fffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0
825f17fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
826007fffffffff,185.0,0.0,0.0,0.0,0.0,0.0,0.0
826017fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
826027fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
826037fffffffff,9.0,2.0,0.0,0.0,0.0,0.0,0.0
82608ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
826097fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
82609ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8260a7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8260affffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8260b7fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
82611ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
82618ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82619ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8261affffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
826487fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
826497fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8264affffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82651ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82658ffffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
82659ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8266a7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
826737fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
826747fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82674ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
826877fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
826947fffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0
826d07fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
826d2ffffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
826d67fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
826d6ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
826d77fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
827acffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
82845ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82b36ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
