cell_id,Quiscalus quiscula,Quiscalus quiscula stonei,Quiscalus quiscula quiscula,Quiscalus quiscula versicolor,Quiscalus quiscula quiscula/stonei
840ecc9ffffffff,193.0,0.0,0.0,3.0,0.0
840ecd7ffffffff,12.0,0.0,0.0,5.0,0.0
840ed13ffffffff,3.0,0.0,0.0,0.0,0.0
840ed85ffffffff,8.0,0.0,0.0,0.0,0.0
840ed91ffffffff,2.0,0.0,0.0,0.0,0.0
840ed95ffffffff,4.0,0.0,0.0,0.0,0.0
840ed9dffffffff,1.0,0.0,0.0,0.0,0.0
840edb3ffffffff,2.0,0.0,0.0,0.0,0.0
840edb9ffffffff,9.0,0.0,0.0,0.0,0.0
840edbbffffffff,2.0,0.0,0.0,0.0,0.0
840edc3ffffffff,4.0,0.0,0.0,0.0,0.0
840ede5ffffffff,1.0,0.0,0.0,0.0,0.0
840edebffffffff,1.0,0.0,0.0,0.0,0.0
840ee85ffffffff,4.0,0.0,0.0,0.0,0.0
840eea7ffffffff,140.0,0.0,0.0,3.0,0.0
840eeb5ffffffff,35.0,0.0,0.0,2.0,0.0
840eeb9ffffffff,8.0,0.0,0.0,0.0,0.0
840eebdffffffff,3.0,0.0,0.0,0.0,0.0
840eee3ffffffff,2.0,0.0,0.0,0.0,0.0
840eeebffffffff,3.0,0.0,0.0,0.0,0.0
84120a5ffffffff,1.0,0.0,0.0,0.0,0.0
84120b7ffffffff,4.0,0.0,0.0,0.0,0.0
841213bffffffff,2.0,0.0,0.0,0.0,0.0
8412151ffffffff,4.0,0.0,0.0,0.0,0.0
8412181ffffffff,12.0,0.0,0.0,0.0,0.0
8412185ffffffff,2.0,0.0,0.0,0.0,0.0
8412187ffffffff,41.0,0.0,0.0,0.0,0.0
841218dffffffff,6.0,0.0,0.0,0.0,0.0
8412197ffffffff,2.0,0.0,0.0,0.0,0.0
8412199ffffffff,5.0,0.0,0.0,0.0,0.0
841219dffffffff,2.0,0.0,0.0,0.0,0.0
84121abffffffff,22.0,0.0,0.0,0.0,0.0
84121adffffffff,2.0,0.0,0.0,0.0,0.0
84121b7ffffffff,2.0,0.0,0.0,0.0,0.0
84121bbffffffff,48.0,0.0,0.0,0.0,0.0
84121bdffffffff,26.0,0.0,0.0,0.0,0.0
84121d3ffffffff,2.0,0.0,0.0,0.0,0.0
84121e3ffffffff,85.0,0.0,0.0,0.0,0.0
84121e7ffffffff,2.0,0.0,0.0,0.0,0.0
841221dffffffff,2.0,0.0,0.0,0.0,0.0
841225bffffffff,2.0,0.0,0.0,0.0,0.0
8412299ffffffff,2.0,0.0,0.0,0.0,0.0
84122b1ffffffff,2.0,0.0,0.0,0.0,0.0
8412401ffffffff,4.0,0.0,0.0,0.0,0.0
841241dffffffff,2.0,0.0,0.0,0.0,0.0
841242bffffffff,2.0,0.0,0.0,0.0,0.0
8412433ffffffff,2.0,0.0,0.0,0.0,0.0
841246bffffffff,2.0,0.0,0.0,0.0,0.0
8412485ffffffff,2.0,0.0,0.0,0.0,0.0
8412493ffffffff,2.0,0.0,0.0,0.0,0.0
84124a5ffffffff,2.0,0.0,0.0,0.0,0.0
84124a7ffffffff,6.0,0.0,0.0,0.0,0.0
84124adffffffff,3.0,0.0,0.0,0.0,0.0
84124b5ffffffff,32.0,0.0,0.0,0.0,0.0
84124b7ffffffff,34.0,0.0,0.0,0.0,0.0
84124b9ffffffff,2.0,0.0,0.0,0.0,0.0
84124bdffffffff,6.0,0.0,0.0,0.0,0.0
84124d1ffffffff,14.0,0.0,0.0,0.0,0.0
84124d9ffffffff,1.0,0.0,0.0,0.0,0.0
84124dbffffffff,12.0,0.0,0.0,0.0,0.0
8412505ffffffff,28.0,0.0,0.0,0.0,0.0
8412511ffffffff,4.0,0.0,0.0,0.0,0.0
8412515ffffffff,43.0,0.0,0.0,17.0,0.0
841251dffffffff,6.0,0.0,0.0,0.0,0.0
8412523ffffffff,13.0,0.0,0.0,0.0,0.0
8412525ffffffff,12.0,0.0,0.0,0.0,0.0
8412527ffffffff,18.0,0.0,0.0,0.0,0.0
841252bffffffff,2.0,0.0,0.0,0.0,0.0
841252dffffffff,1.0,0.0,0.0,0.0,0.0
8412531ffffffff,3.0,0.0,0.0,0.0,0.0
8412535ffffffff,24.0,0.0,0.0,4.0,0.0
8412537ffffffff,4.0,0.0,0.0,0.0,0.0
8412539ffffffff,38.0,0.0,0.0,10.0,0.0
841253bffffffff,6.0,0.0,0.0,0.0,0.0
8412543ffffffff,11.0,0.0,0.0,0.0,0.0
8412545ffffffff,1.0,0.0,0.0,0.0,0.0
8412549ffffffff,208.0,0.0,0.0,0.0,0.0
841254bffffffff,4.0,0.0,0.0,0.0,0.0
841255dffffffff,2.0,0.0,0.0,0.0,0.0
8412581ffffffff,6.0,0.0,0.0,0.0,0.0
8412583ffffffff,15.0,0.0,0.0,0.0,0.0
841258bffffffff,4.0,0.0,0.0,0.0,0.0
8412591ffffffff,456.0,0.0,0.0,0.0,0.0
8412593ffffffff,67.0,0.0,0.0,0.0,0.0
8412595ffffffff,37.0,0.0,0.0,0.0,0.0
8412597ffffffff,281.0,0.0,0.0,0.0,0.0
8412599ffffffff,16.0,0.0,0.0,0.0,0.0
841259bffffffff,14.0,0.0,0.0,0.0,0.0
841259dffffffff,11.0,0.0,0.0,0.0,0.0
84125a3ffffffff,4.0,0.0,0.0,0.0,0.0
84125a5ffffffff,6.0,0.0,0.0,0.0,0.0
84125adffffffff,8.0,0.0,0.0,0.0,0.0
84125b1ffffffff,4.0,0.0,0.0,0.0,0.0
84125b7ffffffff,4.0,0.0,0.0,0.0,0.0
84125b9ffffffff,23.0,0.0,0.0,0.0,0.0
84125bbffffffff,35.0,0.0,0.0,0.0,0.0
84125bdffffffff,2.0,0.0,0.0,0.0,0.0
84125c7ffffffff,3.0,0.0,0.0,0.0,0.0
84125d1ffffffff,2.0,0.0,0.0,0.0,0.0
84125d3ffffffff,8.0,0.0,0.0,0.0,0.0
84125d5ffffffff,8.0,0.0,0.0,0.0,0.0
84125d7ffffffff,30.0,0.0,0.0,0.0,0.0
84125d9ffffffff,10.0,0.0,0.0,0.0,0.0
84125dbffffffff,5.0,0.0,0.0,0.0,0.0
84125e1ffffffff,1.0,0.0,0.0,0.0,0.0
84125e3ffffffff,3.0,0.0,0.0,0.0,0.0
84125e5ffffffff,5.0,0.0,0.0,0.0,0.0
84125e7ffffffff,5.0,0.0,0.0,0.0,0.0
84125edffffffff,4.0,0.0,0.0,0.0,0.0
84126a1ffffffff,2.0,0.0,0.0,0.0,0.0
84126b1ffffffff,16.0,0.0,0.0,0.0,0.0
84126e7ffffffff,11.0,0.0,0.0,0.0,0.0
8412721ffffffff,28.0,0.0,0.0,0.0,0.0
8412723ffffffff,287.0,0.0,0.0,0.0,0.0
8412729ffffffff,5.0,0.0,0.0,0.0,0.0
8412753ffffffff,2.0,0.0,0.0,0.0,0.0
8412c11ffffffff,28.0,0.0,0.0,2.0,0.0
8412c13ffffffff,2.0,0.0,0.0,0.0,0.0
8412c1bffffffff,124.0,0.0,0.0,0.0,0.0
8412c1dffffffff,5.0,0.0,0.0,0.0,0.0
8412c49ffffffff,2.0,0.0,0.0,0.0,0.0
8412c81ffffffff,16.0,0.0,0.0,4.0,0.0
8412c83ffffffff,36.0,0.0,0.0,2.0,0.0
8412c85ffffffff,63.0,0.0,0.0,3.0,0.0
8412c87ffffffff,109.0,0.0,0.0,4.0,0.0
8412c89ffffffff,27.0,0.0,0.0,0.0,0.0
8412c8bffffffff,322.0,0.0,0.0,2.0,0.0
8412c8dffffffff,2.0,0.0,0.0,0.0,0.0
8412c91ffffffff,11.0,0.0,0.0,0.0,0.0
8412c93ffffffff,2.0,0.0,0.0,0.0,0.0
8412c95ffffffff,6.0,0.0,0.0,0.0,0.0
8412c97ffffffff,149.0,0.0,0.0,0.0,0.0
8412c99ffffffff,4.0,0.0,0.0,0.0,0.0
8412c9bffffffff,50.0,0.0,0.0,1.0,0.0
8412c9dffffffff,94.0,0.0,0.0,0.0,0.0
8412cabffffffff,17.0,0.0,0.0,0.0,0.0
8412cadffffffff,6.0,0.0,0.0,0.0,0.0
8412cb1ffffffff,5.0,0.0,0.0,0.0,0.0
8412cb9ffffffff,9.0,0.0,0.0,0.0,0.0
8412cbbffffffff,12.0,0.0,0.0,0.0,0.0
8412cbdffffffff,4.0,0.0,0.0,0.0,0.0
8412cc1ffffffff,261.0,0.0,0.0,4.0,0.0
8412cc3ffffffff,9.0,0.0,0.0,0.0,0.0
8412cc5ffffffff,48.0,0.0,0.0,0.0,0.0
8412cc7ffffffff,111.0,0.0,0.0,0.0,0.0
8412cc9ffffffff,613.0,0.0,0.0,8.0,0.0
8412ccbffffffff,38.0,0.0,0.0,0.0,0.0
8412ccdffffffff,2866.0,0.0,0.0,79.0,0.0
8412cd1ffffffff,16.0,0.0,0.0,0.0,0.0
8412cd3ffffffff,21.0,0.0,0.0,4.0,0.0
8412cd5ffffffff,32.0,0.0,0.0,0.0,0.0
8412cd7ffffffff,40.0,0.0,0.0,2.0,0.0
8412cd9ffffffff,990.0,0.0,0.0,9.0,0.0
8412cdbffffffff,154.0,0.0,0.0,5.0,0.0
8412cddffffffff,14.0,0.0,0.0,0.0,0.0
8412ce1ffffffff,1.0,0.0,0.0,0.0,0.0
8412ce3ffffffff,5.0,0.0,0.0,0.0,0.0
8412ce5ffffffff,13.0,0.0,0.0,0.0,0.0
8412ce7ffffffff,35.0,0.0,0.0,0.0,0.0
8412cebffffffff,1.0,0.0,0.0,0.0,0.0
8412ddbffffffff,16.0,0.0,0.0,0.0,0.0
8412e11ffffffff,6.0,0.0,0.0,0.0,0.0
8412e13ffffffff,184.0,0.0,0.0,0.0,0.0
8412e15ffffffff,7.0,0.0,0.0,0.0,0.0
8412e17ffffffff,20.0,0.0,0.0,0.0,0.0
8412e1bffffffff,17.0,0.0,0.0,0.0,0.0
8412e45ffffffff,2.0,0.0,0.0,0.0,0.0
8412e4dffffffff,12.0,0.0,0.0,0.0,0.0
8412e59ffffffff,2.0,0.0,0.0,0.0,0.0
8412e69ffffffff,3.0,0.0,0.0,0.0,0.0
8412e6bffffffff,2.0,0.0,0.0,0.0,0.0
8412e81ffffffff,2.0,0.0,0.0,0.0,0.0
8412e83ffffffff,2.0,0.0,0.0,0.0,0.0
8412e85ffffffff,2.0,0.0,0.0,0.0,0.0
8412e87ffffffff,29.0,0.0,0.0,0.0,0.0
8412e89ffffffff,11.0,0.0,0.0,0.0,0.0
8412e8bffffffff,20.0,0.0,0.0,0.0,0.0
8412e8dffffffff,19.0,0.0,0.0,0.0,0.0
8412e93ffffffff,7.0,0.0,0.0,0.0,0.0
8412e95ffffffff,10.0,0.0,0.0,0.0,0.0
8412e97ffffffff,3.0,0.0,0.0,0.0,0.0
8412e99ffffffff,1.0,0.0,0.0,0.0,0.0
8412e9dffffffff,4.0,0.0,0.0,0.0,0.0
8412ea1ffffffff,25.0,0.0,0.0,0.0,0.0
8412ea3ffffffff,81.0,0.0,0.0,0.0,0.0
8412ea5ffffffff,47.0,0.0,0.0,0.0,0.0
8412ea7ffffffff,855.0,0.0,0.0,5.0,0.0
8412ea9ffffffff,29.0,0.0,0.0,0.0,0.0
8412eabffffffff,2.0,0.0,0.0,0.0,0.0
8412eb1ffffffff,7.0,0.0,0.0,0.0,0.0
8412eb3ffffffff,32.0,0.0,0.0,0.0,0.0
8412eb5ffffffff,20.0,0.0,0.0,0.0,0.0
8412eb7ffffffff,23.0,0.0,0.0,0.0,0.0
8412eb9ffffffff,33.0,0.0,0.0,0.0,0.0
8412ebbffffffff,63.0,0.0,0.0,13.0,0.0
8412ebdffffffff,40.0,0.0,0.0,2.0,0.0
8412ec1ffffffff,258.0,0.0,0.0,8.0,0.0
8412ec3ffffffff,18.0,0.0,0.0,0.0,0.0
8412ec5ffffffff,121.0,0.0,0.0,15.0,0.0
8412ec7ffffffff,16.0,0.0,0.0,0.0,0.0
8412ec9ffffffff,191.0,0.0,0.0,11.0,0.0
8412ecbffffffff,23.0,0.0,0.0,2.0,0.0
8412ecdffffffff,348.0,0.0,0.0,3.0,0.0
8412ed3ffffffff,4.0,0.0,0.0,0.0,0.0
8412ed9ffffffff,13.0,0.0,0.0,0.0,0.0
8412edbffffffff,3.0,0.0,0.0,0.0,0.0
8412eddffffffff,1.0,0.0,0.0,0.0,0.0
8412ee3ffffffff,27.0,0.0,0.0,0.0,0.0
8412ee9ffffffff,2.0,0.0,0.0,0.0,0.0
8412eedffffffff,4.0,0.0,0.0,0.0,0.0
8413529ffffffff,46.0,0.0,0.0,0.0,0.0
841352dffffffff,2.0,0.0,0.0,0.0,0.0
841aa01ffffffff,2.0,0.0,0.0,0.0,0.0
841aa05ffffffff,2.0,0.0,0.0,0.0,0.0
841aa07ffffffff,219.0,0.0,0.0,0.0,0.0
841aa21ffffffff,2.0,0.0,0.0,0.0,0.0
841aa23ffffffff,65.0,0.0,0.0,0.0,0.0
841aa27ffffffff,15.0,0.0,0.0,0.0,0.0
841aa2bffffffff,6.0,0.0,0.0,0.0,0.0
841aa35ffffffff,28.0,0.0,0.0,0.0,0.0
841aa3dffffffff,80.0,0.0,0.0,0.0,0.0
841aa45ffffffff,2.0,0.0,0.0,0.0,0.0
841aa47ffffffff,7.0,0.0,0.0,0.0,0.0
841aa63ffffffff,4.0,0.0,0.0,0.0,0.0
841aa69ffffffff,5.0,0.0,0.0,0.0,0.0
841aa6bffffffff,21.0,0.0,0.0,0.0,0.0
841ab0bffffffff,7.0,0.0,0.0,0.0,0.0
841ab4dffffffff,2.0,0.0,0.0,0.0,0.0
841ab53ffffffff,1.0,0.0,0.0,0.0,0.0
841b823ffffffff,7.0,0.0,0.0,0.0,0.0
841b831ffffffff,2.0,0.0,0.0,0.0,0.0
841b83dffffffff,2.0,0.0,0.0,0.0,0.0
841b915ffffffff,7.0,0.0,0.0,0.0,0.0
841b91dffffffff,1.0,0.0,0.0,0.0,0.0
841b921ffffffff,2.0,0.0,0.0,0.0,0.0
841b92bffffffff,5.0,0.0,0.0,0.0,0.0
841b92dffffffff,21.0,0.0,0.0,0.0,0.0
841b985ffffffff,3.0,0.0,0.0,0.0,0.0
841b98dffffffff,7.0,0.0,0.0,0.0,0.0
841b991ffffffff,4.0,0.0,0.0,0.0,0.0
841b993ffffffff,25.0,0.0,0.0,0.0,0.0
841b995ffffffff,30.0,0.0,0.0,0.0,0.0
841b9a5ffffffff,14.0,0.0,0.0,0.0,0.0
841b9a9ffffffff,41.0,0.0,0.0,0.0,0.0
841b9adffffffff,41.0,0.0,0.0,0.0,0.0
841b9b9ffffffff,1.0,0.0,0.0,0.0,0.0
841b9c5ffffffff,2.0,0.0,0.0,0.0,0.0
841b9cdffffffff,7.0,0.0,0.0,0.0,0.0
841b9e1ffffffff,31.0,0.0,0.0,0.0,0.0
841b9e3ffffffff,4.0,0.0,0.0,0.0,0.0
841b9e7ffffffff,26.0,0.0,0.0,0.0,0.0
841b9ebffffffff,22.0,0.0,0.0,0.0,0.0
8426001ffffffff,19.0,0.0,0.0,0.0,0.0
8426003ffffffff,41.0,0.0,0.0,0.0,0.0
8426005ffffffff,28.0,0.0,0.0,0.0,0.0
8426007ffffffff,38.0,0.0,0.0,0.0,0.0
8426009ffffffff,166.0,0.0,0.0,0.0,0.0
842600bffffffff,558.0,0.0,0.0,0.0,0.0
842600dffffffff,75.0,0.0,0.0,0.0,0.0
8426011ffffffff,7.0,0.0,0.0,1.0,0.0
8426013ffffffff,39.0,0.0,0.0,13.0,0.0
8426015ffffffff,279.0,0.0,0.0,58.0,0.0
8426017ffffffff,307.0,0.0,0.0,76.0,0.0
8426019ffffffff,27.0,0.0,0.0,0.0,0.0
842601bffffffff,5.0,0.0,0.0,0.0,0.0
842601dffffffff,99.0,0.0,0.0,0.0,0.0
8426021ffffffff,72.0,0.0,0.0,0.0,0.0
8426023ffffffff,8.0,0.0,0.0,0.0,0.0
8426025ffffffff,39.0,0.0,0.0,0.0,0.0
8426027ffffffff,14.0,0.0,0.0,0.0,0.0
8426029ffffffff,60.0,0.0,0.0,0.0,0.0
842602bffffffff,72.0,0.0,0.0,0.0,0.0
842602dffffffff,13.0,0.0,0.0,0.0,0.0
8426031ffffffff,65.0,0.0,0.0,25.0,0.0
8426033ffffffff,104.0,0.0,0.0,8.0,0.0
8426035ffffffff,50.0,0.0,0.0,17.0,0.0
8426037ffffffff,2.0,0.0,0.0,0.0,0.0
8426039ffffffff,206.0,0.0,0.0,43.0,0.0
842603bffffffff,187.0,0.0,0.0,27.0,0.0
842603dffffffff,89.0,0.0,0.0,22.0,0.0
8426041ffffffff,159.0,0.0,0.0,0.0,0.0
8426043ffffffff,199.0,0.0,0.0,0.0,0.0
8426045ffffffff,12.0,0.0,0.0,0.0,0.0
8426047ffffffff,28.0,0.0,0.0,0.0,0.0
8426049ffffffff,58.0,0.0,0.0,0.0,0.0
842604bffffffff,96.0,0.0,0.0,0.0,0.0
842604dffffffff,29.0,0.0,0.0,0.0,0.0
8426051ffffffff,411.0,0.0,0.0,9.0,0.0
8426053ffffffff,70.0,0.0,0.0,4.0,0.0
8426055ffffffff,222.0,0.0,0.0,0.0,0.0
8426057ffffffff,91.0,0.0,0.0,0.0,0.0
8426059ffffffff,93.0,0.0,0.0,4.0,0.0
842605bffffffff,326.0,0.0,0.0,13.0,0.0
842605dffffffff,302.0,0.0,0.0,0.0,0.0
8426061ffffffff,27.0,0.0,0.0,0.0,0.0
8426063ffffffff,87.0,0.0,0.0,0.0,0.0
8426065ffffffff,26.0,0.0,0.0,0.0,0.0
8426067ffffffff,104.0,0.0,0.0,0.0,0.0
8426069ffffffff,33.0,0.0,0.0,0.0,0.0
842606bffffffff,16.0,0.0,0.0,0.0,0.0
842606dffffffff,39.0,0.0,0.0,0.0,0.0
8426081ffffffff,8.0,0.0,0.0,4.0,0.0
8426083ffffffff,11.0,0.0,0.0,0.0,0.0
8426085ffffffff,283.0,0.0,0.0,10.0,0.0
8426087ffffffff,84.0,0.0,0.0,11.0,0.0
8426089ffffffff,14.0,0.0,0.0,0.0,0.0
842608bffffffff,10.0,0.0,0.0,4.0,0.0
842608dffffffff,233.0,0.0,0.0,102.0,0.0
8426091ffffffff,25.0,0.0,0.0,0.0,0.0
8426093ffffffff,56.0,0.0,0.0,0.0,0.0
8426095ffffffff,27.0,0.0,0.0,0.0,0.0
8426097ffffffff,45.0,0.0,0.0,0.0,0.0
8426099ffffffff,195.0,0.0,0.0,4.0,0.0
842609bffffffff,21.0,0.0,0.0,0.0,0.0
842609dffffffff,13.0,0.0,0.0,0.0,0.0
84260a1ffffffff,1825.0,0.0,0.0,17.0,0.0
84260a3ffffffff,37.0,0.0,0.0,10.0,0.0
84260a5ffffffff,38.0,0.0,0.0,4.0,0.0
84260a7ffffffff,41.0,0.0,0.0,0.0,0.0
84260a9ffffffff,577.0,0.0,0.0,5.0,0.0
84260abffffffff,34.0,0.0,0.0,2.0,0.0
84260adffffffff,424.0,0.0,0.0,7.0,0.0
84260b1ffffffff,35.0,0.0,0.0,1.0,0.0
84260b3ffffffff,221.0,0.0,0.0,5.0,0.0
84260b5ffffffff,22.0,0.0,0.0,0.0,0.0
84260b7ffffffff,65.0,0.0,0.0,0.0,0.0
84260b9ffffffff,747.0,0.0,0.0,22.0,0.0
84260bbffffffff,307.0,0.0,0.0,4.0,0.0
84260bdffffffff,56.0,0.0,0.0,2.0,0.0
84260c1ffffffff,27.0,0.0,0.0,0.0,0.0
84260c3ffffffff,20.0,0.0,0.0,0.0,0.0
84260c7ffffffff,13.0,0.0,0.0,0.0,0.0
84260c9ffffffff,31.0,0.0,0.0,0.0,0.0
84260cbffffffff,87.0,0.0,0.0,0.0,0.0
84260cdffffffff,15.0,0.0,0.0,0.0,0.0
84260d1ffffffff,37.0,0.0,0.0,0.0,0.0
84260d3ffffffff,13.0,0.0,0.0,2.0,0.0
84260d5ffffffff,27.0,0.0,0.0,0.0,0.0
84260d7ffffffff,22.0,0.0,0.0,6.0,0.0
84260d9ffffffff,677.0,0.0,0.0,8.0,0.0
84260dbffffffff,4.0,0.0,0.0,0.0,0.0
84260ddffffffff,48.0,0.0,0.0,0.0,0.0
84260e1ffffffff,33.0,0.0,0.0,9.0,0.0
84260e3ffffffff,934.0,0.0,0.0,83.0,0.0
84260e5ffffffff,8.0,0.0,0.0,2.0,0.0
84260e7ffffffff,126.0,0.0,0.0,3.0,0.0
84260e9ffffffff,50.0,0.0,0.0,7.0,0.0
84260ebffffffff,187.0,0.0,0.0,7.0,0.0
84260edffffffff,37.0,0.0,0.0,2.0,0.0
8426101ffffffff,9.0,0.0,0.0,0.0,0.0
8426103ffffffff,12.0,0.0,0.0,0.0,0.0
8426105ffffffff,4.0,0.0,0.0,0.0,0.0
8426107ffffffff,80.0,0.0,0.0,0.0,0.0
8426109ffffffff,21.0,0.0,0.0,0.0,0.0
842610bffffffff,30.0,0.0,0.0,0.0,0.0
842610dffffffff,255.0,0.0,0.0,0.0,0.0
8426111ffffffff,35.0,0.0,0.0,0.0,0.0
8426113ffffffff,7.0,0.0,0.0,0.0,0.0
8426115ffffffff,77.0,0.0,0.0,12.0,0.0
8426117ffffffff,59.0,0.0,0.0,6.0,0.0
8426119ffffffff,12.0,0.0,0.0,0.0,0.0
842611bffffffff,104.0,0.0,0.0,2.0,0.0
842611dffffffff,90.0,0.0,0.0,3.0,0.0
8426121ffffffff,27.0,0.0,0.0,2.0,0.0
8426123ffffffff,59.0,0.0,0.0,4.0,0.0
8426125ffffffff,65.0,0.0,0.0,0.0,0.0
8426127ffffffff,133.0,0.0,0.0,4.0,0.0
8426129ffffffff,2.0,0.0,0.0,0.0,0.0
842612bffffffff,42.0,0.0,0.0,0.0,0.0
842612dffffffff,31.0,0.0,0.0,0.0,0.0
8426131ffffffff,3.0,0.0,0.0,0.0,0.0
8426133ffffffff,25.0,0.0,0.0,0.0,0.0
8426135ffffffff,20.0,0.0,0.0,0.0,0.0
8426137ffffffff,24.0,0.0,0.0,4.0,0.0
8426139ffffffff,4.0,0.0,0.0,0.0,0.0
842613bffffffff,5.0,0.0,0.0,2.0,0.0
8426141ffffffff,18.0,0.0,0.0,0.0,0.0
8426143ffffffff,26.0,0.0,0.0,0.0,0.0
8426145ffffffff,12.0,0.0,0.0,0.0,0.0
8426147ffffffff,14.0,0.0,0.0,0.0,0.0
8426149ffffffff,11.0,0.0,0.0,0.0,0.0
842614bffffffff,168.0,0.0,0.0,0.0,0.0
842614dffffffff,2.0,0.0,0.0,0.0,0.0
8426151ffffffff,25.0,0.0,0.0,0.0,0.0
8426153ffffffff,18.0,0.0,0.0,0.0,0.0
8426155ffffffff,34.0,0.0,0.0,0.0,0.0
8426157ffffffff,23.0,0.0,0.0,0.0,0.0
8426159ffffffff,11.0,0.0,0.0,0.0,0.0
842615bffffffff,109.0,0.0,0.0,0.0,0.0
842615dffffffff,89.0,0.0,0.0,0.0,0.0
8426161ffffffff,93.0,0.0,0.0,0.0,0.0
8426163ffffffff,87.0,0.0,0.0,0.0,0.0
8426165ffffffff,300.0,0.0,0.0,0.0,0.0
8426167ffffffff,27.0,0.0,0.0,0.0,0.0
8426169ffffffff,6.0,0.0,0.0,0.0,0.0
842616bffffffff,164.0,0.0,0.0,0.0,0.0
842616dffffffff,25.0,0.0,0.0,0.0,0.0
8426181ffffffff,22.0,0.0,0.0,0.0,0.0
8426183ffffffff,570.0,0.0,0.0,42.0,0.0
8426185ffffffff,45.0,0.0,0.0,0.0,0.0
8426187ffffffff,121.0,0.0,0.0,29.0,0.0
8426189ffffffff,34.0,0.0,0.0,0.0,0.0
842618bffffffff,303.0,0.0,0.0,4.0,0.0
842618dffffffff,41.0,0.0,0.0,0.0,0.0
8426191ffffffff,67.0,0.0,0.0,25.0,0.0
8426193ffffffff,36.0,0.0,0.0,0.0,0.0
8426195ffffffff,12.0,0.0,0.0,8.0,0.0
8426197ffffffff,60.0,0.0,0.0,4.0,0.0
8426199ffffffff,117.0,0.0,0.0,60.0,0.0
842619bffffffff,20.0,0.0,0.0,9.0,0.0
842619dffffffff,299.0,0.0,0.0,31.0,0.0
84261a1ffffffff,3.0,0.0,0.0,0.0,0.0
84261a3ffffffff,9.0,0.0,0.0,2.0,0.0
84261a5ffffffff,6.0,0.0,0.0,2.0,0.0
84261a7ffffffff,24.0,0.0,0.0,0.0,0.0
84261a9ffffffff,47.0,0.0,0.0,2.0,0.0
84261abffffffff,18.0,0.0,0.0,0.0,0.0
84261adffffffff,101.0,0.0,0.0,13.0,0.0
84261b1ffffffff,36.0,0.0,0.0,8.0,0.0
84261b3ffffffff,65.0,0.0,0.0,8.0,0.0
84261b5ffffffff,41.0,0.0,0.0,0.0,0.0
84261b7ffffffff,45.0,0.0,0.0,0.0,0.0
84261b9ffffffff,41.0,0.0,0.0,11.0,0.0
84261bbffffffff,11.0,0.0,0.0,3.0,0.0
84261bdffffffff,17.0,0.0,0.0,7.0,0.0
84261c1ffffffff,3.0,0.0,0.0,0.0,0.0
84261c3ffffffff,18.0,0.0,0.0,0.0,0.0
84261c5ffffffff,84.0,0.0,0.0,4.0,0.0
84261c7ffffffff,69.0,0.0,0.0,0.0,0.0
84261c9ffffffff,6.0,0.0,0.0,0.0,0.0
