cell_id,Egretta garzetta,Egretta garzetta garzetta,Egretta garzetta immaculata,Egretta garzetta dimorpha
823e2ffffffffff,3.0,0.0,0.0,0.0
823e47fffffffff,478.0,10.0,0.0,0.0
823e5ffffffffff,422.0,16.0,0.0,0.0
823e67fffffffff,190.0,14.0,0.0,0.0
823e6ffffffffff,4265.0,500.0,0.0,0.0
823e77fffffffff,66.0,0.0,0.0,0.0
823eeffffffffff,3.0,0.0,0.0,0.0
823f27fffffffff,2.0,0.0,0.0,0.0
823f2ffffffffff,443.0,10.0,0.0,0.0
823f37fffffffff,161.0,0.0,0.0,0.0
823f47fffffffff,39.0,0.0,0.0,0.0
823f4ffffffffff,185.0,25.0,0.0,0.0
823f5ffffffffff,5.0,0.0,0.0,0.0
823f67fffffffff,1125.0,2.0,0.0,0.0
823f6ffffffffff,411.0,0.0,0.0,0.0
823f77fffffffff,251.0,10.0,0.0,0.0
824007fffffffff,8.0,0.0,0.0,0.0
82400ffffffffff,18.0,0.0,0.0,0.0
824017fffffffff,6.0,4.0,0.0,0.0
82401ffffffffff,41.0,8.0,0.0,0.0
824027fffffffff,18.0,0.0,0.0,0.0
82402ffffffffff,97.0,0.0,0.0,0.0
824037fffffffff,14.0,0.0,0.0,0.0
824047fffffffff,112.0,18.0,0.0,0.0
82404ffffffffff,398.0,89.0,0.0,0.0
824057fffffffff,4.0,2.0,0.0,0.0
82405ffffffffff,22.0,5.0,0.0,0.0
824067fffffffff,49.0,10.0,0.0,0.0
82406ffffffffff,60.0,4.0,0.0,0.0
824077fffffffff,75.0,14.0,0.0,0.0
824087fffffffff,1.0,0.0,0.0,0.0
82408ffffffffff,53.0,4.0,0.0,0.0
824097fffffffff,18.0,2.0,0.0,0.0
8240a7fffffffff,59.0,5.0,0.0,0.0
8240affffffffff,12.0,0.0,0.0,0.0
8240b7fffffffff,88.0,4.0,0.0,0.0
8240c7fffffffff,26.0,10.0,0.0,0.0
8240dffffffffff,4.0,2.0,0.0,0.0
8240e7fffffffff,335.0,53.0,0.0,0.0
8240effffffffff,15.0,1.0,0.0,0.0
8240f7fffffffff,6.0,0.0,0.0,0.0
824107fffffffff,175.0,21.0,0.0,0.0
82410ffffffffff,69.0,11.0,0.0,0.0
824117fffffffff,68.0,14.0,0.0,0.0
82411ffffffffff,4131.0,324.0,0.0,0.0
824137fffffffff,69.0,0.0,0.0,0.0
824147fffffffff,171.0,14.0,0.0,0.0
82414ffffffffff,67.0,5.0,0.0,0.0
824157fffffffff,75.0,1.0,0.0,0.0
82415ffffffffff,42.0,0.0,0.0,0.0
824167fffffffff,113.0,12.0,0.0,0.0
82416ffffffffff,202.0,5.0,0.0,0.0
824177fffffffff,182.0,54.0,0.0,0.0
824187fffffffff,96.0,11.0,0.0,0.0
82418ffffffffff,16.0,1.0,0.0,0.0
824197fffffffff,549.0,328.0,0.0,0.0
82419ffffffffff,195.0,23.0,0.0,0.0
8241a7fffffffff,7252.0,1097.0,0.0,0.0
8241affffffffff,3.0,0.0,0.0,0.0
8241b7fffffffff,2691.0,196.0,0.0,0.0
824207fffffffff,6.0,0.0,0.0,0.0
82420ffffffffff,4.0,0.0,0.0,0.0
824237fffffffff,15.0,0.0,0.0,0.0
824247fffffffff,2.0,0.0,0.0,0.0
82424ffffffffff,269.0,0.0,0.0,0.0
824257fffffffff,80.0,0.0,0.0,0.0
82425ffffffffff,179.0,0.0,0.0,0.0
82426ffffffffff,656.0,0.0,0.0,0.0
8242c7fffffffff,3438.0,0.0,0.0,0.0
8242cffffffffff,4567.0,0.0,0.0,0.0
8242d7fffffffff,26.0,0.0,0.0,0.0
8242dffffffffff,2474.0,0.0,0.0,0.0
8242e7fffffffff,183.0,0.0,0.0,0.0
8242effffffffff,184.0,0.0,0.0,0.0
824317fffffffff,27.0,0.0,0.0,0.0
82431ffffffffff,168.0,1.0,0.0,0.0
824327fffffffff,33.0,0.0,0.0,0.0
82432ffffffffff,4.0,0.0,0.0,0.0
824337fffffffff,34.0,0.0,0.0,0.0
824367fffffffff,60.0,0.0,0.0,0.0
824377fffffffff,3.0,0.0,0.0,0.0
82438ffffffffff,103.0,22.0,0.0,0.0
824397fffffffff,5.0,4.0,0.0,0.0
82439ffffffffff,39.0,8.0,0.0,0.0
8243a7fffffffff,480.0,21.0,0.0,0.0
8243affffffffff,1655.0,73.0,0.0,0.0
824a27fffffffff,182.0,17.0,0.0,0.0
824a97fffffffff,10.0,0.0,0.0,0.0
824b17fffffffff,1.0,1.0,0.0,0.0
824b1ffffffffff,4.0,1.0,0.0,0.0
824b27fffffffff,4.0,4.0,0.0,0.0
824b37fffffffff,203.0,90.0,0.0,0.0
824b57fffffffff,33.0,4.0,0.0,0.0
824b67fffffffff,199.0,76.0,0.0,0.0
824b6ffffffffff,6.0,0.0,0.0,0.0
824b77fffffffff,205.0,61.0,0.0,0.0
824b87fffffffff,3688.0,288.0,0.0,0.0
824b97fffffffff,50.0,0.0,0.0,0.0
824b9ffffffffff,333.0,0.0,0.0,0.0
824ba7fffffffff,56874.0,3582.0,0.0,0.0
824baffffffffff,89.0,8.0,0.0,0.0
824bb7fffffffff,45837.0,4705.0,0.0,0.0
824ecffffffffff,3.0,0.0,0.0,0.0
824f4ffffffffff,77.0,0.0,0.0,0.0
825207fffffffff,26.0,0.0,0.0,0.0
825217fffffffff,26.0,0.0,0.0,0.0
82521ffffffffff,73.0,0.0,0.0,0.0
825237fffffffff,9.0,0.0,0.0,0.0
82524ffffffffff,169.0,63.0,0.0,0.0
82526ffffffffff,3.0,2.0,0.0,0.0
825287fffffffff,5.0,0.0,0.0,0.0
82528ffffffffff,5.0,0.0,0.0,0.0
825297fffffffff,14.0,0.0,0.0,0.0
82529ffffffffff,89.0,19.0,0.0,0.0
8252d7fffffffff,26.0,0.0,0.0,0.0
825307fffffffff,2.0,0.0,0.0,0.0
825317fffffffff,9.0,0.0,0.0,0.0
825327fffffffff,5.0,0.0,0.0,0.0
825347fffffffff,74.0,0.0,0.0,0.0
82534ffffffffff,4.0,2.0,0.0,0.0
825357fffffffff,29.0,0.0,0.0,0.0
825367fffffffff,122.0,0.0,0.0,0.0
82536ffffffffff,211.0,0.0,0.0,0.0
825377fffffffff,2.0,0.0,0.0,0.0
8253a7fffffffff,18.0,4.0,0.0,0.0
8253affffffffff,38.0,0.0,0.0,0.0
8253b7fffffffff,38.0,19.0,0.0,0.0
825407fffffffff,32.0,15.0,0.0,0.0
82540ffffffffff,4.0,0.0,0.0,0.0
825417fffffffff,507.0,192.0,0.0,0.0
82541ffffffffff,352.0,88.0,0.0,0.0
825437fffffffff,4.0,1.0,0.0,0.0
825447fffffffff,23.0,0.0,0.0,0.0
825497fffffffff,185.0,33.0,0.0,0.0
8254affffffffff,448.0,123.0,0.0,0.0
8254b7fffffffff,60.0,10.0,0.0,0.0
8254c7fffffffff,13.0,0.0,0.0,0.0
8254e7fffffffff,69.0,20.0,0.0,0.0
8254f7fffffffff,166.0,32.0,0.0,0.0
825517fffffffff,60.0,6.0,0.0,0.0
825537fffffffff,22.0,11.0,0.0,0.0
8255affffffffff,2.0,0.0,0.0,0.0
82574ffffffffff,68.0,7.0,0.0,0.0
82585ffffffffff,15.0,2.0,0.0,0.0
825887fffffffff,4.0,2.0,0.0,0.0
825897fffffffff,71.0,2.0,0.0,0.0
8258b7fffffffff,1.0,0.0,0.0,0.0
8258c7fffffffff,3.0,0.0,0.0,0.0
8258cffffffffff,4.0,0.0,0.0,0.0
8258d7fffffffff,9.0,0.0,0.0,0.0
8258dffffffffff,2.0,0.0,0.0,0.0
8258e7fffffffff,4.0,1.0,0.0,0.0
82592ffffffffff,1.0,1.0,0.0,0.0
82598ffffffffff,4.0,0.0,0.0,0.0
82599ffffffffff,42.0,14.0,0.0,0.0
825e77fffffffff,280.0,0.0,0.0,0.0
825f17fffffffff,17.0,0.0,0.0,0.0
826007fffffffff,11659.0,0.0,0.0,0.0
82600ffffffffff,5.0,0.0,0.0,0.0
826017fffffffff,23616.0,0.0,0.0,0.0
82601ffffffffff,3077.0,0.0,0.0,0.0
826027fffffffff,8871.0,0.0,0.0,0.0
826037fffffffff,18176.0,0.0,0.0,0.0
826087fffffffff,450.0,0.0,0.0,0.0
82608ffffffffff,8241.0,0.0,0.0,0.0
826097fffffffff,1955.0,0.0,0.0,0.0
82609ffffffffff,2188.0,0.0,0.0,0.0
8260a7fffffffff,1171.0,0.0,0.0,0.0
8260affffffffff,4436.0,0.0,0.0,0.0
8260b7fffffffff,3592.0,0.0,0.0,0.0
8260f7fffffffff,9.0,0.0,0.0,0.0
826107fffffffff,1762.0,73.0,0.0,0.0
826117fffffffff,316.0,11.0,0.0,0.0
82611ffffffffff,3046.0,15.0,0.0,0.0
826147fffffffff,2.0,0.0,0.0,0.0
82615ffffffffff,1.0,0.0,0.0,0.0
82616ffffffffff,1.0,0.0,0.0,0.0
826187fffffffff,4.0,0.0,0.0,0.0
82618ffffffffff,8868.0,0.0,0.0,0.0
82619ffffffffff,378.0,0.0,0.0,0.0
8261affffffffff,1571.0,0.0,0.0,0.0
826327fffffffff,29.0,3.0,0.0,0.0
826337fffffffff,259.0,45.0,0.0,0.0
8263affffffffff,13.0,0.0,0.0,0.0
82640ffffffffff,1614.0,0.0,0.0,0.0
826417fffffffff,717.0,136.0,0.0,0.0
826427fffffffff,117.0,12.0,0.0,0.0
82642ffffffffff,101.0,0.0,0.0,0.0
826437fffffffff,720.0,305.0,0.0,0.0
826487fffffffff,1195.0,547.0,0.0,0.0
82648ffffffffff,128.0,21.0,0.0,0.0
826497fffffffff,941.0,275.0,0.0,0.0
82649ffffffffff,97.0,32.0,0.0,0.0
8264a7fffffffff,3442.0,1855.0,0.0,0.0
8264affffffffff,24.0,4.0,0.0,0.0
8264b7fffffffff,704.0,320.0,0.0,0.0
8264e7fffffffff,300.0,0.0,0.0,0.0
826507fffffffff,856.0,0.0,0.0,0.0
82650ffffffffff,47.0,0.0,0.0,0.0
82651ffffffffff,765.0,125.0,0.0,0.0
826527fffffffff,2261.0,46.0,0.0,0.0
826537fffffffff,5.0,0.0,0.0,0.0
826557fffffffff,11.0,0.0,0.0,0.0
826587fffffffff,2042.0,141.0,0.0,0.0
82658ffffffffff,6714.0,2480.0,0.0,0.0
826597fffffffff,420.0,22.0,0.0,0.0
82659ffffffffff,1660.0,530.0,0.0,0.0
8265a7fffffffff,33.0,0.0,0.0,0.0
8265b7fffffffff,604.0,68.0,0.0,0.0
826807fffffffff,39.0,0.0,0.0,0.0
82680ffffffffff,1.0,0.0,0.0,0.0
826817fffffffff,572.0,3.0,7.0,0.0
82681ffffffffff,838.0,7.0,9.0,0.0
82682ffffffffff,292.0,20.0,0.0,0.0
826847fffffffff,155.0,6.0,0.0,0.0
82684ffffffffff,78.0,11.0,0.0,0.0
826857fffffffff,86.0,10.0,0.0,0.0
82685ffffffffff,358.0,26.0,0.0,0.0
826867fffffffff,47.0,22.0,0.0,0.0
826877fffffffff,86.0,4.0,0.0,0.0
826897fffffffff,3.0,0.0,0.0,0.0
8268a7fffffffff,48.0,0.0,0.0,0.0
8268affffffffff,4.0,0.0,0.0,0.0
8268b7fffffffff,2.0,0.0,0.0,0.0
8268c7fffffffff,41.0,0.0,5.0,0.0
8268cffffffffff,153.0,0.0,10.0,0.0
8268d7fffffffff,39.0,0.0,17.0,0.0
8268dffffffffff,12.0,0.0,2.0,0.0
8268f7fffffffff,2.0,0.0,0.0,0.0
826917fffffffff,1.0,0.0,0.0,0.0
826937fffffffff,33.0,8.0,0.0,0.0
826947fffffffff,2176.0,42.0,0.0,0.0
82694ffffffffff,754.0,5.0,0.0,0.0
82695ffffffffff,46.0,5.0,0.0,0.0
82696ffffffffff,97.0,4.0,0.0,0.0
82699ffffffffff,1.0,0.0,0.0,0.0
826a47fffffffff,4.0,2.0,0.0,0.0
826a4ffffffffff,4.0,0.0,0.0,0.0
826a57fffffffff,2.0,0.0,0.0,0.0
826a5ffffffffff,25.0,0.0,0.0,0.0
826a6ffffffffff,9.0,0.0,0.0,0.0
826ac7fffffffff,531.0,84.0,0.0,0.0
826acffffffffff,1288.0,154.0,0.0,0.0
826adffffffffff,335.0,46.0,0.0,0.0
826ae7fffffffff,4.0,2.0,0.0,0.0
826aeffffffffff,412.0,69.0,0.0,0.0
826b17fffffffff,10.0,2.0,0.0,0.0
826b6ffffffffff,15.0,0.0,0.0,0.0
82728ffffffffff,7.0,0.0,0.0,0.0
827297fffffffff,3.0,0.0,0.0,0.0
82729ffffffffff,2.0,0.0,0.0,0.0
8272a7fffffffff,3.0,0.0,0.0,0.0
8272affffffffff,18.0,0.0,0.0,0.0
8272dffffffffff,16.0,0.0,4.0,0.0
8272f7fffffffff,15.0,0.0,0.0,0.0
82731ffffffffff,48.0,0.0,0.0,0.0
827397fffffffff,58.0,0.0,0.0,0.0
82739ffffffffff,86.0,0.0,14.0,0.0
8273b7fffffffff,6.0,0.0,0.0,0.0
82750ffffffffff,75.0,27.0,0.0,0.0
82751ffffffffff,2.0,0.0,0.0,0.0
827527fffffffff,47.0,18.0,0.0,0.0
82752ffffffffff,2.0,1.0,0.0,0.0
827537fffffffff,1.0,0.0,0.0,0.0
827577fffffffff,138.0,29.0,0.0,0.0
827a47fffffffff,105.0,4.0,0.0,0.0
827a4ffffffffff,226.0,31.0,0.0,0.0
827a5ffffffffff,16.0,1.0,0.0,1.0
827a67fffffffff,377.0,45.0,0.0,0.0
827a6ffffffffff,1210.0,134.0,0.0,11.0
827acffffffffff,520.0,112.0,0.0,0.0
827adffffffffff,62.0,8.0,0.0,0.0
827aeffffffffff,6.0,6.0,0.0,0.0
827b2ffffffffff,5.0,0.0,0.0,5.0
827b4ffffffffff,84.0,12.0,0.0,29.0
827b5ffffffffff,293.0,31.0,0.0,62.0
827b6ffffffffff,87.0,4.0,0.0,27.0
82821ffffffffff,1.0,0.0,0.0,0.0
82828ffffffffff,2.0,0.0,0.0,0.0
828297fffffffff,2.0,1.0,0.0,0.0
8282affffffffff,8.0,6.0,0.0,0.0
8282d7fffffffff,39.0,6.0,0.0,0.0
8282e7fffffffff,2.0,0.0,0.0,0.0
8282f7fffffffff,56.0,21.0,0.0,0.0
828307fffffffff,15.0,2.0,0.0,0.0
828317fffffffff,6.0,0.0,0.0,0.0
82831ffffffffff,23.0,9.0,0.0,0.0
828327fffffffff,1.0,1.0,0.0,0.0
828337fffffffff,2.0,0.0,0.0,0.0
82838ffffffffff,3.0,0.0,0.0,0.0
8285a7fffffffff,1.0,0.0,0.0,0.0
828c17fffffffff,371.0,5.0,71.0,0.0
828c27fffffffff,8.0,0.0,0.0,0.0
828c6ffffffffff,6.0,0.0,0.0,0.0
828c8ffffffffff,7.0,0.0,0.0,0.0
828c97fffffffff,34.0,1.0,0.0,0.0
828caffffffffff,36.0,0.0,2.0,0.0
828cd7fffffffff,22.0,0.0,2.0,0.0
828cdffffffffff,2.0,0.0,0.0,0.0
828d87fffffffff,33.0,0.0,3.0,0.0
828d8ffffffffff,52.0,0.0,8.0,0.0
828da7fffffffff,30.0,0.0,5.0,0.0
828db7fffffffff,228.0,0.0,48.0,0.0
829407fffffffff,21.0,0.0,7.0,0.0
829417fffffffff,121.0,0.0,0.0,0.0
82941ffffffffff,11.0,0.0,0.0,0.0
829427fffffffff,37.0,0.0,4.0,0.0
82942ffffffffff,85.0,0.0,10.0,0.0
829457fffffffff,1041.0,0.0,221.0,0.0
82945ffffffffff,437.0,0.0,90.0,0.0
829467fffffffff,6.0,0.0,4.0,0.0
829487fffffffff,1035.0,0.0,188.0,0.0
82948ffffffffff,22.0,0.0,1.0,0.0
829497fffffffff,12.0,0.0,2.0,0.0
8294affffffffff,44.0,0.0,0.0,0.0
8294c7fffffffff,36.0,0.0,12.0,0.0
8294cffffffffff,12.0,0.0,5.0,0.0
8294d7fffffffff,2.0,0.0,0.0,0.0
8294e7fffffffff,114.0,0.0,21.0,0.0
8294effffffffff,104.0,0.0,42.0,0.0
8294f7fffffffff,6.0,0.0,0.0,0.0
829507fffffffff,53.0,0.0,11.0,0.0
829517fffffffff,1.0,0.0,0.0,0.0
82951ffffffffff,68.0,0.0,3.0,0.0
829527fffffffff,4.0,0.0,0.0,0.0
829547fffffffff,45.0,0.0,4.0,0.0
829567fffffffff,7.0,0.0,0.0,0.0
82956ffffffffff,43.0,0.0,0.0,0.0
8295a7fffffffff,425.0,0.0,87.0,0.0
829607fffffffff,24.0,14.0,0.0,0.0
82960ffffffffff,27.0,5.0,0.0,0.0
829617fffffffff,10.0,2.0,0.0,0.0
829627fffffffff,146.0,45.0,0.0,0.0
82962ffffffffff,108.0,58.0,0.0,0.0
829637fffffffff,11.0,0.0,0.0,0.0
829677fffffffff,15.0,5.0,0.0,0.0
829687fffffffff,3.0,0.0,0.0,0.0
82968ffffffffff,2.0,0.0,0.0,0.0
829697fffffffff,542.0,51.0,0.0,0.0
82969ffffffffff,118.0,23.0,0.0,3.0
8296a7fffffffff,3.0,0.0,0.0,0.0
8296affffffffff,4.0,0.0,0.0,0.0
8296b7fffffffff,35.0,5.0,0.0,0.0
829707fffffffff,26.0,2.0,0.0,0.0
82970ffffffffff,7.0,0.0,0.0,0.0
829717fffffffff,128.0,13.0,0.0,0.0
82971ffffffffff,32.0,7.0,0.0,0.0
829727fffffffff,10.0,2.0,0.0,0.0
