cell_id,Rissa tridactyla,Rissa tridactyla tridactyla,Rissa tridactyla pollicaris
84024edffffffff,2.0,0.0,0.0
8402501ffffffff,10.0,0.0,0.0
8402505ffffffff,2.0,0.0,0.0
840250bffffffff,12.0,0.0,0.0
8402511ffffffff,14.0,0.0,0.0
8402513ffffffff,4.0,0.0,0.0
8402515ffffffff,6.0,0.0,0.0
8402517ffffffff,5.0,0.0,0.0
8402519ffffffff,2.0,0.0,0.0
840251bffffffff,2.0,0.0,0.0
840251dffffffff,2.0,0.0,0.0
840252bffffffff,2.0,0.0,0.0
8402551ffffffff,2.0,0.0,0.0
8402553ffffffff,2.0,0.0,0.0
84025a7ffffffff,1.0,0.0,0.0
84025adffffffff,2.0,0.0,0.0
84025e7ffffffff,2.0,0.0,0.0
84025edffffffff,2.0,0.0,0.0
8402627ffffffff,2.0,0.0,0.0
8402649ffffffff,2.0,0.0,0.0
84026b3ffffffff,3.0,0.0,0.0
84026b5ffffffff,1.0,0.0,0.0
84026b7ffffffff,1.0,0.0,0.0
84026bdffffffff,2.0,0.0,0.0
8402703ffffffff,2.0,0.0,0.0
8402711ffffffff,2.0,0.0,0.0
8402719ffffffff,2.0,0.0,0.0
840271bffffffff,2.0,0.0,0.0
840273dffffffff,2.0,0.0,0.0
8402929ffffffff,2.0,0.0,0.0
8402ed7ffffffff,4.0,0.0,0.0
840359dffffffff,2.0,0.0,0.0
8406219ffffffff,2.0,0.0,0.0
8406229ffffffff,1.0,0.0,0.0
8406261ffffffff,1.0,0.0,0.0
8406269ffffffff,2.0,0.0,0.0
840626bffffffff,2.0,0.0,0.0
84062c9ffffffff,4.0,0.0,0.0
84062cbffffffff,3.0,0.0,0.0
84062e1ffffffff,1.0,0.0,0.0
84062edffffffff,1.0,0.0,0.0
840634bffffffff,4.0,0.0,0.0
8406353ffffffff,3.0,0.0,0.0
840635bffffffff,1.0,0.0,0.0
8406403ffffffff,1.0,0.0,0.0
8406439ffffffff,2.0,0.0,0.0
8406505ffffffff,1.0,0.0,0.0
8406529ffffffff,2.0,0.0,0.0
840653bffffffff,1.0,0.0,0.0
8406563ffffffff,1.0,0.0,0.0
8406565ffffffff,1.0,0.0,0.0
84065d7ffffffff,1.0,0.0,0.0
8406623ffffffff,1.0,0.0,0.0
8406627ffffffff,1.0,0.0,0.0
8406709ffffffff,2.0,0.0,0.0
840672bffffffff,2.0,0.0,0.0
8406889ffffffff,4.0,0.0,0.0
8406893ffffffff,4.0,0.0,0.0
8406897ffffffff,5.0,0.0,0.0
840689bffffffff,28.0,0.0,0.0
840689dffffffff,1.0,0.0,0.0
840692dffffffff,2.0,0.0,0.0
8406953ffffffff,2.0,0.0,0.0
8406955ffffffff,2.0,0.0,0.0
84069a7ffffffff,2.0,0.0,0.0
8406c95ffffffff,3.0,0.0,0.0
8406c9bffffffff,2.0,0.0,0.0
8406c9dffffffff,1.0,0.0,0.0
8406d03ffffffff,3.0,0.0,0.0
8406d07ffffffff,2.0,0.0,0.0
8406d13ffffffff,3.0,0.0,0.0
8406d15ffffffff,8.0,0.0,0.0
8406d1dffffffff,13.0,0.0,0.0
8406d39ffffffff,1.0,0.0,0.0
8406d45ffffffff,1.0,0.0,0.0
8406d4dffffffff,1.0,0.0,0.0
8406d5bffffffff,3.0,0.0,0.0
8406d6dffffffff,3.0,0.0,0.0
8406d87ffffffff,4.0,0.0,0.0
8406d95ffffffff,1.0,0.0,0.0
8406dc1ffffffff,1.0,0.0,0.0
8406dc3ffffffff,1.0,0.0,0.0
8406dcdffffffff,6.0,0.0,0.0
8406dd1ffffffff,5.0,0.0,0.0
8406dd5ffffffff,3.0,0.0,0.0
8406ed1ffffffff,2.0,0.0,0.0
8406ed9ffffffff,1.0,0.0,0.0
8406eddffffffff,1.0,0.0,0.0
8407043ffffffff,8.0,3.0,0.0
840705dffffffff,2.0,0.0,0.0
84070a7ffffffff,1.0,0.0,0.0
84070ddffffffff,2.0,0.0,0.0
8407123ffffffff,2.0,0.0,0.0
8407129ffffffff,2.0,0.0,0.0
8407185ffffffff,1.0,0.0,0.0
84071a1ffffffff,2.0,0.0,0.0
84071b5ffffffff,1.0,0.0,0.0
8407411ffffffff,123.0,7.0,0.0
8407417ffffffff,37.0,4.0,0.0
8407419ffffffff,1.0,0.0,0.0
8407425ffffffff,76.0,17.0,0.0
8407433ffffffff,32.0,0.0,0.0
8407437ffffffff,5.0,0.0,0.0
840743bffffffff,4.0,0.0,0.0
840744bffffffff,3.0,0.0,0.0
8407451ffffffff,2.0,0.0,0.0
840745dffffffff,127.0,3.0,0.0
8407461ffffffff,2.0,0.0,0.0
8407465ffffffff,70.0,9.0,0.0
8407467ffffffff,17.0,3.0,0.0
84074e9ffffffff,86.0,10.0,0.0
84074edffffffff,196.0,13.0,0.0
8407513ffffffff,7.0,0.0,0.0
8407517ffffffff,3.0,0.0,0.0
8407519ffffffff,6.0,0.0,0.0
840751bffffffff,24.0,2.0,0.0
8407525ffffffff,1.0,0.0,0.0
8407527ffffffff,2.0,0.0,0.0
8407533ffffffff,2.0,0.0,0.0
840753bffffffff,38.0,2.0,0.0
8407543ffffffff,2.0,0.0,0.0
8407545ffffffff,1.0,0.0,0.0
8407551ffffffff,16.0,0.0,0.0
8407553ffffffff,11.0,0.0,0.0
8407559ffffffff,18.0,7.0,0.0
840755bffffffff,30.0,2.0,0.0
840755dffffffff,71.0,24.0,0.0
8407581ffffffff,231.0,40.0,0.0
8407585ffffffff,10.0,0.0,0.0
8407589ffffffff,140.0,17.0,0.0
840758dffffffff,102.0,15.0,0.0
84075a9ffffffff,175.0,22.0,0.0
84075c1ffffffff,3.0,0.0,0.0
84075c3ffffffff,24.0,3.0,0.0
84075c5ffffffff,1.0,1.0,0.0
84075c7ffffffff,75.0,9.0,0.0
84075cbffffffff,7.0,0.0,0.0
84075cdffffffff,5.0,2.0,0.0
84075d1ffffffff,592.0,47.0,0.0
84075d9ffffffff,78.0,3.0,0.0
84075ddffffffff,195.0,13.0,0.0
84075e1ffffffff,6.0,2.0,0.0
84075e3ffffffff,11.0,0.0,0.0
84075e5ffffffff,1.0,0.0,0.0
84075e7ffffffff,29.0,2.0,0.0
84075ebffffffff,197.0,29.0,0.0
84075edffffffff,74.0,1.0,0.0
8407621ffffffff,17.0,2.0,0.0
8407623ffffffff,34.0,0.0,0.0
8407625ffffffff,28.0,0.0,0.0
8407627ffffffff,3.0,0.0,0.0
840762bffffffff,4.0,0.0,0.0
840762dffffffff,1.0,0.0,0.0
8407635ffffffff,31.0,0.0,0.0
8407703ffffffff,123.0,27.0,0.0
8407711ffffffff,4.0,0.0,0.0
8407715ffffffff,17.0,6.0,0.0
8407719ffffffff,5.0,0.0,0.0
8407731ffffffff,136.0,21.0,0.0
8407733ffffffff,233.0,18.0,0.0
8407737ffffffff,3.0,0.0,0.0
8407739ffffffff,56.0,3.0,0.0
840773bffffffff,6.0,2.0,0.0
8407753ffffffff,92.0,5.0,0.0
8407a8bffffffff,2.0,0.0,0.0
8407a93ffffffff,1.0,0.0,0.0
8407a97ffffffff,1.0,0.0,0.0
8407a99ffffffff,4.0,0.0,0.0
8407aebffffffff,1.0,0.0,0.0
8408001ffffffff,2.0,0.0,0.0
8408005ffffffff,1.0,0.0,0.0
8408007ffffffff,4.0,0.0,0.0
8408057ffffffff,2.0,0.0,0.0
8408065ffffffff,11.0,0.0,0.0
840806dffffffff,1.0,0.0,0.0
8408159ffffffff,2.0,0.0,0.0
8408239ffffffff,4.0,0.0,0.0
8408283ffffffff,2.0,0.0,0.0
8408287ffffffff,1.0,0.0,0.0
840829bffffffff,7.0,0.0,0.0
84082d1ffffffff,2.0,0.0,0.0
84082dbffffffff,2.0,0.0,0.0
8408305ffffffff,10.0,0.0,0.0
8408317ffffffff,1.0,0.0,0.0
840832bffffffff,1.0,0.0,0.0
8408333ffffffff,2.0,2.0,0.0
8408361ffffffff,3.0,0.0,0.0
8408363ffffffff,4.0,0.0,0.0
8408365ffffffff,19.0,0.0,0.0
840836dffffffff,30.0,0.0,0.0
8408b41ffffffff,1.0,0.0,0.0
8408c97ffffffff,1.0,0.0,0.0
8408e9bffffffff,2.0,0.0,0.0
8408ed3ffffffff,55.0,2.0,0.0
8408ed7ffffffff,2.0,0.0,0.0
8408edbffffffff,19.0,0.0,0.0
8409497ffffffff,1.0,0.0,0.0
84094a5ffffffff,2.0,2.0,0.0
84094b3ffffffff,4.0,0.0,0.0
84094b5ffffffff,10.0,0.0,0.0
84094b7ffffffff,7.0,1.0,0.0
8409585ffffffff,2.0,0.0,0.0
8409587ffffffff,6.0,0.0,0.0
840958bffffffff,6.0,0.0,0.0
8409599ffffffff,15.0,3.0,0.0
840959bffffffff,1.0,0.0,0.0
840959dffffffff,4.0,0.0,0.0
84095a9ffffffff,14.0,4.0,0.0
84095abffffffff,3.0,0.0,0.0
84095adffffffff,21.0,0.0,0.0
84095b1ffffffff,1.0,0.0,0.0
8409805ffffffff,17.0,0.0,0.0
8409811ffffffff,3.0,0.0,0.0
8409829ffffffff,4.0,0.0,0.0
840982bffffffff,1.0,0.0,0.0
840982dffffffff,2.0,0.0,0.0
84098dbffffffff,6.0,0.0,0.0
840990dffffffff,1.0,0.0,0.0
8409911ffffffff,9.0,0.0,0.0
8409917ffffffff,9.0,2.0,0.0
840991bffffffff,79.0,0.0,0.0
8409929ffffffff,4.0,0.0,0.0
8409937ffffffff,17.0,0.0,0.0
8409991ffffffff,10.0,10.0,0.0
8409995ffffffff,5.0,3.0,0.0
84099a7ffffffff,1.0,0.0,0.0
84099bdffffffff,1.0,0.0,0.0
84099e1ffffffff,2.0,0.0,0.0
84099e9ffffffff,5.0,0.0,0.0
84099edffffffff,1.0,0.0,0.0
8409a09ffffffff,41.0,0.0,0.0
8409a41ffffffff,18.0,2.0,0.0
8409a43ffffffff,2.0,0.0,0.0
8409a45ffffffff,35.0,3.0,0.0
8409a47ffffffff,37.0,2.0,0.0
8409a4dffffffff,27.0,0.0,0.0
8409a55ffffffff,11.0,2.0,0.0
8409a69ffffffff,91.0,5.0,0.0
8409a6bffffffff,83.0,3.0,0.0
8409ab1ffffffff,2.0,0.0,0.0
8409ab3ffffffff,1.0,0.0,0.0
8409b1bffffffff,2.0,0.0,0.0
840c02dffffffff,2.0,0.0,0.0
840c10dffffffff,6.0,0.0,0.0
840c125ffffffff,3.0,0.0,0.0
840c143ffffffff,2503.0,0.0,0.0
840c145ffffffff,27.0,0.0,0.0
840c147ffffffff,1473.0,0.0,0.0
840c14dffffffff,126.0,0.0,0.0
840c165ffffffff,3.0,0.0,0.0
840c16bffffffff,6.0,0.0,0.0
840c309ffffffff,11.0,0.0,0.0
840c30dffffffff,1.0,0.0,0.0
840c32dffffffff,6.0,0.0,0.0
840c363ffffffff,2.0,0.0,0.0
840c367ffffffff,1.0,0.0,0.0
840c401ffffffff,7.0,0.0,0.0
840c405ffffffff,7.0,0.0,0.0
840c409ffffffff,12.0,0.0,0.0
840c40bffffffff,4.0,0.0,0.0
840c40dffffffff,3.0,0.0,0.0
840c415ffffffff,671.0,0.0,0.0
840c419ffffffff,16.0,0.0,0.0
840c41dffffffff,4.0,0.0,0.0
840c421ffffffff,426.0,0.0,0.0
840c423ffffffff,10.0,0.0,0.0
840c425ffffffff,752.0,0.0,0.0
840c427ffffffff,749.0,0.0,0.0
840c42bffffffff,18.0,0.0,0.0
840c42dffffffff,1863.0,0.0,0.0
840c435ffffffff,4.0,0.0,0.0
840c43dffffffff,2.0,0.0,0.0
840c441ffffffff,81.0,0.0,0.0
840c443ffffffff,4.0,0.0,0.0
840c445ffffffff,6.0,0.0,0.0
840c447ffffffff,31.0,0.0,0.0
840c451ffffffff,5.0,0.0,0.0
840c455ffffffff,169.0,0.0,0.0
840c457ffffffff,3.0,0.0,0.0
840c45dffffffff,10.0,0.0,0.0
840c461ffffffff,194.0,0.0,0.0
840c463ffffffff,5.0,0.0,0.0
840c469ffffffff,17.0,0.0,0.0
840c46bffffffff,40.0,0.0,0.0
840c4cdffffffff,1.0,0.0,0.0
840c501ffffffff,2.0,0.0,0.0
840c503ffffffff,448.0,0.0,0.0
840c50bffffffff,11.0,0.0,0.0
840c511ffffffff,356.0,0.0,0.0
840c515ffffffff,135.0,0.0,0.0
840c51bffffffff,18.0,0.0,0.0
840c51dffffffff,1599.0,0.0,0.0
840c523ffffffff,5.0,0.0,0.0
840c533ffffffff,3.0,0.0,0.0
840c53bffffffff,15.0,0.0,0.0
840c53dffffffff,4.0,0.0,0.0
840c555ffffffff,41.0,0.0,0.0
840c55dffffffff,2.0,0.0,0.0
840c581ffffffff,2.0,0.0,0.0
840c5a1ffffffff,104.0,0.0,0.0
840c5a5ffffffff,674.0,0.0,0.0
840c5a7ffffffff,135.0,0.0,0.0
840c5adffffffff,476.0,0.0,0.0
840c5bdffffffff,3.0,0.0,0.0
840c5c9ffffffff,3.0,0.0,0.0
840c5d5ffffffff,1.0,0.0,0.0
840c5d9ffffffff,1.0,0.0,0.0
840c5e3ffffffff,1.0,0.0,0.0
840c5e5ffffffff,20.0,0.0,0.0
840c5e7ffffffff,15.0,0.0,0.0
840c5edffffffff,8.0,0.0,0.0
840c681ffffffff,4.0,0.0,0.0
840c683ffffffff,12.0,0.0,0.0
840c687ffffffff,9.0,0.0,0.0
840c68bffffffff,44.0,0.0,0.0
840c691ffffffff,5.0,0.0,0.0
840c697ffffffff,2.0,0.0,0.0
840c699ffffffff,35.0,0.0,0.0
840c69bffffffff,8.0,0.0,0.0
840c69dffffffff,16.0,0.0,0.0
840c6a1ffffffff,8.0,0.0,0.0
840c6a3ffffffff,2.0,0.0,0.0
840c6a5ffffffff,34.0,0.0,0.0
840c6a7ffffffff,5.0,0.0,0.0
840c6abffffffff,2.0,0.0,0.0
840c6adffffffff,1.0,0.0,0.0
840c6bdffffffff,5.0,0.0,0.0
840c6d3ffffffff,16.0,0.0,0.0
840c807ffffffff,3.0,0.0,0.0
840c809ffffffff,19.0,0.0,0.0
840c80bffffffff,1.0,0.0,0.0
840c897ffffffff,3.0,0.0,0.0
840c89dffffffff,2.0,0.0,0.0
840c8a7ffffffff,2.0,0.0,0.0
840c8adffffffff,1.0,0.0,0.0
840c8e7ffffffff,1.0,0.0,0.0
840c993ffffffff,3.0,0.0,0.0
840c999ffffffff,2.0,0.0,0.0
840c9d9ffffffff,2.0,0.0,0.0
840ca15ffffffff,1.0,0.0,0.0
840ca25ffffffff,4.0,0.0,0.0
840ca29ffffffff,6.0,0.0,0.0
840ca2bffffffff,2.0,0.0,0.0
840ca2dffffffff,9.0,0.0,0.0
840ca33ffffffff,3.0,0.0,0.0
840ca41ffffffff,12.0,0.0,0.0
840ca43ffffffff,2828.0,0.0,0.0
840ca47ffffffff,10.0,0.0,0.0
840ca4bffffffff,4.0,0.0,0.0
840ca53ffffffff,1.0,0.0,0.0
840ca55ffffffff,9.0,0.0,0.0
840ca63ffffffff,15.0,0.0,0.0
840ca67ffffffff,2.0,0.0,0.0
840ca6bffffffff,9.0,0.0,0.0
840cab5ffffffff,2.0,0.0,0.0
840cb6dffffffff,10.0,0.0,0.0
840cc53ffffffff,3.0,0.0,0.0
840cc5bffffffff,2.0,0.0,0.0
840cc83ffffffff,3.0,0.0,0.0
840cc87ffffffff,1.0,0.0,0.0
840cc9dffffffff,6.0,0.0,0.0
840ccadffffffff,1.0,0.0,0.0
840ccb3ffffffff,2.0,0.0,0.0
840ccc1ffffffff,3.0,0.0,0.0
840ccc3ffffffff,6.0,0.0,0.0
840ccc5ffffffff,6.0,0.0,0.0
840ccc7ffffffff,2.0,0.0,0.0
840ccc9ffffffff,2.0,0.0,0.0
840cccdffffffff,2.0,0.0,0.0
840ccd1ffffffff,2.0,0.0,0.0
840ccddffffffff,2.0,0.0,0.0
840cce3ffffffff,4.0,0.0,0.0
840cce7ffffffff,2.0,0.0,0.0
840cce9ffffffff,3.0,0.0,0.0
840ccebffffffff,2.0,0.0,0.0
840cd81ffffffff,1.0,0.0,0.0
840cd83ffffffff,1.0,0.0,0.0
840cd85ffffffff,3.0,0.0,0.0
840cd8dffffffff,191.0,0.0,0.0
840cd9dffffffff,4.0,0.0,0.0
840cda9ffffffff,10.0,0.0,0.0
840cdd1ffffffff,5.0,0.0,0.0
840cdd3ffffffff,5.0,0.0,0.0
840cdd7ffffffff,20.0,0.0,0.0
840cddbffffffff,6.0,0.0,0.0
840cdebffffffff,43.0,0.0,0.0
840ce17ffffffff,11.0,0.0,0.0
840ce3dffffffff,2.0,0.0,0.0
840ce81ffffffff,3.0,0.0,0.0
840ce83ffffffff,6.0,0.0,0.0
840ce87ffffffff,3.0,0.0,0.0
840ce89ffffffff,9.0,0.0,0.0
840ce8bffffffff,2.0,0.0,0.0
840ce97ffffffff,6.0,0.0,0.0
840ce99ffffffff,6.0,0.0,0.0
840ce9bffffffff,4.0,0.0,0.0
840ce9dffffffff,15.0,0.0,0.0
840ceb1ffffffff,1.0,0.0,0.0
840ceb3ffffffff,4.0,0.0,0.0
840ceb5ffffffff,4.0,0.0,1.0
840cec1ffffffff,2.0,0.0,0.0
840cec3ffffffff,7.0,0.0,0.0
840cec5ffffffff,4.0,0.0,0.0
840cec9ffffffff,1.0,0.0,0.0
840ced1ffffffff,6.0,0.0,0.0
840ced3ffffffff,27.0,0.0,0.0
840ced5ffffffff,13.0,0.0,0.0
840ced7ffffffff,19.0,0.0,0.0
840ceddffffffff,5.0,0.0,0.0
840cee5ffffffff,80.0,0.0,0.0
840ceedffffffff,16.0,0.0,0.0
840d003ffffffff,6.0,0.0,0.0
840d005ffffffff,2.0,0.0,0.0
840d011ffffffff,2.0,0.0,0.0
840d01dffffffff,10.0,0.0,0.0
840d027ffffffff,4.0,0.0,0.0
840d029ffffffff,2.0,0.0,0.0
840d02bffffffff,2.0,0.0,0.0
840d039ffffffff,806.0,0.0,0.0
840d03dffffffff,1.0,0.0,0.0
840d057ffffffff,3.0,0.0,0.0
840d0d9ffffffff,2.0,0.0,0.0
840d105ffffffff,1.0,0.0,0.0
840d113ffffffff,1.0,0.0,0.0
840d117ffffffff,4.0,0.0,0.0
840d11bffffffff,2.0,0.0,0.0
840d133ffffffff,10.0,0.0,0.0
840d139ffffffff,4.0,0.0,0.0
840d13bffffffff,4.0,0.0,0.0
840d13dffffffff,8.0,0.0,0.0
840d149ffffffff,2.0,0.0,0.0
840d1e5ffffffff,2.0,0.0,0.0
840d293ffffffff,3.0,0.0,0.0
840d295ffffffff,3.0,0.0,0.0
840d2a1ffffffff,3.0,0.0,0.0
840d2edffffffff,1.0,0.0,0.0
840d761ffffffff,6.0,0.0,0.0
840d88bffffffff,8.0,0.0,0.0
840d891ffffffff,3.0,0.0,0.0
840d89dffffffff,6.0,0.0,0.0
840d8b9ffffffff,2.0,0.0,0.0
840d8bbffffffff,2.0,0.0,0.0
840d8d1ffffffff,4.0,0.0,0.0
840d8d3ffffffff,1.0,0.0,0.0
840d8d7ffffffff,1.0,0.0,0.0
840d8ddffffffff,4.0,0.0,0.0
840d937ffffffff,32.0,0.0,0.0
840d98bffffffff,20.0,0.0,0.0
840da81ffffffff,3.0,0.0,0.0
840da83ffffffff,7.0,0.0,0.0
840da87ffffffff,8.0,0.0,0.0
840da8bffffffff,10.0,0.0,0.0
840dab1ffffffff,1.0,0.0,0.0
840dab7ffffffff,10.0,0.0,0.0
840dabdffffffff,11.0,0.0,0.0
840dac9ffffffff,8.0,0.0,0.0
840dacbffffffff,10.0,0.0,0.0
840dad1ffffffff,3.0,0.0,0.0
840dad5ffffffff,8.0,0.0,0.0
840dad9ffffffff,3.0,0.0,0.0
840daddffffffff,8.0,0.0,0.0
840e491ffffffff,495.0,0.0,0.0
840e493ffffffff,581.0,0.0,0.0
840e497ffffffff,112.0,0.0,0.0
840e499ffffffff,28.0,0.0,0.0
840e49bffffffff,635.0,0.0,0.0
840e4d3ffffffff,37.0,0.0,0.0
840e4dbffffffff,414.0,0.0,0.0
840f23dffffffff,2.0,0.0,0.0
840f247ffffffff,2.0,0.0,0.0
840f24bffffffff,3.0,0.0,0.0
840f255ffffffff,4.0,0.0,0.0
840f261ffffffff,3.0,0.0,0.0
840f263ffffffff,2.0,0.0,0.0
840f269ffffffff,3.0,0.0,0.0
840f285ffffffff,2.0,0.0,0.0
840f28dffffffff,1.0,0.0,0.0
840f291ffffffff,1.0,0.0,0.0
840f2e3ffffffff,2.0,0.0,0.0
840f2e7ffffffff,2.0,0.0,0.0
840f30bffffffff,2.0,0.0,0.0
840f311ffffffff,1.0,0.0,0.0
840f31bffffffff,2.0,0.0,0.0
840f329ffffffff,2.0,0.0,0.0
840f345ffffffff,2.0,0.0,0.0
840f34bffffffff,2.0,0.0,0.0
840f357ffffffff,2.0,0.0,0.0
840f35bffffffff,3.0,0.0,0.0
840f35dffffffff,2.0,0.0,0.0
840f363ffffffff,4.0,0.0,0.0
840f36dffffffff,4.0,0.0,0.0
840f437ffffffff,3.0,0.0,0.0
840f483ffffffff,2.0,0.0,0.0
840f493ffffffff,3.0,0.0,0.0
840f519ffffffff,6.0,0.0,0.0
840f54bffffffff,1.0,0.0,0.0
840f555ffffffff,3.0,0.0,0.0
840f569ffffffff,3.0,0.0,0.0
840f5d9ffffffff,2.0,0.0,0.0
840f643ffffffff,1.0,0.0,0.0
840f661ffffffff,3.0,0.0,0.0
840f669ffffffff,1.0,0.0,0.0
840f68bffffffff,3.0,0.0,0.0
840fb1dffffffff,2.0,0.0,0.0
840fb49ffffffff,4.0,0.0,0.0
840fb5dffffffff,2.0,0.0,0.0
841165bffffffff,7.0,0.0,0.0
8412865ffffffff,18.0,0.0,0.0
841286dffffffff,9.0,0.0,0.0
8412909ffffffff,39.0,0.0,0.0
8412921ffffffff,3.0,0.0,0.0
8412929ffffffff,2.0,0.0,0.0
8412935ffffffff,6.0,0.0,0.0
841293bffffffff,2.0,0.0,0.0
8412943ffffffff,1.0,0.0,0.0
8412947ffffffff,38.0,0.0,0.0
8412949ffffffff,2.0,0.0,0.0
841294bffffffff,5.0,0.0,0.0
8412955ffffffff,2.0,0.0,0.0
8412959ffffffff,2.0,0.0,0.0
841295dffffffff,21.0,0.0,0.0
8412967ffffffff,2.0,0.0,0.0
8412987ffffffff,2.0,0.0,0.0
8412995ffffffff,20.0,0.0,0.0
8412997ffffffff,7.0,0.0,0.0
84129a3ffffffff,2.0,0.0,0.0
84129a5ffffffff,2.0,0.0,0.0
84129b5ffffffff,1.0,0.0,0.0
84129b9ffffffff,28.0,0.0,0.0
84129bbffffffff,396.0,0.0,0.0
84129e1ffffffff,1.0,0.0,0.0
84129edffffffff,2.0,0.0,0.0
8412b01ffffffff,41.0,0.0,0.0
8412b03ffffffff,121.0,0.0,0.0
8412b0bffffffff,1.0,0.0,0.0
