cell_id,Periparus ater,Periparus ater britannicus/hibernicus,Periparus ater [ater Group],Periparus ater ledouci/atlas,Periparus ater cypriotes,Periparus ater [phaeonotus Group],Periparus ater melanolophus,Periparus ater [aemodius Group],Periparus ater ptilosus/kuatunensis
8418469ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418493ffffffff,556.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8418495ffffffff,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418497ffffffff,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841849dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b1ffffffff,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b3ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b5ffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b7ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184bbffffffff,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184bdffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184d5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184ddffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418593ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418597ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b1ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b3ffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b5ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b7ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185bbffffffff,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418609ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418631ffffffff,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8418657ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841870dffffffff,57.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841873bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418741ffffffff,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418743ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418747ffffffff,52.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418749ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841874bffffffff,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419013ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419081ffffffff,55.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419083ffffffff,47.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419087ffffffff,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419089ffffffff,65.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841908bffffffff,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841908dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419091ffffffff,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419093ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419095ffffffff,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419097ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419099ffffffff,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841909bffffffff,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841909dffffffff,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190b3ffffffff,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190b9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190bbffffffff,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190c1ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190c3ffffffff,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190c7ffffffff,59.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190cbffffffff,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d1ffffffff,95.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d3ffffffff,41.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d5ffffffff,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d7ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d9ffffffff,822.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190dbffffffff,44.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190ddffffffff,96.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190e9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190ebffffffff,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419281ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419287ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419293ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84192a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84192a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b1ffffffff,56.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b3ffffffff,74.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b5ffffffff,108.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b7ffffffff,70.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84192bbffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419401ffffffff,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419403ffffffff,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419405ffffffff,126.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419407ffffffff,135.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841940dffffffff,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419411ffffffff,318.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419413ffffffff,487.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419415ffffffff,598.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419417ffffffff,556.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841941bffffffff,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841941dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419421ffffffff,119.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419423ffffffff,236.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419425ffffffff,81.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419427ffffffff,1817.0,945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419429ffffffff,49.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841942bffffffff,248.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841942dffffffff,127.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419431ffffffff,96.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419433ffffffff,57.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419435ffffffff,41.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419437ffffffff,330.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419439ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841943bffffffff,41.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841943dffffffff,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419461ffffffff,45.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419463ffffffff,46.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419465ffffffff,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419467ffffffff,55.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841946bffffffff,35.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841946dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419481ffffffff,11.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8419483ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419485ffffffff,75.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841948bffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841948dffffffff,122.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419495ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419497ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419499ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a1ffffffff,108.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a5ffffffff,962.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a9ffffffff,108.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194abffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194adffffffff,937.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194b9ffffffff,22.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84194bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194c5ffffffff,303.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d9ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194dbffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194ddffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e1ffffffff,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e3ffffffff,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e5ffffffff,1083.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e7ffffffff,77.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e9ffffffff,145.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194ebffffffff,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194edffffffff,117.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419501ffffffff,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419507ffffffff,137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841950bffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419511ffffffff,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419513ffffffff,45.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419517ffffffff,57.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419519ffffffff,71.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841951bffffffff,222.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419521ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419525ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419527ffffffff,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419529ffffffff,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841952dffffffff,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419531ffffffff,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419533ffffffff,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841953bffffffff,39.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419541ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419543ffffffff,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419545ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419547ffffffff,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419549ffffffff,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841954bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841954dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419551ffffffff,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419553ffffffff,61.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419555ffffffff,114.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419557ffffffff,231.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419559ffffffff,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841955bffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841955dffffffff,43.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419563ffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419565ffffffff,84.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419567ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419569ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841956bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841956dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419581ffffffff,82.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419583ffffffff,90.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419585ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419587ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419589ffffffff,51.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841958bffffffff,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419591ffffffff,635.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419593ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419595ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419597ffffffff,295.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419599ffffffff,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841959bffffffff,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841959dffffffff,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a1ffffffff,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a3ffffffff,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a5ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a9ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195abffffffff,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195adffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b1ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b5ffffffff,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b7ffffffff,44.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b9ffffffff,62.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195bbffffffff,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195bdffffffff,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c1ffffffff,68.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c3ffffffff,77.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c5ffffffff,56.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c7ffffffff,248.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c9ffffffff,139.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195cbffffffff,164.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195cdffffffff,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d1ffffffff,112.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d3ffffffff,173.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d5ffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d7ffffffff,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d9ffffffff,109.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195dbffffffff,184.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195ddffffffff,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195e1ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195e3ffffffff,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195e5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195e7ffffffff,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195e9ffffffff,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195ebffffffff,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195edffffffff,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419683ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419689ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419691ffffffff,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419693ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419695ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419699ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841969bffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841969dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196dbffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419721ffffffff,94.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419723ffffffff,150.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419725ffffffff,103.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419727ffffffff,197.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419729ffffffff,86.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841972bffffffff,97.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841972dffffffff,133.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419731ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419733ffffffff,277.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419735ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419737ffffffff,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419739ffffffff,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841973bffffffff,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841973dffffffff,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419761ffffffff,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419763ffffffff,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419765ffffffff,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419767ffffffff,57.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419769ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841976bffffffff,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841976dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e001ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e005ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e009ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e00bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e00dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e011ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e013ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e019ffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e01bffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e01dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e023ffffffff,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e025ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e027ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e029ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e02dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e031ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e033ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e035ffffffff,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e037ffffffff,57.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e039ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e03bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e041ffffffff,45.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841e043ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e045ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e047ffffffff,37.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e049ffffffff,337.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
841e04bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e04dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e051ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e053ffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e055ffffffff,63.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e057ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e059ffffffff,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e05bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e05dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e061ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e063ffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e065ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e067ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e069ffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e06bffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e06dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e085ffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e08dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e093ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e09bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
