cell_id,Spinus pinus,Spinus pinus pinus/macropterus,Spinus pinus perplexus,Spinus pinus (green morph)
830e53fffffffff,2.0,0.0,0.0,0.0
830e59fffffffff,3.0,0.0,0.0,0.0
830e5bfffffffff,111.0,0.0,0.0,0.0
830e69fffffffff,9.0,0.0,0.0,0.0
830e6afffffffff,6.0,0.0,0.0,0.0
830e6bfffffffff,11.0,0.0,0.0,0.0
830e6cfffffffff,1.0,0.0,0.0,0.0
830e96fffffffff,2.0,0.0,0.0,0.0
830e9afffffffff,2.0,0.0,0.0,0.0
830ec1fffffffff,14.0,0.0,0.0,0.0
830ec2fffffffff,2.0,0.0,0.0,0.0
830ec5fffffffff,3.0,0.0,0.0,0.0
830ec8fffffffff,61.0,0.0,0.0,0.0
830ec9fffffffff,185.0,0.0,0.0,0.0
830ecafffffffff,22.0,0.0,0.0,0.0
830ecbfffffffff,116.0,0.0,0.0,0.0
830eccfffffffff,248.0,0.0,0.0,0.0
830ecdfffffffff,58.0,0.0,0.0,0.0
830ed8fffffffff,2.0,0.0,0.0,0.0
830ed9fffffffff,13.0,0.0,0.0,0.0
830edbfffffffff,10.0,0.0,0.0,0.0
830ee8fffffffff,10.0,0.0,0.0,0.0
830ee9fffffffff,2.0,0.0,0.0,0.0
830eeafffffffff,677.0,0.0,0.0,0.0
830eebfffffffff,55.0,0.0,0.0,0.0
830eedfffffffff,12.0,0.0,0.0,0.0
830ef3fffffffff,1.0,0.0,0.0,0.0
83120afffffffff,2.0,0.0,0.0,0.0
83120bfffffffff,20.0,0.0,0.0,0.0
831211fffffffff,8.0,0.0,0.0,0.0
831213fffffffff,47.0,0.0,0.0,0.0
831214fffffffff,38.0,0.0,0.0,0.0
831215fffffffff,22.0,0.0,0.0,0.0
831216fffffffff,2.0,0.0,0.0,0.0
831218fffffffff,108.0,0.0,0.0,0.0
831219fffffffff,8.0,0.0,0.0,0.0
83121afffffffff,254.0,0.0,0.0,0.0
83121bfffffffff,38.0,0.0,0.0,0.0
83121efffffffff,163.0,0.0,0.0,0.0
831225fffffffff,2.0,0.0,0.0,0.0
831229fffffffff,6.0,0.0,0.0,0.0
831230fffffffff,11.0,0.0,0.0,0.0
831232fffffffff,10.0,0.0,0.0,0.0
831233fffffffff,46.0,0.0,0.0,0.0
831235fffffffff,2.0,0.0,0.0,0.0
831242fffffffff,2.0,0.0,0.0,0.0
831243fffffffff,51.0,0.0,0.0,0.0
831244fffffffff,2.0,0.0,0.0,0.0
831246fffffffff,8.0,0.0,0.0,0.0
831248fffffffff,2.0,0.0,0.0,0.0
83124afffffffff,2.0,0.0,0.0,0.0
83124bfffffffff,2.0,0.0,0.0,0.0
831250fffffffff,148.0,0.0,0.0,0.0
831251fffffffff,277.0,0.0,0.0,0.0
831252fffffffff,109.0,0.0,0.0,0.0
831253fffffffff,41.0,0.0,0.0,0.0
831254fffffffff,85.0,0.0,0.0,0.0
831255fffffffff,76.0,0.0,0.0,0.0
831256fffffffff,17.0,0.0,0.0,0.0
831258fffffffff,6.0,0.0,0.0,0.0
831259fffffffff,347.0,0.0,0.0,0.0
83125bfffffffff,22.0,0.0,0.0,0.0
83125cfffffffff,8.0,0.0,0.0,0.0
83125dfffffffff,90.0,0.0,0.0,0.0
83125efffffffff,10.0,0.0,0.0,0.0
831266fffffffff,1.0,0.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0,0.0
83126bfffffffff,14.0,0.0,0.0,0.0
83126efffffffff,2.0,0.0,0.0,0.0
831272fffffffff,251.0,0.0,0.0,0.0
831275fffffffff,4.0,0.0,0.0,0.0
831280fffffffff,265.0,0.0,0.0,0.0
831282fffffffff,4.0,0.0,0.0,0.0
831283fffffffff,1.0,0.0,0.0,0.0
831284fffffffff,296.0,0.0,0.0,0.0
831285fffffffff,158.0,0.0,0.0,0.0
831286fffffffff,58.0,0.0,0.0,0.0
831288fffffffff,62.0,0.0,0.0,0.0
831289fffffffff,345.0,0.0,0.0,0.0
83128afffffffff,6.0,0.0,0.0,0.0
83128bfffffffff,1112.0,0.0,0.0,0.0
83128cfffffffff,6.0,0.0,0.0,0.0
83128dfffffffff,321.0,0.0,0.0,0.0
83128efffffffff,43.0,0.0,0.0,0.0
831290fffffffff,85.0,0.0,0.0,0.0
831293fffffffff,16.0,0.0,0.0,0.0
831294fffffffff,106.0,0.0,0.0,0.0
831298fffffffff,20.0,0.0,0.0,0.0
831299fffffffff,5.0,0.0,0.0,0.0
83129afffffffff,6.0,0.0,0.0,0.0
83129bfffffffff,80.0,0.0,0.0,0.0
83129cfffffffff,4.0,0.0,0.0,0.0
83129dfffffffff,11.0,0.0,0.0,0.0
8312a2fffffffff,118.0,0.0,0.0,0.0
8312a3fffffffff,106.0,0.0,0.0,0.0
8312a6fffffffff,14.0,0.0,0.0,0.0
8312a8fffffffff,14.0,0.0,0.0,0.0
8312a9fffffffff,107.0,0.0,0.0,0.0
8312aafffffffff,100.0,0.0,0.0,0.0
8312abfffffffff,720.0,0.0,0.0,0.0
8312adfffffffff,316.0,0.0,0.0,0.0
8312aefffffffff,2.0,0.0,0.0,0.0
8312b0fffffffff,703.0,0.0,0.0,0.0
8312b1fffffffff,10.0,0.0,0.0,0.0
8312b2fffffffff,4.0,0.0,0.0,0.0
8312b3fffffffff,5.0,0.0,0.0,0.0
8312b4fffffffff,260.0,0.0,0.0,0.0
8312b5fffffffff,14.0,0.0,0.0,0.0
8312b6fffffffff,19.0,0.0,0.0,0.0
8312c0fffffffff,1079.0,0.0,0.0,0.0
8312c1fffffffff,3006.0,2.0,0.0,0.0
8312c2fffffffff,410.0,0.0,0.0,0.0
8312c3fffffffff,700.0,0.0,0.0,0.0
8312c4fffffffff,232.0,0.0,0.0,0.0
8312c5fffffffff,80.0,0.0,0.0,0.0
8312c8fffffffff,768.0,0.0,0.0,0.0
8312c9fffffffff,66.0,0.0,0.0,0.0
8312cafffffffff,1771.0,0.0,0.0,0.0
8312cbfffffffff,2482.0,0.0,0.0,0.0
8312ccfffffffff,4156.0,0.0,0.0,0.0
8312cdfffffffff,103.0,0.0,0.0,0.0
8312cefffffffff,480.0,0.0,0.0,0.0
8312d0fffffffff,470.0,0.0,0.0,0.0
8312d1fffffffff,2686.0,0.0,0.0,0.0
8312d2fffffffff,255.0,0.0,0.0,0.0
8312d3fffffffff,1065.0,0.0,0.0,0.0
8312d4fffffffff,160.0,0.0,0.0,0.0
8312d5fffffffff,137.0,0.0,0.0,0.0
8312d6fffffffff,841.0,0.0,0.0,0.0
8312d8fffffffff,1493.0,0.0,0.0,0.0
8312d9fffffffff,1155.0,0.0,0.0,0.0
8312dafffffffff,677.0,0.0,0.0,0.0
8312dbfffffffff,976.0,0.0,0.0,0.0
8312dcfffffffff,2170.0,0.0,0.0,0.0
8312ddfffffffff,5069.0,0.0,0.0,0.0
8312defffffffff,2332.0,0.0,0.0,0.0
8312e0fffffffff,14.0,0.0,0.0,0.0
8312e1fffffffff,495.0,0.0,0.0,0.0
8312e2fffffffff,152.0,0.0,0.0,0.0
8312e3fffffffff,46.0,0.0,0.0,0.0
8312e5fffffffff,39.0,0.0,0.0,0.0
8312e6fffffffff,7.0,0.0,0.0,0.0
8312e8fffffffff,16.0,0.0,0.0,0.0
8312eafffffffff,482.0,0.0,0.0,0.0
8312ebfffffffff,46.0,0.0,0.0,0.0
8312ecfffffffff,1340.0,0.0,0.0,0.0
8312edfffffffff,3.0,0.0,0.0,0.0
8312eefffffffff,136.0,0.0,0.0,0.0
8312f0fffffffff,73.0,0.0,0.0,0.0
8312f1fffffffff,477.0,0.0,0.0,0.0
8312f2fffffffff,194.0,0.0,0.0,0.0
8312f3fffffffff,47.0,0.0,0.0,0.0
8312f4fffffffff,48.0,0.0,0.0,0.0
8312f5fffffffff,7.0,0.0,0.0,0.0
8312f6fffffffff,1387.0,0.0,0.0,0.0
831311fffffffff,2.0,0.0,0.0,0.0
831352fffffffff,6.0,0.0,0.0,0.0
831380fffffffff,18.0,0.0,0.0,0.0
831382fffffffff,151.0,0.0,0.0,0.0
831383fffffffff,1105.0,0.0,0.0,0.0
831386fffffffff,1043.0,0.0,0.0,0.0
831388fffffffff,13.0,0.0,0.0,0.0
831389fffffffff,82.0,0.0,0.0,0.0
83138afffffffff,55.0,0.0,0.0,0.0
83138cfffffffff,354.0,0.0,0.0,0.0
83138dfffffffff,25.0,0.0,0.0,0.0
83138efffffffff,13.0,0.0,0.0,0.0
831390fffffffff,34.0,0.0,0.0,0.0
831391fffffffff,158.0,0.0,0.0,0.0
831393fffffffff,227.0,0.0,0.0,0.0
831394fffffffff,17.0,0.0,0.0,0.0
831395fffffffff,46.0,0.0,0.0,0.0
831396fffffffff,6.0,0.0,0.0,0.0
831398fffffffff,17.0,0.0,0.0,0.0
831399fffffffff,23.0,0.0,0.0,0.0
83139bfffffffff,16.0,0.0,0.0,0.0
83139cfffffffff,19.0,0.0,0.0,0.0
83139efffffffff,1587.0,0.0,0.0,0.0
8313a3fffffffff,13.0,0.0,0.0,0.0
8313a4fffffffff,2.0,0.0,0.0,0.0
8313a6fffffffff,10.0,0.0,0.0,0.0
8313a9fffffffff,2.0,0.0,0.0,0.0
8313b0fffffffff,3.0,0.0,0.0,0.0
8313b1fffffffff,2.0,0.0,0.0,0.0
8313b2fffffffff,33.0,0.0,0.0,0.0
8313b3fffffffff,55.0,0.0,0.0,0.0
8313b6fffffffff,2.0,0.0,0.0,0.0
831a84fffffffff,3.0,0.0,0.0,0.0
831aa0fffffffff,529.0,0.0,0.0,0.0
831aa2fffffffff,180.0,0.0,0.0,0.0
831aa3fffffffff,482.0,0.0,0.0,0.0
831aa4fffffffff,49.0,0.0,0.0,0.0
831aa6fffffffff,165.0,0.0,0.0,0.0
831ab0fffffffff,2.0,0.0,0.0,0.0
831ab5fffffffff,11.0,0.0,0.0,0.0
831b80fffffffff,7.0,0.0,0.0,0.0
831b82fffffffff,42.0,0.0,0.0,0.0
831b83fffffffff,18.0,0.0,0.0,0.0
831b84fffffffff,2.0,0.0,0.0,0.0
831b86fffffffff,2.0,0.0,0.0,0.0
831b8afffffffff,2.0,0.0,0.0,0.0
831b91fffffffff,6.0,0.0,0.0,0.0
831b92fffffffff,54.0,0.0,0.0,0.0
831b95fffffffff,1.0,0.0,0.0,0.0
831b98fffffffff,23.0,0.0,0.0,0.0
831b99fffffffff,16.0,0.0,0.0,0.0
831b9afffffffff,104.0,0.0,0.0,0.0
831b9bfffffffff,6.0,0.0,0.0,0.0
831b9cfffffffff,24.0,0.0,0.0,0.0
831b9dfffffffff,1.0,0.0,0.0,0.0
831b9efffffffff,220.0,0.0,0.0,0.0
831bb0fffffffff,15.0,0.0,0.0,0.0
831bb3fffffffff,4.0,0.0,0.0,0.0
831d24fffffffff,82.0,0.0,0.0,0.0
831d25fffffffff,3.0,0.0,0.0,0.0
832600fffffffff,33.0,0.0,0.0,0.0
832601fffffffff,113.0,0.0,0.0,0.0
832602fffffffff,10.0,1.0,0.0,0.0
832603fffffffff,327.0,0.0,0.0,0.0
832604fffffffff,31.0,0.0,0.0,0.0
832605fffffffff,52.0,0.0,0.0,0.0
832608fffffffff,40.0,0.0,0.0,0.0
83260afffffffff,141.0,0.0,0.0,0.0
83260bfffffffff,132.0,0.0,0.0,0.0
83260cfffffffff,3.0,0.0,0.0,0.0
83260dfffffffff,47.0,0.0,0.0,0.0
83260efffffffff,113.0,2.0,0.0,0.0
832610fffffffff,11.0,0.0,0.0,0.0
832611fffffffff,32.0,0.0,0.0,0.0
832612fffffffff,96.0,1.0,0.0,0.0
832613fffffffff,9.0,0.0,0.0,0.0
832615fffffffff,14.0,0.0,0.0,0.0
832616fffffffff,51.0,0.0,0.0,0.0
832618fffffffff,58.0,0.0,0.0,0.0
832619fffffffff,12.0,0.0,0.0,0.0
83261afffffffff,36.0,4.0,0.0,0.0
83261bfffffffff,15.0,0.0,0.0,0.0
83261cfffffffff,17.0,0.0,0.0,0.0
83261dfffffffff,7.0,0.0,0.0,0.0
83261efffffffff,13.0,0.0,0.0,0.0
832620fffffffff,296.0,0.0,0.0,0.0
832621fffffffff,361.0,0.0,0.0,0.0
832622fffffffff,17.0,0.0,0.0,0.0
832623fffffffff,57.0,0.0,0.0,0.0
832624fffffffff,1369.0,0.0,0.0,0.0
832625fffffffff,161.0,0.0,0.0,0.0
832626fffffffff,486.0,0.0,0.0,0.0
832628fffffffff,50.0,0.0,0.0,0.0
832629fffffffff,38.0,0.0,0.0,0.0
83262afffffffff,2.0,0.0,0.0,0.0
83262bfffffffff,124.0,0.0,0.0,0.0
83262cfffffffff,909.0,0.0,0.0,0.0
83262dfffffffff,97.0,0.0,0.0,0.0
83262efffffffff,73.0,0.0,0.0,0.0
832630fffffffff,53.0,0.0,0.0,0.0
832631fffffffff,21.0,0.0,0.0,0.0
832632fffffffff,1.0,0.0,0.0,0.0
832633fffffffff,127.0,0.0,0.0,0.0
832634fffffffff,220.0,0.0,0.0,0.0
832635fffffffff,59.0,0.0,0.0,0.0
832636fffffffff,333.0,0.0,0.0,0.0
832640fffffffff,98.0,0.0,0.0,0.0
832641fffffffff,169.0,0.0,0.0,0.0
832642fffffffff,40.0,0.0,0.0,0.0
832643fffffffff,84.0,0.0,0.0,0.0
832644fffffffff,22.0,0.0,0.0,0.0
832645fffffffff,2.0,0.0,0.0,0.0
832646fffffffff,332.0,0.0,0.0,0.0
832648fffffffff,122.0,0.0,0.0,0.0
832649fffffffff,166.0,0.0,0.0,0.0
83264afffffffff,346.0,0.0,0.0,0.0
83264bfffffffff,47.0,0.0,0.0,0.0
83264cfffffffff,108.0,0.0,0.0,0.0
83264dfffffffff,338.0,0.0,0.0,0.0
83264efffffffff,19.0,0.0,0.0,0.0
832650fffffffff,130.0,0.0,0.0,0.0
832651fffffffff,24.0,0.0,0.0,0.0
832652fffffffff,157.0,0.0,0.0,0.0
832653fffffffff,170.0,0.0,0.0,0.0
832654fffffffff,56.0,0.0,0.0,0.0
832655fffffffff,449.0,0.0,0.0,0.0
832656fffffffff,339.0,0.0,0.0,0.0
832658fffffffff,57.0,0.0,0.0,0.0
832659fffffffff,85.0,0.0,0.0,0.0
83265afffffffff,277.0,0.0,0.0,0.0
83265bfffffffff,97.0,0.0,0.0,0.0
83265cfffffffff,44.0,0.0,0.0,0.0
83265dfffffffff,14.0,0.0,0.0,0.0
83265efffffffff,95.0,0.0,0.0,0.0
832660fffffffff,42.0,0.0,0.0,0.0
832661fffffffff,307.0,0.0,0.0,0.0
832662fffffffff,328.0,0.0,0.0,0.0
832663fffffffff,158.0,0.0,0.0,0.0
832664fffffffff,1765.0,0.0,0.0,0.0
832665fffffffff,177.0,0.0,0.0,0.0
832666fffffffff,674.0,0.0,0.0,0.0
832668fffffffff,181.0,0.0,0.0,0.0
832669fffffffff,35.0,0.0,0.0,0.0
83266afffffffff,48.0,0.0,0.0,0.0
83266bfffffffff,74.0,0.0,0.0,0.0
83266cfffffffff,182.0,0.0,0.0,0.0
83266dfffffffff,175.0,0.0,0.0,0.0
83266efffffffff,153.0,0.0,0.0,0.0
832670fffffffff,22.0,0.0,0.0,0.0
832671fffffffff,74.0,0.0,0.0,0.0
832672fffffffff,5.0,0.0,0.0,0.0
832673fffffffff,40.0,0.0,0.0,0.0
832674fffffffff,75.0,0.0,0.0,0.0
832675fffffffff,41.0,0.0,0.0,0.0
832676fffffffff,9.0,0.0,0.0,0.0
832680fffffffff,1011.0,0.0,0.0,0.0
832681fffffffff,13700.0,0.0,0.0,0.0
832682fffffffff,88.0,0.0,0.0,0.0
832683fffffffff,1374.0,0.0,0.0,0.0
832684fffffffff,385.0,0.0,0.0,0.0
832685fffffffff,2184.0,0.0,0.0,0.0
832686fffffffff,3.0,0.0,0.0,0.0
832688fffffffff,2316.0,0.0,0.0,0.0
832689fffffffff,246.0,0.0,0.0,0.0
83268afffffffff,454.0,0.0,0.0,0.0
83268bfffffffff,675.0,0.0,0.0,0.0
83268cfffffffff,5107.0,0.0,0.0,0.0
83268dfffffffff,233.0,0.0,0.0,0.0
83268efffffffff,1523.0,0.0,0.0,0.0
832690fffffffff,1183.0,0.0,0.0,0.0
832691fffffffff,24.0,0.0,0.0,0.0
832692fffffffff,211.0,0.0,0.0,0.0
832693fffffffff,41.0,0.0,0.0,0.0
832694fffffffff,771.0,0.0,0.0,0.0
832695fffffffff,148.0,0.0,0.0,0.0
832696fffffffff,6004.0,0.0,0.0,0.0
832698fffffffff,2065.0,0.0,0.0,0.0
832699fffffffff,1690.0,0.0,0.0,0.0
83269afffffffff,61.0,2.0,0.0,0.0
83269bfffffffff,111.0,0.0,0.0,0.0
83269cfffffffff,2139.0,0.0,0.0,0.0
83269dfffffffff,1614.0,0.0,0.0,0.0
83269efffffffff,423.0,1.0,0.0,0.0
8326a0fffffffff,2.0,0.0,0.0,0.0
8326a1fffffffff,94.0,0.0,0.0,0.0
8326a2fffffffff,72.0,0.0,0.0,0.0
8326a3fffffffff,28.0,0.0,0.0,0.0
8326a4fffffffff,5.0,0.0,0.0,0.0
8326a5fffffffff,502.0,0.0,0.0,0.0
8326a6fffffffff,51.0,0.0,0.0,0.0
8326a8fffffffff,198.0,0.0,0.0,0.0
8326a9fffffffff,132.0,0.0,0.0,0.0
8326aafffffffff,1013.0,0.0,0.0,0.0
8326abfffffffff,294.0,0.0,0.0,0.0
8326acfffffffff,186.0,2.0,0.0,0.0
8326adfffffffff,106.0,19.0,0.0,0.0
8326aefffffffff,555.0,4.0,0.0,0.0
8326b0fffffffff,387.0,0.0,0.0,0.0
8326b1fffffffff,20.0,0.0,0.0,0.0
8326b2fffffffff,88.0,0.0,0.0,0.0
8326b3fffffffff,27.0,0.0,0.0,0.0
8326b4fffffffff,148.0,0.0,0.0,0.0
8326b5fffffffff,71.0,0.0,0.0,0.0
8326b6fffffffff,2101.0,0.0,0.0,0.0
8326c0fffffffff,19.0,0.0,0.0,0.0
8326c1fffffffff,273.0,0.0,0.0,0.0
8326c2fffffffff,33.0,0.0,0.0,0.0
8326c3fffffffff,103.0,0.0,0.0,0.0
8326c4fffffffff,58.0,0.0,0.0,0.0
8326c5fffffffff,99.0,0.0,0.0,0.0
8326c6fffffffff,29.0,0.0,0.0,0.0
8326c8fffffffff,1057.0,0.0,0.0,0.0
8326c9fffffffff,134.0,0.0,0.0,0.0
8326cafffffffff,207.0,0.0,0.0,0.0
8326cbfffffffff,525.0,0.0,0.0,0.0
8326ccfffffffff,10.0,0.0,0.0,0.0
8326cdfffffffff,23.0,0.0,0.0,0.0
8326cefffffffff,25.0,0.0,0.0,0.0
8326d0fffffffff,35.0,0.0,0.0,0.0
8326d1fffffffff,357.0,0.0,0.0,0.0
8326d2fffffffff,62.0,0.0,0.0,0.0
8326d3fffffffff,66.0,0.0,0.0,0.0
8326d4fffffffff,518.0,0.0,0.0,0.0
8326d5fffffffff,100.0,0.0,0.0,0.0
8326d6fffffffff,143.0,0.0,0.0,0.0
8326d8fffffffff,36.0,0.0,0.0,0.0
8326d9fffffffff,188.0,0.0,0.0,0.0
8326dafffffffff,55.0,0.0,0.0,0.0
8326dbfffffffff,244.0,0.0,0.0,0.0
8326dcfffffffff,40.0,0.0,0.0,0.0
8326ddfffffffff,40.0,0.0,0.0,0.0
8326defffffffff,235.0,0.0,0.0,0.0
8326e0fffffffff,82.0,0.0,0.0,0.0
8326e1fffffffff,9.0,0.0,0.0,0.0
8326e2fffffffff,130.0,0.0,0.0,0.0
8326e3fffffffff,89.0,0.0,0.0,0.0
8326e4fffffffff,164.0,0.0,0.0,0.0
8326e5fffffffff,353.0,0.0,0.0,0.0
8326e6fffffffff,104.0,0.0,0.0,0.0
8326e8fffffffff,22.0,0.0,0.0,0.0
8326e9fffffffff,108.0,0.0,0.0,0.0
8326eafffffffff,2.0,0.0,0.0,0.0
8326ebfffffffff,6.0,0.0,0.0,0.0
8326ecfffffffff,90.0,0.0,0.0,0.0
8326edfffffffff,316.0,0.0,0.0,0.0
8326eefffffffff,48.0,0.0,0.0,0.0
8326f0fffffffff,174.0,0.0,0.0,0.0
8326f1fffffffff,150.0,0.0,0.0,0.0
8326f2fffffffff,1107.0,0.0,0.0,0.0
8326f3fffffffff,66.0,0.0,0.0,0.0
8326f4fffffffff,36.0,0.0,0.0,0.0
8326f5fffffffff,52.0,0.0,0.0,0.0
8326f6fffffffff,93.0,0.0,0.0,0.0
832700fffffffff,106.0,0.0,0.0,0.0
832701fffffffff,22.0,0.0,0.0,0.0
832702fffffffff,648.0,0.0,0.0,0.0
832703fffffffff,424.0,0.0,0.0,0.0
832705fffffffff,9.0,0.0,0.0,0.0
832706fffffffff,120.0,0.0,0.0,0.0
832708fffffffff,128.0,0.0,0.0,0.0
832709fffffffff,2661.0,0.0,0.0,0.0
83270afffffffff,183.0,0.0,0.0,0.0
83270bfffffffff,114.0,0.0,0.0,0.0
83270cfffffffff,21.0,0.0,0.0,0.0
83270dfffffffff,49.0,0.0,0.0,0.0
83270efffffffff,260.0,0.0,0.0,0.0
832710fffffffff,164.0,0.0,0.0,0.0
832711fffffffff,126.0,0.0,0.0,0.0
832712fffffffff,11.0,0.0,0.0,0.0
832713fffffffff,88.0,0.0,0.0,0.0
832714fffffffff,2.0,0.0,0.0,0.0
832715fffffffff,1.0,0.0,0.0,0.0
832716fffffffff,20.0,0.0,0.0,0.0
832718fffffffff,159.0,0.0,0.0,0.0
832719fffffffff,486.0,0.0,0.0,0.0
83271afffffffff,80.0,0.0,0.0,0.0
83271bfffffffff,201.0,0.0,0.0,0.0
83271cfffffffff,779.0,0.0,0.0,0.0
83271dfffffffff,159.0,0.0,0.0,0.0
83271efffffffff,44.0,0.0,0.0,0.0
832721fffffffff,6.0,0.0,0.0,0.0
832723fffffffff,1.0,0.0,0.0,0.0
832728fffffffff,2.0,0.0,0.0,0.0
832729fffffffff,7.0,0.0,0.0,0.0
83272afffffffff,3.0,0.0,0.0,0.0
83272bfffffffff,31.0,0.0,0.0,0.0
83272dfffffffff,5.0,0.0,0.0,0.0
832736fffffffff,2.0,0.0,0.0,0.0
832740fffffffff,749.0,0.0,0.0,0.0
832741fffffffff,441.0,0.0,0.0,0.0
832742fffffffff,296.0,0.0,0.0,0.0
832743fffffffff,569.0,0.0,0.0,0.0
832744fffffffff,679.0,0.0,0.0,0.0
832745fffffffff,293.0,0.0,0.0,0.0
832746fffffffff,1100.0,0.0,0.0,0.0
832748fffffffff,1301.0,0.0,0.0,0.0
832749fffffffff,872.0,0.0,0.0,0.0
83274afffffffff,100.0,0.0,0.0,0.0
83274bfffffffff,443.0,0.0,0.0,0.0
83274cfffffffff,269.0,0.0,0.0,0.0
83274dfffffffff,438.0,0.0,0.0,0.0
83274efffffffff,331.0,0.0,0.0,0.0
832750fffffffff,103.0,0.0,0.0,0.0
832751fffffffff,230.0,0.0,0.0,0.0
832752fffffffff,529.0,0.0,0.0,0.0
832753fffffffff,121.0,0.0,0.0,0.0
832754fffffffff,1345.0,0.0,0.0,0.0
832755fffffffff,523.0,0.0,0.0,0.0
832756fffffffff,2386.0,0.0,0.0,0.0
832758fffffffff,1658.0,0.0,0.0,0.0
832759fffffffff,3194.0,0.0,0.0,0.0
83275afffffffff,103.0,0.0,0.0,0.0
83275bfffffffff,170.0,0.0,0.0,0.0
83275cfffffffff,600.0,0.0,0.0,0.0
83275dfffffffff,1254.0,0.0,0.0,0.0
83275efffffffff,108.0,0.0,0.0,0.0
832760fffffffff,105.0,0.0,0.0,0.0
832761fffffffff,139.0,0.0,0.0,0.0
832763fffffffff,2946.0,0.0,0.0,0.0
832764fffffffff,16.0,0.0,0.0,0.0
832765fffffffff,44.0,0.0,0.0,0.0
832766fffffffff,158.0,0.0,0.0,0.0
832768fffffffff,177.0,0.0,0.0,0.0
832769fffffffff,257.0,0.0,0.0,0.0
83276afffffffff,304.0,0.0,0.0,0.0
83276bfffffffff,449.0,0.0,0.0,0.0
83276cfffffffff,46.0,0.0,0.0,0.0
83276dfffffffff,465.0,0.0,0.0,0.0
83276efffffffff,582.0,0.0,0.0,0.0
832770fffffffff,428.0,0.0,0.0,0.0
832771fffffffff,498.0,0.0,0.0,0.0
832772fffffffff,676.0,0.0,0.0,0.0
832773fffffffff,165.0,0.0,0.0,0.0
832774fffffffff,114.0,0.0,0.0,0.0
832775fffffffff,74.0,0.0,0.0,0.0
832776fffffffff,33.0,0.0,0.0,0.0
832780fffffffff,39.0,0.0,0.0,0.0
832781fffffffff,15.0,0.0,0.0,0.0
832782fffffffff,17.0,0.0,0.0,0.0
832783fffffffff,6.0,0.0,0.0,0.0
832784fffffffff,17.0,0.0,0.0,0.0
832785fffffffff,86.0,0.0,0.0,0.0
832786fffffffff,92.0,0.0,0.0,0.0
832788fffffffff,29.0,0.0,0.0,0.0
83278bfffffffff,368.0,0.0,0.0,0.0
83278cfffffffff,156.0,0.0,0.0,0.0
