cell_id,Upupa epops,Upupa epops [epops Group],Upupa epops senegalensis/waibeli,Upupa epops africana
831e53fffffffff,1.0,1.0,0.0,0.0
831e55fffffffff,26.0,0.0,0.0,0.0
831e58fffffffff,40.0,18.0,0.0,0.0
831e59fffffffff,2.0,0.0,0.0,0.0
831e5afffffffff,154.0,4.0,0.0,0.0
831e5cfffffffff,71.0,0.0,0.0,0.0
831e5dfffffffff,60.0,0.0,0.0,0.0
831e5efffffffff,160.0,4.0,0.0,0.0
831e60fffffffff,6.0,0.0,0.0,0.0
831e62fffffffff,4.0,0.0,0.0,0.0
831e63fffffffff,28.0,0.0,0.0,0.0
831e64fffffffff,12.0,0.0,0.0,0.0
831e65fffffffff,1.0,0.0,0.0,0.0
831e69fffffffff,46.0,0.0,0.0,0.0
831e6afffffffff,2.0,0.0,0.0,0.0
831e6bfffffffff,30.0,0.0,0.0,0.0
831e6dfffffffff,3.0,0.0,0.0,0.0
831e6efffffffff,2.0,0.0,0.0,0.0
831e70fffffffff,2.0,0.0,0.0,0.0
831e72fffffffff,2.0,0.0,0.0,0.0
831e74fffffffff,3.0,0.0,0.0,0.0
831e75fffffffff,4.0,0.0,0.0,0.0
831e76fffffffff,3.0,0.0,0.0,0.0
831e80fffffffff,31.0,8.0,0.0,0.0
831e81fffffffff,2.0,2.0,0.0,0.0
831e82fffffffff,7.0,0.0,0.0,0.0
831e83fffffffff,56.0,8.0,0.0,0.0
831e84fffffffff,41.0,10.0,0.0,0.0
831e86fffffffff,25.0,8.0,0.0,0.0
831e8afffffffff,8.0,0.0,0.0,0.0
831e8bfffffffff,1.0,0.0,0.0,0.0
831e8dfffffffff,4.0,0.0,0.0,0.0
831e8efffffffff,2.0,0.0,0.0,0.0
831e90fffffffff,2.0,2.0,0.0,0.0
831e92fffffffff,1.0,0.0,0.0,0.0
831e94fffffffff,9.0,2.0,0.0,0.0
831e96fffffffff,15.0,4.0,0.0,0.0
831e9afffffffff,10.0,0.0,0.0,0.0
831e9bfffffffff,5.0,0.0,0.0,0.0
831e9dfffffffff,12.0,0.0,0.0,0.0
831ea0fffffffff,30.0,4.0,0.0,0.0
831ea1fffffffff,111.0,2.0,0.0,0.0
831ea2fffffffff,28.0,6.0,0.0,0.0
831ea5fffffffff,1.0,0.0,0.0,0.0
831ea8fffffffff,95.0,4.0,0.0,0.0
831ea9fffffffff,8.0,0.0,0.0,0.0
831eabfffffffff,44.0,7.0,0.0,0.0
831eacfffffffff,20.0,2.0,0.0,0.0
831eadfffffffff,1.0,0.0,0.0,0.0
831eaefffffffff,23.0,0.0,0.0,0.0
831eb0fffffffff,76.0,7.0,0.0,0.0
831eb1fffffffff,23.0,2.0,0.0,0.0
831eb2fffffffff,9.0,1.0,0.0,0.0
831eb3fffffffff,8.0,1.0,0.0,0.0
831eb4fffffffff,25.0,0.0,0.0,0.0
831eb5fffffffff,17.0,0.0,0.0,0.0
831ec0fffffffff,126.0,20.0,0.0,0.0
831ec1fffffffff,156.0,2.0,0.0,0.0
831ec2fffffffff,340.0,14.0,0.0,0.0
831ec3fffffffff,130.0,12.0,0.0,0.0
831ec4fffffffff,100.0,23.0,0.0,0.0
831ec5fffffffff,8.0,0.0,0.0,0.0
831ec6fffffffff,10.0,0.0,0.0,0.0
831ec8fffffffff,29.0,0.0,0.0,0.0
831ec9fffffffff,331.0,4.0,0.0,0.0
831ecafffffffff,273.0,0.0,0.0,0.0
831ecbfffffffff,122.0,0.0,0.0,0.0
831eccfffffffff,72.0,13.0,0.0,0.0
831ecdfffffffff,70.0,2.0,0.0,0.0
831ecefffffffff,279.0,48.0,0.0,0.0
831ed0fffffffff,14.0,0.0,0.0,0.0
831ed1fffffffff,63.0,3.0,0.0,0.0
831ed2fffffffff,18.0,0.0,0.0,0.0
831ed3fffffffff,35.0,4.0,0.0,0.0
831ed4fffffffff,15.0,2.0,0.0,0.0
831ed5fffffffff,89.0,0.0,0.0,0.0
831ed6fffffffff,9.0,2.0,0.0,0.0
831ed8fffffffff,1.0,0.0,0.0,0.0
831ed9fffffffff,177.0,15.0,0.0,0.0
831edafffffffff,458.0,18.0,0.0,0.0
831edbfffffffff,4.0,0.0,0.0,0.0
831edcfffffffff,96.0,4.0,0.0,0.0
831eddfffffffff,2.0,0.0,0.0,0.0
831edefffffffff,129.0,6.0,0.0,0.0
831ee2fffffffff,4.0,0.0,0.0,0.0
831ee3fffffffff,23.0,0.0,0.0,0.0
831ee6fffffffff,72.0,0.0,0.0,0.0
831ee8fffffffff,55.0,13.0,0.0,0.0
831ee9fffffffff,138.0,42.0,0.0,0.0
831eeafffffffff,13.0,0.0,0.0,0.0
831eebfffffffff,58.0,4.0,0.0,0.0
831eecfffffffff,1.0,0.0,0.0,0.0
831eedfffffffff,65.0,0.0,0.0,0.0
831eeefffffffff,32.0,1.0,0.0,0.0
831ef0fffffffff,16.0,4.0,0.0,0.0
831ef1fffffffff,12.0,0.0,0.0,0.0
831ef2fffffffff,28.0,8.0,0.0,0.0
831ef3fffffffff,3.0,0.0,0.0,0.0
831ef4fffffffff,2.0,0.0,0.0,0.0
831ef5fffffffff,14.0,0.0,0.0,0.0
831ef6fffffffff,16.0,4.0,0.0,0.0
831f08fffffffff,1.0,0.0,0.0,0.0
831f09fffffffff,2.0,0.0,0.0,0.0
831f0afffffffff,3.0,0.0,0.0,0.0
831f0bfffffffff,1.0,0.0,0.0,0.0
831f0dfffffffff,7.0,0.0,0.0,0.0
831f11fffffffff,2.0,0.0,0.0,0.0
831f18fffffffff,15.0,0.0,0.0,0.0
831f19fffffffff,17.0,0.0,0.0,0.0
831f1afffffffff,15.0,0.0,0.0,0.0
831f1bfffffffff,11.0,0.0,0.0,0.0
831f1cfffffffff,6.0,0.0,0.0,0.0
831f1dfffffffff,21.0,0.0,0.0,0.0
831f40fffffffff,6.0,0.0,0.0,0.0
831f41fffffffff,5.0,0.0,0.0,0.0
831f42fffffffff,9.0,0.0,0.0,0.0
831f46fffffffff,2.0,0.0,0.0,0.0
831f4afffffffff,2.0,0.0,0.0,0.0
831f4cfffffffff,4.0,0.0,0.0,0.0
831f4efffffffff,5.0,0.0,0.0,0.0
831f50fffffffff,13.0,0.0,0.0,0.0
831f51fffffffff,118.0,21.0,0.0,0.0
831f52fffffffff,8.0,0.0,0.0,0.0
831f53fffffffff,18.0,0.0,0.0,0.0
831f55fffffffff,1.0,0.0,0.0,0.0
831f56fffffffff,6.0,1.0,0.0,0.0
831f58fffffffff,15.0,0.0,0.0,0.0
831f59fffffffff,18.0,0.0,0.0,0.0
831f5afffffffff,22.0,0.0,0.0,0.0
831f5bfffffffff,2.0,0.0,0.0,0.0
831f5cfffffffff,33.0,4.0,0.0,0.0
831f5dfffffffff,2.0,0.0,0.0,0.0
831f5efffffffff,47.0,0.0,0.0,0.0
831f60fffffffff,5.0,0.0,0.0,0.0
831f64fffffffff,2.0,0.0,0.0,0.0
831f65fffffffff,4.0,0.0,0.0,0.0
831f71fffffffff,12.0,0.0,0.0,0.0
831f72fffffffff,11.0,0.0,0.0,0.0
831f75fffffffff,9.0,0.0,0.0,0.0
831f80fffffffff,75.0,0.0,0.0,0.0
831f81fffffffff,4.0,0.0,0.0,0.0
831f82fffffffff,8.0,1.0,0.0,0.0
831f83fffffffff,2.0,0.0,0.0,0.0
831f85fffffffff,3.0,0.0,0.0,0.0
831f88fffffffff,16.0,4.0,0.0,0.0
831f8afffffffff,3.0,0.0,0.0,0.0
831f8dfffffffff,13.0,4.0,0.0,0.0
831f8efffffffff,5.0,1.0,0.0,0.0
831f92fffffffff,2.0,0.0,0.0,0.0
831f93fffffffff,6.0,1.0,0.0,0.0
831f94fffffffff,3.0,0.0,0.0,0.0
831f95fffffffff,1.0,0.0,0.0,0.0
831f96fffffffff,3.0,0.0,0.0,0.0
831f98fffffffff,13.0,0.0,0.0,0.0
831f99fffffffff,8.0,0.0,0.0,0.0
831f9afffffffff,18.0,0.0,0.0,0.0
831f9bfffffffff,22.0,0.0,0.0,0.0
831f9cfffffffff,24.0,0.0,0.0,0.0
831f9dfffffffff,22.0,0.0,0.0,0.0
831f9efffffffff,5.0,2.0,0.0,0.0
831fa2fffffffff,2.0,0.0,0.0,0.0
831fa3fffffffff,2.0,0.0,0.0,0.0
831fa8fffffffff,4.0,0.0,0.0,0.0
831fa9fffffffff,5.0,0.0,0.0,0.0
831faafffffffff,5.0,0.0,0.0,0.0
831fabfffffffff,7.0,0.0,0.0,0.0
831facfffffffff,2.0,0.0,0.0,0.0
831faefffffffff,27.0,0.0,0.0,0.0
831fb0fffffffff,8.0,0.0,0.0,0.0
831fb2fffffffff,2.0,0.0,0.0,0.0
831fb3fffffffff,6.0,6.0,0.0,0.0
831fb6fffffffff,9.0,0.0,0.0,0.0
83200afffffffff,65.0,16.0,0.0,0.0
83200efffffffff,13.0,9.0,0.0,0.0
832010fffffffff,13.0,4.0,0.0,0.0
832013fffffffff,6.0,4.0,0.0,0.0
832014fffffffff,2.0,2.0,0.0,0.0
832016fffffffff,7.0,5.0,0.0,0.0
832018fffffffff,22.0,0.0,0.0,0.0
832019fffffffff,87.0,31.0,0.0,0.0
83201afffffffff,25.0,0.0,0.0,0.0
83201bfffffffff,9.0,6.0,0.0,0.0
83201dfffffffff,10.0,6.0,0.0,0.0
832033fffffffff,5.0,1.0,0.0,0.0
832048fffffffff,3.0,0.0,0.0,0.0
832049fffffffff,5.0,3.0,0.0,0.0
83204afffffffff,28.0,7.0,0.0,0.0
83204bfffffffff,14.0,0.0,0.0,0.0
83204dfffffffff,13.0,13.0,0.0,0.0
83204efffffffff,1.0,0.0,0.0,0.0
832059fffffffff,27.0,4.0,0.0,0.0
83205afffffffff,4.0,0.0,0.0,0.0
83205bfffffffff,24.0,7.0,0.0,0.0
83205cfffffffff,5.0,3.0,0.0,0.0
83205efffffffff,14.0,9.0,0.0,0.0
832080fffffffff,3.0,0.0,0.0,0.0
832082fffffffff,1.0,0.0,0.0,0.0
832083fffffffff,5.0,0.0,0.0,0.0
832084fffffffff,3.0,0.0,0.0,0.0
832088fffffffff,3.0,0.0,0.0,0.0
83208afffffffff,1.0,0.0,0.0,0.0
83208dfffffffff,2.0,0.0,0.0,0.0
83208efffffffff,2.0,0.0,0.0,0.0
832098fffffffff,12.0,0.0,0.0,0.0
832099fffffffff,18.0,0.0,0.0,0.0
83209afffffffff,30.0,0.0,0.0,0.0
83209bfffffffff,33.0,0.0,0.0,0.0
83209cfffffffff,6.0,0.0,0.0,0.0
83209efffffffff,12.0,0.0,0.0,0.0
8320a0fffffffff,2.0,2.0,0.0,0.0
8320a1fffffffff,2.0,0.0,0.0,0.0
8320a2fffffffff,20.0,0.0,0.0,0.0
8320a5fffffffff,4.0,2.0,0.0,0.0
8320a6fffffffff,18.0,7.0,0.0,0.0
8320a8fffffffff,3.0,0.0,0.0,0.0
8320a9fffffffff,1.0,0.0,0.0,0.0
8320aefffffffff,4.0,2.0,0.0,0.0
8320b1fffffffff,17.0,0.0,0.0,0.0
8320c8fffffffff,9.0,0.0,0.0,0.0
8320c9fffffffff,3.0,0.0,0.0,0.0
8320d6fffffffff,1.0,0.0,0.0,0.0
8320e0fffffffff,62.0,18.0,0.0,0.0
8320e2fffffffff,22.0,7.0,0.0,0.0
8320e3fffffffff,31.0,14.0,0.0,0.0
8320e4fffffffff,16.0,6.0,0.0,0.0
8320e5fffffffff,1.0,0.0,0.0,0.0
8320e6fffffffff,39.0,12.0,0.0,0.0
8320e9fffffffff,8.0,2.0,0.0,0.0
8320eefffffffff,6.0,0.0,0.0,0.0
8320f0fffffffff,2.0,0.0,0.0,0.0
8320f4fffffffff,7.0,0.0,0.0,0.0
8320f5fffffffff,20.0,0.0,0.0,0.0
832121fffffffff,1.0,0.0,0.0,0.0
83212cfffffffff,2.0,0.0,0.0,0.0
832150fffffffff,6.0,2.0,0.0,0.0
832152fffffffff,18.0,6.0,0.0,0.0
832156fffffffff,2.0,2.0,0.0,0.0
832182fffffffff,1.0,0.0,0.0,0.0
832189fffffffff,2.0,0.0,0.0,0.0
83218bfffffffff,2.0,2.0,0.0,0.0
83218efffffffff,1.0,0.0,0.0,0.0
832198fffffffff,22.0,6.0,0.0,0.0
832199fffffffff,3.0,0.0,0.0,0.0
83219cfffffffff,13.0,0.0,0.0,0.0
83219dfffffffff,4.0,0.0,0.0,0.0
83219efffffffff,2.0,0.0,0.0,0.0
832400fffffffff,13.0,0.0,0.0,0.0
832403fffffffff,2.0,0.0,0.0,0.0
832404fffffffff,4.0,0.0,0.0,0.0
832405fffffffff,15.0,0.0,0.0,0.0
832406fffffffff,14.0,0.0,0.0,0.0
832408fffffffff,1.0,0.0,0.0,0.0
83240afffffffff,25.0,0.0,0.0,0.0
83240cfffffffff,3.0,0.0,0.0,0.0
83240dfffffffff,3.0,0.0,0.0,0.0
83240efffffffff,1.0,0.0,0.0,0.0
83241dfffffffff,5.0,0.0,0.0,0.0
832420fffffffff,1.0,0.0,0.0,0.0
832421fffffffff,9.0,0.0,0.0,0.0
832423fffffffff,2.0,0.0,0.0,0.0
832424fffffffff,9.0,0.0,0.0,0.0
832425fffffffff,7.0,0.0,0.0,0.0
832426fffffffff,3.0,0.0,0.0,0.0
832428fffffffff,18.0,0.0,0.0,0.0
832429fffffffff,11.0,0.0,0.0,0.0
83242afffffffff,2.0,0.0,0.0,0.0
83242bfffffffff,4.0,0.0,0.0,0.0
83242cfffffffff,22.0,0.0,0.0,0.0
83242dfffffffff,11.0,0.0,0.0,0.0
83242efffffffff,2.0,0.0,0.0,0.0
832431fffffffff,13.0,0.0,0.0,0.0
832446fffffffff,6.0,0.0,0.0,0.0
83244bfffffffff,21.0,11.0,0.0,0.0
83244cfffffffff,11.0,0.0,0.0,0.0
832450fffffffff,19.0,0.0,0.0,0.0
832451fffffffff,20.0,0.0,0.0,0.0
832452fffffffff,46.0,0.0,0.0,0.0
832456fffffffff,26.0,0.0,0.0,0.0
83245afffffffff,2.0,0.0,0.0,0.0
832460fffffffff,73.0,0.0,0.0,0.0
832461fffffffff,6.0,0.0,0.0,0.0
832462fffffffff,6.0,0.0,0.0,0.0
832463fffffffff,3.0,0.0,0.0,0.0
832464fffffffff,6.0,0.0,0.0,0.0
832466fffffffff,22.0,0.0,0.0,0.0
83246afffffffff,1.0,0.0,0.0,0.0
83246cfffffffff,5.0,0.0,0.0,0.0
83246dfffffffff,10.0,0.0,0.0,0.0
832475fffffffff,15.0,0.0,0.0,0.0
832476fffffffff,6.0,0.0,0.0,0.0
832480fffffffff,11.0,11.0,0.0,0.0
832482fffffffff,8.0,6.0,0.0,0.0
832483fffffffff,32.0,10.0,0.0,0.0
832485fffffffff,2.0,2.0,0.0,0.0
832488fffffffff,10.0,3.0,0.0,0.0
832489fffffffff,2.0,0.0,0.0,0.0
83248afffffffff,43.0,8.0,0.0,0.0
83248bfffffffff,31.0,1.0,0.0,0.0
83248cfffffffff,6.0,6.0,0.0,0.0
83248efffffffff,28.0,10.0,0.0,0.0
832492fffffffff,2.0,2.0,0.0,0.0
832494fffffffff,5.0,2.0,0.0,0.0
832496fffffffff,1.0,0.0,0.0,0.0
832498fffffffff,10.0,4.0,0.0,0.0
832499fffffffff,7.0,2.0,0.0,0.0
83249cfffffffff,12.0,2.0,0.0,0.0
83249dfffffffff,10.0,2.0,0.0,0.0
8324a6fffffffff,2.0,0.0,0.0,0.0
8324aafffffffff,1.0,0.0,0.0,0.0
8324abfffffffff,1.0,0.0,0.0,0.0
8324b1fffffffff,2.0,2.0,0.0,0.0
8324c2fffffffff,2.0,0.0,0.0,0.0
8324c6fffffffff,4.0,0.0,0.0,0.0
8324cdfffffffff,2.0,0.0,0.0,0.0
8324d1fffffffff,2.0,0.0,0.0,0.0
8324d2fffffffff,10.0,3.0,0.0,0.0
8324d5fffffffff,16.0,0.0,0.0,0.0
8324d6fffffffff,3.0,0.0,0.0,0.0
8324defffffffff,2.0,0.0,0.0,0.0
8324e4fffffffff,2.0,0.0,0.0,0.0
8324e5fffffffff,1.0,0.0,0.0,0.0
8324e8fffffffff,2.0,0.0,0.0,0.0
8324e9fffffffff,5.0,0.0,0.0,0.0
8324ebfffffffff,1.0,0.0,0.0,0.0
8324f1fffffffff,2.0,0.0,0.0,0.0
832500fffffffff,20.0,0.0,0.0,0.0
832502fffffffff,5.0,0.0,0.0,0.0
832506fffffffff,2.0,0.0,0.0,0.0
832509fffffffff,2.0,0.0,0.0,0.0
83250bfffffffff,6.0,0.0,0.0,0.0
83250dfffffffff,4.0,0.0,0.0,0.0
832510fffffffff,6.0,0.0,0.0,0.0
832511fffffffff,8.0,0.0,0.0,0.0
832512fffffffff,45.0,0.0,0.0,0.0
832513fffffffff,43.0,0.0,0.0,0.0
832514fffffffff,8.0,0.0,0.0,0.0
832516fffffffff,18.0,0.0,0.0,0.0
83251bfffffffff,6.0,0.0,0.0,0.0
83251cfffffffff,2.0,0.0,0.0,0.0
83251efffffffff,1.0,0.0,0.0,0.0
832540fffffffff,22.0,0.0,0.0,0.0
832542fffffffff,13.0,0.0,0.0,0.0
832546fffffffff,2.0,0.0,0.0,0.0
832550fffffffff,3.0,0.0,0.0,0.0
832553fffffffff,5.0,0.0,0.0,0.0
83255afffffffff,103.0,0.0,0.0,0.0
83255bfffffffff,11.0,0.0,0.0,0.0
8325a0fffffffff,1.0,0.0,0.0,0.0
8325a1fffffffff,3.0,0.0,0.0,0.0
8325a3fffffffff,2.0,0.0,0.0,0.0
8325a4fffffffff,29.0,1.0,0.0,0.0
8325acfffffffff,40.0,0.0,0.0,0.0
8325aefffffffff,13.0,0.0,0.0,0.0
8325b0fffffffff,57.0,16.0,0.0,0.0
8325b1fffffffff,18.0,11.0,0.0,0.0
8325b4fffffffff,45.0,15.0,0.0,0.0
832c00fffffffff,251.0,33.0,0.0,0.0
832c01fffffffff,83.0,0.0,0.0,0.0
832c02fffffffff,5.0,0.0,0.0,0.0
832c03fffffffff,40.0,2.0,0.0,0.0
832c04fffffffff,571.0,36.0,0.0,0.0
832c05fffffffff,119.0,1.0,0.0,0.0
832c06fffffffff,125.0,11.0,0.0,0.0
832c09fffffffff,18.0,0.0,0.0,0.0
832c0bfffffffff,89.0,0.0,0.0,0.0
832c0cfffffffff,78.0,0.0,0.0,0.0
832c0dfffffffff,2.0,0.0,0.0,0.0
832c10fffffffff,3.0,0.0,0.0,0.0
832c11fffffffff,9.0,0.0,0.0,0.0
832c12fffffffff,9.0,0.0,0.0,0.0
832c13fffffffff,37.0,0.0,0.0,0.0
832c14fffffffff,2.0,0.0,0.0,0.0
832c15fffffffff,51.0,0.0,0.0,0.0
832c18fffffffff,21.0,1.0,0.0,0.0
832c19fffffffff,56.0,0.0,0.0,0.0
832c1afffffffff,9.0,3.0,0.0,0.0
832c1bfffffffff,2.0,0.0,0.0,0.0
832c1cfffffffff,2.0,2.0,0.0,0.0
832c1dfffffffff,17.0,0.0,0.0,0.0
832c1efffffffff,37.0,0.0,0.0,0.0
832c20fffffffff,76.0,0.0,0.0,0.0
832c21fffffffff,36.0,0.0,0.0,0.0
832c22fffffffff,10.0,2.0,0.0,0.0
832c23fffffffff,19.0,0.0,0.0,0.0
832c26fffffffff,3.0,0.0,0.0,0.0
832c28fffffffff,43.0,0.0,0.0,0.0
832c2afffffffff,374.0,0.0,0.0,0.0
832c2bfffffffff,7.0,0.0,0.0,0.0
832c2cfffffffff,7.0,0.0,0.0,0.0
832c2efffffffff,100.0,0.0,0.0,0.0
832c31fffffffff,20.0,3.0,0.0,0.0
832c32fffffffff,6.0,2.0,0.0,0.0
832c33fffffffff,64.0,1.0,0.0,0.0
832c34fffffffff,2.0,0.0,0.0,0.0
832c35fffffffff,1.0,0.0,0.0,0.0
832c36fffffffff,9.0,0.0,0.0,0.0
832c41fffffffff,2.0,0.0,0.0,0.0
832c42fffffffff,6.0,0.0,0.0,0.0
832c56fffffffff,1.0,0.0,0.0,0.0
832c62fffffffff,29.0,0.0,0.0,0.0
832c66fffffffff,4.0,0.0,0.0,0.0
832c6dfffffffff,2.0,0.0,0.0,0.0
832c70fffffffff,10.0,0.0,0.0,0.0
832c72fffffffff,21.0,0.0,0.0,0.0
832c76fffffffff,29.0,0.0,0.0,0.0
832c83fffffffff,9.0,1.0,0.0,0.0
832c85fffffffff,5.0,0.0,0.0,0.0
832c88fffffffff,5.0,0.0,0.0,0.0
832c89fffffffff,5.0,2.0,0.0,0.0
832c8dfffffffff,10.0,0.0,0.0,0.0
832c8efffffffff,2.0,0.0,0.0,0.0
832c90fffffffff,268.0,27.0,0.0,0.0
832c91fffffffff,67.0,3.0,0.0,0.0
832c93fffffffff,1007.0,113.0,0.0,0.0
832c9cfffffffff,21.0,1.0,0.0,0.0
832c9efffffffff,7.0,3.0,0.0,0.0
832ca8fffffffff,10.0,0.0,0.0,0.0
832caafffffffff,10.0,0.0,0.0,0.0
832cabfffffffff,6.0,0.0,0.0,0.0
832cacfffffffff,93.0,6.0,0.0,0.0
832cadfffffffff,6.0,0.0,0.0,0.0
832caefffffffff,2.0,0.0,0.0,0.0
832cc0fffffffff,100.0,6.0,0.0,0.0
832cc1fffffffff,9.0,0.0,0.0,0.0
832cc2fffffffff,37.0,2.0,0.0,0.0
832cc3fffffffff,40.0,0.0,0.0,0.0
832cc6fffffffff,9.0,0.0,0.0,0.0
832ccafffffffff,3.0,0.0,0.0,0.0
832ccbfffffffff,25.0,0.0,0.0,0.0
832ccefffffffff,11.0,0.0,0.0,0.0
832cd4fffffffff,87.0,16.0,0.0,0.0
832cd5fffffffff,92.0,16.0,0.0,0.0
832cd6fffffffff,3.0,0.0,0.0,0.0
832cd8fffffffff,4.0,0.0,0.0,0.0
832cdafffffffff,1.0,0.0,0.0,0.0
832cdbfffffffff,1.0,0.0,0.0,0.0
832cdcfffffffff,7.0,0.0,0.0,0.0
832cddfffffffff,33.0,0.0,0.0,0.0
832ce4fffffffff,56.0,0.0,0.0,0.0
832ce5fffffffff,11.0,0.0,0.0,0.0
832ce6fffffffff,4.0,0.0,0.0,0.0
832cf0fffffffff,142.0,5.0,0.0,0.0
832cf1fffffffff,15.0,0.0,0.0,0.0
832cf2fffffffff,11.0,0.0,0.0,0.0
832cf3fffffffff,446.0,64.0,0.0,0.0
832cf4fffffffff,10.0,1.0,0.0,0.0
832cf5fffffffff,23.0,0.0,0.0,0.0
832cf6fffffffff,11.0,0.0,0.0,0.0
832d00fffffffff,22.0,0.0,0.0,0.0
832d01fffffffff,13.0,1.0,0.0,0.0
832d02fffffffff,45.0,0.0,0.0,0.0
832d03fffffffff,113.0,2.0,0.0,0.0
832d04fffffffff,10.0,0.0,0.0,0.0
832d05fffffffff,4.0,0.0,0.0,0.0
832d06fffffffff,35.0,0.0,0.0,0.0
832d0efffffffff,2.0,2.0,0.0,0.0
832d10fffffffff,167.0,15.0,0.0,0.0
832d11fffffffff,14.0,0.0,0.0,0.0
