cell_id,Anas crecca,Anas crecca crecca,Anas crecca carolinensis,Anas crecca crecca x carolinensis
82184ffffffffff,179.0,80.0,4.0,0.0
82185ffffffffff,46.0,16.0,4.0,0.0
82186ffffffffff,6.0,0.0,2.0,0.0
821877fffffffff,11.0,0.0,11.0,0.0
821907fffffffff,16.0,0.0,3.0,0.0
82190ffffffffff,21.0,2.0,6.0,0.0
82192ffffffffff,1.0,0.0,1.0,0.0
821947fffffffff,88.0,54.0,31.0,0.0
82194ffffffffff,41.0,20.0,13.0,0.0
821957fffffffff,29.0,7.0,22.0,0.0
82195ffffffffff,64.0,25.0,14.0,0.0
82196ffffffffff,43.0,15.0,8.0,0.0
821977fffffffff,23.0,4.0,18.0,0.0
821aa7fffffffff,257.0,98.0,29.0,8.0
821ab7fffffffff,4.0,2.0,0.0,0.0
821b87fffffffff,14.0,2.0,2.0,0.0
821b9ffffffffff,41.0,0.0,2.0,0.0
821d27fffffffff,2.0,0.0,2.0,0.0
821d37fffffffff,2.0,0.0,0.0,0.0
821e07fffffffff,48.0,3.0,0.0,0.0
821e0ffffffffff,14.0,0.0,1.0,0.0
821e17fffffffff,6.0,0.0,0.0,0.0
821e1ffffffffff,12.0,3.0,0.0,0.0
821e27fffffffff,18.0,8.0,1.0,0.0
821e2ffffffffff,9.0,3.0,0.0,0.0
821e37fffffffff,26.0,2.0,4.0,0.0
821e5ffffffffff,4.0,0.0,0.0,0.0
821e67fffffffff,1.0,1.0,0.0,0.0
821e6ffffffffff,7.0,0.0,0.0,0.0
821e77fffffffff,2.0,0.0,0.0,0.0
821ea7fffffffff,32.0,7.0,0.0,0.0
821eaffffffffff,2.0,0.0,0.0,0.0
821ec7fffffffff,17.0,0.0,0.0,0.0
821ecffffffffff,16.0,0.0,0.0,0.0
821edffffffffff,1.0,1.0,0.0,0.0
821eeffffffffff,10.0,4.0,0.0,0.0
821ef7fffffffff,3.0,0.0,0.0,0.0
821f07fffffffff,12.0,9.0,0.0,0.0
821f0ffffffffff,7.0,0.0,4.0,0.0
821f17fffffffff,8.0,0.0,2.0,0.0
821f1ffffffffff,4.0,0.0,0.0,0.0
821f2ffffffffff,2.0,0.0,2.0,0.0
821f37fffffffff,9.0,5.0,2.0,0.0
821f47fffffffff,8.0,0.0,0.0,0.0
821f4ffffffffff,2.0,0.0,0.0,0.0
821f77fffffffff,1.0,0.0,0.0,0.0
821f87fffffffff,16.0,3.0,0.0,0.0
821f8ffffffffff,40.0,4.0,0.0,0.0
821f97fffffffff,5.0,1.0,0.0,0.0
821f9ffffffffff,10.0,0.0,0.0,0.0
821fa7fffffffff,2.0,0.0,0.0,0.0
821faffffffffff,29.0,4.0,0.0,0.0
821fb7fffffffff,18.0,6.0,0.0,0.0
82208ffffffffff,1.0,0.0,0.0,0.0
82209ffffffffff,6.0,6.0,0.0,0.0
8220b7fffffffff,2.0,2.0,0.0,0.0
8220f7fffffffff,4.0,3.0,0.0,0.0
822157fffffffff,2.0,2.0,0.0,0.0
82219ffffffffff,1.0,1.0,0.0,0.0
8222d7fffffffff,14.0,10.0,0.0,0.0
8222dffffffffff,24.0,2.0,0.0,1.0
8222effffffffff,130.0,42.0,56.0,11.0
822407fffffffff,25.0,25.0,0.0,0.0
822427fffffffff,18.0,18.0,0.0,0.0
82242ffffffffff,38.0,37.0,0.0,0.0
822437fffffffff,2.0,2.0,0.0,0.0
82244ffffffffff,8.0,8.0,0.0,0.0
822457fffffffff,4.0,4.0,0.0,0.0
822467fffffffff,42.0,30.0,0.0,0.0
82246ffffffffff,13.0,0.0,0.0,0.0
822477fffffffff,27.0,10.0,0.0,0.0
82250ffffffffff,4.0,4.0,0.0,0.0
822517fffffffff,27.0,27.0,0.0,0.0
822557fffffffff,4.0,4.0,0.0,0.0
82255ffffffffff,12.0,12.0,0.0,0.0
8225affffffffff,9.0,6.0,0.0,0.0
822607fffffffff,13.0,0.0,5.0,0.0
82260ffffffffff,123.0,0.0,49.0,0.0
822617fffffffff,2.0,0.0,2.0,0.0
82261ffffffffff,10.0,0.0,8.0,0.0
822627fffffffff,50.0,0.0,4.0,0.0
82262ffffffffff,32.0,0.0,4.0,0.0
822637fffffffff,3.0,0.0,0.0,0.0
822647fffffffff,184.0,0.0,21.0,0.0
82264ffffffffff,220.0,0.0,11.0,0.0
822657fffffffff,224.0,0.0,12.0,0.0
82265ffffffffff,274.0,0.0,30.0,0.0
822667fffffffff,283.0,0.0,39.0,0.0
82266ffffffffff,86.0,0.0,12.0,0.0
822677fffffffff,26.0,0.0,2.0,0.0
822687fffffffff,200.0,0.0,54.0,0.0
82268ffffffffff,515.0,0.0,96.0,0.0
822697fffffffff,396.0,0.0,230.0,0.0
82269ffffffffff,261.0,0.0,33.0,0.0
8226a7fffffffff,1.0,0.0,0.0,0.0
8226affffffffff,226.0,0.0,77.0,1.0
8226b7fffffffff,18.0,0.0,7.0,0.0
8226c7fffffffff,5.0,0.0,0.0,0.0
8226cffffffffff,79.0,1.0,3.0,0.0
8226d7fffffffff,50.0,0.0,18.0,0.0
8226dffffffffff,38.0,0.0,9.0,0.0
8226e7fffffffff,93.0,0.0,58.0,0.0
8226effffffffff,19.0,0.0,2.0,0.0
8226f7fffffffff,106.0,0.0,21.0,0.0
822707fffffffff,29.0,0.0,0.0,0.0
82270ffffffffff,19.0,0.0,4.0,0.0
822717fffffffff,73.0,0.0,14.0,0.0
82271ffffffffff,8.0,0.0,0.0,0.0
822747fffffffff,118.0,21.0,4.0,0.0
82274ffffffffff,548.0,0.0,26.0,0.0
822757fffffffff,135.0,0.0,18.0,0.0
82275ffffffffff,203.0,0.0,13.0,0.0
822767fffffffff,48.0,0.0,1.0,0.0
82276ffffffffff,123.0,1.0,21.0,0.0
822777fffffffff,28.0,0.0,0.0,0.0
822787fffffffff,9.0,0.0,4.0,0.0
82278ffffffffff,17.0,0.0,17.0,0.0
822797fffffffff,20.0,0.0,5.0,0.0
82279ffffffffff,20.0,0.0,5.0,0.0
8227a7fffffffff,65.0,0.0,20.0,0.0
8227affffffffff,62.0,0.0,21.0,0.0
8227b7fffffffff,17.0,0.0,13.0,0.0
822807fffffffff,103.0,53.0,4.0,27.0
822817fffffffff,67.0,8.0,19.0,6.0
82281ffffffffff,175.0,25.0,29.0,8.0
822837fffffffff,1957.0,340.0,288.0,57.0
822887fffffffff,106.0,9.0,42.0,0.0
82288ffffffffff,18.0,1.0,8.0,1.0
822897fffffffff,101.0,0.0,18.0,0.0
82289ffffffffff,40.0,0.0,10.0,2.0
8228a7fffffffff,5.0,0.0,0.0,0.0
8228affffffffff,26.0,7.0,5.0,2.0
8228b7fffffffff,37.0,0.0,14.0,0.0
8228c7fffffffff,12.0,4.0,3.0,4.0
8228d7fffffffff,461.0,182.0,49.0,133.0
8228dffffffffff,200.0,157.0,4.0,23.0
8228f7fffffffff,159.0,44.0,24.0,13.0
822917fffffffff,21.0,10.0,0.0,0.0
82291ffffffffff,27.0,0.0,2.0,0.0
822987fffffffff,70.0,0.0,3.0,1.0
82298ffffffffff,157.0,1.0,60.0,0.0
822997fffffffff,47.0,0.0,5.0,0.0
82299ffffffffff,13.0,0.0,0.0,0.0
8229a7fffffffff,606.0,153.0,105.0,6.0
8229affffffffff,111.0,3.0,36.0,0.0
8229b7fffffffff,103.0,0.0,36.0,0.0
822a07fffffffff,166.0,14.0,51.0,0.0
822a17fffffffff,2175.0,174.0,293.0,12.0
822a37fffffffff,1166.0,168.0,268.0,26.0
822a4ffffffffff,24.0,15.0,9.0,0.0
822a87fffffffff,123.0,1.0,42.0,0.0
822a8ffffffffff,52.0,1.0,16.0,1.0
822a97fffffffff,93.0,0.0,11.0,0.0
822a9ffffffffff,23.0,0.0,6.0,0.0
822aa7fffffffff,798.0,111.0,286.0,16.0
822aaffffffffff,2318.0,325.0,771.0,54.0
822ab7fffffffff,820.0,25.0,92.0,2.0
822ad7fffffffff,120.0,2.0,3.0,0.0
822af7fffffffff,231.0,126.0,7.0,4.0
822b07fffffffff,82.0,14.0,8.0,0.0
822b0ffffffffff,133.0,12.0,23.0,0.0
822b17fffffffff,50.0,17.0,3.0,3.0
822b1ffffffffff,125.0,4.0,15.0,2.0
822b27fffffffff,70.0,0.0,0.0,0.0
822b2ffffffffff,19.0,4.0,1.0,0.0
822b37fffffffff,22.0,1.0,2.0,0.0
822b87fffffffff,365.0,21.0,57.0,4.0
822b8ffffffffff,763.0,34.0,185.0,4.0
822b97fffffffff,188.0,0.0,43.0,0.0
822b9ffffffffff,1087.0,68.0,173.0,2.0
822ba7fffffffff,178.0,14.0,1.0,10.0
822baffffffffff,841.0,48.0,102.0,1.0
822bb7fffffffff,87.0,0.0,2.0,0.0
822c07fffffffff,20.0,7.0,0.0,0.0
822c0ffffffffff,48.0,10.0,0.0,0.0
822c27fffffffff,1.0,0.0,0.0,0.0
822c2ffffffffff,3.0,3.0,0.0,0.0
822c4ffffffffff,10.0,10.0,0.0,0.0
822c87fffffffff,1.0,0.0,0.0,0.0
822c8ffffffffff,3.0,3.0,0.0,0.0
822c97fffffffff,2.0,2.0,0.0,0.0
822caffffffffff,1.0,0.0,0.0,0.0
822cc7fffffffff,4.0,0.0,0.0,0.0
822cd7fffffffff,17.0,0.0,0.0,0.0
822ce7fffffffff,24.0,12.0,0.0,0.0
822cf7fffffffff,17.0,0.0,0.0,0.0
822d07fffffffff,3.0,0.0,0.0,0.0
822d17fffffffff,1.0,0.0,0.0,0.0
822d37fffffffff,4.0,2.0,0.0,0.0
822d67fffffffff,4.0,0.0,0.0,0.0
822da7fffffffff,11.0,0.0,0.0,0.0
822daffffffffff,15.0,0.0,0.0,0.0
822db7fffffffff,29.0,13.0,0.0,0.0
822e1ffffffffff,8.0,2.0,0.0,0.0
822e47fffffffff,3.0,3.0,0.0,0.0
822e67fffffffff,17.0,3.0,0.0,0.0
822e77fffffffff,4.0,2.0,2.0,0.0
822f5ffffffffff,17.0,7.0,4.0,0.0
823007fffffffff,10.0,0.0,0.0,0.0
82302ffffffffff,2.0,0.0,0.0,0.0
823087fffffffff,2.0,0.0,0.0,0.0
82309ffffffffff,53.0,43.0,2.0,0.0
8230a7fffffffff,1.0,0.0,1.0,0.0
8230dffffffffff,4.0,0.0,0.0,0.0
8230e7fffffffff,2.0,0.0,2.0,0.0
823427fffffffff,39.0,0.0,0.0,0.0
823437fffffffff,2.0,0.0,0.0,0.0
823467fffffffff,3.0,0.0,3.0,0.0
82346ffffffffff,20.0,10.0,5.0,0.0
82351ffffffffff,23.0,0.0,4.0,0.0
8235affffffffff,29.0,0.0,15.0,0.0
823817fffffffff,2.0,1.0,0.0,0.0
823827fffffffff,6.0,2.0,0.0,0.0
823837fffffffff,2.0,2.0,0.0,0.0
823847fffffffff,2.0,2.0,0.0,0.0
823867fffffffff,17.0,3.0,0.0,0.0
82386ffffffffff,2.0,2.0,0.0,0.0
823877fffffffff,11.0,0.0,0.0,0.0
823907fffffffff,193.0,15.0,1.0,1.0
82390ffffffffff,37.0,5.0,5.0,0.0
823917fffffffff,86.0,9.0,5.0,0.0
82391ffffffffff,27.0,4.0,0.0,0.0
823927fffffffff,198.0,26.0,30.0,0.0
82392ffffffffff,170.0,14.0,50.0,0.0
823937fffffffff,199.0,13.0,9.0,0.0
823947fffffffff,84.0,45.0,8.0,0.0
823957fffffffff,35.0,7.0,6.0,0.0
82395ffffffffff,2.0,2.0,0.0,0.0
82396ffffffffff,9.0,2.0,0.0,0.0
823977fffffffff,202.0,16.0,0.0,0.0
823997fffffffff,5.0,5.0,0.0,0.0
8239affffffffff,4.0,2.0,0.0,0.0
823c07fffffffff,16.0,2.0,0.0,0.0
823c0ffffffffff,1.0,0.0,0.0,0.0
823c17fffffffff,1.0,1.0,0.0,0.0
823c1ffffffffff,61.0,21.0,0.0,0.0
823c37fffffffff,6.0,4.0,0.0,0.0
823c57fffffffff,2.0,0.0,0.0,0.0
823c5ffffffffff,18.0,11.0,0.0,0.0
823c8ffffffffff,8.0,5.0,0.0,0.0
823c97fffffffff,34.0,0.0,0.0,0.0
823c9ffffffffff,29.0,10.0,0.0,0.0
823cb7fffffffff,4.0,2.0,0.0,0.0
823cc7fffffffff,7.0,0.0,0.0,0.0
823ce7fffffffff,23.0,3.0,0.0,0.0
823ceffffffffff,75.0,65.0,0.0,0.0
823cf7fffffffff,94.0,5.0,0.0,0.0
823d07fffffffff,57.0,9.0,0.0,0.0
823d17fffffffff,109.0,33.0,0.0,0.0
823d1ffffffffff,2.0,0.0,0.0,0.0
823d27fffffffff,11.0,7.0,0.0,0.0
823d37fffffffff,34.0,5.0,0.0,0.0
823d87fffffffff,228.0,210.0,0.0,0.0
823d8ffffffffff,1.0,0.0,0.0,0.0
823d97fffffffff,2.0,0.0,0.0,0.0
823da7fffffffff,102.0,63.0,0.0,0.0
823daffffffffff,27.0,26.0,0.0,0.0
823db7fffffffff,12.0,5.0,0.0,0.0
823e47fffffffff,1.0,1.0,0.0,0.0
823e5ffffffffff,1.0,0.0,0.0,0.0
823e6ffffffffff,21.0,5.0,0.0,0.0
823f2ffffffffff,2.0,0.0,0.0,0.0
823f4ffffffffff,3.0,0.0,0.0,0.0
823f67fffffffff,19.0,10.0,0.0,0.0
82411ffffffffff,2.0,2.0,0.0,0.0
824147fffffffff,2.0,0.0,0.0,0.0
82414ffffffffff,2.0,2.0,0.0,0.0
824197fffffffff,1.0,0.0,1.0,0.0
82419ffffffffff,2.0,2.0,0.0,0.0
8241a7fffffffff,6.0,0.0,0.0,0.0
8241b7fffffffff,2.0,2.0,0.0,0.0
82424ffffffffff,17.0,1.0,0.0,0.0
824257fffffffff,1.0,1.0,0.0,0.0
82425ffffffffff,15.0,11.0,0.0,0.0
8242c7fffffffff,40.0,5.0,0.0,0.0
8242cffffffffff,74.0,0.0,0.0,0.0
8242dffffffffff,12.0,0.0,0.0,0.0
8242effffffffff,16.0,4.0,0.0,0.0
824367fffffffff,10.0,0.0,0.0,0.0
8243a7fffffffff,45.0,7.0,0.0,0.0
8243affffffffff,45.0,1.0,0.0,0.0
824417fffffffff,20.0,0.0,2.0,0.0
82441ffffffffff,77.0,0.0,12.0,0.0
824437fffffffff,6.0,0.0,0.0,0.0
824447fffffffff,361.0,0.0,17.0,0.0
82444ffffffffff,100.0,0.0,1.0,0.0
824457fffffffff,192.0,0.0,0.0,0.0
82445ffffffffff,44.0,0.0,7.0,0.0
824467fffffffff,15.0,0.0,0.0,0.0
82446ffffffffff,96.0,0.0,24.0,0.0
824477fffffffff,5.0,0.0,0.0,0.0
824487fffffffff,6.0,1.0,0.0,0.0
8244a7fffffffff,6.0,0.0,6.0,0.0
8244affffffffff,170.0,0.0,35.0,0.0
8244b7fffffffff,4.0,0.0,0.0,0.0
8244c7fffffffff,40.0,0.0,7.0,0.0
8244cffffffffff,74.0,0.0,10.0,0.0
8244d7fffffffff,461.0,0.0,38.0,0.0
8244dffffffffff,98.0,0.0,2.0,0.0
8244e7fffffffff,27.0,0.0,17.0,0.0
8244effffffffff,18.0,0.0,4.0,0.0
8244f7fffffffff,148.0,0.0,46.0,0.0
824507fffffffff,8.0,0.0,1.0,0.0
82450ffffffffff,37.0,0.0,0.0,0.0
824527fffffffff,47.0,0.0,7.0,0.0
82452ffffffffff,126.0,0.0,0.0,0.0
824577fffffffff,18.0,0.0,0.0,0.0
82458ffffffffff,6.0,0.0,0.0,0.0
82459ffffffffff,5.0,0.0,0.0,0.0
8245a7fffffffff,29.0,0.0,4.0,0.0
82464ffffffffff,17.0,9.0,2.0,0.0
8247a7fffffffff,9.0,2.0,7.0,0.0
824807fffffffff,7.0,0.0,0.0,0.0
824817fffffffff,31.0,0.0,12.0,0.0
82481ffffffffff,8.0,0.0,7.0,0.0
82482ffffffffff,10.0,1.0,8.0,0.0
824837fffffffff,2.0,0.0,2.0,0.0
824847fffffffff,5.0,0.0,2.0,0.0
824857fffffffff,3.0,0.0,3.0,0.0
82485ffffffffff,43.0,0.0,14.0,0.0
824877fffffffff,2.0,0.0,0.0,0.0
824887fffffffff,49.0,0.0,15.0,0.0
82488ffffffffff,35.0,0.0,6.0,0.0
824897fffffffff,172.0,0.0,40.0,0.0
82489ffffffffff,97.0,0.0,26.0,0.0
8248a7fffffffff,6.0,0.0,5.0,0.0
8248affffffffff,7.0,0.0,5.0,0.0
8248b7fffffffff,36.0,0.0,17.0,0.0
8248c7fffffffff,93.0,0.0,23.0,0.0
8248cffffffffff,101.0,0.0,32.0,0.0
8248d7fffffffff,9.0,0.0,4.0,0.0
8248dffffffffff,85.0,0.0,16.0,0.0
8248e7fffffffff,2.0,0.0,2.0,0.0
8248effffffffff,1087.0,11.0,375.0,2.0
8248f7fffffffff,18.0,0.0,6.0,0.0
824977fffffffff,4.0,0.0,0.0,0.0
824987fffffffff,18.0,0.0,5.0,0.0
82498ffffffffff,2.0,0.0,0.0,0.0
824997fffffffff,56.0,0.0,26.0,0.0
82499ffffffffff,7.0,0.0,0.0,0.0
8249b7fffffffff,5.0,0.0,3.0,0.0
824b57fffffffff,6.0,2.0,0.0,0.0
824b67fffffffff,2.0,0.0,2.0,0.0
824b87fffffffff,4.0,0.0,0.0,0.0
824b9ffffffffff,4.0,4.0,0.0,0.0
824ba7fffffffff,44.0,4.0,14.0,0.0
824baffffffffff,4.0,0.0,0.0,0.0
824bb7fffffffff,117.0,10.0,2.0,0.0
824c07fffffffff,2.0,0.0,0.0,0.0
824c8ffffffffff,4.0,0.0,4.0,0.0
824cc7fffffffff,23.0,0.0,0.0,0.0
824ceffffffffff,3.0,0.0,0.0,0.0
824d4ffffffffff,6.0,0.0,1.0,0.0
825217fffffffff,4.0,4.0,0.0,0.0
8253a7fffffffff,2.0,0.0,0.0,0.0
825417fffffffff,2.0,2.0,0.0,0.0
8254affffffffff,3.0,2.0,0.0,0.0
825d17fffffffff,61.0,0.0,2.0,0.0
825e47fffffffff,4.0,0.0,2.0,0.0
825e5ffffffffff,43.0,4.0,21.0,0.0
825f5ffffffffff,10.0,0.0,2.0,0.0
826007fffffffff,26.0,7.0,0.0,0.0
826017fffffffff,94.0,17.0,0.0,0.0
82601ffffffffff,98.0,8.0,0.0,0.0
826027fffffffff,33.0,1.0,0.0,0.0
826037fffffffff,43.0,7.0,0.0,0.0
82608ffffffffff,83.0,12.0,0.0,0.0
826097fffffffff,3.0,3.0,0.0,0.0
82609ffffffffff,33.0,6.0,0.0,0.0
8260a7fffffffff,5.0,0.0,0.0,0.0
8260affffffffff,106.0,2.0,0.0,0.0
8260b7fffffffff,6.0,2.0,0.0,0.0
82618ffffffffff,24.0,10.0,0.0,0.0
826487fffffffff,6.0,6.0,0.0,0.0
826497fffffffff,13.0,6.0,0.0,0.0
8264a7fffffffff,4.0,3.0,0.0,0.0
8264b7fffffffff,2.0,2.0,0.0,0.0
826527fffffffff,4.0,3.0,0.0,0.0
82658ffffffffff,20.0,12.0,0.0,0.0
82659ffffffffff,18.0,10.0,0.0,0.0
826617fffffffff,2.0,0.0,0.0,0.0
8266a7fffffffff,3.0,0.0,0.0,0.0
8266b7fffffffff,6.0,0.0,0.0,0.0
8266d7fffffffff,4.0,0.0,0.0,0.0
826727fffffffff,2.0,0.0,0.0,0.0
826747fffffffff,34.0,0.0,3.0,0.0
826777fffffffff,9.0,0.0,2.0,0.0
826787fffffffff,6.0,0.0,0.0,0.0
826817fffffffff,5.0,3.0,0.0,0.0
826947fffffffff,17.0,12.0,0.0,0.0
826d07fffffffff,2.0,0.0,0.0,0.0
826d27fffffffff,14.0,0.0,0.0,0.0
826d2ffffffffff,93.0,0.0,5.0,0.0
826d37fffffffff,30.0,0.0,7.0,0.0
826d67fffffffff,62.0,0.0,5.0,0.0
826d6ffffffffff,17.0,0.0,0.0,0.0
826d77fffffffff,21.0,0.0,0.0,0.0
827577fffffffff,2.0,2.0,0.0,0.0
827a47fffffffff,2.0,0.0,0.0,0.0
827a67fffffffff,2.0,1.0,0.0,0.0
828c6ffffffffff,6.0,6.0,0.0,0.0
82a6a7fffffffff,5.0,0.0,0.0,0.0
82a79ffffffffff,7.0,5.0,0.0,0.0
