cell_id,Catharus guttatus,Catharus guttatus [guttatus Group],Catharus guttatus [auduboni Group],Catharus guttatus faxoni/crymophilus
840c5a1ffffffff,30.0,0.0,0.0,0.0
840c5a5ffffffff,281.0,0.0,0.0,0.0
840c5a7ffffffff,20.0,0.0,0.0,0.0
840c5adffffffff,267.0,0.0,0.0,0.0
840c617ffffffff,12.0,0.0,0.0,0.0
840c621ffffffff,3.0,0.0,0.0,0.0
840c623ffffffff,1.0,0.0,0.0,0.0
840c625ffffffff,4.0,0.0,0.0,0.0
840c631ffffffff,2.0,0.0,0.0,0.0
840c639ffffffff,6.0,0.0,0.0,0.0
840c63bffffffff,7.0,0.0,0.0,0.0
840c63dffffffff,5.0,0.0,0.0,0.0
840c641ffffffff,8.0,0.0,0.0,0.0
840c645ffffffff,27.0,0.0,0.0,0.0
840c647ffffffff,5.0,0.0,0.0,0.0
840c649ffffffff,1.0,0.0,0.0,0.0
840c657ffffffff,22.0,0.0,0.0,0.0
840c665ffffffff,16.0,0.0,0.0,0.0
840c667ffffffff,7.0,0.0,0.0,0.0
840c66dffffffff,6.0,0.0,0.0,0.0
840c68bffffffff,5.0,0.0,0.0,0.0
840c6a5ffffffff,2.0,0.0,0.0,0.0
840c6adffffffff,6.0,0.0,0.0,0.0
840c705ffffffff,68.0,6.0,0.0,0.0
840c707ffffffff,18.0,3.0,0.0,0.0
840c70dffffffff,42.0,4.0,0.0,0.0
840c711ffffffff,30.0,0.0,0.0,0.0
840c715ffffffff,19.0,0.0,0.0,0.0
840c717ffffffff,2.0,0.0,0.0,0.0
840c71bffffffff,31.0,0.0,0.0,0.0
840c731ffffffff,15.0,0.0,0.0,0.0
840c733ffffffff,1197.0,4.0,0.0,0.0
840c735ffffffff,18.0,0.0,0.0,0.0
840c737ffffffff,2.0,0.0,0.0,0.0
840c739ffffffff,67.0,0.0,0.0,0.0
840c73bffffffff,209.0,0.0,0.0,0.0
840c73dffffffff,24.0,0.0,0.0,0.0
840c741ffffffff,63.0,0.0,0.0,0.0
840c745ffffffff,34.0,0.0,0.0,0.0
840c747ffffffff,18.0,0.0,0.0,0.0
840c749ffffffff,4.0,0.0,0.0,0.0
840c74bffffffff,11.0,0.0,0.0,0.0
840c74dffffffff,126.0,0.0,0.0,0.0
840c759ffffffff,13.0,0.0,0.0,0.0
840c75dffffffff,4.0,0.0,0.0,0.0
840c769ffffffff,32.0,0.0,0.0,0.0
840ca43ffffffff,109.0,0.0,0.0,0.0
840ccc3ffffffff,2.0,0.0,0.0,0.0
840cd8dffffffff,2.0,0.0,0.0,0.0
840cdd7ffffffff,9.0,0.0,0.0,0.0
840ce89ffffffff,5.0,0.0,0.0,0.0
840ce99ffffffff,2.0,0.0,0.0,0.0
840ce9dffffffff,11.0,0.0,0.0,0.0
840cec5ffffffff,7.0,0.0,0.0,0.0
840cec7ffffffff,3.0,0.0,0.0,0.0
840cecdffffffff,4.0,0.0,0.0,0.0
840ced3ffffffff,8.0,0.0,0.0,0.0
840ced5ffffffff,1.0,0.0,0.0,0.0
840ced7ffffffff,2.0,0.0,0.0,0.0
840ced9ffffffff,2.0,0.0,0.0,0.0
840cedbffffffff,1.0,0.0,0.0,0.0
840ceddffffffff,2.0,0.0,0.0,0.0
840cee9ffffffff,7.0,0.0,0.0,0.0
840d039ffffffff,38.0,0.0,0.0,0.0
840d499ffffffff,4.0,0.0,0.0,0.0
840d49bffffffff,5.0,0.0,0.0,0.0
840d49dffffffff,13.0,0.0,0.0,0.0
840d4a1ffffffff,7.0,0.0,0.0,0.0
840d4a7ffffffff,3.0,0.0,0.0,0.0
840d4a9ffffffff,5.0,0.0,0.0,0.0
840d4c9ffffffff,3.0,0.0,0.0,0.0
840d529ffffffff,2.0,0.0,0.0,0.0
840d533ffffffff,1.0,0.0,0.0,0.0
840d537ffffffff,4.0,0.0,0.0,0.0
840d585ffffffff,13.0,0.0,0.0,0.0
840d58dffffffff,6.0,0.0,0.0,0.0
840d595ffffffff,49.0,0.0,0.0,0.0
840d5a9ffffffff,111.0,0.0,0.0,0.0
840d5adffffffff,5.0,0.0,0.0,0.0
840d5b9ffffffff,2.0,0.0,0.0,0.0
840d5bbffffffff,3.0,0.0,0.0,0.0
840d5c1ffffffff,2.0,0.0,0.0,0.0
840d5e3ffffffff,30.0,0.0,0.0,0.0
840d5e5ffffffff,9.0,0.0,0.0,0.0
840d5e7ffffffff,10.0,0.0,0.0,0.0
840d5ebffffffff,4.0,0.0,0.0,0.0
840d619ffffffff,14.0,0.0,0.0,0.0
840d61bffffffff,3.0,0.0,0.0,0.0
840d65dffffffff,2.0,0.0,0.0,0.0
840d6cdffffffff,2.0,0.0,0.0,0.0
840d737ffffffff,3.0,0.0,0.0,0.0
840e409ffffffff,2.0,0.0,0.0,0.0
840e413ffffffff,2.0,0.0,0.0,0.0
840e453ffffffff,9.0,0.0,0.0,0.0
840e45bffffffff,30.0,0.0,0.0,0.0
840e481ffffffff,20.0,0.0,0.0,0.0
840e483ffffffff,4.0,0.0,0.0,0.0
840e48dffffffff,43.0,0.0,0.0,0.0
840e491ffffffff,26.0,0.0,0.0,0.0
840e493ffffffff,5.0,0.0,0.0,0.0
840e497ffffffff,160.0,0.0,0.0,0.0
840e499ffffffff,6.0,0.0,0.0,0.0
840e49bffffffff,79.0,0.0,0.0,0.0
840e49dffffffff,6.0,0.0,0.0,0.0
840e4a1ffffffff,6.0,0.0,0.0,0.0
840e4a3ffffffff,7.0,0.0,0.0,0.0
840e4a5ffffffff,32.0,0.0,0.0,0.0
840e4a7ffffffff,11.0,0.0,0.0,0.0
840e4a9ffffffff,191.0,0.0,0.0,0.0
840e4b1ffffffff,8.0,0.0,0.0,0.0
840e4b3ffffffff,85.0,0.0,0.0,2.0
840e4bbffffffff,3.0,0.0,0.0,0.0
840e4c3ffffffff,6.0,0.0,0.0,0.0
840e4c5ffffffff,6.0,0.0,0.0,0.0
840e4cdffffffff,7.0,0.0,0.0,0.0
840e4d1ffffffff,48.0,0.0,0.0,0.0
840e4d3ffffffff,27.0,0.0,0.0,0.0
840e4d5ffffffff,4.0,0.0,0.0,0.0
840e4d7ffffffff,2.0,0.0,0.0,0.0
840e4dbffffffff,293.0,0.0,0.0,0.0
840e4e3ffffffff,2.0,0.0,0.0,0.0
840e4e7ffffffff,3.0,0.0,0.0,0.0
840e515ffffffff,2.0,0.0,0.0,0.0
840e51dffffffff,2.0,0.0,0.0,0.0
840e523ffffffff,44.0,0.0,0.0,0.0
840e52bffffffff,2.0,0.0,0.0,0.0
840e531ffffffff,69.0,0.0,0.0,0.0
840e535ffffffff,62.0,0.0,0.0,0.0
840e539ffffffff,1.0,0.0,0.0,0.0
840e53dffffffff,23.0,0.0,0.0,0.0
840e583ffffffff,23.0,0.0,0.0,0.0
840e59bffffffff,8.0,0.0,0.0,0.0
840e59dffffffff,9.0,0.0,0.0,0.0
840e5a1ffffffff,2.0,0.0,0.0,0.0
840e5a3ffffffff,2.0,0.0,0.0,0.0
840e5abffffffff,6.0,0.0,0.0,0.0
840e5adffffffff,1.0,0.0,0.0,0.0
840e5b1ffffffff,2.0,0.0,0.0,0.0
840e5b3ffffffff,41.0,0.0,0.0,0.0
840e5b7ffffffff,8.0,0.0,0.0,0.0
840e5b9ffffffff,7.0,0.0,0.0,0.0
840e5bdffffffff,4.0,0.0,0.0,0.0
840e613ffffffff,1.0,0.0,0.0,0.0
840e697ffffffff,2.0,0.0,0.0,0.0
840e6adffffffff,1.0,0.0,0.0,0.0
840e6b1ffffffff,6.0,0.0,0.0,0.0
840e6b3ffffffff,2.0,0.0,0.0,0.0
840e6b5ffffffff,7.0,0.0,0.0,0.0
840e6bbffffffff,3.0,0.0,0.0,0.0
840e6cdffffffff,4.0,0.0,0.0,0.0
840e6e7ffffffff,5.0,0.0,0.0,0.0
840e6e9ffffffff,2.0,0.0,0.0,0.0
840e805ffffffff,146.0,0.0,0.0,0.0
840e835ffffffff,1.0,0.0,0.0,0.0
840e891ffffffff,10.0,0.0,0.0,0.0
840e897ffffffff,5.0,0.0,0.0,0.0
840e89bffffffff,13.0,0.0,0.0,0.0
840e8d3ffffffff,2.0,0.0,0.0,0.0
840e963ffffffff,1.0,0.0,0.0,0.0
840e969ffffffff,2.0,0.0,0.0,0.0
840e9a1ffffffff,1.0,0.0,0.0,0.0
840e9a7ffffffff,7.0,0.0,0.0,0.0
840ec09ffffffff,1.0,0.0,0.0,0.0
840ec15ffffffff,1.0,0.0,0.0,0.0
840ec19ffffffff,6.0,0.0,0.0,0.0
840ec21ffffffff,30.0,0.0,0.0,0.0
840ec23ffffffff,7.0,0.0,0.0,0.0
840ec27ffffffff,7.0,0.0,0.0,0.0
840ec29ffffffff,50.0,0.0,0.0,0.0
840ec2dffffffff,12.0,0.0,0.0,0.0
840ec6bffffffff,1.0,0.0,0.0,0.0
840ec81ffffffff,16.0,0.0,0.0,0.0
840ec85ffffffff,25.0,0.0,0.0,0.0
840ec8dffffffff,6.0,0.0,0.0,0.0
840ec91ffffffff,33.0,0.0,0.0,0.0
840ec93ffffffff,2.0,0.0,0.0,0.0
840ec95ffffffff,24.0,0.0,0.0,0.0
840ec97ffffffff,38.0,0.0,0.0,0.0
840ec99ffffffff,36.0,0.0,0.0,36.0
840ec9bffffffff,68.0,0.0,0.0,57.0
840ec9dffffffff,97.0,0.0,0.0,40.0
840eca5ffffffff,1.0,0.0,0.0,0.0
840ecabffffffff,27.0,0.0,0.0,0.0
840ecb3ffffffff,32.0,0.0,0.0,0.0
840ecb9ffffffff,4.0,0.0,0.0,0.0
840ecbbffffffff,1.0,0.0,0.0,0.0
840ecbdffffffff,18.0,0.0,0.0,0.0
840ecc1ffffffff,13.0,0.0,0.0,0.0
840ecc7ffffffff,4.0,0.0,0.0,0.0
840ecc9ffffffff,50.0,0.0,0.0,0.0
840ecd1ffffffff,4.0,0.0,0.0,2.0
840ecd7ffffffff,138.0,0.0,0.0,72.0
840ed09ffffffff,3.0,0.0,0.0,0.0
840ed13ffffffff,8.0,0.0,0.0,0.0
840ed45ffffffff,4.0,0.0,0.0,0.0
840ed49ffffffff,13.0,0.0,0.0,0.0
840ed4dffffffff,8.0,0.0,0.0,0.0
840ed81ffffffff,1.0,0.0,0.0,0.0
840ed85ffffffff,9.0,0.0,0.0,0.0
840ed91ffffffff,5.0,0.0,0.0,0.0
840ed95ffffffff,6.0,0.0,0.0,0.0
840ed9dffffffff,1.0,0.0,0.0,0.0
840eda3ffffffff,2.0,0.0,0.0,0.0
840edabffffffff,1.0,0.0,0.0,0.0
840edb3ffffffff,2.0,0.0,0.0,0.0
840edb9ffffffff,8.0,0.0,0.0,0.0
840edbbffffffff,4.0,0.0,0.0,0.0
840edbdffffffff,2.0,0.0,0.0,0.0
840edc9ffffffff,4.0,0.0,0.0,0.0
840ee17ffffffff,6.0,0.0,0.0,0.0
840ee51ffffffff,2.0,0.0,0.0,0.0
840ee81ffffffff,8.0,0.0,0.0,0.0
840ee85ffffffff,4.0,0.0,0.0,0.0
840ee87ffffffff,5.0,0.0,0.0,0.0
840ee89ffffffff,2.0,0.0,0.0,0.0
840ee8bffffffff,9.0,0.0,0.0,0.0
840ee91ffffffff,1.0,0.0,0.0,0.0
840ee95ffffffff,2.0,0.0,0.0,0.0
840ee9dffffffff,3.0,0.0,0.0,0.0
840eea7ffffffff,299.0,0.0,0.0,0.0
840eeb5ffffffff,6.0,0.0,0.0,1.0
840eeb9ffffffff,6.0,0.0,0.0,0.0
840eebdffffffff,11.0,0.0,0.0,0.0
840eec7ffffffff,2.0,0.0,0.0,0.0
840eec9ffffffff,2.0,0.0,0.0,0.0
840eed1ffffffff,11.0,0.0,0.0,0.0
840eed3ffffffff,1.0,0.0,0.0,0.0
840eed5ffffffff,59.0,0.0,0.0,0.0
840eeebffffffff,3.0,0.0,0.0,0.0
840ef1bffffffff,6.0,0.0,0.0,0.0
840ef21ffffffff,1.0,0.0,0.0,0.0
840ef25ffffffff,6.0,0.0,0.0,0.0
840ef2dffffffff,5.0,0.0,0.0,0.0
840ef31ffffffff,5.0,0.0,0.0,0.0
840ef35ffffffff,3.0,0.0,0.0,0.0
840ef39ffffffff,9.0,0.0,0.0,0.0
840f4bdffffffff,1.0,0.0,0.0,0.0
84120a1ffffffff,42.0,0.0,0.0,0.0
84120b3ffffffff,2.0,0.0,0.0,0.0
84120b7ffffffff,2.0,0.0,0.0,0.0
8412115ffffffff,2.0,0.0,0.0,0.0
841213bffffffff,8.0,0.0,0.0,0.0
8412145ffffffff,2.0,0.0,0.0,0.0
8412147ffffffff,3.0,0.0,0.0,0.0
8412151ffffffff,4.0,0.0,0.0,0.0
8412159ffffffff,8.0,0.0,0.0,0.0
841215dffffffff,6.0,0.0,0.0,0.0
8412185ffffffff,7.0,0.0,0.0,0.0
841218dffffffff,2.0,0.0,0.0,0.0
84121a1ffffffff,10.0,0.0,0.0,0.0
84121a3ffffffff,3.0,0.0,0.0,0.0
84121a5ffffffff,2.0,0.0,0.0,0.0
84121a7ffffffff,20.0,0.0,0.0,0.0
84121a9ffffffff,18.0,0.0,0.0,0.0
84121abffffffff,14.0,0.0,0.0,0.0
84121adffffffff,6.0,0.0,0.0,0.0
84121b1ffffffff,1.0,0.0,0.0,0.0
84121b3ffffffff,2.0,0.0,0.0,0.0
84121bbffffffff,4.0,0.0,0.0,0.0
84121bdffffffff,20.0,0.0,0.0,0.0
84121e3ffffffff,65.0,0.0,0.0,0.0
84121e7ffffffff,6.0,0.0,0.0,0.0
84121ebffffffff,2.0,0.0,0.0,0.0
8412219ffffffff,4.0,0.0,0.0,0.0
841223bffffffff,4.0,0.0,0.0,0.0
8412251ffffffff,3.0,0.0,0.0,0.0
8412253ffffffff,6.0,0.0,0.0,0.0
841225bffffffff,4.0,0.0,0.0,0.0
8412265ffffffff,1.0,0.0,0.0,0.0
8412299ffffffff,11.0,0.0,0.0,0.0
84122b1ffffffff,3.0,0.0,0.0,0.0
8412303ffffffff,2.0,0.0,0.0,0.0
8412307ffffffff,3.0,0.0,0.0,0.0
8412337ffffffff,2.0,0.0,0.0,0.0
8412339ffffffff,1.0,0.0,0.0,0.0
841236dffffffff,1.0,0.0,0.0,0.0
841241dffffffff,1.0,0.0,0.0,0.0
8412433ffffffff,6.0,0.0,0.0,0.0
8412445ffffffff,16.0,0.0,0.0,0.0
841244dffffffff,6.0,0.0,0.0,0.0
841246bffffffff,6.0,0.0,0.0,0.0
8412493ffffffff,2.0,0.0,0.0,0.0
84124a7ffffffff,2.0,0.0,0.0,0.0
84124adffffffff,2.0,0.0,0.0,0.0
84124b5ffffffff,3.0,0.0,0.0,0.0
84124b7ffffffff,3.0,0.0,0.0,0.0
84124d9ffffffff,2.0,0.0,0.0,0.0
8412503ffffffff,4.0,0.0,0.0,0.0
8412505ffffffff,59.0,0.0,0.0,0.0
8412507ffffffff,11.0,0.0,0.0,0.0
8412509ffffffff,2.0,0.0,0.0,0.0
841250bffffffff,1.0,0.0,0.0,0.0
8412511ffffffff,27.0,0.0,0.0,0.0
8412515ffffffff,121.0,0.0,0.0,0.0
8412517ffffffff,17.0,0.0,0.0,0.0
841251dffffffff,112.0,0.0,0.0,0.0
8412521ffffffff,83.0,0.0,0.0,0.0
8412523ffffffff,2.0,0.0,0.0,0.0
8412525ffffffff,14.0,0.0,0.0,0.0
8412527ffffffff,53.0,0.0,0.0,0.0
8412529ffffffff,1.0,0.0,0.0,0.0
8412539ffffffff,16.0,0.0,0.0,0.0
841253bffffffff,13.0,0.0,0.0,0.0
8412543ffffffff,20.0,0.0,0.0,0.0
8412549ffffffff,66.0,0.0,0.0,0.0
841254bffffffff,41.0,0.0,0.0,0.0
8412555ffffffff,21.0,0.0,0.0,0.0
8412565ffffffff,8.0,0.0,0.0,0.0
8412567ffffffff,2.0,0.0,0.0,0.0
8412591ffffffff,51.0,0.0,0.0,0.0
8412595ffffffff,1.0,0.0,0.0,0.0
8412597ffffffff,15.0,0.0,0.0,0.0
84125adffffffff,6.0,0.0,0.0,0.0
84125c1ffffffff,2.0,0.0,0.0,0.0
84125c7ffffffff,3.0,0.0,0.0,0.0
84125d1ffffffff,2.0,0.0,0.0,0.0
84125d3ffffffff,10.0,0.0,0.0,0.0
84125d5ffffffff,4.0,0.0,0.0,0.0
84125d7ffffffff,4.0,0.0,0.0,0.0
84125d9ffffffff,25.0,0.0,0.0,0.0
84125dbffffffff,18.0,0.0,0.0,0.0
84125ddffffffff,2.0,0.0,0.0,0.0
84125ebffffffff,5.0,0.0,0.0,0.0
84125edffffffff,4.0,0.0,0.0,0.0
841260bffffffff,2.0,0.0,0.0,0.0
841261dffffffff,2.0,0.0,0.0,0.0
8412633ffffffff,2.0,0.0,0.0,0.0
8412639ffffffff,4.0,0.0,0.0,0.0
841263dffffffff,2.0,0.0,0.0,0.0
84126a1ffffffff,2.0,0.0,0.0,0.0
84126b1ffffffff,7.0,0.0,0.0,0.0
8412721ffffffff,31.0,0.0,0.0,0.0
8412723ffffffff,50.0,0.0,0.0,0.0
8412727ffffffff,2.0,0.0,0.0,0.0
8412729ffffffff,5.0,0.0,0.0,0.0
8412733ffffffff,2.0,0.0,0.0,0.0
8412759ffffffff,2.0,0.0,0.0,0.0
841275bffffffff,4.0,0.0,0.0,0.0
8412801ffffffff,3.0,0.0,0.0,0.0
8412805ffffffff,35.0,0.0,0.0,0.0
8412809ffffffff,2.0,0.0,0.0,0.0
841280dffffffff,8.0,0.0,0.0,0.0
8412819ffffffff,1.0,0.0,0.0,0.0
8412823ffffffff,2.0,0.0,0.0,0.0
8412847ffffffff,2.0,0.0,0.0,0.0
841284bffffffff,2.0,0.0,0.0,0.0
8412851ffffffff,19.0,0.0,0.0,0.0
8412853ffffffff,4.0,0.0,0.0,0.0
8412855ffffffff,2.0,0.0,0.0,0.0
8412857ffffffff,6.0,0.0,0.0,0.0
841285dffffffff,6.0,0.0,0.0,0.0
8412865ffffffff,8.0,0.0,0.0,0.0
841286bffffffff,5.0,0.0,0.0,0.0
841286dffffffff,10.0,0.0,0.0,0.0
8412887ffffffff,4.0,0.0,0.0,0.0
841288dffffffff,25.0,0.0,0.0,0.0
8412891ffffffff,10.0,0.0,0.0,0.0
8412893ffffffff,8.0,0.0,0.0,0.0
8412895ffffffff,2.0,0.0,0.0,0.0
8412899ffffffff,2.0,0.0,0.0,0.0
841289bffffffff,13.0,0.0,0.0,0.0
84128b1ffffffff,6.0,0.0,0.0,0.0
84128b9ffffffff,4.0,0.0,0.0,0.0
84128bdffffffff,214.0,0.0,0.0,0.0
84128c5ffffffff,1.0,0.0,0.0,0.0
84128d3ffffffff,6.0,0.0,0.0,0.0
84128d9ffffffff,31.0,0.0,0.0,0.0
84128dbffffffff,23.0,0.0,0.0,0.0
84128ddffffffff,8.0,0.0,0.0,0.0
84128e1ffffffff,1.0,0.0,0.0,0.0
84128e3ffffffff,2.0,0.0,0.0,0.0
84128e7ffffffff,30.0,0.0,0.0,0.0
8412901ffffffff,18.0,0.0,0.0,0.0
8412907ffffffff,32.0,0.0,0.0,0.0
8412909ffffffff,8.0,0.0,0.0,0.0
8412939ffffffff,10.0,0.0,0.0,0.0
841293dffffffff,32.0,0.0,0.0,0.0
8412941ffffffff,5.0,0.0,0.0,0.0
8412943ffffffff,3.0,0.0,0.0,0.0
8412945ffffffff,4.0,0.0,0.0,0.0
8412947ffffffff,6.0,0.0,0.0,0.0
8412949ffffffff,3.0,0.0,0.0,0.0
841294bffffffff,6.0,0.0,0.0,0.0
841295bffffffff,2.0,0.0,0.0,0.0
8412987ffffffff,3.0,0.0,0.0,0.0
8412989ffffffff,17.0,0.0,0.0,0.0
841298dffffffff,43.0,0.0,0.0,0.0
8412993ffffffff,2.0,0.0,0.0,0.0
8412997ffffffff,4.0,0.0,0.0,0.0
84129a3ffffffff,3.0,0.0,0.0,0.0
84129abffffffff,9.0,0.0,0.0,0.0
84129b1ffffffff,1.0,0.0,0.0,0.0
84129b3ffffffff,5.0,0.0,0.0,0.0
84129b5ffffffff,10.0,0.0,0.0,0.0
84129b7ffffffff,11.0,0.0,0.0,0.0
84129b9ffffffff,11.0,0.0,0.0,0.0
84129bbffffffff,19.0,0.0,0.0,0.0
84129bdffffffff,3.0,0.0,0.0,0.0
84129c1ffffffff,1.0,0.0,0.0,0.0
84129c3ffffffff,4.0,0.0,0.0,0.0
84129c7ffffffff,47.0,0.0,0.0,0.0
84129c9ffffffff,5.0,0.0,0.0,0.0
84129cdffffffff,1.0,0.0,0.0,0.0
84129d9ffffffff,2.0,0.0,0.0,0.0
84129dbffffffff,2.0,0.0,0.0,0.0
8412a21ffffffff,7.0,0.0,0.0,0.0
8412a23ffffffff,1.0,0.0,0.0,0.0
8412a25ffffffff,26.0,0.0,0.0,0.0
8412a27ffffffff,1.0,0.0,0.0,0.0
8412a2dffffffff,10.0,0.0,0.0,0.0
8412a33ffffffff,11.0,0.0,0.0,0.0
8412a37ffffffff,12.0,0.0,0.0,0.0
8412a67ffffffff,2.0,0.0,0.0,0.0
8412a69ffffffff,5.0,0.0,0.0,0.0
8412a8bffffffff,1.0,0.0,0.0,0.0
8412a95ffffffff,4.0,0.0,0.0,0.0
8412a97ffffffff,9.0,0.0,0.0,0.0
8412a9dffffffff,4.0,0.0,0.0,0.0
8412aa3ffffffff,7.0,0.0,0.0,0.0
8412aa5ffffffff,11.0,0.0,0.0,0.0
8412aa7ffffffff,5.0,0.0,0.0,0.0
8412ab1ffffffff,2.0,0.0,0.0,0.0
8412ab3ffffffff,86.0,0.0,0.0,0.0
8412ab5ffffffff,18.0,0.0,0.0,0.0
8412ab7ffffffff,20.0,0.0,0.0,0.0
8412abbffffffff,12.0,0.0,0.0,0.0
8412ad7ffffffff,105.0,0.0,0.0,0.0
8412b01ffffffff,258.0,0.0,0.0,0.0
8412b03ffffffff,179.0,0.0,0.0,0.0
8412b07ffffffff,6.0,0.0,0.0,0.0
8412b09ffffffff,2.0,0.0,0.0,0.0
8412b0bffffffff,31.0,0.0,0.0,0.0
8412b0dffffffff,2.0,0.0,0.0,0.0
8412b1dffffffff,1.0,0.0,0.0,0.0
8412b27ffffffff,2.0,0.0,0.0,0.0
8412b33ffffffff,4.0,0.0,0.0,0.0
8412b35ffffffff,4.0,0.0,0.0,0.0
8412b43ffffffff,29.0,0.0,0.0,0.0
8412b47ffffffff,4.0,0.0,0.0,0.0
8412b49ffffffff,25.0,0.0,0.0,0.0
8412b4bffffffff,28.0,0.0,0.0,0.0
8412b51ffffffff,3.0,0.0,0.0,0.0
8412b53ffffffff,22.0,0.0,0.0,0.0
8412b55ffffffff,6.0,0.0,0.0,0.0
8412b57ffffffff,12.0,0.0,0.0,0.0
8412b63ffffffff,6.0,0.0,0.0,0.0
8412b6bffffffff,2.0,0.0,0.0,0.0
8412c01ffffffff,51.0,0.0,0.0,0.0
8412c03ffffffff,175.0,0.0,0.0,0.0
8412c05ffffffff,31.0,0.0,0.0,0.0
8412c07ffffffff,18.0,0.0,0.0,0.0
8412c09ffffffff,19.0,0.0,0.0,0.0
8412c0bffffffff,63.0,0.0,0.0,0.0
8412c11ffffffff,83.0,0.0,0.0,0.0
8412c13ffffffff,22.0,0.0,0.0,0.0
8412c15ffffffff,27.0,0.0,0.0,0.0
8412c17ffffffff,31.0,0.0,0.0,0.0
8412c19ffffffff,12.0,0.0,0.0,0.0
8412c1bffffffff,77.0,0.0,0.0,0.0
8412c1dffffffff,90.0,0.0,0.0,0.0
8412c21ffffffff,67.0,0.0,0.0,0.0
8412c23ffffffff,3.0,0.0,0.0,0.0
8412c25ffffffff,4.0,0.0,0.0,0.0
8412c27ffffffff,4.0,0.0,0.0,0.0
8412c29ffffffff,11.0,0.0,0.0,0.0
8412c2dffffffff,5.0,0.0,0.0,0.0
8412c31ffffffff,8.0,0.0,0.0,0.0
8412c35ffffffff,4.0,0.0,0.0,0.0
8412c3bffffffff,3.0,0.0,0.0,0.0
8412c45ffffffff,2.0,0.0,0.0,0.0
8412c47ffffffff,52.0,0.0,0.0,0.0
8412c49ffffffff,4.0,0.0,0.0,0.0
8412c4dffffffff,14.0,0.0,0.0,0.0
8412c59ffffffff,4.0,0.0,0.0,0.0
8412c63ffffffff,4.0,0.0,0.0,0.0
8412c83ffffffff,4.0,0.0,0.0,0.0
8412c85ffffffff,22.0,0.0,0.0,0.0
8412c87ffffffff,16.0,0.0,0.0,0.0
8412c8bffffffff,8.0,0.0,0.0,0.0
8412c8dffffffff,2.0,0.0,0.0,0.0
8412c9bffffffff,3.0,0.0,0.0,0.0
8412c9dffffffff,3.0,0.0,0.0,0.0
8412ca1ffffffff,19.0,0.0,0.0,0.0
8412ca3ffffffff,20.0,0.0,0.0,0.0
8412ca7ffffffff,9.0,0.0,0.0,0.0
8412ca9ffffffff,33.0,0.0,0.0,0.0
8412cabffffffff,115.0,0.0,0.0,0.0
8412cadffffffff,21.0,0.0,0.0,0.0
8412cb1ffffffff,65.0,0.0,0.0,0.0
8412cb5ffffffff,63.0,0.0,0.0,0.0
8412cb7ffffffff,14.0,0.0,0.0,0.0
8412cb9ffffffff,2.0,0.0,0.0,0.0
8412cbdffffffff,392.0,0.0,0.0,0.0
8412cc1ffffffff,2.0,0.0,0.0,0.0
8412cc5ffffffff,14.0,0.0,0.0,0.0
8412cc9ffffffff,1.0,0.0,0.0,0.0
8412ccdffffffff,235.0,0.0,0.0,0.0
8412cd7ffffffff,2.0,0.0,0.0,0.0
8412cd9ffffffff,15.0,0.0,0.0,0.0
8412ce1ffffffff,4.0,0.0,0.0,0.0
8412ce3ffffffff,7.0,0.0,0.0,0.0
8412ce5ffffffff,22.0,0.0,0.0,0.0
8412ce7ffffffff,15.0,0.0,0.0,0.0
