cell_id,Contopus latirostris,Contopus latirostris brunneicapillus,Contopus latirostris blancoi,Contopus latirostris latirostris
844cc0bffffffff,21.0,0.0,12.0,0.0
844cc51ffffffff,72.0,0.0,22.0,0.0
844cc55ffffffff,5.0,0.0,1.0,0.0
844cc57ffffffff,2.0,0.0,2.0,0.0
844cc59ffffffff,12.0,0.0,0.0,0.0
844cc5bffffffff,5.0,0.0,2.0,0.0
844cc5dffffffff,8.0,0.0,2.0,0.0
845e469ffffffff,1.0,0.0,0.0,0.0
845e717ffffffff,1.0,0.0,0.0,1.0
