cell_id,Dryobates pubescens,Dryobates pubescens pubescens/medianus,Dryobates pubescens leucurus/glacialis,Dryobates pubescens gairdnerii/turati
82265ffffffffff,19129.0,304.0,0.0,0.0
822667fffffffff,81025.0,7935.0,0.0,0.0
82266ffffffffff,28524.0,4064.0,0.0,0.0
822677fffffffff,9340.0,368.0,0.0,0.0
822687fffffffff,15903.0,345.0,1161.0,0.0
82268ffffffffff,33229.0,1386.0,2018.0,0.0
822697fffffffff,9275.0,0.0,3211.0,0.0
82269ffffffffff,3580.0,0.0,593.0,0.0
8226a7fffffffff,718.0,49.0,7.0,0.0
8226affffffffff,10013.0,1917.0,29.0,0.0
8226b7fffffffff,481.0,0.0,26.0,0.0
8226c7fffffffff,5515.0,15.0,0.0,0.0
8226cffffffffff,19507.0,74.0,0.0,0.0
8226d7fffffffff,812.0,60.0,0.0,0.0
8226dffffffffff,505.0,0.0,0.0,0.0
8226e7fffffffff,14385.0,479.0,0.0,0.0
8226effffffffff,9162.0,63.0,0.0,0.0
8226f7fffffffff,3004.0,452.0,0.0,0.0
822707fffffffff,5402.0,0.0,0.0,0.0
82270ffffffffff,10661.0,1110.0,0.0,0.0
822717fffffffff,951.0,0.0,0.0,0.0
82271ffffffffff,2693.0,229.0,0.0,0.0
82272ffffffffff,105.0,0.0,0.0,0.0
822747fffffffff,17258.0,298.0,0.0,0.0
82274ffffffffff,86460.0,608.0,0.0,0.0
822757fffffffff,27169.0,3223.0,0.0,0.0
82275ffffffffff,72581.0,2124.0,0.0,0.0
822767fffffffff,5076.0,375.0,0.0,0.0
82276ffffffffff,10308.0,406.0,0.0,0.0
822777fffffffff,3677.0,163.0,0.0,0.0
822787fffffffff,504.0,2.0,0.0,0.0
82278ffffffffff,564.0,45.0,0.0,0.0
822797fffffffff,2899.0,0.0,0.0,0.0
82279ffffffffff,1116.0,0.0,18.0,0.0
8227a7fffffffff,1565.0,0.0,0.0,0.0
8227affffffffff,1892.0,194.0,0.0,0.0
8227b7fffffffff,388.0,0.0,0.0,0.0
822807fffffffff,5884.0,0.0,0.0,762.0
822817fffffffff,4935.0,0.0,0.0,0.0
82281ffffffffff,11328.0,0.0,0.0,1220.0
822837fffffffff,59230.0,0.0,0.0,2260.0
822887fffffffff,7822.0,0.0,27.0,0.0
82288ffffffffff,8891.0,0.0,122.0,2.0
822897fffffffff,2879.0,0.0,6.0,0.0
82289ffffffffff,3762.0,0.0,86.0,0.0
8228a7fffffffff,113.0,0.0,9.0,0.0
8228affffffffff,2470.0,0.0,45.0,0.0
8228b7fffffffff,2024.0,0.0,157.0,0.0
8228c7fffffffff,1913.0,0.0,0.0,260.0
8228cffffffffff,2.0,0.0,0.0,0.0
8228d7fffffffff,53812.0,0.0,38.0,6507.0
8228dffffffffff,18030.0,0.0,0.0,1283.0
8228f7fffffffff,35839.0,0.0,0.0,1885.0
822917fffffffff,4535.0,0.0,0.0,0.0
82291ffffffffff,3717.0,0.0,0.0,1969.0
822987fffffffff,15.0,0.0,0.0,0.0
82298ffffffffff,4085.0,0.0,58.0,24.0
822997fffffffff,966.0,0.0,69.0,0.0
82299ffffffffff,141.0,0.0,6.0,0.0
8229a7fffffffff,24558.0,0.0,0.0,305.0
8229affffffffff,8374.0,0.0,0.0,108.0
8229b7fffffffff,14.0,0.0,6.0,0.0
822a07fffffffff,2008.0,524.0,0.0,0.0
822a17fffffffff,190132.0,12308.0,0.0,0.0
822a37fffffffff,176151.0,26214.0,0.0,0.0
822a87fffffffff,38597.0,1877.0,0.0,0.0
822a8ffffffffff,73409.0,4443.0,0.0,0.0
822a97fffffffff,69673.0,3779.0,0.0,0.0
822a9ffffffffff,12642.0,623.0,0.0,0.0
822aa7fffffffff,83680.0,20618.0,0.0,0.0
822aaffffffffff,226449.0,17759.0,0.0,0.0
822ab7fffffffff,137265.0,4426.0,0.0,0.0
822ad7fffffffff,15505.0,2313.0,0.0,0.0
822af7fffffffff,23709.0,1072.0,0.0,0.0
822b07fffffffff,7232.0,0.0,0.0,0.0
822b0ffffffffff,8475.0,0.0,0.0,0.0
822b17fffffffff,15459.0,199.0,0.0,0.0
822b1ffffffffff,15816.0,61.0,0.0,0.0
822b27fffffffff,482.0,0.0,0.0,0.0
822b2ffffffffff,612.0,0.0,0.0,0.0
822b37fffffffff,2871.0,0.0,0.0,0.0
822b87fffffffff,49717.0,2669.0,0.0,0.0
822b8ffffffffff,91719.0,9349.0,0.0,0.0
822b97fffffffff,4916.0,296.0,0.0,0.0
822b9ffffffffff,119789.0,11616.0,0.0,0.0
822ba7fffffffff,10895.0,0.0,0.0,0.0
822baffffffffff,121434.0,308.0,0.0,0.0
822bb7fffffffff,1488.0,0.0,0.0,0.0
824417fffffffff,12380.0,616.0,0.0,0.0
82441ffffffffff,26997.0,1220.0,0.0,0.0
824447fffffffff,25409.0,0.0,0.0,0.0
82444ffffffffff,6524.0,32.0,0.0,0.0
824457fffffffff,14343.0,232.0,0.0,0.0
82445ffffffffff,4432.0,145.0,0.0,0.0
824467fffffffff,637.0,0.0,0.0,0.0
82446ffffffffff,31655.0,424.0,0.0,0.0
824477fffffffff,1075.0,0.0,0.0,0.0
8244a7fffffffff,4274.0,166.0,0.0,0.0
8244affffffffff,26023.0,1218.0,0.0,0.0
8244c7fffffffff,33240.0,4697.0,0.0,0.0
8244cffffffffff,27708.0,1025.0,0.0,0.0
8244d7fffffffff,33234.0,1363.0,0.0,0.0
8244dffffffffff,37430.0,2175.0,0.0,0.0
8244e7fffffffff,12226.0,730.0,0.0,0.0
8244effffffffff,6812.0,256.0,0.0,0.0
8244f7fffffffff,39587.0,2052.0,0.0,0.0
824887fffffffff,34.0,0.0,0.0,0.0
82488ffffffffff,14.0,0.0,0.0,0.0
824897fffffffff,3077.0,11.0,0.0,0.0
82489ffffffffff,18303.0,146.0,0.0,0.0
8248c7fffffffff,443.0,0.0,41.0,0.0
8248cffffffffff,1017.0,0.0,77.0,0.0
8248d7fffffffff,129.0,0.0,11.0,0.0
8248dffffffffff,11245.0,0.0,941.0,0.0
