cell_id,Luscinia svecica,Luscinia svecica [svecica Group],Luscinia svecica azuricollis,Luscinia svecica cyanecula/namnetum,Luscinia svecica magna
8308c8fffffffff,23.0,13.0,0.0,0.0,0.0
8308c9fffffffff,32.0,2.0,0.0,0.0,0.0
8308ccfffffffff,4.0,0.0,0.0,0.0,0.0
8308cdfffffffff,48.0,11.0,0.0,0.0,0.0
8308cefffffffff,2.0,0.0,0.0,0.0,0.0
8308d1fffffffff,17.0,0.0,0.0,0.0,0.0
8308d5fffffffff,5.0,3.0,0.0,0.0,0.0
8308d8fffffffff,3.0,0.0,0.0,0.0,0.0
8308e1fffffffff,6.0,0.0,0.0,0.0,0.0
8308e4fffffffff,11.0,0.0,0.0,0.0,0.0
8308e8fffffffff,24.0,0.0,0.0,0.0,0.0
8308e9fffffffff,2.0,0.0,0.0,0.0,0.0
8308eafffffffff,15.0,2.0,0.0,0.0,0.0
8308ebfffffffff,4.0,0.0,0.0,0.0,0.0
8308ecfffffffff,53.0,0.0,0.0,0.0,0.0
8308edfffffffff,4.0,0.0,0.0,0.0,0.0
8308eefffffffff,2.0,0.0,0.0,0.0,0.0
8308f6fffffffff,2.0,0.0,0.0,0.0,0.0
83094afffffffff,2.0,2.0,0.0,0.0,0.0
83094bfffffffff,2.0,0.0,0.0,0.0,0.0
830958fffffffff,6.0,0.0,0.0,0.0,0.0
830959fffffffff,4.0,0.0,0.0,0.0,0.0
83095afffffffff,10.0,0.0,0.0,0.0,0.0
830988fffffffff,26.0,4.0,0.0,0.0,0.0
830989fffffffff,53.0,15.0,0.0,0.0,0.0
83098afffffffff,3.0,0.0,0.0,0.0,0.0
83098bfffffffff,2.0,0.0,0.0,0.0,0.0
83098dfffffffff,4.0,0.0,0.0,0.0,0.0
83098efffffffff,27.0,9.0,0.0,0.0,0.0
830991fffffffff,3.0,0.0,0.0,0.0,0.0
830999fffffffff,3.0,2.0,0.0,0.0,0.0
83099bfffffffff,3.0,0.0,0.0,0.0,0.0
83099cfffffffff,1.0,0.0,0.0,0.0,0.0
8309a0fffffffff,41.0,15.0,0.0,0.0,0.0
8309a4fffffffff,19.0,0.0,0.0,0.0,0.0
8309a6fffffffff,15.0,6.0,0.0,0.0,0.0
830a33fffffffff,3.0,0.0,0.0,0.0,0.0
830b93fffffffff,2.0,0.0,0.0,0.0,0.0
830bb0fffffffff,1.0,1.0,0.0,0.0,0.0
830bb1fffffffff,2.0,2.0,0.0,0.0,0.0
830c14fffffffff,1493.0,0.0,0.0,0.0,0.0
830c15fffffffff,27.0,0.0,0.0,0.0,0.0
830c32fffffffff,3.0,0.0,0.0,0.0,0.0
830c33fffffffff,256.0,0.0,0.0,0.0,0.0
830c34fffffffff,1.0,0.0,0.0,0.0,0.0
830ca4fffffffff,607.0,0.0,0.0,0.0,0.0
830d03fffffffff,9.0,0.0,0.0,0.0,0.0
830d09fffffffff,26.0,0.0,0.0,0.0,0.0
830d0afffffffff,1.0,0.0,0.0,0.0,0.0
830d0bfffffffff,1.0,0.0,0.0,0.0,0.0
830d0cfffffffff,3.0,0.0,0.0,0.0,0.0
830d0dfffffffff,7.0,0.0,0.0,0.0,0.0
830d72fffffffff,2.0,0.0,0.0,0.0,0.0
830d76fffffffff,7.0,0.0,0.0,0.0,0.0
830d99fffffffff,2.0,0.0,0.0,0.0,0.0
831016fffffffff,6.0,0.0,0.0,0.0,0.0
831035fffffffff,2.0,0.0,0.0,0.0,0.0
831089fffffffff,2.0,0.0,0.0,0.0,0.0
8310a1fffffffff,15.0,0.0,0.0,0.0,0.0
8310acfffffffff,1.0,0.0,0.0,0.0,0.0
8310c2fffffffff,43.0,1.0,0.0,0.0,0.0
8310c3fffffffff,2.0,0.0,0.0,0.0,0.0
8310dcfffffffff,52.0,4.0,0.0,0.0,0.0
8310defffffffff,2.0,0.0,0.0,0.0,0.0
8310eefffffffff,35.0,25.0,0.0,0.0,0.0
8310f0fffffffff,3.0,2.0,0.0,0.0,0.0
8310f2fffffffff,2.0,0.0,0.0,0.0,0.0
831103fffffffff,4.0,0.0,0.0,0.0,0.0
831106fffffffff,62.0,0.0,0.0,0.0,0.0
831116fffffffff,5.0,0.0,0.0,0.0,0.0
831126fffffffff,8.0,6.0,0.0,0.0,0.0
831134fffffffff,2.0,0.0,0.0,0.0,0.0
831154fffffffff,4.0,0.0,0.0,0.0,0.0
83115cfffffffff,1.0,0.0,0.0,0.0,0.0
831165fffffffff,1.0,0.0,0.0,0.0,0.0
831181fffffffff,45.0,8.0,0.0,0.0,0.0
831183fffffffff,2.0,0.0,0.0,0.0,0.0
831185fffffffff,26.0,0.0,0.0,0.0,0.0
83118afffffffff,35.0,0.0,0.0,0.0,0.0
83118bfffffffff,2.0,0.0,0.0,0.0,0.0
83118cfffffffff,156.0,8.0,0.0,0.0,0.0
83118efffffffff,78.0,11.0,0.0,15.0,0.0
831191fffffffff,2.0,0.0,0.0,0.0,0.0
831196fffffffff,6.0,0.0,0.0,1.0,0.0
83119dfffffffff,2.0,0.0,0.0,0.0,0.0
8311aafffffffff,156.0,7.0,0.0,1.0,0.0
8311abfffffffff,27.0,4.0,0.0,0.0,0.0
8311aefffffffff,266.0,50.0,0.0,7.0,0.0
8311b4fffffffff,2.0,0.0,0.0,0.0,0.0
8314aefffffffff,50.0,2.0,0.0,0.0,0.0
831592fffffffff,1.0,0.0,0.0,0.0,0.0
8315b3fffffffff,1.0,0.0,0.0,0.0,0.0
831625fffffffff,3.0,0.0,0.0,0.0,0.0
831630fffffffff,1.0,0.0,0.0,0.0,0.0
831742fffffffff,9.0,2.0,0.0,0.0,0.0
83176bfffffffff,16.0,0.0,0.0,0.0,0.0
831844fffffffff,8.0,0.0,0.0,0.0,0.0
831845fffffffff,29.0,0.0,0.0,2.0,0.0
831849fffffffff,213.0,0.0,0.0,0.0,0.0
83184afffffffff,5.0,0.0,0.0,0.0,0.0
83184bfffffffff,47.0,0.0,0.0,0.0,0.0
83184cfffffffff,2.0,0.0,0.0,0.0,0.0
83184dfffffffff,10.0,0.0,0.0,0.0,0.0
831859fffffffff,31.0,0.0,0.0,0.0,0.0
83185bfffffffff,23.0,0.0,0.0,0.0,0.0
831860fffffffff,4.0,0.0,0.0,0.0,0.0
831865fffffffff,26.0,0.0,0.0,24.0,0.0
831868fffffffff,1.0,0.0,0.0,0.0,0.0
83186afffffffff,26.0,0.0,0.0,1.0,0.0
83192cfffffffff,4.0,0.0,0.0,0.0,0.0
831948fffffffff,7.0,0.0,0.0,5.0,0.0
831949fffffffff,3.0,0.0,0.0,3.0,0.0
83194bfffffffff,34.0,0.0,0.0,16.0,0.0
83194dfffffffff,68.0,0.0,0.0,2.0,0.0
831968fffffffff,75.0,0.0,0.0,3.0,0.0
831969fffffffff,328.0,0.0,0.0,24.0,0.0
83196bfffffffff,49.0,0.0,0.0,9.0,0.0
83196cfffffffff,6.0,0.0,0.0,0.0,0.0
83196dfffffffff,148.0,0.0,0.0,11.0,0.0
831e00fffffffff,7.0,0.0,0.0,4.0,0.0
831e02fffffffff,18.0,0.0,0.0,2.0,0.0
831e04fffffffff,59.0,0.0,0.0,9.0,0.0
831e05fffffffff,85.0,0.0,0.0,0.0,0.0
831e06fffffffff,93.0,0.0,0.0,16.0,0.0
831e08fffffffff,57.0,0.0,0.0,2.0,0.0
831e0afffffffff,136.0,0.0,0.0,7.0,0.0
831e0efffffffff,153.0,0.0,0.0,43.0,0.0
831e11fffffffff,3.0,0.0,0.0,3.0,0.0
831e12fffffffff,5.0,0.0,0.0,0.0,0.0
831e13fffffffff,9.0,0.0,0.0,0.0,0.0
831e19fffffffff,5.0,0.0,0.0,0.0,0.0
831e1bfffffffff,46.0,0.0,0.0,0.0,0.0
831e1cfffffffff,17.0,0.0,0.0,0.0,0.0
831e1dfffffffff,29.0,0.0,0.0,1.0,0.0
831e22fffffffff,17.0,0.0,0.0,0.0,0.0
831e23fffffffff,4.0,0.0,0.0,0.0,0.0
831e24fffffffff,7.0,0.0,0.0,0.0,0.0
831e25fffffffff,4.0,0.0,0.0,0.0,0.0
831e26fffffffff,28.0,0.0,0.0,0.0,0.0
831e28fffffffff,1.0,0.0,0.0,0.0,0.0
831e2afffffffff,1.0,0.0,0.0,0.0,0.0
831e2bfffffffff,5.0,0.0,0.0,0.0,0.0
831e2cfffffffff,1.0,0.0,0.0,0.0,0.0
831e2dfffffffff,2.0,0.0,0.0,0.0,0.0
831e2efffffffff,10.0,0.0,0.0,0.0,0.0
831e30fffffffff,78.0,0.0,0.0,0.0,0.0
831e31fffffffff,17.0,0.0,0.0,0.0,0.0
831e32fffffffff,11.0,0.0,0.0,0.0,0.0
831e33fffffffff,42.0,0.0,0.0,0.0,0.0
831e34fffffffff,74.0,0.0,0.0,0.0,0.0
831e35fffffffff,140.0,0.0,0.0,9.0,0.0
831e36fffffffff,97.0,0.0,0.0,3.0,0.0
831e4bfffffffff,2.0,0.0,0.0,0.0,0.0
831e51fffffffff,1.0,0.0,0.0,0.0,0.0
831e58fffffffff,3.0,0.0,0.0,0.0,0.0
831e5cfffffffff,2.0,0.0,0.0,0.0,0.0
831e5efffffffff,8.0,0.0,0.0,0.0,0.0
831e60fffffffff,6.0,0.0,0.0,0.0,0.0
831e63fffffffff,39.0,0.0,0.0,0.0,0.0
831e65fffffffff,2.0,0.0,0.0,0.0,0.0
831e69fffffffff,16.0,0.0,0.0,0.0,0.0
831e6afffffffff,2.0,0.0,0.0,0.0,0.0
831e6bfffffffff,7.0,0.0,0.0,0.0,0.0
831e6dfffffffff,29.0,0.0,0.0,0.0,0.0
831e6efffffffff,3.0,0.0,0.0,0.0,0.0
831e74fffffffff,3.0,0.0,0.0,0.0,0.0
831e75fffffffff,3.0,0.0,0.0,0.0,0.0
831e76fffffffff,2.0,0.0,0.0,0.0,0.0
831e82fffffffff,3.0,0.0,0.0,1.0,0.0
831e83fffffffff,21.0,0.0,0.0,0.0,0.0
831e86fffffffff,2.0,0.0,0.0,0.0,0.0
831e96fffffffff,1.0,0.0,0.0,0.0,0.0
831ea1fffffffff,39.0,0.0,0.0,0.0,0.0
831ea8fffffffff,11.0,0.0,0.0,0.0,0.0
831eaefffffffff,2.0,0.0,0.0,0.0,0.0
831eb4fffffffff,21.0,0.0,0.0,0.0,0.0
831ec1fffffffff,2.0,0.0,0.0,0.0,0.0
831ec9fffffffff,2.0,0.0,0.0,0.0,0.0
831ecdfffffffff,2.0,0.0,0.0,0.0,0.0
831ed4fffffffff,3.0,0.0,0.0,0.0,0.0
831ed6fffffffff,3.0,0.0,0.0,0.0,0.0
831eebfffffffff,4.0,0.0,0.0,0.0,0.0
831ef6fffffffff,6.0,0.0,0.0,0.0,0.0
831f00fffffffff,5.0,0.0,0.0,0.0,0.0
831f01fffffffff,3.0,0.0,0.0,0.0,0.0
831f02fffffffff,3.0,0.0,0.0,0.0,0.0
831f03fffffffff,1.0,0.0,0.0,0.0,0.0
831f05fffffffff,13.0,0.0,0.0,2.0,0.0
831f06fffffffff,31.0,0.0,0.0,0.0,0.0
831f0bfffffffff,5.0,0.0,0.0,0.0,0.0
831f0dfffffffff,2.0,0.0,0.0,0.0,0.0
831f0efffffffff,11.0,0.0,0.0,0.0,0.0
831f10fffffffff,14.0,0.0,0.0,4.0,0.0
831f11fffffffff,1.0,0.0,0.0,0.0,0.0
831f12fffffffff,19.0,0.0,0.0,0.0,0.0
831f13fffffffff,76.0,0.0,0.0,0.0,0.0
831f14fffffffff,81.0,0.0,0.0,6.0,0.0
831f15fffffffff,6.0,0.0,0.0,0.0,0.0
831f16fffffffff,14.0,0.0,0.0,9.0,0.0
831f18fffffffff,4.0,0.0,0.0,0.0,0.0
831f19fffffffff,1.0,0.0,0.0,0.0,0.0
831f1afffffffff,26.0,0.0,0.0,0.0,0.0
831f1bfffffffff,5.0,0.0,0.0,0.0,0.0
831f1cfffffffff,7.0,0.0,0.0,0.0,0.0
831f1dfffffffff,16.0,0.0,0.0,2.0,0.0
831f20fffffffff,4.0,0.0,0.0,4.0,0.0
831f21fffffffff,1.0,0.0,0.0,0.0,0.0
831f22fffffffff,4.0,0.0,0.0,1.0,0.0
831f23fffffffff,5.0,0.0,0.0,0.0,0.0
831f24fffffffff,3.0,0.0,0.0,0.0,0.0
831f25fffffffff,2.0,0.0,0.0,0.0,0.0
831f26fffffffff,5.0,0.0,0.0,2.0,0.0
831f28fffffffff,2.0,0.0,0.0,0.0,0.0
831f29fffffffff,7.0,0.0,0.0,0.0,0.0
831f2afffffffff,42.0,21.0,0.0,2.0,0.0
831f2dfffffffff,6.0,0.0,0.0,0.0,0.0
831f31fffffffff,24.0,0.0,0.0,10.0,0.0
831f32fffffffff,2.0,0.0,0.0,0.0,0.0
831f33fffffffff,39.0,0.0,0.0,3.0,0.0
831f35fffffffff,10.0,0.0,0.0,2.0,0.0
831f42fffffffff,2.0,0.0,0.0,0.0,0.0
831f48fffffffff,3.0,0.0,0.0,0.0,0.0
831f4bfffffffff,2.0,0.0,0.0,0.0,0.0
831f4cfffffffff,7.0,0.0,0.0,0.0,0.0
831f4efffffffff,20.0,1.0,0.0,0.0,0.0
831f51fffffffff,82.0,0.0,0.0,7.0,0.0
831f52fffffffff,1.0,0.0,0.0,0.0,0.0
831f55fffffffff,1.0,0.0,0.0,0.0,0.0
831f58fffffffff,20.0,0.0,0.0,0.0,0.0
831f59fffffffff,13.0,1.0,0.0,0.0,0.0
831f5afffffffff,2.0,0.0,0.0,0.0,0.0
831f5bfffffffff,6.0,0.0,0.0,0.0,0.0
831f5cfffffffff,1.0,0.0,0.0,0.0,0.0
831f5dfffffffff,2.0,0.0,0.0,0.0,0.0
831f5efffffffff,9.0,0.0,0.0,0.0,0.0
831f6afffffffff,2.0,0.0,0.0,0.0,0.0
831f6efffffffff,4.0,0.0,0.0,0.0,0.0
831f72fffffffff,2.0,0.0,0.0,0.0,0.0
831f81fffffffff,2.0,0.0,0.0,0.0,0.0
831f82fffffffff,9.0,0.0,0.0,0.0,0.0
831f83fffffffff,10.0,0.0,0.0,0.0,0.0
831f85fffffffff,2.0,0.0,0.0,0.0,0.0
831f88fffffffff,29.0,0.0,0.0,14.0,0.0
831f89fffffffff,8.0,0.0,0.0,2.0,0.0
831f8cfffffffff,45.0,0.0,0.0,2.0,0.0
831f8dfffffffff,222.0,0.0,0.0,148.0,0.0
831f8efffffffff,21.0,0.0,0.0,5.0,0.0
831f91fffffffff,8.0,0.0,0.0,2.0,0.0
831f95fffffffff,1.0,0.0,0.0,1.0,0.0
831f98fffffffff,8.0,0.0,0.0,4.0,0.0
831f9bfffffffff,3.0,0.0,0.0,0.0,0.0
831f9cfffffffff,6.0,0.0,0.0,2.0,0.0
831f9efffffffff,2.0,0.0,0.0,0.0,0.0
831fa0fffffffff,3.0,0.0,0.0,0.0,0.0
831fa3fffffffff,2.0,0.0,0.0,0.0,0.0
831fa4fffffffff,74.0,0.0,0.0,8.0,0.0
831fa5fffffffff,35.0,0.0,0.0,0.0,0.0
831fa6fffffffff,11.0,0.0,0.0,3.0,0.0
831fa8fffffffff,71.0,0.0,0.0,0.0,0.0
831fa9fffffffff,40.0,0.0,0.0,0.0,0.0
831faafffffffff,60.0,0.0,0.0,12.0,0.0
831fabfffffffff,25.0,0.0,0.0,3.0,0.0
831facfffffffff,75.0,0.0,0.0,5.0,0.0
831fadfffffffff,48.0,0.0,0.0,6.0,0.0
831faefffffffff,54.0,0.0,0.0,3.0,0.0
831fb0fffffffff,2.0,0.0,0.0,0.0,0.0
831fb1fffffffff,1.0,0.0,0.0,0.0,0.0
831fb4fffffffff,1.0,0.0,0.0,1.0,0.0
831fb5fffffffff,8.0,0.0,0.0,0.0,0.0
83200afffffffff,1.0,0.0,0.0,0.0,0.0
83200efffffffff,14.0,9.0,0.0,0.0,0.0
832010fffffffff,7.0,0.0,0.0,0.0,0.0
832013fffffffff,1.0,0.0,0.0,0.0,0.0
832014fffffffff,2.0,2.0,0.0,0.0,0.0
832016fffffffff,5.0,0.0,0.0,0.0,0.0
832018fffffffff,3.0,0.0,0.0,0.0,0.0
832019fffffffff,7.0,0.0,0.0,0.0,0.0
83201afffffffff,2.0,0.0,0.0,0.0,0.0
83201dfffffffff,2.0,0.0,0.0,0.0,0.0
832033fffffffff,6.0,0.0,0.0,0.0,0.0
832036fffffffff,2.0,0.0,0.0,0.0,0.0
832049fffffffff,8.0,8.0,0.0,0.0,0.0
83204afffffffff,15.0,3.0,0.0,0.0,0.0
83204bfffffffff,15.0,2.0,0.0,0.0,0.0
83204dfffffffff,6.0,6.0,0.0,0.0,0.0
832054fffffffff,1.0,0.0,0.0,0.0,0.0
832059fffffffff,15.0,2.0,0.0,0.0,0.0
83205bfffffffff,15.0,4.0,0.0,0.0,0.0
83205efffffffff,7.0,2.0,0.0,0.0,0.0
832068fffffffff,2.0,0.0,0.0,0.0,0.0
83206bfffffffff,2.0,2.0,0.0,0.0,0.0
832083fffffffff,4.0,0.0,0.0,0.0,0.0
83209bfffffffff,5.0,0.0,0.0,0.0,0.0
8320a0fffffffff,2.0,2.0,0.0,0.0,0.0
8320a2fffffffff,13.0,0.0,0.0,0.0,0.0
8320a4fffffffff,5.0,0.0,0.0,0.0,0.0
8320adfffffffff,6.0,0.0,0.0,0.0,0.0
8320b1fffffffff,3.0,0.0,0.0,0.0,0.0
8320ccfffffffff,1.0,0.0,0.0,0.0,0.0
8320e3fffffffff,2.0,2.0,0.0,0.0,0.0
8320e6fffffffff,8.0,2.0,0.0,0.0,0.0
8320e8fffffffff,2.0,0.0,0.0,0.0,0.0
8320e9fffffffff,2.0,0.0,0.0,0.0,0.0
8320f5fffffffff,3.0,0.0,0.0,0.0,0.0
832121fffffffff,4.0,2.0,0.0,0.0,0.0
832123fffffffff,70.0,0.0,0.0,0.0,0.0
83212bfffffffff,2.0,0.0,0.0,0.0,0.0
83212cfffffffff,2.0,0.0,0.0,0.0,0.0
83212dfffffffff,2.0,0.0,0.0,0.0,0.0
83214afffffffff,13.0,0.0,0.0,0.0,0.0
83214bfffffffff,1.0,0.0,0.0,0.0,0.0
832150fffffffff,18.0,4.0,0.0,0.0,0.0
832152fffffffff,16.0,9.0,0.0,0.0,0.0
832153fffffffff,42.0,8.0,0.0,0.0,0.0
832171fffffffff,2.0,0.0,0.0,0.0,0.0
832182fffffffff,2.0,2.0,0.0,0.0,0.0
832183fffffffff,1.0,1.0,0.0,0.0,0.0
83218bfffffffff,2.0,0.0,0.0,0.0,0.0
832198fffffffff,15.0,0.0,0.0,0.0,0.0
832199fffffffff,2.0,0.0,0.0,0.0,0.0
83219cfffffffff,8.0,0.0,0.0,0.0,0.0
83219dfffffffff,4.0,0.0,0.0,0.0,0.0
832425fffffffff,1.0,0.0,0.0,0.0,0.0
832431fffffffff,6.0,0.0,0.0,0.0,0.0
832460fffffffff,24.0,0.0,0.0,0.0,0.0
832475fffffffff,2.0,0.0,0.0,0.0,0.0
832500fffffffff,5.0,0.0,0.0,0.0,0.0
832502fffffffff,2.0,0.0,0.0,0.0,0.0
832510fffffffff,2.0,0.0,0.0,0.0,0.0
832512fffffffff,57.0,0.0,0.0,0.0,0.0
832513fffffffff,9.0,0.0,0.0,0.0,0.0
832540fffffffff,3.0,3.0,0.0,0.0,0.0
832541fffffffff,4.0,0.0,0.0,0.0,0.0
832546fffffffff,2.0,2.0,0.0,0.0,0.0
832571fffffffff,11.0,4.0,0.0,0.0,0.0
8325a1fffffffff,1.0,0.0,0.0,0.0,0.0
8325a4fffffffff,11.0,0.0,0.0,0.0,0.0
8325acfffffffff,110.0,0.0,0.0,0.0,0.0
8325aefffffffff,5.0,0.0,0.0,0.0,0.0
8325b0fffffffff,16.0,5.0,0.0,0.0,0.0
8325b1fffffffff,2.0,0.0,0.0,0.0,0.0
8325b4fffffffff,6.0,0.0,0.0,0.0,0.0
832c00fffffffff,26.0,0.0,0.0,0.0,8.0
832c01fffffffff,8.0,0.0,0.0,0.0,2.0
832c03fffffffff,4.0,0.0,0.0,0.0,4.0
832c04fffffffff,674.0,0.0,0.0,0.0,13.0
832c05fffffffff,37.0,0.0,0.0,0.0,6.0
832c06fffffffff,3.0,0.0,0.0,0.0,0.0
832c0bfffffffff,51.0,0.0,0.0,0.0,0.0
832c10fffffffff,4.0,0.0,0.0,0.0,0.0
832c13fffffffff,4.0,0.0,0.0,0.0,0.0
832c15fffffffff,2.0,0.0,0.0,0.0,0.0
832c18fffffffff,3.0,0.0,0.0,0.0,0.0
832c19fffffffff,2.0,0.0,0.0,0.0,0.0
832c1dfffffffff,4.0,0.0,0.0,0.0,4.0
832c1efffffffff,3.0,1.0,0.0,0.0,0.0
832c20fffffffff,37.0,0.0,0.0,0.0,2.0
832c21fffffffff,10.0,0.0,0.0,0.0,0.0
832c22fffffffff,3.0,0.0,0.0,0.0,0.0
832c23fffffffff,13.0,0.0,0.0,0.0,0.0
832c28fffffffff,15.0,0.0,0.0,0.0,0.0
832c2afffffffff,47.0,3.0,0.0,0.0,0.0
832c2efffffffff,16.0,0.0,0.0,0.0,0.0
832c4cfffffffff,3.0,1.0,0.0,0.0,0.0
832c83fffffffff,26.0,5.0,0.0,0.0,0.0
832c89fffffffff,1.0,0.0,0.0,0.0,0.0
832c8dfffffffff,12.0,0.0,0.0,0.0,0.0
832c8efffffffff,6.0,3.0,0.0,0.0,0.0
832c90fffffffff,35.0,5.0,0.0,4.0,2.0
832c91fffffffff,2.0,0.0,0.0,0.0,0.0
832c93fffffffff,607.0,68.0,0.0,34.0,3.0
832c98fffffffff,2.0,0.0,0.0,0.0,0.0
832c9cfffffffff,1.0,0.0,0.0,0.0,0.0
832c9dfffffffff,9.0,0.0,0.0,0.0,0.0
832c9efffffffff,2.0,0.0,0.0,0.0,0.0
832ca8fffffffff,2.0,0.0,0.0,0.0,0.0
832cacfffffffff,4.0,0.0,0.0,0.0,0.0
832cadfffffffff,2.0,0.0,0.0,0.0,0.0
832cc0fffffffff,24.0,2.0,0.0,0.0,0.0
832cc1fffffffff,1.0,1.0,0.0,0.0,0.0
832cc2fffffffff,2.0,0.0,0.0,0.0,0.0
832cc3fffffffff,5.0,0.0,0.0,0.0,0.0
832cc6fffffffff,4.0,0.0,0.0,0.0,0.0
832cd4fffffffff,7.0,0.0,0.0,0.0,0.0
832cd5fffffffff,18.0,5.0,0.0,8.0,0.0
832cdafffffffff,1.0,0.0,0.0,0.0,0.0
832ce4fffffffff,3.0,0.0,0.0,0.0,0.0
832ce5fffffffff,3.0,0.0,0.0,0.0,0.0
832cf0fffffffff,24.0,6.0,0.0,0.0,0.0
832cf1fffffffff,5.0,0.0,0.0,0.0,0.0
832cf3fffffffff,82.0,0.0,0.0,2.0,2.0
832cf5fffffffff,1.0,0.0,0.0,0.0,0.0
832d01fffffffff,4.0,0.0,0.0,0.0,0.0
832d02fffffffff,6.0,0.0,0.0,0.0,0.0
832d03fffffffff,10.0,0.0,0.0,0.0,0.0
832d10fffffffff,11.0,0.0,0.0,0.0,4.0
832d12fffffffff,3.0,0.0,0.0,0.0,0.0
832d14fffffffff,11.0,0.0,0.0,0.0,0.0
832d22fffffffff,3.0,0.0,0.0,0.0,0.0
832d31fffffffff,2.0,0.0,0.0,0.0,0.0
832d33fffffffff,48.0,0.0,0.0,0.0,0.0
832d51fffffffff,2.0,0.0,0.0,0.0,0.0
832d5cfffffffff,6.0,0.0,0.0,0.0,0.0
832d60fffffffff,1.0,0.0,0.0,0.0,0.0
832d64fffffffff,99.0,0.0,0.0,0.0,0.0
832d66fffffffff,6.0,0.0,0.0,0.0,0.0
832d75fffffffff,2.0,0.0,0.0,0.0,0.0
832d81fffffffff,1.0,0.0,0.0,0.0,0.0
832d84fffffffff,2.0,0.0,0.0,0.0,0.0
832d8cfffffffff,1.0,0.0,0.0,0.0,0.0
832d95fffffffff,4.0,0.0,0.0,0.0,0.0
832da1fffffffff,130.0,0.0,0.0,0.0,0.0
832da2fffffffff,9.0,0.0,0.0,0.0,0.0
832da4fffffffff,11.0,0.0,0.0,0.0,0.0
832da5fffffffff,9.0,0.0,0.0,0.0,0.0
832da6fffffffff,4.0,0.0,0.0,0.0,0.0
832da8fffffffff,58.0,0.0,0.0,0.0,0.0
832daefffffffff,23.0,0.0,0.0,0.0,0.0
832db0fffffffff,2077.0,54.0,0.0,3.0,0.0
832db1fffffffff,341.0,11.0,0.0,0.0,0.0
832db2fffffffff,726.0,18.0,0.0,14.0,0.0
832db3fffffffff,13.0,0.0,0.0,0.0,0.0
832db6fffffffff,287.0,11.0,0.0,0.0,0.0
833019fffffffff,4.0,0.0,0.0,0.0,0.0
833030fffffffff,25.0,0.0,0.0,0.0,0.0
833032fffffffff,29.0,2.0,0.0,0.0,0.0
83308efffffffff,2.0,0.0,0.0,0.0,0.0
833099fffffffff,20.0,1.0,0.0,0.0,0.0
83309afffffffff,19.0,18.0,0.0,0.0,0.0
83309bfffffffff,50.0,4.0,0.0,0.0,0.0
83309dfffffffff,4.0,0.0,0.0,0.0,0.0
8330e0fffffffff,2.0,0.0,0.0,0.0,0.0
8330e2fffffffff,16.0,0.0,0.0,0.0,0.0
8330e5fffffffff,1.0,0.0,0.0,0.0,0.0
83316efffffffff,1.0,0.0,0.0,0.0,0.0
833181fffffffff,6.0,0.0,0.0,0.0,0.0
833185fffffffff,20.0,0.0,0.0,0.0,0.0
83318dfffffffff,73.0,0.0,0.0,0.0,0.0
8331aafffffffff,58.0,2.0,0.0,0.0,0.0
833816fffffffff,5.0,0.0,0.0,0.0,0.0
833820fffffffff,4.0,0.0,0.0,0.0,0.0
833824fffffffff,68.0,0.0,0.0,10.0,0.0
