cell_id,Anarhynchus alexandrinus,Anarhynchus alexandrinus alexandrinus/nihonensis,Anarhynchus alexandrinus seebohmi
831eebfffffffff,161.0,35.0,0.0
831eedfffffffff,2.0,0.0,0.0
831ef2fffffffff,22.0,3.0,0.0
831f00fffffffff,2.0,0.0,0.0
831f05fffffffff,2.0,0.0,0.0
831f06fffffffff,2.0,0.0,0.0
831f24fffffffff,1.0,0.0,0.0
831f30fffffffff,2.0,0.0,0.0
831f31fffffffff,18.0,3.0,0.0
831f33fffffffff,55.0,3.0,0.0
831f35fffffffff,8.0,0.0,0.0
831fa4fffffffff,1.0,0.0,0.0
832016fffffffff,14.0,2.0,0.0
832018fffffffff,2.0,0.0,0.0
832033fffffffff,2.0,0.0,0.0
83204afffffffff,10.0,1.0,0.0
832059fffffffff,10.0,0.0,0.0
83205efffffffff,1.0,0.0,0.0
8320a4fffffffff,9.0,0.0,0.0
8320e2fffffffff,3.0,0.0,0.0
8320e3fffffffff,3.0,3.0,0.0
8320e9fffffffff,1.0,0.0,0.0
8320f5fffffffff,3.0,0.0,0.0
832152fffffffff,10.0,2.0,0.0
832156fffffffff,3.0,3.0,0.0
832198fffffffff,26.0,6.0,0.0
83219cfffffffff,6.0,0.0,0.0
83219dfffffffff,1.0,0.0,0.0
8321a0fffffffff,2.0,0.0,0.0
8321b5fffffffff,2.0,0.0,0.0
832400fffffffff,5.0,0.0,0.0
832404fffffffff,29.0,0.0,0.0
832405fffffffff,9.0,0.0,0.0
832406fffffffff,12.0,0.0,0.0
83240afffffffff,3.0,0.0,0.0
83240dfffffffff,2.0,0.0,0.0
83240efffffffff,2.0,0.0,0.0
83241dfffffffff,1.0,0.0,0.0
832428fffffffff,2.0,0.0,0.0
83242cfffffffff,46.0,0.0,0.0
83242dfffffffff,16.0,0.0,0.0
832431fffffffff,47.0,0.0,0.0
832434fffffffff,4.0,0.0,0.0
832442fffffffff,4.0,0.0,0.0
832446fffffffff,6.0,0.0,0.0
83244bfffffffff,10.0,5.0,0.0
832451fffffffff,2.0,0.0,0.0
832452fffffffff,18.0,0.0,0.0
832460fffffffff,5.0,0.0,0.0
83246afffffffff,1.0,0.0,0.0
83246cfffffffff,4.0,0.0,0.0
83246dfffffffff,2.0,0.0,0.0
83246efffffffff,2.0,0.0,0.0
832475fffffffff,35.0,0.0,0.0
832476fffffffff,2.0,0.0,0.0
832480fffffffff,3.0,0.0,0.0
832482fffffffff,18.0,4.0,0.0
832483fffffffff,7.0,0.0,0.0
832488fffffffff,7.0,0.0,0.0
83248afffffffff,39.0,4.0,0.0
83248efffffffff,9.0,2.0,0.0
83249dfffffffff,3.0,2.0,0.0
8324c0fffffffff,2.0,0.0,0.0
8324c6fffffffff,4.0,2.0,0.0
8324cdfffffffff,2.0,0.0,0.0
8324d5fffffffff,7.0,0.0,0.0
8324e5fffffffff,3.0,0.0,0.0
8324e8fffffffff,2.0,0.0,0.0
832500fffffffff,1.0,0.0,0.0
832502fffffffff,2.0,0.0,0.0
832503fffffffff,2.0,0.0,0.0
832511fffffffff,19.0,0.0,0.0
832512fffffffff,18.0,0.0,0.0
832513fffffffff,38.0,0.0,0.0
832514fffffffff,6.0,0.0,0.0
832516fffffffff,2.0,0.0,0.0
83251afffffffff,3.0,0.0,0.0
83255afffffffff,1.0,0.0,0.0
83255bfffffffff,2.0,0.0,0.0
832592fffffffff,1.0,0.0,0.0
832596fffffffff,6.0,0.0,0.0
8325a3fffffffff,2.0,0.0,0.0
8325a4fffffffff,21.0,2.0,0.0
8325a8fffffffff,1.0,0.0,0.0
8325aafffffffff,4.0,0.0,0.0
8325acfffffffff,12.0,0.0,0.0
8325adfffffffff,1.0,0.0,0.0
8325aefffffffff,3.0,0.0,0.0
8325b0fffffffff,6.0,2.0,0.0
8325b1fffffffff,5.0,1.0,0.0
8325b4fffffffff,20.0,0.0,0.0
832c00fffffffff,22.0,2.0,0.0
832c03fffffffff,2.0,0.0,0.0
832c04fffffffff,2.0,0.0,0.0
832c05fffffffff,4.0,0.0,0.0
832c06fffffffff,50.0,8.0,0.0
832c08fffffffff,2.0,0.0,0.0
832c0afffffffff,5.0,0.0,0.0
832c0bfffffffff,29.0,0.0,0.0
832c13fffffffff,2.0,0.0,0.0
832c18fffffffff,2.0,0.0,0.0
832c19fffffffff,20.0,0.0,0.0
832c1cfffffffff,3.0,0.0,0.0
832c20fffffffff,8.0,0.0,0.0
832c21fffffffff,20.0,0.0,0.0
832c2afffffffff,50.0,0.0,0.0
832c2efffffffff,2.0,0.0,0.0
832c32fffffffff,6.0,0.0,0.0
832c42fffffffff,5.0,0.0,0.0
832c43fffffffff,1.0,0.0,0.0
832c55fffffffff,2.0,0.0,0.0
832c56fffffffff,3.0,0.0,0.0
832c66fffffffff,3.0,0.0,0.0
832c6dfffffffff,2.0,0.0,0.0
832c72fffffffff,2.0,0.0,0.0
832c82fffffffff,3.0,0.0,0.0
832c83fffffffff,11.0,0.0,0.0
832c8dfffffffff,3.0,0.0,0.0
832c8efffffffff,3.0,0.0,0.0
832c90fffffffff,2.0,0.0,0.0
832c93fffffffff,1187.0,163.0,0.0
832c98fffffffff,8.0,0.0,0.0
832c9cfffffffff,24.0,0.0,0.0
832c9dfffffffff,2.0,0.0,0.0
832c9efffffffff,20.0,8.0,0.0
832cacfffffffff,6.0,0.0,0.0
832cc0fffffffff,121.0,0.0,0.0
832cc1fffffffff,10.0,0.0,0.0
832cc3fffffffff,6.0,0.0,0.0
832cc9fffffffff,1.0,0.0,0.0
832cd4fffffffff,76.0,0.0,0.0
832cd5fffffffff,5.0,0.0,0.0
832cddfffffffff,2.0,0.0,0.0
832ce4fffffffff,44.0,0.0,0.0
832ce5fffffffff,38.0,0.0,0.0
832cf0fffffffff,112.0,0.0,0.0
832cf2fffffffff,19.0,0.0,0.0
832cf3fffffffff,137.0,0.0,0.0
832cf5fffffffff,18.0,0.0,0.0
832d02fffffffff,1.0,0.0,0.0
832d03fffffffff,27.0,2.0,0.0
832d10fffffffff,35.0,0.0,0.0
832d11fffffffff,8.0,0.0,0.0
832d12fffffffff,24.0,0.0,0.0
832d14fffffffff,73.0,15.0,0.0
832d15fffffffff,2.0,0.0,0.0
832d16fffffffff,3.0,3.0,0.0
832d1dfffffffff,1.0,0.0,0.0
832d29fffffffff,4.0,0.0,0.0
832d2dfffffffff,5.0,0.0,0.0
832d33fffffffff,78.0,8.0,0.0
832d36fffffffff,3.0,0.0,0.0
832d5cfffffffff,27.0,0.0,0.0
832d64fffffffff,21.0,0.0,0.0
832d75fffffffff,2.0,0.0,0.0
832d82fffffffff,2.0,0.0,0.0
832d94fffffffff,7.0,0.0,0.0
832d95fffffffff,1.0,0.0,0.0
832da1fffffffff,390.0,7.0,0.0
832da3fffffffff,4.0,0.0,0.0
832da4fffffffff,6.0,0.0,0.0
832da5fffffffff,153.0,14.0,0.0
832da6fffffffff,49.0,2.0,0.0
832da8fffffffff,18.0,0.0,0.0
832dabfffffffff,3.0,0.0,0.0
832dacfffffffff,4.0,0.0,0.0
832daefffffffff,33.0,0.0,0.0
832db0fffffffff,575.0,96.0,0.0
832db1fffffffff,20.0,0.0,0.0
832db2fffffffff,77.0,5.0,0.0
832db3fffffffff,14.0,4.0,0.0
832db5fffffffff,2.0,0.0,0.0
832db6fffffffff,44.0,4.0,0.0
832e0dfffffffff,2.0,0.0,0.0
832e1bfffffffff,2.0,0.0,0.0
832e1dfffffffff,4.0,0.0,0.0
832e2bfffffffff,2.0,0.0,0.0
832e44fffffffff,2.0,0.0,0.0
832e60fffffffff,41.0,0.0,0.0
832e61fffffffff,1.0,0.0,0.0
832e68fffffffff,2.0,0.0,0.0
832e6cfffffffff,2.0,0.0,0.0
832e6dfffffffff,5.0,0.0,0.0
832e71fffffffff,4.0,2.0,0.0
832e72fffffffff,2.0,0.0,0.0
832e74fffffffff,5.0,0.0,0.0
832ef6fffffffff,2.0,0.0,0.0
832f58fffffffff,2.0,0.0,0.0
832f5afffffffff,121.0,11.0,0.0
832f5bfffffffff,1.0,0.0,0.0
833011fffffffff,2.0,0.0,0.0
833012fffffffff,2.0,0.0,0.0
833016fffffffff,2.0,0.0,0.0
833019fffffffff,10.0,0.0,0.0
833022fffffffff,6.0,0.0,0.0
83302bfffffffff,5.0,0.0,0.0
83302efffffffff,10.0,0.0,0.0
833030fffffffff,59.0,28.0,0.0
833032fffffffff,55.0,4.0,0.0
833035fffffffff,1.0,0.0,0.0
833081fffffffff,8.0,0.0,0.0
833083fffffffff,125.0,13.0,0.0
833084fffffffff,13.0,0.0,0.0
83308efffffffff,66.0,13.0,0.0
833092fffffffff,3.0,0.0,0.0
833098fffffffff,4.0,0.0,0.0
833099fffffffff,39.0,3.0,0.0
83309afffffffff,47.0,45.0,0.0
83309bfffffffff,432.0,67.0,0.0
83309dfffffffff,213.0,60.0,0.0
8330a1fffffffff,10.0,2.0,0.0
8330a3fffffffff,10.0,7.0,0.0
8330a5fffffffff,6.0,0.0,0.0
8330acfffffffff,1.0,0.0,0.0
8330c4fffffffff,90.0,0.0,0.0
8330c6fffffffff,9.0,0.0,0.0
8330d1fffffffff,7.0,0.0,0.0
8330d9fffffffff,43.0,6.0,0.0
8330e0fffffffff,109.0,3.0,0.0
8330e2fffffffff,51.0,4.0,0.0
8330e8fffffffff,3.0,0.0,0.0
8330f3fffffffff,3.0,0.0,0.0
83312afffffffff,1.0,1.0,0.0
83312cfffffffff,1.0,1.0,0.0
83316efffffffff,9.0,0.0,0.0
833185fffffffff,195.0,9.0,0.0
833188fffffffff,22.0,3.0,0.0
83318cfffffffff,5.0,0.0,0.0
83318dfffffffff,739.0,70.0,0.0
8331a5fffffffff,3.0,0.0,0.0
8331a8fffffffff,2.0,2.0,0.0
8331aafffffffff,36.0,0.0,0.0
833422fffffffff,43.0,0.0,0.0
833426fffffffff,1.0,0.0,0.0
83344cfffffffff,46.0,0.0,0.0
833469fffffffff,137.0,0.0,0.0
83346bfffffffff,28.0,0.0,0.0
83346dfffffffff,8.0,0.0,0.0
83351bfffffffff,1085.0,0.0,0.0
8335a9fffffffff,7.0,0.0,0.0
833816fffffffff,92.0,6.0,0.0
833820fffffffff,253.0,8.0,0.0
833824fffffffff,424.0,58.0,0.0
833825fffffffff,454.0,27.0,0.0
833826fffffffff,144.0,25.0,0.0
833836fffffffff,3.0,0.0,0.0
833842fffffffff,6.0,2.0,0.0
833843fffffffff,18.0,0.0,0.0
83384afffffffff,34.0,0.0,0.0
83384cfffffffff,2.0,0.0,0.0
83384efffffffff,22.0,0.0,0.0
833852fffffffff,2.0,0.0,0.0
83385cfffffffff,4.0,0.0,0.0
833862fffffffff,2.0,0.0,0.0
833865fffffffff,3.0,0.0,0.0
833868fffffffff,6.0,2.0,0.0
833869fffffffff,3.0,0.0,0.0
83386afffffffff,42.0,2.0,0.0
83386dfffffffff,1.0,0.0,0.0
83386efffffffff,33.0,1.0,0.0
833875fffffffff,2.0,0.0,0.0
833900fffffffff,103.0,0.0,0.0
833901fffffffff,89.0,0.0,0.0
833902fffffffff,31.0,0.0,0.0
833903fffffffff,187.0,0.0,0.0
833905fffffffff,3.0,0.0,0.0
833906fffffffff,3.0,0.0,0.0
833908fffffffff,502.0,0.0,0.0
833909fffffffff,82.0,0.0,0.0
83390cfffffffff,22.0,0.0,0.0
83390dfffffffff,2.0,0.0,0.0
83390efffffffff,51.0,0.0,0.0
833910fffffffff,775.0,7.0,0.0
833911fffffffff,2318.0,54.0,0.0
833915fffffffff,389.0,2.0,0.0
833918fffffffff,267.0,35.0,0.0
833919fffffffff,535.0,0.0,0.0
83391afffffffff,1595.0,57.0,0.0
83391bfffffffff,69.0,0.0,0.0
83391cfffffffff,311.0,10.0,0.0
83391efffffffff,1613.0,109.0,0.0
833920fffffffff,96.0,0.0,0.0
833922fffffffff,866.0,0.0,0.0
833924fffffffff,64.0,0.0,0.0
833925fffffffff,22.0,0.0,0.0
83392efffffffff,44.0,0.0,0.0
833931fffffffff,863.0,0.0,0.0
833933fffffffff,1342.0,21.0,0.0
833942fffffffff,6.0,0.0,0.0
833943fffffffff,523.0,0.0,0.0
833944fffffffff,53.0,0.0,0.0
833945fffffffff,161.0,0.0,0.0
833946fffffffff,427.0,0.0,0.0
833949fffffffff,5.0,4.0,0.0
833950fffffffff,13.0,0.0,0.0
833951fffffffff,41.0,0.0,0.0
833954fffffffff,1004.0,0.0,0.0
833956fffffffff,567.0,0.0,0.0
83395cfffffffff,225.0,0.0,0.0
833963fffffffff,59.0,5.0,0.0
833968fffffffff,201.0,14.0,0.0
833969fffffffff,8.0,0.0,0.0
83396cfffffffff,306.0,17.0,0.0
83396efffffffff,62.0,3.0,0.0
833970fffffffff,27.0,0.0,0.0
833971fffffffff,40.0,0.0,0.0
833972fffffffff,15.0,0.0,0.0
833973fffffffff,708.0,0.0,0.0
833974fffffffff,4.0,0.0,0.0
833975fffffffff,4.0,0.0,0.0
833976fffffffff,112.0,0.0,0.0
833980fffffffff,4.0,0.0,0.0
833982fffffffff,136.0,16.0,0.0
833983fffffffff,5.0,2.0,0.0
833985fffffffff,66.0,6.0,0.0
833988fffffffff,4.0,0.0,0.0
833989fffffffff,2.0,0.0,0.0
83398dfffffffff,2.0,0.0,0.0
83398efffffffff,81.0,18.0,0.0
833991fffffffff,137.0,18.0,0.0
833992fffffffff,22.0,3.0,0.0
833993fffffffff,13.0,0.0,0.0
8339a8fffffffff,41.0,12.0,0.0
8339a9fffffffff,93.0,11.0,0.0
8339aafffffffff,10.0,0.0,0.0
8339abfffffffff,2.0,0.0,0.0
833c08fffffffff,3.0,0.0,0.0
833c0bfffffffff,19.0,19.0,0.0
833c0cfffffffff,2.0,2.0,0.0
833c11fffffffff,5.0,0.0,0.0
833c15fffffffff,8.0,0.0,0.0
833c18fffffffff,3.0,0.0,0.0
833c19fffffffff,51.0,0.0,0.0
833c1afffffffff,12.0,0.0,0.0
833c1bfffffffff,40.0,0.0,0.0
833c1cfffffffff,39.0,0.0,0.0
833c33fffffffff,4.0,0.0,0.0
833c5afffffffff,53.0,0.0,0.0
833c80fffffffff,7.0,0.0,0.0
833c83fffffffff,2.0,0.0,0.0
833c88fffffffff,14.0,0.0,0.0
833c89fffffffff,584.0,0.0,0.0
833c8cfffffffff,1.0,0.0,0.0
833c8dfffffffff,24.0,0.0,0.0
833c8efffffffff,8.0,0.0,0.0
833c91fffffffff,19.0,0.0,0.0
833c92fffffffff,57.0,0.0,0.0
833c93fffffffff,51.0,0.0,0.0
833c94fffffffff,35.0,0.0,0.0
833c95fffffffff,2.0,0.0,0.0
833c9cfffffffff,4.0,0.0,0.0
833c9dfffffffff,25.0,0.0,0.0
833c9efffffffff,11.0,0.0,0.0
833ca2fffffffff,7.0,0.0,0.0
833ca4fffffffff,7.0,0.0,0.0
833ca9fffffffff,8.0,0.0,0.0
833cabfffffffff,2.0,0.0,0.0
833cb0fffffffff,24.0,0.0,0.0
833cb1fffffffff,191.0,0.0,0.0
833cb2fffffffff,2.0,0.0,0.0
833cb3fffffffff,40.0,0.0,0.0
833cb4fffffffff,17.0,0.0,0.0
833cb6fffffffff,3.0,0.0,0.0
833cc2fffffffff,2.0,0.0,0.0
833cc8fffffffff,2.0,0.0,0.0
833cc9fffffffff,2.0,0.0,0.0
833cd1fffffffff,18.0,0.0,0.0
833cd4fffffffff,17.0,0.0,0.0
833cd5fffffffff,14.0,0.0,0.0
833cd9fffffffff,15.0,8.0,0.0
833cdbfffffffff,7.0,2.0,0.0
833cdcfffffffff,2.0,0.0,0.0
833ce0fffffffff,2.0,0.0,0.0
833ce1fffffffff,13.0,0.0,0.0
833ce2fffffffff,5.0,0.0,0.0
833ce3fffffffff,1.0,0.0,0.0
833ce5fffffffff,2.0,0.0,0.0
833cecfffffffff,17.0,0.0,0.0
833cedfffffffff,3.0,0.0,0.0
833cf0fffffffff,16.0,0.0,0.0
833cf1fffffffff,6.0,0.0,0.0
833cf2fffffffff,32.0,0.0,0.0
833cf3fffffffff,9.0,0.0,0.0
833cf4fffffffff,73.0,0.0,0.0
833cf6fffffffff,73.0,0.0,0.0
833d12fffffffff,4.0,0.0,0.0
833d13fffffffff,4.0,0.0,0.0
833d14fffffffff,9.0,0.0,0.0
833d16fffffffff,2.0,0.0,0.0
833d30fffffffff,4.0,0.0,0.0
833d32fffffffff,27.0,0.0,0.0
833d33fffffffff,115.0,0.0,0.0
833d36fffffffff,11.0,0.0,0.0
833d49fffffffff,1.0,0.0,0.0
833d80fffffffff,2.0,0.0,0.0
833d81fffffffff,10.0,0.0,0.0
833d84fffffffff,30.0,0.0,0.0
833d85fffffffff,293.0,0.0,0.0
833d86fffffffff,7.0,0.0,0.0
833d89fffffffff,6.0,0.0,0.0
833d8bfffffffff,14.0,0.0,0.0
833d8cfffffffff,5.0,0.0,0.0
833d8dfffffffff,26.0,0.0,0.0
833d90fffffffff,8.0,0.0,0.0
833d91fffffffff,14.0,0.0,0.0
833d92fffffffff,7.0,0.0,0.0
833d93fffffffff,2.0,0.0,0.0
833d94fffffffff,2.0,0.0,0.0
833d96fffffffff,17.0,0.0,0.0
833d98fffffffff,31.0,0.0,0.0
833d9bfffffffff,9.0,0.0,0.0
833d9dfffffffff,2.0,0.0,0.0
833d9efffffffff,69.0,0.0,0.0
833da0fffffffff,6.0,0.0,0.0
833da1fffffffff,391.0,0.0,0.0
833da2fffffffff,33.0,0.0,0.0
833da3fffffffff,45.0,0.0,0.0
833da5fffffffff,22.0,0.0,0.0
833da6fffffffff,62.0,0.0,0.0
833daafffffffff,4.0,0.0,0.0
833dacfffffffff,9.0,0.0,0.0
833dadfffffffff,2.0,0.0,0.0
833daefffffffff,14.0,0.0,0.0
833db1fffffffff,27.0,0.0,0.0
833db2fffffffff,66.0,0.0,0.0
833db3fffffffff,28.0,0.0,0.0
833db4fffffffff,6.0,0.0,0.0
833db5fffffffff,35.0,0.0,0.0
833db6fffffffff,10.0,0.0,0.0
833e41fffffffff,109.0,0.0,0.0
833e45fffffffff,57.0,0.0,0.0
833e4afffffffff,2.0,0.0,0.0
833e4efffffffff,1.0,0.0,0.0
833e58fffffffff,1.0,0.0,0.0
833e5bfffffffff,1.0,0.0,0.0
833e62fffffffff,10.0,0.0,0.0
833e63fffffffff,2.0,0.0,0.0
833e65fffffffff,1.0,0.0,0.0
833e66fffffffff,1.0,0.0,0.0
833e68fffffffff,2947.0,233.0,0.0
833e6afffffffff,24.0,1.0,0.0
833e6bfffffffff,7.0,2.0,0.0
833e6cfffffffff,3.0,0.0,0.0
833e70fffffffff,1.0,0.0,0.0
833e71fffffffff,3.0,0.0,0.0
833e75fffffffff,4.0,0.0,0.0
833ee9fffffffff,1.0,0.0,0.0
833f28fffffffff,18.0,2.0,0.0
833f29fffffffff,43.0,0.0,0.0
833f2cfffffffff,41.0,0.0,0.0
833f2dfffffffff,136.0,2.0,0.0
833f30fffffffff,5.0,0.0,0.0
833f35fffffffff,9.0,0.0,0.0
833f36fffffffff,2.0,0.0,0.0
833f44fffffffff,3.0,0.0,0.0
833f45fffffffff,2.0,0.0,0.0
833f4dfffffffff,83.0,22.0,0.0
833f60fffffffff,8.0,0.0,0.0
833f61fffffffff,9.0,0.0,0.0
833f62fffffffff,35.0,1.0,0.0
833f63fffffffff,2.0,0.0,0.0
833f64fffffffff,59.0,1.0,0.0
833f65fffffffff,1.0,0.0,0.0
833f66fffffffff,103.0,0.0,0.0
833f68fffffffff,119.0,3.0,0.0
833f69fffffffff,2.0,0.0,0.0
833f6afffffffff,4.0,0.0,0.0
833f75fffffffff,217.0,0.0,0.0
833f76fffffffff,1.0,0.0,0.0
834049fffffffff,3.0,0.0,0.0
83404cfffffffff,6.0,0.0,0.0
83404dfffffffff,2.0,0.0,0.0
83405cfffffffff,1.0,0.0,0.0
83408dfffffffff,2.0,0.0,0.0
8340a4fffffffff,8.0,0.0,0.0
8340e2fffffffff,3.0,0.0,0.0
8340e3fffffffff,11.0,0.0,0.0
834103fffffffff,82.0,2.0,0.0
834108fffffffff,12.0,4.0,0.0
834109fffffffff,44.0,8.0,0.0
834110fffffffff,3.0,0.0,0.0
834111fffffffff,13.0,0.0,0.0
834112fffffffff,11.0,3.0,0.0
834116fffffffff,3.0,0.0,0.0
83411cfffffffff,343.0,77.0,0.0
83411dfffffffff,7.0,0.0,0.0
834133fffffffff,31.0,0.0,0.0
834142fffffffff,10.0,3.0,0.0
834143fffffffff,1.0,1.0,0.0
834145fffffffff,2.0,0.0,0.0
83414dfffffffff,1.0,0.0,0.0
834150fffffffff,25.0,3.0,0.0
834154fffffffff,22.0,1.0,0.0
83415cfffffffff,4.0,0.0,0.0
834160fffffffff,5.0,0.0,0.0
834164fffffffff,3.0,0.0,0.0
834165fffffffff,3.0,0.0,0.0
83416bfffffffff,5.0,0.0,0.0
83416cfffffffff,5.0,0.0,0.0
83416dfffffffff,6.0,0.0,0.0
834171fffffffff,9.0,2.0,0.0
834172fffffffff,8.0,0.0,0.0
834173fffffffff,29.0,18.0,0.0
834183fffffffff,6.0,3.0,0.0
83418bfffffffff,4.0,0.0,0.0
834190fffffffff,2.0,2.0,0.0
834191fffffffff,1.0,0.0,0.0
834192fffffffff,6.0,2.0,0.0
834196fffffffff,1.0,1.0,0.0
834198fffffffff,2.0,0.0,0.0
83419dfffffffff,19.0,2.0,0.0
8341a0fffffffff,284.0,0.0,0.0
8341a4fffffffff,570.0,1.0,0.0
8341a5fffffffff,1617.0,0.0,0.0
8341a6fffffffff,1.0,0.0,0.0
8341b2fffffffff,40.0,16.0,0.0
8341b4fffffffff,55.0,0.0,0.0
8341b5fffffffff,245.0,9.0,0.0
8341b6fffffffff,1.0,1.0,0.0
83420afffffffff,2.0,0.0,0.0
834225fffffffff,7.0,0.0,0.0
834230fffffffff,6.0,0.0,0.0
834231fffffffff,5.0,0.0,0.0
834233fffffffff,20.0,0.0,0.0
834236fffffffff,5.0,0.0,0.0
834249fffffffff,71.0,0.0,0.0
834251fffffffff,73.0,0.0,0.0
834253fffffffff,19.0,0.0,0.0
834258fffffffff,4.0,0.0,0.0
834259fffffffff,11.0,0.0,0.0
83425afffffffff,6.0,0.0,0.0
83425dfffffffff,12.0,0.0,0.0
834269fffffffff,3.0,0.0,0.0
8342c0fffffffff,417.0,0.0,0.0
8342c1fffffffff,252.0,0.0,0.0
8342c2fffffffff,105.0,0.0,0.0
8342c3fffffffff,18.0,0.0,0.0
8342c4fffffffff,207.0,0.0,0.0
8342c5fffffffff,60.0,0.0,0.0
8342c6fffffffff,205.0,0.0,0.0
8342c8fffffffff,1.0,0.0,0.0
8342c9fffffffff,4.0,0.0,0.0
8342cafffffffff,13.0,0.0,0.0
8342ccfffffffff,63.0,0.0,0.0
8342cdfffffffff,11.0,0.0,0.0
8342cefffffffff,394.0,0.0,0.0
8342d1fffffffff,15.0,0.0,0.0
8342d5fffffffff,6.0,0.0,0.0
8342d9fffffffff,30.0,0.0,0.0
8342dbfffffffff,509.0,0.0,0.0
8342dcfffffffff,85.0,0.0,0.0
8342ddfffffffff,134.0,0.0,0.0
8342e2fffffffff,3.0,0.0,0.0
8342e3fffffffff,56.0,0.0,0.0
8342e4fffffffff,25.0,0.0,0.0
8342eafffffffff,23.0,0.0,0.0
8342edfffffffff,2.0,0.0,0.0
834304fffffffff,2.0,0.0,0.0
834310fffffffff,10.0,0.0,0.0
834313fffffffff,53.0,0.0,0.0
834314fffffffff,3.0,0.0,0.0
834315fffffffff,3.0,0.0,0.0
834316fffffffff,13.0,0.0,0.0
83431afffffffff,16.0,0.0,0.0
83431efffffffff,261.0,0.0,0.0
834324fffffffff,16.0,0.0,0.0
834331fffffffff,7.0,0.0,0.0
834332fffffffff,4.0,0.0,0.0
834333fffffffff,2.0,0.0,0.0
834334fffffffff,18.0,0.0,0.0
834336fffffffff,6.0,0.0,0.0
834350fffffffff,8.0,0.0,0.0
834360fffffffff,12.0,0.0,0.0
834361fffffffff,4.0,0.0,0.0
834363fffffffff,2.0,0.0,0.0
834373fffffffff,3.0,0.0,0.0
834388fffffffff,8.0,0.0,0.0
83438afffffffff,2.0,0.0,0.0
83438bfffffffff,8.0,4.0,0.0
