cell_id,Butorides virescens,Butorides virescens virescens/bahamensis,Butorides virescens anthonyi,Butorides virescens frazari
8426c53ffffffff,38.0,0.0,0.0,0.0
8426c55ffffffff,2.0,0.0,0.0,0.0
8426c59ffffffff,2.0,0.0,0.0,0.0
8426c5bffffffff,133.0,0.0,0.0,0.0
8426c5dffffffff,3.0,0.0,0.0,0.0
8426c6bffffffff,4.0,0.0,0.0,0.0
8426c81ffffffff,17.0,0.0,0.0,0.0
8426c83ffffffff,217.0,0.0,0.0,0.0
8426c85ffffffff,93.0,0.0,0.0,0.0
8426c87ffffffff,718.0,0.0,0.0,0.0
8426c89ffffffff,775.0,0.0,0.0,0.0
8426c8bffffffff,12.0,0.0,0.0,0.0
8426c8dffffffff,4.0,0.0,0.0,0.0
8426c91ffffffff,58.0,0.0,0.0,0.0
8426c93ffffffff,23.0,0.0,0.0,0.0
8426c95ffffffff,15.0,0.0,0.0,0.0
8426c97ffffffff,45.0,0.0,0.0,0.0
8426c99ffffffff,16.0,0.0,0.0,0.0
8426c9bffffffff,35.0,0.0,0.0,0.0
8426c9dffffffff,54.0,0.0,0.0,0.0
8426ca1ffffffff,16.0,0.0,0.0,0.0
8426ca3ffffffff,49.0,0.0,0.0,0.0
8426ca5ffffffff,11.0,0.0,0.0,0.0
8426ca7ffffffff,7.0,0.0,0.0,0.0
8426ca9ffffffff,14.0,0.0,0.0,0.0
8426cabffffffff,117.0,0.0,0.0,0.0
8426cadffffffff,29.0,0.0,0.0,0.0
8426cb1ffffffff,42.0,0.0,0.0,0.0
8426cb3ffffffff,5.0,0.0,0.0,0.0
8426cb5ffffffff,70.0,0.0,0.0,0.0
8426cb7ffffffff,6.0,0.0,0.0,0.0
8426cb9ffffffff,636.0,0.0,0.0,0.0
8426cbbffffffff,19.0,0.0,0.0,0.0
8426cbdffffffff,736.0,0.0,0.0,0.0
8426cc3ffffffff,5.0,0.0,0.0,0.0
8426cc5ffffffff,2.0,0.0,0.0,0.0
8426cc7ffffffff,8.0,0.0,0.0,0.0
8426ccbffffffff,4.0,0.0,0.0,0.0
8426cd1ffffffff,14.0,0.0,0.0,0.0
8426cd3ffffffff,7.0,0.0,0.0,0.0
8426cd5ffffffff,12.0,0.0,0.0,0.0
8426cd7ffffffff,29.0,0.0,0.0,0.0
8426cd9ffffffff,1.0,0.0,0.0,0.0
8426cdbffffffff,27.0,0.0,0.0,0.0
8426ce1ffffffff,2.0,0.0,0.0,0.0
8426ce3ffffffff,9.0,0.0,0.0,0.0
8426ce5ffffffff,7.0,0.0,0.0,0.0
8426ce7ffffffff,5.0,0.0,0.0,0.0
8426cebffffffff,8.0,0.0,0.0,0.0
8426cedffffffff,4.0,0.0,0.0,0.0
8426d15ffffffff,12.0,0.0,0.0,0.0
8426d17ffffffff,1.0,0.0,0.0,0.0
8426d1bffffffff,10.0,0.0,0.0,0.0
8426d21ffffffff,4.0,0.0,0.0,0.0
8426d35ffffffff,3.0,0.0,0.0,0.0
8426d45ffffffff,2.0,0.0,0.0,0.0
8426d4bffffffff,2.0,0.0,0.0,0.0
8426d51ffffffff,3.0,0.0,0.0,0.0
8426d57ffffffff,2.0,0.0,0.0,0.0
8426d5bffffffff,3.0,0.0,0.0,0.0
8426d6bffffffff,2.0,0.0,0.0,0.0
8426d81ffffffff,9.0,0.0,0.0,0.0
8426d83ffffffff,14.0,0.0,0.0,0.0
8426d87ffffffff,4.0,0.0,0.0,0.0
8426d89ffffffff,2.0,0.0,0.0,0.0
8426d8dffffffff,3.0,0.0,0.0,0.0
8426d91ffffffff,11.0,0.0,0.0,0.0
8426d93ffffffff,4.0,0.0,0.0,0.0
8426d95ffffffff,246.0,0.0,0.0,0.0
8426d97ffffffff,4.0,0.0,0.0,0.0
8426d99ffffffff,19.0,0.0,0.0,0.0
8426d9bffffffff,19.0,0.0,0.0,0.0
8426d9dffffffff,8.0,0.0,0.0,0.0
8426da3ffffffff,4.0,0.0,0.0,0.0
8426da9ffffffff,6.0,0.0,0.0,0.0
8426dabffffffff,2.0,0.0,0.0,0.0
8426dadffffffff,4.0,0.0,0.0,0.0
8426db1ffffffff,6.0,0.0,0.0,0.0
8426db3ffffffff,6.0,0.0,0.0,0.0
8426db9ffffffff,8.0,0.0,0.0,0.0
8426dbbffffffff,4.0,0.0,0.0,0.0
8426dbdffffffff,5.0,0.0,0.0,0.0
8426dc1ffffffff,13.0,0.0,0.0,0.0
8426dc3ffffffff,14.0,0.0,0.0,0.0
8426dc5ffffffff,2.0,0.0,0.0,0.0
8426dc7ffffffff,4.0,0.0,0.0,0.0
8426dcbffffffff,7.0,0.0,0.0,0.0
8426dcdffffffff,3.0,0.0,0.0,0.0
8426dd1ffffffff,10.0,0.0,0.0,0.0
8426dd3ffffffff,11.0,0.0,0.0,0.0
8426dd5ffffffff,4.0,0.0,0.0,0.0
8426dd7ffffffff,10.0,0.0,0.0,0.0
8426dd9ffffffff,8.0,0.0,0.0,0.0
8426ddbffffffff,36.0,0.0,0.0,0.0
8426dddffffffff,6.0,0.0,0.0,0.0
8426de1ffffffff,1.0,0.0,0.0,0.0
8426de3ffffffff,8.0,0.0,0.0,0.0
8426de7ffffffff,295.0,0.0,0.0,0.0
8426de9ffffffff,13.0,0.0,0.0,0.0
8426debffffffff,3.0,0.0,0.0,0.0
8426dedffffffff,5.0,0.0,0.0,0.0
8426e01ffffffff,8.0,0.0,0.0,0.0
8426e03ffffffff,2.0,0.0,0.0,0.0
8426e05ffffffff,5.0,0.0,0.0,0.0
8426e07ffffffff,38.0,0.0,0.0,0.0
8426e09ffffffff,17.0,0.0,0.0,0.0
8426e0bffffffff,9.0,0.0,0.0,0.0
8426e0dffffffff,15.0,0.0,0.0,0.0
8426e11ffffffff,10.0,0.0,0.0,0.0
8426e13ffffffff,2.0,0.0,0.0,0.0
8426e15ffffffff,4.0,0.0,0.0,0.0
8426e19ffffffff,11.0,0.0,0.0,0.0
8426e1bffffffff,14.0,0.0,0.0,0.0
8426e1dffffffff,3.0,0.0,0.0,0.0
8426e21ffffffff,154.0,0.0,0.0,0.0
8426e23ffffffff,28.0,0.0,0.0,0.0
8426e25ffffffff,10.0,0.0,0.0,0.0
8426e27ffffffff,12.0,0.0,0.0,0.0
8426e29ffffffff,6.0,0.0,0.0,0.0
8426e2bffffffff,55.0,0.0,0.0,0.0
8426e2dffffffff,214.0,0.0,0.0,0.0
8426e31ffffffff,9.0,0.0,0.0,0.0
8426e33ffffffff,28.0,0.0,0.0,0.0
8426e39ffffffff,28.0,0.0,0.0,0.0
8426e3bffffffff,4.0,0.0,0.0,0.0
8426e3dffffffff,35.0,0.0,0.0,0.0
8426e41ffffffff,8.0,0.0,0.0,0.0
8426e43ffffffff,60.0,0.0,0.0,0.0
8426e47ffffffff,8.0,0.0,0.0,0.0
8426e4bffffffff,5.0,0.0,0.0,0.0
8426e4dffffffff,2.0,0.0,0.0,0.0
8426e51ffffffff,63.0,0.0,0.0,0.0
8426e53ffffffff,13.0,0.0,0.0,0.0
8426e57ffffffff,12.0,0.0,0.0,0.0
8426e59ffffffff,35.0,0.0,0.0,0.0
8426e5bffffffff,620.0,0.0,0.0,0.0
8426e5dffffffff,37.0,0.0,0.0,0.0
8426e61ffffffff,6.0,0.0,0.0,0.0
8426e63ffffffff,20.0,0.0,0.0,0.0
8426e67ffffffff,26.0,0.0,0.0,0.0
8426e69ffffffff,7.0,0.0,0.0,0.0
8426e6bffffffff,7.0,0.0,0.0,0.0
8426e6dffffffff,3.0,0.0,0.0,0.0
8426e81ffffffff,5.0,0.0,0.0,0.0
8426e83ffffffff,5.0,0.0,0.0,0.0
8426e85ffffffff,16.0,0.0,0.0,0.0
8426e89ffffffff,4.0,0.0,0.0,0.0
8426e8bffffffff,6.0,0.0,0.0,0.0
8426e8dffffffff,1.0,0.0,0.0,0.0
8426e91ffffffff,6.0,0.0,0.0,0.0
8426e95ffffffff,6.0,0.0,0.0,0.0
8426e97ffffffff,14.0,0.0,0.0,0.0
8426e99ffffffff,1.0,0.0,0.0,0.0
8426e9bffffffff,18.0,0.0,0.0,0.0
8426e9dffffffff,64.0,0.0,0.0,0.0
8426ea3ffffffff,2.0,0.0,0.0,0.0
8426ea9ffffffff,18.0,0.0,0.0,0.0
8426eabffffffff,2.0,0.0,0.0,0.0
8426eadffffffff,21.0,0.0,0.0,0.0
8426eb1ffffffff,2.0,0.0,0.0,0.0
8426eb5ffffffff,2.0,0.0,0.0,0.0
8426eb9ffffffff,22.0,0.0,0.0,0.0
8426ebbffffffff,5.0,0.0,0.0,0.0
8426ebdffffffff,4.0,0.0,0.0,0.0
8426ec1ffffffff,24.0,0.0,0.0,0.0
8426ec3ffffffff,19.0,0.0,0.0,0.0
8426ec7ffffffff,5.0,0.0,0.0,0.0
8426ec9ffffffff,39.0,0.0,0.0,0.0
8426ecbffffffff,95.0,0.0,0.0,0.0
8426ecdffffffff,23.0,0.0,0.0,0.0
8426ed1ffffffff,86.0,0.0,0.0,0.0
8426ed3ffffffff,4.0,0.0,0.0,0.0
8426ed5ffffffff,216.0,0.0,0.0,0.0
8426ed7ffffffff,300.0,0.0,0.0,0.0
8426ed9ffffffff,60.0,0.0,0.0,0.0
8426edbffffffff,1.0,0.0,0.0,0.0
8426eddffffffff,153.0,0.0,0.0,0.0
8426ee1ffffffff,8.0,0.0,0.0,0.0
8426ee3ffffffff,64.0,0.0,0.0,0.0
8426ee7ffffffff,2.0,0.0,0.0,0.0
8426ee9ffffffff,8.0,0.0,0.0,0.0
8426eebffffffff,2.0,0.0,0.0,0.0
8426eedffffffff,15.0,1.0,0.0,0.0
8426f03ffffffff,5.0,0.0,0.0,0.0
8426f0dffffffff,11.0,0.0,0.0,0.0
8426f11ffffffff,17.0,0.0,0.0,0.0
8426f13ffffffff,9.0,0.0,0.0,0.0
8426f17ffffffff,21.0,0.0,0.0,0.0
8426f1bffffffff,8.0,0.0,0.0,0.0
8426f1dffffffff,7.0,0.0,0.0,0.0
8426f21ffffffff,2.0,0.0,0.0,0.0
8426f25ffffffff,69.0,0.0,0.0,0.0
8426f27ffffffff,51.0,0.0,0.0,0.0
8426f2bffffffff,2.0,0.0,0.0,0.0
8426f2dffffffff,2.0,0.0,0.0,0.0
8426f33ffffffff,16.0,0.0,0.0,0.0
8426f35ffffffff,4.0,0.0,0.0,0.0
8426f3bffffffff,2.0,0.0,0.0,0.0
8426f4bffffffff,6.0,0.0,0.0,0.0
8426f51ffffffff,8.0,0.0,0.0,0.0
8426f53ffffffff,8.0,0.0,0.0,0.0
8426f57ffffffff,3.0,0.0,0.0,0.0
8426f59ffffffff,8.0,0.0,0.0,0.0
8427083ffffffff,4.0,0.0,0.0,0.0
8427087ffffffff,4.0,0.0,0.0,0.0
8427093ffffffff,2.0,0.0,0.0,0.0
8427095ffffffff,3.0,0.0,0.0,0.0
8427097ffffffff,40.0,0.0,0.0,0.0
84270a1ffffffff,5.0,0.0,0.0,0.0
84270a3ffffffff,31.0,0.0,0.0,0.0
84270a7ffffffff,22.0,0.0,0.0,0.0
84270a9ffffffff,6.0,0.0,0.0,0.0
84270abffffffff,13.0,0.0,0.0,0.0
84270adffffffff,1.0,0.0,0.0,0.0
84270b1ffffffff,10.0,0.0,0.0,0.0
84270b3ffffffff,9.0,0.0,0.0,0.0
84270b5ffffffff,8.0,0.0,0.0,0.0
84270b7ffffffff,7.0,0.0,0.0,0.0
84270b9ffffffff,2.0,0.0,0.0,0.0
84270bbffffffff,2.0,0.0,0.0,0.0
84270bdffffffff,13.0,0.0,0.0,0.0
84270e5ffffffff,14.0,0.0,0.0,0.0
84270e7ffffffff,2.0,0.0,0.0,0.0
8427183ffffffff,3.0,0.0,0.0,0.0
8427187ffffffff,2.0,0.0,0.0,0.0
8427191ffffffff,15.0,0.0,0.0,0.0
8427193ffffffff,8.0,0.0,0.0,0.0
8427199ffffffff,2.0,0.0,0.0,0.0
842719bffffffff,30.0,0.0,0.0,0.0
842719dffffffff,80.0,0.0,0.0,0.0
84271b3ffffffff,2.0,0.0,0.0,0.0
84271d1ffffffff,6.0,0.0,0.0,0.0
84271d3ffffffff,12.0,0.0,0.0,0.0
84271d5ffffffff,4.0,0.0,0.0,0.0
84271d7ffffffff,4.0,0.0,0.0,0.0
84271d9ffffffff,1.0,0.0,0.0,0.0
84271dbffffffff,4.0,0.0,0.0,0.0
8427401ffffffff,48.0,0.0,0.0,0.0
8427403ffffffff,7.0,0.0,0.0,0.0
8427405ffffffff,19.0,0.0,0.0,0.0
8427407ffffffff,74.0,0.0,0.0,0.0
8427409ffffffff,4.0,0.0,0.0,0.0
842740dffffffff,12.0,0.0,0.0,0.0
8427411ffffffff,512.0,0.0,0.0,0.0
8427413ffffffff,26.0,0.0,0.0,0.0
8427417ffffffff,22.0,0.0,0.0,0.0
8427419ffffffff,192.0,0.0,0.0,0.0
842741bffffffff,71.0,0.0,0.0,0.0
842741dffffffff,290.0,0.0,0.0,0.0
8427421ffffffff,13.0,0.0,0.0,0.0
8427423ffffffff,16.0,0.0,0.0,0.0
8427425ffffffff,30.0,0.0,0.0,0.0
8427427ffffffff,12.0,0.0,0.0,0.0
8427429ffffffff,22.0,0.0,0.0,0.0
842742bffffffff,14.0,0.0,0.0,0.0
842742dffffffff,19.0,0.0,0.0,0.0
8427431ffffffff,46.0,0.0,0.0,0.0
8427435ffffffff,433.0,0.0,0.0,0.0
8427437ffffffff,231.0,0.0,0.0,0.0
8427439ffffffff,50.0,0.0,0.0,0.0
842743dffffffff,45.0,0.0,0.0,0.0
8427445ffffffff,35.0,0.0,0.0,0.0
8427447ffffffff,2.0,0.0,0.0,0.0
842744bffffffff,8.0,0.0,0.0,0.0
8427451ffffffff,3.0,0.0,0.0,0.0
8427453ffffffff,95.0,0.0,0.0,0.0
8427457ffffffff,17.0,0.0,0.0,0.0
8427459ffffffff,10.0,0.0,0.0,0.0
842745bffffffff,167.0,0.0,0.0,0.0
842745dffffffff,4.0,0.0,0.0,0.0
8427461ffffffff,4.0,0.0,0.0,0.0
8427463ffffffff,37.0,0.0,0.0,0.0
8427467ffffffff,22.0,0.0,0.0,0.0
8427469ffffffff,3.0,0.0,0.0,0.0
842746dffffffff,7.0,0.0,0.0,0.0
8427481ffffffff,507.0,0.0,0.0,0.0
8427483ffffffff,183.0,0.0,0.0,0.0
8427485ffffffff,756.0,0.0,0.0,0.0
8427487ffffffff,288.0,0.0,0.0,0.0
8427489ffffffff,18.0,0.0,0.0,0.0
842748bffffffff,109.0,0.0,0.0,0.0
842748dffffffff,487.0,0.0,0.0,0.0
8427491ffffffff,160.0,0.0,0.0,0.0
8427493ffffffff,18.0,0.0,0.0,0.0
8427495ffffffff,28.0,0.0,0.0,0.0
8427497ffffffff,98.0,0.0,0.0,0.0
8427499ffffffff,1368.0,0.0,0.0,0.0
842749bffffffff,82.0,0.0,0.0,0.0
842749dffffffff,85.0,0.0,0.0,0.0
84274a3ffffffff,86.0,0.0,0.0,0.0
84274abffffffff,189.0,0.0,0.0,0.0
84274b1ffffffff,218.0,0.0,0.0,0.0
84274b3ffffffff,133.0,0.0,0.0,0.0
84274b5ffffffff,606.0,0.0,0.0,0.0
84274b7ffffffff,131.0,0.0,0.0,0.0
84274b9ffffffff,440.0,0.0,0.0,0.0
84274bbffffffff,139.0,0.0,0.0,0.0
84274bdffffffff,88.0,0.0,0.0,0.0
84274c1ffffffff,146.0,0.0,0.0,0.0
84274c3ffffffff,49.0,0.0,0.0,0.0
84274c5ffffffff,25.0,0.0,0.0,0.0
84274c7ffffffff,36.0,0.0,0.0,0.0
84274c9ffffffff,22.0,0.0,0.0,0.0
84274cbffffffff,270.0,0.0,0.0,0.0
84274cdffffffff,13.0,0.0,0.0,0.0
84274d1ffffffff,99.0,0.0,0.0,0.0
84274d3ffffffff,552.0,0.0,0.0,0.0
84274d5ffffffff,216.0,0.0,0.0,0.0
84274d7ffffffff,310.0,0.0,0.0,0.0
84274d9ffffffff,97.0,0.0,0.0,0.0
84274dbffffffff,463.0,0.0,0.0,0.0
84274ddffffffff,448.0,0.0,0.0,0.0
84274e1ffffffff,139.0,0.0,0.0,0.0
84274e3ffffffff,929.0,0.0,0.0,0.0
84274e9ffffffff,50.0,0.0,0.0,0.0
84274ebffffffff,44.0,0.0,0.0,0.0
84274edffffffff,34.0,0.0,0.0,0.0
8427501ffffffff,15.0,0.0,0.0,0.0
8427503ffffffff,18.0,0.0,0.0,0.0
8427505ffffffff,14.0,0.0,0.0,0.0
8427507ffffffff,25.0,0.0,0.0,0.0
8427509ffffffff,15.0,0.0,0.0,0.0
842750bffffffff,16.0,0.0,0.0,0.0
842750dffffffff,13.0,0.0,0.0,0.0
8427511ffffffff,60.0,0.0,0.0,0.0
8427513ffffffff,127.0,0.0,0.0,0.0
8427515ffffffff,11.0,0.0,0.0,0.0
8427517ffffffff,29.0,0.0,0.0,0.0
8427519ffffffff,28.0,0.0,0.0,0.0
842751bffffffff,42.0,0.0,0.0,0.0
842751dffffffff,14.0,0.0,0.0,0.0
8427521ffffffff,223.0,0.0,0.0,0.0
8427523ffffffff,81.0,0.0,0.0,0.0
8427525ffffffff,143.0,0.0,0.0,0.0
8427527ffffffff,1596.0,0.0,0.0,0.0
8427529ffffffff,241.0,0.0,0.0,0.0
842752bffffffff,35.0,0.0,0.0,0.0
842752dffffffff,41.0,0.0,0.0,0.0
8427531ffffffff,51.0,0.0,0.0,0.0
8427533ffffffff,4.0,0.0,0.0,0.0
8427535ffffffff,63.0,0.0,0.0,0.0
8427537ffffffff,38.0,0.0,0.0,0.0
8427539ffffffff,40.0,0.0,0.0,0.0
842753bffffffff,13.0,0.0,0.0,0.0
842753dffffffff,36.0,0.0,0.0,0.0
8427541ffffffff,178.0,0.0,0.0,0.0
8427543ffffffff,20.0,0.0,0.0,0.0
8427545ffffffff,7.0,0.0,0.0,0.0
8427547ffffffff,23.0,0.0,0.0,0.0
8427551ffffffff,29.0,0.0,0.0,0.0
8427553ffffffff,26.0,0.0,0.0,0.0
8427555ffffffff,12.0,0.0,0.0,0.0
8427557ffffffff,10.0,0.0,0.0,0.0
8427559ffffffff,1.0,0.0,0.0,0.0
842755bffffffff,17.0,0.0,0.0,0.0
842755dffffffff,17.0,0.0,0.0,0.0
8427561ffffffff,14.0,0.0,0.0,0.0
8427563ffffffff,12.0,0.0,0.0,0.0
8427565ffffffff,50.0,0.0,0.0,0.0
8427567ffffffff,36.0,0.0,0.0,0.0
8427569ffffffff,70.0,0.0,0.0,0.0
842756bffffffff,6.0,0.0,0.0,0.0
842756dffffffff,6.0,0.0,0.0,0.0
8427581ffffffff,1681.0,0.0,0.0,0.0
8427583ffffffff,115.0,0.0,0.0,0.0
8427585ffffffff,171.0,0.0,0.0,0.0
8427587ffffffff,88.0,0.0,0.0,0.0
8427589ffffffff,193.0,0.0,0.0,0.0
842758bffffffff,250.0,0.0,0.0,0.0
842758dffffffff,91.0,0.0,0.0,0.0
8427591ffffffff,1229.0,0.0,0.0,0.0
8427593ffffffff,2186.0,0.0,0.0,0.0
8427595ffffffff,80.0,0.0,0.0,0.0
8427597ffffffff,149.0,0.0,0.0,0.0
8427599ffffffff,372.0,0.0,0.0,0.0
842759bffffffff,1224.0,0.0,0.0,0.0
842759dffffffff,157.0,0.0,0.0,0.0
84275a1ffffffff,24.0,0.0,0.0,0.0
84275a3ffffffff,40.0,0.0,0.0,0.0
84275a5ffffffff,2.0,0.0,0.0,0.0
84275a7ffffffff,2.0,0.0,0.0,0.0
84275a9ffffffff,24.0,0.0,0.0,0.0
84275abffffffff,8.0,0.0,0.0,0.0
84275adffffffff,21.0,0.0,0.0,0.0
84275b1ffffffff,5.0,0.0,0.0,0.0
84275b3ffffffff,62.0,0.0,0.0,0.0
84275b5ffffffff,226.0,0.0,0.0,0.0
84275b7ffffffff,27.0,0.0,0.0,0.0
84275b9ffffffff,49.0,0.0,0.0,0.0
84275bbffffffff,35.0,0.0,0.0,0.0
84275bdffffffff,8.0,0.0,0.0,0.0
84275c1ffffffff,57.0,0.0,0.0,0.0
84275c3ffffffff,741.0,0.0,0.0,0.0
84275c5ffffffff,103.0,0.0,0.0,0.0
84275c7ffffffff,71.0,0.0,0.0,0.0
84275c9ffffffff,63.0,0.0,0.0,0.0
84275cbffffffff,192.0,0.0,0.0,0.0
84275cdffffffff,318.0,0.0,0.0,0.0
84275d1ffffffff,729.0,0.0,0.0,0.0
84275d3ffffffff,708.0,0.0,0.0,0.0
84275d5ffffffff,342.0,0.0,0.0,0.0
84275d7ffffffff,523.0,0.0,0.0,0.0
84275d9ffffffff,175.0,0.0,0.0,0.0
84275ddffffffff,133.0,0.0,0.0,0.0
84275e1ffffffff,25.0,0.0,0.0,0.0
84275e3ffffffff,7.0,0.0,0.0,0.0
84275e5ffffffff,93.0,0.0,0.0,0.0
84275e7ffffffff,11.0,0.0,0.0,0.0
84275e9ffffffff,100.0,0.0,0.0,0.0
84275ebffffffff,27.0,0.0,0.0,0.0
84275edffffffff,15.0,0.0,0.0,0.0
8427633ffffffff,4.0,0.0,0.0,0.0
8427637ffffffff,3.0,0.0,0.0,0.0
8427685ffffffff,18.0,0.0,0.0,0.0
8427687ffffffff,77.0,0.0,0.0,0.0
8427691ffffffff,124.0,0.0,0.0,0.0
8427693ffffffff,112.0,0.0,0.0,0.0
8427699ffffffff,233.0,0.0,0.0,0.0
842769bffffffff,10.0,0.0,0.0,0.0
84276a1ffffffff,14.0,0.0,0.0,0.0
84276a3ffffffff,21.0,0.0,0.0,0.0
84276a5ffffffff,52.0,0.0,0.0,0.0
84276a7ffffffff,168.0,0.0,0.0,0.0
84276a9ffffffff,20.0,0.0,0.0,0.0
84276abffffffff,18.0,0.0,0.0,0.0
84276adffffffff,17.0,0.0,0.0,0.0
84276b1ffffffff,31.0,0.0,0.0,0.0
84276b3ffffffff,10.0,0.0,0.0,0.0
84276b5ffffffff,134.0,0.0,0.0,0.0
84276b7ffffffff,228.0,0.0,0.0,0.0
84276b9ffffffff,4.0,0.0,0.0,0.0
84276bbffffffff,8.0,0.0,0.0,0.0
84276bdffffffff,1599.0,0.0,0.0,0.0
84276c1ffffffff,2.0,0.0,0.0,0.0
84276c3ffffffff,3.0,0.0,0.0,0.0
84276cbffffffff,2.0,0.0,0.0,0.0
84276d1ffffffff,80.0,0.0,0.0,0.0
84276d3ffffffff,234.0,0.0,0.0,0.0
84276d5ffffffff,28.0,0.0,0.0,0.0
84276d7ffffffff,14.0,0.0,0.0,0.0
84276e1ffffffff,2.0,0.0,0.0,0.0
84276e3ffffffff,21.0,0.0,0.0,0.0
84276e5ffffffff,18.0,0.0,0.0,0.0
84276e7ffffffff,37.0,0.0,0.0,0.0
84276edffffffff,5.0,0.0,0.0,0.0
8427701ffffffff,2.0,0.0,0.0,0.0
8427715ffffffff,1.0,0.0,0.0,0.0
8427717ffffffff,2.0,0.0,0.0,0.0
842771dffffffff,5.0,0.0,0.0,0.0
8427721ffffffff,1.0,0.0,0.0,0.0
8427725ffffffff,2.0,0.0,0.0,0.0
8427731ffffffff,2.0,0.0,0.0,0.0
8427733ffffffff,1.0,0.0,0.0,0.0
8427737ffffffff,4.0,0.0,0.0,0.0
8427ad7ffffffff,4.0,0.0,0.0,0.0
8428021ffffffff,3.0,0.0,0.0,0.0
8428023ffffffff,262.0,0.0,0.0,0.0
8428025ffffffff,10.0,0.0,0.0,0.0
842802bffffffff,264.0,0.0,0.0,0.0
842802dffffffff,5.0,0.0,0.0,0.0
8428035ffffffff,9.0,0.0,0.0,0.0
8428063ffffffff,5.0,0.0,0.0,0.0
8428067ffffffff,2.0,0.0,0.0,0.0
8428069ffffffff,7.0,0.0,0.0,0.0
842806bffffffff,10.0,0.0,0.0,0.0
842806dffffffff,60.0,0.0,0.0,0.0
8428101ffffffff,2.0,0.0,0.0,0.0
8428103ffffffff,15.0,0.0,0.0,0.0
842810bffffffff,20.0,0.0,0.0,0.0
8428111ffffffff,234.0,0.0,0.0,0.0
8428113ffffffff,53.0,0.0,0.0,0.0
8428117ffffffff,16.0,0.0,0.0,0.0
8428119ffffffff,2.0,0.0,0.0,0.0
842811bffffffff,18.0,0.0,0.0,0.0
8428133ffffffff,94.0,0.0,0.0,0.0
842813bffffffff,23.0,0.0,0.0,0.0
8428141ffffffff,8.0,0.0,0.0,0.0
8428143ffffffff,17.0,0.0,0.0,0.0
8428149ffffffff,13.0,0.0,0.0,0.0
842814bffffffff,98.0,0.0,0.0,0.0
8428151ffffffff,104.0,0.0,0.0,0.0
8428153ffffffff,94.0,0.0,0.0,0.0
8428155ffffffff,3.0,0.0,0.0,0.0
8428157ffffffff,116.0,0.0,0.0,0.0
8428159ffffffff,42.0,0.0,0.0,0.0
842815dffffffff,44.0,0.0,0.0,0.0
842816bffffffff,6.0,0.0,0.0,0.0
8428183ffffffff,65.0,0.0,0.0,0.0
8428185ffffffff,7.0,0.0,0.0,0.0
8428187ffffffff,50.0,0.0,0.0,0.0
842818bffffffff,7.0,0.0,0.0,0.0
842818dffffffff,34.0,0.0,0.0,0.0
8428195ffffffff,20.0,0.0,0.0,0.0
842819dffffffff,15.0,0.0,0.0,0.0
84281a3ffffffff,68.0,0.0,0.0,0.0
84281a7ffffffff,2.0,0.0,0.0,0.0
84281abffffffff,2.0,0.0,0.0,0.0
84281b1ffffffff,16.0,0.0,0.0,0.0
84281b3ffffffff,9.0,0.0,0.0,0.0
84281b5ffffffff,677.0,0.0,0.0,0.0
84281b7ffffffff,8.0,0.0,0.0,0.0
84281b9ffffffff,5.0,0.0,0.0,0.0
84281bbffffffff,13.0,0.0,0.0,0.0
84281bdffffffff,3.0,0.0,0.0,0.0
84281c3ffffffff,17.0,0.0,0.0,0.0
84281c7ffffffff,27.0,0.0,0.0,0.0
84281c9ffffffff,4.0,0.0,0.0,0.0
84281cbffffffff,17.0,0.0,0.0,0.0
84281d5ffffffff,21.0,0.0,0.0,0.0
84281e1ffffffff,4.0,0.0,0.0,0.0
84281e3ffffffff,22.0,0.0,0.0,0.0
84281e5ffffffff,159.0,0.0,0.0,0.0
84281e9ffffffff,218.0,0.0,0.0,0.0
84281ebffffffff,496.0,0.0,0.0,0.0
84281edffffffff,65.0,0.0,0.0,0.0
8428301ffffffff,491.0,0.0,0.0,0.0
8428303ffffffff,440.0,0.0,3.0,0.0
8428305ffffffff,1010.0,0.0,0.0,0.0
8428307ffffffff,1113.0,0.0,0.0,0.0
8428309ffffffff,1680.0,0.0,0.0,0.0
842830bffffffff,1803.0,0.0,6.0,0.0
842830dffffffff,1012.0,0.0,0.0,0.0
8428311ffffffff,8.0,0.0,0.0,0.0
8428313ffffffff,4.0,0.0,0.0,0.0
8428315ffffffff,14.0,0.0,0.0,0.0
8428317ffffffff,72.0,0.0,0.0,0.0
842831dffffffff,151.0,0.0,1.0,0.0
8428321ffffffff,565.0,0.0,0.0,0.0
8428323ffffffff,296.0,0.0,0.0,0.0
8428325ffffffff,2.0,0.0,0.0,0.0
8428327ffffffff,136.0,0.0,0.0,0.0
8428329ffffffff,1129.0,0.0,0.0,0.0
842832bffffffff,3629.0,0.0,0.0,0.0
842832dffffffff,4.0,0.0,0.0,0.0
8428331ffffffff,79.0,0.0,0.0,0.0
8428333ffffffff,10.0,0.0,0.0,0.0
8428335ffffffff,420.0,0.0,0.0,0.0
8428337ffffffff,238.0,0.0,0.0,0.0
8428339ffffffff,52.0,0.0,0.0,0.0
842833bffffffff,227.0,0.0,0.0,0.0
842833dffffffff,8.0,0.0,0.0,0.0
8428341ffffffff,2106.0,0.0,0.0,0.0
8428343ffffffff,385.0,0.0,0.0,0.0
8428345ffffffff,742.0,0.0,0.0,0.0
8428347ffffffff,2268.0,0.0,0.0,0.0
842834dffffffff,1716.0,0.0,0.0,0.0
