cell_id,Numenius phaeopus,Numenius phaeopus hudsonicus,Numenius phaeopus phaeopus,Numenius phaeopus alboaxillaris,Numenius phaeopus variegatus/rogachevae,Numenius phaeopus [phaeopus Group]
822707fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
82270ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
822717fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
82271ffffffffff,26.0,0.0,0.0,0.0,0.0,0.0
822747fffffffff,78.0,0.0,0.0,0.0,0.0,0.0
82274ffffffffff,64.0,3.0,0.0,0.0,0.0,0.0
822757fffffffff,62.0,15.0,0.0,0.0,0.0,0.0
82275ffffffffff,88.0,3.0,0.0,0.0,0.0,0.0
822767fffffffff,47.0,2.0,0.0,0.0,0.0,0.0
82276ffffffffff,94.0,26.0,0.0,0.0,0.0,0.0
822777fffffffff,54.0,3.0,0.0,0.0,0.0,0.0
822787fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
82278ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
822797fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
82279ffffffffff,10.0,2.0,0.0,0.0,0.0,0.0
8227a7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8227affffffffff,8.0,3.0,0.0,0.0,0.0,0.0
822807fffffffff,72.0,27.0,0.0,0.0,0.0,2.0
822817fffffffff,45.0,2.0,0.0,0.0,0.0,0.0
82281ffffffffff,50.0,11.0,0.0,0.0,0.0,0.0
822837fffffffff,495.0,86.0,0.0,0.0,0.0,0.0
822887fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
82288ffffffffff,7.0,4.0,0.0,0.0,0.0,0.0
822897fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
82289ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8228a7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8228affffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8228b7fffffffff,53.0,6.0,0.0,0.0,0.0,0.0
8228c7fffffffff,88.0,5.0,0.0,0.0,0.0,0.0
8228cffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8228d7fffffffff,499.0,49.0,0.0,0.0,0.0,0.0
8228dffffffffff,158.0,0.0,0.0,0.0,0.0,0.0
8228e7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8228f7fffffffff,156.0,14.0,0.0,0.0,0.0,0.0
822917fffffffff,198.0,164.0,0.0,0.0,0.0,0.0
82291ffffffffff,7.0,3.0,0.0,0.0,0.0,0.0
822987fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
82298ffffffffff,30.0,0.0,0.0,0.0,0.0,0.0
822997fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
82299ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8229a7fffffffff,1209.0,775.0,0.0,0.0,0.0,0.0
8229affffffffff,185.0,88.0,0.0,0.0,0.0,0.0
8229b7fffffffff,41.0,11.0,0.0,0.0,0.0,0.0
822a07fffffffff,37.0,6.0,0.0,0.0,0.0,0.0
822a17fffffffff,370.0,51.0,3.0,0.0,0.0,2.0
822a1ffffffffff,9.0,1.0,0.0,0.0,0.0,0.0
822a37fffffffff,293.0,39.0,0.0,0.0,0.0,0.0
822a87fffffffff,24.0,8.0,0.0,0.0,0.0,0.0
822a8ffffffffff,24.0,0.0,0.0,0.0,0.0,0.0
822a97fffffffff,90.0,2.0,0.0,0.0,0.0,0.0
822a9ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
822aa7fffffffff,147.0,61.0,0.0,0.0,0.0,0.0
822aaffffffffff,696.0,162.0,7.0,0.0,0.0,6.0
822ab7fffffffff,486.0,23.0,0.0,0.0,0.0,4.0
822ac7fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
822ad7fffffffff,91.0,16.0,0.0,0.0,0.0,0.0
822af7fffffffff,236.0,19.0,0.0,0.0,0.0,0.0
822b07fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
822b0ffffffffff,64.0,9.0,0.0,0.0,0.0,0.0
822b17fffffffff,118.0,0.0,0.0,0.0,0.0,0.0
822b1ffffffffff,69.0,1.0,5.0,0.0,0.0,0.0
822b27fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
822b2ffffffffff,33.0,2.0,1.0,0.0,0.0,0.0
822b37fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,70.0,2.0,0.0,0.0,0.0,0.0
822b8ffffffffff,45.0,4.0,0.0,0.0,0.0,0.0
822b97fffffffff,14.0,1.0,0.0,0.0,0.0,0.0
822b9ffffffffff,342.0,37.0,0.0,0.0,0.0,0.0
822ba7fffffffff,79.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,36.0,0.0,0.0,0.0,0.0,0.0
822bb7fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
822c27fffffffff,12.0,0.0,12.0,0.0,0.0,0.0
822c2ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822c57fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
822c97fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
822ce7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822d2ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822d37fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822da7fffffffff,4.0,0.0,1.0,0.0,0.0,0.0
822db7fffffffff,7.0,1.0,1.0,0.0,0.0,0.0
822f5ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
823017fffffffff,2.0,0.0,0.0,0.0,2.0,0.0
823087fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82309ffffffffff,30.0,1.0,0.0,0.0,2.0,0.0
8230e7fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8231affffffffff,2.0,0.0,2.0,0.0,0.0,0.0
823427fffffffff,23.0,9.0,5.0,0.0,0.0,0.0
823437fffffffff,7.0,6.0,0.0,0.0,0.0,0.0
82344ffffffffff,2.0,0.0,2.0,0.0,0.0,0.0
823467fffffffff,12.0,0.0,1.0,0.0,0.0,0.0
82346ffffffffff,7.0,0.0,4.0,0.0,0.0,3.0
82351ffffffffff,74.0,3.0,32.0,0.0,0.0,0.0
8235affffffffff,6.0,6.0,0.0,0.0,0.0,0.0
823907fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
82390ffffffffff,3.0,0.0,1.0,0.0,0.0,0.0
823917fffffffff,121.0,2.0,5.0,0.0,0.0,0.0
82391ffffffffff,4.0,0.0,2.0,0.0,0.0,0.0
823927fffffffff,168.0,0.0,2.0,0.0,0.0,0.0
82392ffffffffff,144.0,0.0,2.0,0.0,0.0,0.0
823937fffffffff,101.0,23.0,1.0,0.0,0.0,0.0
823947fffffffff,13.0,0.0,2.0,0.0,0.0,0.0
823957fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82395ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82396ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823977fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8239affffffffff,11.0,0.0,3.0,0.0,0.0,0.0
823c07fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
823c1ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823c8ffffffffff,93.0,0.0,0.0,0.0,0.0,0.0
823c97fffffffff,67.0,0.0,0.0,0.0,0.0,0.0
823cb7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
823cf7fffffffff,156.0,0.0,0.0,0.0,0.0,0.0
823d07fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
823d17fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823d37fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823d87fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
823d8ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
823da7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823daffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823e47fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823e6ffffffffff,5.0,0.0,3.0,0.0,0.0,0.0
823f2ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
823f37fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
823f4ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823f67fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
823f77fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82411ffffffffff,19.0,0.0,0.0,0.0,5.0,2.0
82414ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824157fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824177fffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8241a7fffffffff,38.0,0.0,0.0,0.0,4.0,0.0
8242c7fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8242cffffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8242dffffffffff,10.0,0.0,0.0,0.0,0.0,0.0
824317fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8243a7fffffffff,8.0,0.0,0.0,7.0,0.0,0.0
8243affffffffff,5.0,0.0,3.0,0.0,0.0,0.0
824417fffffffff,221.0,12.0,0.0,0.0,0.0,3.0
82441ffffffffff,158.0,16.0,0.0,0.0,0.0,0.0
824437fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
824447fffffffff,83.0,0.0,0.0,0.0,0.0,0.0
82444ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
824457fffffffff,88.0,9.0,0.0,0.0,0.0,0.0
82445ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,167.0,25.0,6.0,0.0,0.0,0.0
824477fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
824487fffffffff,126.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,13.0,2.0,0.0,0.0,0.0,0.0
8244affffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8244b7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8244c7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8244cffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8244d7fffffffff,485.0,9.0,0.0,0.0,0.0,0.0
8244dffffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8244e7fffffffff,75.0,4.0,0.0,0.0,0.0,0.0
8244f7fffffffff,129.0,13.0,0.0,0.0,0.0,0.0
824507fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
82450ffffffffff,17.0,1.0,0.0,0.0,0.0,0.0
824527fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
824577fffffffff,6.0,2.0,0.0,0.0,0.0,0.0
824587fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82458ffffffffff,22.0,0.0,2.0,0.0,0.0,0.0
824597fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82459ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8245a7fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8245b7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82464ffffffffff,39.0,2.0,0.0,0.0,2.0,0.0
8247a7fffffffff,7.0,0.0,0.0,0.0,4.0,0.0
824817fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
824827fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82482ffffffffff,31.0,12.0,0.0,0.0,0.0,0.0
824837fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
824847fffffffff,5.0,3.0,0.0,0.0,0.0,0.0
82484ffffffffff,16.0,3.0,0.0,0.0,0.0,0.0
824857fffffffff,13.0,11.0,0.0,0.0,0.0,0.0
82485ffffffffff,112.0,23.0,0.0,0.0,0.0,0.0
824877fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
824887fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82488ffffffffff,20.0,0.0,0.0,0.0,0.0,0.0
824897fffffffff,115.0,13.0,0.0,0.0,0.0,0.0
82489ffffffffff,16.0,2.0,0.0,0.0,0.0,0.0
8248b7fffffffff,143.0,26.0,0.0,0.0,0.0,0.0
8248c7fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
8248cffffffffff,2.0,1.0,0.0,0.0,0.0,0.0
8248d7fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8248dffffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8248effffffffff,94.0,17.0,0.0,0.0,0.0,0.0
8248f7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824977fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824987fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8249a7fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8249affffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8249b7fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
824a27fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
824b87fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
824ba7fffffffff,39.0,0.0,0.0,0.0,2.0,13.0
824baffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824bb7fffffffff,45.0,0.0,0.0,0.0,2.0,0.0
824c87fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
824c8ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0
824c9ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
824caffffffffff,7.0,1.0,0.0,0.0,0.0,0.0
824cc7fffffffff,50.0,3.0,0.0,0.0,0.0,0.0
824cd7fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
824ceffffffffff,109.0,2.0,0.0,0.0,0.0,0.0
824cf7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
824d4ffffffffff,3.0,1.0,0.0,0.0,0.0,0.0
824f4ffffffffff,5.0,0.0,0.0,0.0,0.0,3.0
82524ffffffffff,5.0,0.0,0.0,0.0,0.0,3.0
8253a7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8254c7fffffffff,44.0,0.0,6.0,0.0,0.0,0.0
8254effffffffff,2.0,0.0,0.0,0.0,0.0,0.0
825537fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
825e4ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
825e5ffffffffff,32.0,10.0,12.0,0.0,0.0,0.0
825e67fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
825e77fffffffff,54.0,6.0,3.0,0.0,0.0,0.0
825f0ffffffffff,3.0,3.0,0.0,0.0,0.0,0.0
825f4ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0
825f5ffffffffff,6.0,0.0,0.0,0.0,0.0,6.0
826007fffffffff,134.0,0.0,0.0,0.0,0.0,0.0
82600ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
826017fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
82601ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0
826027fffffffff,67.0,0.0,0.0,0.0,0.0,0.0
826037fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
826087fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82608ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8260affffffffff,51.0,0.0,0.0,0.0,0.0,0.0
8260b7fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
82611ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
82618ffffffffff,87.0,0.0,0.0,0.0,0.0,0.0
82619ffffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8261affffffffff,11.0,0.0,0.0,0.0,0.0,0.0
82640ffffffffff,43.0,0.0,0.0,0.0,4.0,1.0
82641ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
826427fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82642ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
826437fffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8264b7fffffffff,7.0,0.0,2.0,0.0,0.0,0.0
8264e7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
826507fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
82650ffffffffff,6.0,0.0,0.0,0.0,2.0,0.0
82651ffffffffff,130.0,0.0,0.0,0.0,1.0,0.0
826527fffffffff,105.0,0.0,0.0,0.0,0.0,0.0
82658ffffffffff,35.0,0.0,5.0,0.0,1.0,6.0
82659ffffffffff,6.0,0.0,0.0,0.0,1.0,0.0
826607fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
826617fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
82661ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
826627fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8266a7fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8266b7fffffffff,42.0,37.0,0.0,0.0,0.0,0.0
8266d7fffffffff,8.0,2.0,0.0,0.0,0.0,0.0
8266f7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
826737fffffffff,11.0,2.0,0.0,0.0,0.0,0.0
826747fffffffff,58.0,2.0,0.0,0.0,0.0,0.0
82674ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
826757fffffffff,70.0,42.0,0.0,0.0,0.0,0.0
82676ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
826777fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
82679ffffffffff,3.0,2.0,0.0,0.0,0.0,0.0
82682ffffffffff,1.0,0.0,0.0,0.0,1.0,0.0
826847fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
82685ffffffffff,1.0,0.0,0.0,0.0,1.0,0.0
826c5ffffffffff,7.0,3.0,0.0,0.0,0.0,0.0
826c67fffffffff,12.0,4.0,0.0,0.0,0.0,0.0
826d07fffffffff,16.0,9.0,0.0,0.0,0.0,0.0
826d27fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
826d2ffffffffff,27.0,0.0,0.0,0.0,0.0,0.0
826d37fffffffff,6.0,6.0,0.0,0.0,0.0,0.0
826d57fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
826d67fffffffff,47.0,5.0,0.0,0.0,0.0,0.0
826d6ffffffffff,206.0,145.0,0.0,0.0,0.0,0.0
826d77fffffffff,57.0,0.0,0.0,0.0,0.0,0.0
827067fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8272cffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82731ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
827577fffffffff,4.0,0.0,4.0,0.0,0.0,0.0
