cell_id,Pelecanus occidentalis,Pelecanus occidentalis carolinensis,Pelecanus occidentalis californicus,Pelecanus occidentalis occidentalis/murphyi,Pelecanus occidentalis urinator
842834bffffffff,38.0,0.0,0.0,0.0,0.0
842834dffffffff,23467.0,0.0,4143.0,0.0,0.0
8428351ffffffff,12.0,0.0,12.0,0.0,0.0
8428353ffffffff,4.0,0.0,4.0,0.0,0.0
8428355ffffffff,9183.0,0.0,587.0,0.0,0.0
8428357ffffffff,2662.0,0.0,266.0,0.0,0.0
842835dffffffff,616.0,0.0,487.0,0.0,0.0
842836bffffffff,1.0,0.0,0.0,0.0,0.0
8428c0dffffffff,10.0,0.0,0.0,0.0,0.0
8428c23ffffffff,127.0,0.0,0.0,0.0,0.0
8428c25ffffffff,39.0,0.0,0.0,0.0,0.0
8428c27ffffffff,40.0,0.0,0.0,0.0,0.0
8428c29ffffffff,258.0,0.0,0.0,0.0,0.0
8428c2bffffffff,261.0,0.0,0.0,0.0,0.0
8428c35ffffffff,110.0,0.0,0.0,0.0,0.0
8428c3dffffffff,2.0,0.0,0.0,0.0,0.0
8428c47ffffffff,6.0,0.0,0.0,0.0,0.0
8428c61ffffffff,7588.0,0.0,205.0,0.0,0.0
8428c63ffffffff,90.0,0.0,0.0,0.0,0.0
8428c67ffffffff,28.0,0.0,0.0,0.0,0.0
8428c69ffffffff,112.0,0.0,0.0,0.0,0.0
8428c6bffffffff,734.0,0.0,31.0,0.0,0.0
8428c6dffffffff,860.0,0.0,0.0,0.0,0.0
8428d19ffffffff,28.0,0.0,0.0,0.0,0.0
8428d1bffffffff,77.0,0.0,0.0,0.0,0.0
8428d1dffffffff,3.0,0.0,0.0,0.0,0.0
8428d57ffffffff,4.0,0.0,0.0,0.0,0.0
8428dc9ffffffff,276.0,0.0,2.0,0.0,0.0
8428dd1ffffffff,7.0,0.0,0.0,0.0,0.0
8428dd3ffffffff,1.0,0.0,0.0,0.0,0.0
8428dd9ffffffff,2.0,0.0,0.0,0.0,0.0
8428ddbffffffff,1.0,0.0,0.0,0.0,0.0
8428dddffffffff,25.0,0.0,0.0,0.0,0.0
8428e25ffffffff,4.0,0.0,0.0,0.0,0.0
8428e61ffffffff,3.0,0.0,0.0,0.0,0.0
8428e65ffffffff,35.0,0.0,0.0,0.0,0.0
8428e67ffffffff,1.0,0.0,0.0,0.0,0.0
8428f11ffffffff,1664.0,0.0,0.0,0.0,0.0
8428f17ffffffff,1175.0,0.0,0.0,0.0,0.0
8428f19ffffffff,2024.0,0.0,0.0,0.0,0.0
8428f1dffffffff,10.0,0.0,0.0,0.0,0.0
8428f51ffffffff,1373.0,0.0,0.0,0.0,0.0
8428f57ffffffff,535.0,0.0,0.0,0.0,0.0
8428f59ffffffff,3680.0,0.0,0.0,0.0,0.0
8428f5bffffffff,41.0,0.0,0.0,0.0,0.0
8429103ffffffff,7.0,0.0,0.0,0.0,0.0
8429121ffffffff,2244.0,0.0,20.0,0.0,0.0
8429123ffffffff,335.0,0.0,0.0,0.0,0.0
8429125ffffffff,2995.0,0.0,0.0,0.0,0.0
8429127ffffffff,7912.0,0.0,0.0,0.0,0.0
8429129ffffffff,53.0,0.0,0.0,0.0,0.0
842912bffffffff,50.0,0.0,0.0,0.0,0.0
842912dffffffff,423.0,0.0,0.0,0.0,0.0
8429131ffffffff,7.0,0.0,0.0,0.0,0.0
8429135ffffffff,325.0,0.0,0.0,0.0,0.0
8429137ffffffff,567.0,0.0,0.0,0.0,0.0
8429139ffffffff,35.0,0.0,0.0,0.0,0.0
842913bffffffff,4.0,0.0,0.0,0.0,0.0
842913dffffffff,92.0,0.0,0.0,0.0,0.0
8429145ffffffff,2.0,0.0,0.0,0.0,0.0
8429161ffffffff,1.0,0.0,0.0,0.0,0.0
8429163ffffffff,10.0,0.0,0.0,0.0,0.0
8429165ffffffff,5.0,0.0,0.0,0.0,0.0
8429167ffffffff,122.0,0.0,0.0,0.0,0.0
8429169ffffffff,2.0,0.0,0.0,0.0,0.0
842916bffffffff,2.0,0.0,0.0,0.0,0.0
842916dffffffff,13.0,0.0,0.0,0.0,0.0
84291a3ffffffff,16.0,0.0,14.0,0.0,0.0
84291a5ffffffff,367.0,0.0,39.0,0.0,0.0
84291a7ffffffff,4738.0,0.0,547.0,0.0,0.0
84291b5ffffffff,28.0,0.0,0.0,0.0,0.0
84291e5ffffffff,7.0,0.0,0.0,0.0,0.0
8429a01ffffffff,2.0,0.0,0.0,0.0,0.0
8429a09ffffffff,221.0,0.0,8.0,0.0,0.0
8429a0bffffffff,10.0,0.0,0.0,0.0,0.0
8429a19ffffffff,5198.0,0.0,0.0,0.0,0.0
8429a1bffffffff,8.0,0.0,0.0,0.0,0.0
8429a41ffffffff,15130.0,0.0,1285.0,0.0,0.0
8429a43ffffffff,995.0,0.0,90.0,0.0,0.0
8429a47ffffffff,349.0,0.0,22.0,0.0,0.0
8429a49ffffffff,1718.0,0.0,53.0,0.0,0.0
8429a4bffffffff,807.0,0.0,0.0,0.0,0.0
8429a4dffffffff,3736.0,0.0,351.0,0.0,0.0
8429a51ffffffff,499.0,0.0,0.0,0.0,0.0
8429a53ffffffff,264.0,0.0,0.0,0.0,0.0
8429a55ffffffff,7886.0,0.0,0.0,0.0,0.0
8429a57ffffffff,10618.0,0.0,0.0,0.0,0.0
8429a59ffffffff,914.0,0.0,0.0,0.0,0.0
8429a5bffffffff,94.0,0.0,0.0,0.0,0.0
8429a5dffffffff,5.0,0.0,0.0,0.0,0.0
8429a61ffffffff,1125.0,0.0,0.0,0.0,0.0
8429a65ffffffff,62.0,0.0,0.0,0.0,0.0
8429a6dffffffff,2895.0,0.0,0.0,0.0,0.0
8429ac9ffffffff,2491.0,0.0,0.0,0.0,0.0
8429ad1ffffffff,4884.0,0.0,0.0,0.0,0.0
8429ad3ffffffff,1150.0,0.0,14.0,0.0,0.0
8429ad9ffffffff,722.0,0.0,0.0,0.0,0.0
8429adbffffffff,131.0,0.0,0.0,0.0,0.0
8429addffffffff,1195.0,0.0,0.0,0.0,0.0
842a107ffffffff,3.0,0.0,0.0,0.0,0.0
842a133ffffffff,338.0,19.0,0.0,0.0,0.0
842a139ffffffff,16.0,2.0,0.0,0.0,0.0
842a13bffffffff,847.0,95.0,0.0,0.0,0.0
842a1a1ffffffff,4.0,0.0,0.0,0.0,0.0
842a1a5ffffffff,2618.0,360.0,0.0,0.0,0.0
842a1a7ffffffff,6.0,0.0,0.0,0.0,0.0
842aa81ffffffff,24.0,17.0,0.0,0.0,0.0
842aa83ffffffff,395.0,52.0,0.0,0.0,0.0
842aa8bffffffff,50.0,19.0,0.0,0.0,0.0
842aa91ffffffff,251.0,102.0,0.0,0.0,0.0
842aa93ffffffff,166.0,0.0,0.0,0.0,0.0
842aa95ffffffff,880.0,61.0,0.0,0.0,0.0
842aa97ffffffff,351.0,26.0,0.0,0.0,0.0
842aa99ffffffff,1.0,0.0,0.0,0.0,0.0
842aa9bffffffff,2724.0,85.0,0.0,0.0,0.0
842aa9dffffffff,35.0,0.0,0.0,0.0,0.0
842aab9ffffffff,7.0,0.0,0.0,0.0,0.0
842aabbffffffff,7.0,0.0,0.0,0.0,0.0
842aad1ffffffff,2788.0,266.0,0.0,0.0,0.0
842aad3ffffffff,2189.0,25.0,0.0,0.0,0.0
842aad7ffffffff,1.0,0.0,0.0,0.0,0.0
842aad9ffffffff,309.0,36.0,0.0,0.0,0.0
842aadbffffffff,555.0,26.0,0.0,0.0,0.0
842ac69ffffffff,3.0,0.0,0.0,0.0,0.0
842ac6dffffffff,2411.0,338.0,0.0,0.0,0.0
842ad03ffffffff,1849.0,49.0,0.0,0.0,0.0
842ad0bffffffff,604.0,8.0,0.0,0.0,0.0
842ad15ffffffff,1959.0,21.0,0.0,0.0,0.0
842ad31ffffffff,610.0,9.0,0.0,0.0,0.0
842ad35ffffffff,335.0,7.0,0.0,0.0,0.0
842ad37ffffffff,3507.0,53.0,0.0,0.0,0.0
842ad39ffffffff,1202.0,1.0,0.0,0.0,0.0
842ad4bffffffff,11.0,0.0,0.0,0.0,0.0
842ad51ffffffff,1028.0,1.0,0.0,0.0,0.0
842ad55ffffffff,447.0,2.0,0.0,0.0,0.0
842ad57ffffffff,242.0,0.0,0.0,0.0,0.0
842ad59ffffffff,816.0,9.0,0.0,0.0,0.0
842ad5bffffffff,410.0,4.0,0.0,0.0,0.0
842ad5dffffffff,190.0,0.0,0.0,0.0,0.0
842af01ffffffff,259.0,9.0,0.0,0.0,0.0
842af03ffffffff,2527.0,303.0,0.0,0.0,0.0
842af05ffffffff,25.0,0.0,0.0,0.0,0.0
842af07ffffffff,164.0,22.0,0.0,0.0,0.0
842af0dffffffff,4113.0,0.0,0.0,0.0,0.0
842af11ffffffff,53.0,0.0,0.0,0.0,0.0
842af15ffffffff,7647.0,1046.0,0.0,0.0,0.0
842af17ffffffff,896.0,68.0,0.0,0.0,0.0
842af23ffffffff,2.0,0.0,0.0,0.0,0.0
842af29ffffffff,1.0,0.0,0.0,0.0,0.0
842af2bffffffff,8.0,0.0,0.0,0.0,0.0
842af31ffffffff,107.0,1.0,0.0,0.0,0.0
842af33ffffffff,476.0,36.0,0.0,0.0,0.0
842af35ffffffff,5.0,0.0,0.0,0.0,0.0
842af37ffffffff,167.0,0.0,0.0,0.0,0.0
842af39ffffffff,169.0,20.0,0.0,0.0,0.0
842af3bffffffff,62.0,12.0,0.0,0.0,0.0
842af3dffffffff,8.0,0.0,0.0,0.0,0.0
842af45ffffffff,39.0,0.0,0.0,0.0,0.0
842af61ffffffff,1598.0,0.0,0.0,0.0,0.0
842af63ffffffff,4317.0,0.0,0.0,0.0,0.0
842af65ffffffff,329.0,0.0,0.0,0.0,0.0
842af67ffffffff,31.0,0.0,0.0,0.0,0.0
842af69ffffffff,292.0,0.0,0.0,0.0,0.0
842af6bffffffff,3807.0,0.0,0.0,0.0,0.0
842af6dffffffff,90.0,0.0,0.0,0.0,0.0
8444101ffffffff,2.0,0.0,0.0,0.0,0.0
8444103ffffffff,4.0,0.0,0.0,0.0,0.0
8444107ffffffff,3.0,0.0,0.0,0.0,0.0
8444109ffffffff,4.0,0.0,0.0,0.0,0.0
844410bffffffff,3.0,0.0,0.0,0.0,0.0
8444115ffffffff,3.0,0.0,0.0,0.0,0.0
8444117ffffffff,2.0,0.0,0.0,0.0,0.0
8444121ffffffff,21.0,0.0,0.0,0.0,0.0
8444123ffffffff,419.0,8.0,0.0,0.0,0.0
8444125ffffffff,20.0,0.0,0.0,0.0,0.0
8444127ffffffff,10.0,2.0,0.0,0.0,0.0
844412bffffffff,155.0,0.0,0.0,0.0,0.0
844412dffffffff,2471.0,123.0,0.0,0.0,0.0
8444131ffffffff,13265.0,404.0,0.0,0.0,0.0
8444133ffffffff,1733.0,25.0,0.0,0.0,0.0
8444135ffffffff,28.0,0.0,0.0,0.0,0.0
8444137ffffffff,185.0,2.0,0.0,0.0,0.0
8444139ffffffff,8.0,0.0,0.0,0.0,0.0
844413bffffffff,988.0,42.0,0.0,0.0,0.0
844413dffffffff,2943.0,73.0,0.0,0.0,0.0
8444141ffffffff,12.0,0.0,0.0,0.0,0.0
8444143ffffffff,273.0,31.0,0.0,0.0,0.0
8444145ffffffff,10.0,0.0,0.0,0.0,0.0
8444147ffffffff,61.0,11.0,0.0,0.0,0.0
844415dffffffff,1500.0,111.0,0.0,0.0,0.0
8444161ffffffff,1154.0,117.0,0.0,0.0,0.0
8444163ffffffff,8.0,0.0,0.0,0.0,0.0
8444165ffffffff,2828.0,963.0,0.0,0.0,0.0
8444167ffffffff,7.0,0.0,0.0,0.0,0.0
8444169ffffffff,2.0,0.0,0.0,0.0,0.0
844416bffffffff,2454.0,297.0,0.0,0.0,0.0
8444185ffffffff,10.0,0.0,0.0,0.0,0.0
84441a1ffffffff,144.0,28.0,0.0,0.0,0.0
84441a3ffffffff,723.0,68.0,0.0,0.0,0.0
84441a5ffffffff,294.0,21.0,0.0,0.0,0.0
84441a7ffffffff,2.0,0.0,0.0,0.0,0.0
84441a9ffffffff,5424.0,302.0,0.0,0.0,0.0
84441abffffffff,2852.0,347.0,0.0,0.0,0.0
84441adffffffff,1085.0,87.0,0.0,0.0,0.0
84441b1ffffffff,14.0,0.0,0.0,0.0,0.0
84441b3ffffffff,58.0,0.0,0.0,0.0,0.0
84441b5ffffffff,827.0,22.0,0.0,0.0,0.0
84441b7ffffffff,1499.0,6.0,0.0,0.0,0.0
84441e1ffffffff,2311.0,86.0,0.0,0.0,0.0
84441e3ffffffff,6980.0,394.0,0.0,0.0,0.0
84441e5ffffffff,1927.0,98.0,0.0,0.0,0.0
84441e7ffffffff,6421.0,401.0,0.0,0.0,0.0
84441e9ffffffff,6.0,0.0,0.0,0.0,0.0
84441edffffffff,663.0,21.0,0.0,0.0,0.0
8444249ffffffff,511.0,0.0,0.0,0.0,0.0
844424dffffffff,142.0,0.0,0.0,0.0,0.0
8444301ffffffff,16.0,0.0,0.0,0.0,0.0
8444305ffffffff,3.0,0.0,0.0,0.0,0.0
8444309ffffffff,2.0,0.0,0.0,0.0,0.0
844430dffffffff,71.0,0.0,0.0,7.0,0.0
8444321ffffffff,3.0,0.0,0.0,0.0,0.0
8444325ffffffff,671.0,0.0,0.0,64.0,0.0
8444329ffffffff,136.0,0.0,0.0,11.0,0.0
844432dffffffff,457.0,0.0,0.0,73.0,0.0
8444343ffffffff,2.0,0.0,0.0,0.0,0.0
8444347ffffffff,1.0,0.0,0.0,0.0,0.0
844434bffffffff,47.0,0.0,0.0,10.0,0.0
8444363ffffffff,268.0,0.0,0.0,37.0,0.0
8444365ffffffff,2.0,0.0,0.0,0.0,0.0
844436bffffffff,7.0,0.0,0.0,0.0,0.0
8444429ffffffff,3.0,0.0,0.0,0.0,0.0
8444441ffffffff,89.0,0.0,0.0,0.0,0.0
8444443ffffffff,42.0,0.0,0.0,0.0,0.0
8444445ffffffff,62.0,0.0,0.0,0.0,0.0
8444447ffffffff,3.0,0.0,0.0,0.0,0.0
844444bffffffff,146.0,0.0,0.0,0.0,0.0
844444dffffffff,2.0,0.0,0.0,0.0,0.0
8444459ffffffff,65.0,0.0,0.0,0.0,0.0
844445bffffffff,80.0,0.0,0.0,0.0,0.0
844445dffffffff,1.0,0.0,0.0,0.0,0.0
8444461ffffffff,274.0,0.0,0.0,0.0,0.0
8444465ffffffff,3018.0,0.0,0.0,0.0,0.0
8444467ffffffff,637.0,0.0,0.0,0.0,0.0
8444469ffffffff,67.0,0.0,0.0,0.0,0.0
844446bffffffff,8.0,0.0,0.0,0.0,0.0
844446dffffffff,43.0,0.0,0.0,0.0,0.0
8444501ffffffff,1548.0,0.0,0.0,0.0,0.0
8444505ffffffff,11.0,0.0,0.0,0.0,0.0
8444507ffffffff,4.0,0.0,0.0,0.0,0.0
8444509ffffffff,4429.0,0.0,0.0,0.0,0.0
844450bffffffff,3.0,0.0,0.0,0.0,0.0
844450dffffffff,8573.0,0.0,0.0,0.0,0.0
8444525ffffffff,2.0,0.0,0.0,0.0,0.0
8444529ffffffff,837.0,0.0,0.0,0.0,0.0
844452dffffffff,1.0,0.0,0.0,0.0,0.0
8444543ffffffff,46.0,0.0,0.0,0.0,0.0
8444549ffffffff,1.0,0.0,0.0,0.0,0.0
844454bffffffff,34.0,0.0,0.0,0.0,0.0
8444551ffffffff,3452.0,0.0,0.0,0.0,0.0
8444555ffffffff,4923.0,0.0,0.0,0.0,0.0
8444559ffffffff,88.0,0.0,0.0,0.0,0.0
844455bffffffff,1659.0,0.0,0.0,0.0,0.0
844455dffffffff,229.0,0.0,0.0,0.0,0.0
8444563ffffffff,2358.0,0.0,0.0,0.0,0.0
8444565ffffffff,2.0,0.0,0.0,0.0,0.0
8444567ffffffff,902.0,0.0,0.0,0.0,0.0
8444613ffffffff,4.0,1.0,0.0,0.0,0.0
8444633ffffffff,2526.0,0.0,0.0,0.0,0.0
8444637ffffffff,117.0,0.0,0.0,0.0,0.0
8444681ffffffff,3.0,0.0,0.0,0.0,0.0
84446c1ffffffff,2770.0,3.0,0.0,0.0,0.0
84446c3ffffffff,132.0,0.0,0.0,0.0,0.0
84446c5ffffffff,7588.0,215.0,0.0,0.0,0.0
84446c7ffffffff,112.0,5.0,0.0,0.0,0.0
84446c9ffffffff,379.0,0.0,0.0,0.0,0.0
84446cbffffffff,87.0,0.0,0.0,0.0,0.0
84446cdffffffff,17665.0,1253.0,0.0,0.0,0.0
84446e1ffffffff,207.0,0.0,0.0,0.0,0.0
84446e5ffffffff,1001.0,0.0,0.0,0.0,0.0
84446e9ffffffff,1392.0,0.0,0.0,0.0,0.0
84446ebffffffff,16.0,0.0,0.0,0.0,0.0
84446edffffffff,2976.0,0.0,0.0,0.0,0.0
8444707ffffffff,18.0,0.0,0.0,0.0,0.0
8444711ffffffff,129.0,0.0,0.0,0.0,0.0
8444713ffffffff,72.0,0.0,0.0,0.0,0.0
8444715ffffffff,516.0,0.0,0.0,0.0,0.0
8444717ffffffff,363.0,0.0,0.0,0.0,0.0
8444721ffffffff,31.0,0.0,0.0,0.0,0.0
8444723ffffffff,15.0,0.0,0.0,0.0,0.0
8444729ffffffff,3.0,0.0,0.0,0.0,0.0
844472bffffffff,30.0,0.0,0.0,0.0,0.0
8444731ffffffff,1105.0,0.0,0.0,0.0,0.0
8444733ffffffff,260.0,0.0,0.0,0.0,0.0
8444735ffffffff,145.0,0.0,0.0,0.0,0.0
8444737ffffffff,42.0,0.0,0.0,0.0,0.0
8444739ffffffff,13.0,0.0,0.0,0.0,0.0
844473bffffffff,6282.0,0.0,0.0,0.0,0.0
844473dffffffff,183.0,0.0,0.0,0.0,0.0
8444843ffffffff,29.0,0.0,0.0,0.0,0.0
8444845ffffffff,1.0,0.0,0.0,0.0,0.0
8444847ffffffff,33.0,0.0,0.0,0.0,0.0
844484bffffffff,71.0,0.0,0.0,0.0,0.0
8444859ffffffff,307.0,0.0,0.0,0.0,0.0
8444861ffffffff,10.0,0.0,0.0,0.0,0.0
8444869ffffffff,12.0,0.0,0.0,0.0,0.0
844486bffffffff,36.0,0.0,0.0,0.0,0.0
844486dffffffff,4.0,0.0,0.0,0.0,0.0
84448c9ffffffff,1.0,0.0,0.0,0.0,0.0
84448d9ffffffff,2.0,0.0,0.0,0.0,0.0
84448ddffffffff,2.0,0.0,0.0,0.0,0.0
8444a07ffffffff,7.0,0.0,0.0,0.0,0.0
8444a11ffffffff,3125.0,195.0,0.0,0.0,0.0
8444a13ffffffff,560.0,25.0,0.0,0.0,0.0
8444a17ffffffff,18.0,0.0,0.0,0.0,0.0
8444a19ffffffff,2178.0,122.0,0.0,0.0,0.0
8444a1bffffffff,16.0,2.0,0.0,0.0,0.0
8444a1dffffffff,3.0,1.0,0.0,0.0,0.0
8444a27ffffffff,36.0,0.0,0.0,0.0,0.0
8444a2dffffffff,11.0,0.0,0.0,0.0,0.0
8444a37ffffffff,124.0,0.0,0.0,0.0,0.0
8444a39ffffffff,28.0,0.0,0.0,0.0,0.0
8444a51ffffffff,402.0,27.0,0.0,0.0,0.0
8444a53ffffffff,606.0,67.0,0.0,0.0,0.0
8444a57ffffffff,132.0,13.0,0.0,0.0,0.0
8444a5bffffffff,1888.0,423.0,0.0,0.0,0.0
8444a65ffffffff,2.0,0.0,0.0,0.0,0.0
8444a67ffffffff,4.0,0.0,0.0,0.0,0.0
8444a81ffffffff,3439.0,242.0,0.0,0.0,0.0
8444a83ffffffff,1265.0,223.0,0.0,0.0,0.0
8444a85ffffffff,146.0,26.0,0.0,0.0,0.0
8444a87ffffffff,1488.0,72.0,0.0,0.0,0.0
8444a89ffffffff,132.0,6.0,0.0,0.0,0.0
8444a8bffffffff,12.0,0.0,0.0,0.0,0.0
8444a8dffffffff,1559.0,34.0,0.0,0.0,0.0
8444a91ffffffff,239.0,0.0,0.0,0.0,0.0
8444a93ffffffff,50.0,0.0,0.0,0.0,0.0
8444a95ffffffff,231.0,24.0,0.0,0.0,0.0
8444a97ffffffff,6.0,0.0,0.0,0.0,0.0
8444a99ffffffff,56.0,0.0,0.0,0.0,0.0
8444a9bffffffff,111.0,0.0,0.0,0.0,0.0
8444a9dffffffff,15.0,0.0,0.0,0.0,0.0
8444aa3ffffffff,1.0,0.0,0.0,0.0,0.0
8444ab1ffffffff,1.0,1.0,0.0,0.0,0.0
8444ab3ffffffff,4.0,0.0,0.0,0.0,0.0
8444ab5ffffffff,14.0,0.0,0.0,0.0,0.0
8444ab9ffffffff,2539.0,286.0,0.0,0.0,0.0
8444abbffffffff,5249.0,513.0,0.0,0.0,0.0
8444abdffffffff,32.0,4.0,0.0,0.0,0.0
8444ac1ffffffff,382.0,37.0,0.0,0.0,0.0
8444ac3ffffffff,134.0,2.0,0.0,0.0,0.0
8444ac5ffffffff,85.0,18.0,0.0,0.0,0.0
8444ac7ffffffff,138.0,9.0,0.0,0.0,0.0
8444ac9ffffffff,17.0,0.0,0.0,0.0,0.0
8444acbffffffff,5.0,0.0,0.0,0.0,0.0
8444acdffffffff,12.0,0.0,0.0,0.0,0.0
8444ad1ffffffff,2.0,0.0,0.0,0.0,0.0
8444ad3ffffffff,522.0,19.0,0.0,0.0,0.0
8444ad5ffffffff,3.0,0.0,0.0,0.0,0.0
8444ad7ffffffff,22.0,0.0,0.0,0.0,0.0
8444ad9ffffffff,219.0,0.0,0.0,0.0,0.0
8444addffffffff,4.0,0.0,0.0,0.0,0.0
8444ae1ffffffff,10.0,2.0,0.0,0.0,0.0
8444ae3ffffffff,140.0,1.0,0.0,0.0,0.0
8444ae9ffffffff,2966.0,492.0,0.0,0.0,0.0
8444aebffffffff,917.0,61.0,0.0,0.0,0.0
8444b07ffffffff,8.0,0.0,0.0,0.0,0.0
8444b13ffffffff,91.0,0.0,0.0,0.0,0.0
8444b17ffffffff,2.0,0.0,0.0,0.0,0.0
8444b2bffffffff,5.0,0.0,0.0,0.0,0.0
8444b51ffffffff,7.0,0.0,0.0,0.0,0.0
8444b53ffffffff,1.0,0.0,0.0,0.0,0.0
8444b57ffffffff,17.0,0.0,0.0,0.0,0.0
8444b5bffffffff,1.0,0.0,0.0,0.0,0.0
8444d01ffffffff,5259.0,50.0,0.0,0.0,0.0
8444d03ffffffff,40.0,0.0,0.0,0.0,0.0
8444d07ffffffff,6661.0,60.0,0.0,0.0,0.0
8444d09ffffffff,864.0,18.0,0.0,0.0,0.0
8444d0bffffffff,189.0,2.0,0.0,0.0,0.0
8444d23ffffffff,511.0,0.0,0.0,0.0,0.0
8444d2bffffffff,1476.0,23.0,0.0,0.0,0.0
8444d35ffffffff,17.0,1.0,0.0,0.0,0.0
8444d39ffffffff,77.0,0.0,0.0,0.0,0.0
8444d3bffffffff,5.0,0.0,0.0,0.0,0.0
8444d3dffffffff,133.0,3.0,0.0,0.0,0.0
8444d41ffffffff,10.0,0.0,0.0,0.0,0.0
8444d43ffffffff,108.0,0.0,0.0,0.0,0.0
8444d4bffffffff,1.0,0.0,0.0,0.0,0.0
8444d51ffffffff,26.0,0.0,0.0,0.0,0.0
8444d55ffffffff,2183.0,37.0,0.0,0.0,0.0
8444d57ffffffff,39.0,0.0,0.0,0.0,0.0
8444d59ffffffff,8.0,0.0,0.0,0.0,0.0
8444d5dffffffff,4392.0,7.0,0.0,0.0,0.0
8444e0dffffffff,1.0,0.0,0.0,0.0,0.0
8444e19ffffffff,2.0,0.0,0.0,0.0,0.0
8444e41ffffffff,22.0,8.0,0.0,0.0,0.0
8444e43ffffffff,662.0,46.0,0.0,0.0,0.0
8444e45ffffffff,1.0,1.0,0.0,0.0,0.0
8444e47ffffffff,1367.0,63.0,0.0,0.0,0.0
8444e51ffffffff,747.0,0.0,0.0,0.0,0.0
8444e53ffffffff,174.0,0.0,0.0,0.0,0.0
8444e55ffffffff,385.0,0.0,0.0,0.0,0.0
8444e57ffffffff,3.0,0.0,0.0,0.0,0.0
8444e5bffffffff,596.0,0.0,0.0,0.0,0.0
8444e63ffffffff,4858.0,425.0,0.0,0.0,0.0
8444e65ffffffff,105.0,27.0,0.0,0.0,0.0
8444e67ffffffff,25.0,2.0,0.0,0.0,0.0
8444e6bffffffff,635.0,29.0,0.0,0.0,0.0
8444f01ffffffff,56.0,5.0,0.0,0.0,0.0
8444f05ffffffff,5784.0,936.0,0.0,0.0,0.0
8444f07ffffffff,1723.0,148.0,0.0,0.0,0.0
8444f09ffffffff,7.0,0.0,0.0,0.0,0.0
8444f0dffffffff,18.0,2.0,0.0,0.0,0.0
8444f2bffffffff,2.0,0.0,0.0,0.0,0.0
8444f31ffffffff,1557.0,0.0,0.0,0.0,0.0
8444f35ffffffff,1740.0,0.0,0.0,0.0,0.0
8444f37ffffffff,1249.0,0.0,0.0,0.0,0.0
8444f39ffffffff,4.0,0.0,0.0,0.0,0.0
8444f3dffffffff,4136.0,0.0,0.0,0.0,0.0
8444f45ffffffff,16.0,0.0,0.0,0.0,0.0
8444f49ffffffff,86.0,4.0,0.0,0.0,0.0
8444f4bffffffff,4.0,0.0,0.0,0.0,0.0
8444f4dffffffff,36.0,1.0,0.0,0.0,0.0
8444f59ffffffff,33.0,2.0,0.0,0.0,0.0
8444f61ffffffff,597.0,29.0,0.0,0.0,0.0
8444f63ffffffff,4944.0,221.0,0.0,0.0,0.0
8444f69ffffffff,10.0,0.0,0.0,0.0,0.0
8444f6bffffffff,9.0,0.0,0.0,0.0,0.0
8444f6dffffffff,2824.0,168.0,0.0,0.0,0.0
