cell_id,Alauda arvensis,Alauda arvensis [arvensis Group],Alauda arvensis [pekinensis Group],Alauda arvensis japonica/intermedia
84281cbffffffff,33.0,0.0,8.0,0.0
842830bffffffff,10.0,0.0,0.0,0.0
8428357ffffffff,2.0,0.0,0.0,0.0
8428d11ffffffff,7.0,0.0,0.0,0.0
8428d13ffffffff,2.0,0.0,0.0,0.0
8428d19ffffffff,2.0,0.0,0.0,0.0
8428dc9ffffffff,41.0,0.0,1.0,0.0
8428dd9ffffffff,2.0,0.0,0.0,0.0
8428f59ffffffff,10.0,0.0,0.0,0.0
842b85bffffffff,11.0,1.0,0.0,0.0
842c043ffffffff,2.0,0.0,0.0,0.0
842c059ffffffff,2.0,0.0,0.0,0.0
842c05bffffffff,1.0,1.0,0.0,0.0
842c0b7ffffffff,6.0,0.0,0.0,0.0
842c0c3ffffffff,2.0,2.0,0.0,0.0
842c193ffffffff,3.0,0.0,0.0,0.0
842c2a1ffffffff,1.0,1.0,0.0,0.0
842c2e1ffffffff,1.0,1.0,0.0,0.0
842c2e5ffffffff,7.0,5.0,0.0,0.0
842c2e7ffffffff,2.0,2.0,0.0,0.0
842c4cdffffffff,1.0,0.0,0.0,0.0
842c56dffffffff,99.0,0.0,0.0,0.0
842c91dffffffff,1.0,0.0,0.0,0.0
842cac1ffffffff,1.0,0.0,0.0,0.0
842ce4bffffffff,7.0,0.0,0.0,0.0
842cf07ffffffff,2.0,0.0,0.0,0.0
842cf35ffffffff,1.0,0.0,0.0,0.0
842d03bffffffff,2.0,2.0,0.0,0.0
842d157ffffffff,1.0,1.0,0.0,0.0
842d303ffffffff,1.0,0.0,0.0,0.0
842d325ffffffff,1.0,1.0,0.0,0.0
842d331ffffffff,1.0,0.0,0.0,0.0
842d333ffffffff,1.0,0.0,0.0,0.0
842d33bffffffff,2.0,0.0,0.0,0.0
842d641ffffffff,8.0,0.0,0.0,0.0
842da17ffffffff,1.0,0.0,0.0,0.0
842da25ffffffff,2.0,0.0,0.0,0.0
842db01ffffffff,7.0,0.0,0.0,0.0
842db07ffffffff,2.0,0.0,0.0,0.0
842db1bffffffff,4.0,0.0,0.0,0.0
842db1dffffffff,2.0,1.0,0.0,0.0
842db29ffffffff,4.0,2.0,0.0,0.0
842db63ffffffff,2.0,0.0,0.0,0.0
842db67ffffffff,10.0,2.0,0.0,0.0
842e135ffffffff,2.0,0.0,0.0,0.0
842eac9ffffffff,2.0,0.0,0.0,0.0
842ead5ffffffff,2.0,0.0,0.0,0.0
842f5abffffffff,2.0,0.0,0.0,0.0
8430305ffffffff,3.0,0.0,3.0,0.0
8430991ffffffff,2.0,0.0,0.0,0.0
8431265ffffffff,5.0,0.0,0.0,0.0
8431267ffffffff,3.0,0.0,1.0,0.0
8431341ffffffff,2.0,0.0,0.0,0.0
8431347ffffffff,4.0,0.0,0.0,0.0
8431851ffffffff,18.0,0.0,9.0,0.0
8431859ffffffff,6.0,0.0,4.0,0.0
843185bffffffff,3.0,0.0,0.0,0.0
8431889ffffffff,2.0,0.0,0.0,0.0
8431921ffffffff,4.0,0.0,0.0,0.0
8431aabffffffff,2.0,0.0,0.0,0.0
8431aadffffffff,3.0,0.0,0.0,0.0
8434229ffffffff,3.0,0.0,0.0,0.0
8434413ffffffff,1.0,0.0,0.0,0.0
8434699ffffffff,2.0,0.0,0.0,0.0
84351b5ffffffff,1.0,0.0,0.0,0.0
8438365ffffffff,2.0,2.0,0.0,0.0
8438625ffffffff,17.0,0.0,0.0,0.0
8438717ffffffff,2.0,0.0,0.0,0.0
8438719ffffffff,2.0,0.0,0.0,0.0
843871bffffffff,3.0,0.0,0.0,0.0
8438743ffffffff,2.0,0.0,0.0,0.0
8438751ffffffff,1.0,0.0,0.0,0.0
8438753ffffffff,2.0,0.0,0.0,0.0
8438757ffffffff,3.0,0.0,0.0,0.0
8439001ffffffff,4.0,2.0,0.0,0.0
8439003ffffffff,36.0,28.0,0.0,0.0
8439007ffffffff,2.0,2.0,0.0,0.0
843900bffffffff,17.0,13.0,0.0,0.0
843900dffffffff,5.0,0.0,0.0,0.0
8439011ffffffff,2.0,2.0,0.0,0.0
8439019ffffffff,21.0,6.0,0.0,0.0
843901bffffffff,4.0,1.0,0.0,0.0
843901dffffffff,11.0,7.0,0.0,0.0
8439021ffffffff,2.0,0.0,0.0,0.0
8439029ffffffff,11.0,0.0,0.0,0.0
843902dffffffff,8.0,0.0,0.0,0.0
8439031ffffffff,2.0,1.0,0.0,0.0
8439033ffffffff,7.0,7.0,0.0,0.0
8439039ffffffff,12.0,7.0,0.0,0.0
843903dffffffff,2.0,2.0,0.0,0.0
8439041ffffffff,8.0,0.0,0.0,0.0
8439043ffffffff,2.0,0.0,0.0,0.0
8439047ffffffff,8.0,0.0,0.0,0.0
8439055ffffffff,2.0,0.0,0.0,0.0
8439057ffffffff,4.0,2.0,0.0,0.0
8439063ffffffff,2.0,0.0,0.0,0.0
843906bffffffff,1.0,0.0,0.0,0.0
843906dffffffff,3.0,0.0,0.0,0.0
8439081ffffffff,2.0,0.0,0.0,0.0
8439089ffffffff,7.0,5.0,0.0,0.0
843908bffffffff,2.0,2.0,0.0,0.0
843908dffffffff,2.0,2.0,0.0,0.0
84390b3ffffffff,2.0,0.0,0.0,0.0
84390c1ffffffff,4.0,2.0,0.0,0.0
84390c5ffffffff,1.0,1.0,0.0,0.0
84390c7ffffffff,2.0,2.0,0.0,0.0
84390c9ffffffff,2.0,2.0,0.0,0.0
84390cdffffffff,3.0,1.0,0.0,0.0
84390e3ffffffff,4.0,0.0,0.0,0.0
8439101ffffffff,63.0,0.0,0.0,0.0
8439103ffffffff,7.0,0.0,0.0,0.0
8439115ffffffff,4.0,0.0,0.0,0.0
8439119ffffffff,5.0,0.0,0.0,0.0
843911dffffffff,6.0,0.0,0.0,0.0
8439157ffffffff,3.0,0.0,0.0,0.0
8439159ffffffff,2.0,0.0,0.0,0.0
843915bffffffff,2.0,0.0,0.0,0.0
843915dffffffff,5.0,0.0,0.0,0.0
8439181ffffffff,34.0,0.0,0.0,0.0
8439187ffffffff,2.0,2.0,0.0,0.0
843918bffffffff,16.0,0.0,0.0,0.0
8439195ffffffff,11.0,2.0,0.0,0.0
84391a9ffffffff,8.0,0.0,0.0,0.0
84391d7ffffffff,1.0,0.0,0.0,0.0
84391ebffffffff,6.0,0.0,0.0,0.0
8439207ffffffff,2.0,0.0,0.0,0.0
8439213ffffffff,1.0,0.0,0.0,0.0
843921bffffffff,2.0,0.0,0.0,0.0
8439221ffffffff,7.0,0.0,0.0,0.0
8439223ffffffff,5.0,0.0,0.0,0.0
8439227ffffffff,14.0,0.0,0.0,0.0
8439237ffffffff,1.0,0.0,0.0,0.0
8439239ffffffff,10.0,0.0,0.0,0.0
843923bffffffff,2.0,0.0,0.0,0.0
843923dffffffff,12.0,0.0,0.0,0.0
8439253ffffffff,4.0,0.0,0.0,0.0
8439285ffffffff,7.0,0.0,0.0,0.0
8439287ffffffff,4.0,0.0,0.0,0.0
843928dffffffff,9.0,2.0,0.0,0.0
8439297ffffffff,3.0,3.0,0.0,0.0
8439299ffffffff,2.0,0.0,0.0,0.0
843929dffffffff,3.0,2.0,0.0,0.0
84392a1ffffffff,2.0,2.0,0.0,0.0
84392a5ffffffff,13.0,13.0,0.0,0.0
84392a9ffffffff,2.0,0.0,0.0,0.0
84392abffffffff,2.0,0.0,0.0,0.0
84392adffffffff,3.0,0.0,0.0,0.0
84392b5ffffffff,1.0,1.0,0.0,0.0
84392b7ffffffff,1.0,0.0,0.0,0.0
84392b9ffffffff,1.0,0.0,0.0,0.0
84392c7ffffffff,6.0,0.0,0.0,0.0
84392d1ffffffff,3.0,3.0,0.0,0.0
84392dbffffffff,3.0,0.0,0.0,0.0
84392e1ffffffff,8.0,0.0,0.0,0.0
84392e5ffffffff,2.0,0.0,0.0,0.0
84392e7ffffffff,2.0,0.0,0.0,0.0
8439311ffffffff,5.0,0.0,0.0,0.0
8439313ffffffff,3.0,0.0,0.0,0.0
8439317ffffffff,4.0,0.0,0.0,0.0
843931bffffffff,15.0,0.0,0.0,0.0
8439333ffffffff,7.0,0.0,0.0,0.0
8439337ffffffff,10.0,0.0,0.0,0.0
8439435ffffffff,2.0,0.0,0.0,0.0
8439449ffffffff,4.0,4.0,0.0,0.0
843944dffffffff,2.0,0.0,0.0,0.0
843946dffffffff,2.0,2.0,0.0,0.0
843951dffffffff,2.0,0.0,0.0,0.0
8439549ffffffff,3.0,0.0,0.0,0.0
8439567ffffffff,11.0,0.0,0.0,0.0
84395c1ffffffff,1.0,0.0,0.0,0.0
84395c9ffffffff,11.0,0.0,0.0,0.0
8439701ffffffff,3.0,2.0,0.0,0.0
8439703ffffffff,2.0,0.0,0.0,0.0
8439707ffffffff,1.0,0.0,0.0,0.0
8439711ffffffff,10.0,8.0,0.0,0.0
843971bffffffff,3.0,3.0,0.0,0.0
8439721ffffffff,32.0,0.0,0.0,0.0
8439723ffffffff,4.0,0.0,0.0,0.0
8439727ffffffff,6.0,0.0,0.0,0.0
8439729ffffffff,100.0,0.0,0.0,0.0
843972bffffffff,11.0,0.0,0.0,0.0
8439739ffffffff,11.0,0.0,0.0,0.0
843973bffffffff,2.0,2.0,0.0,0.0
8439741ffffffff,1.0,0.0,0.0,0.0
843974bffffffff,2.0,0.0,0.0,0.0
843974dffffffff,4.0,0.0,0.0,0.0
8439769ffffffff,8.0,8.0,0.0,0.0
843976bffffffff,5.0,5.0,0.0,0.0
843976dffffffff,4.0,4.0,0.0,0.0
843d005ffffffff,5.0,0.0,0.0,0.0
843d041ffffffff,4.0,0.0,0.0,0.0
843d045ffffffff,9.0,0.0,0.0,0.0
843d049ffffffff,13.0,0.0,0.0,0.0
843d04dffffffff,47.0,0.0,0.0,0.0
843d06bffffffff,4.0,0.0,0.0,0.0
843d135ffffffff,2.0,0.0,0.0,0.0
843d137ffffffff,1.0,0.0,0.0,0.0
843d307ffffffff,3.0,0.0,1.0,0.0
843d311ffffffff,2.0,0.0,0.0,0.0
843d323ffffffff,12.0,0.0,0.0,0.0
843d32bffffffff,2.0,0.0,0.0,0.0
843d34bffffffff,3.0,0.0,0.0,0.0
843d353ffffffff,2.0,0.0,0.0,0.0
843d363ffffffff,6.0,0.0,0.0,0.0
843d36bffffffff,4.0,0.0,0.0,0.0
843da1bffffffff,3.0,0.0,0.0,0.0
843da69ffffffff,2.0,0.0,0.0,0.0
843e689ffffffff,1.0,0.0,0.0,0.0
843e6c9ffffffff,4.0,2.0,0.0,0.0
843f4d1ffffffff,1.0,0.0,0.0,0.0
84411cbffffffff,17.0,0.0,0.0,0.0
8441a09ffffffff,14.0,0.0,0.0,0.0
8441a55ffffffff,14.0,0.0,2.0,0.0
8442585ffffffff,2.0,0.0,0.0,0.0
8443611ffffffff,2.0,0.0,0.0,0.0
8446487ffffffff,3.0,0.0,0.0,0.0
84464b9ffffffff,4.0,0.0,0.0,0.0
84464e5ffffffff,6.0,0.0,0.0,0.0
8447a35ffffffff,2.0,0.0,0.0,0.0
844b26dffffffff,2.0,0.0,2.0,0.0
844b349ffffffff,4.0,0.0,0.0,0.0
844b621ffffffff,1.0,0.0,0.0,0.0
844b759ffffffff,2.0,0.0,0.0,0.0
844b91bffffffff,11.0,0.0,0.0,0.0
844b9cdffffffff,9.0,0.0,0.0,0.0
844ba15ffffffff,3.0,0.0,0.0,0.0
844ba1dffffffff,2.0,0.0,2.0,0.0
8453a43ffffffff,2.0,0.0,0.0,0.0
845d101ffffffff,6.0,0.0,0.0,0.0
845d103ffffffff,8.0,0.0,0.0,0.0
846520dffffffff,8.0,0.0,0.0,0.0
846802dffffffff,12.0,0.0,0.0,0.0
84bb099ffffffff,3.0,0.0,0.0,0.0
84bb0dbffffffff,1.0,0.0,0.0,0.0
84bb365ffffffff,2.0,0.0,0.0,0.0
84be089ffffffff,5.0,0.0,0.0,0.0
84be09bffffffff,2.0,0.0,0.0,0.0
84be0c3ffffffff,11.0,0.0,0.0,0.0
84be0d3ffffffff,3.0,0.0,0.0,0.0
84be401ffffffff,4.0,0.0,0.0,0.0
84be411ffffffff,2.0,0.0,0.0,0.0
84be41dffffffff,1.0,0.0,0.0,0.0
84be439ffffffff,1.0,0.0,0.0,0.0
84be443ffffffff,2.0,0.0,0.0,0.0
84be44dffffffff,4.0,0.0,0.0,0.0
84be45dffffffff,1.0,0.0,0.0,0.0
84be601ffffffff,1.0,1.0,0.0,0.0
84be605ffffffff,2.0,2.0,0.0,0.0
84be607ffffffff,13.0,13.0,0.0,0.0
84be60dffffffff,2.0,2.0,0.0,0.0
84be629ffffffff,1.0,1.0,0.0,0.0
84be631ffffffff,39.0,38.0,0.0,0.0
84be633ffffffff,3.0,0.0,0.0,0.0
84be635ffffffff,3.0,1.0,0.0,0.0
84be639ffffffff,2.0,2.0,0.0,0.0
84be63bffffffff,3.0,3.0,0.0,0.0
84be63dffffffff,4.0,0.0,0.0,0.0
84be6a7ffffffff,2.0,0.0,0.0,0.0
84be6adffffffff,1.0,0.0,0.0,0.0
84be6e5ffffffff,2.0,0.0,0.0,0.0
84be6ebffffffff,3.0,3.0,0.0,0.0
84be6edffffffff,1.0,0.0,0.0,0.0
84be72dffffffff,6.0,0.0,0.0,0.0
84bf487ffffffff,1.0,0.0,0.0,0.0
84bf4a9ffffffff,3.0,1.0,0.0,0.0
84da801ffffffff,8.0,0.0,0.0,0.0
84da805ffffffff,1.0,0.0,0.0,0.0
84da80bffffffff,2.0,0.0,0.0,0.0
84da831ffffffff,3.0,0.0,0.0,0.0
84da83dffffffff,1.0,0.0,0.0,0.0
84da853ffffffff,4.0,0.0,0.0,0.0
84da857ffffffff,4.0,0.0,0.0,0.0
84da863ffffffff,2.0,0.0,0.0,0.0
84da865ffffffff,2.0,0.0,0.0,0.0
84da867ffffffff,2.0,0.0,0.0,0.0
84da919ffffffff,2.0,0.0,0.0,0.0
84da959ffffffff,5.0,0.0,0.0,0.0
84da95dffffffff,1.0,0.0,0.0,0.0
