cell_id,Acanthis flammea,Acanthis flammea flammea,Acanthis flammea rostrata/islandica,Acanthis flammea cabaret,Acanthis flammea exilipes,Acanthis flammea hornemanni,Acanthis flammea flammea/rostrata/islandica,Acanthis flammea [flammea Group/cabaret],Acanthis flammea hornemanni/exilipes,Acanthis flammea [flammea Group/hornemanni/exilipes],Acanthis flammea [flammea Group x hornemanni/exilipes]
8419427ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
8419429ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
841943dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419461ffffffff,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
8419467ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
841946dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8419485ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841948dffffffff,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84194a9ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194c5ffffffff,20.0,6.0,0.0,2.0,2.0,3.0,0.0,6.0,1.0,0.0,0.0
84194ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e5ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84194e9ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84194edffffffff,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841951bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419591ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8419597ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8419691ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8419697ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
841969bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
841969dffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84196bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84196d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
84196ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8419721ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8419727ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8419729ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8419739ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
841973bffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419765ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841a849ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
841aa01ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
841aa07ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,1.0,0.0
841aa23ffffffff,9.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0
841aa27ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
841aa35ffffffff,28.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,0.0
841aa3dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
841aa45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
841aa4dffffffff,24.0,1.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0
841aa6bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841aad7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841ab0bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841b22bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841b263ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841b823ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
841b831ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
841b839ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
841b915ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841b98dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
841b993ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
841b999ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
841b9a7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
841b9c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
841b9c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
841b9e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841b9e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841b9ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
841e051ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
841e061ffffffff,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e085ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
841e0a9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
841e10bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e145ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e147ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
841e169ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
841e20dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
841e22dffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e239ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
841e23dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
841e24bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
841e285ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841e2cdffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2e5ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2e7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
841e34bffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e35bffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e63bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
841ec9bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841f001ffffffff,11.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0
841f009ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
841f03bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
841f051ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
841f05dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
841f103ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
841f189ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1a5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
841f207ffffffff,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
841f233ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
841f243ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f25dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
841f283ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,0.0
841f2a3ffffffff,10.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
841f311ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
841f33bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
841f33dffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f355ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0
841f4a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
841f511ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
841f523ffffffff,10.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0
841f5c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
841f601ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
841f717ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
841f725ffffffff,19.0,0.0,0.0,6.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0
841f727ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
841f72dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0
841f739ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
841f759ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
841f897ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8a1ffffffff,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8a3ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8a5ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8b1ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8e1ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8e7ffffffff,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f9adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841f9d9ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f9e1ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f9e5ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa31ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa35ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841fa59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
841fa8dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa97ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841fabbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
841facbffffffff,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
841fb01ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841fb0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
841fb11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84204b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84225a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8422d09ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
8422d0bffffffff,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
8422db7ffffffff,116.0,20.0,0.0,0.0,5.0,0.0,51.0,0.0,1.0,39.0,0.0
842460dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
842512bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
84255a3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
84255a7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0
84255abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
84255bdffffffff,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
8425b47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8426001ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8426015ffffffff,6.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8426021ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8426025ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8426033ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8426051ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
842608dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84260b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84260bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84260c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84260d9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
84260e3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
84260ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
842611bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8426123ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8426125ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
842612bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
84261c5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
8426211ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
842621bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8426225ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8426245ffffffff,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
8426249ffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0
842624bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
8426253ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
842625dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8426263ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8426269ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
842626dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8426281ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8426283ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
842628bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8426291ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8426293ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8426297ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
842629dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84262b3ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
84262c1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
84262c9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0
84262cdffffffff,14.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,2.0,0.0
84262d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84262ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
84262e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84262e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8426335ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
842634bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0
8426369ffffffff,6.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
842636bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426405ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8426463ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
842646bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
842648bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84264d1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
84264ddffffffff,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
8426533ffffffff,25.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
8426551ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
8426555ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
8426557ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8426559ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
842655dffffffff,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8426561ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8426563ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
8426565ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
8426567ffffffff,10.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
842656dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
842659bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84265a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84265b5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
84265c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8426601ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8426607ffffffff,9.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
842660bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
842661bffffffff,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
8426621ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
8426623ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
8426629ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0
842662bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
8426639ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
842663bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
842663dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
8426641ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,22.0,2.0,0.0
8426643ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0
8426645ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
8426647ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8426649ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
842664dffffffff,34.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,12.0,0.0,0.0
842665bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8426665ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8426669ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0
842666bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
842666dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
842669bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
84266c5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84266d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84266dbffffffff,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
8426719ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8426723ffffffff,24.0,2.0,0.0,0.0,2.0,0.0,10.0,0.0,10.0,0.0,0.0
8426733ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
842673bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8426743ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8426745ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
8426747ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0
842675dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8426801ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
8426803ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
842680bffffffff,13.0,2.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0
8426811ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8426813ffffffff,63.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,1.0,0.0
8426815ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0
8426817ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0
8426819ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
842681bffffffff,46.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0
842682dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8426831ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8426833ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
