cell_id,Sula sula,Sula sula sula,Sula sula rubripes,Sula sula websteri
8349adfffffffff,2.0,0.0,0.0,0.0
834a48fffffffff,1.0,0.0,0.0,0.0
834a4afffffffff,4.0,0.0,0.0,0.0
834a4cfffffffff,1.0,0.0,0.0,0.0
834a4dfffffffff,1.0,0.0,0.0,0.0
834a69fffffffff,5.0,0.0,1.0,0.0
834a6dfffffffff,3.0,0.0,0.0,0.0
834c88fffffffff,2.0,0.0,0.0,0.0
834cc6fffffffff,4.0,0.0,0.0,0.0
834cd4fffffffff,1.0,0.0,0.0,0.0
834ce8fffffffff,6.0,0.0,0.0,0.0
834cf3fffffffff,3.0,0.0,0.0,0.0
834d49fffffffff,6.0,0.0,0.0,0.0
834d4bfffffffff,3.0,0.0,0.0,0.0
834e42fffffffff,2.0,0.0,0.0,0.0
834e46fffffffff,2.0,0.0,0.0,0.0
834e55fffffffff,1.0,0.0,0.0,0.0
834e58fffffffff,8.0,0.0,2.0,0.0
834e5afffffffff,1.0,0.0,1.0,0.0
834e5bfffffffff,6.0,0.0,4.0,0.0
834e64fffffffff,19.0,0.0,0.0,0.0
834e71fffffffff,1.0,0.0,0.0,0.0
834ec9fffffffff,6.0,0.0,1.0,0.0
834ee9fffffffff,3.0,0.0,0.0,0.0
834eedfffffffff,1.0,0.0,0.0,0.0
834f43fffffffff,1.0,0.0,0.0,0.0
834f49fffffffff,112.0,0.0,0.0,0.0
834f4afffffffff,6.0,0.0,0.0,0.0
834f4bfffffffff,7.0,0.0,0.0,0.0
834f4efffffffff,2.0,0.0,0.0,0.0
834f59fffffffff,2.0,0.0,0.0,0.0
834f61fffffffff,1.0,0.0,0.0,0.0
835494fffffffff,4.0,0.0,0.0,0.0
835645fffffffff,2.0,0.0,0.0,0.0
835649fffffffff,2.0,0.0,0.0,0.0
83564efffffffff,1.0,0.0,0.0,0.0
83565bfffffffff,1.0,0.0,0.0,0.0
835663fffffffff,3.0,0.0,0.0,0.0
83574dfffffffff,4.0,0.0,0.0,0.0
835a09fffffffff,2.0,0.0,0.0,0.0
835a0dfffffffff,1.0,0.0,0.0,0.0
835ae8fffffffff,1.0,0.0,0.0,0.0
835b43fffffffff,1.0,0.0,0.0,0.0
835b5dfffffffff,1.0,0.0,0.0,0.0
835c14fffffffff,4.0,0.0,0.0,0.0
835c36fffffffff,2.0,0.0,0.0,0.0
835d10fffffffff,313.0,0.0,0.0,0.0
835d11fffffffff,6.0,0.0,0.0,0.0
835d12fffffffff,450.0,0.0,10.0,0.0
835d13fffffffff,4.0,0.0,0.0,0.0
835d14fffffffff,75.0,0.0,0.0,0.0
835d16fffffffff,21.0,0.0,0.0,0.0
835d31fffffffff,1.0,0.0,0.0,0.0
835e41fffffffff,3.0,0.0,0.0,0.0
835e42fffffffff,13.0,0.0,0.0,0.0
835e43fffffffff,5.0,0.0,0.0,0.0
835e46fffffffff,32.0,0.0,0.0,0.0
835e4afffffffff,37.0,0.0,0.0,0.0
835e4bfffffffff,3.0,0.0,0.0,0.0
835e5cfffffffff,2.0,0.0,0.0,0.0
835e5dfffffffff,2.0,0.0,0.0,0.0
835e62fffffffff,27.0,0.0,0.0,0.0
835e65fffffffff,1.0,0.0,0.0,0.0
835e71fffffffff,142.0,0.0,0.0,0.0
835e75fffffffff,2.0,0.0,0.0,0.0
835f4bfffffffff,5.0,0.0,0.0,0.0
835f5bfffffffff,345.0,0.0,0.0,0.0
836142fffffffff,1.0,0.0,0.0,0.0
836682fffffffff,1.0,0.0,0.0,0.0
836684fffffffff,7.0,0.0,0.0,0.0
836685fffffffff,6.0,0.0,0.0,0.0
83668efffffffff,1.0,0.0,0.0,0.0
836691fffffffff,6.0,0.0,0.0,0.0
836695fffffffff,1.0,0.0,0.0,0.0
836696fffffffff,25.0,0.0,0.0,0.0
836698fffffffff,7.0,0.0,0.0,0.0
836699fffffffff,6.0,0.0,0.0,0.0
83669bfffffffff,5.0,0.0,0.0,0.0
83669dfffffffff,8.0,0.0,0.0,0.0
83669efffffffff,1.0,0.0,0.0,0.0
8366a1fffffffff,2.0,0.0,0.0,0.0
8366a3fffffffff,2.0,0.0,0.0,0.0
8366aefffffffff,6.0,0.0,0.0,0.0
8366b0fffffffff,136.0,0.0,0.0,0.0
8366b2fffffffff,1.0,0.0,0.0,0.0
8366b3fffffffff,2.0,0.0,0.0,0.0
8366b4fffffffff,2.0,0.0,0.0,0.0
8366b5fffffffff,1.0,0.0,0.0,0.0
8366b6fffffffff,65.0,0.0,0.0,0.0
8366f2fffffffff,1.0,0.0,0.0,0.0
836705fffffffff,2.0,0.0,0.0,0.0
83672cfffffffff,1.0,0.0,0.0,0.0
836740fffffffff,2.0,0.0,0.0,0.0
836743fffffffff,1.0,0.0,0.0,0.0
836744fffffffff,1.0,0.0,0.0,0.0
836745fffffffff,22.0,3.0,0.0,0.0
836755fffffffff,2.0,0.0,0.0,0.0
836769fffffffff,10.0,0.0,0.0,0.0
83676bfffffffff,2.0,0.0,0.0,0.0
83676efffffffff,2.0,0.0,0.0,0.0
836783fffffffff,2.0,0.0,0.0,0.0
836785fffffffff,2.0,0.0,0.0,0.0
83678bfffffffff,1.0,0.0,0.0,0.0
83679bfffffffff,32.0,0.0,0.0,0.0
83682bfffffffff,2.0,0.0,0.0,0.0
8368c9fffffffff,1.0,0.0,0.0,0.0
8368f4fffffffff,2.0,0.0,2.0,0.0
836c44fffffffff,2.0,0.0,0.0,0.0
836c53fffffffff,1.0,0.0,0.0,0.0
836c54fffffffff,1.0,0.0,0.0,0.0
836c58fffffffff,34.0,0.0,0.0,5.0
836c59fffffffff,155.0,0.0,0.0,14.0
836c5afffffffff,15.0,0.0,0.0,0.0
836c5bfffffffff,27.0,0.0,0.0,0.0
836c5dfffffffff,693.0,0.0,0.0,144.0
836c5efffffffff,5.0,0.0,0.0,0.0
836c61fffffffff,368.0,0.0,0.0,0.0
836c62fffffffff,2.0,0.0,0.0,0.0
836c65fffffffff,71.0,0.0,0.0,0.0
836cf2fffffffff,2.0,0.0,0.0,0.0
836d00fffffffff,8.0,0.0,0.0,0.0
836d06fffffffff,1.0,0.0,0.0,0.0
836d10fffffffff,2.0,0.0,0.0,0.0
836d11fffffffff,2.0,0.0,0.0,0.0
836d13fffffffff,1.0,0.0,0.0,0.0
836d14fffffffff,2.0,0.0,0.0,0.0
836d15fffffffff,80.0,0.0,0.0,0.0
836d16fffffffff,4.0,0.0,0.0,0.0
836d1efffffffff,8.0,0.0,0.0,0.0
836d42fffffffff,1.0,0.0,0.0,0.0
836d49fffffffff,133.0,0.0,0.0,0.0
836d4bfffffffff,16.0,0.0,0.0,0.0
836d4dfffffffff,71.0,0.0,0.0,0.0
836d54fffffffff,3.0,0.0,0.0,0.0
836d68fffffffff,2.0,0.0,0.0,0.0
836d69fffffffff,3.0,0.0,0.0,0.0
836d6afffffffff,8.0,0.0,0.0,0.0
836d6bfffffffff,57.0,0.0,0.0,0.0
836d70fffffffff,10.0,0.0,0.0,0.0
836da1fffffffff,1.0,0.0,0.0,0.0
836dadfffffffff,2.0,0.0,0.0,0.0
837065fffffffff,43.0,0.0,0.0,0.0
837234fffffffff,2.0,0.0,0.0,0.0
8372a3fffffffff,2.0,0.0,0.0,0.0
8372aefffffffff,3.0,0.0,0.0,0.0
8372cbfffffffff,1.0,0.0,0.0,0.0
8372dcfffffffff,2.0,0.0,0.0,0.0
8372ddfffffffff,2.0,0.0,0.0,0.0
83739afffffffff,7.0,0.0,0.0,0.0
83739bfffffffff,15.0,0.0,0.0,0.0
8373a8fffffffff,6.0,0.0,0.0,0.0
8373abfffffffff,1.0,0.0,0.0,0.0
837686fffffffff,2.0,0.0,0.0,0.0
837693fffffffff,1.0,0.0,0.0,0.0
8376a6fffffffff,1.0,0.0,1.0,0.0
8376b1fffffffff,2.0,0.0,1.0,0.0
8376b4fffffffff,6.0,0.0,0.0,0.0
8376b5fffffffff,1.0,0.0,0.0,0.0
8376b6fffffffff,1.0,0.0,0.0,0.0
837709fffffffff,1.0,0.0,0.0,0.0
837710fffffffff,1.0,0.0,0.0,0.0
837715fffffffff,1.0,0.0,0.0,0.0
8377a8fffffffff,1.0,0.0,0.0,0.0
837899fffffffff,4.0,0.0,0.0,0.0
837b26fffffffff,1.0,0.0,0.0,0.0
837b2cfffffffff,3.0,0.0,0.0,0.0
837b2dfffffffff,7.0,0.0,0.0,0.0
837b36fffffffff,3.0,0.0,0.0,0.0
837c41fffffffff,1.0,0.0,0.0,0.0
837c45fffffffff,2.0,0.0,0.0,0.0
837c5dfffffffff,2.0,0.0,0.0,0.0
837c60fffffffff,3.0,0.0,0.0,0.0
837c63fffffffff,1.0,0.0,0.0,0.0
837c64fffffffff,3.0,0.0,0.0,0.0
837c6efffffffff,2.0,0.0,0.0,0.0
837d4afffffffff,4.0,0.0,0.0,0.0
837d4cfffffffff,2.0,0.0,0.0,0.0
837d6afffffffff,2.0,0.0,0.0,0.0
837db5fffffffff,2.0,0.0,0.0,0.0
8380b4fffffffff,52.0,2.0,0.0,0.0
8380b5fffffffff,2.0,2.0,0.0,0.0
838183fffffffff,3.0,0.0,0.0,0.0
838196fffffffff,3.0,0.0,0.0,0.0
838408fffffffff,1.0,0.0,0.0,0.0
838409fffffffff,1.0,0.0,0.0,0.0
83845cfffffffff,4.0,0.0,0.0,0.0
838592fffffffff,1.0,0.0,0.0,0.0
8385a0fffffffff,6.0,0.0,0.0,0.0
8385a2fffffffff,1.0,0.0,0.0,0.0
8385b0fffffffff,4.0,0.0,0.0,0.0
8385b2fffffffff,1.0,0.0,0.0,0.0
838836fffffffff,1.0,0.0,0.0,0.0
838904fffffffff,10.0,0.0,0.0,0.0
838906fffffffff,2.0,0.0,0.0,0.0
838912fffffffff,2.0,0.0,0.0,0.0
83891bfffffffff,2.0,0.0,0.0,0.0
838922fffffffff,10.0,0.0,0.0,0.0
838930fffffffff,24.0,0.0,0.0,0.0
838931fffffffff,1.0,0.0,0.0,0.0
838932fffffffff,21.0,0.0,0.0,0.0
838934fffffffff,35.0,0.0,1.0,0.0
838935fffffffff,9.0,0.0,1.0,0.0
8389b4fffffffff,2.0,0.0,0.0,0.0
838c23fffffffff,260.0,0.0,0.0,0.0
838c45fffffffff,113.0,0.0,7.0,0.0
838db4fffffffff,1.0,0.0,0.0,0.0
838db5fffffffff,1.0,0.0,1.0,0.0
838f04fffffffff,1.0,0.0,0.0,0.0
838f05fffffffff,2.0,0.0,0.0,0.0
838f2afffffffff,26.0,0.0,0.0,0.0
838f2efffffffff,133.0,0.0,0.0,5.0
838f92fffffffff,1.0,0.0,0.0,0.0
838f95fffffffff,1.0,0.0,0.0,0.0
838fa4fffffffff,150.0,0.0,0.0,8.0
838fa6fffffffff,87.0,0.0,0.0,24.0
839414fffffffff,18.0,0.0,0.0,0.0
839415fffffffff,261.0,0.0,0.0,0.0
839421fffffffff,2.0,0.0,0.0,0.0
839424fffffffff,5.0,0.0,0.0,0.0
839425fffffffff,7.0,0.0,0.0,0.0
83942cfffffffff,2.0,0.0,2.0,0.0
839460fffffffff,6.0,0.0,4.0,0.0
839466fffffffff,13.0,0.0,4.0,0.0
83950afffffffff,11.0,0.0,3.0,0.0
839518fffffffff,2.0,0.0,0.0,0.0
83951dfffffffff,5.0,0.0,1.0,0.0
83951efffffffff,7.0,0.0,2.0,0.0
839545fffffffff,3.0,0.0,0.0,0.0
83954cfffffffff,1.0,0.0,0.0,0.0
839552fffffffff,5.0,0.0,3.0,0.0
839553fffffffff,11.0,0.0,3.0,0.0
839554fffffffff,1.0,0.0,0.0,0.0
839558fffffffff,12.0,0.0,3.0,0.0
83955afffffffff,2.0,0.0,0.0,0.0
83955efffffffff,16.0,0.0,1.0,0.0
839568fffffffff,15.0,0.0,0.0,0.0
83956afffffffff,15.0,0.0,4.0,0.0
83956cfffffffff,2.0,0.0,0.0,0.0
83956efffffffff,4.0,0.0,0.0,0.0
839a14fffffffff,19.0,0.0,0.0,0.0
839a15fffffffff,7.0,0.0,0.0,0.0
839a16fffffffff,23.0,0.0,0.0,0.0
839b0afffffffff,3.0,0.0,0.0,0.0
839b0efffffffff,1.0,0.0,0.0,0.0
839b41fffffffff,2.0,0.0,0.0,0.0
839b43fffffffff,3.0,0.0,0.0,0.0
839b4cfffffffff,2.0,0.0,0.0,0.0
839b4efffffffff,1.0,0.0,0.0,0.0
839b51fffffffff,2.0,0.0,0.0,0.0
839b5cfffffffff,3.0,0.0,0.0,0.0
839b5dfffffffff,11.0,0.0,0.0,0.0
839b6afffffffff,4.0,0.0,0.0,0.0
839b6efffffffff,1.0,0.0,0.0,0.0
839b71fffffffff,1.0,0.0,0.0,0.0
839b73fffffffff,1.0,0.0,0.0,0.0
839c00fffffffff,2.0,0.0,0.0,0.0
839c19fffffffff,1.0,0.0,0.0,0.0
839c1bfffffffff,3.0,0.0,0.0,0.0
839c23fffffffff,85.0,0.0,0.0,0.0
839c33fffffffff,3.0,0.0,0.0,0.0
839c90fffffffff,2.0,0.0,0.0,0.0
839d1bfffffffff,2.0,0.0,0.0,0.0
839d24fffffffff,5.0,0.0,0.0,0.0
839da9fffffffff,2.0,0.0,0.0,0.0
839e05fffffffff,4.0,0.0,0.0,0.0
839e08fffffffff,1.0,0.0,1.0,0.0
839e1cfffffffff,1.0,0.0,0.0,0.0
839e24fffffffff,39.0,0.0,0.0,0.0
839e26fffffffff,1.0,0.0,0.0,0.0
839e28fffffffff,1.0,0.0,1.0,0.0
839e74fffffffff,2.0,0.0,0.0,0.0
839e8dfffffffff,1.0,0.0,0.0,0.0
839ec0fffffffff,1.0,0.0,0.0,0.0
839ee3fffffffff,1.0,0.0,0.0,0.0
839ee5fffffffff,1.0,0.0,0.0,0.0
839ef3fffffffff,1.0,0.0,0.0,0.0
839f14fffffffff,1.0,0.0,0.0,0.0
839f52fffffffff,4.0,0.0,2.0,0.0
839f54fffffffff,2.0,0.0,2.0,0.0
839f55fffffffff,3.0,0.0,0.0,0.0
839f56fffffffff,4.0,0.0,2.0,0.0
83a023fffffffff,7.0,0.0,0.0,0.0
83a025fffffffff,2.0,0.0,0.0,0.0
83a048fffffffff,2.0,0.0,0.0,0.0
83a049fffffffff,16.0,0.0,0.0,0.0
83a04cfffffffff,8.0,0.0,0.0,0.0
83a04dfffffffff,2.0,0.0,0.0,0.0
83a04efffffffff,7.0,0.0,0.0,0.0
83a059fffffffff,2.0,0.0,0.0,0.0
83a05bfffffffff,1.0,0.0,0.0,0.0
83a06afffffffff,2.0,0.0,0.0,0.0
83a06bfffffffff,2.0,0.0,0.0,0.0
83a0c3fffffffff,1.0,0.0,0.0,0.0
83a0d9fffffffff,2.0,0.0,0.0,0.0
83a0dcfffffffff,6.0,0.0,0.0,0.0
83a0ddfffffffff,3.0,0.0,0.0,0.0
83a0ebfffffffff,2.0,0.0,0.0,0.0
83a112fffffffff,6.0,0.0,0.0,0.0
83a11bfffffffff,2.0,0.0,0.0,0.0
83a1a4fffffffff,7.0,0.0,0.0,0.0
83a366fffffffff,3.0,0.0,0.0,0.0
83b028fffffffff,2.0,0.0,0.0,0.0
83b14afffffffff,5.0,0.0,0.0,0.0
83b4c0fffffffff,1.0,0.0,0.0,0.0
83b4c5fffffffff,5.0,0.0,0.0,0.0
83bad3fffffffff,1.0,0.0,0.0,0.0
83be88fffffffff,2.0,0.0,0.0,0.0
83be8cfffffffff,1.0,0.0,0.0,0.0
83be8dfffffffff,3.0,0.0,0.0,0.0
83beaafffffffff,4.0,0.0,0.0,0.0
83beabfffffffff,18.0,0.0,0.0,0.0
