cell_id,Setophaga coronata,Setophaga coronata coronata,Setophaga coronata auduboni,Setophaga coronata nigrifrons,Setophaga coronata goldmani,Setophaga coronata coronata x auduboni
840c667ffffffff,31.0,11.0,0.0,0.0,0.0,0.0
840c66dffffffff,3.0,2.0,0.0,0.0,0.0,0.0
840c68bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840c6a5ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
840c705ffffffff,221.0,118.0,0.0,0.0,0.0,0.0
840c707ffffffff,82.0,43.0,0.0,0.0,0.0,0.0
840c70dffffffff,180.0,94.0,0.0,0.0,0.0,0.0
840c711ffffffff,67.0,44.0,0.0,0.0,0.0,0.0
840c715ffffffff,59.0,40.0,0.0,0.0,0.0,0.0
840c717ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840c719ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
840c71bffffffff,105.0,45.0,0.0,0.0,0.0,0.0
840c731ffffffff,159.0,39.0,0.0,0.0,0.0,0.0
840c733ffffffff,4266.0,1806.0,0.0,0.0,0.0,0.0
840c735ffffffff,23.0,4.0,0.0,0.0,0.0,0.0
840c739ffffffff,39.0,20.0,0.0,0.0,0.0,0.0
840c73bffffffff,933.0,475.0,0.0,0.0,0.0,0.0
840c73dffffffff,296.0,202.0,0.0,0.0,0.0,0.0
840c741ffffffff,428.0,255.0,0.0,0.0,0.0,0.0
840c745ffffffff,61.0,23.0,0.0,0.0,0.0,0.0
840c747ffffffff,85.0,65.0,0.0,0.0,0.0,0.0
840c749ffffffff,19.0,9.0,0.0,0.0,0.0,0.0
840c74bffffffff,151.0,93.0,0.0,0.0,0.0,0.0
840c74dffffffff,788.0,319.0,0.0,0.0,0.0,0.0
840c753ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840c759ffffffff,38.0,8.0,0.0,0.0,0.0,0.0
840c75dffffffff,38.0,8.0,0.0,0.0,0.0,0.0
840c761ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840c769ffffffff,109.0,37.0,0.0,0.0,0.0,0.0
840ccc3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840cd8dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ce17ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
840ce1bffffffff,6.0,6.0,0.0,0.0,0.0,0.0
840ce3dffffffff,7.0,3.0,0.0,0.0,0.0,0.0
840ce9dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840cec5ffffffff,35.0,17.0,0.0,0.0,0.0,0.0
840cec7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840cecdffffffff,4.0,4.0,0.0,0.0,0.0,0.0
840ced3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840cedbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840cee9ffffffff,14.0,6.0,0.0,0.0,0.0,0.0
840d039ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840d0c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d405ffffffff,59.0,55.0,0.0,0.0,0.0,0.0
840d40dffffffff,66.0,38.0,0.0,0.0,0.0,0.0
840d425ffffffff,66.0,39.0,0.0,0.0,0.0,0.0
840d447ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840d461ffffffff,8.0,8.0,0.0,0.0,0.0,0.0
840d463ffffffff,35.0,35.0,0.0,0.0,0.0,0.0
840d483ffffffff,32.0,10.0,0.0,0.0,0.0,0.0
840d485ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d487ffffffff,11.0,5.0,0.0,0.0,0.0,0.0
840d48bffffffff,15.0,7.0,0.0,0.0,0.0,0.0
840d495ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d499ffffffff,14.0,5.0,0.0,0.0,0.0,0.0
840d49bffffffff,9.0,9.0,0.0,0.0,0.0,0.0
840d49dffffffff,37.0,6.0,0.0,0.0,0.0,0.0
840d4a1ffffffff,30.0,19.0,0.0,0.0,0.0,0.0
840d4a7ffffffff,13.0,4.0,0.0,0.0,0.0,0.0
840d4a9ffffffff,16.0,8.0,0.0,0.0,0.0,0.0
840d4abffffffff,3.0,1.0,0.0,0.0,0.0,0.0
840d4adffffffff,1.0,1.0,0.0,0.0,0.0,0.0
840d4c1ffffffff,12.0,5.0,0.0,0.0,0.0,0.0
840d4c3ffffffff,17.0,7.0,0.0,0.0,0.0,0.0
840d4c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d4d5ffffffff,97.0,53.0,0.0,0.0,0.0,0.0
840d4e7ffffffff,18.0,12.0,0.0,0.0,0.0,0.0
840d521ffffffff,8.0,2.0,0.0,0.0,0.0,0.0
840d523ffffffff,10.0,2.0,0.0,0.0,0.0,0.0
840d525ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d527ffffffff,87.0,61.0,0.0,0.0,0.0,0.0
840d529ffffffff,12.0,5.0,0.0,0.0,0.0,0.0
840d52bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d52dffffffff,2.0,1.0,0.0,0.0,0.0,0.0
840d533ffffffff,3.0,2.0,0.0,0.0,0.0,0.0
840d537ffffffff,21.0,4.0,0.0,0.0,0.0,0.0
840d563ffffffff,13.0,9.0,0.0,0.0,0.0,0.0
840d569ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840d56bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840d585ffffffff,1159.0,64.0,0.0,0.0,0.0,0.0
840d587ffffffff,12.0,9.0,0.0,0.0,0.0,0.0
840d58dffffffff,39.0,6.0,0.0,0.0,0.0,0.0
840d593ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
840d595ffffffff,95.0,29.0,0.0,0.0,0.0,0.0
840d597ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d59bffffffff,1.0,1.0,0.0,0.0,0.0,0.0
840d5a5ffffffff,32.0,15.0,0.0,0.0,0.0,0.0
840d5a7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d5a9ffffffff,937.0,277.0,0.0,0.0,0.0,0.0
840d5abffffffff,17.0,8.0,0.0,0.0,0.0,0.0
840d5adffffffff,11.0,2.0,0.0,0.0,0.0,0.0
840d5b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d5b9ffffffff,61.0,24.0,0.0,0.0,0.0,0.0
840d5bbffffffff,13.0,5.0,0.0,0.0,0.0,0.0
840d5c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d5c7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840d5e3ffffffff,53.0,22.0,0.0,0.0,0.0,0.0
840d5e5ffffffff,13.0,10.0,0.0,0.0,0.0,0.0
840d5e7ffffffff,163.0,76.0,0.0,0.0,0.0,0.0
840d5ebffffffff,7.0,3.0,0.0,0.0,0.0,0.0
840d605ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d619ffffffff,33.0,12.0,0.0,0.0,0.0,0.0
840d61bffffffff,21.0,0.0,0.0,0.0,0.0,0.0
840d653ffffffff,6.0,4.0,0.0,0.0,0.0,0.0
840d683ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d6a1ffffffff,8.0,4.0,0.0,0.0,0.0,0.0
840d6a9ffffffff,5.0,1.0,0.0,0.0,0.0,0.0
840d6abffffffff,1.0,1.0,0.0,0.0,0.0,0.0
840d6b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d6bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d6c5ffffffff,6.0,4.0,0.0,0.0,0.0,0.0
840d6cdffffffff,18.0,2.0,0.0,0.0,0.0,0.0
840d6e3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d6e7ffffffff,14.0,12.0,0.0,0.0,0.0,0.0
840d6e9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
840d71dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d723ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
840d729ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d737ffffffff,20.0,7.0,0.0,0.0,0.0,0.0
840d753ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
840e291ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e29bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e409ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e40bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e413ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e41bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e41dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e453ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
840e45bffffffff,43.0,10.0,0.0,0.0,0.0,0.0
840e469ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e481ffffffff,47.0,2.0,0.0,0.0,0.0,0.0
840e483ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e487ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840e48dffffffff,96.0,2.0,0.0,0.0,0.0,0.0
840e491ffffffff,183.0,0.0,0.0,0.0,0.0,0.0
840e493ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
840e495ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840e497ffffffff,404.0,0.0,0.0,0.0,0.0,0.0
840e499ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
840e49bffffffff,387.0,2.0,0.0,0.0,0.0,0.0
840e49dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e4a1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840e4a3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840e4a5ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
840e4a7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
840e4a9ffffffff,488.0,0.0,0.0,0.0,0.0,0.0
840e4abffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e4b1ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
840e4b3ffffffff,150.0,16.0,0.0,0.0,0.0,0.0
840e4bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e4c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e4c3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840e4c5ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
840e4cbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840e4cdffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840e4d1ffffffff,75.0,0.0,0.0,0.0,0.0,0.0
840e4d3ffffffff,129.0,0.0,0.0,0.0,0.0,0.0
840e4d5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e4d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e4d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e4dbffffffff,926.0,4.0,0.0,0.0,0.0,0.0
840e4e3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e4e7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840e515ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e51dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e523ffffffff,64.0,0.0,0.0,0.0,0.0,0.0
840e52bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840e531ffffffff,93.0,0.0,0.0,0.0,0.0,0.0
840e535ffffffff,67.0,0.0,0.0,0.0,0.0,0.0
840e539ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e53dffffffff,41.0,0.0,0.0,0.0,0.0,0.0
840e583ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
840e59bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840e59dffffffff,17.0,0.0,0.0,0.0,0.0,0.0
840e5a1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e5a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e5abffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840e5adffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e5b3ffffffff,56.0,3.0,0.0,0.0,0.0,0.0
840e5b7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e5b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e5bdffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840e603ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e613ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e623ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840e693ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840e697ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840e69bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e6adffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840e6b1ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
840e6b3ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
840e6b5ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
840e6b7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840e6bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e6c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e6cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e6e5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e6e7ffffffff,12.0,3.0,0.0,0.0,0.0,0.0
840e6e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e805ffffffff,934.0,0.0,0.0,0.0,0.0,0.0
840e807ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
840e831ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e835ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e83bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840e891ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840e897ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840e89bffffffff,19.0,0.0,0.0,0.0,0.0,0.0
840e8d3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840e8ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e911ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
840e919ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e945ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
840e963ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
840e969ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e9a1ffffffff,6.0,3.0,0.0,0.0,0.0,0.0
840e9a5ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
840e9a7ffffffff,14.0,8.0,0.0,0.0,0.0,0.0
840eb37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ec09ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ec0bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ec19ffffffff,37.0,37.0,0.0,0.0,0.0,0.0
840ec21ffffffff,63.0,0.0,0.0,0.0,0.0,0.0
840ec23ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
840ec27ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
840ec29ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
840ec2dffffffff,23.0,0.0,0.0,0.0,0.0,0.0
840ec4dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ec6bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ec81ffffffff,14.0,5.0,0.0,0.0,0.0,0.0
840ec83ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
840ec85ffffffff,39.0,2.0,0.0,0.0,0.0,0.0
840ec91ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
840ec93ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ec95ffffffff,42.0,6.0,0.0,0.0,0.0,0.0
840ec97ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
840ec99ffffffff,16.0,16.0,0.0,0.0,0.0,0.0
840ec9bffffffff,42.0,28.0,0.0,0.0,0.0,0.0
840ec9dffffffff,65.0,27.0,0.0,0.0,0.0,0.0
840eca5ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
840eca7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
840ecabffffffff,55.0,2.0,0.0,0.0,0.0,0.0
840ecb3ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
840ecb9ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
840ecbbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ecbdffffffff,72.0,14.0,0.0,0.0,0.0,0.0
840ecc1ffffffff,61.0,16.0,0.0,0.0,0.0,0.0
840ecc9ffffffff,452.0,194.0,0.0,0.0,0.0,0.0
840ecd1ffffffff,3.0,2.0,0.0,0.0,0.0,0.0
840ecd7ffffffff,75.0,31.0,0.0,0.0,0.0,0.0
840ed09ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ed13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ed1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ed1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ed27ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
840ed41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ed45ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840ed49ffffffff,9.0,2.0,0.0,0.0,0.0,0.0
840ed4dffffffff,16.0,0.0,0.0,0.0,0.0,0.0
840ed55ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ed5dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ed81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ed85ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ed87ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ed91ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840ed93ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ed95ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840ed97ffffffff,10.0,4.0,0.0,0.0,0.0,0.0
840ed99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ed9bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ed9dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840edabffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840edb5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840edb9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840edbbffffffff,15.0,0.0,0.0,0.0,0.0,0.0
840edbdffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840edc9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840edd5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ede1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ede5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ededffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ee13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ee27ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
840ee81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ee85ffffffff,9.0,4.0,0.0,0.0,0.0,0.0
840ee89ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840ee8bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840ee91ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ee95ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ee97ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840ee9dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840eea7ffffffff,1955.0,871.0,0.0,0.0,0.0,0.0
840eeb5ffffffff,77.0,4.0,0.0,0.0,0.0,0.0
840eeb9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840eebdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840eec7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eec9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eecdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840eed1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840eed3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eed5ffffffff,51.0,0.0,0.0,0.0,0.0,0.0
840eee3ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
840eeebffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840ef03ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
840ef07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ef15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ef1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ef1dffffffff,14.0,14.0,0.0,0.0,0.0,0.0
840ef21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ef25ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840ef2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ef2dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
