cell_id,Sterna hirundo,Sterna hirundo hirundo/tibetana,Sterna hirundo longipennis,Sterna hirundo hirundo/tibetana x longipennis
841e5a9ffffffff,3.0,3.0,0.0,0.0
841e5adffffffff,4.0,4.0,0.0,0.0
841e615ffffffff,2.0,0.0,0.0,0.0
841e76dffffffff,2.0,0.0,0.0,0.0
841ea03ffffffff,2.0,0.0,0.0,0.0
841ea0bffffffff,7.0,4.0,0.0,0.0
841ea19ffffffff,2.0,0.0,0.0,0.0
841ea45ffffffff,2.0,0.0,0.0,0.0
841ea55ffffffff,17.0,8.0,0.0,0.0
841ea57ffffffff,2.0,0.0,0.0,0.0
841ec09ffffffff,1.0,0.0,0.0,0.0
841ec1dffffffff,2.0,0.0,0.0,0.0
841ec33ffffffff,1.0,1.0,0.0,0.0
841ec37ffffffff,1.0,0.0,0.0,0.0
841ecb9ffffffff,1.0,1.0,0.0,0.0
841eccbffffffff,1.0,0.0,0.0,0.0
841ecd5ffffffff,2.0,0.0,0.0,0.0
841eda1ffffffff,12.0,0.0,0.0,0.0
841ede1ffffffff,5.0,0.0,0.0,0.0
841ee65ffffffff,3.0,0.0,0.0,0.0
841ee81ffffffff,1.0,0.0,0.0,0.0
841ee91ffffffff,1.0,1.0,0.0,0.0
841eeb7ffffffff,1.0,0.0,0.0,0.0
841eee3ffffffff,1.0,0.0,0.0,0.0
841ef27ffffffff,6.0,6.0,0.0,0.0
841f03bffffffff,1.0,1.0,0.0,0.0
841f09bffffffff,2.0,0.0,0.0,0.0
841f14dffffffff,2.0,2.0,0.0,0.0
841f1a1ffffffff,13.0,0.0,0.0,0.0
841f1abffffffff,2.0,0.0,0.0,0.0
841f1b3ffffffff,11.0,4.0,0.0,0.0
841f1bdffffffff,6.0,0.0,0.0,0.0
841f335ffffffff,2.0,0.0,0.0,0.0
841f351ffffffff,2.0,0.0,0.0,0.0
841f463ffffffff,1.0,0.0,0.0,0.0
841f535ffffffff,4.0,0.0,0.0,0.0
841f53dffffffff,2.0,2.0,0.0,0.0
841f725ffffffff,5.0,0.0,0.0,0.0
841f727ffffffff,7.0,0.0,0.0,0.0
841f72dffffffff,1.0,0.0,0.0,0.0
841f823ffffffff,13.0,0.0,0.0,0.0
841f827ffffffff,18.0,0.0,0.0,0.0
841f8d3ffffffff,1.0,0.0,0.0,0.0
841f8e9ffffffff,2.0,0.0,0.0,0.0
841f8edffffffff,2.0,0.0,0.0,0.0
841f981ffffffff,3.0,0.0,0.0,0.0
841f9cdffffffff,2.0,2.0,0.0,0.0
841fa35ffffffff,4.0,0.0,0.0,0.0
841fab7ffffffff,1.0,0.0,0.0,0.0
841faddffffffff,2.0,0.0,0.0,0.0
841fae7ffffffff,1.0,0.0,0.0,0.0
841fb47ffffffff,3.0,0.0,0.0,0.0
842010dffffffff,2.0,0.0,0.0,0.0
8420187ffffffff,1.0,0.0,0.0,0.0
8420333ffffffff,6.0,0.0,0.0,0.0
8420a57ffffffff,4.0,4.0,0.0,0.0
8421567ffffffff,4.0,0.0,0.0,0.0
8421981ffffffff,3.0,0.0,0.0,0.0
8422db7ffffffff,29.0,0.0,26.0,0.0
84240cdffffffff,2.0,0.0,0.0,0.0
84242d5ffffffff,1.0,0.0,0.0,0.0
8424311ffffffff,6.0,0.0,0.0,0.0
8424759ffffffff,1.0,1.0,0.0,0.0
8425115ffffffff,5.0,0.0,5.0,0.0
8425131ffffffff,3.0,2.0,0.0,0.0
8425135ffffffff,2.0,0.0,0.0,0.0
84255a3ffffffff,1.0,0.0,1.0,0.0
84255b7ffffffff,1.0,0.0,1.0,0.0
8426039ffffffff,8.0,0.0,0.0,0.0
8426085ffffffff,2.0,0.0,0.0,0.0
842608dffffffff,4.0,0.0,0.0,0.0
84260a1ffffffff,5.0,0.0,0.0,0.0
84260adffffffff,5.0,1.0,0.0,0.0
84260b5ffffffff,2.0,0.0,0.0,0.0
84260b9ffffffff,2.0,0.0,0.0,0.0
84260d7ffffffff,2.0,0.0,0.0,0.0
84260d9ffffffff,3.0,0.0,0.0,0.0
8426117ffffffff,2.0,2.0,0.0,0.0
8426127ffffffff,2.0,0.0,0.0,0.0
84261b1ffffffff,3.0,0.0,0.0,0.0
84261b3ffffffff,3.0,0.0,0.0,0.0
84261dbffffffff,3.0,0.0,0.0,0.0
8426219ffffffff,2.0,0.0,0.0,0.0
842621bffffffff,2.0,0.0,0.0,0.0
8426245ffffffff,2.0,0.0,0.0,0.0
842624bffffffff,2.0,0.0,0.0,0.0
8426251ffffffff,2.0,0.0,0.0,0.0
842626dffffffff,2.0,0.0,0.0,0.0
8426291ffffffff,4.0,0.0,0.0,0.0
8426293ffffffff,2.0,0.0,0.0,0.0
84262a1ffffffff,4.0,0.0,0.0,0.0
84262adffffffff,2.0,0.0,0.0,0.0
84262c1ffffffff,2.0,0.0,0.0,0.0
84262c3ffffffff,1.0,0.0,0.0,0.0
84262c9ffffffff,4.0,0.0,0.0,0.0
84262cdffffffff,2.0,0.0,0.0,0.0
84262d9ffffffff,6.0,0.0,0.0,0.0
84262dbffffffff,2.0,0.0,0.0,0.0
8426345ffffffff,4.0,0.0,0.0,0.0
8426363ffffffff,3.0,0.0,0.0,0.0
8426409ffffffff,12.0,0.0,0.0,0.0
8426413ffffffff,2.0,0.0,0.0,0.0
8426425ffffffff,2.0,0.0,0.0,0.0
8426439ffffffff,2.0,0.0,0.0,0.0
842644bffffffff,2.0,0.0,0.0,0.0
8426461ffffffff,4.0,0.0,0.0,0.0
842646bffffffff,58.0,0.0,0.0,0.0
8426481ffffffff,1.0,0.0,0.0,0.0
8426483ffffffff,2.0,0.0,0.0,0.0
8426489ffffffff,34.0,0.0,0.0,0.0
8426493ffffffff,2.0,0.0,0.0,0.0
8426497ffffffff,2.0,0.0,0.0,0.0
842649bffffffff,1.0,0.0,0.0,0.0
84264b9ffffffff,26.0,0.0,0.0,0.0
84264c5ffffffff,16.0,0.0,0.0,0.0
84264c7ffffffff,11.0,0.0,0.0,0.0
84264cbffffffff,4.0,0.0,0.0,0.0
84264d9ffffffff,23.0,0.0,0.0,0.0
84264dbffffffff,3.0,0.0,0.0,0.0
84264e5ffffffff,14.0,0.0,0.0,0.0
84264edffffffff,2.0,0.0,0.0,0.0
8426501ffffffff,10.0,0.0,0.0,0.0
8426531ffffffff,9.0,0.0,0.0,0.0
842653bffffffff,13.0,0.0,0.0,0.0
842654dffffffff,6.0,0.0,0.0,0.0
8426555ffffffff,2.0,0.0,0.0,0.0
8426557ffffffff,3.0,0.0,0.0,0.0
8426567ffffffff,14.0,0.0,0.0,0.0
842656dffffffff,6.0,0.0,0.0,0.0
8426593ffffffff,5.0,0.0,0.0,0.0
842659bffffffff,1.0,0.0,0.0,0.0
84265b1ffffffff,2.0,0.0,0.0,0.0
84265b9ffffffff,5.0,0.0,0.0,0.0
84265dbffffffff,4.0,0.0,0.0,0.0
8426605ffffffff,2.0,0.0,0.0,0.0
8426607ffffffff,3.0,0.0,0.0,0.0
8426609ffffffff,4.0,0.0,0.0,0.0
842661bffffffff,21.0,0.0,0.0,0.0
8426629ffffffff,1.0,0.0,0.0,0.0
8426635ffffffff,3.0,0.0,0.0,0.0
8426639ffffffff,3.0,0.0,0.0,0.0
8426641ffffffff,12.0,2.0,0.0,0.0
8426645ffffffff,4.0,0.0,0.0,0.0
8426649ffffffff,16.0,0.0,0.0,0.0
842664bffffffff,2.0,0.0,0.0,0.0
842664dffffffff,51.0,1.0,0.0,0.0
8426651ffffffff,1.0,0.0,0.0,0.0
8426661ffffffff,2.0,0.0,0.0,0.0
8426665ffffffff,5.0,0.0,0.0,0.0
842666bffffffff,3.0,0.0,0.0,0.0
8426683ffffffff,1.0,0.0,0.0,0.0
8426689ffffffff,12.0,3.0,0.0,0.0
8426693ffffffff,2.0,0.0,0.0,0.0
842669bffffffff,6.0,0.0,0.0,0.0
84266b1ffffffff,11.0,0.0,0.0,0.0
84266c5ffffffff,1.0,0.0,0.0,0.0
84266d1ffffffff,2.0,0.0,0.0,0.0
84266dbffffffff,6.0,0.0,0.0,0.0
84266e1ffffffff,2.0,0.0,0.0,0.0
8426719ffffffff,2.0,0.0,0.0,0.0
8426723ffffffff,4.0,0.0,0.0,0.0
8426733ffffffff,8.0,0.0,0.0,0.0
8426745ffffffff,9.0,0.0,0.0,0.0
8426747ffffffff,8.0,0.0,0.0,0.0
842675dffffffff,2.0,0.0,0.0,0.0
8426805ffffffff,1.0,0.0,0.0,0.0
842680bffffffff,2.0,0.0,0.0,0.0
8426819ffffffff,2.0,0.0,0.0,0.0
842681bffffffff,4.0,0.0,0.0,0.0
8426841ffffffff,5.0,0.0,0.0,0.0
842685dffffffff,2.0,0.0,0.0,0.0
8426881ffffffff,14.0,0.0,0.0,0.0
8426889ffffffff,3.0,0.0,0.0,0.0
84268a3ffffffff,1.0,0.0,0.0,0.0
84268adffffffff,3.0,0.0,0.0,0.0
84268b3ffffffff,1.0,0.0,0.0,0.0
84268c7ffffffff,5.0,0.0,0.0,0.0
84268cdffffffff,32.0,0.0,0.0,0.0
84268d3ffffffff,4.0,0.0,0.0,0.0
84268d7ffffffff,12.0,0.0,0.0,0.0
84268e1ffffffff,5.0,0.0,0.0,0.0
8426929ffffffff,5.0,0.0,0.0,0.0
8426945ffffffff,4.0,0.0,0.0,0.0
8426961ffffffff,66.0,0.0,0.0,0.0
8426963ffffffff,19.0,0.0,0.0,0.0
8426969ffffffff,43.0,0.0,0.0,0.0
842696bffffffff,7.0,0.0,0.0,0.0
8426987ffffffff,14.0,0.0,0.0,0.0
8426989ffffffff,2.0,0.0,0.0,0.0
842699bffffffff,2.0,0.0,0.0,0.0
84269c1ffffffff,4.0,0.0,0.0,0.0
84269cbffffffff,4.0,0.0,0.0,0.0
84269cdffffffff,22.0,0.0,0.0,0.0
84269d1ffffffff,2.0,0.0,0.0,0.0
8426a29ffffffff,2.0,0.0,0.0,0.0
8426a2bffffffff,2.0,0.0,0.0,0.0
8426a3bffffffff,1.0,0.0,0.0,0.0
8426a87ffffffff,22.0,0.0,0.0,0.0
8426a8bffffffff,37.0,0.0,0.0,0.0
8426a99ffffffff,14.0,0.0,0.0,0.0
8426a9bffffffff,5.0,0.0,0.0,0.0
8426aa1ffffffff,6.0,0.0,0.0,0.0
8426aa5ffffffff,48.0,0.0,0.0,0.0
8426aa7ffffffff,4.0,0.0,0.0,0.0
8426aabffffffff,11.0,0.0,0.0,0.0
8426aadffffffff,4.0,0.0,0.0,0.0
8426abdffffffff,1.0,0.0,0.0,0.0
8426ac1ffffffff,2.0,0.0,0.0,0.0
8426ac5ffffffff,8.0,0.0,0.0,0.0
8426ad1ffffffff,11.0,2.0,0.0,0.0
8426adbffffffff,5.0,0.0,0.0,0.0
8426b39ffffffff,1.0,0.0,0.0,0.0
8426b3dffffffff,2.0,0.0,0.0,0.0
8426b69ffffffff,2.0,0.0,0.0,0.0
8426c19ffffffff,11.0,0.0,0.0,0.0
8426c1bffffffff,8.0,0.0,0.0,0.0
8426c5bffffffff,4.0,0.0,0.0,0.0
8426c87ffffffff,9.0,0.0,0.0,0.0
8426c89ffffffff,3.0,0.0,0.0,0.0
8426c9dffffffff,3.0,0.0,0.0,0.0
8426cbdffffffff,2.0,0.0,0.0,0.0
8426d15ffffffff,2.0,0.0,0.0,0.0
8426d25ffffffff,2.0,0.0,0.0,0.0
8426d2bffffffff,13.0,0.0,0.0,0.0
8426d95ffffffff,11.0,0.0,0.0,0.0
8426db3ffffffff,4.0,0.0,0.0,0.0
8426dcbffffffff,2.0,0.0,0.0,0.0
8426ddbffffffff,1.0,0.0,0.0,0.0
8426de7ffffffff,9.0,0.0,0.0,0.0
8426e19ffffffff,3.0,0.0,0.0,0.0
8426e21ffffffff,11.0,0.0,0.0,0.0
8426e29ffffffff,2.0,0.0,0.0,0.0
8426e2dffffffff,12.0,0.0,0.0,0.0
8426e43ffffffff,6.0,0.0,0.0,0.0
8426e5bffffffff,21.0,0.0,0.0,0.0
8426e67ffffffff,4.0,0.0,0.0,0.0
8426e81ffffffff,2.0,0.0,0.0,0.0
8426e9dffffffff,2.0,0.0,0.0,0.0
8426ed5ffffffff,2.0,0.0,0.0,0.0
8426ed7ffffffff,2.0,0.0,0.0,0.0
8426ee3ffffffff,2.0,0.0,0.0,0.0
8426f21ffffffff,2.0,0.0,0.0,0.0
8426f25ffffffff,8.0,0.0,0.0,0.0
8426f27ffffffff,2.0,0.0,0.0,0.0
8426f2dffffffff,7.0,0.0,0.0,0.0
8427021ffffffff,6.0,0.0,0.0,0.0
8427025ffffffff,5.0,0.0,0.0,0.0
8427027ffffffff,4.0,0.0,0.0,0.0
8427029ffffffff,2.0,0.0,0.0,0.0
842702bffffffff,3.0,0.0,0.0,0.0
8427051ffffffff,2.0,0.0,0.0,0.0
84270e1ffffffff,8.0,2.0,0.0,0.0
84270e5ffffffff,4.0,0.0,0.0,0.0
84270e7ffffffff,1.0,0.0,0.0,0.0
842711bffffffff,16.0,0.0,0.0,0.0
84271d3ffffffff,1.0,0.0,0.0,0.0
842723bffffffff,1.0,0.0,0.0,0.0
8427289ffffffff,7.0,0.0,0.0,0.0
84272a5ffffffff,2.0,0.0,0.0,0.0
8427405ffffffff,2.0,0.0,0.0,0.0
8427407ffffffff,4.0,0.0,0.0,0.0
8427409ffffffff,3.0,0.0,0.0,0.0
8427411ffffffff,2.0,0.0,0.0,0.0
842741dffffffff,4.0,0.0,0.0,0.0
8427423ffffffff,6.0,0.0,0.0,0.0
8427435ffffffff,2.0,0.0,0.0,0.0
8427437ffffffff,31.0,7.0,0.0,0.0
842743dffffffff,1.0,0.0,0.0,0.0
8427441ffffffff,8.0,0.0,0.0,0.0
8427445ffffffff,5.0,0.0,0.0,0.0
8427449ffffffff,9.0,0.0,0.0,0.0
842744bffffffff,1.0,0.0,0.0,0.0
842746bffffffff,2.0,0.0,0.0,0.0
842746dffffffff,18.0,0.0,0.0,0.0
8427481ffffffff,5.0,0.0,0.0,0.0
8427483ffffffff,6.0,0.0,0.0,0.0
8427485ffffffff,13.0,0.0,0.0,0.0
842748dffffffff,13.0,0.0,0.0,0.0
8427491ffffffff,2.0,0.0,0.0,0.0
8427495ffffffff,7.0,0.0,0.0,0.0
8427499ffffffff,56.0,0.0,0.0,0.0
842749dffffffff,3.0,0.0,0.0,0.0
84274a3ffffffff,5.0,0.0,0.0,0.0
84274abffffffff,18.0,0.0,0.0,0.0
84274b1ffffffff,4.0,0.0,0.0,0.0
84274b7ffffffff,4.0,0.0,0.0,0.0
84274b9ffffffff,3.0,0.0,0.0,0.0
84274c1ffffffff,4.0,0.0,0.0,0.0
84274cbffffffff,9.0,0.0,0.0,0.0
84274d3ffffffff,12.0,0.0,0.0,0.0
84274d9ffffffff,8.0,0.0,0.0,0.0
84274dbffffffff,6.0,0.0,0.0,0.0
84274ddffffffff,33.0,0.0,0.0,0.0
84274e3ffffffff,16.0,0.0,0.0,0.0
8427513ffffffff,3.0,0.0,0.0,0.0
842751bffffffff,4.0,0.0,0.0,0.0
8427527ffffffff,3.0,0.0,0.0,0.0
8427529ffffffff,12.0,0.0,0.0,0.0
8427531ffffffff,2.0,0.0,0.0,0.0
8427535ffffffff,2.0,0.0,0.0,0.0
8427537ffffffff,3.0,0.0,0.0,0.0
8427541ffffffff,28.0,0.0,0.0,0.0
8427545ffffffff,2.0,0.0,0.0,0.0
842754bffffffff,1.0,0.0,0.0,0.0
8427551ffffffff,1.0,0.0,0.0,0.0
8427553ffffffff,2.0,0.0,0.0,0.0
842755bffffffff,2.0,0.0,0.0,0.0
8427569ffffffff,58.0,2.0,0.0,0.0
8427581ffffffff,67.0,0.0,0.0,0.0
8427583ffffffff,9.0,0.0,0.0,0.0
842758bffffffff,13.0,0.0,0.0,0.0
8427593ffffffff,3.0,0.0,0.0,0.0
8427597ffffffff,1.0,0.0,0.0,0.0
8427599ffffffff,7.0,0.0,0.0,0.0
842759bffffffff,2.0,0.0,0.0,0.0
842759dffffffff,2.0,0.0,0.0,0.0
84275a1ffffffff,2.0,0.0,0.0,0.0
84275a3ffffffff,10.0,0.0,0.0,0.0
84275b5ffffffff,8.0,0.0,0.0,0.0
84275b7ffffffff,1.0,0.0,0.0,0.0
84275c3ffffffff,15.0,0.0,0.0,0.0
84275c7ffffffff,36.0,1.0,0.0,0.0
84275cbffffffff,16.0,0.0,0.0,0.0
84275d1ffffffff,16.0,2.0,0.0,0.0
84275d3ffffffff,3.0,0.0,0.0,0.0
84275d5ffffffff,5.0,0.0,0.0,0.0
84275d7ffffffff,2.0,0.0,0.0,0.0
84275d9ffffffff,28.0,2.0,0.0,0.0
84275e1ffffffff,2.0,0.0,0.0,0.0
8427631ffffffff,2.0,0.0,0.0,0.0
842763bffffffff,14.0,0.0,0.0,0.0
8427651ffffffff,2.0,0.0,0.0,0.0
842766dffffffff,2.0,0.0,0.0,0.0
8427691ffffffff,3.0,0.0,0.0,0.0
8427699ffffffff,4.0,0.0,0.0,0.0
84276a7ffffffff,6.0,0.0,0.0,0.0
84276abffffffff,3.0,0.0,0.0,0.0
84276b7ffffffff,26.0,0.0,0.0,0.0
84276bbffffffff,3.0,0.0,0.0,0.0
84276bdffffffff,19.0,0.0,0.0,0.0
84276d3ffffffff,2.0,0.0,0.0,0.0
84276d7ffffffff,34.0,34.0,0.0,0.0
84276e5ffffffff,5.0,0.0,0.0,0.0
84276edffffffff,15.0,0.0,0.0,0.0
8427711ffffffff,3.0,0.0,0.0,0.0
8427713ffffffff,2.0,0.0,0.0,0.0
8427715ffffffff,4.0,0.0,0.0,0.0
842771dffffffff,6.0,0.0,0.0,0.0
842773bffffffff,3.0,0.0,0.0,0.0
842785bffffffff,11.0,0.0,0.0,0.0
8427861ffffffff,1.0,0.0,0.0,0.0
84278b3ffffffff,4.0,0.0,0.0,0.0
84278b9ffffffff,2.0,0.0,0.0,0.0
8427927ffffffff,10.0,0.0,0.0,0.0
842794bffffffff,2.0,0.0,0.0,0.0
8427967ffffffff,6.0,0.0,0.0,0.0
8427969ffffffff,3.0,0.0,0.0,0.0
84279ebffffffff,4.0,0.0,0.0,0.0
8427a01ffffffff,4.0,0.0,0.0,0.0
8427a03ffffffff,2.0,0.0,0.0,0.0
8427a2dffffffff,7.0,0.0,0.0,0.0
8427a61ffffffff,2.0,0.0,0.0,0.0
8427a87ffffffff,4.0,0.0,0.0,0.0
8427ad9ffffffff,6.0,0.0,0.0,0.0
8428007ffffffff,7.0,0.0,0.0,0.0
842802bffffffff,35.0,0.0,0.0,0.0
8428039ffffffff,1.0,0.0,0.0,0.0
842803dffffffff,12.0,0.0,0.0,0.0
842806bffffffff,12.0,0.0,0.0,0.0
8428119ffffffff,3.0,0.0,0.0,0.0
842813bffffffff,8.0,0.0,0.0,0.0
8428159ffffffff,3.0,0.0,0.0,0.0
8428183ffffffff,1.0,0.0,0.0,0.0
8428195ffffffff,19.0,0.0,0.0,0.0
842819dffffffff,13.0,0.0,0.0,0.0
84281a5ffffffff,4.0,0.0,0.0,0.0
84281b3ffffffff,8.0,0.0,0.0,0.0
84281c3ffffffff,2.0,0.0,0.0,0.0
84281ddffffffff,2.0,0.0,0.0,0.0
84281e3ffffffff,3.0,0.0,0.0,0.0
84281e9ffffffff,4.0,0.0,0.0,0.0
8428229ffffffff,4.0,0.0,0.0,0.0
8428301ffffffff,58.0,0.0,0.0,0.0
8428309ffffffff,94.0,1.0,0.0,0.0
842830bffffffff,7.0,0.0,0.0,0.0
8428317ffffffff,2.0,0.0,0.0,0.0
8428319ffffffff,11.0,0.0,0.0,0.0
842831dffffffff,1.0,1.0,0.0,0.0
8428321ffffffff,12.0,0.0,0.0,0.0
8428335ffffffff,17.0,0.0,0.0,0.0
8428343ffffffff,270.0,0.0,0.0,0.0
8428347ffffffff,66.0,0.0,0.0,0.0
8428349ffffffff,4.0,0.0,0.0,0.0
