cell_id,Quiscalus quiscula,Quiscalus quiscula stonei,Quiscalus quiscula quiscula,Quiscalus quiscula versicolor,Quiscalus quiscula quiscula/stonei
8426041ffffffff,2.0,0.0,0.0,2.0,0.0
8426043ffffffff,8.0,0.0,0.0,4.0,0.0
8426049ffffffff,2.0,0.0,0.0,2.0,0.0
8426059ffffffff,2.0,0.0,0.0,0.0,0.0
8426063ffffffff,2.0,0.0,0.0,0.0,0.0
8426085ffffffff,6.0,0.0,0.0,6.0,0.0
842608dffffffff,6.0,0.0,0.0,6.0,0.0
8426099ffffffff,1.0,0.0,0.0,0.0,0.0
84260a1ffffffff,6.0,0.0,0.0,4.0,0.0
84260a7ffffffff,2.0,0.0,0.0,2.0,0.0
84260a9ffffffff,2.0,0.0,0.0,0.0,0.0
84260b9ffffffff,1.0,0.0,0.0,0.0,0.0
84260d9ffffffff,2.0,0.0,0.0,0.0,0.0
84260e3ffffffff,4.0,0.0,0.0,4.0,0.0
84260e7ffffffff,2.0,0.0,0.0,2.0,0.0
8426117ffffffff,1.0,0.0,0.0,0.0,0.0
8426139ffffffff,1.0,0.0,0.0,0.0,0.0
8426143ffffffff,1.0,0.0,0.0,1.0,0.0
8426163ffffffff,2.0,0.0,0.0,2.0,0.0
84261dbffffffff,5.0,0.0,0.0,5.0,0.0
8426213ffffffff,2.0,0.0,0.0,0.0,0.0
8426219ffffffff,2.0,0.0,0.0,0.0,0.0
8426229ffffffff,4.0,0.0,0.0,4.0,0.0
8426231ffffffff,4.0,0.0,0.0,0.0,0.0
8426245ffffffff,10.0,0.0,0.0,0.0,0.0
842624dffffffff,4.0,0.0,0.0,0.0,0.0
8426257ffffffff,2.0,0.0,0.0,0.0,0.0
8426259ffffffff,6.0,0.0,0.0,0.0,0.0
842626dffffffff,2.0,0.0,0.0,0.0,0.0
8426281ffffffff,2.0,0.0,0.0,0.0,0.0
84262b3ffffffff,2.0,0.0,0.0,0.0,0.0
84262b7ffffffff,2.0,0.0,0.0,0.0,0.0
84262c1ffffffff,2.0,0.0,0.0,0.0,0.0
84262cdffffffff,9.0,0.0,0.0,0.0,0.0
84262dbffffffff,2.0,0.0,0.0,0.0,0.0
8426303ffffffff,2.0,0.0,0.0,0.0,0.0
842635bffffffff,3.0,0.0,0.0,0.0,0.0
8426403ffffffff,2.0,0.0,0.0,0.0,0.0
8426405ffffffff,2.0,0.0,0.0,0.0,0.0
842640dffffffff,3.0,0.0,0.0,0.0,0.0
8426411ffffffff,4.0,0.0,0.0,2.0,0.0
8426415ffffffff,6.0,0.0,0.0,2.0,0.0
8426417ffffffff,4.0,0.0,0.0,0.0,0.0
8426419ffffffff,2.0,0.0,0.0,0.0,0.0
8426429ffffffff,1.0,0.0,0.0,0.0,0.0
8426443ffffffff,2.0,0.0,0.0,0.0,0.0
8426459ffffffff,1.0,0.0,0.0,0.0,0.0
8426461ffffffff,5.0,0.0,0.0,0.0,0.0
8426463ffffffff,16.0,0.0,0.0,0.0,0.0
8426467ffffffff,1.0,0.0,0.0,0.0,0.0
842646bffffffff,9.0,0.0,0.0,0.0,0.0
8426487ffffffff,2.0,0.0,0.0,0.0,0.0
8426489ffffffff,25.0,0.0,0.0,0.0,0.0
842648bffffffff,2.0,0.0,0.0,0.0,0.0
8426491ffffffff,2.0,0.0,0.0,0.0,0.0
8426493ffffffff,6.0,0.0,0.0,0.0,0.0
8426497ffffffff,3.0,0.0,0.0,0.0,0.0
842649bffffffff,2.0,0.0,0.0,0.0,0.0
84264a1ffffffff,6.0,0.0,0.0,4.0,0.0
84264a7ffffffff,8.0,0.0,0.0,5.0,0.0
84264a9ffffffff,2.0,0.0,0.0,0.0,0.0
84264adffffffff,9.0,0.0,0.0,0.0,0.0
84264b9ffffffff,7.0,0.0,0.0,0.0,0.0
84264bdffffffff,2.0,0.0,0.0,0.0,0.0
84264c3ffffffff,3.0,0.0,0.0,0.0,0.0
84264c7ffffffff,7.0,0.0,0.0,0.0,0.0
84264d1ffffffff,7.0,0.0,0.0,0.0,0.0
84264dbffffffff,9.0,0.0,0.0,0.0,0.0
84264ddffffffff,2.0,0.0,0.0,0.0,0.0
84264e1ffffffff,6.0,0.0,0.0,0.0,0.0
84264e5ffffffff,13.0,0.0,0.0,1.0,0.0
84264edffffffff,1.0,0.0,0.0,0.0,0.0
8426521ffffffff,6.0,0.0,0.0,0.0,0.0
842652bffffffff,2.0,0.0,0.0,2.0,0.0
8426533ffffffff,1.0,0.0,0.0,0.0,0.0
842653bffffffff,5.0,0.0,0.0,0.0,0.0
8426541ffffffff,1.0,0.0,0.0,0.0,0.0
8426555ffffffff,2.0,0.0,0.0,0.0,0.0
8426557ffffffff,2.0,0.0,0.0,0.0,0.0
8426565ffffffff,1.0,0.0,0.0,1.0,0.0
8426567ffffffff,13.0,0.0,0.0,0.0,0.0
8426589ffffffff,8.0,0.0,0.0,0.0,0.0
842658bffffffff,2.0,0.0,0.0,0.0,0.0
8426593ffffffff,4.0,0.0,0.0,4.0,0.0
842659bffffffff,11.0,0.0,0.0,0.0,0.0
84265a3ffffffff,2.0,0.0,0.0,0.0,0.0
84265a7ffffffff,2.0,0.0,0.0,0.0,0.0
84265b1ffffffff,2.0,0.0,0.0,0.0,0.0
84265b5ffffffff,10.0,0.0,0.0,4.0,0.0
84265b9ffffffff,2.0,0.0,0.0,0.0,0.0
84265d3ffffffff,4.0,0.0,0.0,0.0,0.0
84265d5ffffffff,3.0,0.0,0.0,0.0,0.0
84265d7ffffffff,2.0,0.0,0.0,0.0,0.0
84265d9ffffffff,1.0,0.0,0.0,0.0,0.0
84265dbffffffff,5.0,0.0,0.0,0.0,0.0
84265e3ffffffff,1.0,0.0,0.0,0.0,0.0
8426641ffffffff,17.0,0.0,0.0,0.0,0.0
8426645ffffffff,4.0,0.0,0.0,0.0,0.0
8426649ffffffff,3.0,0.0,0.0,0.0,0.0
842664dffffffff,16.0,0.0,0.0,5.0,0.0
8426661ffffffff,27.0,0.0,0.0,0.0,0.0
8426665ffffffff,17.0,0.0,0.0,0.0,0.0
8426669ffffffff,7.0,0.0,0.0,0.0,0.0
842666bffffffff,12.0,0.0,0.0,0.0,0.0
842668bffffffff,1.0,0.0,0.0,0.0,0.0
842669bffffffff,10.0,0.0,0.0,0.0,0.0
84266a3ffffffff,3.0,0.0,0.0,1.0,0.0
84266a5ffffffff,2.0,0.0,0.0,0.0,0.0
84266a9ffffffff,2.0,0.0,0.0,0.0,0.0
84266b1ffffffff,1.0,0.0,0.0,0.0,0.0
84266b5ffffffff,1.0,0.0,0.0,0.0,0.0
84266bbffffffff,1.0,0.0,0.0,0.0,0.0
84266bdffffffff,3.0,0.0,0.0,0.0,0.0
84266d5ffffffff,2.0,0.0,0.0,0.0,0.0
84266dbffffffff,8.0,0.0,0.0,0.0,0.0
84266e1ffffffff,4.0,0.0,0.0,0.0,0.0
84266e7ffffffff,2.0,0.0,0.0,0.0,0.0
84266edffffffff,2.0,0.0,0.0,0.0,0.0
8426723ffffffff,4.0,0.0,0.0,4.0,0.0
8426745ffffffff,2.0,0.0,0.0,0.0,0.0
8426747ffffffff,3.0,0.0,0.0,0.0,0.0
842675dffffffff,3.0,0.0,0.0,0.0,0.0
8426801ffffffff,10.0,0.0,0.0,0.0,0.0
8426805ffffffff,1.0,0.0,0.0,0.0,0.0
842680bffffffff,8.0,0.0,0.0,2.0,0.0
8426813ffffffff,3.0,0.0,0.0,2.0,0.0
8426817ffffffff,6.0,0.0,0.0,0.0,0.0
8426819ffffffff,26.0,0.0,0.0,0.0,0.0
842681bffffffff,65.0,0.0,0.0,0.0,0.0
8426831ffffffff,2.0,0.0,0.0,0.0,0.0
8426833ffffffff,11.0,0.0,0.0,0.0,0.0
8426835ffffffff,1.0,0.0,0.0,0.0,0.0
842683bffffffff,2.0,0.0,0.0,0.0,0.0
842683dffffffff,1.0,0.0,0.0,0.0,0.0
8426853ffffffff,3.0,0.0,0.0,1.0,0.0
8426857ffffffff,11.0,0.0,0.0,0.0,0.0
8426859ffffffff,5.0,0.0,0.0,0.0,0.0
842685dffffffff,2.0,0.0,0.0,0.0,0.0
8426881ffffffff,56.0,0.0,0.0,16.0,0.0
8426885ffffffff,12.0,0.0,0.0,6.0,0.0
8426887ffffffff,7.0,0.0,0.0,7.0,0.0
8426889ffffffff,56.0,0.0,0.0,43.0,0.0
842688bffffffff,6.0,0.0,0.0,4.0,0.0
842688dffffffff,18.0,0.0,0.0,2.0,0.0
8426899ffffffff,24.0,0.0,0.0,13.0,0.0
842689dffffffff,9.0,0.0,0.0,4.0,0.0
84268a1ffffffff,3.0,0.0,0.0,0.0,0.0
84268a3ffffffff,1.0,0.0,0.0,0.0,0.0
84268abffffffff,2.0,0.0,0.0,0.0,0.0
84268adffffffff,2.0,0.0,0.0,0.0,0.0
84268bbffffffff,6.0,0.0,0.0,0.0,0.0
84268c5ffffffff,2.0,0.0,0.0,0.0,0.0
84268c7ffffffff,8.0,0.0,0.0,0.0,0.0
84268cdffffffff,104.0,0.0,0.0,3.0,0.0
84268d1ffffffff,11.0,0.0,0.0,0.0,0.0
84268d3ffffffff,14.0,0.0,0.0,8.0,0.0
84268d5ffffffff,8.0,0.0,0.0,0.0,0.0
84268d7ffffffff,37.0,0.0,0.0,31.0,0.0
84268d9ffffffff,15.0,0.0,0.0,0.0,0.0
84268dbffffffff,18.0,0.0,0.0,1.0,0.0
84268e7ffffffff,3.0,0.0,0.0,0.0,0.0
84268e9ffffffff,4.0,0.0,0.0,0.0,0.0
84268edffffffff,6.0,0.0,0.0,0.0,0.0
8426905ffffffff,14.0,0.0,0.0,2.0,0.0
842690dffffffff,11.0,0.0,0.0,1.0,0.0
8426929ffffffff,2.0,0.0,0.0,0.0,0.0
8426939ffffffff,2.0,0.0,0.0,0.0,0.0
8426945ffffffff,12.0,0.0,0.0,0.0,0.0
8426953ffffffff,3.0,0.0,0.0,0.0,0.0
8426957ffffffff,1.0,0.0,0.0,0.0,0.0
842695bffffffff,2.0,0.0,0.0,0.0,0.0
8426961ffffffff,36.0,0.0,0.0,12.0,0.0
8426963ffffffff,35.0,0.0,0.0,0.0,0.0
8426969ffffffff,20.0,0.0,0.0,12.0,0.0
842696bffffffff,1.0,0.0,0.0,0.0,0.0
8426983ffffffff,1.0,0.0,0.0,0.0,0.0
8426987ffffffff,22.0,0.0,0.0,0.0,0.0
8426989ffffffff,6.0,0.0,0.0,0.0,0.0
8426995ffffffff,46.0,0.0,0.0,0.0,0.0
842699dffffffff,11.0,0.0,0.0,0.0,0.0
84269bdffffffff,2.0,0.0,0.0,0.0,0.0
84269c1ffffffff,20.0,0.0,0.0,0.0,0.0
84269c3ffffffff,7.0,0.0,0.0,0.0,0.0
84269c5ffffffff,4.0,0.0,0.0,0.0,0.0
84269c7ffffffff,2.0,0.0,0.0,0.0,0.0
84269cbffffffff,15.0,0.0,0.0,0.0,0.0
84269cdffffffff,26.0,0.0,0.0,0.0,0.0
84269d3ffffffff,2.0,0.0,0.0,0.0,0.0
84269d9ffffffff,5.0,0.0,0.0,0.0,0.0
84269ddffffffff,8.0,0.0,0.0,0.0,0.0
84269e9ffffffff,5.0,0.0,0.0,0.0,0.0
8426a17ffffffff,2.0,0.0,0.0,2.0,0.0
8426a2bffffffff,1.0,0.0,0.0,1.0,0.0
8426a51ffffffff,3.0,0.0,0.0,3.0,0.0
8426a61ffffffff,2.0,0.0,0.0,0.0,0.0
8426a69ffffffff,1.0,0.0,0.0,0.0,0.0
8426a6dffffffff,2.0,0.0,0.0,0.0,0.0
8426a81ffffffff,10.0,0.0,0.0,0.0,0.0
8426a83ffffffff,1.0,0.0,0.0,0.0,0.0
8426a87ffffffff,22.0,0.0,0.0,0.0,0.0
8426a8bffffffff,12.0,0.0,0.0,0.0,0.0
8426a95ffffffff,2.0,0.0,0.0,2.0,0.0
8426a97ffffffff,3.0,0.0,0.0,0.0,0.0
8426aa1ffffffff,20.0,0.0,0.0,0.0,0.0
8426aa5ffffffff,45.0,0.0,0.0,1.0,0.0
8426aa7ffffffff,13.0,0.0,0.0,0.0,0.0
8426aa9ffffffff,8.0,0.0,0.0,0.0,0.0
8426aabffffffff,14.0,0.0,0.0,0.0,0.0
8426aadffffffff,3.0,0.0,0.0,0.0,0.0
8426ab3ffffffff,1.0,0.0,0.0,0.0,0.0
8426ab5ffffffff,4.0,0.0,0.0,0.0,0.0
8426ab7ffffffff,18.0,0.0,0.0,4.0,0.0
8426abbffffffff,5.0,0.0,0.0,0.0,0.0
8426abdffffffff,3.0,0.0,0.0,0.0,0.0
8426ac5ffffffff,6.0,0.0,0.0,6.0,0.0
8426acdffffffff,2.0,0.0,0.0,0.0,0.0
8426ae1ffffffff,2.0,0.0,0.0,0.0,0.0
8426ae3ffffffff,1.0,0.0,0.0,0.0,0.0
8426b0bffffffff,6.0,0.0,0.0,0.0,0.0
8426b25ffffffff,1.0,0.0,0.0,0.0,0.0
8426b33ffffffff,1.0,0.0,0.0,0.0,0.0
8426b57ffffffff,5.0,0.0,0.0,0.0,0.0
8426b61ffffffff,9.0,0.0,0.0,0.0,0.0
8426b69ffffffff,12.0,0.0,0.0,0.0,0.0
8426b6bffffffff,1.0,0.0,0.0,0.0,0.0
8426b6dffffffff,1.0,0.0,0.0,0.0,0.0
8426c2dffffffff,1.0,0.0,0.0,0.0,0.0
8426c87ffffffff,5.0,0.0,0.0,3.0,0.0
8426c89ffffffff,2.0,0.0,0.0,0.0,0.0
8426c91ffffffff,3.0,0.0,0.0,0.0,0.0
8426c93ffffffff,1.0,0.0,0.0,0.0,0.0
8426c9dffffffff,3.0,0.0,0.0,0.0,0.0
8426cb9ffffffff,27.0,0.0,0.0,0.0,0.0
8426cd1ffffffff,5.0,0.0,0.0,0.0,0.0
8426cd3ffffffff,4.0,0.0,0.0,0.0,0.0
8426cd5ffffffff,2.0,0.0,0.0,0.0,0.0
8426d0dffffffff,1.0,0.0,0.0,0.0,0.0
8426d31ffffffff,4.0,0.0,0.0,0.0,0.0
8426d35ffffffff,2.0,0.0,0.0,0.0,0.0
8426d37ffffffff,4.0,0.0,0.0,0.0,0.0
8426d39ffffffff,6.0,0.0,0.0,0.0,0.0
8426d41ffffffff,1.0,0.0,0.0,1.0,0.0
8426d47ffffffff,2.0,0.0,0.0,0.0,0.0
8426d49ffffffff,4.0,0.0,0.0,4.0,0.0
8426d4bffffffff,4.0,0.0,0.0,0.0,0.0
8426d57ffffffff,3.0,0.0,0.0,0.0,0.0
8426d67ffffffff,4.0,0.0,0.0,0.0,0.0
8426d6bffffffff,1.0,0.0,0.0,0.0,0.0
8426d81ffffffff,2.0,0.0,0.0,0.0,0.0
8426d95ffffffff,11.0,0.0,0.0,0.0,0.0
8426dc1ffffffff,2.0,0.0,0.0,0.0,0.0
8426ddbffffffff,4.0,0.0,0.0,0.0,0.0
8426dddffffffff,2.0,0.0,0.0,0.0,0.0
8426de7ffffffff,12.0,0.0,0.0,0.0,0.0
8426e21ffffffff,15.0,0.0,0.0,0.0,0.0
8426e27ffffffff,1.0,0.0,0.0,0.0,0.0
8426e2bffffffff,2.0,0.0,0.0,0.0,0.0
8426e2dffffffff,6.0,0.0,0.0,0.0,0.0
8426e33ffffffff,2.0,0.0,0.0,0.0,0.0
8426e43ffffffff,4.0,0.0,0.0,4.0,0.0
8426e59ffffffff,1.0,0.0,0.0,0.0,0.0
8426e5bffffffff,33.0,0.0,0.0,4.0,0.0
8426e9dffffffff,11.0,0.0,0.0,0.0,0.0
8426ec1ffffffff,2.0,0.0,0.0,0.0,0.0
8426ed1ffffffff,2.0,0.0,0.0,0.0,0.0
8426ed5ffffffff,5.0,0.0,0.0,0.0,0.0
8426ed7ffffffff,7.0,0.0,0.0,0.0,0.0
8426eddffffffff,3.0,0.0,0.0,0.0,0.0
8426f07ffffffff,3.0,0.0,0.0,0.0,0.0
8426f13ffffffff,1.0,0.0,0.0,0.0,0.0
8426f21ffffffff,9.0,0.0,0.0,9.0,0.0
8426f23ffffffff,7.0,0.0,0.0,7.0,0.0
8426f25ffffffff,79.0,0.0,0.0,67.0,0.0
8426f27ffffffff,25.0,0.0,0.0,8.0,0.0
8426f2bffffffff,1.0,0.0,0.0,1.0,0.0
8426f2dffffffff,79.0,0.0,0.0,40.0,0.0
8426f35ffffffff,1.0,0.0,0.0,1.0,0.0
8426f67ffffffff,2.0,0.0,0.0,2.0,0.0
8426f6dffffffff,4.0,0.0,0.0,0.0,0.0
842702bffffffff,1.0,0.0,0.0,0.0,0.0
8427095ffffffff,2.0,0.0,0.0,0.0,0.0
8427097ffffffff,2.0,0.0,0.0,0.0,0.0
84270a3ffffffff,2.0,0.0,0.0,0.0,0.0
84270b1ffffffff,1.0,0.0,0.0,0.0,0.0
84270bbffffffff,4.0,0.0,0.0,0.0,0.0
84270e7ffffffff,2.0,0.0,0.0,2.0,0.0
842711bffffffff,3.0,0.0,0.0,0.0,0.0
8427133ffffffff,1.0,0.0,0.0,0.0,0.0
8427183ffffffff,2.0,0.0,0.0,0.0,0.0
84271b3ffffffff,2.0,0.0,0.0,0.0,0.0
84271c9ffffffff,2.0,0.0,0.0,0.0,0.0
8427401ffffffff,41.0,0.0,0.0,0.0,0.0
8427405ffffffff,1.0,0.0,0.0,0.0,0.0
8427407ffffffff,2.0,0.0,0.0,0.0,0.0
8427409ffffffff,3.0,0.0,0.0,0.0,0.0
8427411ffffffff,18.0,0.0,0.0,0.0,0.0
8427413ffffffff,2.0,0.0,0.0,0.0,0.0
8427419ffffffff,17.0,0.0,0.0,0.0,0.0
842741bffffffff,41.0,0.0,0.0,0.0,0.0
842741dffffffff,10.0,0.0,0.0,0.0,0.0
8427425ffffffff,3.0,0.0,0.0,0.0,0.0
8427431ffffffff,4.0,0.0,0.0,0.0,0.0
8427435ffffffff,5.0,0.0,0.0,0.0,0.0
8427437ffffffff,3.0,0.0,0.0,0.0,0.0
8427441ffffffff,2.0,0.0,0.0,0.0,0.0
8427445ffffffff,37.0,0.0,0.0,0.0,0.0
842744bffffffff,2.0,0.0,0.0,0.0,0.0
8427453ffffffff,2.0,0.0,0.0,0.0,0.0
842745bffffffff,2.0,0.0,0.0,0.0,0.0
8427461ffffffff,2.0,0.0,0.0,0.0,0.0
8427463ffffffff,23.0,0.0,0.0,0.0,0.0
8427467ffffffff,4.0,0.0,0.0,0.0,0.0
8427481ffffffff,56.0,0.0,0.0,0.0,0.0
8427483ffffffff,5.0,0.0,0.0,0.0,0.0
8427485ffffffff,24.0,0.0,0.0,0.0,0.0
8427487ffffffff,20.0,0.0,0.0,0.0,0.0
8427489ffffffff,3.0,0.0,0.0,0.0,0.0
842748bffffffff,9.0,0.0,0.0,0.0,0.0
842748dffffffff,473.0,0.0,0.0,0.0,0.0
8427491ffffffff,7.0,0.0,0.0,0.0,0.0
8427493ffffffff,4.0,0.0,0.0,0.0,0.0
8427495ffffffff,5.0,0.0,0.0,0.0,0.0
8427497ffffffff,4.0,0.0,0.0,0.0,0.0
8427499ffffffff,191.0,0.0,0.0,0.0,0.0
842749bffffffff,20.0,0.0,0.0,0.0,0.0
842749dffffffff,15.0,0.0,0.0,0.0,0.0
84274a3ffffffff,7.0,0.0,0.0,1.0,0.0
84274abffffffff,71.0,0.0,0.0,0.0,0.0
84274b1ffffffff,11.0,0.0,0.0,0.0,0.0
84274b5ffffffff,35.0,0.0,0.0,0.0,0.0
84274b9ffffffff,6.0,0.0,0.0,0.0,0.0
84274bbffffffff,2.0,0.0,0.0,0.0,0.0
84274bdffffffff,6.0,0.0,0.0,0.0,0.0
84274c1ffffffff,10.0,0.0,0.0,0.0,0.0
84274c3ffffffff,2.0,0.0,0.0,0.0,0.0
84274c5ffffffff,3.0,0.0,0.0,0.0,0.0
84274c7ffffffff,4.0,0.0,0.0,0.0,0.0
84274c9ffffffff,4.0,0.0,0.0,0.0,0.0
84274cbffffffff,8.0,0.0,0.0,0.0,0.0
84274cdffffffff,3.0,0.0,0.0,0.0,0.0
84274d1ffffffff,10.0,0.0,0.0,0.0,0.0
84274d3ffffffff,62.0,0.0,0.0,0.0,0.0
84274d5ffffffff,31.0,0.0,0.0,0.0,0.0
84274d7ffffffff,26.0,0.0,0.0,0.0,0.0
84274d9ffffffff,16.0,0.0,0.0,0.0,0.0
84274dbffffffff,65.0,0.0,0.0,0.0,0.0
84274ddffffffff,26.0,0.0,0.0,0.0,0.0
84274e1ffffffff,2.0,0.0,0.0,0.0,0.0
84274e3ffffffff,65.0,0.0,0.0,0.0,0.0
84274e9ffffffff,1.0,0.0,0.0,0.0,0.0
84274edffffffff,1.0,0.0,0.0,0.0,0.0
8427501ffffffff,2.0,0.0,0.0,0.0,0.0
8427513ffffffff,1.0,0.0,0.0,0.0,0.0
8427519ffffffff,8.0,0.0,0.0,3.0,0.0
8427527ffffffff,4.0,0.0,0.0,0.0,0.0
8427537ffffffff,4.0,0.0,0.0,0.0,0.0
8427541ffffffff,7.0,0.0,0.0,0.0,0.0
8427545ffffffff,2.0,0.0,0.0,0.0,0.0
842754dffffffff,2.0,0.0,0.0,0.0,0.0
8427553ffffffff,4.0,0.0,0.0,0.0,0.0
8427561ffffffff,2.0,0.0,0.0,0.0,0.0
8427565ffffffff,3.0,0.0,0.0,0.0,0.0
8427569ffffffff,47.0,0.0,0.0,8.0,2.0
8427581ffffffff,20.0,0.0,0.0,0.0,0.0
8427585ffffffff,7.0,0.0,0.0,0.0,0.0
8427587ffffffff,1.0,0.0,0.0,0.0,0.0
8427591ffffffff,2.0,0.0,0.0,0.0,0.0
8427593ffffffff,4.0,0.0,0.0,0.0,0.0
8427597ffffffff,1.0,0.0,0.0,0.0,0.0
8427599ffffffff,2.0,0.0,0.0,0.0,0.0
842759bffffffff,19.0,0.0,0.0,1.0,0.0
842759dffffffff,5.0,0.0,0.0,0.0,0.0
84275a1ffffffff,1.0,0.0,0.0,0.0,0.0
84275c3ffffffff,5.0,0.0,0.0,0.0,0.0
84275c5ffffffff,2.0,0.0,0.0,0.0,0.0
84275cdffffffff,2.0,0.0,0.0,0.0,0.0
84275d7ffffffff,11.0,0.0,0.0,0.0,0.0
84275d9ffffffff,1.0,0.0,0.0,0.0,0.0
8427605ffffffff,2.0,0.0,0.0,0.0,0.0
8427631ffffffff,10.0,0.0,0.0,0.0,0.0
8427633ffffffff,24.0,0.0,0.0,0.0,0.0
8427637ffffffff,1.0,0.0,0.0,0.0,0.0
842763bffffffff,27.0,0.0,0.0,3.0,0.0
8427661ffffffff,2.0,0.0,0.0,0.0,0.0
842766dffffffff,1.0,0.0,0.0,0.0,0.0
8427691ffffffff,5.0,0.0,0.0,0.0,0.0
8427693ffffffff,2.0,0.0,0.0,0.0,0.0
8427699ffffffff,10.0,0.0,0.0,4.0,0.0
84276a1ffffffff,5.0,0.0,0.0,0.0,0.0
84276a5ffffffff,6.0,0.0,0.0,0.0,0.0
84276a7ffffffff,15.0,0.0,0.0,2.0,0.0
84276a9ffffffff,2.0,0.0,0.0,0.0,0.0
84276abffffffff,1.0,0.0,0.0,0.0,0.0
84276adffffffff,14.0,0.0,0.0,0.0,0.0
84276b1ffffffff,5.0,0.0,0.0,0.0,0.0
84276b5ffffffff,7.0,0.0,0.0,0.0,0.0
84276b7ffffffff,58.0,0.0,0.0,0.0,0.0
84276bbffffffff,10.0,0.0,0.0,0.0,0.0
84276bdffffffff,23.0,0.0,0.0,0.0,0.0
84276c5ffffffff,3.0,0.0,0.0,0.0,0.0
84276cbffffffff,4.0,0.0,0.0,0.0,0.0
84276d1ffffffff,65.0,0.0,0.0,0.0,0.0
84276d3ffffffff,2.0,0.0,0.0,0.0,0.0
84276e5ffffffff,14.0,0.0,0.0,0.0,0.0
84276edffffffff,76.0,0.0,0.0,0.0,0.0
8427705ffffffff,2.0,0.0,0.0,0.0,0.0
842770dffffffff,4.0,0.0,0.0,0.0,0.0
842771dffffffff,26.0,0.0,0.0,0.0,0.0
8427721ffffffff,9.0,0.0,0.0,0.0,0.0
8427733ffffffff,2.0,0.0,0.0,0.0,0.0
842773bffffffff,11.0,0.0,0.0,0.0,0.0
