cell_id,Empidonax traillii,Empidonax traillii traillii,Empidonax traillii brewsteri/adastus,Empidonax traillii extimus
832653fffffffff,5.0,0.0,0.0,0.0
832654fffffffff,20.0,0.0,0.0,0.0
832655fffffffff,9.0,0.0,0.0,0.0
832656fffffffff,4.0,0.0,0.0,0.0
832659fffffffff,17.0,0.0,0.0,0.0
83265afffffffff,7.0,0.0,0.0,0.0
83265bfffffffff,7.0,0.0,0.0,0.0
83265cfffffffff,2.0,0.0,0.0,0.0
83265dfffffffff,13.0,0.0,0.0,0.0
832660fffffffff,3.0,0.0,0.0,0.0
832662fffffffff,12.0,2.0,0.0,0.0
832663fffffffff,6.0,0.0,0.0,0.0
832664fffffffff,50.0,16.0,0.0,0.0
832666fffffffff,6.0,0.0,0.0,0.0
832668fffffffff,14.0,0.0,0.0,0.0
83266afffffffff,2.0,0.0,0.0,0.0
83266bfffffffff,2.0,0.0,0.0,0.0
83266dfffffffff,14.0,0.0,0.0,0.0
83266efffffffff,2.0,0.0,0.0,0.0
832670fffffffff,2.0,0.0,0.0,0.0
832674fffffffff,2.0,0.0,0.0,0.0
832680fffffffff,15.0,0.0,1.0,0.0
832681fffffffff,64.0,0.0,0.0,0.0
832683fffffffff,7.0,0.0,0.0,0.0
832685fffffffff,2.0,0.0,0.0,0.0
832688fffffffff,40.0,2.0,0.0,0.0
832689fffffffff,1.0,1.0,0.0,0.0
83268afffffffff,3.0,0.0,3.0,0.0
83268bfffffffff,3.0,0.0,0.0,0.0
83268cfffffffff,47.0,0.0,0.0,0.0
83268dfffffffff,37.0,6.0,5.0,0.0
832694fffffffff,2.0,0.0,0.0,0.0
832695fffffffff,5.0,0.0,0.0,0.0
832696fffffffff,83.0,0.0,7.0,0.0
832698fffffffff,6.0,0.0,0.0,0.0
832699fffffffff,23.0,0.0,0.0,0.0
83269afffffffff,2.0,0.0,0.0,0.0
83269bfffffffff,3.0,0.0,0.0,0.0
83269cfffffffff,49.0,0.0,0.0,0.0
83269dfffffffff,6.0,0.0,1.0,0.0
83269efffffffff,8.0,0.0,0.0,0.0
8326a1fffffffff,2.0,0.0,0.0,0.0
8326a2fffffffff,2.0,0.0,0.0,0.0
8326a8fffffffff,12.0,0.0,1.0,0.0
8326a9fffffffff,4.0,1.0,0.0,0.0
8326aafffffffff,19.0,0.0,1.0,0.0
8326abfffffffff,13.0,1.0,0.0,0.0
8326acfffffffff,1.0,0.0,0.0,0.0
8326adfffffffff,2.0,2.0,0.0,0.0
8326aefffffffff,7.0,0.0,0.0,0.0
8326c1fffffffff,5.0,0.0,0.0,0.0
8326c2fffffffff,1.0,0.0,0.0,0.0
8326c3fffffffff,3.0,0.0,0.0,0.0
8326c8fffffffff,45.0,0.0,0.0,0.0
8326c9fffffffff,18.0,0.0,0.0,0.0
8326cafffffffff,2.0,0.0,0.0,0.0
8326cbfffffffff,5.0,0.0,0.0,0.0
8326cefffffffff,2.0,0.0,0.0,0.0
8326d1fffffffff,2.0,0.0,0.0,0.0
8326d3fffffffff,4.0,0.0,0.0,0.0
8326d4fffffffff,3.0,0.0,3.0,0.0
8326d6fffffffff,4.0,0.0,0.0,0.0
8326d9fffffffff,5.0,0.0,0.0,0.0
8326dafffffffff,2.0,0.0,0.0,0.0
8326dcfffffffff,3.0,0.0,0.0,0.0
8326ddfffffffff,7.0,0.0,0.0,0.0
8326defffffffff,6.0,2.0,0.0,0.0
8326e1fffffffff,5.0,0.0,0.0,0.0
8326e2fffffffff,5.0,0.0,0.0,0.0
8326e3fffffffff,2.0,0.0,0.0,0.0
8326e4fffffffff,2.0,1.0,0.0,0.0
8326e5fffffffff,24.0,0.0,0.0,0.0
8326e9fffffffff,10.0,0.0,0.0,0.0
8326ecfffffffff,6.0,0.0,0.0,0.0
8326edfffffffff,16.0,0.0,0.0,0.0
8326f0fffffffff,8.0,0.0,0.0,0.0
8326f2fffffffff,32.0,4.0,0.0,0.0
8326f5fffffffff,2.0,0.0,0.0,0.0
832702fffffffff,4.0,0.0,0.0,0.0
83270afffffffff,2.0,0.0,0.0,0.0
832713fffffffff,2.0,0.0,0.0,0.0
832719fffffffff,1.0,0.0,0.0,0.0
83271cfffffffff,8.0,0.0,0.0,0.0
83271efffffffff,7.0,0.0,0.0,0.0
832740fffffffff,3.0,0.0,0.0,0.0
832742fffffffff,10.0,0.0,0.0,0.0
832743fffffffff,2.0,0.0,0.0,0.0
832745fffffffff,17.0,0.0,0.0,0.0
832746fffffffff,1.0,0.0,0.0,0.0
832748fffffffff,51.0,0.0,0.0,0.0
832749fffffffff,22.0,0.0,0.0,0.0
83274bfffffffff,7.0,1.0,0.0,0.0
83274cfffffffff,3.0,0.0,0.0,0.0
83274dfffffffff,64.0,0.0,0.0,0.0
83274efffffffff,13.0,0.0,0.0,0.0
832751fffffffff,16.0,0.0,0.0,0.0
832752fffffffff,2.0,0.0,0.0,0.0
832755fffffffff,4.0,0.0,0.0,0.0
832756fffffffff,4.0,0.0,0.0,0.0
832758fffffffff,4.0,0.0,0.0,0.0
832759fffffffff,54.0,8.0,0.0,0.0
83275afffffffff,3.0,0.0,0.0,0.0
83275bfffffffff,2.0,0.0,0.0,0.0
83275cfffffffff,28.0,0.0,0.0,0.0
83275dfffffffff,18.0,0.0,0.0,0.0
83275efffffffff,4.0,0.0,0.0,0.0
832763fffffffff,6.0,0.0,0.0,0.0
832768fffffffff,2.0,0.0,0.0,0.0
832769fffffffff,4.0,2.0,0.0,0.0
83276afffffffff,4.0,0.0,0.0,0.0
83276bfffffffff,20.0,0.0,0.0,0.0
83276cfffffffff,1.0,0.0,0.0,0.0
83276dfffffffff,8.0,7.0,0.0,0.0
83276efffffffff,53.0,0.0,0.0,0.0
832771fffffffff,5.0,0.0,0.0,0.0
832780fffffffff,4.0,0.0,0.0,0.0
832785fffffffff,3.0,0.0,0.0,0.0
83278bfffffffff,3.0,0.0,0.0,0.0
832790fffffffff,2.0,0.0,0.0,0.0
832796fffffffff,2.0,0.0,0.0,0.0
832799fffffffff,3.0,0.0,0.0,0.0
8327a0fffffffff,2.0,0.0,0.0,0.0
8327a2fffffffff,2.0,0.0,0.0,0.0
8327a6fffffffff,2.0,0.0,0.0,0.0
8327a9fffffffff,1.0,0.0,0.0,0.0
8327adfffffffff,5.0,0.0,0.0,0.0
8327aefffffffff,3.0,0.0,0.0,0.0
8327b2fffffffff,8.0,0.0,0.0,0.0
8327b5fffffffff,1.0,0.0,0.0,0.0
8327b6fffffffff,3.0,0.0,0.0,0.0
832802fffffffff,31.0,0.0,0.0,0.0
832806fffffffff,15.0,0.0,0.0,0.0
832810fffffffff,8.0,0.0,0.0,0.0
832814fffffffff,21.0,0.0,0.0,0.0
832815fffffffff,63.0,0.0,4.0,0.0
832816fffffffff,2.0,0.0,0.0,0.0
832818fffffffff,9.0,0.0,0.0,0.0
83281bfffffffff,2.0,0.0,0.0,0.0
83281cfffffffff,6.0,0.0,0.0,0.0
83281dfffffffff,10.0,0.0,0.0,0.0
83281efffffffff,110.0,0.0,0.0,0.0
832830fffffffff,123.0,0.0,0.0,0.0
832831fffffffff,17.0,0.0,0.0,0.0
832832fffffffff,16.0,0.0,0.0,0.0
832833fffffffff,4.0,0.0,0.0,0.0
832834fffffffff,395.0,0.0,0.0,0.0
832835fffffffff,87.0,10.0,2.0,0.0
832836fffffffff,169.0,0.0,0.0,0.0
832880fffffffff,1.0,0.0,0.0,0.0
832884fffffffff,115.0,0.0,0.0,0.0
832885fffffffff,12.0,0.0,0.0,0.0
832888fffffffff,1.0,0.0,0.0,0.0
832889fffffffff,3.0,0.0,0.0,0.0
83288afffffffff,2.0,0.0,0.0,0.0
83288bfffffffff,2.0,0.0,0.0,0.0
83288efffffffff,3.0,0.0,0.0,0.0
832890fffffffff,2.0,0.0,0.0,0.0
832892fffffffff,29.0,0.0,0.0,0.0
832893fffffffff,4.0,0.0,0.0,0.0
832898fffffffff,1.0,0.0,0.0,0.0
83289dfffffffff,5.0,0.0,0.0,0.0
83289efffffffff,2.0,0.0,0.0,0.0
8328a1fffffffff,3.0,0.0,0.0,0.0
8328a2fffffffff,1.0,0.0,0.0,0.0
8328a8fffffffff,2.0,0.0,0.0,0.0
8328a9fffffffff,194.0,0.0,1.0,0.0
8328aefffffffff,17.0,0.0,0.0,0.0
8328b1fffffffff,3.0,0.0,0.0,0.0
8328b3fffffffff,3.0,0.0,0.0,0.0
8328b4fffffffff,2.0,0.0,0.0,0.0
8328b6fffffffff,12.0,0.0,0.0,0.0
8328d0fffffffff,12.0,0.0,2.0,0.0
8328d1fffffffff,54.0,2.0,5.0,0.0
8328d2fffffffff,2.0,0.0,2.0,0.0
8328d3fffffffff,3.0,0.0,0.0,0.0
8328d4fffffffff,5.0,0.0,0.0,0.0
8328d5fffffffff,66.0,0.0,0.0,0.0
8328d6fffffffff,6.0,0.0,0.0,0.0
8328d8fffffffff,10.0,0.0,2.0,0.0
8328dcfffffffff,19.0,0.0,0.0,0.0
8328defffffffff,60.0,0.0,3.0,0.0
8328f0fffffffff,51.0,0.0,0.0,0.0
8328f1fffffffff,8.0,0.0,0.0,0.0
8328f2fffffffff,1.0,0.0,0.0,0.0
8328f3fffffffff,5.0,0.0,1.0,0.0
832912fffffffff,14.0,0.0,0.0,0.0
832913fffffffff,8.0,0.0,0.0,3.0
83291afffffffff,127.0,0.0,0.0,0.0
832980fffffffff,3.0,0.0,0.0,0.0
832981fffffffff,29.0,0.0,0.0,0.0
832982fffffffff,10.0,0.0,0.0,7.0
832984fffffffff,3.0,0.0,0.0,0.0
832985fffffffff,11.0,0.0,0.0,0.0
832986fffffffff,18.0,0.0,0.0,0.0
83298cfffffffff,14.0,0.0,0.0,0.0
83298dfffffffff,3.0,0.0,0.0,0.0
83298efffffffff,26.0,0.0,0.0,0.0
832995fffffffff,2.0,0.0,0.0,0.0
832999fffffffff,4.0,0.0,0.0,0.0
83299bfffffffff,4.0,0.0,0.0,0.0
8329a0fffffffff,47.0,0.0,0.0,4.0
8329a1fffffffff,98.0,0.0,0.0,0.0
8329a3fffffffff,11.0,0.0,0.0,0.0
8329a4fffffffff,90.0,0.0,0.0,0.0
8329a5fffffffff,32.0,0.0,0.0,0.0
8329a6fffffffff,57.0,0.0,0.0,0.0
8329a8fffffffff,14.0,0.0,0.0,0.0
8329a9fffffffff,7.0,0.0,0.0,0.0
8329aafffffffff,2.0,0.0,0.0,0.0
8329acfffffffff,18.0,0.0,0.0,0.0
8329adfffffffff,7.0,0.0,0.0,0.0
8329aefffffffff,48.0,0.0,0.0,31.0
8329b0fffffffff,9.0,0.0,0.0,6.0
8329b1fffffffff,2.0,0.0,0.0,0.0
8329b2fffffffff,16.0,0.0,3.0,4.0
8329b5fffffffff,54.0,0.0,0.0,0.0
8329b6fffffffff,50.0,0.0,0.0,12.0
832a06fffffffff,10.0,0.0,0.0,0.0
832a10fffffffff,215.0,25.0,0.0,0.0
832a12fffffffff,240.0,0.0,0.0,0.0
832a13fffffffff,185.0,0.0,0.0,0.0
832a14fffffffff,45.0,7.0,0.0,0.0
832a15fffffffff,11.0,2.0,0.0,0.0
832a16fffffffff,28.0,0.0,0.0,0.0
832a1afffffffff,2.0,0.0,0.0,0.0
832a30fffffffff,111.0,0.0,0.0,0.0
832a31fffffffff,26.0,0.0,0.0,0.0
832a32fffffffff,48.0,0.0,0.0,0.0
832a33fffffffff,57.0,0.0,0.0,0.0
832a34fffffffff,5.0,0.0,0.0,0.0
832a36fffffffff,3.0,0.0,0.0,0.0
832a4cfffffffff,1.0,0.0,0.0,0.0
832a80fffffffff,3.0,2.0,0.0,0.0
832a81fffffffff,1.0,0.0,0.0,0.0
832a84fffffffff,10.0,1.0,0.0,0.0
832a85fffffffff,19.0,4.0,0.0,0.0
832a88fffffffff,8.0,0.0,0.0,0.0
832a89fffffffff,8.0,0.0,0.0,0.0
832a8afffffffff,7.0,0.0,0.0,0.0
832a8bfffffffff,105.0,0.0,0.0,0.0
832a8cfffffffff,38.0,0.0,0.0,0.0
832a8dfffffffff,4.0,0.0,0.0,0.0
832a8efffffffff,3.0,2.0,0.0,0.0
832a90fffffffff,7.0,0.0,0.0,0.0
832a91fffffffff,1.0,0.0,0.0,0.0
832a93fffffffff,7.0,0.0,0.0,0.0
832a94fffffffff,4.0,1.0,0.0,0.0
832a95fffffffff,4.0,0.0,0.0,0.0
832a99fffffffff,8.0,0.0,0.0,0.0
832a9afffffffff,7.0,0.0,0.0,0.0
832a9cfffffffff,2.0,0.0,0.0,0.0
832aa1fffffffff,4.0,0.0,0.0,0.0
832aa2fffffffff,2.0,0.0,0.0,0.0
832aa3fffffffff,12.0,0.0,0.0,0.0
832aa4fffffffff,55.0,2.0,0.0,0.0
832aa6fffffffff,2.0,0.0,0.0,0.0
832aa8fffffffff,79.0,9.0,0.0,0.0
832aa9fffffffff,31.0,3.0,0.0,0.0
832aaafffffffff,18.0,0.0,0.0,0.0
832aabfffffffff,7.0,0.0,0.0,0.0
832aacfffffffff,575.0,0.0,0.0,0.0
832aadfffffffff,83.0,0.0,0.0,0.0
832aaefffffffff,10.0,3.0,0.0,0.0
832ab0fffffffff,20.0,4.0,0.0,0.0
832ab1fffffffff,6.0,3.0,0.0,0.0
832ab2fffffffff,121.0,31.0,0.0,0.0
832ab3fffffffff,14.0,0.0,0.0,0.0
832ab4fffffffff,39.0,17.0,0.0,0.0
832ab5fffffffff,76.0,32.0,0.0,0.0
832ab6fffffffff,24.0,1.0,0.0,0.0
832ad6fffffffff,7.0,0.0,0.0,0.0
832af0fffffffff,3.0,0.0,0.0,0.0
832af1fffffffff,1.0,0.0,0.0,0.0
832af6fffffffff,27.0,0.0,0.0,0.0
832b00fffffffff,11.0,0.0,0.0,0.0
832b01fffffffff,2.0,0.0,0.0,0.0
832b02fffffffff,3.0,0.0,0.0,0.0
832b03fffffffff,35.0,0.0,0.0,0.0
832b05fffffffff,2.0,0.0,0.0,0.0
832b0afffffffff,116.0,0.0,0.0,0.0
832b0cfffffffff,5.0,0.0,0.0,0.0
832b11fffffffff,6.0,0.0,0.0,0.0
832b12fffffffff,1.0,0.0,0.0,0.0
832b16fffffffff,5.0,0.0,0.0,0.0
832b18fffffffff,32.0,3.0,0.0,0.0
832b19fffffffff,22.0,0.0,0.0,0.0
832b1afffffffff,13.0,0.0,0.0,0.0
832b1bfffffffff,23.0,0.0,0.0,0.0
832b1cfffffffff,4.0,0.0,0.0,0.0
832b1dfffffffff,17.0,0.0,0.0,0.0
832b29fffffffff,2.0,0.0,0.0,0.0
832b2afffffffff,1.0,0.0,0.0,0.0
832b30fffffffff,1.0,0.0,0.0,0.0
832b31fffffffff,2.0,0.0,0.0,0.0
832b81fffffffff,47.0,0.0,0.0,0.0
832b83fffffffff,87.0,5.0,0.0,0.0
832b88fffffffff,8.0,0.0,0.0,0.0
832b89fffffffff,44.0,2.0,0.0,0.0
832b8bfffffffff,2.0,0.0,0.0,0.0
832b8cfffffffff,7.0,0.0,0.0,0.0
832b8dfffffffff,33.0,0.0,0.0,0.0
832b8efffffffff,2.0,0.0,0.0,0.0
832b91fffffffff,26.0,0.0,0.0,0.0
832b94fffffffff,3.0,0.0,0.0,0.0
832b98fffffffff,86.0,18.0,0.0,0.0
832b99fffffffff,20.0,3.0,0.0,0.0
832b9afffffffff,6.0,6.0,0.0,0.0
832b9bfffffffff,80.0,29.0,0.0,0.0
832b9dfffffffff,189.0,158.0,0.0,0.0
832b9efffffffff,13.0,0.0,0.0,0.0
832ba8fffffffff,52.0,3.0,0.0,0.0
832ba9fffffffff,22.0,0.0,0.0,0.0
832baafffffffff,105.0,0.0,0.0,0.0
832babfffffffff,53.0,0.0,0.0,0.0
832baefffffffff,11.0,0.0,0.0,0.0
832bb3fffffffff,2.0,0.0,0.0,0.0
834440fffffffff,1.0,0.0,0.0,0.0
834445fffffffff,4.0,0.0,0.0,0.0
834446fffffffff,10.0,0.0,0.0,0.0
834449fffffffff,4.0,0.0,0.0,0.0
83444cfffffffff,25.0,0.0,0.0,0.0
83444efffffffff,6.0,0.0,0.0,0.0
834450fffffffff,6.0,2.0,0.0,0.0
834452fffffffff,2.0,0.0,0.0,0.0
834456fffffffff,2.0,0.0,0.0,0.0
834459fffffffff,8.0,0.0,0.0,0.0
83445afffffffff,24.0,0.0,0.0,0.0
83445bfffffffff,15.0,0.0,0.0,0.0
83445cfffffffff,7.0,0.0,0.0,0.0
83446cfffffffff,18.0,0.0,0.0,0.0
83446dfffffffff,6.0,0.0,0.0,0.0
8344a5fffffffff,2.0,0.0,0.0,0.0
8344a8fffffffff,1.0,0.0,0.0,0.0
8344a9fffffffff,136.0,0.0,0.0,0.0
8344abfffffffff,2.0,0.0,0.0,0.0
8344b5fffffffff,2.0,0.0,0.0,0.0
8344c0fffffffff,14.0,0.0,0.0,0.0
8344c1fffffffff,47.0,0.0,0.0,0.0
8344c2fffffffff,2.0,0.0,0.0,0.0
8344c3fffffffff,42.0,9.0,0.0,0.0
8344c5fffffffff,2.0,0.0,0.0,0.0
8344c8fffffffff,18.0,0.0,0.0,0.0
8344c9fffffffff,4.0,0.0,0.0,0.0
8344cafffffffff,26.0,0.0,0.0,0.0
8344cbfffffffff,4.0,0.0,0.0,0.0
8344ccfffffffff,6.0,0.0,0.0,0.0
8344cdfffffffff,4.0,0.0,0.0,0.0
8344cefffffffff,215.0,7.0,0.0,0.0
8344d0fffffffff,51.0,0.0,0.0,0.0
8344d1fffffffff,5.0,0.0,0.0,0.0
8344d2fffffffff,2.0,0.0,0.0,0.0
8344d3fffffffff,2.0,0.0,0.0,0.0
8344d5fffffffff,1.0,0.0,0.0,0.0
8344d9fffffffff,23.0,0.0,0.0,0.0
8344dafffffffff,7.0,0.0,0.0,0.0
8344dbfffffffff,10.0,1.0,0.0,0.0
8344ddfffffffff,4.0,0.0,0.0,0.0
8344defffffffff,1.0,0.0,0.0,0.0
8344e0fffffffff,1.0,0.0,0.0,0.0
8344e1fffffffff,2.0,0.0,0.0,0.0
8344e4fffffffff,1.0,0.0,0.0,0.0
8344e8fffffffff,11.0,0.0,0.0,0.0
8344edfffffffff,14.0,0.0,0.0,0.0
8344f0fffffffff,2.0,0.0,0.0,0.0
8344f3fffffffff,7.0,0.0,0.0,0.0
8344f4fffffffff,7.0,0.0,0.0,0.0
8344f6fffffffff,2.0,0.0,0.0,0.0
834505fffffffff,4.0,0.0,0.0,0.0
834509fffffffff,14.0,2.0,0.0,0.0
834521fffffffff,102.0,0.0,0.0,0.0
834523fffffffff,2.0,0.0,0.0,0.0
834525fffffffff,6.0,0.0,0.0,0.0
83452afffffffff,20.0,0.0,0.0,0.0
83452cfffffffff,5.0,0.0,0.0,0.0
83452efffffffff,39.0,0.0,0.0,0.0
834806fffffffff,2.0,0.0,0.0,0.0
83480afffffffff,5.0,0.0,0.0,0.0
834823fffffffff,1.0,0.0,0.0,0.0
834832fffffffff,3.0,0.0,0.0,0.0
834833fffffffff,3.0,0.0,0.0,0.0
834836fffffffff,1.0,0.0,0.0,0.0
83484afffffffff,23.0,0.0,0.0,0.0
834858fffffffff,2.0,0.0,0.0,0.0
834859fffffffff,7.0,0.0,0.0,0.0
83485afffffffff,28.0,0.0,0.0,0.0
83485bfffffffff,20.0,0.0,0.0,0.0
83485dfffffffff,1.0,0.0,0.0,0.0
834871fffffffff,3.0,0.0,0.0,0.0
834872fffffffff,1.0,0.0,0.0,0.0
834873fffffffff,6.0,0.0,0.0,0.0
834889fffffffff,2.0,0.0,0.0,0.0
83488cfffffffff,1.0,0.0,0.0,0.0
83488efffffffff,1.0,0.0,0.0,0.0
834890fffffffff,2.0,0.0,0.0,0.0
834892fffffffff,4.0,0.0,0.0,0.0
834893fffffffff,2.0,0.0,0.0,0.0
834895fffffffff,8.0,0.0,0.0,0.0
83489afffffffff,10.0,0.0,0.0,0.0
83489cfffffffff,5.0,0.0,0.0,0.0
83489dfffffffff,3.0,0.0,0.0,0.0
83489efffffffff,3.0,0.0,0.0,0.0
8348abfffffffff,1.0,0.0,0.0,0.0
8348b1fffffffff,5.0,0.0,0.0,0.0
8348b2fffffffff,8.0,0.0,0.0,0.0
8348b3fffffffff,21.0,0.0,0.0,0.0
8348c1fffffffff,3.0,0.0,0.0,0.0
8348c3fffffffff,2.0,0.0,0.0,0.0
8348c5fffffffff,13.0,0.0,0.0,2.0
8348c6fffffffff,3.0,1.0,0.0,0.0
8348c8fffffffff,4.0,0.0,0.0,0.0
8348ccfffffffff,4.0,0.0,0.0,0.0
8348d0fffffffff,1.0,0.0,0.0,0.0
8348d3fffffffff,16.0,0.0,0.0,0.0
8348d4fffffffff,3.0,0.0,0.0,0.0
8348d8fffffffff,30.0,0.0,0.0,2.0
8348dafffffffff,3.0,0.0,0.0,0.0
8348dbfffffffff,6.0,0.0,6.0,0.0
8348dcfffffffff,5.0,0.0,0.0,2.0
8348e8fffffffff,53.0,0.0,0.0,0.0
8348e9fffffffff,27.0,0.0,0.0,0.0
8348eafffffffff,16.0,0.0,0.0,0.0
8348ebfffffffff,36.0,0.0,0.0,6.0
8348ecfffffffff,17.0,0.0,0.0,0.0
8348edfffffffff,3.0,0.0,0.0,0.0
8348eefffffffff,25.0,0.0,0.0,0.0
8348f2fffffffff,8.0,0.0,0.0,0.0
834980fffffffff,1.0,0.0,0.0,0.0
834986fffffffff,4.0,0.0,0.0,0.0
834994fffffffff,1.0,0.0,0.0,0.0
834995fffffffff,2.0,0.0,0.0,0.0
834996fffffffff,5.0,1.0,0.0,0.0
83499cfffffffff,1.0,0.0,0.0,0.0
8349a2fffffffff,1.0,0.0,1.0,0.0
8349b1fffffffff,6.0,0.0,6.0,0.0
8349b5fffffffff,1.0,1.0,0.0,0.0
834cc0fffffffff,5.0,0.0,0.0,0.0
836610fffffffff,2.0,0.0,0.0,0.0
836613fffffffff,9.0,0.0,0.0,0.0
836616fffffffff,2.0,0.0,0.0,0.0
836621fffffffff,2.0,0.0,0.0,0.0
836629fffffffff,1.0,0.0,0.0,0.0
836672fffffffff,2.0,0.0,0.0,0.0
8366a1fffffffff,1.0,0.0,0.0,0.0
8366a5fffffffff,3.0,0.0,0.0,0.0
8366b6fffffffff,2.0,0.0,0.0,0.0
8366c0fffffffff,8.0,0.0,0.0,0.0
8366c5fffffffff,2.0,0.0,0.0,0.0
8366dbfffffffff,1.0,0.0,0.0,0.0
8366dcfffffffff,11.0,0.0,0.0,0.0
8366ddfffffffff,2.0,0.0,0.0,0.0
8366defffffffff,6.0,0.0,0.0,0.0
8366e1fffffffff,2.0,0.0,0.0,0.0
8366e5fffffffff,2.0,0.0,0.0,0.0
8366f0fffffffff,1.0,0.0,0.0,0.0
8366f1fffffffff,3.0,0.0,0.0,0.0
8366f5fffffffff,2.0,0.0,0.0,0.0
836743fffffffff,2.0,0.0,0.0,0.0
836753fffffffff,6.0,0.0,0.0,0.0
836773fffffffff,5.0,0.0,0.0,0.0
836783fffffffff,6.0,0.0,0.0,0.0
8367a0fffffffff,1.0,0.0,0.0,0.0
836d15fffffffff,1.0,0.0,0.0,0.0
836d20fffffffff,6.0,0.0,0.0,0.0
836d23fffffffff,8.0,0.0,0.0,0.0
836d28fffffffff,9.0,0.0,0.0,0.0
836d29fffffffff,8.0,0.0,0.0,0.0
836d2afffffffff,10.0,0.0,0.0,0.0
836d2bfffffffff,11.0,0.0,0.0,0.0
836d2cfffffffff,6.0,0.0,0.0,0.0
836d2dfffffffff,2.0,0.0,0.0,0.0
836d30fffffffff,14.0,0.0,0.0,0.0
836d32fffffffff,11.0,0.0,0.0,0.0
836d33fffffffff,4.0,0.0,0.0,0.0
836d34fffffffff,7.0,0.0,0.0,0.0
836d35fffffffff,13.0,2.0,0.0,0.0
836d65fffffffff,13.0,0.0,0.0,0.0
836d68fffffffff,2.0,0.0,0.0,0.0
836d69fffffffff,23.0,0.0,0.0,0.0
836d6bfffffffff,2.0,0.0,0.0,0.0
836d74fffffffff,2.0,0.0,0.0,0.0
836d76fffffffff,3.0,0.0,0.0,0.0
838f29fffffffff,1.0,0.0,0.0,0.0
