cell_id,Asio flammeus,Asio flammeus flammeus,Asio flammeus ponapensis,Asio flammeus sandwichensis,Asio flammeus domingensis/portoricensis,Asio flammeus galapagoensis,Asio flammeus [suinda Group]
830958fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
830959fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
830982fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
830988fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83098efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830991fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
830993fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83099efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8309a0fffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0
8309a2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8309a4fffffffff,17.0,2.0,0.0,0.0,0.0,0.0,0.0
8309a5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8309a6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830a33fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
830b93fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
830bb0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830bb1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830c03fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
830c14fffffffff,1139.0,0.0,0.0,0.0,0.0,0.0,0.0
830c15fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
830c1efffffffff,142.0,0.0,0.0,0.0,0.0,0.0,0.0
830c24fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830c2cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
830c2dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830c30fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
830c33fffffffff,106.0,0.0,0.0,0.0,0.0,0.0,0.0
830c41fffffffff,105.0,0.0,0.0,0.0,0.0,0.0,0.0
830c42fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
830c45fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
830c46fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
830c50fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830c51fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
830c54fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830c55fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
830c5afffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
830c62fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
830c64fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830c65fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830c66fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
830c71fffffffff,21.0,2.0,0.0,0.0,0.0,0.0,0.0
830c73fffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0
830c74fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
830c75fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
830c76fffffffff,20.0,2.0,0.0,0.0,0.0,0.0,0.0
830ca4fffffffff,110.0,0.0,0.0,0.0,0.0,0.0,0.0
830cdcfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
830cdefffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0
830ce9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830ceafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830cecfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
830ceefffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
830d03fffffffff,365.0,0.0,0.0,0.0,0.0,0.0,0.0
830d09fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
830d0cfffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
830d0dfffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
830d0efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
830d1bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830d44fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
830d48fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
830d49fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
830d4afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830d4cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
830d4dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
830d52fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
830d53fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
830d56fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
830d58fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
830d59fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
830d5afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
830d5bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
830d5cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830d5efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
830d60fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
830d61fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
830d62fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
830d65fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
830d66fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
830d6afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830d6cfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
830d6efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
830d70fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
830d72fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830d74fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
830d75fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
830d76fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0
830e29fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830e49fffffffff,16.0,10.0,0.0,0.0,0.0,0.0,0.0
830e4dfffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
830e80fffffffff,367.0,0.0,0.0,0.0,0.0,0.0,0.0
830e83fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
830e8dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec5fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830eccfffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
830eeafffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
830eebfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
830ef2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830f5afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830f9afffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
831016fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831020fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831023fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831093fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831096fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8310a1fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8310dcfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8310f2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831105fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
831106fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831116fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831126fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
83112afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83112cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83112efffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831154fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831181fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83118cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83119dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8311aafffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8311abfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8311aefffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8311b4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831214fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831218fffffffff,16.0,1.0,0.0,0.0,0.0,0.0,0.0
831219fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83121afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83121bfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
83121efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831226fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83122dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831246fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83124dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83124efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831252fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831253fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
831258fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831259fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
83125bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831272fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
831276fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831280fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831284fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831289fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831290fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831294fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8312abfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c1fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c8fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c9fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
8312cbfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8312ccfffffffff,154.0,3.0,0.0,0.0,0.0,0.0,0.0
8312cdfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d0fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d1fffffffff,68.0,4.0,0.0,0.0,0.0,0.0,0.0
8312d3fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d6fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d8fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8312dafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8312dbfffffffff,49.0,5.0,0.0,0.0,0.0,0.0,0.0
8312dcfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8312ddfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8312defffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e1fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e8fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e9fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8312eafffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8312ebfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8312ecfffffffff,194.0,5.0,0.0,0.0,0.0,0.0,0.0
8312edfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f6fffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0
831306fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83132cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831380fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831382fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831383fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831386fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0
83138cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831390fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831393fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831395fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
83139efffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0
8313a9fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8313b2fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8313b3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8313b5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8313b6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8314aefffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8314b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83155dfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831592fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831650fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
831653fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83165efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83180cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831829fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
83182afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83182dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831840fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831843fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831844fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831845fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831846fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
831849fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83184afffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
83184bfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
83184dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83184efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83185bfffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
831862fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831863fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83186afffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83186cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831870fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831871fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831873fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831876fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
831908fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
83190afffffffff,9.0,5.0,0.0,0.0,0.0,0.0,0.0
83190bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83190cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83190dfffffffff,19.0,2.0,0.0,0.0,0.0,0.0,0.0
83190efffffffff,76.0,2.0,0.0,0.0,0.0,0.0,0.0
831928fffffffff,37.0,10.0,0.0,0.0,0.0,0.0,0.0
831929fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83192afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83192bfffffffff,11.0,4.0,0.0,0.0,0.0,0.0,0.0
83192cfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
831940fffffffff,201.0,22.0,0.0,0.0,0.0,0.0,0.0
831941fffffffff,130.0,22.0,0.0,0.0,0.0,0.0,0.0
831942fffffffff,95.0,25.0,0.0,0.0,0.0,0.0,0.0
831943fffffffff,100.0,14.0,0.0,0.0,0.0,0.0,0.0
831946fffffffff,63.0,5.0,0.0,0.0,0.0,0.0,0.0
831948fffffffff,83.0,2.0,0.0,0.0,0.0,0.0,0.0
831949fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83194afffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
83194bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
83194cfffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0
83194dfffffffff,49.0,13.0,0.0,0.0,0.0,0.0,0.0
83194efffffffff,119.0,9.0,0.0,0.0,0.0,0.0,0.0
831951fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
831952fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831953fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831954fffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
831955fffffffff,25.0,6.0,0.0,0.0,0.0,0.0,0.0
831956fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831958fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
831959fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
83195bfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83195cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83195dfffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
83195efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831968fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
831969fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
83196bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83196cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83196dfffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
831972fffffffff,42.0,2.0,0.0,0.0,0.0,0.0,0.0
831973fffffffff,99.0,8.0,0.0,0.0,0.0,0.0,0.0
831976fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831e02fffffffff,49.0,5.0,0.0,0.0,0.0,0.0,0.0
831e04fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
831e06fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0afffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0efffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
831e12fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831e19fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e24fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831e30fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e31fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831e34fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e35fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e4bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e80fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e83fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831e86fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec8fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec9fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecbfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee9fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831f00fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f02fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f04fffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
831f05fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
831f06fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831f10fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f13fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831f14fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
831f16fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f18fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831f20fffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
831f21fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831f23fffffffff,7.0,1.0,0.0,0.0,0.0,0.0,0.0
