cell_id,Megaceryle torquata,Megaceryle torquata torquata/stictipennis,Megaceryle torquata stellata
8366a0fffffffff,272.0,0.0,0.0
8366a1fffffffff,169.0,0.0,0.0
8366a2fffffffff,64.0,0.0,0.0
8366a3fffffffff,93.0,0.0,0.0
8366a5fffffffff,3672.0,0.0,0.0
8366a6fffffffff,369.0,0.0,0.0
8366a9fffffffff,3.0,0.0,0.0
8366aefffffffff,11.0,0.0,0.0
8366b0fffffffff,1398.0,0.0,0.0
8366b1fffffffff,127.0,0.0,0.0
8366b4fffffffff,1764.0,0.0,0.0
8366b5fffffffff,1439.0,0.0,0.0
8366b6fffffffff,292.0,0.0,0.0
8366c0fffffffff,180.0,0.0,0.0
8366c1fffffffff,10.0,0.0,0.0
8366c2fffffffff,467.0,0.0,0.0
8366c3fffffffff,20.0,0.0,0.0
8366c4fffffffff,413.0,0.0,0.0
8366c5fffffffff,26.0,0.0,0.0
8366c6fffffffff,266.0,0.0,0.0
8366cdfffffffff,5.0,0.0,0.0
8366cefffffffff,170.0,0.0,0.0
8366d0fffffffff,475.0,28.0,0.0
8366d1fffffffff,20.0,0.0,0.0
8366d2fffffffff,152.0,6.0,0.0
8366d3fffffffff,988.0,80.0,0.0
8366d4fffffffff,123.0,13.0,0.0
8366d5fffffffff,55.0,0.0,0.0
8366d6fffffffff,15.0,0.0,0.0
8366d8fffffffff,31.0,3.0,0.0
8366dafffffffff,206.0,19.0,0.0
8366dbfffffffff,28.0,2.0,0.0
8366dcfffffffff,2215.0,218.0,0.0
8366ddfffffffff,262.0,11.0,0.0
8366defffffffff,318.0,32.0,0.0
8366e0fffffffff,406.0,6.0,0.0
8366e1fffffffff,328.0,0.0,0.0
8366e2fffffffff,191.0,0.0,0.0
8366e3fffffffff,32.0,0.0,0.0
8366e4fffffffff,750.0,10.0,0.0
8366e5fffffffff,1196.0,0.0,0.0
8366e6fffffffff,2738.0,37.0,0.0
8366e8fffffffff,8.0,0.0,0.0
8366e9fffffffff,21.0,0.0,0.0
8366eafffffffff,11.0,0.0,0.0
8366ecfffffffff,762.0,0.0,0.0
8366eefffffffff,245.0,0.0,0.0
8366f0fffffffff,494.0,10.0,0.0
8366f1fffffffff,1032.0,0.0,0.0
8366f3fffffffff,20.0,0.0,0.0
8366f5fffffffff,1846.0,28.0,0.0
836740fffffffff,2.0,0.0,0.0
836741fffffffff,497.0,2.0,0.0
836742fffffffff,59.0,2.0,0.0
836743fffffffff,185.0,5.0,0.0
83674afffffffff,60.0,6.0,0.0
83674cfffffffff,72.0,0.0,0.0
83674dfffffffff,17.0,0.0,0.0
83674efffffffff,118.0,0.0,0.0
836750fffffffff,2.0,0.0,0.0
836752fffffffff,128.0,0.0,0.0
836753fffffffff,102.0,0.0,0.0
836755fffffffff,32.0,0.0,0.0
836756fffffffff,4.0,0.0,0.0
836758fffffffff,7.0,0.0,0.0
836759fffffffff,80.0,3.0,0.0
83675afffffffff,37.0,0.0,0.0
83675bfffffffff,25.0,0.0,0.0
83675cfffffffff,112.0,0.0,0.0
83675dfffffffff,6.0,0.0,0.0
83675efffffffff,36.0,2.0,0.0
836769fffffffff,2.0,0.0,0.0
83676bfffffffff,4.0,0.0,0.0
83678bfffffffff,16.0,0.0,0.0
836790fffffffff,49.0,0.0,0.0
836791fffffffff,11.0,0.0,0.0
836792fffffffff,4.0,0.0,0.0
836793fffffffff,24.0,0.0,0.0
836794fffffffff,19.0,0.0,0.0
836795fffffffff,5.0,0.0,0.0
836796fffffffff,20.0,0.0,0.0
83679afffffffff,2239.0,0.0,0.0
83679bfffffffff,1363.0,0.0,0.0
8367b2fffffffff,4.0,0.0,0.0
836d04fffffffff,95.0,9.0,0.0
836d05fffffffff,420.0,84.0,0.0
836d14fffffffff,114.0,2.0,0.0
836d15fffffffff,80.0,6.0,0.0
836d20fffffffff,161.0,0.0,0.0
836d21fffffffff,66.0,6.0,0.0
836d22fffffffff,8.0,2.0,0.0
836d23fffffffff,194.0,1.0,0.0
836d24fffffffff,168.0,0.0,0.0
836d25fffffffff,395.0,23.0,0.0
836d26fffffffff,17.0,0.0,0.0
836d28fffffffff,2.0,0.0,0.0
836d2afffffffff,216.0,3.0,0.0
836d2bfffffffff,257.0,2.0,0.0
836d2cfffffffff,460.0,62.0,0.0
836d2dfffffffff,126.0,0.0,0.0
836d2efffffffff,32.0,0.0,0.0
836d30fffffffff,131.0,0.0,0.0
836d31fffffffff,249.0,4.0,0.0
836d33fffffffff,3.0,0.0,0.0
836d34fffffffff,1315.0,3.0,0.0
836d35fffffffff,729.0,5.0,0.0
836d36fffffffff,14.0,0.0,0.0
836d60fffffffff,320.0,0.0,0.0
836d61fffffffff,671.0,0.0,0.0
836d63fffffffff,122.0,0.0,0.0
836d64fffffffff,263.0,0.0,0.0
836d65fffffffff,51.0,0.0,0.0
836d66fffffffff,153.0,0.0,0.0
836d68fffffffff,1877.0,0.0,0.0
836d69fffffffff,6163.0,0.0,0.0
836d6afffffffff,57.0,0.0,0.0
836d6bfffffffff,378.0,0.0,0.0
836d6cfffffffff,156.0,0.0,0.0
836d6dfffffffff,4766.0,0.0,0.0
836d6efffffffff,169.0,0.0,0.0
836d74fffffffff,105.0,0.0,0.0
836d75fffffffff,247.0,0.0,0.0
836d76fffffffff,205.0,0.0,0.0
838002fffffffff,2.0,0.0,0.0
838005fffffffff,2.0,1.0,0.0
838008fffffffff,13.0,4.0,0.0
838009fffffffff,8.0,0.0,0.0
83800cfffffffff,8.0,0.0,0.0
83800efffffffff,3.0,0.0,0.0
838010fffffffff,105.0,2.0,0.0
838011fffffffff,19.0,0.0,0.0
838013fffffffff,5.0,0.0,0.0
838014fffffffff,63.0,2.0,0.0
838016fffffffff,21.0,0.0,0.0
83801cfffffffff,5.0,0.0,0.0
83802bfffffffff,13.0,2.0,0.0
838030fffffffff,48.0,0.0,0.0
838032fffffffff,8.0,0.0,0.0
838036fffffffff,9.0,0.0,0.0
838040fffffffff,7.0,0.0,0.0
838044fffffffff,11.0,0.0,0.0
838046fffffffff,101.0,0.0,0.0
838048fffffffff,3.0,0.0,0.0
83804cfffffffff,7.0,0.0,0.0
838054fffffffff,43.0,4.0,0.0
838055fffffffff,23.0,0.0,0.0
838065fffffffff,2.0,0.0,0.0
838066fffffffff,5.0,0.0,0.0
838068fffffffff,2.0,0.0,0.0
83806afffffffff,21.0,0.0,0.0
83806bfffffffff,14.0,0.0,0.0
83806cfffffffff,2.0,0.0,0.0
83806dfffffffff,4.0,0.0,0.0
838072fffffffff,1.0,0.0,0.0
838073fffffffff,18.0,0.0,0.0
838074fffffffff,4.0,0.0,0.0
8380a4fffffffff,1.0,1.0,0.0
838102fffffffff,10.0,0.0,0.0
838106fffffffff,3.0,0.0,0.0
838110fffffffff,4.0,0.0,0.0
838112fffffffff,20.0,0.0,0.0
838114fffffffff,1.0,0.0,0.0
838115fffffffff,7.0,0.0,0.0
838116fffffffff,22.0,0.0,0.0
83811afffffffff,9.0,0.0,0.0
83811efffffffff,3.0,0.0,0.0
838121fffffffff,21.0,2.0,0.0
838122fffffffff,1.0,0.0,0.0
838123fffffffff,1.0,0.0,0.0
838124fffffffff,2.0,0.0,0.0
83812bfffffffff,1.0,0.0,0.0
83812cfffffffff,2.0,0.0,0.0
83812dfffffffff,6.0,0.0,0.0
838130fffffffff,3.0,0.0,0.0
838132fffffffff,9.0,0.0,0.0
838133fffffffff,18.0,0.0,0.0
838136fffffffff,8.0,2.0,0.0
838140fffffffff,2.0,0.0,0.0
838141fffffffff,2.0,0.0,0.0
838144fffffffff,3.0,0.0,0.0
838145fffffffff,59.0,0.0,0.0
83814afffffffff,40.0,0.0,0.0
83814dfffffffff,60.0,0.0,0.0
83814efffffffff,10.0,0.0,0.0
838158fffffffff,1.0,0.0,0.0
83815dfffffffff,24.0,0.0,0.0
83815efffffffff,1.0,0.0,0.0
838162fffffffff,71.0,2.0,0.0
838163fffffffff,97.0,0.0,0.0
838171fffffffff,29.0,0.0,0.0
838172fffffffff,2.0,0.0,0.0
838175fffffffff,2.0,0.0,0.0
838180fffffffff,28.0,0.0,0.0
838181fffffffff,10.0,0.0,0.0
838183fffffffff,40.0,0.0,0.0
838185fffffffff,93.0,26.0,0.0
838188fffffffff,12.0,0.0,0.0
83818afffffffff,2.0,0.0,0.0
83818bfffffffff,4.0,0.0,0.0
83818dfffffffff,1.0,0.0,0.0
83818efffffffff,4.0,0.0,0.0
838199fffffffff,5.0,0.0,0.0
83819dfffffffff,18.0,0.0,0.0
8381a1fffffffff,24.0,3.0,0.0
8381a3fffffffff,4.0,2.0,0.0
8381a8fffffffff,3.0,0.0,0.0
8381acfffffffff,2.0,0.0,0.0
8381adfffffffff,3.0,0.0,0.0
8381aefffffffff,1.0,0.0,0.0
838a00fffffffff,25.0,3.0,0.0
838a01fffffffff,9.0,4.0,0.0
838a04fffffffff,3.0,0.0,0.0
838a05fffffffff,36.0,4.0,0.0
838a06fffffffff,2.0,0.0,0.0
838a10fffffffff,27.0,0.0,0.0
838a12fffffffff,3.0,0.0,0.0
838a14fffffffff,9.0,0.0,0.0
838a15fffffffff,12.0,0.0,0.0
838a18fffffffff,2.0,0.0,0.0
838a19fffffffff,3.0,3.0,0.0
838a1afffffffff,11.0,0.0,0.0
838a1bfffffffff,1.0,1.0,0.0
838a1efffffffff,2.0,0.0,0.0
838a20fffffffff,1.0,0.0,0.0
838a21fffffffff,11.0,1.0,0.0
838a22fffffffff,3.0,0.0,0.0
838a24fffffffff,6.0,0.0,0.0
838a25fffffffff,7.0,0.0,0.0
838a2efffffffff,5.0,3.0,0.0
838a31fffffffff,34.0,7.0,0.0
838a33fffffffff,42.0,0.0,0.0
838a35fffffffff,1.0,0.0,0.0
838a40fffffffff,1.0,0.0,0.0
838a41fffffffff,8.0,0.0,0.0
838a43fffffffff,2.0,0.0,0.0
838a45fffffffff,755.0,0.0,0.0
838a48fffffffff,6.0,0.0,0.0
838a4bfffffffff,7.0,0.0,0.0
838a4efffffffff,1.0,0.0,0.0
838a52fffffffff,4.0,0.0,0.0
838a56fffffffff,2.0,0.0,0.0
838a63fffffffff,144.0,9.0,0.0
838a68fffffffff,38.0,0.0,0.0
838a69fffffffff,557.0,0.0,0.0
838a6bfffffffff,3.0,0.0,0.0
838a6dfffffffff,1391.0,0.0,0.0
838a6efffffffff,9.0,0.0,0.0
838a70fffffffff,38.0,0.0,0.0
838a72fffffffff,5.0,0.0,0.0
838a73fffffffff,7.0,0.0,0.0
838a80fffffffff,9.0,0.0,0.0
838a81fffffffff,6.0,4.0,0.0
838a85fffffffff,2.0,0.0,0.0
838a8cfffffffff,59.0,3.0,0.0
838a8dfffffffff,6.0,0.0,0.0
838a8efffffffff,8.0,0.0,0.0
838a92fffffffff,9.0,0.0,0.0
838a99fffffffff,9.0,0.0,0.0
838a9cfffffffff,21.0,0.0,0.0
838a9dfffffffff,10.0,0.0,0.0
838a9efffffffff,3.0,0.0,0.0
838aa5fffffffff,1.0,0.0,0.0
838aa8fffffffff,8.0,0.0,0.0
838aa9fffffffff,40.0,0.0,0.0
838aaafffffffff,66.0,4.0,0.0
838aabfffffffff,85.0,12.0,0.0
838aacfffffffff,15.0,0.0,0.0
838aadfffffffff,15.0,0.0,0.0
838ab6fffffffff,3.0,0.0,0.0
838ac3fffffffff,2.0,0.0,0.0
838ac6fffffffff,2.0,0.0,0.0
838ad1fffffffff,51.0,2.0,0.0
838ad5fffffffff,2.0,0.0,0.0
838ad8fffffffff,2.0,0.0,0.0
838adafffffffff,47.0,4.0,0.0
838adbfffffffff,17.0,0.0,0.0
838adcfffffffff,72.0,4.0,0.0
838adefffffffff,3.0,0.0,0.0
838ae1fffffffff,2.0,0.0,0.0
838ae5fffffffff,76.0,0.0,0.0
838ae8fffffffff,7.0,0.0,0.0
838aeefffffffff,2.0,0.0,0.0
838af0fffffffff,143.0,9.0,0.0
838af1fffffffff,86.0,4.0,0.0
838af2fffffffff,29.0,0.0,0.0
838af3fffffffff,2.0,0.0,0.0
838af4fffffffff,115.0,14.0,0.0
838af6fffffffff,447.0,46.0,0.0
838b00fffffffff,8.0,0.0,0.0
838b01fffffffff,2.0,0.0,0.0
838b04fffffffff,1.0,0.0,0.0
838b05fffffffff,11.0,0.0,0.0
838b08fffffffff,10.0,0.0,0.0
838b09fffffffff,2.0,0.0,0.0
838b0afffffffff,2.0,0.0,0.0
838b0bfffffffff,10.0,0.0,0.0
838b0cfffffffff,121.0,0.0,0.0
838b0dfffffffff,118.0,0.0,0.0
838b0efffffffff,7.0,0.0,0.0
838b10fffffffff,11.0,0.0,0.0
838b11fffffffff,6.0,0.0,0.0
838b12fffffffff,3.0,0.0,0.0
838b13fffffffff,2.0,0.0,0.0
838b1cfffffffff,4.0,0.0,0.0
838b1efffffffff,17.0,0.0,0.0
838b20fffffffff,30.0,0.0,0.0
838b21fffffffff,2.0,0.0,0.0
838b22fffffffff,269.0,0.0,0.0
838b23fffffffff,21.0,0.0,0.0
838b24fffffffff,6.0,0.0,0.0
838b28fffffffff,4.0,0.0,0.0
838b29fffffffff,4.0,0.0,0.0
838b2afffffffff,99.0,0.0,0.0
838b2bfffffffff,5.0,0.0,0.0
838b2cfffffffff,12.0,0.0,0.0
838b2dfffffffff,1.0,0.0,0.0
838b2efffffffff,22.0,0.0,0.0
838b31fffffffff,32.0,0.0,0.0
838b40fffffffff,14.0,0.0,0.0
838b42fffffffff,3.0,0.0,0.0
838b44fffffffff,209.0,0.0,0.0
838b45fffffffff,48.0,0.0,0.0
838b46fffffffff,24.0,0.0,0.0
838b48fffffffff,8.0,0.0,0.0
838b4afffffffff,1.0,0.0,0.0
838b4efffffffff,8.0,0.0,0.0
838b50fffffffff,9.0,0.0,0.0
838b51fffffffff,30.0,1.0,0.0
838b52fffffffff,10.0,0.0,0.0
838b56fffffffff,30.0,0.0,0.0
838b5cfffffffff,3.0,2.0,0.0
838b61fffffffff,233.0,0.0,0.0
838b62fffffffff,15.0,0.0,0.0
838b63fffffffff,492.0,0.0,0.0
838b68fffffffff,8.0,0.0,0.0
838b69fffffffff,49.0,0.0,0.0
838b6cfffffffff,2.0,0.0,0.0
838b6efffffffff,188.0,0.0,0.0
838b70fffffffff,3.0,0.0,0.0
838b71fffffffff,456.0,0.0,0.0
838b72fffffffff,5.0,0.0,0.0
838b74fffffffff,24.0,0.0,0.0
838b75fffffffff,5.0,0.0,0.0
838b76fffffffff,41.0,0.0,0.0
838b82fffffffff,3.0,0.0,0.0
838b83fffffffff,2.0,0.0,0.0
838b84fffffffff,59.0,1.0,0.0
838b88fffffffff,46.0,0.0,0.0
838b90fffffffff,1.0,0.0,0.0
838b96fffffffff,1.0,0.0,0.0
838b98fffffffff,2.0,0.0,0.0
838b99fffffffff,67.0,1.0,0.0
838b9cfffffffff,1.0,0.0,0.0
838b9dfffffffff,692.0,17.0,0.0
838ba0fffffffff,8.0,0.0,0.0
838ba4fffffffff,8.0,1.0,0.0
838ba6fffffffff,49.0,0.0,0.0
838bb2fffffffff,2.0,2.0,0.0
838bb5fffffffff,29.0,0.0,0.0
838e64fffffffff,15.0,0.0,0.0
838e65fffffffff,1.0,0.0,0.0
838f08fffffffff,2.0,0.0,0.0
838f09fffffffff,122.0,0.0,0.0
838f0bfffffffff,27.0,0.0,0.0
838f0cfffffffff,6.0,0.0,0.0
838f0dfffffffff,383.0,31.0,0.0
838f21fffffffff,2.0,0.0,0.0
838f28fffffffff,86.0,0.0,0.0
838f29fffffffff,58.0,0.0,0.0
838f2afffffffff,302.0,8.0,0.0
838f2bfffffffff,643.0,59.0,0.0
838f2cfffffffff,74.0,0.0,0.0
838f2dfffffffff,12.0,0.0,0.0
838f2efffffffff,205.0,3.0,0.0
838f40fffffffff,169.0,12.0,0.0
838f41fffffffff,3.0,0.0,0.0
838f43fffffffff,9.0,0.0,0.0
838f44fffffffff,61.0,0.0,0.0
838f46fffffffff,298.0,19.0,0.0
838f48fffffffff,37.0,0.0,0.0
838f4afffffffff,9.0,0.0,0.0
838f4bfffffffff,7.0,0.0,0.0
838f4cfffffffff,96.0,0.0,0.0
838f4efffffffff,2.0,0.0,0.0
838f50fffffffff,381.0,0.0,0.0
838f51fffffffff,10.0,0.0,0.0
838f53fffffffff,2.0,0.0,0.0
838f54fffffffff,37.0,0.0,0.0
838f55fffffffff,15.0,0.0,0.0
838f56fffffffff,36.0,0.0,0.0
838f5dfffffffff,2.0,0.0,0.0
838f5efffffffff,4.0,0.0,0.0
838f61fffffffff,644.0,0.0,0.0
838f63fffffffff,15.0,0.0,0.0
838f65fffffffff,24.0,0.0,0.0
838f6bfffffffff,58.0,20.0,0.0
838f6cfffffffff,16.0,0.0,0.0
838f6efffffffff,135.0,0.0,0.0
838f70fffffffff,57.0,4.0,0.0
838f71fffffffff,36.0,0.0,0.0
838f72fffffffff,208.0,21.0,0.0
838f74fffffffff,74.0,0.0,0.0
838f76fffffffff,73.0,0.0,0.0
83a596fffffffff,30.0,1.0,0.0
83a800fffffffff,2.0,0.0,0.0
83a801fffffffff,48.0,0.0,0.0
83a802fffffffff,30.0,0.0,0.0
83a803fffffffff,6.0,0.0,0.0
83a804fffffffff,46.0,0.0,0.0
83a805fffffffff,6.0,0.0,0.0
83a806fffffffff,174.0,4.0,0.0
83a808fffffffff,8.0,0.0,0.0
83a80afffffffff,2.0,0.0,0.0
83a80bfffffffff,5.0,0.0,0.0
83a80cfffffffff,9.0,0.0,0.0
83a80dfffffffff,4.0,0.0,0.0
83a80efffffffff,6.0,0.0,0.0
83a810fffffffff,1538.0,2.0,0.0
83a811fffffffff,245.0,7.0,0.0
83a812fffffffff,390.0,9.0,0.0
83a813fffffffff,296.0,34.0,0.0
83a814fffffffff,211.0,1.0,0.0
83a815fffffffff,158.0,2.0,0.0
83a816fffffffff,41.0,0.0,0.0
83a818fffffffff,100.0,0.0,0.0
83a819fffffffff,52.0,0.0,0.0
83a81afffffffff,21.0,0.0,0.0
83a81bfffffffff,51.0,1.0,0.0
83a81cfffffffff,80.0,0.0,0.0
83a81dfffffffff,22.0,0.0,0.0
83a81efffffffff,715.0,0.0,0.0
83a821fffffffff,19.0,0.0,0.0
83a822fffffffff,8.0,0.0,0.0
83a823fffffffff,11.0,0.0,0.0
83a824fffffffff,10.0,0.0,0.0
83a825fffffffff,13.0,0.0,0.0
83a826fffffffff,32.0,0.0,0.0
83a829fffffffff,27.0,0.0,0.0
83a82afffffffff,16.0,0.0,0.0
83a82bfffffffff,14.0,0.0,0.0
83a82cfffffffff,15.0,0.0,0.0
83a82dfffffffff,9.0,0.0,0.0
83a82efffffffff,14.0,0.0,0.0
83a831fffffffff,177.0,4.0,0.0
83a833fffffffff,155.0,8.0,0.0
83a835fffffffff,155.0,4.0,0.0
83a840fffffffff,522.0,0.0,0.0
83a841fffffffff,29.0,0.0,0.0
83a842fffffffff,31.0,0.0,0.0
83a843fffffffff,4.0,0.0,0.0
83a844fffffffff,27.0,1.0,0.0
83a845fffffffff,63.0,0.0,0.0
83a846fffffffff,195.0,0.0,0.0
83a84afffffffff,47.0,9.0,0.0
83a84bfffffffff,2.0,0.0,0.0
83a84efffffffff,23.0,0.0,0.0
83a851fffffffff,3.0,0.0,0.0
83a852fffffffff,2.0,0.0,0.0
83a855fffffffff,23.0,0.0,0.0
83a859fffffffff,3324.0,135.0,0.0
83a85afffffffff,2.0,0.0,0.0
83a85bfffffffff,23.0,0.0,0.0
83a85cfffffffff,1.0,0.0,0.0
