cell_id,Larus canus,Larus canus canus,Larus canus heinei,Larus canus kamtschatschensis
83082bfffffffff,3.0,1.0,0.0,0.0
83082dfffffffff,1.0,0.0,0.0,0.0
830830fffffffff,11.0,0.0,0.0,0.0
830832fffffffff,26.0,1.0,0.0,0.0
830833fffffffff,34.0,0.0,0.0,0.0
830836fffffffff,128.0,1.0,0.0,0.0
830880fffffffff,78.0,14.0,0.0,0.0
830882fffffffff,41.0,16.0,0.0,0.0
830883fffffffff,165.0,22.0,0.0,0.0
830884fffffffff,37.0,19.0,0.0,0.0
830885fffffffff,23.0,5.0,0.0,0.0
830886fffffffff,629.0,226.0,0.0,0.0
830888fffffffff,115.0,61.0,0.0,0.0
830889fffffffff,10.0,0.0,0.0,0.0
83088afffffffff,34.0,21.0,0.0,0.0
83088bfffffffff,5.0,0.0,0.0,0.0
83088dfffffffff,1.0,1.0,0.0,0.0
83088efffffffff,84.0,75.0,0.0,0.0
830890fffffffff,35.0,0.0,0.0,0.0
830893fffffffff,108.0,2.0,0.0,0.0
830894fffffffff,2.0,0.0,0.0,0.0
830895fffffffff,144.0,106.0,0.0,0.0
830896fffffffff,88.0,49.0,0.0,0.0
830898fffffffff,156.0,12.0,0.0,0.0
830899fffffffff,683.0,120.0,0.0,0.0
83089afffffffff,379.0,12.0,0.0,0.0
83089bfffffffff,274.0,27.0,0.0,0.0
83089cfffffffff,28.0,2.0,0.0,0.0
83089dfffffffff,246.0,124.0,0.0,0.0
83089efffffffff,263.0,7.0,0.0,0.0
8308a0fffffffff,16.0,0.0,0.0,0.0
8308a1fffffffff,3.0,1.0,0.0,0.0
8308a2fffffffff,24.0,6.0,0.0,0.0
8308a3fffffffff,21.0,4.0,0.0,0.0
8308a4fffffffff,44.0,17.0,0.0,0.0
8308a5fffffffff,11.0,2.0,0.0,0.0
8308a6fffffffff,36.0,1.0,0.0,0.0
8308a8fffffffff,4.0,0.0,0.0,0.0
8308a9fffffffff,2.0,0.0,0.0,0.0
8308abfffffffff,2.0,0.0,0.0,0.0
8308acfffffffff,2.0,0.0,0.0,0.0
8308aefffffffff,8.0,2.0,0.0,0.0
8308b0fffffffff,25.0,12.0,0.0,0.0
8308b1fffffffff,57.0,4.0,0.0,0.0
8308b2fffffffff,3.0,0.0,0.0,0.0
8308b3fffffffff,66.0,6.0,0.0,0.0
8308b4fffffffff,23.0,4.0,0.0,0.0
8308b5fffffffff,21.0,6.0,0.0,0.0
8308b6fffffffff,38.0,7.0,0.0,0.0
8308c0fffffffff,10.0,0.0,0.0,0.0
8308c1fffffffff,4.0,2.0,0.0,0.0
8308c2fffffffff,25.0,9.0,0.0,0.0
8308c3fffffffff,18.0,0.0,0.0,0.0
8308c6fffffffff,8.0,0.0,0.0,0.0
8308c8fffffffff,27.0,0.0,0.0,0.0
8308c9fffffffff,65.0,12.0,0.0,0.0
8308cdfffffffff,35.0,1.0,0.0,0.0
8308cefffffffff,29.0,2.0,0.0,0.0
8308d0fffffffff,12.0,2.0,0.0,0.0
8308d1fffffffff,163.0,24.0,0.0,0.0
8308d2fffffffff,6.0,2.0,0.0,0.0
8308d3fffffffff,13.0,0.0,0.0,0.0
8308d4fffffffff,56.0,0.0,0.0,0.0
8308d5fffffffff,71.0,11.0,0.0,0.0
8308d6fffffffff,2.0,0.0,0.0,0.0
8308d8fffffffff,140.0,26.0,0.0,0.0
8308dafffffffff,6.0,2.0,0.0,0.0
8308dbfffffffff,2.0,0.0,0.0,0.0
8308ddfffffffff,8.0,0.0,0.0,0.0
8308defffffffff,12.0,0.0,0.0,0.0
8308e1fffffffff,5.0,0.0,0.0,0.0
8308e4fffffffff,4.0,4.0,0.0,0.0
8308e5fffffffff,5.0,0.0,0.0,0.0
8308e9fffffffff,12.0,2.0,0.0,0.0
8308eafffffffff,2.0,0.0,0.0,0.0
8308ecfffffffff,46.0,6.0,0.0,0.0
8308edfffffffff,234.0,8.0,0.0,0.0
8308eefffffffff,1.0,0.0,0.0,0.0
8308f0fffffffff,3.0,0.0,0.0,0.0
8308f1fffffffff,4.0,0.0,0.0,0.0
8308f2fffffffff,25.0,13.0,0.0,0.0
8308f4fffffffff,7.0,0.0,0.0,0.0
8308f6fffffffff,52.0,4.0,0.0,0.0
83094afffffffff,17.0,0.0,0.0,0.0
83094bfffffffff,52.0,8.0,0.0,0.0
830958fffffffff,38.0,4.0,0.0,0.0
830959fffffffff,32.0,2.0,0.0,0.0
83095afffffffff,88.0,0.0,0.0,0.0
83095bfffffffff,5.0,0.0,0.0,0.0
830980fffffffff,54.0,2.0,0.0,0.0
830981fffffffff,151.0,47.0,0.0,0.0
830982fffffffff,325.0,12.0,0.0,0.0
830983fffffffff,1.0,0.0,0.0,0.0
830988fffffffff,46.0,3.0,0.0,0.0
830989fffffffff,45.0,6.0,0.0,0.0
83098afffffffff,5.0,0.0,0.0,0.0
83098bfffffffff,10.0,0.0,0.0,0.0
83098cfffffffff,69.0,21.0,0.0,0.0
83098dfffffffff,63.0,6.0,0.0,0.0
83098efffffffff,25.0,0.0,0.0,0.0
830990fffffffff,1.0,0.0,0.0,0.0
830991fffffffff,488.0,35.0,0.0,0.0
830993fffffffff,22.0,8.0,0.0,0.0
830998fffffffff,53.0,5.0,0.0,0.0
830999fffffffff,378.0,81.0,0.0,0.0
83099afffffffff,8.0,0.0,0.0,0.0
83099bfffffffff,184.0,31.0,0.0,0.0
83099cfffffffff,3.0,0.0,0.0,0.0
83099dfffffffff,2.0,0.0,0.0,0.0
83099efffffffff,107.0,4.0,0.0,0.0
8309a0fffffffff,169.0,38.0,0.0,0.0
8309a2fffffffff,4.0,0.0,0.0,0.0
8309a4fffffffff,302.0,72.0,0.0,0.0
8309a5fffffffff,6.0,1.0,0.0,0.0
8309a6fffffffff,199.0,43.0,0.0,0.0
8309aafffffffff,1.0,0.0,0.0,0.0
8309abfffffffff,16.0,0.0,0.0,0.0
830a33fffffffff,15.0,0.0,12.0,0.0
830aa6fffffffff,1.0,0.0,1.0,0.0
830b89fffffffff,1.0,0.0,1.0,0.0
830b9afffffffff,2.0,0.0,0.0,0.0
830bb0fffffffff,3.0,0.0,1.0,0.0
831004fffffffff,1.0,0.0,0.0,0.0
831016fffffffff,19.0,0.0,0.0,0.0
831020fffffffff,3.0,0.0,0.0,0.0
831023fffffffff,8.0,0.0,0.0,0.0
831035fffffffff,2.0,0.0,0.0,0.0
831081fffffffff,1.0,0.0,0.0,0.0
831096fffffffff,2.0,0.0,0.0,0.0
8310a1fffffffff,1.0,0.0,0.0,0.0
8310c2fffffffff,65.0,0.0,4.0,0.0
8310c3fffffffff,2.0,0.0,2.0,0.0
8310d2fffffffff,3.0,0.0,0.0,0.0
8310dcfffffffff,30.0,0.0,2.0,0.0
8310defffffffff,4.0,0.0,0.0,0.0
8310f0fffffffff,2.0,0.0,1.0,0.0
831100fffffffff,7.0,0.0,0.0,0.0
831101fffffffff,7.0,0.0,0.0,0.0
831103fffffffff,73.0,0.0,0.0,0.0
831104fffffffff,11.0,1.0,0.0,0.0
831105fffffffff,54.0,9.0,0.0,0.0
831106fffffffff,201.0,17.0,0.0,0.0
83110efffffffff,7.0,0.0,0.0,0.0
831115fffffffff,3.0,0.0,0.0,0.0
831116fffffffff,48.0,0.0,0.0,0.0
831120fffffffff,24.0,4.0,0.0,0.0
831121fffffffff,3.0,0.0,0.0,0.0
831122fffffffff,23.0,4.0,0.0,0.0
831123fffffffff,38.0,17.0,0.0,0.0
831124fffffffff,41.0,4.0,0.0,0.0
831125fffffffff,46.0,10.0,0.0,0.0
831126fffffffff,874.0,283.0,0.0,0.0
831128fffffffff,26.0,2.0,0.0,0.0
831129fffffffff,12.0,2.0,0.0,0.0
83112afffffffff,23.0,6.0,0.0,0.0
83112cfffffffff,7.0,1.0,0.0,0.0
83112dfffffffff,14.0,0.0,0.0,0.0
83112efffffffff,43.0,11.0,0.0,0.0
831130fffffffff,9.0,2.0,0.0,0.0
831131fffffffff,13.0,0.0,0.0,0.0
831133fffffffff,1.0,0.0,0.0,0.0
831134fffffffff,20.0,0.0,0.0,0.0
831135fffffffff,17.0,2.0,0.0,0.0
831136fffffffff,19.0,0.0,0.0,0.0
831154fffffffff,15.0,0.0,0.0,0.0
831165fffffffff,3.0,0.0,0.0,0.0
831170fffffffff,2.0,0.0,0.0,0.0
831180fffffffff,2.0,0.0,0.0,0.0
831181fffffffff,70.0,0.0,2.0,0.0
831185fffffffff,6.0,0.0,0.0,0.0
831188fffffffff,3.0,0.0,0.0,0.0
831189fffffffff,11.0,0.0,0.0,0.0
83118afffffffff,9.0,0.0,0.0,0.0
83118cfffffffff,266.0,9.0,3.0,0.0
83118efffffffff,56.0,0.0,0.0,0.0
83119cfffffffff,1.0,0.0,0.0,0.0
83119efffffffff,7.0,0.0,0.0,0.0
8311a4fffffffff,3.0,0.0,0.0,0.0
8311a6fffffffff,8.0,0.0,0.0,0.0
8311a8fffffffff,2.0,1.0,0.0,0.0
8311aafffffffff,561.0,15.0,9.0,0.0
8311abfffffffff,49.0,0.0,0.0,0.0
8311aefffffffff,336.0,52.0,13.0,0.0
8311b4fffffffff,2.0,0.0,0.0,0.0
831452fffffffff,3.0,0.0,0.0,3.0
8314aefffffffff,2.0,0.0,0.0,0.0
8314c8fffffffff,1.0,0.0,0.0,1.0
83155dfffffffff,20.0,0.0,20.0,0.0
831590fffffffff,4.0,0.0,0.0,0.0
831592fffffffff,27.0,0.0,0.0,0.0
831594fffffffff,2.0,0.0,0.0,0.0
831610fffffffff,16.0,0.0,0.0,13.0
831616fffffffff,3.0,0.0,0.0,2.0
831630fffffffff,3.0,0.0,0.0,3.0
831634fffffffff,50.0,0.0,0.0,50.0
83165efffffffff,2.0,0.0,0.0,2.0
831715fffffffff,2.0,0.0,0.0,2.0
83171afffffffff,3.0,0.0,0.0,3.0
831742fffffffff,9.0,0.0,0.0,9.0
831756fffffffff,8.0,0.0,0.0,8.0
83176bfffffffff,11.0,0.0,3.0,2.0
831788fffffffff,44.0,0.0,0.0,44.0
83178bfffffffff,4.0,0.0,0.0,4.0
831801fffffffff,123.0,33.0,0.0,0.0
831804fffffffff,2.0,0.0,0.0,0.0
831805fffffffff,237.0,61.0,0.0,0.0
83180cfffffffff,19.0,5.0,0.0,0.0
831820fffffffff,19.0,9.0,0.0,0.0
831821fffffffff,6.0,2.0,0.0,0.0
831823fffffffff,290.0,88.0,0.0,0.0
831824fffffffff,13.0,1.0,0.0,0.0
831825fffffffff,76.0,25.0,0.0,0.0
831828fffffffff,216.0,46.0,0.0,0.0
831829fffffffff,4.0,0.0,0.0,0.0
83182afffffffff,48.0,18.0,0.0,0.0
83182cfffffffff,793.0,164.0,0.0,0.0
83182dfffffffff,3.0,2.0,0.0,0.0
83182efffffffff,415.0,167.0,0.0,0.0
831844fffffffff,12.0,2.0,0.0,0.0
831845fffffffff,13.0,6.0,0.0,0.0
831846fffffffff,26.0,0.0,0.0,0.0
831849fffffffff,259.0,0.0,0.0,0.0
83184afffffffff,24.0,0.0,0.0,0.0
83184bfffffffff,107.0,0.0,0.0,0.0
83184dfffffffff,63.0,0.0,0.0,0.0
831859fffffffff,7.0,0.0,0.0,0.0
83185bfffffffff,212.0,0.0,0.0,0.0
831860fffffffff,33.0,9.0,0.0,0.0
831862fffffffff,52.0,31.0,0.0,0.0
831863fffffffff,26.0,19.0,0.0,0.0
831864fffffffff,1.0,0.0,0.0,0.0
831865fffffffff,10.0,6.0,0.0,0.0
831866fffffffff,2.0,0.0,0.0,0.0
83186afffffffff,22.0,0.0,0.0,0.0
83186cfffffffff,1.0,0.0,0.0,0.0
831870fffffffff,70.0,9.0,0.0,0.0
831871fffffffff,15.0,1.0,0.0,0.0
831873fffffffff,15.0,5.0,0.0,0.0
831874fffffffff,30.0,1.0,0.0,0.0
831875fffffffff,6.0,0.0,0.0,0.0
831876fffffffff,42.0,5.0,0.0,0.0
831901fffffffff,82.0,16.0,0.0,0.0
831908fffffffff,509.0,96.0,0.0,0.0
831909fffffffff,321.0,39.0,0.0,0.0
83190afffffffff,16.0,2.0,0.0,0.0
83190bfffffffff,248.0,55.0,0.0,0.0
83190cfffffffff,291.0,36.0,0.0,0.0
83190dfffffffff,440.0,69.0,0.0,0.0
83190efffffffff,345.0,70.0,0.0,0.0
83191dfffffffff,3.0,1.0,0.0,0.0
831922fffffffff,7.0,2.0,0.0,0.0
831926fffffffff,159.0,19.0,0.0,0.0
831928fffffffff,304.0,49.0,0.0,0.0
831929fffffffff,49.0,5.0,0.0,0.0
83192afffffffff,95.0,34.0,0.0,0.0
83192bfffffffff,933.0,489.0,0.0,0.0
83192cfffffffff,74.0,9.0,0.0,0.0
831940fffffffff,1243.0,201.0,0.0,0.0
831941fffffffff,2682.0,961.0,0.0,0.0
831942fffffffff,1304.0,659.0,0.0,0.0
831943fffffffff,1246.0,287.0,0.0,0.0
831946fffffffff,282.0,46.0,0.0,0.0
831948fffffffff,1680.0,251.0,0.0,0.0
831949fffffffff,5.0,0.0,0.0,0.0
83194afffffffff,818.0,113.0,0.0,0.0
83194bfffffffff,107.0,21.0,0.0,0.0
83194cfffffffff,818.0,242.0,0.0,0.0
83194dfffffffff,576.0,59.0,0.0,0.0
83194efffffffff,1366.0,198.0,0.0,0.0
831950fffffffff,108.0,4.0,0.0,0.0
831951fffffffff,505.0,195.0,0.0,0.0
831952fffffffff,228.0,68.0,0.0,0.0
831953fffffffff,63.0,27.0,0.0,0.0
831954fffffffff,51.0,22.0,0.0,0.0
831955fffffffff,162.0,64.0,0.0,0.0
831956fffffffff,341.0,250.0,0.0,0.0
831958fffffffff,256.0,44.0,0.0,0.0
831959fffffffff,669.0,69.0,0.0,0.0
83195afffffffff,45.0,7.0,0.0,0.0
83195bfffffffff,148.0,18.0,0.0,0.0
83195cfffffffff,290.0,43.0,0.0,0.0
83195dfffffffff,843.0,193.0,0.0,0.0
83195efffffffff,21.0,6.0,0.0,0.0
831968fffffffff,1002.0,245.0,0.0,0.0
831969fffffffff,675.0,146.0,0.0,0.0
83196bfffffffff,556.0,101.0,0.0,0.0
83196cfffffffff,17.0,1.0,0.0,0.0
83196dfffffffff,686.0,159.0,0.0,0.0
83196efffffffff,4.0,3.0,0.0,0.0
831972fffffffff,826.0,182.0,0.0,0.0
831973fffffffff,512.0,43.0,0.0,0.0
831976fffffffff,261.0,51.0,0.0,0.0
831e00fffffffff,8.0,0.0,0.0,0.0
831e01fffffffff,4.0,0.0,0.0,0.0
831e02fffffffff,274.0,45.0,0.0,0.0
831e03fffffffff,129.0,52.0,0.0,0.0
831e04fffffffff,212.0,10.0,0.0,0.0
831e05fffffffff,88.0,0.0,0.0,0.0
831e06fffffffff,275.0,8.0,0.0,0.0
831e08fffffffff,10.0,7.0,0.0,0.0
831e0afffffffff,166.0,53.0,0.0,0.0
831e0bfffffffff,2.0,0.0,0.0,0.0
831e0cfffffffff,12.0,0.0,0.0,0.0
831e0efffffffff,194.0,58.0,0.0,0.0
831e10fffffffff,15.0,0.0,0.0,0.0
831e11fffffffff,44.0,4.0,0.0,0.0
831e12fffffffff,92.0,0.0,0.0,0.0
831e13fffffffff,134.0,1.0,0.0,0.0
831e15fffffffff,1.0,0.0,0.0,0.0
831e16fffffffff,1.0,0.0,0.0,0.0
831e19fffffffff,8.0,0.0,0.0,0.0
831e1bfffffffff,91.0,16.0,0.0,0.0
831e1cfffffffff,96.0,30.0,0.0,0.0
831e1dfffffffff,33.0,12.0,0.0,0.0
831e20fffffffff,18.0,0.0,0.0,0.0
831e21fffffffff,14.0,0.0,0.0,0.0
831e22fffffffff,109.0,4.0,0.0,0.0
831e23fffffffff,72.0,0.0,0.0,0.0
831e24fffffffff,92.0,2.0,0.0,0.0
831e25fffffffff,38.0,1.0,0.0,0.0
831e26fffffffff,23.0,1.0,0.0,0.0
831e28fffffffff,15.0,2.0,0.0,0.0
831e29fffffffff,7.0,0.0,0.0,0.0
831e2afffffffff,39.0,0.0,0.0,0.0
831e2bfffffffff,13.0,0.0,0.0,0.0
831e2cfffffffff,1.0,0.0,0.0,0.0
831e2dfffffffff,10.0,2.0,0.0,0.0
831e2efffffffff,89.0,0.0,0.0,0.0
831e30fffffffff,10.0,0.0,0.0,0.0
831e31fffffffff,7.0,0.0,0.0,0.0
831e32fffffffff,11.0,0.0,0.0,0.0
831e33fffffffff,11.0,0.0,0.0,0.0
831e34fffffffff,168.0,2.0,0.0,0.0
831e35fffffffff,83.0,2.0,0.0,0.0
831e36fffffffff,5.0,1.0,0.0,0.0
831e42fffffffff,23.0,0.0,0.0,0.0
831e46fffffffff,2.0,0.0,0.0,0.0
831e49fffffffff,11.0,0.0,0.0,0.0
831e4afffffffff,2.0,0.0,0.0,0.0
831e4bfffffffff,9.0,0.0,0.0,0.0
831e4dfffffffff,2.0,0.0,0.0,0.0
831e51fffffffff,2.0,0.0,0.0,0.0
831e55fffffffff,3.0,0.0,0.0,0.0
831e5afffffffff,11.0,0.0,0.0,0.0
831e5cfffffffff,36.0,0.0,0.0,0.0
831e5dfffffffff,12.0,0.0,0.0,0.0
831e5efffffffff,40.0,0.0,0.0,0.0
831e61fffffffff,4.0,0.0,0.0,0.0
831e63fffffffff,42.0,0.0,0.0,0.0
831e64fffffffff,4.0,0.0,0.0,0.0
831e6afffffffff,7.0,0.0,0.0,0.0
831e6bfffffffff,35.0,0.0,0.0,0.0
831e6efffffffff,9.0,0.0,0.0,0.0
831e74fffffffff,8.0,0.0,0.0,0.0
831e75fffffffff,12.0,0.0,0.0,0.0
831e76fffffffff,1.0,0.0,0.0,0.0
831e80fffffffff,11.0,2.0,0.0,0.0
831e82fffffffff,3.0,0.0,0.0,0.0
831e85fffffffff,2.0,0.0,0.0,0.0
831e86fffffffff,2.0,2.0,0.0,0.0
831e88fffffffff,2.0,0.0,0.0,0.0
831e9dfffffffff,2.0,2.0,0.0,0.0
831ea0fffffffff,27.0,0.0,0.0,0.0
831ea1fffffffff,3.0,0.0,0.0,0.0
831ea2fffffffff,4.0,0.0,0.0,0.0
831ea5fffffffff,18.0,0.0,0.0,0.0
831eadfffffffff,1.0,0.0,0.0,0.0
831eb4fffffffff,6.0,0.0,0.0,0.0
831eb5fffffffff,5.0,1.0,0.0,0.0
831ec0fffffffff,5.0,2.0,0.0,0.0
831ec1fffffffff,4.0,0.0,0.0,0.0
831ec2fffffffff,21.0,3.0,0.0,0.0
831ec3fffffffff,28.0,7.0,0.0,0.0
831ec6fffffffff,4.0,0.0,0.0,0.0
831ec9fffffffff,215.0,0.0,0.0,0.0
831ecafffffffff,8.0,0.0,0.0,0.0
831ecbfffffffff,11.0,0.0,0.0,0.0
831eccfffffffff,33.0,6.0,0.0,0.0
831ecdfffffffff,38.0,0.0,0.0,0.0
831ecefffffffff,15.0,0.0,0.0,0.0
831ed1fffffffff,25.0,0.0,0.0,0.0
831edcfffffffff,8.0,0.0,0.0,0.0
831ee1fffffffff,1.0,0.0,0.0,0.0
831ee2fffffffff,5.0,0.0,0.0,0.0
831ee3fffffffff,2.0,0.0,0.0,0.0
831ee6fffffffff,63.0,1.0,0.0,0.0
831ee9fffffffff,38.0,11.0,0.0,0.0
831eebfffffffff,52.0,6.0,0.0,0.0
831eedfffffffff,1.0,0.0,0.0,0.0
831eeefffffffff,7.0,0.0,0.0,0.0
831ef2fffffffff,2.0,0.0,0.0,0.0
831ef5fffffffff,12.0,0.0,0.0,0.0
831f00fffffffff,333.0,273.0,0.0,0.0
831f01fffffffff,96.0,10.0,0.0,0.0
831f02fffffffff,36.0,3.0,0.0,0.0
831f03fffffffff,40.0,20.0,0.0,0.0
831f04fffffffff,53.0,30.0,0.0,0.0
831f05fffffffff,1379.0,285.0,0.0,0.0
831f06fffffffff,144.0,6.0,0.0,0.0
831f09fffffffff,11.0,0.0,0.0,0.0
831f0afffffffff,6.0,0.0,0.0,0.0
831f0bfffffffff,10.0,0.0,0.0,0.0
831f0cfffffffff,25.0,0.0,0.0,0.0
831f0dfffffffff,32.0,6.0,0.0,0.0
831f0efffffffff,102.0,7.0,0.0,0.0
831f10fffffffff,15.0,4.0,0.0,0.0
831f11fffffffff,6.0,2.0,0.0,0.0
831f12fffffffff,28.0,0.0,0.0,0.0
831f13fffffffff,23.0,0.0,0.0,0.0
831f14fffffffff,220.0,14.0,0.0,0.0
831f15fffffffff,133.0,43.0,0.0,0.0
831f16fffffffff,4.0,2.0,0.0,0.0
831f18fffffffff,83.0,5.0,0.0,0.0
831f19fffffffff,25.0,1.0,0.0,0.0
831f1afffffffff,113.0,4.0,0.0,0.0
831f1bfffffffff,18.0,0.0,0.0,0.0
831f1cfffffffff,12.0,1.0,0.0,0.0
831f1dfffffffff,82.0,2.0,0.0,0.0
831f1efffffffff,3.0,0.0,0.0,0.0
831f20fffffffff,30.0,13.0,0.0,0.0
831f21fffffffff,146.0,32.0,0.0,0.0
831f22fffffffff,93.0,21.0,0.0,0.0
831f23fffffffff,233.0,85.0,0.0,0.0
831f24fffffffff,76.0,17.0,0.0,0.0
831f25fffffffff,175.0,26.0,0.0,0.0
831f26fffffffff,77.0,28.0,0.0,0.0
831f28fffffffff,198.0,81.0,0.0,0.0
831f29fffffffff,244.0,71.0,0.0,0.0
831f2afffffffff,917.0,759.0,0.0,0.0
831f2bfffffffff,3.0,1.0,0.0,0.0
831f2cfffffffff,39.0,19.0,0.0,0.0
831f2dfffffffff,144.0,20.0,0.0,0.0
831f2efffffffff,148.0,29.0,0.0,0.0
831f30fffffffff,7.0,1.0,0.0,0.0
831f31fffffffff,241.0,110.0,0.0,0.0
831f32fffffffff,79.0,6.0,0.0,0.0
831f33fffffffff,536.0,43.0,0.0,0.0
831f35fffffffff,128.0,49.0,0.0,0.0
831f40fffffffff,21.0,3.0,0.0,0.0
831f41fffffffff,26.0,0.0,0.0,0.0
831f42fffffffff,7.0,2.0,0.0,0.0
831f44fffffffff,1.0,0.0,0.0,0.0
831f45fffffffff,1.0,0.0,0.0,0.0
831f46fffffffff,3.0,0.0,0.0,0.0
831f49fffffffff,2.0,0.0,0.0,0.0
831f4afffffffff,2.0,0.0,0.0,0.0
831f4bfffffffff,2.0,0.0,0.0,0.0
831f4cfffffffff,2.0,0.0,0.0,0.0
831f4efffffffff,200.0,0.0,0.0,0.0
831f51fffffffff,14.0,0.0,0.0,0.0
831f52fffffffff,42.0,0.0,0.0,0.0
831f53fffffffff,218.0,6.0,0.0,0.0
831f54fffffffff,17.0,0.0,0.0,0.0
831f55fffffffff,15.0,0.0,0.0,0.0
831f56fffffffff,43.0,3.0,0.0,0.0
831f58fffffffff,3.0,0.0,0.0,0.0
831f59fffffffff,8.0,2.0,0.0,0.0
831f5afffffffff,5.0,0.0,0.0,0.0
831f5cfffffffff,27.0,5.0,0.0,0.0
831f5efffffffff,18.0,0.0,0.0,0.0
831f60fffffffff,44.0,4.0,0.0,0.0
831f61fffffffff,3.0,0.0,0.0,0.0
831f62fffffffff,3.0,0.0,0.0,0.0
831f64fffffffff,18.0,0.0,0.0,0.0
831f65fffffffff,34.0,0.0,0.0,0.0
831f66fffffffff,6.0,0.0,0.0,0.0
831f68fffffffff,3.0,0.0,0.0,0.0
831f6afffffffff,2.0,0.0,0.0,0.0
831f70fffffffff,11.0,0.0,0.0,0.0
831f71fffffffff,379.0,9.0,0.0,0.0
831f72fffffffff,1022.0,26.0,0.0,0.0
831f73fffffffff,8.0,0.0,0.0,0.0
831f75fffffffff,20.0,0.0,0.0,0.0
831f76fffffffff,3.0,0.0,0.0,0.0
831f80fffffffff,10.0,2.0,0.0,0.0
831f81fffffffff,11.0,0.0,0.0,0.0
831f82fffffffff,99.0,9.0,0.0,0.0
831f83fffffffff,102.0,10.0,0.0,0.0
831f84fffffffff,1.0,0.0,0.0,0.0
831f85fffffffff,47.0,10.0,0.0,0.0
831f88fffffffff,28.0,10.0,0.0,0.0
831f89fffffffff,31.0,7.0,0.0,0.0
831f8cfffffffff,10.0,2.0,0.0,0.0
831f8dfffffffff,141.0,82.0,0.0,0.0
831f8efffffffff,337.0,53.0,0.0,0.0
831f91fffffffff,35.0,12.0,0.0,0.0
831f98fffffffff,20.0,0.0,0.0,0.0
831f99fffffffff,10.0,0.0,0.0,0.0
831f9bfffffffff,1.0,0.0,0.0,0.0
831f9cfffffffff,18.0,14.0,0.0,0.0
831f9dfffffffff,11.0,0.0,0.0,0.0
831fa0fffffffff,12.0,0.0,0.0,0.0
831fa1fffffffff,38.0,6.0,0.0,0.0
831fa4fffffffff,85.0,10.0,0.0,0.0
831fa5fffffffff,63.0,11.0,0.0,0.0
831fa6fffffffff,14.0,0.0,0.0,0.0
831fa8fffffffff,17.0,0.0,0.0,0.0
831fa9fffffffff,2.0,0.0,0.0,0.0
831faafffffffff,12.0,2.0,0.0,0.0
831fabfffffffff,11.0,0.0,0.0,0.0
831facfffffffff,5.0,0.0,0.0,0.0
831fadfffffffff,9.0,2.0,0.0,0.0
831faefffffffff,19.0,0.0,0.0,0.0
831fb1fffffffff,35.0,4.0,0.0,0.0
831fb4fffffffff,16.0,2.0,0.0,0.0
831fb5fffffffff,1.0,1.0,0.0,0.0
832068fffffffff,1.0,0.0,1.0,0.0
8320e6fffffffff,2.0,0.0,0.0,0.0
83212bfffffffff,1.0,0.0,0.0,0.0
832148fffffffff,1.0,0.0,0.0,0.0
