cell_id,Dryobates villosus,Dryobates villosus [villosus Group],Dryobates villosus [harrisi Group],Dryobates villosus orius/icastus,Dryobates villosus jardinii/sanctorum,Dryobates villosus extimus
8412181ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412185ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8412187ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841218bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412191ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412195ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412199ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841219dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84121a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84121a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84121a7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84121a9ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84121abffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84121adffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84121b1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84121b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84121b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84121bbffffffff,33.0,0.0,0.0,0.0,0.0,0.0
84121bdffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84121e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84121e3ffffffff,66.0,0.0,0.0,0.0,0.0,0.0
84121e7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84121ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412265ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412291ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412293ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412299ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84122b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84122d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84122e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412303ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412307ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841230bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841232bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412339ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841233dffffffff,21.0,0.0,0.0,0.0,0.0,0.0
841235bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841241dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412421ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412423ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841242bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412433ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412435ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841243bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412467ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841246bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412483ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412485ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412493ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412499ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841249dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84124a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84124a5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84124a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84124a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84124adffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84124b7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84124b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84124bdffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84124d1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84124d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84124dbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84124e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84124e5ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84124e7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8412501ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412505ffffffff,162.0,0.0,0.0,0.0,0.0,0.0
8412509ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841250bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412511ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8412513ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412515ffffffff,236.0,0.0,0.0,0.0,0.0,0.0
841251bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841251dffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8412521ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
8412523ffffffff,59.0,0.0,0.0,0.0,0.0,0.0
8412525ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8412527ffffffff,137.0,0.0,0.0,0.0,0.0,0.0
841252dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412531ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412535ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8412537ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8412539ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841253bffffffff,18.0,0.0,0.0,0.0,0.0,0.0
841253dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412543ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8412549ffffffff,220.0,0.0,0.0,0.0,0.0,0.0
841254bffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8412555ffffffff,42.0,0.0,0.0,0.0,0.0,0.0
8412561ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412563ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412565ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412567ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841256dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412581ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412583ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841258bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841258dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412591ffffffff,229.0,0.0,0.0,0.0,0.0,0.0
8412593ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412595ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8412597ffffffff,273.0,0.0,0.0,0.0,0.0,0.0
8412599ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841259dffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84125adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84125b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84125b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84125bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84125c7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84125c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84125d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84125d3ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84125d5ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84125d7ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84125d9ffffffff,75.0,0.0,0.0,0.0,0.0,0.0
84125dbffffffff,45.0,0.0,0.0,0.0,0.0,0.0
84125e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84125e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84125edffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84126a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84126b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84126b5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84126e7ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8412721ffffffff,131.0,0.0,0.0,0.0,0.0,0.0
8412723ffffffff,192.0,0.0,0.0,0.0,0.0,0.0
8412727ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412729ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841275bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412769ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412805ffffffff,66.0,0.0,0.0,0.0,0.0,0.0
841280dffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8412827ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8412829ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412835ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412843ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412847ffffffff,181.0,0.0,2.0,0.0,0.0,0.0
8412851ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
8412853ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412857ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841285bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841285dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412861ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412865ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841286bffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841286dffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8412887ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8412891ffffffff,60.0,0.0,0.0,0.0,0.0,0.0
8412893ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8412895ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412897ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412899ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841289bffffffff,35.0,0.0,0.0,0.0,0.0,0.0
84128abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84128b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84128bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84128bdffffffff,924.0,0.0,0.0,0.0,0.0,0.0
84128c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84128d1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84128d3ffffffff,191.0,0.0,0.0,0.0,0.0,0.0
84128d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84128d9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84128dbffffffff,43.0,0.0,0.0,0.0,0.0,0.0
84128ddffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84128e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84128e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84128e7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412901ffffffff,11.0,0.0,2.0,0.0,0.0,0.0
8412905ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412907ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412909ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8412939ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841293dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412941ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412943ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8412945ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412947ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
8412949ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841294bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841294dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412989ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841298dffffffff,46.0,0.0,0.0,0.0,0.0,0.0
8412993ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8412997ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84129abffffffff,6.0,0.0,2.0,0.0,0.0,0.0
84129b1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84129b3ffffffff,5.0,0.0,2.0,0.0,0.0,0.0
84129b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84129b7ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84129b9ffffffff,8.0,0.0,4.0,0.0,0.0,0.0
84129bbffffffff,20.0,0.0,5.0,0.0,0.0,0.0
84129bdffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84129c1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84129c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84129c9ffffffff,4.0,0.0,1.0,0.0,0.0,0.0
84129d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412a21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412a23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412a25ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8412a33ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412a35ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412a37ffffffff,55.0,0.0,0.0,0.0,0.0,0.0
8412a87ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412a91ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412a93ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412a95ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412a97ffffffff,49.0,0.0,0.0,0.0,0.0,0.0
8412a99ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412aa3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412aa5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412aa7ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8412aabffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412ab1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412ab3ffffffff,341.0,0.0,0.0,0.0,0.0,0.0
8412ab5ffffffff,76.0,0.0,0.0,0.0,0.0,0.0
8412ab7ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8412abbffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8412abdffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412ad7ffffffff,64.0,0.0,0.0,0.0,0.0,0.0
8412adbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412b01ffffffff,88.0,0.0,0.0,0.0,0.0,0.0
8412b03ffffffff,84.0,0.0,0.0,0.0,0.0,0.0
8412b05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412b07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412b09ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412b0bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8412b0dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412b13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412b15ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412b17ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412b27ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412b41ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412b43ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8412b47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412b49ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412b4bffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8412b51ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412b53ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412b55ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8412b57ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412b6bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412c01ffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8412c03ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8412c05ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412c07ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8412c09ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412c0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c0dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412c11ffffffff,232.0,0.0,0.0,0.0,0.0,0.0
8412c13ffffffff,86.0,0.0,0.0,0.0,0.0,0.0
8412c15ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412c17ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8412c19ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412c1bffffffff,323.0,0.0,0.0,0.0,0.0,0.0
8412c1dffffffff,56.0,0.0,0.0,0.0,0.0,0.0
8412c21ffffffff,68.0,0.0,0.0,2.0,0.0,0.0
8412c23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c25ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412c27ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412c31ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412c33ffffffff,49.0,0.0,0.0,0.0,0.0,0.0
8412c35ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412c39ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8412c3bffffffff,66.0,0.0,0.0,0.0,0.0,0.0
8412c3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c53ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8412c55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c5bffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8412c5dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412c85ffffffff,155.0,0.0,0.0,0.0,0.0,0.0
8412c87ffffffff,77.0,0.0,0.0,0.0,0.0,0.0
8412c8bffffffff,61.0,0.0,0.0,0.0,0.0,0.0
8412c91ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ca1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
