cell_id,Pyrocephalus rubinus,Pyrocephalus rubinus [mexicanus Group],Pyrocephalus rubinus saturatus,Pyrocephalus rubinus [obscurus Group],Pyrocephalus rubinus rubinus
8426dadffffffff,2.0,0.0,0.0,0.0,0.0
8426dc3ffffffff,8.0,0.0,0.0,0.0,0.0
8426dc5ffffffff,1.0,0.0,0.0,0.0,0.0
8426dc7ffffffff,4.0,0.0,0.0,0.0,0.0
8426dc9ffffffff,2.0,0.0,0.0,0.0,0.0
8426dd5ffffffff,1.0,0.0,0.0,0.0,0.0
8426dd7ffffffff,13.0,0.0,0.0,0.0,0.0
8426ddbffffffff,2.0,0.0,0.0,0.0,0.0
8426dddffffffff,2.0,0.0,0.0,0.0,0.0
8426de5ffffffff,2.0,0.0,0.0,0.0,0.0
8426de7ffffffff,20.0,0.0,0.0,0.0,0.0
8426de9ffffffff,1.0,0.0,0.0,0.0,0.0
8426debffffffff,5.0,0.0,0.0,0.0,0.0
8426e5bffffffff,4.0,0.0,0.0,0.0,0.0
8426e67ffffffff,4.0,0.0,0.0,0.0,0.0
8426ed5ffffffff,2.0,0.0,0.0,0.0,0.0
8426f25ffffffff,3.0,0.0,0.0,0.0,0.0
8426f2dffffffff,2.0,0.0,0.0,0.0,0.0
842702bffffffff,2.0,0.0,0.0,0.0,0.0
8427445ffffffff,6.0,0.0,0.0,0.0,0.0
8427447ffffffff,1.0,0.0,0.0,0.0,0.0
84274abffffffff,42.0,0.0,0.0,0.0,0.0
84274b7ffffffff,2.0,0.0,0.0,0.0,0.0
8427583ffffffff,11.0,0.0,0.0,0.0,0.0
8427597ffffffff,1.0,0.0,0.0,0.0,0.0
84275d3ffffffff,6.0,0.0,0.0,0.0,0.0
8427631ffffffff,5.0,0.0,0.0,0.0,0.0
8427687ffffffff,2.0,0.0,0.0,0.0,0.0
84276b7ffffffff,2.0,0.0,0.0,0.0,0.0
84276edffffffff,6.0,0.0,0.0,0.0,0.0
8427713ffffffff,2.0,0.0,0.0,0.0,0.0
84278d1ffffffff,6.0,0.0,0.0,0.0,0.0
842802bffffffff,28.0,0.0,0.0,0.0,0.0
8428141ffffffff,2.0,0.0,0.0,0.0,0.0
842814bffffffff,2.0,0.0,0.0,0.0,0.0
842816bffffffff,1.0,0.0,0.0,0.0,0.0
84281b5ffffffff,119.0,0.0,0.0,0.0,0.0
84281cbffffffff,32.0,0.0,0.0,0.0,0.0
8428305ffffffff,16.0,0.0,0.0,0.0,0.0
8428309ffffffff,64.0,0.0,0.0,0.0,0.0
842830dffffffff,12.0,0.0,0.0,0.0,0.0
842832bffffffff,70.0,0.0,0.0,0.0,0.0
8428331ffffffff,310.0,3.0,0.0,0.0,0.0
8428337ffffffff,9.0,0.0,0.0,0.0,0.0
8428341ffffffff,1.0,0.0,0.0,0.0,0.0
8428343ffffffff,1.0,0.0,0.0,0.0,0.0
8428345ffffffff,208.0,0.0,0.0,0.0,0.0
8428347ffffffff,3.0,0.0,0.0,0.0,0.0
842834dffffffff,57.0,4.0,0.0,0.0,0.0
8428355ffffffff,6.0,0.0,0.0,0.0,0.0
8428357ffffffff,10.0,0.0,0.0,0.0,0.0
8428363ffffffff,4.0,0.0,0.0,0.0,0.0
8428365ffffffff,57.0,0.0,0.0,0.0,0.0
8428369ffffffff,5.0,0.0,0.0,0.0,0.0
842836dffffffff,17.0,0.0,0.0,0.0,0.0
842891bffffffff,9.0,0.0,0.0,0.0,0.0
8428d1dffffffff,25.0,0.0,0.0,0.0,0.0
8428d55ffffffff,2.0,0.0,0.0,0.0,0.0
8428f01ffffffff,2.0,0.0,0.0,0.0,0.0
8428f07ffffffff,14.0,0.0,0.0,0.0,0.0
8428f09ffffffff,3.0,0.0,0.0,0.0,0.0
8428f43ffffffff,13.0,0.0,0.0,0.0,0.0
8429121ffffffff,12.0,0.0,0.0,0.0,0.0
8429125ffffffff,137.0,0.0,0.0,0.0,0.0
8429127ffffffff,28.0,0.0,0.0,0.0,0.0
8429135ffffffff,11.0,0.0,0.0,0.0,0.0
8429137ffffffff,75.0,0.0,0.0,0.0,0.0
8429167ffffffff,21.0,0.0,0.0,0.0,0.0
84291a7ffffffff,81.0,2.0,0.0,0.0,0.0
842982bffffffff,2.0,0.0,0.0,0.0,0.0
8429841ffffffff,2.0,0.0,0.0,0.0,0.0
8429845ffffffff,4.0,0.0,0.0,0.0,0.0
8429849ffffffff,23.0,0.0,0.0,0.0,0.0
842984dffffffff,2.0,0.0,0.0,0.0,0.0
8429855ffffffff,23.0,0.0,0.0,0.0,0.0
8429859ffffffff,2.0,0.0,0.0,0.0,0.0
8429861ffffffff,2.0,0.0,0.0,0.0,0.0
8429863ffffffff,66.0,0.0,0.0,0.0,0.0
8429865ffffffff,8.0,0.0,0.0,0.0,0.0
8429867ffffffff,37.0,0.0,0.0,0.0,0.0
8429869ffffffff,34.0,0.0,0.0,0.0,0.0
842986bffffffff,7.0,0.0,0.0,0.0,0.0
8429883ffffffff,3.0,0.0,0.0,0.0,0.0
8429891ffffffff,2.0,0.0,0.0,0.0,0.0
842989dffffffff,2.0,0.0,0.0,0.0,0.0
84298cbffffffff,44.0,0.0,0.0,0.0,0.0
84298cdffffffff,2.0,0.0,0.0,0.0,0.0
84298ddffffffff,2.0,0.0,0.0,0.0,0.0
8429901ffffffff,2.0,0.0,0.0,0.0,0.0
8429909ffffffff,8.0,0.0,0.0,0.0,0.0
842990bffffffff,45.0,0.0,0.0,0.0,0.0
8429957ffffffff,24.0,0.0,0.0,0.0,0.0
842995bffffffff,1.0,0.0,0.0,0.0,0.0
8429a01ffffffff,113.0,0.0,0.0,0.0,0.0
8429a03ffffffff,2.0,0.0,0.0,0.0,0.0
8429a05ffffffff,71.0,0.0,0.0,0.0,0.0
8429a07ffffffff,61.0,0.0,0.0,0.0,0.0
8429a0bffffffff,413.0,0.0,0.0,0.0,0.0
8429a0dffffffff,4.0,0.0,0.0,0.0,0.0
8429a11ffffffff,123.0,0.0,0.0,0.0,0.0
8429a13ffffffff,8.0,0.0,0.0,0.0,0.0
8429a15ffffffff,111.0,0.0,0.0,0.0,0.0
8429a17ffffffff,87.0,0.0,0.0,0.0,0.0
8429a19ffffffff,56.0,0.0,0.0,0.0,0.0
8429a1bffffffff,12.0,0.0,0.0,0.0,0.0
8429a1dffffffff,408.0,0.0,0.0,0.0,0.0
8429a27ffffffff,4.0,0.0,0.0,0.0,0.0
8429a29ffffffff,138.0,0.0,0.0,0.0,0.0
8429a33ffffffff,2.0,0.0,0.0,0.0,0.0
8429a3bffffffff,11.0,0.0,0.0,0.0,0.0
8429a41ffffffff,215.0,0.0,0.0,0.0,0.0
8429a43ffffffff,87.0,1.0,0.0,0.0,0.0
8429a45ffffffff,10.0,0.0,0.0,0.0,0.0
8429a47ffffffff,50.0,0.0,0.0,0.0,0.0
8429a4dffffffff,519.0,0.0,0.0,0.0,0.0
8429a55ffffffff,247.0,0.0,0.0,0.0,0.0
8429a57ffffffff,432.0,0.0,0.0,0.0,0.0
8429a59ffffffff,32.0,0.0,0.0,0.0,0.0
8429a61ffffffff,17.0,0.0,0.0,0.0,0.0
8429a63ffffffff,11.0,0.0,0.0,0.0,0.0
8429a69ffffffff,4.0,0.0,0.0,0.0,0.0
8429a6bffffffff,41.0,0.0,0.0,0.0,0.0
8429a6dffffffff,33.0,0.0,0.0,0.0,0.0
8429a83ffffffff,3.0,0.0,0.0,0.0,0.0
8429a85ffffffff,4.0,0.0,0.0,0.0,0.0
8429a89ffffffff,10.0,0.0,0.0,0.0,0.0
8429a8dffffffff,19.0,0.0,0.0,0.0,0.0
8429a93ffffffff,1.0,0.0,0.0,0.0,0.0
8429a95ffffffff,2.0,0.0,0.0,0.0,0.0
8429a97ffffffff,264.0,1.0,0.0,0.0,0.0
8429ab9ffffffff,23.0,4.0,0.0,0.0,0.0
8429ac1ffffffff,4.0,0.0,0.0,0.0,0.0
8429ac5ffffffff,4.0,0.0,0.0,0.0,0.0
8429ac9ffffffff,104.0,0.0,0.0,0.0,0.0
8429ad1ffffffff,4.0,0.0,0.0,0.0,0.0
8429addffffffff,70.0,0.0,0.0,0.0,0.0
8429ae1ffffffff,1.0,0.0,0.0,0.0,0.0
8429b0bffffffff,2.0,0.0,0.0,0.0,0.0
8429b0dffffffff,10.0,0.0,0.0,0.0,0.0
8429b13ffffffff,5.0,0.0,0.0,0.0,0.0
8429b1bffffffff,1.0,0.0,0.0,0.0,0.0
8429b25ffffffff,9.0,0.0,0.0,0.0,0.0
8429b29ffffffff,1.0,0.0,0.0,0.0,0.0
8429b2dffffffff,6.0,0.0,0.0,0.0,0.0
8429b39ffffffff,2.0,0.0,0.0,0.0,0.0
8429b55ffffffff,1.0,0.0,0.0,0.0,0.0
8429b5bffffffff,86.0,0.0,0.0,0.0,0.0
8429b5dffffffff,16.0,0.0,0.0,0.0,0.0
8429b61ffffffff,2.0,0.0,0.0,0.0,0.0
8429b65ffffffff,3.0,0.0,0.0,0.0,0.0
8429b67ffffffff,2.0,0.0,0.0,0.0,0.0
8429b6bffffffff,20.0,0.0,0.0,0.0,0.0
8429b6dffffffff,3.0,0.0,0.0,0.0,0.0
842a107ffffffff,2.0,0.0,0.0,0.0,0.0
842a30dffffffff,1.0,0.0,0.0,0.0,0.0
842a311ffffffff,49.0,0.0,0.0,0.0,0.0
842a349ffffffff,6.0,0.0,0.0,0.0,0.0
842a857ffffffff,33.0,0.0,0.0,0.0,0.0
842a865ffffffff,4.0,0.0,0.0,0.0,0.0
842a945ffffffff,11.0,0.0,0.0,0.0,0.0
842a949ffffffff,2.0,0.0,0.0,0.0,0.0
842a951ffffffff,3.0,0.0,0.0,0.0,0.0
842aa8bffffffff,15.0,4.0,0.0,0.0,0.0
842aab3ffffffff,2.0,0.0,0.0,0.0,0.0
842aad1ffffffff,35.0,0.0,0.0,0.0,0.0
842aad5ffffffff,75.0,0.0,0.0,0.0,0.0
842ab03ffffffff,1.0,0.0,0.0,0.0,0.0
842ab29ffffffff,9.0,0.0,0.0,0.0,0.0
842ab33ffffffff,66.0,0.0,0.0,0.0,0.0
842ab49ffffffff,2.0,0.0,0.0,0.0,0.0
842ab63ffffffff,61.0,0.0,0.0,0.0,0.0
842ab67ffffffff,13.0,0.0,0.0,0.0,0.0
842ad49ffffffff,73.0,0.0,0.0,0.0,0.0
842b0a5ffffffff,11.0,0.0,0.0,0.0,0.0
842b24bffffffff,10.0,0.0,0.0,0.0,0.0
842ba0dffffffff,29.0,0.0,0.0,0.0,0.0
842baa5ffffffff,62.0,0.0,0.0,0.0,0.0
8444127ffffffff,22.0,0.0,0.0,0.0,0.0
8444165ffffffff,1.0,0.0,0.0,0.0,0.0
84441a1ffffffff,13.0,0.0,0.0,0.0,0.0
84441a3ffffffff,2.0,0.0,0.0,0.0,0.0
84441abffffffff,1.0,0.0,0.0,0.0,0.0
84441adffffffff,2.0,0.0,0.0,0.0,0.0
84441e3ffffffff,8.0,0.0,0.0,0.0,0.0
84441e7ffffffff,2.0,0.0,0.0,0.0,0.0
8444401ffffffff,5.0,0.0,0.0,0.0,0.0
8444409ffffffff,9.0,0.0,0.0,0.0,0.0
844440bffffffff,3.0,0.0,0.0,0.0,0.0
844440dffffffff,92.0,0.0,0.0,0.0,0.0
844441bffffffff,2.0,0.0,0.0,0.0,0.0
844442dffffffff,8.0,0.0,0.0,0.0,0.0
8444431ffffffff,2.0,0.0,0.0,0.0,0.0
8444441ffffffff,2.0,0.0,0.0,0.0,0.0
844444bffffffff,1.0,0.0,0.0,0.0,0.0
8444455ffffffff,1.0,0.0,0.0,0.0,0.0
8444459ffffffff,110.0,0.0,0.0,0.0,0.0
844445dffffffff,23.0,0.0,0.0,0.0,0.0
8444461ffffffff,2.0,0.0,0.0,0.0,0.0
8444465ffffffff,68.0,0.0,0.0,0.0,0.0
8444467ffffffff,112.0,0.0,0.0,0.0,0.0
84444a5ffffffff,1.0,0.0,0.0,0.0,0.0
84444c1ffffffff,9.0,0.0,0.0,0.0,0.0
84444c3ffffffff,3.0,0.0,0.0,0.0,0.0
84444cbffffffff,2.0,0.0,0.0,0.0,0.0
84444cdffffffff,7.0,0.0,0.0,0.0,0.0
84444dbffffffff,11.0,0.0,0.0,0.0,0.0
84444e1ffffffff,7.0,0.0,0.0,0.0,0.0
84444edffffffff,3.0,0.0,0.0,0.0,0.0
8444501ffffffff,81.0,0.0,0.0,0.0,0.0
8444505ffffffff,31.0,0.0,0.0,0.0,0.0
8444509ffffffff,86.0,0.0,0.0,0.0,0.0
844450bffffffff,3.0,0.0,0.0,0.0,0.0
844450dffffffff,61.0,0.0,0.0,0.0,0.0
844452bffffffff,1.0,0.0,0.0,0.0,0.0
844452dffffffff,3.0,0.0,0.0,0.0,0.0
8444551ffffffff,13.0,0.0,0.0,0.0,0.0
8444555ffffffff,142.0,0.0,0.0,0.0,0.0
844455bffffffff,55.0,0.0,0.0,0.0,0.0
8444563ffffffff,59.0,0.0,0.0,0.0,0.0
8444567ffffffff,2.0,0.0,0.0,0.0,0.0
84445a1ffffffff,9.0,0.0,0.0,0.0,0.0
8444633ffffffff,7.0,0.0,0.0,0.0,0.0
8444637ffffffff,1.0,0.0,0.0,0.0,0.0
8444685ffffffff,2.0,0.0,0.0,0.0,0.0
844468dffffffff,8.0,0.0,0.0,0.0,0.0
84446a1ffffffff,2.0,0.0,0.0,0.0,0.0
84446abffffffff,2.0,0.0,0.0,0.0,0.0
84446c1ffffffff,2.0,0.0,0.0,0.0,0.0
84446c5ffffffff,11.0,0.0,0.0,0.0,0.0
84446c7ffffffff,13.0,0.0,0.0,0.0,0.0
84446c9ffffffff,4.0,0.0,0.0,0.0,0.0
84446cbffffffff,6.0,0.0,0.0,0.0,0.0
84446cdffffffff,4.0,0.0,0.0,0.0,0.0
84446d1ffffffff,16.0,0.0,0.0,0.0,0.0
84446d3ffffffff,7.0,0.0,0.0,0.0,0.0
84446d5ffffffff,2.0,0.0,0.0,0.0,0.0
84446d7ffffffff,1.0,0.0,0.0,0.0,0.0
84446dbffffffff,35.0,0.0,0.0,0.0,0.0
84446ddffffffff,3.0,0.0,0.0,0.0,0.0
84446e3ffffffff,8.0,0.0,0.0,0.0,0.0
84446e5ffffffff,7.0,0.0,0.0,0.0,0.0
84446edffffffff,4.0,0.0,0.0,0.0,0.0
8444733ffffffff,56.0,2.0,0.0,0.0,0.0
844473bffffffff,8.0,0.0,0.0,0.0,0.0
8444a11ffffffff,1.0,0.0,0.0,0.0,0.0
8444a19ffffffff,1.0,0.0,0.0,0.0,0.0
8444a53ffffffff,202.0,0.0,0.0,0.0,0.0
8444a5bffffffff,1.0,0.0,0.0,0.0,0.0
8444a81ffffffff,63.0,0.0,0.0,0.0,0.0
8444a83ffffffff,9.0,0.0,0.0,0.0,0.0
8444a8bffffffff,28.0,0.0,0.0,0.0,0.0
8444a91ffffffff,4.0,0.0,0.0,0.0,0.0
8444a93ffffffff,339.0,0.0,0.0,0.0,0.0
8444a95ffffffff,115.0,2.0,0.0,0.0,0.0
8444a97ffffffff,11.0,0.0,0.0,0.0,0.0
8444a9bffffffff,174.0,0.0,0.0,0.0,0.0
8444ac1ffffffff,225.0,0.0,0.0,0.0,0.0
8444ac3ffffffff,7.0,1.0,0.0,0.0,0.0
8444ac5ffffffff,14.0,1.0,0.0,0.0,0.0
8444ac9ffffffff,1.0,0.0,0.0,0.0,0.0
8444acdffffffff,1.0,0.0,0.0,0.0,0.0
8444ad3ffffffff,1.0,0.0,0.0,0.0,0.0
8444ad5ffffffff,2.0,2.0,0.0,0.0,0.0
8444ad7ffffffff,3.0,0.0,0.0,0.0,0.0
8444ae9ffffffff,96.0,0.0,0.0,0.0,0.0
8444b53ffffffff,2.0,0.0,0.0,0.0,0.0
8444c4bffffffff,31.0,0.0,0.0,0.0,0.0
8444c4dffffffff,2.0,0.0,0.0,0.0,0.0
8444cd5ffffffff,1.0,0.0,0.0,0.0,0.0
8444d01ffffffff,1.0,0.0,0.0,0.0,0.0
8444d17ffffffff,12.0,0.0,0.0,0.0,0.0
8444d35ffffffff,46.0,0.0,0.0,0.0,0.0
8444d3bffffffff,1.0,0.0,0.0,0.0,0.0
8444e05ffffffff,6.0,0.0,0.0,0.0,0.0
8444e07ffffffff,14.0,0.0,0.0,0.0,0.0
8444e21ffffffff,59.0,0.0,0.0,0.0,0.0
8444e27ffffffff,2.0,0.0,0.0,0.0,0.0
8444e29ffffffff,29.0,0.0,0.0,0.0,0.0
8444e33ffffffff,6.0,0.0,0.0,0.0,0.0
8444e35ffffffff,3.0,0.0,0.0,0.0,0.0
8444e39ffffffff,55.0,0.0,0.0,0.0,0.0
8444e3dffffffff,80.0,1.0,0.0,0.0,0.0
8444e43ffffffff,6.0,0.0,0.0,0.0,0.0
8444e47ffffffff,6.0,0.0,0.0,0.0,0.0
8444e51ffffffff,20.0,0.0,0.0,0.0,0.0
8444e55ffffffff,1.0,0.0,0.0,0.0,0.0
8444e5bffffffff,19.0,0.0,0.0,0.0,0.0
8444e63ffffffff,1073.0,12.0,0.0,0.0,0.0
8444e6bffffffff,20.0,0.0,0.0,0.0,0.0
8444e83ffffffff,3.0,0.0,0.0,0.0,0.0
8444edbffffffff,2.0,0.0,0.0,0.0,0.0
8444eedffffffff,10.0,0.0,0.0,0.0,0.0
8444f05ffffffff,21.0,0.0,0.0,0.0,0.0
8444f0dffffffff,3.0,0.0,0.0,0.0,0.0
8444f19ffffffff,2.0,0.0,0.0,0.0,0.0
8444f1bffffffff,1.0,0.0,0.0,0.0,0.0
8444f31ffffffff,4.0,0.0,0.0,0.0,0.0
8444f37ffffffff,2.0,0.0,0.0,0.0,0.0
8444f3dffffffff,15.0,0.0,0.0,0.0,0.0
8444f41ffffffff,46.0,0.0,0.0,0.0,0.0
8444f43ffffffff,254.0,0.0,0.0,0.0,0.0
8444f4dffffffff,20.0,0.0,0.0,0.0,0.0
8444f61ffffffff,2.0,0.0,0.0,0.0,0.0
8444f69ffffffff,6.0,0.0,0.0,0.0,0.0
84451b7ffffffff,2.0,0.0,0.0,0.0,0.0
8445203ffffffff,2.0,0.0,0.0,0.0,0.0
844522bffffffff,6.0,0.0,0.0,0.0,0.0
844523bffffffff,3.0,0.0,0.0,0.0,0.0
8445251ffffffff,18.0,0.0,0.0,0.0,0.0
844525bffffffff,2.0,0.0,0.0,0.0,0.0
84452a3ffffffff,2.0,0.0,0.0,0.0,0.0
84452a5ffffffff,7.0,0.0,0.0,0.0,0.0
84452adffffffff,8.0,0.0,0.0,0.0,0.0
84452c1ffffffff,1.0,0.0,0.0,0.0,0.0
84452c3ffffffff,15.0,3.0,0.0,0.0,0.0
84452c5ffffffff,2.0,0.0,0.0,0.0,0.0
84452c7ffffffff,5.0,0.0,0.0,0.0,0.0
84452c9ffffffff,2.0,0.0,0.0,0.0,0.0
84452cbffffffff,1.0,0.0,0.0,0.0,0.0
84452d1ffffffff,3.0,3.0,0.0,0.0,0.0
84452d3ffffffff,1.0,1.0,0.0,0.0,0.0
8445727ffffffff,1.0,0.0,0.0,0.0,0.0
84480a9ffffffff,4.0,4.0,0.0,0.0,0.0
84480d3ffffffff,2.0,0.0,0.0,0.0,0.0
84480d9ffffffff,3.0,0.0,0.0,0.0,0.0
84480ddffffffff,2.0,0.0,0.0,0.0,0.0
84482bdffffffff,1.0,0.0,0.0,0.0,0.0
8448365ffffffff,2.0,2.0,0.0,0.0,0.0
8448437ffffffff,1.0,0.0,0.0,0.0,0.0
84484a5ffffffff,38.0,0.0,0.0,0.0,0.0
8448583ffffffff,1.0,0.0,0.0,0.0,0.0
8448593ffffffff,6.0,0.0,0.0,0.0,0.0
8448597ffffffff,11.0,0.0,0.0,0.0,0.0
8448599ffffffff,1.0,0.0,0.0,0.0,0.0
84485b1ffffffff,4.0,0.0,0.0,0.0,0.0
84485b9ffffffff,2.0,0.0,0.0,0.0,0.0
84485bbffffffff,6.0,0.0,0.0,0.0,0.0
8448805ffffffff,2.0,0.0,0.0,0.0,0.0
844880dffffffff,13.0,0.0,0.0,0.0,0.0
8448825ffffffff,5.0,0.0,0.0,0.0,0.0
844882bffffffff,2.0,0.0,0.0,0.0,0.0
8448833ffffffff,3.0,0.0,0.0,0.0,0.0
8448837ffffffff,2.0,0.0,0.0,0.0,0.0
8448863ffffffff,10.0,0.0,0.0,0.0,0.0
8448885ffffffff,1.0,0.0,0.0,0.0,0.0
84488b3ffffffff,1.0,0.0,0.0,0.0,0.0
84488b5ffffffff,5.0,0.0,0.0,0.0,0.0
84488b7ffffffff,6.0,0.0,0.0,0.0,0.0
84488bdffffffff,2.0,0.0,0.0,0.0,0.0
84488e7ffffffff,2.0,0.0,0.0,0.0,0.0
84488e9ffffffff,2.0,0.0,0.0,0.0,0.0
8448903ffffffff,3.0,0.0,0.0,0.0,0.0
8448907ffffffff,2.0,0.0,0.0,0.0,0.0
844890bffffffff,2.0,0.0,0.0,0.0,0.0
8448915ffffffff,4.0,0.0,0.0,0.0,0.0
8448919ffffffff,2.0,2.0,0.0,0.0,0.0
8448923ffffffff,12.0,0.0,0.0,0.0,0.0
8448935ffffffff,5.0,0.0,0.0,0.0,0.0
844893dffffffff,13.0,0.0,0.0,0.0,0.0
8448951ffffffff,7.0,0.0,0.0,0.0,0.0
8448953ffffffff,4.0,0.0,0.0,0.0,0.0
8448955ffffffff,4.0,0.0,0.0,0.0,0.0
8448959ffffffff,24.0,0.0,0.0,0.0,0.0
844895bffffffff,2.0,0.0,0.0,0.0,0.0
8448985ffffffff,62.0,2.0,0.0,0.0,0.0
8448989ffffffff,4.0,0.0,0.0,0.0,0.0
844898dffffffff,60.0,0.0,0.0,0.0,0.0
84489a3ffffffff,1.0,0.0,0.0,0.0,0.0
84489a5ffffffff,4.0,0.0,0.0,0.0,0.0
84489a7ffffffff,7.0,0.0,0.0,0.0,0.0
84489a9ffffffff,7.0,0.0,0.0,0.0,0.0
84489abffffffff,16.0,0.0,0.0,0.0,0.0
84489b7ffffffff,13.0,0.0,0.0,0.0,0.0
84489b9ffffffff,2.0,0.0,0.0,0.0,0.0
84489bbffffffff,7.0,0.0,0.0,0.0,0.0
84489c3ffffffff,2.0,0.0,0.0,0.0,0.0
84489c5ffffffff,1.0,0.0,0.0,0.0,0.0
84489c7ffffffff,6.0,0.0,0.0,0.0,0.0
84489d1ffffffff,6.0,0.0,0.0,0.0,0.0
84489ddffffffff,2.0,0.0,0.0,0.0,0.0
84489e3ffffffff,186.0,3.0,0.0,0.0,0.0
84489e7ffffffff,6.0,0.0,0.0,0.0,0.0
84489e9ffffffff,22.0,0.0,0.0,0.0,0.0
84489ebffffffff,3.0,0.0,0.0,0.0,0.0
8448ab3ffffffff,5.0,0.0,0.0,0.0,0.0
8448b13ffffffff,1.0,0.0,0.0,0.0,0.0
8448b15ffffffff,2.0,0.0,0.0,0.0,0.0
8448b23ffffffff,10.0,0.0,0.0,0.0,0.0
8448b37ffffffff,11.0,0.0,0.0,0.0,0.0
8448b39ffffffff,4.0,0.0,0.0,0.0,0.0
8448b3dffffffff,3.0,0.0,0.0,0.0,0.0
8448c13ffffffff,2.0,0.0,0.0,0.0,0.0
8448c19ffffffff,43.0,0.0,0.0,0.0,0.0
8448c25ffffffff,96.0,0.0,0.0,0.0,0.0
8448c2dffffffff,7.0,0.0,0.0,0.0,0.0
8448c35ffffffff,32.0,1.0,0.0,0.0,0.0
8448c53ffffffff,15.0,0.0,0.0,0.0,0.0
8448c57ffffffff,4.0,0.0,0.0,0.0,0.0
8448c59ffffffff,4.0,1.0,0.0,0.0,0.0
8448c5bffffffff,1.0,0.0,0.0,0.0,0.0
8448c5dffffffff,2.0,0.0,0.0,0.0,0.0
8448c61ffffffff,4.0,0.0,0.0,0.0,0.0
8448c67ffffffff,14.0,0.0,0.0,0.0,0.0
8448c69ffffffff,2.0,0.0,0.0,0.0,0.0
8448c6dffffffff,2.0,0.0,0.0,0.0,0.0
