cell_id,Sicalis luteola,Sicalis luteola [chrysops Group],Sicalis luteola bogotensis,Sicalis luteola [luteola Group]
828137fffffffff,63.0,0.0,0.0,7.0
828187fffffffff,35.0,0.0,0.0,0.0
82818ffffffffff,14.0,0.0,0.0,0.0
82819ffffffffff,4.0,0.0,0.0,0.0
8281affffffffff,12.0,0.0,0.0,0.0
828adffffffffff,28.0,0.0,0.0,1.0
828b0ffffffffff,13.0,0.0,0.0,0.0
828b27fffffffff,32.0,0.0,0.0,0.0
828b2ffffffffff,59.0,0.0,0.0,0.0
828b37fffffffff,1.0,0.0,0.0,0.0
828b67fffffffff,339.0,0.0,0.0,4.0
828b6ffffffffff,2.0,0.0,0.0,0.0
828b77fffffffff,23.0,0.0,0.0,0.0
828bb7fffffffff,8.0,0.0,0.0,0.0
828e47fffffffff,16.0,0.0,0.0,0.0
828e67fffffffff,1250.0,0.0,0.0,0.0
828e6ffffffffff,3.0,0.0,0.0,0.0
828e77fffffffff,55.0,0.0,0.0,0.0
828f0ffffffffff,7.0,0.0,0.0,0.0
828f2ffffffffff,24.0,0.0,2.0,0.0
828f57fffffffff,364.0,0.0,8.0,0.0
828f5ffffffffff,96.0,0.0,0.0,0.0
828f77fffffffff,50.0,0.0,12.0,0.0
82a807fffffffff,158.0,0.0,0.0,8.0
82a80ffffffffff,14.0,0.0,0.0,0.0
82a817fffffffff,523.0,0.0,0.0,53.0
82a81ffffffffff,1326.0,0.0,0.0,2.0
82a827fffffffff,84.0,0.0,0.0,0.0
82a82ffffffffff,24.0,0.0,0.0,0.0
82a837fffffffff,66.0,0.0,0.0,4.0
82a847fffffffff,18.0,0.0,0.0,0.0
82a857fffffffff,15.0,0.0,0.0,0.0
82a85ffffffffff,18.0,0.0,0.0,0.0
82a867fffffffff,4.0,0.0,0.0,0.0
82a86ffffffffff,1.0,0.0,0.0,0.0
82a877fffffffff,17.0,0.0,0.0,0.0
82a887fffffffff,42.0,0.0,0.0,2.0
82a88ffffffffff,227.0,0.0,0.0,8.0
82a897fffffffff,26.0,0.0,0.0,5.0
82a89ffffffffff,8.0,0.0,0.0,0.0
82a8a7fffffffff,159.0,0.0,0.0,7.0
82a8affffffffff,166.0,0.0,0.0,7.0
82a8b7fffffffff,11.0,0.0,0.0,0.0
82a8c7fffffffff,10.0,0.0,0.0,0.0
82a8cffffffffff,1.0,0.0,0.0,0.0
82a8d7fffffffff,52.0,0.0,0.0,11.0
82a8dffffffffff,11.0,0.0,0.0,0.0
82a8e7fffffffff,36.0,0.0,0.0,2.0
82a8effffffffff,1.0,0.0,0.0,0.0
82a8f7fffffffff,35.0,0.0,0.0,0.0
82a907fffffffff,413.0,0.0,0.0,28.0
82a90ffffffffff,125.0,0.0,0.0,11.0
82a91ffffffffff,115.0,0.0,0.0,5.0
82a927fffffffff,41.0,0.0,0.0,1.0
82a92ffffffffff,881.0,0.0,0.0,16.0
82a947fffffffff,450.0,0.0,0.0,0.0
82a94ffffffffff,90.0,0.0,0.0,0.0
82a957fffffffff,34.0,0.0,0.0,1.0
82a95ffffffffff,17.0,0.0,0.0,0.0
82a967fffffffff,659.0,0.0,0.0,13.0
82a96ffffffffff,42.0,0.0,0.0,0.0
82a977fffffffff,264.0,0.0,0.0,0.0
82b207fffffffff,251.0,0.0,0.0,0.0
82b20ffffffffff,10.0,0.0,0.0,0.0
82b21ffffffffff,1190.0,0.0,0.0,0.0
82b227fffffffff,3.0,0.0,0.0,0.0
82b247fffffffff,325.0,0.0,0.0,0.0
82b24ffffffffff,861.0,0.0,0.0,3.0
82b257fffffffff,10.0,0.0,0.0,0.0
82b25ffffffffff,1283.0,0.0,0.0,0.0
82b267fffffffff,93.0,0.0,0.0,0.0
82b26ffffffffff,130.0,0.0,0.0,0.0
82b277fffffffff,71.0,0.0,0.0,0.0
82b2c7fffffffff,8132.0,0.0,0.0,233.0
82b2cffffffffff,161.0,0.0,0.0,0.0
82b2dffffffffff,1634.0,0.0,0.0,0.0
82b2e7fffffffff,676.0,0.0,0.0,0.0
82b2effffffffff,367.0,0.0,0.0,0.0
82b307fffffffff,7.0,0.0,0.0,0.0
82b327fffffffff,11.0,0.0,0.0,0.0
82b32ffffffffff,8.0,0.0,0.0,0.0
82b337fffffffff,184.0,0.0,0.0,0.0
82b347fffffffff,87.0,0.0,0.0,0.0
82b34ffffffffff,3.0,0.0,0.0,0.0
82b357fffffffff,24.0,0.0,0.0,0.0
82b35ffffffffff,159.0,0.0,0.0,0.0
82b367fffffffff,22.0,0.0,0.0,0.0
82b36ffffffffff,24.0,0.0,0.0,0.0
82c207fffffffff,129.0,0.0,0.0,0.0
82c21ffffffffff,1166.0,0.0,0.0,4.0
82c227fffffffff,54.0,0.0,0.0,0.0
82c22ffffffffff,901.0,0.0,0.0,0.0
82c2c7fffffffff,1664.0,0.0,0.0,2.0
82c2cffffffffff,532.0,0.0,0.0,0.0
82c2d7fffffffff,950.0,0.0,0.0,0.0
82c2dffffffffff,196.0,0.0,0.0,0.0
82c2e7fffffffff,2049.0,0.0,0.0,0.0
82c2effffffffff,558.0,0.0,0.0,0.0
82c2f7fffffffff,1369.0,0.0,0.0,1.0
82c307fffffffff,5.0,0.0,0.0,0.0
82c30ffffffffff,67.0,0.0,0.0,0.0
82c327fffffffff,210.0,0.0,0.0,0.0
82c32ffffffffff,270.0,0.0,0.0,6.0
82c347fffffffff,389.0,0.0,0.0,0.0
82c34ffffffffff,471.0,0.0,0.0,0.0
82c357fffffffff,569.0,0.0,0.0,5.0
82c35ffffffffff,68.0,0.0,0.0,0.0
82c367fffffffff,90.0,0.0,0.0,0.0
82c36ffffffffff,48.0,0.0,0.0,0.0
82c377fffffffff,285.0,0.0,0.0,6.0
82ce17fffffffff,21.0,0.0,0.0,0.0
82ce87fffffffff,488.0,0.0,0.0,0.0
82ce8ffffffffff,1976.0,0.0,0.0,0.0
82ce97fffffffff,218.0,0.0,0.0,0.0
82ce9ffffffffff,339.0,0.0,0.0,0.0
82cea7fffffffff,339.0,0.0,0.0,0.0
82ceaffffffffff,3813.0,0.0,0.0,0.0
82ceb7fffffffff,4.0,0.0,0.0,0.0
82cf87fffffffff,2.0,0.0,0.0,0.0
82cf8ffffffffff,27.0,0.0,0.0,0.0
82cf97fffffffff,4.0,0.0,0.0,0.0
82cf9ffffffffff,29.0,0.0,0.0,0.0
82de4ffffffffff,4.0,0.0,0.0,0.0
