cell_id,Turdus migratorius,Turdus migratorius nigrideus,Turdus migratorius [migratorius Group],Turdus migratorius confinis
8344c2fffffffff,5.0,0.0,0.0,0.0
8344c3fffffffff,1.0,0.0,0.0,0.0
8344c5fffffffff,3.0,0.0,0.0,0.0
8344c8fffffffff,7.0,0.0,0.0,0.0
8344c9fffffffff,13.0,0.0,0.0,0.0
8344cafffffffff,11.0,0.0,4.0,0.0
8344cbfffffffff,8.0,0.0,0.0,0.0
8344ccfffffffff,4.0,0.0,0.0,0.0
8344cdfffffffff,4.0,0.0,0.0,0.0
8344d0fffffffff,16.0,0.0,0.0,0.0
8344d1fffffffff,10.0,0.0,0.0,0.0
8344d2fffffffff,6.0,0.0,0.0,0.0
8344d3fffffffff,3.0,0.0,0.0,0.0
8344d5fffffffff,16.0,0.0,0.0,0.0
8344d9fffffffff,13.0,0.0,0.0,0.0
8344dafffffffff,2.0,0.0,0.0,0.0
8344dbfffffffff,8.0,0.0,0.0,0.0
8344ddfffffffff,16.0,0.0,0.0,0.0
8344defffffffff,8.0,0.0,0.0,0.0
8344e2fffffffff,4.0,0.0,0.0,0.0
8344e6fffffffff,2.0,0.0,0.0,0.0
8344eefffffffff,3.0,0.0,0.0,0.0
8344f0fffffffff,116.0,0.0,58.0,0.0
8344f4fffffffff,66.0,0.0,0.0,0.0
8344f5fffffffff,11.0,0.0,2.0,0.0
8344f6fffffffff,36.0,0.0,1.0,0.0
834505fffffffff,2.0,0.0,0.0,0.0
834509fffffffff,4.0,0.0,0.0,0.0
83450bfffffffff,2.0,0.0,0.0,0.0
834572fffffffff,10.0,0.0,0.0,0.0
834805fffffffff,9.0,0.0,0.0,9.0
83480dfffffffff,2.0,0.0,0.0,0.0
834823fffffffff,1.0,0.0,0.0,1.0
83482efffffffff,7.0,0.0,0.0,5.0
834836fffffffff,3.0,0.0,0.0,0.0
834842fffffffff,14.0,0.0,0.0,0.0
834843fffffffff,15.0,0.0,0.0,0.0
834846fffffffff,5.0,0.0,0.0,0.0
83484afffffffff,5.0,0.0,0.0,0.0
834854fffffffff,2.0,0.0,2.0,0.0
834855fffffffff,2.0,0.0,0.0,0.0
834858fffffffff,2.0,0.0,0.0,0.0
834859fffffffff,16.0,0.0,0.0,0.0
83485afffffffff,15.0,0.0,1.0,0.0
83485bfffffffff,61.0,0.0,0.0,0.0
83485cfffffffff,2.0,0.0,0.0,0.0
83485dfffffffff,45.0,0.0,0.0,0.0
83486afffffffff,2.0,0.0,0.0,0.0
834871fffffffff,2.0,0.0,0.0,0.0
834872fffffffff,3.0,0.0,0.0,0.0
834873fffffffff,3.0,0.0,0.0,0.0
834880fffffffff,2.0,0.0,0.0,0.0
834883fffffffff,12.0,0.0,0.0,0.0
834886fffffffff,2.0,0.0,0.0,0.0
83488efffffffff,7.0,0.0,0.0,0.0
834890fffffffff,55.0,0.0,0.0,0.0
834891fffffffff,1.0,0.0,0.0,0.0
834892fffffffff,6.0,0.0,0.0,0.0
834893fffffffff,3.0,0.0,0.0,0.0
834895fffffffff,32.0,0.0,0.0,0.0
834898fffffffff,6.0,0.0,0.0,0.0
83489afffffffff,8.0,0.0,0.0,0.0
83489bfffffffff,1.0,0.0,0.0,0.0
83489cfffffffff,16.0,0.0,0.0,0.0
83489efffffffff,12.0,0.0,2.0,0.0
8348a1fffffffff,1.0,0.0,0.0,0.0
8348a2fffffffff,4.0,0.0,0.0,0.0
8348abfffffffff,4.0,0.0,0.0,0.0
8348b1fffffffff,9.0,0.0,0.0,0.0
8348b2fffffffff,14.0,0.0,0.0,0.0
8348b3fffffffff,221.0,0.0,0.0,0.0
8348c1fffffffff,11.0,0.0,0.0,0.0
8348c5fffffffff,82.0,0.0,12.0,0.0
8348c6fffffffff,3.0,0.0,0.0,0.0
8348c8fffffffff,5.0,0.0,0.0,0.0
8348c9fffffffff,4.0,0.0,0.0,0.0
8348ccfffffffff,6.0,0.0,0.0,0.0
8348cdfffffffff,12.0,0.0,2.0,0.0
8348d0fffffffff,2.0,0.0,0.0,0.0
8348d2fffffffff,8.0,0.0,0.0,0.0
8348d4fffffffff,9.0,0.0,0.0,0.0
8348d8fffffffff,12.0,0.0,0.0,0.0
8348dafffffffff,2.0,0.0,0.0,0.0
8348dcfffffffff,2.0,0.0,0.0,0.0
8348e3fffffffff,3.0,0.0,0.0,0.0
8348e8fffffffff,383.0,0.0,0.0,0.0
8348e9fffffffff,14.0,0.0,0.0,0.0
8348eafffffffff,58.0,0.0,0.0,0.0
8348ebfffffffff,90.0,0.0,2.0,0.0
8348ecfffffffff,91.0,0.0,0.0,0.0
8348eefffffffff,127.0,0.0,0.0,0.0
8348f2fffffffff,3.0,0.0,0.0,0.0
8348f3fffffffff,6.0,0.0,0.0,0.0
8348f6fffffffff,8.0,0.0,0.0,0.0
834980fffffffff,1.0,0.0,0.0,0.0
834982fffffffff,31.0,0.0,2.0,0.0
834990fffffffff,2.0,0.0,0.0,0.0
834994fffffffff,5.0,0.0,0.0,0.0
834995fffffffff,6.0,0.0,2.0,0.0
834996fffffffff,28.0,0.0,3.0,0.0
834998fffffffff,3.0,0.0,0.0,0.0
83499cfffffffff,8.0,0.0,8.0,0.0
8349abfffffffff,1.0,0.0,0.0,0.0
8349b2fffffffff,1.0,0.0,0.0,0.0
8349b3fffffffff,3.0,0.0,3.0,0.0
836d33fffffffff,2.0,0.0,0.0,0.0
