cell_id,Calidris alpina,Calidris alpina pacifica/arcticola,Calidris alpina hudsonia,Calidris alpina arctica,Calidris alpina schinzii,Calidris alpina alpina/centralis,Calidris alpina [sakhalina Group]
823187fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
82318ffffffffff,572.0,0.0,0.0,0.0,0.0,0.0,0.0
8231affffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
823427fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
823437fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
823447fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
82344ffffffffff,179.0,0.0,0.0,0.0,0.0,0.0,0.0
823467fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
82346ffffffffff,110.0,0.0,0.0,0.0,0.0,0.0,0.0
82351ffffffffff,554.0,0.0,0.0,0.0,0.0,0.0,0.0
8235affffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
823817fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
823827fffffffff,736.0,0.0,0.0,0.0,0.0,0.0,0.0
823847fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82384ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
82386ffffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
823877fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
823907fffffffff,1118.0,0.0,0.0,0.0,0.0,0.0,0.0
82390ffffffffff,642.0,0.0,0.0,0.0,0.0,0.0,0.0
823917fffffffff,5748.0,0.0,0.0,0.0,0.0,0.0,0.0
82391ffffffffff,4866.0,0.0,0.0,0.0,0.0,0.0,0.0
823927fffffffff,3412.0,0.0,0.0,0.0,0.0,0.0,0.0
82392ffffffffff,2820.0,0.0,0.0,0.0,0.0,0.0,0.0
823937fffffffff,2972.0,0.0,0.0,0.0,0.0,0.0,0.0
823947fffffffff,570.0,0.0,0.0,0.0,0.0,0.0,0.0
82394ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823957fffffffff,1697.0,0.0,0.0,0.0,0.0,0.0,0.0
82395ffffffffff,121.0,0.0,0.0,0.0,0.0,0.0,0.0
823967fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
82396ffffffffff,635.0,0.0,0.0,0.0,0.0,0.0,0.0
823977fffffffff,2518.0,0.0,0.0,0.0,0.0,0.0,0.0
823987fffffffff,252.0,0.0,0.0,0.0,4.0,0.0,0.0
82398ffffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
823997fffffffff,138.0,0.0,0.0,0.0,2.0,0.0,0.0
82399ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8239affffffffff,244.0,0.0,0.0,0.0,0.0,0.0,0.0
823c1ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
823c8ffffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
823c9ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
823cb7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
823cd7fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
823cf7fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
823d37fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
823d87fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
823d8ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
823da7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
823db7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
823e47fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0
823e5ffffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
823e67fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
823e6ffffffffff,2566.0,0.0,0.0,0.0,0.0,10.0,0.0
823e77fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
823f27fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823f2ffffffffff,187.0,0.0,0.0,0.0,0.0,0.0,0.0
823f37fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
823f4ffffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
823f67fffffffff,176.0,0.0,0.0,0.0,0.0,0.0,0.0
823f6ffffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0
823f77fffffffff,129.0,0.0,0.0,0.0,0.0,0.0,0.0
8240a7fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8240e7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82410ffffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
824117fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
82411ffffffffff,143.0,0.0,0.0,0.0,0.0,0.0,0.0
824137fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
824147fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
824157fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
824177fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
824187fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82418ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
824197fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
82419ffffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8241a7fffffffff,1332.0,0.0,0.0,0.0,0.0,0.0,0.0
8241b7fffffffff,111.0,0.0,0.0,0.0,0.0,0.0,0.0
82420ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
824237fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
82425ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8242c7fffffffff,710.0,0.0,0.0,0.0,0.0,0.0,0.0
8242cffffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
8242dffffffffff,487.0,0.0,0.0,0.0,0.0,0.0,0.0
8242e7fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8242effffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
824317fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
82431ffffffffff,206.0,0.0,0.0,0.0,0.0,0.0,0.0
82432ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
824337fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
824357fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
824367fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
824387fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82438ffffffffff,113.0,0.0,0.0,0.0,0.0,0.0,0.0
824397fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
82439ffffffffff,167.0,0.0,0.0,0.0,0.0,0.0,0.0
8243a7fffffffff,466.0,0.0,0.0,0.0,0.0,0.0,0.0
8243affffffffff,688.0,0.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,5746.0,0.0,49.0,0.0,0.0,0.0,0.0
82441ffffffffff,7057.0,0.0,142.0,0.0,0.0,0.0,0.0
824447fffffffff,2257.0,0.0,0.0,0.0,0.0,0.0,0.0
82444ffffffffff,91.0,0.0,0.0,0.0,0.0,0.0,0.0
824457fffffffff,6270.0,0.0,0.0,0.0,0.0,0.0,0.0
82445ffffffffff,167.0,0.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,1128.0,0.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,9885.0,0.0,0.0,0.0,0.0,0.0,0.0
824477fffffffff,2896.0,0.0,0.0,0.0,0.0,0.0,0.0
824487fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,278.0,0.0,0.0,0.0,0.0,0.0,0.0
8244affffffffff,3872.0,0.0,0.0,0.0,0.0,0.0,0.0
8244b7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8244c7fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8244cffffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0
8244d7fffffffff,10880.0,0.0,0.0,0.0,0.0,0.0,0.0
8244dffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8244e7fffffffff,3477.0,0.0,26.0,0.0,0.0,0.0,0.0
8244effffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
8244f7fffffffff,6619.0,0.0,0.0,0.0,0.0,0.0,0.0
82450ffffffffff,219.0,0.0,0.0,0.0,0.0,0.0,0.0
82452ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82454ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
824557fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
824577fffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0
82458ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
82459ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
824637fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8247a7fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
824807fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
82480ffffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
824827fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
82482ffffffffff,169.0,0.0,0.0,0.0,0.0,0.0,0.0
824837fffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0
824847fffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
82484ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
824857fffffffff,102.0,0.0,0.0,0.0,0.0,0.0,0.0
82485ffffffffff,694.0,0.0,0.0,0.0,0.0,0.0,0.0
824877fffffffff,237.0,0.0,0.0,0.0,0.0,0.0,0.0
824887fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
824897fffffffff,6581.0,0.0,4.0,0.0,0.0,0.0,0.0
82489ffffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0
8248b7fffffffff,7081.0,0.0,0.0,0.0,0.0,0.0,0.0
8248c7fffffffff,118.0,0.0,0.0,0.0,0.0,0.0,0.0
8248cffffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8248d7fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
8248dffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8248effffffffff,158.0,0.0,0.0,0.0,0.0,0.0,0.0
8248f7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
824987fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8249affffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
824a27fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
824b37fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
824b57fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
824b67fffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0
824b6ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
824b77fffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0
824b87fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
824ba7fffffffff,5521.0,0.0,0.0,0.0,0.0,0.0,0.0
824baffffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
824bb7fffffffff,6920.0,0.0,0.0,0.0,0.0,0.0,0.0
825217fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
82521ffffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
825237fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82524ffffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0
8252d7fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
825317fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
82531ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
825347fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82534ffffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
825357fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
825367fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
82536ffffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0
8253a7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8253affffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
825417fffffffff,149.0,0.0,0.0,0.0,0.0,0.0,0.0
82541ffffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
825437fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
825497fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8254affffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0
8254b7fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8254f7fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
825517fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
825537fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8255affffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82574ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82585ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82601ffffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0
826027fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
826037fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82608ffffffffff,323.0,0.0,0.0,0.0,0.0,0.0,0.0
8260affffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0
82611ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82618ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8261affffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
826327fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
826337fffffffff,132.0,0.0,0.0,0.0,0.0,0.0,0.0
8263affffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8264affffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82658ffffffffff,318.0,0.0,0.0,0.0,0.0,0.0,21.0
8265b7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
826d27fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
826d37fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
827067fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
