cell_id,Stelgidopteryx serripennis,Stelgidopteryx serripennis [serripennis Group],Stelgidopteryx serripennis ridgwayi/stuarti
842a8adffffffff,9.0,0.0,0.0
842a8b1ffffffff,2.0,0.0,0.0
842a8b5ffffffff,4.0,0.0,0.0
842a8b7ffffffff,2.0,0.0,0.0
842a8b9ffffffff,2.0,0.0,0.0
842a8bbffffffff,4.0,0.0,0.0
842a8bdffffffff,3.0,0.0,0.0
842a8c1ffffffff,14.0,0.0,0.0
842a8c5ffffffff,2.0,0.0,0.0
842a8c7ffffffff,8.0,0.0,0.0
842a8c9ffffffff,3.0,0.0,0.0
842a8d3ffffffff,2.0,0.0,0.0
842a8d9ffffffff,2.0,0.0,0.0
842a8ddffffffff,2.0,0.0,0.0
842a8e9ffffffff,2.0,0.0,0.0
842a903ffffffff,15.0,0.0,0.0
842a905ffffffff,1.0,0.0,0.0
842a90bffffffff,3.0,0.0,0.0
842a91dffffffff,2.0,0.0,0.0
842a935ffffffff,1.0,0.0,0.0
842a937ffffffff,2.0,0.0,0.0
842a939ffffffff,1.0,0.0,0.0
842a93dffffffff,20.0,0.0,0.0
842a953ffffffff,3.0,0.0,0.0
842a955ffffffff,5.0,0.0,0.0
842a957ffffffff,2.0,0.0,0.0
842a96dffffffff,1.0,0.0,0.0
842a997ffffffff,13.0,0.0,0.0
842a9a1ffffffff,2.0,0.0,0.0
842a9b3ffffffff,4.0,0.0,0.0
842a9bbffffffff,9.0,0.0,0.0
842a9cdffffffff,1.0,1.0,0.0
842a9ddffffffff,1.0,0.0,0.0
842aa03ffffffff,3.0,0.0,0.0
842aa09ffffffff,2.0,0.0,0.0
842aa0bffffffff,5.0,0.0,0.0
842aa13ffffffff,23.0,0.0,0.0
842aa17ffffffff,69.0,0.0,0.0
842aa1bffffffff,2.0,0.0,0.0
842aa1dffffffff,11.0,0.0,0.0
842aa23ffffffff,2.0,0.0,0.0
842aa25ffffffff,2.0,0.0,0.0
842aa31ffffffff,6.0,0.0,0.0
842aa35ffffffff,1.0,0.0,0.0
842aa39ffffffff,14.0,0.0,0.0
842aa3bffffffff,44.0,0.0,0.0
842aa41ffffffff,6.0,0.0,0.0
842aa45ffffffff,6.0,0.0,0.0
842aa49ffffffff,41.0,0.0,0.0
842aa4bffffffff,36.0,0.0,0.0
842aa4dffffffff,35.0,0.0,0.0
842aa5bffffffff,1.0,1.0,0.0
842aa6dffffffff,4.0,0.0,0.0
842aa81ffffffff,7.0,0.0,0.0
842aa83ffffffff,1.0,0.0,0.0
842aa85ffffffff,32.0,0.0,0.0
842aa87ffffffff,40.0,12.0,0.0
842aa89ffffffff,14.0,1.0,0.0
842aa8bffffffff,9.0,0.0,0.0
842aa8dffffffff,48.0,2.0,0.0
842aa91ffffffff,2.0,0.0,0.0
842aa95ffffffff,4.0,0.0,0.0
842aa99ffffffff,3.0,0.0,0.0
842aa9bffffffff,2.0,0.0,0.0
842aa9dffffffff,4.0,0.0,0.0
842aaa1ffffffff,7.0,0.0,0.0
842aaa3ffffffff,4.0,0.0,0.0
842aaa9ffffffff,64.0,0.0,0.0
842aaabffffffff,34.0,2.0,0.0
842aaadffffffff,6.0,0.0,0.0
842aab7ffffffff,2.0,0.0,0.0
842aabdffffffff,10.0,0.0,0.0
842aac1ffffffff,9.0,0.0,0.0
842aac3ffffffff,31.0,0.0,0.0
842aac5ffffffff,50.0,0.0,0.0
842aac7ffffffff,10.0,0.0,0.0
842aac9ffffffff,979.0,0.0,0.0
842aacbffffffff,164.0,1.0,0.0
842aacdffffffff,2.0,0.0,0.0
842aad1ffffffff,103.0,2.0,0.0
842aad3ffffffff,7.0,0.0,0.0
842aad5ffffffff,5.0,0.0,0.0
842aae3ffffffff,11.0,0.0,0.0
842aae5ffffffff,20.0,0.0,0.0
842aae7ffffffff,9.0,0.0,0.0
842aae9ffffffff,105.0,2.0,0.0
842aaebffffffff,5.0,3.0,0.0
842aaedffffffff,8.0,0.0,0.0
842ab03ffffffff,2.0,0.0,0.0
842ab05ffffffff,34.0,20.0,0.0
842ab09ffffffff,6.0,2.0,0.0
842ab0dffffffff,2.0,2.0,0.0
842ab21ffffffff,68.0,10.0,0.0
842ab23ffffffff,49.0,49.0,0.0
842ab25ffffffff,78.0,0.0,0.0
842ab27ffffffff,10.0,0.0,0.0
842ab29ffffffff,21.0,19.0,0.0
842ab2bffffffff,211.0,178.0,0.0
842ab2dffffffff,103.0,0.0,0.0
842ab31ffffffff,6.0,0.0,0.0
842ab35ffffffff,1.0,0.0,0.0
842ab39ffffffff,1.0,0.0,0.0
842ab3bffffffff,2.0,0.0,0.0
842ab41ffffffff,4.0,0.0,0.0
842ab45ffffffff,13.0,0.0,0.0
842ab47ffffffff,4.0,0.0,0.0
842ab49ffffffff,51.0,35.0,0.0
842ab4bffffffff,13.0,5.0,0.0
842ab4dffffffff,8.0,6.0,0.0
842ab51ffffffff,16.0,10.0,0.0
842ab55ffffffff,64.0,46.0,0.0
842ab57ffffffff,2.0,0.0,0.0
842ab59ffffffff,6.0,0.0,0.0
842ab5dffffffff,9.0,8.0,0.0
842ab61ffffffff,3.0,3.0,0.0
842ab63ffffffff,9.0,3.0,0.0
842ab65ffffffff,3.0,0.0,0.0
842ab67ffffffff,5.0,0.0,0.0
842ab6bffffffff,2.0,0.0,0.0
842ab6dffffffff,4.0,0.0,0.0
842ad03ffffffff,4.0,0.0,0.0
842ad29ffffffff,1.0,0.0,0.0
842ad2dffffffff,1.0,0.0,0.0
842ad37ffffffff,2.0,0.0,0.0
842ad39ffffffff,8.0,0.0,0.0
842ad49ffffffff,6.0,0.0,0.0
842ad67ffffffff,4.0,1.0,0.0
842ad69ffffffff,4.0,0.0,0.0
842ad6dffffffff,12.0,0.0,0.0
842af05ffffffff,2.0,0.0,0.0
842af0dffffffff,2.0,0.0,0.0
842af23ffffffff,1.0,0.0,0.0
842af61ffffffff,5.0,0.0,0.0
842af63ffffffff,23.0,0.0,0.0
842af65ffffffff,4.0,0.0,0.0
842af6bffffffff,7.0,0.0,0.0
842af6dffffffff,2.0,0.0,0.0
842b001ffffffff,2.0,0.0,0.0
842b003ffffffff,1.0,0.0,0.0
842b01bffffffff,1.0,0.0,0.0
842b03bffffffff,6.0,0.0,0.0
842b0a5ffffffff,8.0,0.0,0.0
842b0a7ffffffff,2.0,0.0,0.0
842b0c5ffffffff,2.0,0.0,0.0
842b0cdffffffff,2.0,0.0,0.0
842b103ffffffff,2.0,0.0,0.0
842b115ffffffff,2.0,0.0,0.0
842b121ffffffff,9.0,0.0,0.0
842b125ffffffff,1.0,0.0,0.0
842b129ffffffff,4.0,0.0,0.0
842b12dffffffff,3.0,0.0,0.0
842b145ffffffff,3.0,0.0,0.0
842b161ffffffff,6.0,0.0,0.0
842b167ffffffff,5.0,0.0,0.0
842b169ffffffff,6.0,0.0,0.0
842b189ffffffff,2.0,0.0,0.0
842b199ffffffff,2.0,0.0,0.0
842b1a7ffffffff,2.0,0.0,0.0
842b1a9ffffffff,12.0,0.0,0.0
842b1b5ffffffff,5.0,0.0,0.0
842b1cbffffffff,6.0,0.0,0.0
842b1d5ffffffff,1.0,0.0,0.0
842b1d7ffffffff,9.0,0.0,0.0
842b1d9ffffffff,5.0,0.0,0.0
842b255ffffffff,2.0,0.0,0.0
842b291ffffffff,5.0,0.0,0.0
842b303ffffffff,11.0,0.0,0.0
842b339ffffffff,2.0,2.0,0.0
842b801ffffffff,2.0,0.0,0.0
842b815ffffffff,1.0,0.0,0.0
842b827ffffffff,5.0,4.0,0.0
842b853ffffffff,1.0,0.0,0.0
842b881ffffffff,2.0,0.0,0.0
842b883ffffffff,7.0,0.0,0.0
842b88dffffffff,8.0,0.0,0.0
842b891ffffffff,9.0,0.0,0.0
842b893ffffffff,4.0,0.0,0.0
842b895ffffffff,5.0,0.0,0.0
842b897ffffffff,1.0,0.0,0.0
842b899ffffffff,4.0,0.0,0.0
842b89bffffffff,4.0,0.0,0.0
842b8a3ffffffff,3.0,0.0,0.0
842b8a7ffffffff,55.0,0.0,0.0
842b8adffffffff,17.0,14.0,0.0
842b8cbffffffff,8.0,0.0,0.0
842b8d1ffffffff,7.0,0.0,0.0
842b8d7ffffffff,2.0,0.0,0.0
842b8dbffffffff,10.0,0.0,0.0
842b8ddffffffff,4.0,0.0,0.0
842b8e5ffffffff,4.0,0.0,0.0
842b8e7ffffffff,3.0,3.0,0.0
842b903ffffffff,2.0,0.0,0.0
842b939ffffffff,24.0,0.0,0.0
842b93dffffffff,2.0,0.0,0.0
842b981ffffffff,4.0,2.0,0.0
842b983ffffffff,13.0,4.0,0.0
842b987ffffffff,6.0,0.0,0.0
842b98bffffffff,68.0,62.0,0.0
842b98dffffffff,7.0,6.0,0.0
842b991ffffffff,12.0,0.0,0.0
842b997ffffffff,2.0,0.0,0.0
842b999ffffffff,2.0,0.0,0.0
842b99dffffffff,1.0,1.0,0.0
842b9a3ffffffff,2.0,2.0,0.0
842b9a5ffffffff,3.0,3.0,0.0
842b9a7ffffffff,6.0,6.0,0.0
842b9a9ffffffff,5.0,3.0,0.0
842b9abffffffff,2.0,0.0,0.0
842b9b1ffffffff,5.0,0.0,0.0
842b9b3ffffffff,130.0,7.0,0.0
842b9b5ffffffff,102.0,53.0,0.0
842b9b7ffffffff,27.0,3.0,0.0
842b9b9ffffffff,5.0,5.0,0.0
842b9bdffffffff,66.0,43.0,0.0
842b9c1ffffffff,4.0,0.0,0.0
842b9c5ffffffff,14.0,0.0,0.0
842b9cdffffffff,1.0,0.0,0.0
842b9d3ffffffff,119.0,111.0,0.0
842b9d5ffffffff,7.0,7.0,0.0
842b9d7ffffffff,14.0,14.0,0.0
842b9dbffffffff,100.0,89.0,0.0
842b9e3ffffffff,2.0,0.0,0.0
842ba13ffffffff,1.0,0.0,0.0
842ba19ffffffff,1.0,0.0,0.0
842ba57ffffffff,2.0,0.0,0.0
842ba83ffffffff,2.0,0.0,0.0
842ba87ffffffff,13.0,0.0,0.0
842ba89ffffffff,5.0,0.0,0.0
842ba8bffffffff,2.0,0.0,0.0
842baa1ffffffff,6.0,0.0,0.0
842baa3ffffffff,2.0,0.0,0.0
842baa5ffffffff,15.0,0.0,0.0
842baa7ffffffff,18.0,0.0,0.0
842baa9ffffffff,1.0,0.0,0.0
842baabffffffff,10.0,0.0,0.0
842bab3ffffffff,1.0,0.0,0.0
842bac1ffffffff,3.0,0.0,0.0
842bac5ffffffff,48.0,0.0,0.0
842bac7ffffffff,2.0,0.0,0.0
842bacdffffffff,6.0,0.0,0.0
842bad3ffffffff,2.0,0.0,0.0
842bae1ffffffff,2.0,0.0,0.0
842bae9ffffffff,34.0,0.0,0.0
8444131ffffffff,2.0,0.0,0.0
8444133ffffffff,7.0,0.0,0.0
8444135ffffffff,6.0,0.0,0.0
8444137ffffffff,3.0,0.0,0.0
844413dffffffff,1.0,0.0,0.0
844415dffffffff,10.0,0.0,0.0
8444165ffffffff,182.0,0.0,0.0
844416bffffffff,2.0,0.0,0.0
84441a1ffffffff,7.0,0.0,0.0
84441a5ffffffff,2.0,0.0,0.0
84441a7ffffffff,4.0,0.0,0.0
84441a9ffffffff,86.0,6.0,0.0
84441abffffffff,5.0,0.0,0.0
84441adffffffff,7.0,2.0,0.0
84441b7ffffffff,2.0,0.0,0.0
84441e1ffffffff,2.0,0.0,0.0
84441e3ffffffff,2.0,0.0,0.0
84441e5ffffffff,9.0,0.0,0.0
84441e7ffffffff,10.0,0.0,0.0
8444325ffffffff,1.0,0.0,0.0
8444329ffffffff,2.0,0.0,0.0
844434bffffffff,1.0,0.0,0.0
8444363ffffffff,7.0,0.0,0.0
8444401ffffffff,8.0,0.0,0.0
8444403ffffffff,3.0,0.0,0.0
8444409ffffffff,36.0,0.0,0.0
844440bffffffff,8.0,0.0,0.0
844440dffffffff,75.0,0.0,0.0
8444439ffffffff,4.0,0.0,0.0
8444441ffffffff,1.0,0.0,0.0
8444443ffffffff,14.0,0.0,0.0
8444445ffffffff,4.0,0.0,0.0
8444447ffffffff,3.0,0.0,0.0
844444bffffffff,10.0,0.0,0.0
8444455ffffffff,9.0,0.0,0.0
8444459ffffffff,22.0,0.0,0.0
844445dffffffff,19.0,0.0,0.0
8444461ffffffff,16.0,0.0,0.0
8444463ffffffff,1.0,0.0,0.0
8444465ffffffff,17.0,0.0,0.0
8444467ffffffff,2.0,0.0,0.0
8444469ffffffff,15.0,0.0,0.0
844446bffffffff,2.0,0.0,0.0
844446dffffffff,3.0,0.0,0.0
844448bffffffff,4.0,0.0,0.0
84444a5ffffffff,4.0,0.0,0.0
84444c1ffffffff,3.0,0.0,0.0
84444c3ffffffff,6.0,0.0,0.0
84444cbffffffff,1.0,0.0,0.0
84444d5ffffffff,6.0,0.0,0.0
84444d9ffffffff,2.0,0.0,0.0
84444ebffffffff,2.0,0.0,0.0
84444edffffffff,4.0,0.0,0.0
8444501ffffffff,12.0,0.0,0.0
8444509ffffffff,7.0,0.0,0.0
844450dffffffff,3.0,0.0,0.0
8444529ffffffff,23.0,0.0,0.0
844452bffffffff,2.0,0.0,0.0
844452dffffffff,6.0,0.0,0.0
8444555ffffffff,23.0,0.0,0.0
844455bffffffff,6.0,0.0,0.0
8444563ffffffff,5.0,0.0,0.0
8444597ffffffff,2.0,0.0,0.0
84445d3ffffffff,2.0,0.0,0.0
8444633ffffffff,31.0,0.0,0.0
8444693ffffffff,4.0,0.0,0.0
84446a5ffffffff,2.0,0.0,0.0
84446a7ffffffff,4.0,0.0,0.0
84446adffffffff,2.0,0.0,0.0
84446c1ffffffff,6.0,0.0,0.0
84446c5ffffffff,16.0,3.0,0.0
84446c7ffffffff,11.0,0.0,0.0
84446c9ffffffff,3.0,0.0,0.0
84446cbffffffff,3.0,0.0,0.0
84446cdffffffff,2.0,0.0,0.0
84446d3ffffffff,7.0,0.0,0.0
84446ddffffffff,6.0,0.0,0.0
84446e1ffffffff,4.0,0.0,0.0
84446e5ffffffff,14.0,0.0,0.0
84446e9ffffffff,6.0,0.0,0.0
84446ebffffffff,5.0,0.0,0.0
84446edffffffff,25.0,0.0,0.0
8444715ffffffff,1.0,0.0,0.0
8444731ffffffff,8.0,0.0,0.0
8444733ffffffff,12.0,0.0,0.0
844473bffffffff,8.0,0.0,0.0
8444859ffffffff,1.0,0.0,0.0
844486dffffffff,2.0,0.0,0.0
8444a11ffffffff,6.0,0.0,0.0
8444a13ffffffff,84.0,0.0,0.0
8444a19ffffffff,6.0,0.0,0.0
8444a37ffffffff,6.0,3.0,0.0
8444a39ffffffff,2.0,0.0,0.0
8444a53ffffffff,30.0,0.0,0.0
8444a5bffffffff,5.0,0.0,0.0
8444a81ffffffff,7.0,0.0,0.0
8444a83ffffffff,17.0,0.0,0.0
8444a89ffffffff,5.0,0.0,0.0
8444a8bffffffff,2.0,2.0,0.0
8444a8dffffffff,16.0,0.0,0.0
8444a91ffffffff,8.0,0.0,0.0
8444a93ffffffff,31.0,0.0,0.0
8444a95ffffffff,6.0,0.0,0.0
8444a9bffffffff,1.0,0.0,0.0
8444a9dffffffff,5.0,0.0,0.0
8444abbffffffff,2.0,0.0,0.0
8444ac1ffffffff,3.0,0.0,0.0
8444ac3ffffffff,59.0,7.0,0.0
8444ac7ffffffff,56.0,0.0,0.0
8444ac9ffffffff,90.0,0.0,0.0
8444acbffffffff,7.0,0.0,0.0
8444acdffffffff,25.0,0.0,0.0
8444ad5ffffffff,6.0,0.0,0.0
8444ad9ffffffff,3.0,0.0,0.0
8444ae9ffffffff,4.0,0.0,0.0
8444b13ffffffff,1.0,0.0,0.0
8444b51ffffffff,1.0,0.0,0.0
8444c0bffffffff,11.0,0.0,0.0
8444c11ffffffff,52.0,0.0,0.0
8444c13ffffffff,37.0,0.0,0.0
8444c15ffffffff,7.0,0.0,0.0
8444c17ffffffff,5.0,0.0,0.0
8444c19ffffffff,126.0,0.0,0.0
8444c1bffffffff,47.0,0.0,0.0
8444c27ffffffff,76.0,0.0,0.0
8444c35ffffffff,2.0,0.0,0.0
8444c39ffffffff,3.0,0.0,0.0
8444c3bffffffff,13.0,0.0,0.0
8444c43ffffffff,17.0,0.0,0.0
8444c55ffffffff,11.0,0.0,0.0
8444c5bffffffff,4.0,0.0,0.0
8444c5dffffffff,2.0,0.0,0.0
8444c89ffffffff,2.0,0.0,0.0
8444c8bffffffff,6.0,0.0,0.0
8444c95ffffffff,2.0,0.0,0.0
8444c99ffffffff,34.0,0.0,0.0
8444c9bffffffff,2.0,0.0,0.0
8444ca3ffffffff,16.0,0.0,0.0
8444ca5ffffffff,8.0,0.0,0.0
8444ca7ffffffff,8.0,0.0,0.0
8444cabffffffff,3.0,0.0,0.0
8444cb3ffffffff,1.0,0.0,0.0
8444cbdffffffff,15.0,0.0,0.0
8444cc1ffffffff,1.0,0.0,0.0
8444cc7ffffffff,2.0,0.0,0.0
8444ccdffffffff,5.0,0.0,0.0
8444cd1ffffffff,23.0,0.0,0.0
8444cd3ffffffff,7.0,0.0,0.0
8444cd5ffffffff,17.0,0.0,0.0
8444cd7ffffffff,11.0,0.0,0.0
8444cdbffffffff,2.0,0.0,0.0
8444ce9ffffffff,5.0,0.0,0.0
8444d01ffffffff,1.0,0.0,0.0
8444d07ffffffff,13.0,0.0,0.0
8444d0bffffffff,4.0,0.0,0.0
8444d15ffffffff,2.0,0.0,0.0
8444d17ffffffff,5.0,0.0,0.0
8444d23ffffffff,2.0,0.0,0.0
8444d3bffffffff,14.0,0.0,0.0
8444d5dffffffff,5.0,0.0,0.0
8444d85ffffffff,6.0,0.0,0.0
8444d91ffffffff,2.0,0.0,0.0
8444d93ffffffff,2.0,0.0,0.0
8444d99ffffffff,6.0,0.0,0.0
8444da5ffffffff,1.0,0.0,0.0
8444da9ffffffff,2.0,0.0,0.0
8444dabffffffff,9.0,0.0,0.0
8444db1ffffffff,3.0,0.0,0.0
8444db5ffffffff,7.0,0.0,0.0
8444dc5ffffffff,2.0,0.0,0.0
8444dd1ffffffff,8.0,0.0,0.0
8444dd3ffffffff,2.0,0.0,0.0
8444dd5ffffffff,10.0,0.0,0.0
8444dd9ffffffff,17.0,0.0,0.0
8444de1ffffffff,4.0,0.0,0.0
8444de3ffffffff,2.0,0.0,0.0
8444de9ffffffff,3.0,0.0,0.0
8444e01ffffffff,2.0,0.0,0.0
8444e05ffffffff,30.0,0.0,0.0
8444e29ffffffff,3.0,0.0,0.0
8444e2dffffffff,2.0,0.0,0.0
8444e33ffffffff,2.0,0.0,0.0
8444e35ffffffff,7.0,0.0,0.0
8444e37ffffffff,1.0,0.0,0.0
8444e47ffffffff,8.0,0.0,0.0
8444e5bffffffff,1.0,0.0,0.0
8444e63ffffffff,23.0,0.0,0.0
8444e67ffffffff,2.0,0.0,0.0
8444e6bffffffff,3.0,0.0,0.0
8444ec7ffffffff,4.0,0.0,0.0
8444ecdffffffff,2.0,0.0,0.0
8444ed1ffffffff,17.0,0.0,0.0
8444ed3ffffffff,3.0,0.0,0.0
8444ed5ffffffff,11.0,0.0,0.0
8444ed9ffffffff,8.0,0.0,0.0
8444edbffffffff,8.0,0.0,0.0
8444eddffffffff,28.0,0.0,0.0
8444ee5ffffffff,4.0,0.0,0.0
8444f01ffffffff,3.0,0.0,0.0
8444f05ffffffff,11.0,0.0,0.0
8444f07ffffffff,7.0,0.0,0.0
8444f0dffffffff,5.0,0.0,0.0
8444f35ffffffff,5.0,0.0,0.0
8444f37ffffffff,2.0,0.0,0.0
8444f3dffffffff,2.0,0.0,0.0
8444f43ffffffff,93.0,12.0,0.0
8444f47ffffffff,1.0,0.0,0.0
8444f4dffffffff,4.0,0.0,0.0
8444f51ffffffff,2.0,0.0,0.0
8444f57ffffffff,2.0,1.0,0.0
8444f63ffffffff,7.0,0.0,0.0
8445053ffffffff,1.0,0.0,0.0
8445059ffffffff,1.0,0.0,0.0
844505bffffffff,2.0,0.0,0.0
8445083ffffffff,1.0,0.0,1.0
8445085ffffffff,1.0,0.0,1.0
8445087ffffffff,1.0,0.0,1.0
844509bffffffff,2.0,0.0,0.0
84450ebffffffff,2.0,0.0,2.0
84451b7ffffffff,1.0,0.0,0.0
8445201ffffffff,3.0,0.0,0.0
8445215ffffffff,2.0,0.0,0.0
8445231ffffffff,7.0,0.0,0.0
8445233ffffffff,15.0,0.0,2.0
8445249ffffffff,2.0,0.0,0.0
8445255ffffffff,2.0,2.0,0.0
844525bffffffff,3.0,0.0,0.0
8445287ffffffff,1.0,0.0,1.0
84452a9ffffffff,28.0,0.0,5.0
84452adffffffff,25.0,10.0,0.0
84452c3ffffffff,7.0,0.0,0.0
84452c7ffffffff,7.0,2.0,0.0
84452d9ffffffff,46.0,0.0,46.0
84452e1ffffffff,33.0,2.0,2.0
84452e3ffffffff,14.0,0.0,0.0
84452e5ffffffff,17.0,0.0,3.0
84452e7ffffffff,3.0,0.0,0.0
84452e9ffffffff,5.0,0.0,3.0
84452ebffffffff,1.0,1.0,0.0
84452edffffffff,17.0,0.0,0.0
844531bffffffff,2.0,0.0,0.0
8445847ffffffff,2.0,0.0,0.0
8445889ffffffff,5.0,0.0,0.0
84458c7ffffffff,4.0,0.0,0.0
8445913ffffffff,3.0,0.0,0.0
84459e9ffffffff,1.0,0.0,0.0
8445a33ffffffff,17.0,0.0,0.0
8445b21ffffffff,41.0,0.0,0.0
844802bffffffff,2.0,2.0,0.0
8448059ffffffff,6.0,0.0,0.0
84480e3ffffffff,1.0,0.0,0.0
8448147ffffffff,2.0,0.0,0.0
8448233ffffffff,40.0,0.0,0.0
8448237ffffffff,2.0,0.0,0.0
84482adffffffff,4.0,0.0,0.0
84482e5ffffffff,1.0,0.0,0.0
844832bffffffff,2.0,0.0,0.0
844833bffffffff,3.0,0.0,0.0
8448361ffffffff,8.0,0.0,0.0
8448363ffffffff,35.0,0.0,0.0
8448369ffffffff,4.0,0.0,0.0
8448427ffffffff,2.0,0.0,0.0
8448435ffffffff,4.0,0.0,0.0
8448437ffffffff,1.0,0.0,0.0
84484a5ffffffff,13.0,0.0,0.0
84484a7ffffffff,4.0,0.0,0.0
8448559ffffffff,1.0,0.0,0.0
844855bffffffff,1.0,0.0,0.0
8448583ffffffff,3.0,0.0,0.0
8448595ffffffff,2.0,0.0,0.0
8448597ffffffff,6.0,0.0,0.0
84485a3ffffffff,2.0,0.0,0.0
84485b1ffffffff,2.0,0.0,0.0
84485b5ffffffff,12.0,0.0,0.0
84485b7ffffffff,4.0,0.0,0.0
84485b9ffffffff,1.0,0.0,0.0
84485bbffffffff,14.0,0.0,0.0
84485bdffffffff,4.0,0.0,0.0
84485c7ffffffff,8.0,0.0,0.0
84485c9ffffffff,1.0,0.0,0.0
84485d7ffffffff,2.0,1.0,0.0
84485e7ffffffff,1.0,0.0,0.0
8448733ffffffff,6.0,0.0,0.0
844880dffffffff,3.0,0.0,0.0
8448831ffffffff,2.0,0.0,0.0
8448891ffffffff,1.0,0.0,0.0
84488e9ffffffff,23.0,0.0,0.0
84488ebffffffff,2.0,0.0,0.0
8448903ffffffff,33.0,0.0,0.0
844890bffffffff,9.0,1.0,0.0
8448915ffffffff,6.0,0.0,0.0
844891dffffffff,2.0,0.0,0.0
8448923ffffffff,2.0,0.0,0.0
8448935ffffffff,39.0,0.0,0.0
8448937ffffffff,4.0,0.0,0.0
844893dffffffff,2.0,0.0,0.0
8448951ffffffff,19.0,0.0,0.0
8448953ffffffff,2.0,0.0,0.0
8448955ffffffff,10.0,0.0,0.0
8448957ffffffff,3.0,0.0,0.0
844898dffffffff,5.0,0.0,0.0
84489a5ffffffff,4.0,0.0,0.0
84489a9ffffffff,2.0,0.0,0.0
84489c1ffffffff,17.0,0.0,0.0
84489c9ffffffff,6.0,0.0,0.0
84489cdffffffff,17.0,0.0,0.0
84489e1ffffffff,3.0,0.0,0.0
84489e3ffffffff,14.0,0.0,0.0
8448a21ffffffff,6.0,0.0,0.0
8448ab3ffffffff,4.0,0.0,0.0
8448b15ffffffff,25.0,0.0,0.0
8448b23ffffffff,1.0,0.0,0.0
8448b31ffffffff,2.0,0.0,0.0
8448b39ffffffff,20.0,0.0,0.0
8448b3dffffffff,4.0,0.0,0.0
8448c19ffffffff,9.0,0.0,0.0
8448c35ffffffff,5.0,0.0,0.0
8448c5bffffffff,2.0,0.0,0.0
8448c69ffffffff,2.0,0.0,0.0
8448c6dffffffff,3.0,0.0,0.0
8448c93ffffffff,1.0,0.0,0.0
8448cb5ffffffff,2.0,0.0,0.0
8448cbdffffffff,2.0,0.0,0.0
8448cc5ffffffff,5.0,0.0,0.0
8448cd3ffffffff,2.0,0.0,0.0
8448cdbffffffff,3.0,0.0,0.0
8448d35ffffffff,8.0,0.0,0.0
8448d37ffffffff,1.0,0.0,0.0
8448d87ffffffff,10.0,0.0,0.0
8448d89ffffffff,12.0,0.0,0.0
8448dc3ffffffff,1.0,0.0,0.0
8448de5ffffffff,4.0,0.0,0.0
8448e33ffffffff,2.0,0.0,0.0
8448e81ffffffff,59.0,1.0,0.0
8448e85ffffffff,20.0,0.0,0.0
8448e87ffffffff,3.0,0.0,0.0
8448e8dffffffff,34.0,0.0,0.0
8448e95ffffffff,25.0,0.0,0.0
8448e97ffffffff,10.0,0.0,0.0
8448ea1ffffffff,2.0,0.0,0.0
8448ea3ffffffff,4.0,0.0,0.0
8448ea5ffffffff,5.0,0.0,0.0
8448eb3ffffffff,2.0,0.0,0.0
8448eb7ffffffff,2.0,0.0,0.0
8448eb9ffffffff,20.0,0.0,0.0
8448ebbffffffff,13.0,0.0,0.0
8448ebdffffffff,3.0,0.0,0.0
8448ec5ffffffff,1.0,0.0,0.0
8448ec7ffffffff,16.0,0.0,0.0
8448ee1ffffffff,29.0,1.0,0.0
8448ee3ffffffff,11.0,0.0,0.0
8448ee5ffffffff,2.0,0.0,0.0
8448ee7ffffffff,2.0,0.0,0.0
8448eebffffffff,24.0,0.0,0.0
8448f25ffffffff,2.0,0.0,0.0
8449823ffffffff,1.0,0.0,0.0
844983dffffffff,3.0,0.0,0.0
8449861ffffffff,1.0,1.0,0.0
8449865ffffffff,4.0,2.0,0.0
844991dffffffff,2.0,2.0,0.0
844993dffffffff,1.0,0.0,0.0
8449959ffffffff,8.0,6.0,0.0
844995bffffffff,3.0,3.0,0.0
8449961ffffffff,6.0,2.0,0.0
8449963ffffffff,30.0,3.0,0.0
8449965ffffffff,114.0,15.0,0.0
8449967ffffffff,7.0,0.0,0.0
8449969ffffffff,3.0,0.0,1.0
8449aa3ffffffff,2.0,0.0,0.0
8449ae3ffffffff,3.0,0.0,0.0
8449b33ffffffff,2.0,0.0,0.0
8449b35ffffffff,2.0,2.0,0.0
8449b37ffffffff,1.0,0.0,0.0
844caa3ffffffff,2.0,0.0,0.0
844cc0bffffffff,10.0,0.0,0.0
844cc51ffffffff,3.0,0.0,0.0
844cc59ffffffff,28.0,0.0,0.0
844cc5dffffffff,14.0,0.0,0.0
844cd43ffffffff,2.0,2.0,0.0
844cea9ffffffff,2.0,0.0,0.0
844cee5ffffffff,6.0,0.0,0.0
844cee7ffffffff,3.0,0.0,0.0
844cf23ffffffff,3.0,0.0,0.0
8466165ffffffff,2.0,0.0,0.0
8466a51ffffffff,6.0,0.0,0.0
8466a59ffffffff,1.0,0.0,0.0
8466b41ffffffff,2.0,2.0,0.0
8466b43ffffffff,2.0,0.0,0.0
8466b47ffffffff,2.0,0.0,0.0
8466b49ffffffff,1.0,1.0,0.0
8466b4dffffffff,8.0,2.0,0.0
8466b53ffffffff,2.0,0.0,0.0
8467305ffffffff,3.0,0.0,0.0
846732dffffffff,5.0,0.0,0.0
8467367ffffffff,5.0,0.0,0.0
8467801ffffffff,1.0,0.0,0.0
8467805ffffffff,2.0,0.0,0.0
8467835ffffffff,6.0,0.0,0.0
