cell_id,Himantopus mexicanus,Himantopus mexicanus mexicanus,Himantopus mexicanus knudseni,Himantopus mexicanus melanurus,Himantopus mexicanus mexicanus x melanurus
8327b0fffffffff,27.0,0.0,0.0,0.0,0.0
8327b1fffffffff,24.0,0.0,0.0,0.0,0.0
8327b2fffffffff,187.0,0.0,0.0,0.0,0.0
8327b3fffffffff,42.0,2.0,0.0,0.0,0.0
8327b4fffffffff,2.0,0.0,0.0,0.0,0.0
8327b5fffffffff,30.0,0.0,0.0,0.0,0.0
8327b6fffffffff,144.0,4.0,0.0,0.0,0.0
832810fffffffff,91.0,0.0,0.0,0.0,0.0
832811fffffffff,78.0,3.0,0.0,0.0,0.0
832812fffffffff,405.0,17.0,0.0,0.0,0.0
832813fffffffff,997.0,7.0,0.0,0.0,0.0
832814fffffffff,112.0,2.0,0.0,0.0,0.0
832815fffffffff,46.0,0.0,0.0,0.0,0.0
832816fffffffff,249.0,4.0,0.0,0.0,0.0
83281bfffffffff,351.0,8.0,0.0,0.0,0.0
83281efffffffff,167.0,0.0,0.0,0.0,0.0
832830fffffffff,16964.0,541.0,0.0,0.0,0.0
832831fffffffff,217.0,19.0,0.0,0.0,0.0
832832fffffffff,5709.0,147.0,0.0,0.0,0.0
832833fffffffff,4684.0,130.0,0.0,0.0,0.0
832834fffffffff,18539.0,1448.0,0.0,0.0,0.0
832836fffffffff,1879.0,53.0,0.0,0.0,0.0
832880fffffffff,10.0,0.0,0.0,0.0,0.0
832881fffffffff,51.0,7.0,0.0,0.0,0.0
832883fffffffff,6.0,0.0,0.0,0.0,0.0
832884fffffffff,1797.0,168.0,0.0,0.0,0.0
832885fffffffff,625.0,135.0,0.0,0.0,0.0
832886fffffffff,12.0,3.0,0.0,0.0,0.0
832888fffffffff,909.0,62.0,0.0,0.0,0.0
832889fffffffff,1259.0,7.0,0.0,0.0,0.0
83288afffffffff,193.0,0.0,0.0,0.0,0.0
83288bfffffffff,912.0,4.0,0.0,0.0,0.0
83288cfffffffff,602.0,61.0,0.0,0.0,0.0
83288dfffffffff,299.0,5.0,0.0,0.0,0.0
83288efffffffff,51.0,0.0,0.0,0.0,0.0
832890fffffffff,86.0,0.0,0.0,0.0,0.0
832891fffffffff,4.0,2.0,0.0,0.0,0.0
832892fffffffff,23.0,0.0,0.0,0.0,0.0
832893fffffffff,240.0,6.0,0.0,0.0,0.0
832894fffffffff,334.0,7.0,0.0,0.0,0.0
832896fffffffff,23.0,6.0,0.0,0.0,0.0
832898fffffffff,23.0,2.0,0.0,0.0,0.0
832899fffffffff,4.0,0.0,0.0,0.0,0.0
83289afffffffff,152.0,6.0,0.0,0.0,0.0
83289bfffffffff,54.0,4.0,0.0,0.0,0.0
83289dfffffffff,96.0,0.0,0.0,0.0,0.0
83289efffffffff,108.0,0.0,0.0,0.0,0.0
8328a0fffffffff,6.0,0.0,0.0,0.0,0.0
8328a1fffffffff,14.0,2.0,0.0,0.0,0.0
8328a2fffffffff,63.0,0.0,0.0,0.0,0.0
8328a3fffffffff,46.0,2.0,0.0,0.0,0.0
8328a4fffffffff,11.0,0.0,0.0,0.0,0.0
8328a5fffffffff,6.0,0.0,0.0,0.0,0.0
8328a6fffffffff,90.0,0.0,0.0,0.0,0.0
8328a8fffffffff,39.0,0.0,0.0,0.0,0.0
8328a9fffffffff,170.0,5.0,0.0,0.0,0.0
8328aafffffffff,13.0,2.0,0.0,0.0,0.0
8328abfffffffff,10.0,0.0,0.0,0.0,0.0
8328acfffffffff,215.0,4.0,0.0,0.0,0.0
8328adfffffffff,904.0,13.0,0.0,0.0,0.0
8328aefffffffff,2300.0,73.0,0.0,0.0,0.0
8328b0fffffffff,55.0,9.0,0.0,0.0,0.0
8328b1fffffffff,362.0,26.0,0.0,0.0,0.0
8328b2fffffffff,102.0,2.0,0.0,0.0,0.0
8328b3fffffffff,16.0,2.0,0.0,0.0,0.0
8328b4fffffffff,12.0,0.0,0.0,0.0,0.0
8328b5fffffffff,30.0,0.0,0.0,0.0,0.0
8328b6fffffffff,2288.0,415.0,0.0,0.0,0.0
8328d6fffffffff,81.0,0.0,0.0,0.0,0.0
8328f4fffffffff,58.0,0.0,0.0,0.0,0.0
8328f5fffffffff,441.0,0.0,0.0,0.0,0.0
832912fffffffff,3232.0,112.0,0.0,0.0,0.0
832913fffffffff,185.0,0.0,0.0,0.0,0.0
832980fffffffff,26.0,0.0,0.0,0.0,0.0
832981fffffffff,25.0,0.0,0.0,0.0,0.0
832982fffffffff,44.0,3.0,0.0,0.0,0.0
832983fffffffff,3.0,0.0,0.0,0.0,0.0
832984fffffffff,304.0,11.0,0.0,0.0,0.0
832985fffffffff,162.0,0.0,0.0,0.0,0.0
832986fffffffff,1101.0,28.0,0.0,0.0,0.0
832988fffffffff,194.0,25.0,0.0,0.0,0.0
832989fffffffff,1785.0,43.0,0.0,0.0,0.0
83298afffffffff,2.0,0.0,0.0,0.0,0.0
83298bfffffffff,476.0,11.0,0.0,0.0,0.0
83298cfffffffff,276.0,3.0,0.0,0.0,0.0
83298dfffffffff,227.0,10.0,0.0,0.0,0.0
83298efffffffff,8.0,0.0,0.0,0.0,0.0
832990fffffffff,30.0,5.0,0.0,0.0,0.0
832991fffffffff,19.0,0.0,0.0,0.0,0.0
832992fffffffff,4.0,0.0,0.0,0.0,0.0
832993fffffffff,27.0,0.0,0.0,0.0,0.0
832995fffffffff,191.0,13.0,0.0,0.0,0.0
832996fffffffff,14.0,0.0,0.0,0.0,0.0
832998fffffffff,9.0,0.0,0.0,0.0,0.0
832999fffffffff,187.0,26.0,0.0,0.0,0.0
83299afffffffff,73.0,15.0,0.0,0.0,0.0
83299bfffffffff,43.0,6.0,0.0,0.0,0.0
83299cfffffffff,2.0,0.0,0.0,0.0,0.0
83299dfffffffff,3.0,2.0,0.0,0.0,0.0
83299efffffffff,7.0,0.0,0.0,0.0,0.0
8329a0fffffffff,4661.0,61.0,0.0,0.0,0.0
8329a1fffffffff,7140.0,196.0,0.0,0.0,0.0
8329a2fffffffff,27.0,0.0,0.0,0.0,0.0
8329a3fffffffff,692.0,6.0,0.0,0.0,0.0
8329a4fffffffff,5322.0,140.0,0.0,0.0,0.0
8329a5fffffffff,11619.0,314.0,0.0,0.0,0.0
8329a6fffffffff,9941.0,308.0,0.0,0.0,0.0
8329a8fffffffff,1727.0,9.0,0.0,0.0,0.0
8329a9fffffffff,2331.0,121.0,0.0,0.0,0.0
8329aafffffffff,538.0,10.0,0.0,0.0,0.0
8329abfffffffff,622.0,19.0,0.0,0.0,0.0
8329acfffffffff,179.0,3.0,0.0,0.0,0.0
8329adfffffffff,75.0,0.0,0.0,0.0,0.0
8329aefffffffff,140.0,3.0,0.0,0.0,0.0
8329b0fffffffff,114.0,4.0,0.0,0.0,0.0
8329b1fffffffff,325.0,4.0,0.0,0.0,0.0
8329b2fffffffff,200.0,10.0,0.0,0.0,0.0
8329b3fffffffff,2.0,0.0,0.0,0.0,0.0
8329b4fffffffff,59.0,20.0,0.0,0.0,0.0
8329b5fffffffff,511.0,0.0,0.0,0.0,0.0
8329b6fffffffff,1356.0,284.0,0.0,0.0,0.0
832a4cfffffffff,49.0,0.0,0.0,0.0,0.0
832a92fffffffff,15.0,0.0,0.0,0.0,0.0
832a94fffffffff,7.0,0.0,0.0,0.0,0.0
832aa8fffffffff,140.0,11.0,0.0,0.0,0.0
832aa9fffffffff,1229.0,108.0,0.0,0.0,0.0
832aadfffffffff,4701.0,154.0,0.0,0.0,0.0
832ab2fffffffff,2451.0,179.0,0.0,0.0,0.0
832ac6fffffffff,70.0,2.0,0.0,0.0,0.0
832ad0fffffffff,5.0,0.0,0.0,0.0,0.0
832ad1fffffffff,24.0,0.0,0.0,0.0,0.0
832ad3fffffffff,192.0,0.0,0.0,0.0,0.0
832ad5fffffffff,247.0,12.0,0.0,0.0,0.0
832af0fffffffff,1.0,0.0,0.0,0.0,0.0
832af1fffffffff,848.0,46.0,0.0,0.0,0.0
832af3fffffffff,138.0,0.0,0.0,0.0,0.0
832af6fffffffff,233.0,0.0,0.0,0.0,0.0
834412fffffffff,1473.0,59.0,0.0,0.0,0.0
834413fffffffff,1696.0,27.0,0.0,0.0,0.0
834414fffffffff,90.0,0.0,0.0,0.0,0.0
834415fffffffff,3.0,0.0,0.0,0.0,0.0
834416fffffffff,468.0,12.0,0.0,0.0,0.0
83441afffffffff,1061.0,33.0,0.0,0.0,0.0
83441bfffffffff,8.0,0.0,0.0,0.0,0.0
83441efffffffff,3492.0,52.0,0.0,0.0,0.0
834424fffffffff,253.0,1.0,0.0,0.0,0.0
834430fffffffff,37.0,2.0,0.0,0.0,0.0
834432fffffffff,105.0,0.0,0.0,0.0,0.0
834434fffffffff,115.0,14.0,0.0,0.0,0.0
834436fffffffff,366.0,56.0,0.0,0.0,0.0
834440fffffffff,1086.0,0.0,0.0,0.0,0.0
834441fffffffff,75.0,0.0,0.0,0.0,0.0
834442fffffffff,1.0,0.0,0.0,0.0,0.0
834443fffffffff,153.0,0.0,0.0,0.0,0.0
834444fffffffff,256.0,0.0,0.0,0.0,0.0
834445fffffffff,3947.0,0.0,0.0,0.0,0.0
834446fffffffff,1345.0,0.0,0.0,0.0,0.0
834448fffffffff,20.0,0.0,0.0,0.0,0.0
834449fffffffff,2.0,0.0,0.0,0.0,0.0
83444afffffffff,49.0,0.0,0.0,0.0,0.0
83444cfffffffff,293.0,0.0,0.0,0.0,0.0
83444dfffffffff,15.0,0.0,0.0,0.0,0.0
83444efffffffff,71.0,0.0,0.0,0.0,0.0
834450fffffffff,877.0,38.0,0.0,0.0,0.0
834452fffffffff,275.0,0.0,0.0,0.0,0.0
834454fffffffff,4.0,0.0,0.0,0.0,0.0
834455fffffffff,2476.0,2.0,0.0,0.0,0.0
834456fffffffff,23.0,0.0,0.0,0.0,0.0
834458fffffffff,18.0,0.0,0.0,0.0,0.0
834459fffffffff,208.0,0.0,0.0,0.0,0.0
83445afffffffff,16.0,0.0,0.0,0.0,0.0
83445bfffffffff,5.0,4.0,0.0,0.0,0.0
83445dfffffffff,185.0,19.0,0.0,0.0,0.0
834461fffffffff,1.0,0.0,0.0,0.0,0.0
834463fffffffff,1029.0,0.0,0.0,0.0,0.0
834468fffffffff,4.0,0.0,0.0,0.0,0.0
834469fffffffff,235.0,0.0,0.0,0.0,0.0
83446cfffffffff,16249.0,601.0,0.0,0.0,0.0
83446dfffffffff,1010.0,15.0,0.0,0.0,0.0
83446efffffffff,5541.0,124.0,0.0,0.0,0.0
834471fffffffff,472.0,0.0,0.0,0.0,0.0
834473fffffffff,2323.0,0.0,0.0,0.0,0.0
834484fffffffff,78.0,0.0,0.0,0.0,0.0
834485fffffffff,62.0,0.0,0.0,0.0,0.0
834486fffffffff,18.0,0.0,0.0,0.0,0.0
8344a1fffffffff,779.0,21.0,0.0,0.0,0.0
8344a3fffffffff,588.0,0.0,0.0,0.0,0.0
8344a5fffffffff,141.0,2.0,0.0,0.0,0.0
8344a8fffffffff,831.0,8.0,0.0,0.0,0.0
8344a9fffffffff,2135.0,59.0,0.0,0.0,0.0
8344abfffffffff,1695.0,103.0,0.0,0.0,0.0
8344acfffffffff,3718.0,188.0,0.0,0.0,0.0
8344adfffffffff,340.0,12.0,0.0,0.0,0.0
8344aefffffffff,1902.0,57.0,0.0,0.0,0.0
8344b0fffffffff,6.0,0.0,0.0,0.0,0.0
8344b1fffffffff,24.0,0.0,0.0,0.0,0.0
8344b2fffffffff,10.0,0.0,0.0,0.0,0.0
8344b4fffffffff,1.0,0.0,0.0,0.0,0.0
8344b5fffffffff,260.0,0.0,0.0,0.0,0.0
8344b6fffffffff,22.0,0.0,0.0,0.0,0.0
8344c2fffffffff,8.0,0.0,0.0,0.0,0.0
8344d0fffffffff,940.0,33.0,0.0,0.0,0.0
8344d2fffffffff,320.0,8.0,0.0,0.0,0.0
8344d3fffffffff,5.0,0.0,0.0,0.0,0.0
8344d5fffffffff,2625.0,16.0,0.0,0.0,0.0
8344e4fffffffff,20.0,0.0,0.0,0.0,0.0
8344e5fffffffff,45.0,0.0,0.0,0.0,0.0
8344e6fffffffff,896.0,55.0,0.0,0.0,0.0
8344f0fffffffff,547.0,18.0,0.0,0.0,0.0
8344f3fffffffff,1789.0,140.0,0.0,0.0,0.0
8344f4fffffffff,840.0,6.0,0.0,0.0,0.0
8344f5fffffffff,147.0,0.0,0.0,0.0,0.0
8344f6fffffffff,98.0,0.0,0.0,0.0,0.0
834501fffffffff,19.0,0.0,0.0,0.0,0.0
834505fffffffff,1456.0,0.0,0.0,0.0,0.0
834509fffffffff,1787.0,282.0,0.0,0.0,0.0
83450afffffffff,575.0,21.0,0.0,0.0,0.0
83450bfffffffff,1239.0,103.0,0.0,0.0,0.0
83450cfffffffff,35.0,8.0,0.0,0.0,0.0
83450dfffffffff,1.0,0.0,0.0,0.0,0.0
83450efffffffff,19.0,0.0,0.0,0.0,0.0
834510fffffffff,1.0,0.0,0.0,0.0,0.0
834519fffffffff,33.0,0.0,0.0,0.0,0.0
83451bfffffffff,1.0,0.0,0.0,0.0,0.0
83451dfffffffff,123.0,7.0,0.0,0.0,0.0
834520fffffffff,245.0,0.0,0.0,0.0,0.0
834521fffffffff,66.0,0.0,0.0,0.0,0.0
834522fffffffff,766.0,0.0,0.0,0.0,0.0
834523fffffffff,1041.0,0.0,0.0,0.0,0.0
834524fffffffff,303.0,0.0,0.0,0.0,0.0
834525fffffffff,18.0,0.0,0.0,0.0,0.0
834526fffffffff,528.0,0.0,0.0,0.0,0.0
834528fffffffff,8.0,0.0,0.0,0.0,0.0
834529fffffffff,8.0,0.0,0.0,0.0,0.0
83452afffffffff,1386.0,4.0,0.0,0.0,0.0
83452bfffffffff,20.0,0.0,0.0,0.0,0.0
83452cfffffffff,339.0,17.0,0.0,0.0,0.0
83452dfffffffff,16.0,0.0,0.0,0.0,0.0
83452efffffffff,862.0,1.0,0.0,0.0,0.0
834530fffffffff,8.0,0.0,0.0,0.0,0.0
834531fffffffff,1012.0,9.0,0.0,0.0,0.0
834532fffffffff,14.0,0.0,0.0,0.0,0.0
834533fffffffff,51.0,2.0,0.0,0.0,0.0
834534fffffffff,2.0,0.0,0.0,0.0,0.0
834535fffffffff,10.0,0.0,0.0,0.0,0.0
834536fffffffff,8.0,0.0,0.0,0.0,0.0
834549fffffffff,3.0,0.0,0.0,0.0,0.0
834554fffffffff,6.0,0.0,0.0,0.0,0.0
834564fffffffff,11.0,0.0,0.0,0.0,0.0
834569fffffffff,15.0,0.0,0.0,0.0,0.0
83456dfffffffff,24.0,0.0,0.0,0.0,0.0
834572fffffffff,1401.0,151.0,0.0,0.0,0.0
834574fffffffff,12.0,3.0,0.0,0.0,0.0
834576fffffffff,89.0,11.0,0.0,0.0,0.0
834583fffffffff,26.0,3.0,0.0,0.0,0.0
834584fffffffff,245.0,0.0,0.0,0.0,0.0
834588fffffffff,73.0,3.0,0.0,0.0,0.0
834589fffffffff,4.0,0.0,0.0,0.0,0.0
83458afffffffff,25.0,0.0,0.0,0.0,0.0
83458cfffffffff,594.0,101.0,0.0,0.0,0.0
83458dfffffffff,18.0,0.0,0.0,0.0,0.0
83458efffffffff,198.0,33.0,0.0,0.0,0.0
834590fffffffff,33.0,0.0,0.0,0.0,0.0
834591fffffffff,62.0,21.0,0.0,0.0,0.0
834592fffffffff,11.0,0.0,0.0,0.0,0.0
834593fffffffff,10.0,0.0,0.0,0.0,0.0
834596fffffffff,5.0,0.0,0.0,0.0,0.0
834598fffffffff,1319.0,164.0,0.0,0.0,0.0
83459cfffffffff,26.0,0.0,0.0,0.0,0.0
83459dfffffffff,83.0,10.0,0.0,0.0,0.0
83459efffffffff,10.0,0.0,0.0,0.0,0.0
8345a3fffffffff,1119.0,0.0,0.0,0.0,0.0
8345aefffffffff,149.0,0.0,0.0,0.0,0.0
8345b0fffffffff,2.0,0.0,0.0,0.0,0.0
8345b2fffffffff,846.0,2.0,0.0,0.0,0.0
834648fffffffff,1770.0,0.0,1157.0,0.0,0.0
834649fffffffff,1182.0,0.0,897.0,0.0,0.0
83464bfffffffff,37.0,0.0,22.0,0.0,0.0
83464efffffffff,2718.0,0.0,2016.0,0.0,0.0
834800fffffffff,7.0,0.0,0.0,0.0,0.0
834801fffffffff,178.0,35.0,0.0,0.0,0.0
834802fffffffff,117.0,0.0,0.0,0.0,0.0
834803fffffffff,41.0,0.0,0.0,0.0,0.0
834805fffffffff,11.0,0.0,0.0,0.0,0.0
834806fffffffff,91.0,0.0,0.0,0.0,0.0
834808fffffffff,60.0,1.0,0.0,0.0,0.0
834809fffffffff,104.0,0.0,0.0,0.0,0.0
83480afffffffff,78.0,3.0,0.0,0.0,0.0
83480bfffffffff,81.0,8.0,0.0,0.0,0.0
83480dfffffffff,5.0,0.0,0.0,0.0,0.0
83480efffffffff,190.0,8.0,0.0,0.0,0.0
834810fffffffff,78.0,0.0,0.0,0.0,0.0
834812fffffffff,39.0,0.0,0.0,0.0,0.0
834814fffffffff,240.0,0.0,0.0,0.0,0.0
834816fffffffff,43.0,0.0,0.0,0.0,0.0
83481afffffffff,70.0,0.0,0.0,0.0,0.0
83481bfffffffff,111.0,0.0,0.0,0.0,0.0
834823fffffffff,268.0,5.0,0.0,0.0,0.0
834829fffffffff,10.0,0.0,0.0,0.0,0.0
83482afffffffff,564.0,7.0,0.0,0.0,0.0
83482bfffffffff,12.0,1.0,0.0,0.0,0.0
83482efffffffff,64.0,0.0,0.0,0.0,0.0
834830fffffffff,56.0,6.0,0.0,0.0,0.0
834832fffffffff,170.0,16.0,0.0,0.0,0.0
834833fffffffff,832.0,43.0,0.0,0.0,0.0
834836fffffffff,3538.0,252.0,0.0,0.0,0.0
834842fffffffff,6.0,0.0,0.0,0.0,0.0
834843fffffffff,17.0,0.0,0.0,0.0,0.0
83484afffffffff,1276.0,3.0,0.0,0.0,0.0
834850fffffffff,4.0,0.0,0.0,0.0,0.0
834856fffffffff,677.0,10.0,0.0,0.0,0.0
834858fffffffff,119.0,3.0,0.0,0.0,0.0
834859fffffffff,273.0,1.0,0.0,0.0,0.0
83485afffffffff,263.0,78.0,0.0,0.0,0.0
