cell_id,Myiarchus tyrannulus,Myiarchus tyrannulus magister,Myiarchus tyrannulus [cooperi Group],Myiarchus tyrannulus brachyurus,Myiarchus tyrannulus tyrannulus/bahiae
8449937ffffffff,1.0,0.0,1.0,0.0,0.0
8449939ffffffff,1.0,0.0,0.0,0.0,0.0
844993dffffffff,12.0,0.0,1.0,0.0,0.0
8449941ffffffff,8.0,0.0,0.0,0.0,0.0
844994bffffffff,4.0,0.0,0.0,0.0,0.0
8449959ffffffff,5.0,0.0,0.0,0.0,0.0
844995dffffffff,1.0,0.0,0.0,0.0,0.0
8449961ffffffff,118.0,0.0,27.0,0.0,0.0
8449963ffffffff,20.0,0.0,1.0,0.0,0.0
8449965ffffffff,222.0,0.0,66.0,0.0,0.0
8449967ffffffff,80.0,0.0,10.0,0.0,0.0
8449969ffffffff,16.0,0.0,0.0,0.0,0.0
844996dffffffff,161.0,0.0,5.0,0.0,0.0
8449981ffffffff,1.0,0.0,0.0,0.0,0.0
8449985ffffffff,3.0,0.0,0.0,0.0,0.0
8449987ffffffff,18.0,0.0,0.0,0.0,0.0
84499b1ffffffff,3.0,0.0,0.0,0.0,0.0
84499d1ffffffff,2.0,0.0,0.0,0.0,0.0
84499d7ffffffff,2.0,0.0,0.0,0.0,0.0
84499e7ffffffff,5.0,0.0,0.0,0.0,0.0
84499ebffffffff,10.0,0.0,0.0,0.0,0.0
8449a17ffffffff,1.0,0.0,0.0,0.0,0.0
8449a21ffffffff,13.0,0.0,0.0,0.0,0.0
8449a23ffffffff,8.0,0.0,0.0,0.0,0.0
8449a2bffffffff,55.0,0.0,0.0,0.0,0.0
8449a31ffffffff,2.0,0.0,0.0,0.0,0.0
8449a39ffffffff,1.0,0.0,0.0,0.0,0.0
8449a3dffffffff,24.0,0.0,0.0,0.0,0.0
8449a81ffffffff,15.0,0.0,0.0,0.0,0.0
8449a83ffffffff,17.0,0.0,0.0,0.0,0.0
8449a85ffffffff,94.0,0.0,0.0,0.0,0.0
8449a87ffffffff,2.0,2.0,0.0,0.0,0.0
8449a89ffffffff,85.0,8.0,0.0,0.0,0.0
8449a8bffffffff,21.0,4.0,0.0,0.0,0.0
8449a8dffffffff,42.0,2.0,0.0,0.0,0.0
8449a91ffffffff,124.0,1.0,0.0,0.0,0.0
8449a93ffffffff,77.0,8.0,0.0,0.0,0.0
8449a97ffffffff,42.0,0.0,0.0,0.0,0.0
8449a99ffffffff,2.0,0.0,0.0,0.0,0.0
8449a9bffffffff,43.0,4.0,0.0,0.0,0.0
8449aa3ffffffff,3.0,0.0,0.0,0.0,0.0
8449aa9ffffffff,4.0,0.0,0.0,0.0,0.0
8449ab1ffffffff,35.0,0.0,0.0,0.0,0.0
8449ab3ffffffff,10.0,0.0,0.0,0.0,0.0
8449ab5ffffffff,27.0,0.0,0.0,0.0,0.0
8449ac7ffffffff,4.0,0.0,0.0,0.0,0.0
8449ad5ffffffff,18.0,0.0,0.0,0.0,0.0
8449ad7ffffffff,11.0,3.0,0.0,0.0,0.0
8449ae3ffffffff,41.0,9.0,0.0,0.0,0.0
8449b03ffffffff,10.0,0.0,0.0,0.0,0.0
8449b05ffffffff,2.0,0.0,0.0,0.0,0.0
8449b0bffffffff,9.0,0.0,0.0,0.0,0.0
8449b15ffffffff,4.0,0.0,0.0,0.0,0.0
8449b19ffffffff,2.0,0.0,0.0,0.0,0.0
8449b2bffffffff,30.0,0.0,0.0,0.0,0.0
8449b31ffffffff,74.0,0.0,0.0,0.0,0.0
8449b33ffffffff,83.0,0.0,0.0,0.0,0.0
8449b35ffffffff,9.0,0.0,0.0,0.0,0.0
8449b37ffffffff,7.0,0.0,0.0,0.0,0.0
8449b39ffffffff,2.0,0.0,0.0,0.0,0.0
8449b3bffffffff,17.0,0.0,0.0,0.0,0.0
8449b43ffffffff,3.0,0.0,0.0,0.0,0.0
8449b47ffffffff,1.0,0.0,0.0,0.0,0.0
8449b53ffffffff,1.0,0.0,0.0,0.0,0.0
8449b55ffffffff,31.0,0.0,0.0,0.0,0.0
8449b57ffffffff,1.0,0.0,0.0,0.0,0.0
8449b67ffffffff,2.0,0.0,0.0,0.0,0.0
8449b69ffffffff,2.0,0.0,0.0,0.0,0.0
8449b6bffffffff,7.0,0.0,0.0,0.0,0.0
8449b6dffffffff,2.0,0.0,0.0,0.0,0.0
845e659ffffffff,4.0,0.0,0.0,0.0,0.0
845f083ffffffff,35.0,0.0,0.0,0.0,0.0
845f095ffffffff,38.0,0.0,0.0,0.0,0.0
845f0b9ffffffff,8.0,0.0,0.0,0.0,0.0
845f0e3ffffffff,14.0,0.0,0.0,0.0,0.0
845f12bffffffff,1.0,0.0,0.0,0.0,0.0
845f13dffffffff,4.0,0.0,0.0,0.0,0.0
845f1c3ffffffff,27.0,0.0,0.0,0.0,0.0
845f1e9ffffffff,10.0,0.0,0.0,0.0,0.0
845f223ffffffff,3.0,0.0,0.0,0.0,0.0
845f227ffffffff,3.0,0.0,0.0,0.0,0.0
845f291ffffffff,65.0,0.0,0.0,0.0,1.0
845f293ffffffff,2.0,0.0,0.0,0.0,0.0
845f295ffffffff,18.0,0.0,0.0,0.0,0.0
845f297ffffffff,9.0,0.0,0.0,0.0,0.0
845f299ffffffff,81.0,0.0,0.0,0.0,0.0
845f29dffffffff,41.0,0.0,0.0,0.0,0.0
845f2bbffffffff,10.0,0.0,0.0,0.0,0.0
845f2d1ffffffff,51.0,0.0,0.0,0.0,0.0
845f2d3ffffffff,7.0,0.0,0.0,0.0,0.0
845f2d5ffffffff,7.0,0.0,0.0,0.0,0.0
845f2d7ffffffff,14.0,0.0,0.0,0.0,0.0
845f2dbffffffff,6.0,0.0,0.0,0.0,0.0
845f403ffffffff,6.0,0.0,0.0,0.0,0.0
845f407ffffffff,7.0,0.0,0.0,0.0,2.0
845f415ffffffff,16.0,0.0,0.0,0.0,0.0
845f417ffffffff,3.0,0.0,0.0,0.0,0.0
845f42bffffffff,12.0,0.0,0.0,0.0,0.0
845f461ffffffff,1.0,0.0,0.0,0.0,0.0
845f481ffffffff,2.0,0.0,0.0,0.0,0.0
845f483ffffffff,2.0,0.0,0.0,0.0,0.0
845f491ffffffff,7.0,0.0,0.0,0.0,0.0
845f49bffffffff,2.0,0.0,0.0,0.0,0.0
845f4a3ffffffff,1.0,0.0,0.0,0.0,0.0
845f4a9ffffffff,6.0,0.0,0.0,0.0,0.0
845f4abffffffff,2.0,0.0,0.0,0.0,0.0
845f4b3ffffffff,48.0,0.0,0.0,0.0,0.0
845f4e3ffffffff,1.0,0.0,0.0,0.0,0.0
845f581ffffffff,58.0,0.0,0.0,0.0,0.0
845f583ffffffff,53.0,0.0,0.0,0.0,0.0
845f587ffffffff,3.0,0.0,0.0,0.0,0.0
845f58bffffffff,6.0,0.0,0.0,0.0,0.0
845f591ffffffff,2.0,0.0,0.0,0.0,0.0
845f595ffffffff,1.0,0.0,0.0,0.0,0.0
845f5b5ffffffff,745.0,0.0,0.0,0.0,0.0
845f5b9ffffffff,2.0,0.0,0.0,0.0,0.0
845f5bdffffffff,182.0,0.0,0.0,0.0,0.0
845f5d7ffffffff,4.0,0.0,0.0,0.0,0.0
845f683ffffffff,2.0,0.0,0.0,0.0,0.0
845f689ffffffff,3.0,0.0,0.0,0.0,0.0
845f68bffffffff,3.0,0.0,0.0,0.0,0.0
845f711ffffffff,4.0,0.0,0.0,0.0,0.0
845f74bffffffff,3.0,0.0,0.0,0.0,0.0
8466007ffffffff,4.0,0.0,0.0,0.0,0.0
846601bffffffff,1.0,0.0,0.0,0.0,0.0
8466021ffffffff,28.0,0.0,0.0,0.0,0.0
8466023ffffffff,6.0,0.0,0.0,0.0,0.0
8466025ffffffff,56.0,0.0,0.0,0.0,0.0
8466029ffffffff,5.0,0.0,0.0,0.0,0.0
846602bffffffff,13.0,0.0,0.0,0.0,0.0
8466035ffffffff,2.0,0.0,0.0,0.0,0.0
8466037ffffffff,1.0,0.0,0.0,0.0,0.0
8466043ffffffff,3.0,0.0,0.0,0.0,0.0
8466045ffffffff,57.0,0.0,0.0,0.0,0.0
8466047ffffffff,8.0,0.0,0.0,0.0,0.0
8466057ffffffff,1.0,0.0,0.0,0.0,0.0
8466061ffffffff,1.0,0.0,0.0,0.0,0.0
8466063ffffffff,2.0,0.0,0.0,0.0,0.0
8466067ffffffff,8.0,0.0,0.0,0.0,0.0
846606bffffffff,16.0,0.0,0.0,0.0,0.0
8466081ffffffff,2.0,0.0,0.0,0.0,0.0
8466085ffffffff,2.0,0.0,0.0,0.0,0.0
8466087ffffffff,2.0,0.0,0.0,0.0,0.0
846608dffffffff,19.0,0.0,0.0,0.0,0.0
8466091ffffffff,4.0,0.0,0.0,0.0,0.0
8466093ffffffff,3.0,0.0,0.0,0.0,0.0
8466097ffffffff,19.0,0.0,0.0,0.0,0.0
8466099ffffffff,7.0,0.0,0.0,0.0,0.0
846609bffffffff,1.0,0.0,0.0,0.0,0.0
84660a7ffffffff,63.0,0.0,0.0,0.0,0.0
84660b3ffffffff,4.0,0.0,0.0,0.0,0.0
84660bbffffffff,2.0,0.0,0.0,0.0,0.0
84660cbffffffff,4.0,0.0,0.0,0.0,0.0
84660d1ffffffff,7.0,0.0,0.0,0.0,0.0
84660d3ffffffff,2.0,0.0,0.0,0.0,0.0
84660e1ffffffff,2.0,0.0,0.0,0.0,0.0
84660ebffffffff,2.0,0.0,0.0,0.0,0.0
8466113ffffffff,3.0,0.0,0.0,0.0,0.0
8466153ffffffff,18.0,0.0,0.0,0.0,0.0
846615bffffffff,7.0,0.0,0.0,0.0,0.0
8466183ffffffff,9.0,0.0,0.0,0.0,0.0
846618bffffffff,9.0,0.0,0.0,0.0,0.0
8466191ffffffff,2.0,0.0,0.0,0.0,0.0
8466193ffffffff,38.0,0.0,0.0,0.0,0.0
8466199ffffffff,12.0,0.0,0.0,0.0,0.0
846619bffffffff,60.0,0.0,0.0,0.0,0.0
846619dffffffff,2.0,0.0,0.0,0.0,0.0
84661b3ffffffff,4.0,0.0,0.0,0.0,0.0
84661b9ffffffff,3.0,0.0,0.0,0.0,0.0
84661c9ffffffff,1.0,0.0,0.0,0.0,0.0
84661cdffffffff,1.0,0.0,0.0,0.0,0.0
84661d1ffffffff,6.0,0.0,0.0,0.0,0.0
84661d3ffffffff,4.0,0.0,0.0,0.0,0.0
84661d7ffffffff,2.0,0.0,0.0,0.0,0.0
8466201ffffffff,36.0,0.0,0.0,0.0,4.0
8466203ffffffff,55.0,0.0,0.0,0.0,8.0
8466205ffffffff,115.0,0.0,0.0,0.0,3.0
8466207ffffffff,3.0,0.0,0.0,0.0,2.0
846620bffffffff,1177.0,0.0,0.0,0.0,131.0
8466211ffffffff,11.0,0.0,0.0,0.0,0.0
8466213ffffffff,6.0,0.0,0.0,0.0,0.0
8466217ffffffff,19.0,0.0,0.0,0.0,0.0
8466219ffffffff,56.0,0.0,0.0,0.0,0.0
846621bffffffff,9.0,0.0,0.0,0.0,0.0
8466221ffffffff,39.0,0.0,0.0,0.0,0.0
8466225ffffffff,88.0,0.0,0.0,0.0,0.0
8466227ffffffff,58.0,0.0,0.0,0.0,0.0
846622bffffffff,232.0,0.0,0.0,0.0,10.0
8466231ffffffff,2.0,0.0,0.0,0.0,0.0
846623bffffffff,88.0,0.0,0.0,0.0,18.0
8466257ffffffff,65.0,0.0,0.0,0.0,3.0
8466293ffffffff,3.0,0.0,0.0,0.0,0.0
846629bffffffff,2.0,0.0,0.0,0.0,0.0
84662b5ffffffff,13.0,0.0,0.0,0.0,0.0
84662c5ffffffff,4.0,0.0,0.0,0.0,2.0
84662c9ffffffff,77.0,0.0,0.0,0.0,0.0
84662cdffffffff,23.0,0.0,0.0,0.0,0.0
84662e1ffffffff,9.0,0.0,0.0,0.0,0.0
84662e5ffffffff,7.0,0.0,0.0,0.0,0.0
84662e9ffffffff,7.0,0.0,0.0,0.0,0.0
84662edffffffff,2.0,0.0,0.0,0.0,0.0
8466311ffffffff,31.0,0.0,0.0,0.0,0.0
8466313ffffffff,161.0,0.0,0.0,0.0,1.0
8466317ffffffff,7.0,0.0,0.0,0.0,2.0
846631bffffffff,43.0,0.0,0.0,0.0,0.0
8466415ffffffff,6.0,0.0,0.0,0.0,0.0
846641dffffffff,7.0,0.0,0.0,0.0,0.0
8466441ffffffff,9.0,0.0,0.0,0.0,0.0
846645dffffffff,5.0,0.0,0.0,0.0,0.0
8466505ffffffff,1.0,0.0,0.0,0.0,0.0
8466529ffffffff,79.0,0.0,0.0,0.0,0.0
846652bffffffff,3.0,0.0,0.0,0.0,0.0
846652dffffffff,115.0,0.0,0.0,0.0,0.0
8466545ffffffff,54.0,0.0,0.0,0.0,0.0
8466547ffffffff,5.0,0.0,0.0,0.0,0.0
8466549ffffffff,2.0,0.0,0.0,0.0,0.0
846654bffffffff,9.0,0.0,0.0,0.0,0.0
846654dffffffff,9.0,0.0,0.0,0.0,0.0
8466561ffffffff,9.0,0.0,0.0,0.0,0.0
8466563ffffffff,5.0,0.0,0.0,0.0,0.0
8466565ffffffff,27.0,0.0,0.0,0.0,0.0
8466567ffffffff,1.0,0.0,0.0,0.0,0.0
8466569ffffffff,13.0,0.0,0.0,0.0,0.0
846656bffffffff,7.0,0.0,0.0,0.0,0.0
846656dffffffff,119.0,0.0,0.0,0.0,0.0
84665e9ffffffff,4.0,0.0,0.0,0.0,0.0
8466601ffffffff,2.0,0.0,0.0,0.0,0.0
8466603ffffffff,8.0,0.0,0.0,0.0,0.0
846660bffffffff,2.0,0.0,0.0,0.0,0.0
846661dffffffff,4.0,0.0,0.0,0.0,0.0
8466623ffffffff,2.0,0.0,0.0,0.0,0.0
8466627ffffffff,3.0,0.0,0.0,0.0,0.0
8466631ffffffff,9.0,0.0,0.0,0.0,0.0
8466637ffffffff,7.0,0.0,0.0,0.0,2.0
8466639ffffffff,16.0,0.0,0.0,0.0,0.0
846663dffffffff,7.0,0.0,0.0,0.0,0.0
8466641ffffffff,2.0,0.0,0.0,0.0,0.0
8466647ffffffff,14.0,0.0,0.0,0.0,3.0
846664dffffffff,19.0,0.0,0.0,0.0,1.0
84666e3ffffffff,4.0,0.0,0.0,0.0,0.0
846670dffffffff,12.0,0.0,0.0,0.0,0.0
8466715ffffffff,4.0,0.0,0.0,0.0,0.0
8466723ffffffff,2.0,0.0,0.0,0.0,0.0
8466725ffffffff,5.0,0.0,0.0,0.0,0.0
8466727ffffffff,175.0,0.0,0.0,0.0,0.0
8466729ffffffff,1.0,0.0,0.0,0.0,0.0
8466733ffffffff,2.0,0.0,0.0,0.0,0.0
8466735ffffffff,19.0,0.0,0.0,0.0,0.0
8466737ffffffff,8.0,0.0,0.0,0.0,0.0
846675dffffffff,42.0,0.0,0.0,0.0,0.0
8466763ffffffff,2.0,0.0,0.0,0.0,0.0
846676dffffffff,1.0,0.0,0.0,0.0,0.0
8466b45ffffffff,11.0,0.0,0.0,0.0,0.0
8466b47ffffffff,18.0,0.0,0.0,0.0,0.0
8466b4dffffffff,2.0,0.0,0.0,0.0,0.0
8466b69ffffffff,13.0,0.0,0.0,0.0,0.0
8466c4dffffffff,1.0,0.0,0.0,0.0,0.0
8466c6dffffffff,3.0,0.0,0.0,0.0,0.0
8466e03ffffffff,2.0,0.0,0.0,0.0,0.0
8466e05ffffffff,2.0,0.0,0.0,0.0,0.0
8466e09ffffffff,1.0,0.0,0.0,0.0,0.0
8466e0bffffffff,21.0,0.0,0.0,0.0,0.0
8466e0dffffffff,8.0,0.0,0.0,0.0,0.0
8466e11ffffffff,37.0,0.0,0.0,0.0,0.0
8466e15ffffffff,80.0,0.0,0.0,0.0,0.0
8466e17ffffffff,4.0,0.0,0.0,0.0,0.0
8466e19ffffffff,4.0,0.0,0.0,0.0,0.0
8466e1dffffffff,93.0,0.0,0.0,0.0,0.0
8466e2bffffffff,6.0,0.0,0.0,0.0,0.0
8466e39ffffffff,6.0,0.0,0.0,0.0,0.0
8466e41ffffffff,4.0,0.0,0.0,0.0,0.0
8466e45ffffffff,21.0,0.0,0.0,0.0,0.0
8466e49ffffffff,4.0,0.0,0.0,0.0,0.0
8466e51ffffffff,6.0,0.0,0.0,0.0,0.0
8466e53ffffffff,83.0,0.0,0.0,0.0,0.0
8466e57ffffffff,139.0,0.0,0.0,0.0,0.0
8466e59ffffffff,47.0,0.0,0.0,0.0,0.0
8466e5bffffffff,22.0,0.0,0.0,0.0,0.0
8466e63ffffffff,8.0,0.0,0.0,0.0,0.0
8466e65ffffffff,3.0,0.0,0.0,0.0,0.0
8466e67ffffffff,1.0,0.0,0.0,0.0,0.0
8466e69ffffffff,3.0,0.0,0.0,0.0,0.0
8466e6dffffffff,5.0,0.0,0.0,0.0,0.0
8466ec1ffffffff,2.0,0.0,0.0,0.0,0.0
8466ec7ffffffff,2.0,0.0,0.0,0.0,0.0
8466ecbffffffff,10.0,0.0,0.0,0.0,0.0
8466ee5ffffffff,4.0,0.0,0.0,0.0,0.0
8466f11ffffffff,3.0,0.0,0.0,0.0,0.0
8466f1dffffffff,3.0,0.0,0.0,0.0,0.0
8466f57ffffffff,9.0,0.0,0.0,0.0,0.0
8466f59ffffffff,1.0,0.0,0.0,0.0,0.0
8467413ffffffff,34.0,0.0,0.0,0.0,2.0
8467417ffffffff,3.0,0.0,0.0,0.0,0.0
8467421ffffffff,6.0,0.0,0.0,0.0,0.0
8467423ffffffff,2.0,0.0,0.0,0.0,0.0
8467425ffffffff,115.0,0.0,0.0,0.0,0.0
8467429ffffffff,7.0,0.0,0.0,0.0,0.0
846742bffffffff,6.0,0.0,0.0,0.0,0.0
846742dffffffff,46.0,0.0,0.0,0.0,2.0
8467431ffffffff,6.0,0.0,0.0,0.0,0.0
8467433ffffffff,13.0,0.0,0.0,0.0,0.0
8467435ffffffff,4.0,0.0,0.0,0.0,0.0
8467437ffffffff,17.0,0.0,0.0,0.0,0.0
846743bffffffff,29.0,0.0,0.0,0.0,3.0
846743dffffffff,107.0,0.0,0.0,0.0,7.0
8467445ffffffff,1.0,0.0,0.0,0.0,0.0
8467447ffffffff,186.0,0.0,0.0,0.0,0.0
8467461ffffffff,972.0,0.0,0.0,0.0,0.0
846746bffffffff,187.0,0.0,0.0,0.0,0.0
846746dffffffff,89.0,0.0,0.0,0.0,0.0
8467481ffffffff,1.0,0.0,0.0,0.0,0.0
84674a1ffffffff,14.0,0.0,0.0,0.0,0.0
84674a5ffffffff,14.0,0.0,0.0,0.0,0.0
84674a7ffffffff,98.0,0.0,0.0,0.0,10.0
84674a9ffffffff,1.0,0.0,0.0,0.0,0.0
84674adffffffff,2.0,0.0,0.0,0.0,0.0
84674c1ffffffff,9.0,0.0,0.0,0.0,0.0
84674c5ffffffff,114.0,0.0,0.0,0.0,12.0
84674c7ffffffff,1.0,0.0,0.0,0.0,0.0
84674c9ffffffff,32.0,0.0,0.0,0.0,0.0
84674cbffffffff,6.0,0.0,0.0,0.0,0.0
84674cdffffffff,16.0,0.0,0.0,0.0,0.0
84674d9ffffffff,5.0,0.0,0.0,0.0,0.0
84674e1ffffffff,61.0,0.0,0.0,0.0,0.0
84674e9ffffffff,4.0,0.0,0.0,0.0,0.0
84674ebffffffff,7.0,0.0,0.0,0.0,0.0
84674edffffffff,78.0,0.0,0.0,0.0,10.0
8467503ffffffff,3.0,0.0,0.0,0.0,0.0
8467507ffffffff,4.0,0.0,0.0,0.0,0.0
8467519ffffffff,28.0,0.0,0.0,0.0,0.0
846751dffffffff,5.0,0.0,0.0,0.0,0.0
8467521ffffffff,3.0,0.0,0.0,0.0,0.0
8467523ffffffff,58.0,0.0,0.0,0.0,0.0
846752dffffffff,4.0,0.0,0.0,0.0,0.0
8467531ffffffff,15.0,0.0,0.0,0.0,0.0
8467535ffffffff,167.0,0.0,0.0,0.0,0.0
8467537ffffffff,42.0,0.0,0.0,0.0,0.0
8467539ffffffff,76.0,0.0,0.0,0.0,0.0
846753dffffffff,2.0,0.0,0.0,0.0,0.0
8467551ffffffff,52.0,0.0,0.0,0.0,0.0
8467553ffffffff,409.0,0.0,0.0,0.0,0.0
8467555ffffffff,5.0,0.0,0.0,0.0,0.0
8467557ffffffff,4.0,0.0,0.0,0.0,0.0
8467565ffffffff,6.0,0.0,0.0,0.0,0.0
846756bffffffff,29.0,0.0,0.0,0.0,0.0
8467585ffffffff,1.0,0.0,0.0,0.0,0.0
846758dffffffff,6.0,0.0,0.0,0.0,0.0
8467599ffffffff,62.0,0.0,0.0,0.0,13.0
846759bffffffff,4.0,0.0,0.0,0.0,0.0
84675a5ffffffff,3.0,0.0,0.0,0.0,0.0
84675a9ffffffff,21.0,0.0,0.0,0.0,0.0
84675abffffffff,21.0,0.0,0.0,0.0,0.0
84675b3ffffffff,3.0,0.0,0.0,0.0,0.0
84675c5ffffffff,64.0,0.0,0.0,0.0,0.0
84675c7ffffffff,22.0,0.0,0.0,0.0,0.0
84675cbffffffff,23.0,0.0,0.0,0.0,0.0
84675d3ffffffff,7.0,0.0,0.0,0.0,0.0
84675d9ffffffff,1.0,0.0,0.0,0.0,0.0
84675ddffffffff,3.0,0.0,0.0,0.0,0.0
84675e1ffffffff,6.0,0.0,0.0,0.0,0.0
84675e9ffffffff,4.0,0.0,0.0,0.0,0.0
84675ebffffffff,4.0,0.0,0.0,0.0,0.0
8467693ffffffff,14.0,0.0,0.0,0.0,0.0
846769bffffffff,24.0,0.0,0.0,0.0,0.0
8467737ffffffff,265.0,0.0,0.0,0.0,0.0
8467925ffffffff,8.0,0.0,0.0,0.0,0.0
846d041ffffffff,11.0,0.0,4.0,0.0,0.0
846d043ffffffff,60.0,0.0,4.0,0.0,0.0
846d049ffffffff,106.0,0.0,43.0,0.0,0.0
846d04bffffffff,142.0,0.0,50.0,0.0,0.0
846d04dffffffff,78.0,0.0,0.0,0.0,0.0
846d051ffffffff,3.0,0.0,0.0,0.0,0.0
846d053ffffffff,11.0,0.0,9.0,0.0,0.0
846d059ffffffff,4.0,0.0,1.0,0.0,0.0
846d05bffffffff,79.0,0.0,23.0,0.0,0.0
846d05dffffffff,27.0,0.0,8.0,0.0,0.0
846d069ffffffff,18.0,0.0,0.0,0.0,0.0
846d06dffffffff,31.0,0.0,0.0,0.0,0.0
846d141ffffffff,21.0,0.0,0.0,0.0,0.0
846d143ffffffff,12.0,0.0,0.0,0.0,0.0
846d145ffffffff,3.0,0.0,0.0,0.0,0.0
846d14bffffffff,4.0,0.0,0.0,0.0,0.0
846d159ffffffff,554.0,0.0,0.0,0.0,0.0
846d15dffffffff,61.0,0.0,0.0,0.0,0.0
846d203ffffffff,11.0,0.0,0.0,0.0,0.0
846d207ffffffff,1.0,0.0,0.0,0.0,0.0
846d20dffffffff,2.0,0.0,0.0,0.0,0.0
846d211ffffffff,8.0,0.0,0.0,0.0,0.0
846d213ffffffff,2.0,0.0,2.0,0.0,0.0
846d219ffffffff,2.0,0.0,2.0,0.0,0.0
846d21bffffffff,24.0,0.0,8.0,0.0,0.0
846d21dffffffff,23.0,0.0,0.0,0.0,0.0
846d223ffffffff,13.0,0.0,2.0,0.0,0.0
846d225ffffffff,2.0,0.0,0.0,0.0,0.0
846d22bffffffff,2.0,0.0,0.0,0.0,0.0
846d231ffffffff,176.0,0.0,15.0,0.0,0.0
846d233ffffffff,11.0,0.0,0.0,0.0,0.0
846d235ffffffff,8.0,0.0,3.0,0.0,0.0
846d239ffffffff,140.0,0.0,52.0,0.0,0.0
846d23dffffffff,61.0,0.0,4.0,0.0,0.0
846d243ffffffff,3.0,0.0,0.0,0.0,0.0
846d251ffffffff,6.0,0.0,0.0,0.0,0.0
846d253ffffffff,9.0,0.0,2.0,0.0,0.0
846d255ffffffff,9.0,0.0,0.0,0.0,0.0
846d257ffffffff,17.0,0.0,2.0,0.0,0.0
846d25dffffffff,14.0,0.0,0.0,0.0,0.0
846d267ffffffff,2.0,0.0,0.0,0.0,0.0
846d26bffffffff,3.0,0.0,0.0,0.0,0.0
846d281ffffffff,2.0,0.0,0.0,0.0,0.0
846d283ffffffff,21.0,0.0,0.0,0.0,0.0
846d287ffffffff,4.0,0.0,0.0,0.0,0.0
846d291ffffffff,15.0,0.0,0.0,0.0,0.0
846d295ffffffff,330.0,0.0,0.0,0.0,0.0
846d297ffffffff,32.0,0.0,0.0,0.0,0.0
846d299ffffffff,58.0,0.0,0.0,0.0,0.0
846d2a3ffffffff,43.0,0.0,0.0,0.0,0.0
846d2a9ffffffff,3.0,0.0,0.0,0.0,0.0
846d2abffffffff,2.0,0.0,0.0,0.0,0.0
846d2adffffffff,3.0,0.0,0.0,0.0,0.0
846d2b3ffffffff,8.0,0.0,0.0,0.0,0.0
846d2b9ffffffff,379.0,0.0,0.0,0.0,0.0
846d2bdffffffff,2.0,0.0,0.0,0.0,0.0
846d2c1ffffffff,11.0,0.0,8.0,0.0,0.0
846d2c3ffffffff,8.0,0.0,0.0,0.0,0.0
846d2c9ffffffff,267.0,0.0,37.0,0.0,0.0
846d2cbffffffff,22.0,0.0,0.0,0.0,0.0
846d2cdffffffff,6.0,0.0,0.0,0.0,0.0
846d2d1ffffffff,30.0,0.0,0.0,0.0,0.0
846d2d5ffffffff,2.0,0.0,0.0,0.0,0.0
846d2d7ffffffff,25.0,0.0,0.0,0.0,0.0
846d2d9ffffffff,15.0,0.0,0.0,0.0,0.0
846d2dbffffffff,10.0,0.0,0.0,0.0,0.0
846d2ddffffffff,19.0,0.0,0.0,0.0,0.0
846d2e5ffffffff,50.0,0.0,22.0,0.0,0.0
846d2ebffffffff,68.0,0.0,0.0,0.0,0.0
846d305ffffffff,5.0,0.0,0.0,0.0,0.0
846d30dffffffff,31.0,0.0,0.0,0.0,0.0
846d311ffffffff,15.0,0.0,0.0,0.0,0.0
846d313ffffffff,146.0,0.0,0.0,0.0,0.0
846d315ffffffff,2.0,0.0,0.0,0.0,0.0
846d317ffffffff,44.0,0.0,0.0,0.0,0.0
846d319ffffffff,57.0,0.0,23.0,0.0,0.0
846d31bffffffff,31.0,0.0,0.0,0.0,0.0
846d32bffffffff,79.0,0.0,0.0,0.0,0.0
846d331ffffffff,2.0,0.0,0.0,0.0,0.0
846d333ffffffff,21.0,0.0,0.0,0.0,0.0
846d337ffffffff,95.0,0.0,0.0,0.0,0.0
846d33dffffffff,58.0,0.0,0.0,0.0,0.0
846d341ffffffff,30.0,0.0,4.0,0.0,0.0
846d343ffffffff,4.0,0.0,0.0,0.0,0.0
846d34bffffffff,17.0,0.0,7.0,0.0,0.0
846d34dffffffff,523.0,0.0,44.0,0.0,0.0
846d35bffffffff,316.0,0.0,2.0,0.0,0.0
846d35dffffffff,38.0,0.0,11.0,0.0,0.0
846d365ffffffff,3.0,0.0,0.0,0.0,0.0
846d367ffffffff,4.0,0.0,0.0,0.0,0.0
846d369ffffffff,3.0,0.0,0.0,0.0,0.0
846d36bffffffff,2.0,0.0,0.0,0.0,0.0
846d36dffffffff,2.0,0.0,0.0,0.0,0.0
846d601ffffffff,42.0,0.0,0.0,0.0,0.0
846d603ffffffff,13.0,0.0,0.0,0.0,0.0
846d605ffffffff,85.0,0.0,0.0,0.0,0.0
846d607ffffffff,21.0,0.0,0.0,0.0,0.0
846d609ffffffff,35.0,0.0,0.0,0.0,0.0
846d60bffffffff,2.0,0.0,0.0,0.0,0.0
846d60dffffffff,196.0,0.0,0.0,0.0,0.0
846d611ffffffff,11.0,0.0,0.0,0.0,0.0
846d613ffffffff,172.0,0.0,0.0,0.0,0.0
846d615ffffffff,42.0,0.0,0.0,0.0,0.0
846d617ffffffff,190.0,0.0,0.0,0.0,0.0
846d619ffffffff,36.0,0.0,0.0,0.0,0.0
846d61bffffffff,18.0,0.0,0.0,0.0,0.0
846d639ffffffff,74.0,0.0,0.0,0.0,0.0
846d63bffffffff,2.0,0.0,0.0,0.0,0.0
