cell_id,Coccothraustes vespertinus,Coccothraustes vespertinus (type 1),Coccothraustes vespertinus (type 2),Coccothraustes vespertinus (type 3),Coccothraustes vespertinus (type 4),Coccothraustes vespertinus (type 5)
84268bbffffffff,12.0,0.0,0.0,0.0,2.0,0.0
84268bdffffffff,8.0,0.0,0.0,0.0,6.0,0.0
84268c5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84268c7ffffffff,23.0,0.0,0.0,0.0,1.0,0.0
84268cdffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84268d5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84268d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84268e7ffffffff,9.0,0.0,0.0,0.0,4.0,0.0
84268ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268edffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426905ffffffff,51.0,0.0,0.0,0.0,0.0,0.0
8426907ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842690bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842690dffffffff,18.0,8.0,0.0,0.0,4.0,0.0
8426929ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426945ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842694dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426961ffffffff,49.0,1.0,0.0,0.0,0.0,0.0
8426963ffffffff,175.0,5.0,0.0,0.0,0.0,0.0
8426965ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426967ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426969ffffffff,49.0,2.0,0.0,0.0,2.0,0.0
842696bffffffff,167.0,9.0,3.0,0.0,4.0,0.0
8426987ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426989ffffffff,12.0,1.0,0.0,0.0,11.0,0.0
8426991ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84269abffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84269bdffffffff,3.0,0.0,0.0,0.0,1.0,0.0
84269c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84269cdffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84269d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84269d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84269d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269d7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84269d9ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84269ddffffffff,12.0,0.0,0.0,0.0,10.0,0.0
8426a15ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426a2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a87ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a8bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426a95ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426a97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426aa5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426aa9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426aabffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426ac5ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426ad1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426ae7ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426b0bffffffff,4.0,0.0,0.0,0.0,2.0,0.0
8426b61ffffffff,15.0,9.0,0.0,0.0,6.0,0.0
8426b69ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426c19ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426c5bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d15ffffffff,15.0,0.0,0.0,0.0,1.0,0.0
8426d45ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426d67ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426d6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426db1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426dbbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426de7ffffffff,12.0,0.0,0.0,0.0,5.0,0.0
8426e07ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426e47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e59ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8426e63ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426ed7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ed9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f25ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426f27ffffffff,14.0,0.0,0.0,0.0,2.0,0.0
8427001ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8427039ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8427097ffffffff,77.0,0.0,0.0,40.0,0.0,0.0
84270bbffffffff,21.0,0.0,0.0,11.0,0.0,0.0
842713bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427183ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8427195ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842719dffffffff,50.0,0.0,0.0,0.0,0.0,0.0
84271a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84271b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427401ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8427405ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8427411ffffffff,110.0,0.0,0.0,0.0,0.0,0.0
8427413ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427419ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842741bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842741dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8427421ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8427425ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8427429ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842742dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8427437ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842743dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427457ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427463ffffffff,234.0,0.0,0.0,0.0,0.0,0.0
8427467ffffffff,89.0,0.0,0.0,0.0,0.0,0.0
8427469ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
842746dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427481ffffffff,101.0,0.0,0.0,0.0,0.0,0.0
8427483ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427485ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8427487ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842748bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842748dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8427493ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427499ffffffff,48.0,0.0,0.0,0.0,0.0,0.0
84274b1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84274b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84274b5ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84274b9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84274bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84274c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84274cbffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84274cdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84274d1ffffffff,36.0,0.0,0.0,0.0,0.0,0.0
84274d3ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84274d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84274dbffffffff,19.0,0.0,0.0,1.0,0.0,0.0
84274e1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84274e3ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8427501ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427509ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8427519ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842751dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427521ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427527ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
842752dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427541ffffffff,36.0,0.0,0.0,11.0,0.0,0.0
8427543ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8427545ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8427547ffffffff,3.0,0.0,0.0,1.0,0.0,0.0
8427551ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8427553ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427555ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8427559ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842755bffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8427561ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8427569ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8427581ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427585ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8427591ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8427593ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8427597ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842759bffffffff,42.0,0.0,0.0,0.0,0.0,0.0
842759dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84275d3ffffffff,44.0,0.0,0.0,0.0,0.0,0.0
84275ddffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84275e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84275edffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8427601ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427605ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842760dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427617ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8427631ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427633ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8427637ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8427639ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842763bffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8427665ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427687ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427691ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427693ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84276a1ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84276a5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84276a9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84276abffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84276adffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84276b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84276b9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84276bbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84276bdffffffff,22.0,0.0,0.0,2.0,0.0,0.0
84276cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84276cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84276d1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84276d3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84276d5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84276e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84276e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84276edffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8427715ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842771dffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8427733ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842773bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8427833ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84278b1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84278b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427921ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8427927ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
8427945ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427995ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427a01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427a03ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427a61ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427a87ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8427a95ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427ab7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427ad3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428005ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428021ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8428023ffffffff,88.0,0.0,0.0,0.0,0.0,0.0
8428027ffffffff,6.0,2.0,0.0,0.0,0.0,0.0
8428029ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842802bffffffff,22.0,2.0,0.0,0.0,0.0,0.0
842802dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428035ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428063ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8428067ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8428069ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428109ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
842810bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8428111ffffffff,2.0,1.0,0.0,0.0,0.0,0.0
8428119ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428123ffffffff,8.0,0.0,4.0,0.0,0.0,0.0
8428139ffffffff,4.0,2.0,2.0,0.0,0.0,0.0
842813bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428141ffffffff,6.0,4.0,2.0,0.0,0.0,0.0
8428143ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428147ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428149ffffffff,3.0,0.0,1.0,0.0,0.0,0.0
842814bffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8428151ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428155ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8428183ffffffff,8.0,8.0,0.0,0.0,0.0,0.0
84281a1ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84281a3ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84281a5ffffffff,9.0,9.0,0.0,0.0,0.0,0.0
84281b3ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
84281bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84281c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84281c3ffffffff,8.0,2.0,0.0,0.0,0.0,0.0
84281c9ffffffff,20.0,2.0,0.0,0.0,0.0,0.0
84281cbffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84281e1ffffffff,8.0,2.0,4.0,0.0,0.0,0.0
84281e5ffffffff,23.0,3.0,0.0,0.0,0.0,0.0
84281e9ffffffff,13.0,4.0,9.0,0.0,0.0,0.0
84281edffffffff,18.0,1.0,0.0,0.0,0.0,0.0
8428301ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428303ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8428305ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428307ffffffff,9.0,2.0,0.0,0.0,0.0,0.0
8428309ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
842830bffffffff,25.0,4.0,0.0,0.0,0.0,0.0
842830dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428315ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842831dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428321ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428329ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842832bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8428339ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842833bffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8428341ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8428343ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428345ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428347ffffffff,75.0,0.0,0.0,0.0,0.0,0.0
842834dffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8428355ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428361ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428363ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8428801ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428809ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842880bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428817ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842881bffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8428841ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8428843ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
8428847ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
842886dffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8428883ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428885ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8428887ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
842888bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842888dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428891ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428895ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84288a1ffffffff,2.0,1.0,0.0,0.0,0.0,0.0
84288adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84288b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84288bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84288bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84288c5ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
84288e3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8428907ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428921ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428923ffffffff,10.0,2.0,0.0,0.0,0.0,0.0
8428929ffffffff,7.0,1.0,0.0,0.0,0.0,0.0
8428941ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428945ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842894dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
