cell_id,Cistothorus platensis,Cistothorus platensis [elegans Group],Cistothorus platensis alticola,Cistothorus platensis aequatorialis,Cistothorus platensis graminicola,Cistothorus platensis minimus,Cistothorus platensis tucumanus,Cistothorus platensis platensis/polyglottus,Cistothorus platensis hornensis/falklandicus
846d297ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d2e9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d645ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d69bffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b211ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
848b21dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
848f4a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f509ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
848f547ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f58dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f76dffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
84a8a97ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
84a8d19ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84a92cbffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9425ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a9627ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2191ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84b249dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24b9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24d1ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24d3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24d7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b24dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b25cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b268bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b26b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2743ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2c0dffffffff,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
84b2c5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2eebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3093ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3731ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c21b3ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
84c2c23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2d03ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e17ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
84c2e99ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c32edffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3487ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c34bdffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce839ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce99bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cea07ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cea2bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cea35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cea37ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84cea3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cea8dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
84ceac5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf123ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
84cf129ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
84cf12bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf165ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf853ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84cf88dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cfa47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84de629ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84de62dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
84de707ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
84df445ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84df451ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84df459ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84df687ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
84df6a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
