cell_id,Sula leucogaster,Sula leucogaster leucogaster,Sula leucogaster plotus
847795bffffffff,2.0,0.0,0.0
8477989ffffffff,2.0,0.0,0.0
8478983ffffffff,5.0,0.0,2.0
847b2c1ffffffff,2.0,0.0,0.0
8480b45ffffffff,69.0,13.0,0.0
8481145ffffffff,1.0,0.0,0.0
848116bffffffff,9.0,0.0,0.0
848132dffffffff,5.0,2.0,0.0
848183dffffffff,2.0,0.0,0.0
8482c0dffffffff,12.0,0.0,0.0
8482c47ffffffff,1.0,0.0,0.0
8482c6bffffffff,7.0,0.0,0.0
8482e31ffffffff,3.0,0.0,0.0
8482e37ffffffff,4.0,0.0,0.0
84845c1ffffffff,1.0,0.0,0.0
84845edffffffff,1.0,0.0,0.0
8489049ffffffff,8.0,0.0,0.0
8489225ffffffff,2.0,0.0,0.0
8489227ffffffff,4.0,0.0,0.0
8489309ffffffff,21.0,0.0,2.0
8489325ffffffff,7.0,0.0,0.0
8489341ffffffff,1.0,0.0,0.0
8489343ffffffff,20.0,0.0,3.0
848935dffffffff,1.0,0.0,0.0
848c231ffffffff,25.0,0.0,0.0
848c235ffffffff,157.0,0.0,0.0
848c237ffffffff,8.0,0.0,0.0
848c453ffffffff,27.0,0.0,0.0
848c45bffffffff,11.0,0.0,0.0
848c6adffffffff,11.0,0.0,0.0
848cf57ffffffff,2.0,0.0,0.0
848d8cbffffffff,1.0,0.0,0.0
848da2dffffffff,17.0,0.0,4.0
848da6dffffffff,11.0,0.0,3.0
848db19ffffffff,2.0,0.0,0.0
848db49ffffffff,3.0,0.0,1.0
848db53ffffffff,34.0,0.0,6.0
848db5bffffffff,4.0,0.0,0.0
849402dffffffff,2.0,0.0,0.0
849404dffffffff,3.0,0.0,0.0
849411dffffffff,2.0,0.0,0.0
8494131ffffffff,19.0,0.0,0.0
8494135ffffffff,8.0,0.0,0.0
8494137ffffffff,3.0,0.0,0.0
849413bffffffff,12.0,0.0,0.0
8494141ffffffff,5.0,0.0,0.0
8494143ffffffff,19.0,0.0,0.0
8494147ffffffff,5.0,0.0,0.0
849414bffffffff,15.0,0.0,0.0
8494151ffffffff,24.0,0.0,0.0
8494157ffffffff,4.0,0.0,0.0
8494159ffffffff,278.0,0.0,2.0
849415dffffffff,27.0,0.0,0.0
8494167ffffffff,14.0,0.0,0.0
8494187ffffffff,2.0,0.0,0.0
84941adffffffff,3.0,0.0,0.0
8494211ffffffff,2.0,0.0,0.0
8494213ffffffff,2.0,0.0,0.0
849421bffffffff,4.0,0.0,0.0
849424bffffffff,2.0,0.0,0.0
8494255ffffffff,2.0,0.0,0.0
8494257ffffffff,2.0,0.0,2.0
84942c1ffffffff,1.0,0.0,0.0
84942c9ffffffff,2.0,0.0,2.0
8494313ffffffff,4.0,0.0,0.0
849431bffffffff,1.0,0.0,0.0
8494337ffffffff,17.0,0.0,0.0
8494501ffffffff,6.0,0.0,0.0
8494509ffffffff,3.0,0.0,0.0
849450bffffffff,55.0,0.0,0.0
849450dffffffff,10.0,0.0,0.0
849451dffffffff,75.0,0.0,0.0
8494545ffffffff,14.0,0.0,0.0
8494547ffffffff,4.0,0.0,0.0
8494551ffffffff,5.0,0.0,0.0
8494555ffffffff,3.0,0.0,0.0
8494557ffffffff,4.0,0.0,0.0
8494563ffffffff,2.0,0.0,0.0
8494569ffffffff,1.0,0.0,0.0
8494605ffffffff,17.0,0.0,8.0
8494607ffffffff,6.0,0.0,0.0
8494661ffffffff,5.0,0.0,0.0
8494663ffffffff,7.0,0.0,0.0
849466dffffffff,1.0,0.0,1.0
8494713ffffffff,1.0,0.0,0.0
849473bffffffff,1.0,0.0,0.0
8494745ffffffff,1.0,0.0,0.0
8494801ffffffff,147.0,0.0,0.0
8494803ffffffff,415.0,0.0,2.0
8494805ffffffff,2.0,0.0,0.0
8494807ffffffff,28.0,0.0,0.0
8494809ffffffff,33.0,0.0,0.0
849480bffffffff,69.0,0.0,0.0
8494841ffffffff,20.0,0.0,0.0
8494843ffffffff,6.0,0.0,0.0
8494847ffffffff,11.0,0.0,0.0
8494851ffffffff,1.0,0.0,0.0
8494855ffffffff,22.0,0.0,0.0
8494859ffffffff,18.0,0.0,0.0
849485bffffffff,29.0,0.0,0.0
849485dffffffff,4.0,0.0,0.0
8494901ffffffff,1.0,0.0,0.0
8494a0bffffffff,2.0,0.0,0.0
8494a0dffffffff,4.0,0.0,0.0
8494a51ffffffff,7.0,0.0,0.0
8494a55ffffffff,2.0,0.0,0.0
8494a5bffffffff,14.0,0.0,0.0
8494a81ffffffff,5.0,0.0,0.0
8494a8dffffffff,3.0,0.0,0.0
8494ac1ffffffff,5.0,0.0,0.0
8494ac7ffffffff,11.0,0.0,0.0
8494ac9ffffffff,3.0,0.0,0.0
8494acbffffffff,5.0,0.0,0.0
8494ad7ffffffff,3.0,0.0,0.0
8494ae1ffffffff,2.0,0.0,0.0
8494ae3ffffffff,19.0,0.0,0.0
8494aebffffffff,2.0,0.0,0.0
8494b03ffffffff,4.0,0.0,0.0
8494b15ffffffff,4.0,0.0,0.0
8494e51ffffffff,4.0,0.0,0.0
84950a5ffffffff,2.0,0.0,0.0
84950a7ffffffff,3.0,0.0,0.0
84950b5ffffffff,2.0,0.0,0.0
8495129ffffffff,2.0,0.0,0.0
8495189ffffffff,2.0,0.0,0.0
84951d5ffffffff,1.0,0.0,0.0
84951ddffffffff,6.0,0.0,0.0
84951e3ffffffff,6.0,0.0,0.0
84951e5ffffffff,2.0,0.0,0.0
84951e7ffffffff,2.0,0.0,0.0
84951ebffffffff,3.0,0.0,0.0
8495449ffffffff,2.0,0.0,2.0
849544bffffffff,1.0,0.0,0.0
8495453ffffffff,1.0,0.0,0.0
849545bffffffff,5.0,0.0,0.0
8495489ffffffff,4.0,0.0,0.0
84954c7ffffffff,1.0,0.0,0.0
8495523ffffffff,3.0,0.0,0.0
8495531ffffffff,2.0,0.0,0.0
8495533ffffffff,3.0,0.0,0.0
8495535ffffffff,7.0,0.0,0.0
8495537ffffffff,2.0,0.0,2.0
8495583ffffffff,12.0,0.0,3.0
8495587ffffffff,4.0,0.0,0.0
8495595ffffffff,3.0,0.0,0.0
84955a1ffffffff,3.0,0.0,0.0
84955adffffffff,2.0,0.0,0.0
84955e1ffffffff,3.0,0.0,0.0
84955e3ffffffff,5.0,0.0,0.0
84955e5ffffffff,3.0,0.0,1.0
84955e7ffffffff,5.0,0.0,0.0
8495601ffffffff,3.0,0.0,0.0
8495615ffffffff,4.0,0.0,0.0
849561bffffffff,2.0,0.0,0.0
8495685ffffffff,31.0,0.0,0.0
8495687ffffffff,5.0,0.0,0.0
849568dffffffff,3.0,0.0,0.0
8495693ffffffff,4.0,0.0,0.0
84956a5ffffffff,6.0,0.0,2.0
84956a9ffffffff,13.0,0.0,0.0
84956abffffffff,9.0,0.0,0.0
84956bdffffffff,7.0,0.0,0.0
84956c7ffffffff,9.0,0.0,0.0
84956cdffffffff,3.0,0.0,0.0
84956d1ffffffff,7.0,0.0,0.0
84956d3ffffffff,2.0,0.0,0.0
84956d5ffffffff,12.0,0.0,0.0
84956ddffffffff,4.0,0.0,0.0
84956ebffffffff,2.0,0.0,0.0
8495a41ffffffff,8.0,0.0,0.0
8495a49ffffffff,8.0,0.0,8.0
8495a4bffffffff,2.0,0.0,1.0
8495a4dffffffff,7.0,0.0,0.0
8495a5dffffffff,2.0,0.0,2.0
84980a9ffffffff,6.0,3.0,0.0
8499a41ffffffff,5.0,0.0,0.0
849a025ffffffff,1.0,0.0,0.0
849a141ffffffff,23.0,0.0,0.0
849a151ffffffff,1.0,0.0,0.0
849a153ffffffff,1.0,0.0,0.0
849a15dffffffff,2.0,0.0,0.0
849a169ffffffff,2.0,0.0,0.0
849b01bffffffff,2.0,0.0,0.0
849b0a5ffffffff,1.0,0.0,0.0
849b0a7ffffffff,1.0,0.0,0.0
849b0c9ffffffff,1.0,0.0,0.0
849b0e7ffffffff,2.0,0.0,0.0
849b19bffffffff,3.0,0.0,0.0
849b411ffffffff,2.0,0.0,0.0
849b41bffffffff,2.0,0.0,0.0
849b437ffffffff,23.0,0.0,0.0
849b453ffffffff,2.0,0.0,0.0
849b45bffffffff,6.0,0.0,0.0
849b4d5ffffffff,3.0,0.0,0.0
849b4ddffffffff,1.0,0.0,0.0
849b4e5ffffffff,1.0,0.0,0.0
849b5d9ffffffff,3.0,0.0,0.0
849b5ddffffffff,8.0,0.0,0.0
849b6a7ffffffff,1.0,0.0,0.0
849b6adffffffff,6.0,0.0,0.0
849b6b7ffffffff,19.0,0.0,0.0
849b6e7ffffffff,4.0,0.0,0.0
849b731ffffffff,1.0,0.0,0.0
849b733ffffffff,1.0,0.0,0.0
849b897ffffffff,6.0,0.0,0.0
849c005ffffffff,6.0,0.0,0.0
849c043ffffffff,1.0,0.0,0.0
849c049ffffffff,1.0,0.0,0.0
849c04bffffffff,13.0,0.0,0.0
849c05dffffffff,2.0,0.0,0.0
849c191ffffffff,8.0,0.0,0.0
849c19dffffffff,45.0,0.0,0.0
849c1bdffffffff,3.0,0.0,0.0
849c1d5ffffffff,1.0,0.0,0.0
849c201ffffffff,2.0,0.0,0.0
849c203ffffffff,4.0,0.0,0.0
849c207ffffffff,2.0,0.0,0.0
849c209ffffffff,5.0,0.0,0.0
849c223ffffffff,7.0,0.0,0.0
849c231ffffffff,42.0,0.0,0.0
849c235ffffffff,351.0,0.0,0.0
849c237ffffffff,13.0,0.0,0.0
849c23dffffffff,58.0,0.0,0.0
849c241ffffffff,2.0,0.0,0.0
849c24dffffffff,2.0,0.0,0.0
849c255ffffffff,4.0,0.0,0.0
849c33dffffffff,2.0,0.0,0.0
849c431ffffffff,6.0,0.0,0.0
849c581ffffffff,4.0,0.0,0.0
849c589ffffffff,2.0,0.0,0.0
849c58dffffffff,6.0,0.0,0.0
849c5a7ffffffff,16.0,0.0,0.0
849c841ffffffff,2.0,0.0,0.0
849c901ffffffff,4.0,0.0,0.0
849c905ffffffff,3.0,0.0,0.0
849c907ffffffff,21.0,0.0,10.0
849c92bffffffff,2.0,0.0,1.0
849c945ffffffff,4.0,0.0,0.0
849c96dffffffff,2.0,0.0,0.0
849caa1ffffffff,2.0,0.0,0.0
849caadffffffff,3.0,0.0,0.0
849cae7ffffffff,7.0,0.0,0.0
849cb59ffffffff,1.0,0.0,0.0
849ce25ffffffff,1.0,0.0,0.0
849ce2dffffffff,2.0,0.0,0.0
849ce43ffffffff,3.0,0.0,0.0
849ce47ffffffff,14.0,0.0,0.0
849ce9bffffffff,14.0,0.0,0.0
849cf53ffffffff,1.0,0.0,0.0
849cf65ffffffff,1.0,0.0,0.0
849d013ffffffff,2.0,0.0,0.0
849d01bffffffff,4.0,0.0,0.0
849d033ffffffff,7.0,0.0,0.0
849d0a3ffffffff,2.0,0.0,0.0
849d0b5ffffffff,4.0,0.0,0.0
849d0b7ffffffff,1.0,0.0,0.0
849d0e1ffffffff,4.0,0.0,0.0
849d1b5ffffffff,2.0,0.0,0.0
849d1d9ffffffff,1.0,0.0,0.0
849d201ffffffff,53.0,0.0,0.0
849d203ffffffff,5.0,0.0,0.0
849d209ffffffff,2.0,0.0,0.0
849d215ffffffff,2.0,0.0,0.0
849d23bffffffff,4.0,0.0,0.0
849d241ffffffff,103.0,0.0,0.0
849d247ffffffff,19.0,0.0,0.0
849d24bffffffff,66.0,0.0,0.0
849d255ffffffff,7.0,0.0,0.0
849d2a5ffffffff,1.0,0.0,0.0
849d903ffffffff,1.0,0.0,0.0
849d987ffffffff,1.0,0.0,0.0
849d9b3ffffffff,4.0,0.0,0.0
849da9bffffffff,3.0,0.0,0.0
849e025ffffffff,1.0,0.0,0.0
849e245ffffffff,5.0,0.0,3.0
849e269ffffffff,1.0,0.0,0.0
849e761ffffffff,1.0,0.0,0.0
849e8ddffffffff,1.0,0.0,0.0
849ec03ffffffff,2.0,0.0,0.0
849ed19ffffffff,1.0,0.0,0.0
849eda9ffffffff,2.0,0.0,0.0
849edbdffffffff,1.0,0.0,0.0
849ee3dffffffff,1.0,0.0,0.0
849ef41ffffffff,1.0,0.0,0.0
849f44dffffffff,1.0,0.0,1.0
849f521ffffffff,3.0,0.0,2.0
849f523ffffffff,4.0,0.0,0.0
849f53dffffffff,1.0,0.0,0.0
849f543ffffffff,2.0,0.0,2.0
849f551ffffffff,6.0,0.0,0.0
849f563ffffffff,1.0,0.0,1.0
849f5a5ffffffff,2.0,0.0,0.0
84a0239ffffffff,2.0,0.0,0.0
84a0485ffffffff,2.0,0.0,0.0
84a0491ffffffff,6.0,0.0,2.0
84a0495ffffffff,16.0,0.0,0.0
84a04c7ffffffff,2.0,0.0,0.0
84a04e1ffffffff,2.0,0.0,0.0
84a04e9ffffffff,6.0,0.0,0.0
84a04ebffffffff,4.0,0.0,0.0
84a0599ffffffff,1.0,0.0,0.0
84a0c37ffffffff,2.0,0.0,0.0
84a0d89ffffffff,1.0,0.0,0.0
84a0d91ffffffff,2.0,0.0,0.0
84a0d95ffffffff,1.0,0.0,0.0
84a0dc3ffffffff,3.0,0.0,0.0
84a0dc9ffffffff,1.0,0.0,0.0
84a1161ffffffff,4.0,0.0,0.0
84a161bffffffff,2.0,0.0,0.0
84a2407ffffffff,2.0,0.0,0.0
84a30ddffffffff,1.0,0.0,0.0
84a5905ffffffff,1.0,0.0,0.0
84a590dffffffff,2.0,0.0,0.0
84a592bffffffff,4.0,0.0,0.0
84a5935ffffffff,1.0,0.0,0.0
84a5969ffffffff,2.0,0.0,0.0
84a6119ffffffff,2.0,0.0,0.0
84a6a6dffffffff,4.0,0.0,0.0
84a79a7ffffffff,1.0,0.0,0.0
84a8105ffffffff,24.0,2.0,0.0
84a8109ffffffff,16.0,15.0,0.0
84a810dffffffff,72.0,31.0,0.0
84a8125ffffffff,3.0,0.0,0.0
84a8129ffffffff,1.0,0.0,0.0
84a812dffffffff,121.0,13.0,0.0
84a8141ffffffff,46.0,33.0,0.0
84a8143ffffffff,74.0,13.0,0.0
84a8147ffffffff,108.0,37.0,0.0
84a8161ffffffff,13.0,0.0,0.0
84a8163ffffffff,10.0,0.0,0.0
84a8165ffffffff,2.0,0.0,0.0
84a8167ffffffff,48.0,12.0,0.0
84a816bffffffff,18.0,18.0,0.0
84a8315ffffffff,36.0,0.0,0.0
84a8317ffffffff,1.0,0.0,0.0
84a831dffffffff,20.0,0.0,0.0
84a8331ffffffff,5.0,0.0,0.0
84a8333ffffffff,89.0,4.0,0.0
84a8337ffffffff,5.0,2.0,0.0
84a833bffffffff,26.0,4.0,0.0
84a8343ffffffff,3.0,0.0,0.0
84a834bffffffff,4.0,0.0,0.0
84a8351ffffffff,25.0,3.0,0.0
84a8355ffffffff,35.0,0.0,0.0
84a8357ffffffff,20.0,0.0,0.0
84a835dffffffff,14.0,0.0,0.0
84a891dffffffff,5.0,0.0,0.0
84a8951ffffffff,2.0,0.0,0.0
84a8957ffffffff,25.0,5.0,0.0
84a8a03ffffffff,92.0,0.0,0.0
84a8a05ffffffff,5.0,0.0,0.0
84a8a07ffffffff,211.0,2.0,0.0
84a8a11ffffffff,2.0,0.0,0.0
84a8a19ffffffff,74.0,2.0,0.0
84a8a1dffffffff,30.0,0.0,0.0
84a8a21ffffffff,46.0,5.0,0.0
84a8a23ffffffff,1.0,0.0,0.0
84a8a25ffffffff,40.0,4.0,0.0
84a8a2bffffffff,32.0,0.0,0.0
84a8a2dffffffff,38.0,4.0,0.0
84a8a3dffffffff,4.0,2.0,0.0
84a8a53ffffffff,55.0,1.0,0.0
84a8a57ffffffff,3.0,0.0,0.0
84a8a59ffffffff,59.0,46.0,0.0
84a8a5bffffffff,16.0,0.0,0.0
84a8b1bffffffff,3.0,0.0,0.0
84a8b1dffffffff,2.0,0.0,0.0
84a9187ffffffff,5.0,0.0,0.0
84a91b5ffffffff,34.0,4.0,0.0
84a91b7ffffffff,23.0,0.0,0.0
84a91bdffffffff,6.0,0.0,0.0
84a98b7ffffffff,16.0,0.0,0.0
84b4c59ffffffff,2.0,0.0,0.0
84b4ce9ffffffff,1.0,0.0,0.0
84b4cedffffffff,1.0,0.0,0.0
84ba69dffffffff,14.0,0.0,0.0
84be0c7ffffffff,1.0,0.0,0.0
84be0e3ffffffff,1.0,0.0,0.0
84be85bffffffff,1.0,0.0,0.0
84be887ffffffff,4.0,0.0,0.0
84be889ffffffff,110.0,0.0,2.0
84be88bffffffff,36.0,0.0,0.0
84be8a3ffffffff,7.0,0.0,0.0
84be8a7ffffffff,2.0,0.0,0.0
84be8bdffffffff,41.0,0.0,0.0
84be8c3ffffffff,16.0,0.0,0.0
84be8c7ffffffff,2.0,0.0,0.0
84be8d5ffffffff,19.0,0.0,0.0
84be8ddffffffff,14.0,0.0,0.0
84bea95ffffffff,9.0,0.0,0.0
84beab3ffffffff,4.0,0.0,0.0
84beab5ffffffff,1.0,0.0,0.0
84beab7ffffffff,44.0,0.0,0.0
84beae7ffffffff,1.0,0.0,0.0
