cell_id,Turdus nigrorum,Turdus nigrorum nigrorum,Turdus nigrorum malindangensis,Turdus nigrorum katanglad,Turdus nigrorum kelleri
8468415ffffffff,6.0,0.0,0.0,0.0,0.0
8468423ffffffff,9.0,0.0,0.0,3.0,0.0
8468435ffffffff,11.0,0.0,0.0,6.0,0.0
846855bffffffff,11.0,0.0,0.0,0.0,0.0
84685c7ffffffff,45.0,0.0,0.0,0.0,8.0
84685d1ffffffff,148.0,0.0,0.0,0.0,18.0
84685d7ffffffff,1.0,0.0,0.0,0.0,0.0
84685e3ffffffff,9.0,0.0,0.0,0.0,0.0
84685e7ffffffff,13.0,0.0,0.0,0.0,0.0
846871bffffffff,8.0,0.0,0.0,0.0,0.0
