cell_id,Polioptila caerulea,Polioptila caerulea [obscura Group],Polioptila caerulea caerulea,Polioptila caerulea cozumelae
824817fffffffff,8.0,0.0,0.0,0.0
82482ffffffffff,2.0,0.0,0.0,0.0
824837fffffffff,75.0,68.0,0.0,0.0
824847fffffffff,1.0,0.0,0.0,0.0
82484ffffffffff,1.0,0.0,0.0,0.0
82485ffffffffff,165.0,8.0,0.0,0.0
824877fffffffff,2.0,0.0,0.0,0.0
824887fffffffff,17.0,4.0,6.0,0.0
82488ffffffffff,37.0,4.0,2.0,0.0
824897fffffffff,66.0,0.0,9.0,0.0
82489ffffffffff,107.0,2.0,24.0,0.0
8248a7fffffffff,6.0,0.0,0.0,0.0
8248affffffffff,72.0,65.0,4.0,0.0
8248b7fffffffff,50.0,0.0,17.0,0.0
8248c7fffffffff,115.0,42.0,0.0,0.0
8248cffffffffff,109.0,35.0,2.0,0.0
8248d7fffffffff,23.0,18.0,0.0,0.0
8248dffffffffff,154.0,2.0,0.0,0.0
8248e7fffffffff,5.0,0.0,0.0,0.0
8248effffffffff,291.0,65.0,13.0,0.0
8248f7fffffffff,11.0,8.0,0.0,0.0
824987fffffffff,13.0,0.0,0.0,0.0
824997fffffffff,175.0,9.0,8.0,0.0
82499ffffffffff,9.0,4.0,0.0,0.0
8249a7fffffffff,2.0,2.0,0.0,0.0
8249affffffffff,2.0,0.0,0.0,0.0
8249b7fffffffff,2.0,0.0,0.0,0.0
824c87fffffffff,8.0,0.0,0.0,0.0
824c8ffffffffff,2.0,0.0,0.0,0.0
824caffffffffff,1.0,0.0,0.0,0.0
826797fffffffff,3.0,0.0,0.0,0.0
826d07fffffffff,3.0,0.0,3.0,0.0
826d17fffffffff,9.0,0.0,6.0,0.0
826d27fffffffff,42.0,14.0,5.0,0.0
826d2ffffffffff,9.0,0.0,1.0,0.0
826d37fffffffff,79.0,23.0,30.0,0.0
826d67fffffffff,52.0,0.0,0.0,0.0
826d77fffffffff,13.0,0.0,0.0,0.0
