cell_id,Cyclarhis gujanensis,Cyclarhis gujanensis [gujanensis Group],Cyclarhis gujanensis insularis,Cyclarhis gujanensis [virenticeps Group],Cyclarhis gujanensis viridis/cearensis,Cyclarhis gujanensis ochrocephala
8466647ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
846664dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846666bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466705ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
846670dffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8466715ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8466723ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8466725ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466727ffffffff,54.0,0.0,0.0,0.0,0.0,0.0
8466729ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466733ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8466735ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8466737ffffffff,42.0,0.0,0.0,0.0,0.0,0.0
8466749ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846674bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
846675dffffffff,44.0,0.0,0.0,0.0,0.0,0.0
8466763ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
846676dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466849ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8466a03ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8466a05ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8466a07ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8466a0bffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8466a15ffffffff,269.0,89.0,0.0,0.0,0.0,0.0
8466a17ffffffff,15.0,3.0,0.0,0.0,0.0,0.0
8466a1dffffffff,532.0,32.0,0.0,0.0,0.0,0.0
8466a23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466a29ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8466a2bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8466a2dffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8466a31ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8466a33ffffffff,76.0,3.0,0.0,0.0,0.0,0.0
8466a39ffffffff,158.0,28.0,0.0,0.0,0.0,0.0
8466a3bffffffff,11.0,3.0,0.0,0.0,0.0,0.0
8466a3dffffffff,36.0,5.0,0.0,0.0,0.0,0.0
8466a51ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8466a57ffffffff,121.0,6.0,0.0,0.0,0.0,0.0
8466a5bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8466aedffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8466b41ffffffff,965.0,0.0,0.0,0.0,0.0,0.0
8466b43ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8466b45ffffffff,1188.0,0.0,0.0,0.0,0.0,0.0
8466b47ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8466b49ffffffff,130.0,0.0,0.0,0.0,0.0,0.0
8466b4dffffffff,1430.0,0.0,0.0,0.0,0.0,0.0
8466b51ffffffff,1157.0,65.0,0.0,0.0,0.0,0.0
8466b53ffffffff,50.0,0.0,0.0,0.0,0.0,0.0
8466b55ffffffff,757.0,0.0,0.0,0.0,0.0,0.0
8466b57ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8466b5bffffffff,49.0,2.0,0.0,0.0,0.0,0.0
8466b5dffffffff,135.0,0.0,0.0,0.0,0.0,0.0
8466c0dffffffff,43.0,0.0,0.0,0.0,0.0,0.0
8466c21ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8466c27ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8466c29ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8466c2dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8466c41ffffffff,165.0,0.0,0.0,0.0,0.0,0.0
8466c45ffffffff,55.0,0.0,0.0,0.0,0.0,0.0
8466c47ffffffff,128.0,4.0,0.0,0.0,0.0,0.0
8466c49ffffffff,193.0,1.0,0.0,0.0,0.0,0.0
8466c4dffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8466c63ffffffff,256.0,0.0,0.0,0.0,0.0,0.0
8466c69ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8466c6bffffffff,66.0,0.0,0.0,0.0,0.0,0.0
8466ce9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466d03ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8466d05ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
8466d07ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8466d0bffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8466d1bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8466d21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466d23ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8466d35ffffffff,81.0,0.0,0.0,0.0,0.0,0.0
8466da7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8466e01ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8466e03ffffffff,126.0,0.0,0.0,0.0,0.0,0.0
8466e05ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8466e09ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8466e0bffffffff,351.0,0.0,0.0,0.0,0.0,0.0
8466e0dffffffff,562.0,3.0,0.0,0.0,0.0,0.0
8466e11ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8466e13ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8466e15ffffffff,114.0,0.0,0.0,0.0,0.0,0.0
8466e19ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8466e1dffffffff,54.0,0.0,0.0,0.0,0.0,0.0
8466e21ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8466e23ffffffff,80.0,0.0,0.0,0.0,0.0,0.0
8466e25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466e27ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8466e29ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8466e2bffffffff,81.0,0.0,0.0,0.0,0.0,0.0
8466e2dffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8466e39ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8466e3bffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8466e3dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8466e41ffffffff,428.0,10.0,0.0,0.0,0.0,0.0
8466e43ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8466e45ffffffff,341.0,2.0,0.0,0.0,0.0,0.0
8466e47ffffffff,477.0,4.0,0.0,0.0,0.0,0.0
8466e49ffffffff,91.0,0.0,0.0,0.0,0.0,0.0
8466e4bffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8466e4dffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8466e51ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8466e53ffffffff,73.0,0.0,0.0,0.0,0.0,0.0
8466e55ffffffff,85.0,0.0,0.0,0.0,0.0,0.0
8466e57ffffffff,1142.0,0.0,0.0,0.0,0.0,0.0
8466e59ffffffff,560.0,0.0,0.0,0.0,0.0,0.0
8466e5bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8466e5dffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8466e61ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8466e63ffffffff,962.0,8.0,0.0,0.0,0.0,0.0
8466e65ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8466e67ffffffff,344.0,0.0,0.0,0.0,0.0,0.0
8466e69ffffffff,295.0,5.0,0.0,0.0,0.0,0.0
8466e6bffffffff,282.0,0.0,0.0,0.0,0.0,0.0
8466e6dffffffff,34.0,0.0,0.0,0.0,0.0,0.0
8466eadffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466ec7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8466ec9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8466ecbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466ee5ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8466f15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466f1dffffffff,53.0,0.0,0.0,0.0,0.0,0.0
8466f57ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8467413ffffffff,2096.0,5.0,0.0,0.0,0.0,0.0
8467417ffffffff,45.0,0.0,0.0,0.0,0.0,0.0
8467421ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8467423ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8467425ffffffff,97.0,0.0,0.0,0.0,0.0,0.0
8467427ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8467429ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
846742bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846742dffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8467431ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8467433ffffffff,90.0,2.0,0.0,0.0,0.0,0.0
8467435ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8467437ffffffff,183.0,7.0,0.0,0.0,0.0,0.0
846743bffffffff,145.0,0.0,0.0,0.0,0.0,0.0
846743dffffffff,72.0,8.0,0.0,0.0,0.0,0.0
846748dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84674a7ffffffff,41.0,8.0,0.0,0.0,0.0,0.0
84674c1ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84674c5ffffffff,938.0,36.0,0.0,0.0,0.0,0.0
84674c7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84674c9ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
84674cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84674cdffffffff,126.0,0.0,0.0,0.0,0.0,0.0
84674d9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84674ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84674e1ffffffff,65.0,0.0,0.0,0.0,0.0,0.0
84674e5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84674e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84674e9ffffffff,261.0,3.0,0.0,0.0,0.0,0.0
84674ebffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84674edffffffff,172.0,13.0,0.0,0.0,0.0,0.0
8467519ffffffff,111.0,0.0,0.0,0.0,0.0,0.0
8467521ffffffff,5.0,2.0,0.0,0.0,0.0,0.0
8467523ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8467531ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8467535ffffffff,123.0,0.0,0.0,0.0,0.0,0.0
8467537ffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8467539ffffffff,64.0,0.0,0.0,0.0,0.0,0.0
846753bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8467551ffffffff,66.0,0.0,0.0,0.0,0.0,0.0
8467553ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
846756bffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8467585ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
846758dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8467599ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
846759bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84675a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84675a5ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
84675a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84675a9ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
84675abffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84675b3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84675c1ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
84675c5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84675c7ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
84675c9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84675cbffffffff,195.0,0.0,0.0,0.0,0.0,0.0
84675d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84675d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84675ddffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84675e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84675e3ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84675e7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84675e9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84675ebffffffff,55.0,0.0,0.0,0.0,0.0,0.0
84676b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8467909ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8467921ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8467923ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8467925ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8467927ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846792dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8467931ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8467935ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8467937ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
846793dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8467945ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8467961ffffffff,66.0,0.0,0.0,0.0,0.0,0.0
8467963ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8467965ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8467969ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
846796bffffffff,20.0,0.0,0.0,0.0,0.0,0.0
84679a5ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84679a7ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
846d049ffffffff,47.0,12.0,0.0,0.0,0.0,0.0
846d04bffffffff,31.0,3.0,0.0,0.0,0.0,0.0
846d04dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
846d053ffffffff,84.0,35.0,0.0,0.0,0.0,0.0
846d059ffffffff,74.0,10.0,0.0,0.0,0.0,0.0
846d05bffffffff,188.0,74.0,0.0,0.0,0.0,0.0
846d207ffffffff,44.0,6.0,0.0,0.0,0.0,0.0
846d209ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
846d20dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d211ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
846d215ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
846d217ffffffff,15.0,3.0,0.0,0.0,0.0,0.0
846d21bffffffff,6.0,2.0,0.0,0.0,0.0,0.0
846d21dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d221ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d223ffffffff,10.0,2.0,0.0,0.0,0.0,0.0
846d227ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
846d22bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
846d231ffffffff,195.0,36.0,0.0,0.0,0.0,0.0
846d233ffffffff,10.0,2.0,0.0,0.0,0.0,0.0
846d235ffffffff,8.0,4.0,0.0,0.0,0.0,0.0
846d237ffffffff,7.0,1.0,0.0,0.0,0.0,0.0
846d239ffffffff,168.0,63.0,0.0,0.0,0.0,0.0
846d23bffffffff,217.0,37.0,0.0,0.0,0.0,0.0
846d23dffffffff,173.0,18.0,0.0,0.0,0.0,0.0
846d243ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
846d247ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
846d251ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
846d253ffffffff,3.0,2.0,0.0,0.0,0.0,0.0
846d255ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
846d257ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d281ffffffff,27.0,3.0,0.0,0.0,0.0,0.0
846d283ffffffff,1322.0,42.0,0.0,0.0,0.0,0.0
846d285ffffffff,10.0,4.0,0.0,0.0,0.0,0.0
846d287ffffffff,42.0,8.0,0.0,0.0,0.0,0.0
846d289ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
846d28bffffffff,22.0,16.0,0.0,0.0,0.0,0.0
846d28dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
846d291ffffffff,837.0,116.0,0.0,0.0,0.0,0.0
846d293ffffffff,24.0,13.0,0.0,0.0,0.0,0.0
846d295ffffffff,1283.0,55.0,0.0,0.0,0.0,0.0
846d297ffffffff,107.0,22.0,0.0,0.0,0.0,0.0
846d299ffffffff,113.0,26.0,0.0,0.0,0.0,0.0
846d29bffffffff,42.0,20.0,0.0,0.0,0.0,0.0
846d29dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
846d2a9ffffffff,24.0,4.0,0.0,0.0,0.0,0.0
846d2abffffffff,5.0,0.0,0.0,0.0,0.0,0.0
846d2b9ffffffff,1782.0,89.0,0.0,0.0,0.0,0.0
846d2bbffffffff,7.0,0.0,0.0,0.0,0.0,0.0
846d2c1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
846d2c5ffffffff,5.0,2.0,0.0,0.0,0.0,0.0
846d2c7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
846d2c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d2d1ffffffff,456.0,57.0,0.0,0.0,0.0,0.0
846d2d3ffffffff,212.0,47.0,0.0,0.0,0.0,0.0
846d2d5ffffffff,3.0,1.0,0.0,0.0,0.0,0.0
846d2d7ffffffff,2926.0,1671.0,0.0,0.0,0.0,0.0
846d2dbffffffff,4.0,2.0,0.0,0.0,0.0,0.0
846d2e3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
846d2e5ffffffff,164.0,91.0,0.0,0.0,0.0,0.0
846d2e7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
846d2e9ffffffff,71.0,10.0,0.0,0.0,0.0,0.0
846d2ebffffffff,104.0,22.0,0.0,0.0,0.0,0.0
846d2edffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d303ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
846d305ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
846d307ffffffff,9.0,2.0,0.0,0.0,0.0,0.0
846d30dffffffff,56.0,3.0,0.0,0.0,0.0,0.0
846d311ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
846d313ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
846d319ffffffff,17.0,11.0,0.0,0.0,0.0,0.0
846d31bffffffff,38.0,9.0,0.0,0.0,0.0,0.0
846d34bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
846d35dffffffff,19.0,7.0,0.0,0.0,0.0,0.0
846d361ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
846d363ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
846d369ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d36dffffffff,47.0,2.0,0.0,0.0,0.0,0.0
846d601ffffffff,144.0,0.0,0.0,0.0,0.0,0.0
846d603ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
846d605ffffffff,325.0,0.0,0.0,0.0,0.0,0.0
846d607ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
846d609ffffffff,149.0,0.0,0.0,0.0,0.0,0.0
846d60dffffffff,201.0,0.0,0.0,0.0,0.0,0.0
846d611ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
846d617ffffffff,387.0,0.0,0.0,0.0,0.0,0.0
846d619ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
846d61bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
846d639ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
846d641ffffffff,969.0,0.0,0.0,0.0,0.0,0.0
846d643ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
846d645ffffffff,1472.0,0.0,0.0,0.0,0.0,0.0
846d649ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
846d64bffffffff,145.0,0.0,0.0,0.0,0.0,0.0
846d64dffffffff,30.0,0.0,0.0,0.0,0.0,0.0
846d651ffffffff,284.0,0.0,0.0,0.0,0.0,0.0
846d653ffffffff,185.0,0.0,0.0,0.0,0.0,0.0
846d655ffffffff,239.0,0.0,0.0,0.0,0.0,0.0
846d657ffffffff,116.0,0.0,0.0,0.0,0.0,0.0
846d659ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
846d65bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
846d65dffffffff,39.0,0.0,0.0,0.0,0.0,0.0
846d661ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
846d663ffffffff,143.0,0.0,0.0,0.0,0.0,0.0
846d665ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
846d667ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
846d669ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d66bffffffff,12.0,0.0,0.0,0.0,0.0,0.0
846d66dffffffff,205.0,0.0,0.0,0.0,0.0,0.0
846d681ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d683ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
846d685ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
846d68bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
846d68dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
846d691ffffffff,105.0,0.0,0.0,0.0,0.0,0.0
846d693ffffffff,85.0,0.0,0.0,0.0,0.0,0.0
846d695ffffffff,71.0,0.0,0.0,0.0,0.0,0.0
846d697ffffffff,862.0,0.0,0.0,0.0,0.0,0.0
846d699ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
846d69bffffffff,561.0,0.0,0.0,0.0,0.0,0.0
846d69dffffffff,801.0,0.0,0.0,0.0,0.0,0.0
846d6b9ffffffff,56.0,0.0,0.0,0.0,0.0,0.0
846d6bbffffffff,256.0,0.0,0.0,0.0,0.0,0.0
846d6bdffffffff,12.0,0.0,0.0,0.0,0.0,0.0
846d6c3ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
846d6c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d6cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
846d6cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d6d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d6d5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
846d6d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d6dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d6ddffffffff,16.0,0.0,0.0,0.0,0.0,0.0
846d6e9ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
846d741ffffffff,248.0,0.0,0.0,0.0,0.0,0.0
846d743ffffffff,74.0,0.0,0.0,0.0,0.0,0.0
846d745ffffffff,57.0,0.0,0.0,0.0,0.0,0.0
846d747ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
846d749ffffffff,151.0,0.0,0.0,0.0,0.0,0.0
846d74bffffffff,850.0,0.0,0.0,0.0,0.0,0.0
846d74dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
846d751ffffffff,67.0,0.0,0.0,0.0,0.0,0.0
846d759ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
846d75bffffffff,61.0,0.0,0.0,0.0,0.0,0.0
846d75dffffffff,169.0,0.0,0.0,0.0,0.0,0.0
846d769ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8480007ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8480021ffffffff,18.0,0.0,0.0,0.0,4.0,0.0
8480025ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8480027ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
848002dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8480053ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8480061ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8480089ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84800c5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84800c7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84800cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84800e1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8480101ffffffff,29.0,0.0,0.0,0.0,4.0,0.0
8480105ffffffff,140.0,0.0,0.0,0.0,6.0,0.0
8480107ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8480109ffffffff,138.0,0.0,0.0,0.0,16.0,0.0
848010dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
848011bffffffff,42.0,0.0,0.0,0.0,0.0,0.0
848011dffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8480139ffffffff,18.0,0.0,0.0,0.0,1.0,0.0
8480141ffffffff,142.0,0.0,0.0,0.0,31.0,0.0
8480147ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8480149ffffffff,5.0,0.0,0.0,0.0,3.0,0.0
848014bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8480153ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8480155ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8480157ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8480161ffffffff,5.0,0.0,0.0,0.0,4.0,0.0
8480163ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8480165ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
848016bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
848016dffffffff,12.0,0.0,0.0,0.0,4.0,0.0
84801c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84801c9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8480207ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8480239ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8480245ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
848024dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8480265ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8480293ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84802cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8480301ffffffff,73.0,0.0,0.0,0.0,10.0,0.0
8480305ffffffff,7.0,0.0,0.0,0.0,7.0,0.0
8480309ffffffff,60.0,0.0,0.0,0.0,1.0,0.0
848030dffffffff,26.0,0.0,0.0,0.0,3.0,0.0
848032bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
848032dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8480345ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8480347ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8480359ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8480363ffffffff,45.0,0.0,0.0,0.0,9.0,0.0
8480369ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8480445ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
848044dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8480465ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8480469ffffffff,148.0,0.0,0.0,0.0,0.0,0.0
848046bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
848046dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84804c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84804cbffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8480549ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
