cell_id,Certhia americana,Certhia americana [occidentalis Group],Certhia americana montana/idahoensis,Certhia americana americana/nigrescens,Certhia americana albescens/alticola,Certhia americana pernigra,Certhia americana extima
841aa45ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa69ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841b993ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841b9a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841b9a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841b9ebffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8426015ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426039ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
842603dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426085ffffffff,10.0,0.0,0.0,2.0,0.0,0.0,0.0
842608dffffffff,33.0,0.0,0.0,33.0,0.0,0.0,0.0
8426111ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426115ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842611bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426123ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8426127ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426139ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426261ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426281ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426293ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84262b3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84262c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84262cdffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426359ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426417ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8426429ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426437ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426443ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426463ffffffff,32.0,0.0,0.0,1.0,0.0,0.0,0.0
8426489ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842648bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842648dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842649dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84264a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84264a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84264b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84264c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84264c5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84264c7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84264cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84264d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84264d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84264d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84264d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84264dbffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
84264e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426543ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842655bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426561ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426565ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426567ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
842656dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842659bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84265a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84265d9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84265e5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426607ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426629ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842662bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426641ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426645ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8426647ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8426649ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842664dffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0
8426657ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426661ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426665ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426669ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8426689ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
842668bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842669bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842669dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84266d5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84266dbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84266e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426731ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426745ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426747ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842675dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426803ffffffff,12.0,0.0,12.0,0.0,0.0,0.0,0.0
8426813ffffffff,17.0,0.0,9.0,0.0,0.0,0.0,0.0
8426817ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8426819ffffffff,13.0,0.0,2.0,0.0,0.0,0.0,0.0
842681bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426831ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426853ffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0
8426857ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426881ffffffff,17.0,0.0,6.0,3.0,0.0,0.0,0.0
8426885ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842688dffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
8426893ffffffff,3.0,0.0,1.0,2.0,0.0,0.0,0.0
8426899ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
842689dffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84268a3ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84268abffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84268adffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84268bdffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
84268c5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84268c7ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
84268cdffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0
84268d5ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84268dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84268e5ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84268ebffffffff,8.0,0.0,2.0,0.0,0.0,0.0,0.0
8426905ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8426909ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842692bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426943ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8426955ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426963ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8426965ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426967ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842696bffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0
842698bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842699dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84269c1ffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
84269ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426a2bffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8426a51ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
8426a59ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8426a83ffffffff,5.0,0.0,0.0,1.0,0.0,0.0,0.0
8426a87ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8426a8bffffffff,7.0,0.0,2.0,2.0,0.0,0.0,0.0
8426a93ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8426aa1ffffffff,21.0,0.0,1.0,2.0,0.0,0.0,0.0
8426aa5ffffffff,12.0,0.0,7.0,0.0,0.0,0.0,0.0
8426aa7ffffffff,18.0,0.0,2.0,0.0,0.0,0.0,0.0
8426aa9ffffffff,7.0,0.0,1.0,0.0,0.0,0.0,0.0
8426aadffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8426ab7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8426abbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426ac5ffffffff,7.0,0.0,2.0,0.0,0.0,0.0,0.0
8426ac7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426ad5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426adbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426b57ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426c2dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426c87ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426c93ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426c9bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426cb5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426cc1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426cd5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426d15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426d35ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8426d45ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426d5bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426d6bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8426da5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426dbbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426de7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8426e09ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426e43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426e51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426e5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426e9dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426ed1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426ed7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426eddffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426eedffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426f11ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8426f21ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426f25ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426f27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426f29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426f2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427007ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427027ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8427031ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427097ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84270e1ffffffff,7.0,0.0,0.0,7.0,0.0,0.0,0.0
84270e3ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
842711bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842713bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427183ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84271abffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84271c9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8427409ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8427411ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8427413ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427419ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
842741bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842741dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427437ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8427445ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8427453ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427461ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427469ffffffff,12.0,0.0,0.0,1.0,0.0,0.0,0.0
842746dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8427481ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8427485ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8427487ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842748dffffffff,96.0,0.0,0.0,0.0,0.0,0.0,0.0
8427491ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427495ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427499ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
842749bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842749dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84274a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84274abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84274b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84274b5ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84274c1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84274c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84274cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84274d1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84274d3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84274d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84274d7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84274d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84274dbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84274ddffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84274e3ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
84274ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427523ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427545ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427551ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427569ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8427581ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8427583ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8427585ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427589ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842758bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842758dffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8427591ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8427593ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8427599ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842759bffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
842759dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84275a1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84275a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84275a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84275abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84275b9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84275bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84275c7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84275c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84275cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84275d1ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
84275d3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84275d5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84275d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84275d9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84275ddffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84275ebffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8427631ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8427633ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427635ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427637ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842763bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8427693ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
8427699ffffffff,7.0,0.0,0.0,7.0,0.0,0.0,0.0
84276a1ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
84276a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84276a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84276adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84276b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84276b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84276bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84276bdffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84276c1ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84276c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84276d1ffffffff,19.0,0.0,0.0,19.0,0.0,0.0,0.0
84276d3ffffffff,14.0,0.0,0.0,11.0,0.0,0.0,0.0
84276d5ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
84276d7ffffffff,69.0,0.0,0.0,69.0,0.0,0.0,0.0
84276edffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8427705ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
8427709ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
842770dffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8427711ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427717ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842773bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8427759ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84278b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8427945ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427a05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427a87ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427aa9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427ad3ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8427ae3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8427b07ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8428023ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842802bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8428069ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428109ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
842810dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428143ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428149ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
842814bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842814dffffffff,7.0,1.0,0.0,0.0,0.0,0.0,0.0
8428151ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428155ffffffff,12.0,2.0,0.0,0.0,0.0,0.0,0.0
842815dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84281b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84281b5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84281c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84281e5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84281e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84281ebffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84281edffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8428301ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8428303ffffffff,28.0,2.0,0.0,0.0,0.0,0.0,0.0
8428305ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8428307ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8428309ffffffff,78.0,7.0,0.0,0.0,0.0,0.0,0.0
842830bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8428321ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428323ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8428325ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8428327ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428329ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842832bffffffff,14.0,2.0,0.0,0.0,0.0,0.0,0.0
842833bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8428341ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842834dffffffff,5.0,2.0,0.0,0.0,0.0,0.0,0.0
8428355ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8428357ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8428361ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8428363ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
8428365ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428367ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0
842836dffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8428841ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428843ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8428845ffffffff,6.0,0.0,3.0,0.0,0.0,0.0,0.0
