cell_id,Falco tinnunculus,Falco tinnunculus [tinnunculus Group],Falco tinnunculus canariensis/dacotiae,Falco tinnunculus neglectus/alexandri,Falco tinnunculus rufescens
823927fffffffff,25.0,0.0,0.0,0.0,0.0
82392ffffffffff,78.0,23.0,0.0,0.0,0.0
823937fffffffff,16.0,3.0,0.0,0.0,0.0
823947fffffffff,54.0,45.0,0.0,0.0,0.0
823957fffffffff,4.0,4.0,0.0,0.0,0.0
82395ffffffffff,14.0,2.0,0.0,0.0,0.0
823967fffffffff,8.0,5.0,0.0,0.0,0.0
823977fffffffff,500.0,160.0,0.0,0.0,0.0
82399ffffffffff,2.0,0.0,0.0,0.0,0.0
823c07fffffffff,2.0,0.0,0.0,0.0,0.0
823c0ffffffffff,1.0,0.0,0.0,0.0,0.0
823c1ffffffffff,15.0,4.0,0.0,0.0,0.0
823c37fffffffff,12.0,9.0,0.0,0.0,0.0
823c5ffffffffff,15.0,4.0,0.0,0.0,0.0
823c8ffffffffff,13.0,7.0,0.0,0.0,0.0
823c9ffffffffff,3.0,3.0,0.0,0.0,0.0
823caffffffffff,27.0,0.0,0.0,0.0,0.0
823cb7fffffffff,7.0,0.0,0.0,0.0,0.0
823ce7fffffffff,2.0,0.0,0.0,0.0,0.0
823cf7fffffffff,22.0,0.0,0.0,0.0,0.0
823d87fffffffff,4.0,2.0,0.0,0.0,0.0
823d8ffffffffff,3.0,0.0,0.0,0.0,0.0
823da7fffffffff,29.0,2.0,0.0,0.0,0.0
823daffffffffff,2.0,0.0,0.0,0.0,0.0
823e47fffffffff,3.0,0.0,0.0,0.0,0.0
823e6ffffffffff,2.0,2.0,0.0,0.0,0.0
823f37fffffffff,2.0,0.0,0.0,0.0,0.0
823f4ffffffffff,1.0,1.0,0.0,0.0,0.0
823fb7fffffffff,1.0,0.0,0.0,0.0,0.0
824027fffffffff,1.0,0.0,0.0,0.0,0.0
8241b7fffffffff,4.0,4.0,0.0,0.0,0.0
824257fffffffff,10.0,0.0,0.0,0.0,0.0
82425ffffffffff,7.0,0.0,0.0,0.0,0.0
8242c7fffffffff,7.0,4.0,0.0,0.0,0.0
8242cffffffffff,7.0,3.0,0.0,0.0,0.0
8242dffffffffff,4.0,0.0,0.0,0.0,0.0
8242e7fffffffff,1.0,0.0,0.0,0.0,0.0
824367fffffffff,1.0,0.0,0.0,0.0,0.0
8243a7fffffffff,44.0,0.0,0.0,0.0,0.0
8243affffffffff,6.0,5.0,0.0,0.0,0.0
8244affffffffff,4.0,0.0,0.0,0.0,0.0
824b87fffffffff,4.0,2.0,0.0,0.0,0.0
824b9ffffffffff,5.0,0.0,0.0,0.0,0.0
824ba7fffffffff,17.0,0.0,0.0,0.0,0.0
824baffffffffff,7.0,0.0,0.0,0.0,0.0
824bb7fffffffff,50.0,3.0,0.0,0.0,0.0
824f4ffffffffff,2.0,0.0,0.0,0.0,0.0
82524ffffffffff,25.0,25.0,0.0,0.0,0.0
82526ffffffffff,7.0,7.0,0.0,0.0,0.0
82529ffffffffff,2.0,0.0,0.0,0.0,2.0
82536ffffffffff,4.0,0.0,0.0,0.0,0.0
825417fffffffff,2.0,2.0,0.0,0.0,0.0
8254effffffffff,2.0,0.0,0.0,0.0,0.0
82564ffffffffff,2.0,0.0,0.0,0.0,0.0
82590ffffffffff,1.0,0.0,0.0,0.0,0.0
82592ffffffffff,1.0,0.0,0.0,0.0,0.0
825977fffffffff,4.0,0.0,0.0,0.0,0.0
826007fffffffff,4.0,0.0,0.0,0.0,0.0
826017fffffffff,89.0,5.0,0.0,0.0,0.0
826027fffffffff,1.0,0.0,0.0,0.0,0.0
826037fffffffff,62.0,2.0,0.0,0.0,0.0
82608ffffffffff,11.0,2.0,0.0,0.0,0.0
826097fffffffff,2.0,0.0,0.0,0.0,0.0
82609ffffffffff,4.0,0.0,0.0,0.0,0.0
8260a7fffffffff,6.0,0.0,0.0,0.0,0.0
8260affffffffff,7.0,0.0,0.0,0.0,0.0
8260b7fffffffff,2.0,0.0,0.0,0.0,0.0
82611ffffffffff,8.0,0.0,0.0,0.0,0.0
82618ffffffffff,19.0,0.0,0.0,0.0,0.0
826337fffffffff,32.0,32.0,0.0,0.0,0.0
82640ffffffffff,16.0,0.0,0.0,0.0,0.0
82642ffffffffff,2.0,2.0,0.0,0.0,0.0
82651ffffffffff,34.0,0.0,0.0,0.0,0.0
826527fffffffff,29.0,0.0,0.0,0.0,0.0
826587fffffffff,1.0,0.0,0.0,0.0,0.0
82658ffffffffff,2.0,2.0,0.0,0.0,0.0
82659ffffffffff,3.0,3.0,0.0,0.0,0.0
826807fffffffff,4.0,0.0,0.0,0.0,0.0
826817fffffffff,1.0,1.0,0.0,0.0,0.0
826947fffffffff,1.0,0.0,0.0,0.0,0.0
82694ffffffffff,1.0,0.0,0.0,0.0,0.0
826a5ffffffffff,4.0,0.0,0.0,0.0,4.0
827a47fffffffff,1.0,0.0,0.0,0.0,0.0
827a4ffffffffff,3.0,0.0,0.0,0.0,0.0
827a5ffffffffff,2.0,2.0,0.0,0.0,0.0
827a67fffffffff,2.0,0.0,0.0,0.0,0.0
827a6ffffffffff,7.0,5.0,0.0,0.0,2.0
827ceffffffffff,2.0,0.0,0.0,0.0,0.0
8282d7fffffffff,3.0,0.0,0.0,0.0,0.0
