cell_id,Butorides virescens,Butorides virescens virescens/bahamensis,Butorides virescens anthonyi,Butorides virescens frazari
8426881ffffffff,10.0,0.0,0.0,0.0
842688dffffffff,2.0,0.0,0.0,0.0
842689dffffffff,5.0,0.0,0.0,0.0
84268b9ffffffff,2.0,0.0,0.0,0.0
84268c7ffffffff,3.0,0.0,0.0,0.0
84268cdffffffff,70.0,0.0,0.0,0.0
84268d5ffffffff,11.0,0.0,0.0,0.0
84268dbffffffff,5.0,0.0,0.0,0.0
84268e7ffffffff,7.0,0.0,0.0,0.0
8426945ffffffff,1.0,0.0,0.0,0.0
8426961ffffffff,20.0,0.0,0.0,0.0
8426963ffffffff,15.0,0.0,0.0,0.0
8426969ffffffff,38.0,0.0,0.0,0.0
842696bffffffff,25.0,0.0,0.0,0.0
8426987ffffffff,5.0,0.0,0.0,0.0
8426995ffffffff,10.0,0.0,0.0,0.0
84269c1ffffffff,4.0,0.0,0.0,0.0
8426a2bffffffff,2.0,0.0,0.0,0.0
8426a5dffffffff,2.0,0.0,0.0,0.0
8426a87ffffffff,4.0,0.0,0.0,0.0
8426a93ffffffff,2.0,0.0,0.0,0.0
8426aa5ffffffff,8.0,0.0,0.0,0.0
8426aa9ffffffff,2.0,0.0,0.0,0.0
8426aadffffffff,3.0,0.0,0.0,0.0
8426ab7ffffffff,1.0,0.0,0.0,0.0
8426ac5ffffffff,3.0,0.0,0.0,0.0
8426ae3ffffffff,2.0,0.0,0.0,0.0
8426b61ffffffff,1.0,0.0,0.0,0.0
8426c3bffffffff,3.0,0.0,0.0,0.0
8426c87ffffffff,1.0,0.0,0.0,0.0
8426c9dffffffff,3.0,0.0,0.0,0.0
8426cabffffffff,2.0,0.0,0.0,0.0
8426cb9ffffffff,12.0,0.0,0.0,0.0
8426cbdffffffff,6.0,0.0,0.0,0.0
8426d3bffffffff,1.0,0.0,0.0,0.0
8426d45ffffffff,2.0,0.0,0.0,0.0
8426de7ffffffff,4.0,0.0,0.0,0.0
8426e2dffffffff,1.0,0.0,0.0,0.0
8426e33ffffffff,1.0,0.0,0.0,0.0
8426e39ffffffff,4.0,0.0,0.0,0.0
8426ec3ffffffff,1.0,0.0,0.0,0.0
8426ed9ffffffff,2.0,0.0,0.0,0.0
8426eddffffffff,4.0,0.0,0.0,0.0
8426f07ffffffff,1.0,0.0,0.0,0.0
8426f0dffffffff,2.0,0.0,0.0,0.0
8426f25ffffffff,4.0,0.0,0.0,0.0
8426f33ffffffff,2.0,0.0,0.0,0.0
8426f4bffffffff,1.0,0.0,0.0,0.0
8427023ffffffff,14.0,0.0,0.0,0.0
8427027ffffffff,2.0,0.0,0.0,0.0
842702bffffffff,2.0,0.0,0.0,0.0
842708dffffffff,2.0,0.0,0.0,0.0
84270e1ffffffff,4.0,0.0,0.0,0.0
84270e3ffffffff,2.0,0.0,0.0,0.0
842711bffffffff,2.0,0.0,0.0,0.0
8427189ffffffff,2.0,0.0,0.0,0.0
84271abffffffff,2.0,0.0,0.0,0.0
84271c9ffffffff,37.0,0.0,0.0,0.0
84271ddffffffff,2.0,0.0,0.0,0.0
84272b7ffffffff,2.0,0.0,0.0,0.0
8427411ffffffff,32.0,0.0,0.0,0.0
8427419ffffffff,2.0,0.0,0.0,0.0
842741bffffffff,7.0,0.0,0.0,0.0
842741dffffffff,8.0,0.0,0.0,0.0
8427435ffffffff,6.0,0.0,0.0,0.0
8427437ffffffff,5.0,0.0,0.0,0.0
8427461ffffffff,2.0,0.0,0.0,0.0
8427463ffffffff,2.0,0.0,0.0,0.0
8427481ffffffff,5.0,0.0,0.0,0.0
8427485ffffffff,8.0,0.0,0.0,0.0
8427489ffffffff,2.0,0.0,0.0,0.0
842748dffffffff,64.0,0.0,0.0,0.0
8427491ffffffff,2.0,0.0,0.0,0.0
8427499ffffffff,28.0,0.0,0.0,0.0
842749bffffffff,1.0,0.0,0.0,0.0
842749dffffffff,2.0,0.0,0.0,0.0
84274abffffffff,3.0,0.0,0.0,0.0
84274b1ffffffff,1.0,0.0,0.0,0.0
84274b5ffffffff,10.0,0.0,0.0,0.0
84274b7ffffffff,2.0,1.0,0.0,0.0
84274b9ffffffff,13.0,0.0,0.0,0.0
84274bdffffffff,1.0,0.0,0.0,0.0
84274c1ffffffff,6.0,0.0,0.0,0.0
84274c5ffffffff,2.0,0.0,0.0,0.0
84274cbffffffff,6.0,0.0,0.0,0.0
84274d1ffffffff,3.0,0.0,0.0,0.0
84274d3ffffffff,14.0,0.0,0.0,0.0
84274d5ffffffff,8.0,0.0,0.0,0.0
84274d7ffffffff,6.0,0.0,0.0,0.0
84274d9ffffffff,1.0,0.0,0.0,0.0
84274dbffffffff,17.0,0.0,0.0,0.0
84274ddffffffff,13.0,0.0,0.0,0.0
84274e1ffffffff,12.0,0.0,0.0,0.0
84274e3ffffffff,8.0,0.0,0.0,0.0
8427503ffffffff,1.0,0.0,0.0,0.0
8427509ffffffff,1.0,0.0,0.0,0.0
8427513ffffffff,4.0,0.0,0.0,0.0
8427527ffffffff,5.0,0.0,0.0,0.0
8427539ffffffff,2.0,0.0,0.0,0.0
8427541ffffffff,2.0,0.0,0.0,0.0
8427581ffffffff,12.0,0.0,0.0,0.0
8427591ffffffff,4.0,0.0,0.0,0.0
8427593ffffffff,28.0,0.0,0.0,0.0
8427597ffffffff,3.0,0.0,0.0,0.0
8427599ffffffff,2.0,0.0,0.0,0.0
842759bffffffff,12.0,0.0,0.0,0.0
84275c3ffffffff,14.0,0.0,0.0,0.0
84275c7ffffffff,1.0,0.0,0.0,0.0
84275cdffffffff,9.0,0.0,0.0,0.0
84275d1ffffffff,2.0,0.0,0.0,0.0
84275d3ffffffff,7.0,0.0,0.0,0.0
84275d7ffffffff,2.0,0.0,0.0,0.0
84275d9ffffffff,2.0,0.0,0.0,0.0
8427617ffffffff,5.0,0.0,0.0,0.0
8427631ffffffff,17.0,0.0,0.0,0.0
842763bffffffff,9.0,0.0,0.0,0.0
8427693ffffffff,1.0,0.0,0.0,0.0
8427699ffffffff,7.0,5.0,0.0,0.0
84276a7ffffffff,9.0,0.0,0.0,0.0
84276a9ffffffff,2.0,0.0,0.0,0.0
84276b5ffffffff,7.0,0.0,0.0,0.0
84276bbffffffff,2.0,0.0,0.0,0.0
84276bdffffffff,4.0,0.0,0.0,0.0
84276c9ffffffff,2.0,0.0,0.0,0.0
84276cbffffffff,5.0,5.0,0.0,0.0
84276d1ffffffff,7.0,3.0,0.0,0.0
84276d3ffffffff,19.0,17.0,0.0,0.0
84276edffffffff,6.0,0.0,0.0,0.0
842770dffffffff,2.0,0.0,0.0,0.0
8427715ffffffff,6.0,0.0,0.0,0.0
8427733ffffffff,4.0,0.0,0.0,0.0
842773bffffffff,6.0,0.0,0.0,0.0
8427927ffffffff,2.0,0.0,0.0,0.0
8427a01ffffffff,8.0,0.0,0.0,0.0
8427a03ffffffff,2.0,0.0,0.0,0.0
8427a0bffffffff,1.0,0.0,0.0,0.0
8427a39ffffffff,2.0,0.0,0.0,0.0
8427addffffffff,1.0,0.0,0.0,0.0
8428021ffffffff,2.0,0.0,0.0,0.0
8428023ffffffff,9.0,0.0,0.0,0.0
842802bffffffff,46.0,0.0,0.0,0.0
842806dffffffff,17.0,0.0,0.0,0.0
8428101ffffffff,2.0,0.0,0.0,0.0
8428107ffffffff,4.0,0.0,0.0,0.0
8428133ffffffff,18.0,0.0,1.0,0.0
8428139ffffffff,2.0,0.0,0.0,0.0
842813bffffffff,3.0,0.0,0.0,0.0
8428141ffffffff,3.0,0.0,0.0,0.0
8428149ffffffff,2.0,0.0,0.0,0.0
842814bffffffff,3.0,0.0,0.0,0.0
8428151ffffffff,4.0,0.0,0.0,0.0
8428153ffffffff,2.0,0.0,0.0,0.0
8428157ffffffff,1.0,0.0,0.0,0.0
842816bffffffff,6.0,0.0,0.0,0.0
842818dffffffff,2.0,0.0,0.0,0.0
84281a3ffffffff,4.0,0.0,0.0,0.0
84281cbffffffff,8.0,0.0,0.0,0.0
84281d5ffffffff,1.0,0.0,0.0,0.0
84281e5ffffffff,22.0,0.0,0.0,0.0
84281e9ffffffff,5.0,0.0,0.0,0.0
84281ebffffffff,39.0,0.0,0.0,0.0
84281edffffffff,6.0,0.0,0.0,0.0
8428301ffffffff,19.0,0.0,0.0,0.0
8428303ffffffff,2.0,0.0,0.0,0.0
8428305ffffffff,37.0,0.0,0.0,0.0
8428307ffffffff,3.0,0.0,0.0,0.0
8428309ffffffff,50.0,0.0,0.0,0.0
842830bffffffff,2.0,0.0,1.0,0.0
842830dffffffff,20.0,0.0,0.0,0.0
8428317ffffffff,2.0,0.0,0.0,0.0
8428321ffffffff,29.0,0.0,0.0,0.0
8428323ffffffff,2.0,0.0,0.0,0.0
8428329ffffffff,24.0,0.0,0.0,0.0
842832bffffffff,8.0,0.0,0.0,0.0
8428341ffffffff,14.0,0.0,0.0,0.0
8428343ffffffff,9.0,0.0,0.0,0.0
8428345ffffffff,3.0,0.0,0.0,0.0
842834dffffffff,23.0,0.0,0.0,0.0
8428355ffffffff,4.0,0.0,0.0,0.0
8428357ffffffff,3.0,0.0,0.0,0.0
8428361ffffffff,38.0,0.0,0.0,0.0
8428363ffffffff,1047.0,0.0,0.0,0.0
8428365ffffffff,15.0,0.0,0.0,0.0
8428367ffffffff,151.0,0.0,0.0,0.0
8428369ffffffff,2.0,0.0,2.0,0.0
842836bffffffff,76.0,0.0,2.0,0.0
8428843ffffffff,16.0,0.0,0.0,0.0
842885dffffffff,15.0,0.0,0.0,0.0
84288d5ffffffff,2.0,0.0,0.0,0.0
842893bffffffff,1.0,0.0,0.0,0.0
8428a13ffffffff,10.0,0.0,0.0,0.0
8428a43ffffffff,2.0,0.0,0.0,0.0
8428a91ffffffff,8.0,0.0,0.0,0.0
8428a93ffffffff,8.0,0.0,0.0,0.0
8428a99ffffffff,3.0,0.0,0.0,0.0
8428acbffffffff,1.0,0.0,0.0,0.0
8428addffffffff,1.0,0.0,0.0,0.0
8428ae9ffffffff,13.0,0.0,0.0,0.0
8428aebffffffff,2.0,0.0,0.0,0.0
8428b2bffffffff,4.0,0.0,0.0,0.0
8428b69ffffffff,1.0,0.0,0.0,0.0
8428c21ffffffff,2.0,0.0,0.0,0.0
8428c29ffffffff,11.0,0.0,0.0,0.0
8428d17ffffffff,1.0,0.0,0.0,0.0
8428d1bffffffff,35.0,0.0,0.0,0.0
8428d31ffffffff,2.0,0.0,0.0,0.0
8428d33ffffffff,4.0,0.0,0.0,0.0
8428d3bffffffff,19.0,0.0,0.0,0.0
8428d55ffffffff,23.0,0.0,3.0,0.0
8428d57ffffffff,1.0,0.0,0.0,0.0
8428d5bffffffff,2.0,0.0,0.0,0.0
8428d5dffffffff,58.0,0.0,0.0,0.0
8428d6bffffffff,1.0,0.0,0.0,0.0
8428d89ffffffff,1.0,0.0,0.0,0.0
8428d8bffffffff,2.0,0.0,0.0,0.0
8428dc5ffffffff,2.0,0.0,0.0,0.0
8428dc7ffffffff,5.0,0.0,0.0,0.0
8428dcdffffffff,2.0,0.0,0.0,0.0
8428de9ffffffff,1.0,0.0,0.0,0.0
8428dedffffffff,18.0,0.0,0.0,0.0
8428f01ffffffff,53.0,0.0,0.0,0.0
8428f09ffffffff,3.0,0.0,0.0,0.0
8428f15ffffffff,13.0,0.0,0.0,0.0
8428f29ffffffff,24.0,0.0,0.0,0.0
8428f33ffffffff,2.0,0.0,0.0,0.0
8428f3bffffffff,4.0,0.0,0.0,0.0
8428f4bffffffff,2.0,0.0,0.0,0.0
8428f55ffffffff,23.0,0.0,0.0,0.0
8429135ffffffff,2.0,0.0,0.0,0.0
8429843ffffffff,1.0,0.0,0.0,0.0
8429849ffffffff,3.0,0.0,0.0,0.0
8429855ffffffff,10.0,0.0,0.0,0.0
8429869ffffffff,2.0,0.0,0.0,0.0
8429891ffffffff,4.0,0.0,0.0,0.0
8429895ffffffff,2.0,0.0,0.0,0.0
8429899ffffffff,2.0,0.0,0.0,0.0
84298b7ffffffff,2.0,0.0,0.0,0.0
84298c9ffffffff,10.0,0.0,0.0,0.0
84298d7ffffffff,2.0,0.0,0.0,0.0
8429951ffffffff,56.0,0.0,0.0,0.0
8429957ffffffff,4.0,0.0,0.0,0.0
84299edffffffff,1.0,0.0,0.0,0.0
8429a01ffffffff,5.0,0.0,0.0,0.0
8429a03ffffffff,2.0,0.0,0.0,0.0
8429a05ffffffff,41.0,0.0,0.0,0.0
8429a07ffffffff,6.0,0.0,0.0,0.0
8429a0bffffffff,2.0,0.0,0.0,0.0
8429a19ffffffff,7.0,0.0,1.0,0.0
8429a29ffffffff,12.0,0.0,0.0,0.0
8429a43ffffffff,2.0,0.0,0.0,0.0
8429a47ffffffff,3.0,0.0,0.0,0.0
8429a4dffffffff,1.0,0.0,0.0,0.0
8429a57ffffffff,3.0,0.0,0.0,0.0
8429a61ffffffff,9.0,0.0,0.0,0.0
8429a63ffffffff,10.0,0.0,0.0,0.0
8429a6bffffffff,2.0,0.0,0.0,0.0
8429a6dffffffff,35.0,0.0,9.0,0.0
8429aadffffffff,5.0,0.0,0.0,0.0
8429ac9ffffffff,3.0,0.0,0.0,0.0
8429ad1ffffffff,6.0,0.0,0.0,0.0
8429addffffffff,3.0,0.0,0.0,0.0
8429ae3ffffffff,1.0,0.0,0.0,0.0
8429b2dffffffff,5.0,0.0,0.0,0.0
8429b5bffffffff,14.0,0.0,5.0,0.0
842a06dffffffff,5.0,0.0,0.0,0.0
842a101ffffffff,43.0,0.0,0.0,0.0
842a103ffffffff,1.0,0.0,0.0,0.0
842a105ffffffff,3.0,0.0,0.0,0.0
842a107ffffffff,23.0,0.0,0.0,0.0
842a109ffffffff,18.0,13.0,0.0,0.0
842a10dffffffff,6.0,0.0,0.0,0.0
842a121ffffffff,1.0,0.0,0.0,0.0
842a123ffffffff,597.0,0.0,0.0,0.0
842a127ffffffff,89.0,0.0,0.0,0.0
842a12bffffffff,7.0,0.0,0.0,0.0
842a12dffffffff,1.0,0.0,0.0,0.0
842a131ffffffff,4.0,0.0,0.0,0.0
842a133ffffffff,6.0,0.0,0.0,0.0
842a135ffffffff,733.0,0.0,0.0,0.0
842a139ffffffff,6.0,0.0,0.0,0.0
842a13bffffffff,4.0,0.0,0.0,0.0
842a13dffffffff,21.0,0.0,0.0,0.0
842a141ffffffff,18.0,2.0,0.0,0.0
842a143ffffffff,12.0,0.0,0.0,0.0
842a145ffffffff,3.0,0.0,0.0,0.0
842a147ffffffff,1.0,1.0,0.0,0.0
842a149ffffffff,15.0,0.0,0.0,0.0
842a14bffffffff,3.0,0.0,0.0,0.0
842a14dffffffff,6.0,0.0,0.0,0.0
842a151ffffffff,2.0,0.0,0.0,0.0
842a159ffffffff,6.0,0.0,0.0,0.0
842a15dffffffff,3.0,1.0,0.0,0.0
842a161ffffffff,3.0,0.0,0.0,0.0
842a163ffffffff,22.0,0.0,0.0,0.0
842a169ffffffff,7.0,0.0,0.0,0.0
842a16bffffffff,17.0,0.0,0.0,0.0
842a1a1ffffffff,2.0,0.0,0.0,0.0
842a1a5ffffffff,26.0,3.0,0.0,0.0
842a301ffffffff,4.0,0.0,0.0,0.0
842a307ffffffff,31.0,1.0,0.0,0.0
842a30dffffffff,6.0,0.0,0.0,0.0
842a311ffffffff,25.0,1.0,0.0,0.0
842a313ffffffff,10.0,0.0,0.0,0.0
842a315ffffffff,17.0,0.0,0.0,0.0
842a317ffffffff,21.0,0.0,0.0,0.0
842a31dffffffff,2.0,0.0,0.0,0.0
842a323ffffffff,21.0,0.0,0.0,0.0
842a325ffffffff,3.0,0.0,0.0,0.0
842a327ffffffff,30.0,0.0,0.0,0.0
842a32bffffffff,1.0,0.0,0.0,0.0
842a32dffffffff,1.0,1.0,0.0,0.0
842a331ffffffff,1.0,0.0,0.0,0.0
842a333ffffffff,24.0,0.0,0.0,0.0
842a337ffffffff,5.0,1.0,0.0,0.0
842a339ffffffff,3.0,0.0,0.0,0.0
842a33bffffffff,6.0,0.0,0.0,0.0
842a33dffffffff,7.0,0.0,0.0,0.0
842a361ffffffff,1.0,0.0,0.0,0.0
842a363ffffffff,2.0,0.0,0.0,0.0
842a365ffffffff,3.0,0.0,0.0,0.0
842a80bffffffff,4.0,4.0,0.0,0.0
842a841ffffffff,2.0,0.0,0.0,0.0
842a843ffffffff,6.0,0.0,0.0,0.0
842a845ffffffff,10.0,0.0,0.0,0.0
842a847ffffffff,4.0,0.0,0.0,0.0
842a84bffffffff,13.0,0.0,0.0,0.0
842a84dffffffff,4.0,2.0,0.0,0.0
842a857ffffffff,1.0,0.0,0.0,0.0
842a859ffffffff,3.0,0.0,0.0,0.0
842a85bffffffff,2.0,0.0,0.0,0.0
842a85dffffffff,1.0,0.0,0.0,0.0
842a861ffffffff,2.0,0.0,0.0,0.0
842a867ffffffff,2.0,0.0,0.0,0.0
842a869ffffffff,1.0,0.0,0.0,0.0
842a88dffffffff,13.0,0.0,0.0,0.0
842a897ffffffff,11.0,0.0,0.0,0.0
842a89dffffffff,3.0,0.0,0.0,0.0
842a8a1ffffffff,6.0,0.0,0.0,0.0
842a8a9ffffffff,3.0,0.0,0.0,0.0
842a8adffffffff,6.0,0.0,0.0,0.0
842a8bbffffffff,22.0,0.0,0.0,0.0
842a8c1ffffffff,11.0,0.0,0.0,0.0
842a8c5ffffffff,10.0,0.0,0.0,0.0
842a8c7ffffffff,3.0,0.0,0.0,0.0
842a8c9ffffffff,2.0,0.0,0.0,0.0
842a8d1ffffffff,2.0,2.0,0.0,0.0
842a8d5ffffffff,9.0,0.0,0.0,0.0
842a8d9ffffffff,4.0,0.0,0.0,0.0
842a8ddffffffff,8.0,0.0,0.0,0.0
842a8e3ffffffff,8.0,0.0,0.0,0.0
842a907ffffffff,2.0,0.0,0.0,0.0
842a90bffffffff,3.0,0.0,0.0,0.0
842a919ffffffff,2.0,0.0,0.0,0.0
842a91dffffffff,5.0,0.0,0.0,0.0
842a931ffffffff,2.0,0.0,0.0,0.0
842a933ffffffff,1.0,0.0,0.0,0.0
842a943ffffffff,2.0,0.0,0.0,0.0
842a949ffffffff,2.0,0.0,0.0,0.0
842a953ffffffff,13.0,0.0,0.0,0.0
842a955ffffffff,2.0,0.0,0.0,0.0
842a957ffffffff,1.0,0.0,0.0,0.0
842a959ffffffff,2.0,0.0,0.0,0.0
842a991ffffffff,4.0,0.0,0.0,0.0
842a9b3ffffffff,3.0,0.0,0.0,0.0
842a9bbffffffff,5.0,0.0,0.0,0.0
842a9e3ffffffff,28.0,0.0,0.0,0.0
842aa03ffffffff,10.0,0.0,0.0,0.0
842aa0bffffffff,11.0,0.0,0.0,0.0
842aa11ffffffff,1.0,0.0,0.0,0.0
842aa13ffffffff,11.0,0.0,0.0,0.0
842aa17ffffffff,7.0,0.0,0.0,0.0
842aa19ffffffff,4.0,0.0,0.0,0.0
842aa1dffffffff,13.0,0.0,0.0,0.0
842aa25ffffffff,4.0,0.0,0.0,0.0
842aa27ffffffff,2.0,0.0,0.0,0.0
842aa31ffffffff,3.0,0.0,0.0,0.0
842aa39ffffffff,5.0,0.0,0.0,0.0
842aa43ffffffff,1.0,0.0,0.0,0.0
842aa45ffffffff,4.0,0.0,0.0,0.0
842aa49ffffffff,7.0,0.0,0.0,0.0
842aa4bffffffff,61.0,0.0,0.0,0.0
842aa4dffffffff,6.0,0.0,0.0,0.0
842aa53ffffffff,4.0,0.0,0.0,0.0
842aa63ffffffff,2.0,0.0,0.0,0.0
842aa67ffffffff,2.0,0.0,0.0,0.0
842aa6dffffffff,8.0,0.0,0.0,0.0
842aa81ffffffff,14.0,0.0,0.0,0.0
842aa83ffffffff,4.0,0.0,0.0,0.0
842aa85ffffffff,32.0,7.0,0.0,0.0
842aa87ffffffff,43.0,0.0,0.0,0.0
842aa89ffffffff,11.0,0.0,0.0,0.0
842aa8bffffffff,33.0,0.0,0.0,0.0
842aa8dffffffff,61.0,3.0,0.0,0.0
842aa91ffffffff,10.0,0.0,0.0,0.0
842aa95ffffffff,2.0,0.0,0.0,0.0
842aa99ffffffff,10.0,0.0,0.0,0.0
842aa9bffffffff,43.0,0.0,0.0,0.0
842aaa1ffffffff,4.0,0.0,0.0,0.0
842aaa3ffffffff,1.0,0.0,0.0,0.0
842aaa5ffffffff,10.0,0.0,0.0,0.0
842aaa9ffffffff,43.0,0.0,0.0,0.0
842aaabffffffff,16.0,0.0,0.0,0.0
842aaadffffffff,2.0,0.0,0.0,0.0
842aab7ffffffff,2.0,1.0,0.0,0.0
842aabdffffffff,2.0,0.0,0.0,0.0
842aac1ffffffff,5.0,0.0,0.0,0.0
842aac5ffffffff,12.0,0.0,0.0,0.0
842aac7ffffffff,11.0,0.0,0.0,0.0
842aac9ffffffff,575.0,6.0,0.0,0.0
842aacbffffffff,79.0,0.0,0.0,0.0
842aacdffffffff,4.0,0.0,0.0,0.0
842aad1ffffffff,174.0,4.0,0.0,0.0
842aad3ffffffff,17.0,1.0,0.0,0.0
842aad5ffffffff,14.0,0.0,0.0,0.0
842aad9ffffffff,6.0,0.0,0.0,0.0
842aadbffffffff,3.0,0.0,0.0,0.0
842aaddffffffff,11.0,9.0,0.0,0.0
842aae1ffffffff,4.0,0.0,0.0,0.0
842aae5ffffffff,4.0,0.0,0.0,0.0
842aae9ffffffff,16.0,0.0,0.0,0.0
842aaedffffffff,24.0,8.0,0.0,0.0
842ab05ffffffff,13.0,8.0,0.0,0.0
842ab0dffffffff,9.0,0.0,0.0,0.0
842ab11ffffffff,2.0,0.0,0.0,0.0
842ab15ffffffff,2.0,0.0,0.0,0.0
842ab19ffffffff,5.0,0.0,0.0,0.0
842ab1bffffffff,2.0,0.0,0.0,0.0
842ab21ffffffff,38.0,0.0,0.0,0.0
842ab23ffffffff,16.0,15.0,0.0,0.0
842ab25ffffffff,43.0,0.0,0.0,0.0
842ab27ffffffff,12.0,0.0,0.0,0.0
842ab29ffffffff,15.0,10.0,0.0,0.0
842ab2bffffffff,39.0,27.0,0.0,0.0
842ab2dffffffff,52.0,0.0,0.0,0.0
842ab31ffffffff,1.0,0.0,0.0,0.0
842ab39ffffffff,8.0,0.0,0.0,0.0
842ab3bffffffff,15.0,0.0,0.0,0.0
842ab3dffffffff,5.0,0.0,0.0,0.0
842ab43ffffffff,2.0,0.0,0.0,0.0
842ab45ffffffff,10.0,0.0,0.0,0.0
842ab47ffffffff,9.0,0.0,0.0,0.0
842ab49ffffffff,42.0,14.0,0.0,0.0
842ab4bffffffff,25.0,2.0,0.0,0.0
842ab4dffffffff,2.0,0.0,0.0,0.0
842ab51ffffffff,9.0,2.0,0.0,0.0
842ab55ffffffff,118.0,46.0,0.0,0.0
842ab57ffffffff,6.0,0.0,0.0,0.0
842ab59ffffffff,9.0,0.0,0.0,0.0
842ab5bffffffff,2.0,0.0,0.0,0.0
842ab5dffffffff,7.0,0.0,0.0,0.0
842ab61ffffffff,8.0,0.0,0.0,0.0
842ab63ffffffff,2.0,0.0,0.0,0.0
842ab65ffffffff,6.0,0.0,0.0,0.0
842ab67ffffffff,16.0,0.0,0.0,0.0
