cell_id,Butorides striata,Butorides striata striata,Butorides striata sundevalli,Butorides striata [atricapilla Group]
84312edffffffff,16.0,0.0,0.0,0.0
84315b7ffffffff,2.0,0.0,0.0,0.0
8431649ffffffff,2.0,0.0,0.0,0.0
84316c1ffffffff,4.0,0.0,0.0,0.0
84316c5ffffffff,4.0,0.0,0.0,0.0
84316c7ffffffff,10.0,0.0,0.0,0.0
84316cdffffffff,3.0,0.0,0.0,0.0
8431819ffffffff,1.0,0.0,0.0,0.0
8431853ffffffff,2.0,0.0,0.0,0.0
843185bffffffff,2.0,0.0,0.0,0.0
84318d1ffffffff,4.0,0.0,0.0,0.0
84318d7ffffffff,9.0,0.0,0.0,0.0
8431927ffffffff,2.0,0.0,0.0,0.0
8431a85ffffffff,7.0,0.0,0.0,0.0
8431aa1ffffffff,1.0,0.0,0.0,0.0
8431aa5ffffffff,14.0,0.0,0.0,0.0
8431aa9ffffffff,47.0,0.0,0.0,0.0
8431aabffffffff,29.0,0.0,0.0,0.0
8431aadffffffff,3.0,0.0,0.0,0.0
8431ae3ffffffff,9.0,0.0,0.0,0.0
8431ae7ffffffff,2.0,0.0,0.0,0.0
843c02dffffffff,1.0,0.0,0.0,0.0
843c139ffffffff,2.0,0.0,0.0,0.0
843c159ffffffff,54.0,0.0,0.0,0.0
843c189ffffffff,3.0,0.0,0.0,0.0
843c191ffffffff,6.0,0.0,0.0,0.0
843c195ffffffff,2.0,0.0,0.0,0.0
843c199ffffffff,4.0,0.0,0.0,0.0
843c19bffffffff,1.0,0.0,0.0,0.0
843c1b5ffffffff,9.0,0.0,0.0,0.0
843c1c3ffffffff,82.0,0.0,0.0,0.0
843c1c7ffffffff,5.0,0.0,0.0,0.0
843c1d7ffffffff,3.0,0.0,0.0,0.0
843c1e9ffffffff,6.0,0.0,0.0,0.0
843c32bffffffff,1.0,0.0,0.0,0.0
843c333ffffffff,2.0,0.0,0.0,0.0
843c337ffffffff,2.0,0.0,0.0,0.0
843c33bffffffff,7.0,0.0,0.0,0.0
843c367ffffffff,5.0,0.0,0.0,0.0
843c369ffffffff,4.0,0.0,0.0,0.0
843c36bffffffff,2.0,0.0,0.0,0.0
843c36dffffffff,2.0,0.0,0.0,0.0
843c525ffffffff,2.0,0.0,0.0,0.0
843c527ffffffff,20.0,0.0,0.0,0.0
843c537ffffffff,2.0,0.0,0.0,0.0
843c581ffffffff,7.0,0.0,0.0,0.0
843c585ffffffff,15.0,0.0,0.0,0.0
843c587ffffffff,3.0,0.0,0.0,0.0
843c58dffffffff,14.0,0.0,0.0,0.0
843c5a1ffffffff,3.0,0.0,0.0,0.0
843c5a3ffffffff,1.0,0.0,0.0,0.0
843c5a9ffffffff,89.0,0.0,0.0,0.0
843c5adffffffff,4.0,0.0,0.0,0.0
843c5b3ffffffff,2.0,0.0,0.0,0.0
843c5bdffffffff,28.0,0.0,0.0,0.0
843c5e3ffffffff,10.0,0.0,0.0,0.0
843c805ffffffff,3.0,0.0,0.0,0.0
843c839ffffffff,7.0,0.0,0.0,0.0
843c885ffffffff,69.0,0.0,0.0,0.0
843c899ffffffff,64.0,0.0,0.0,0.0
843c89bffffffff,3.0,0.0,0.0,0.0
843c8adffffffff,3.0,0.0,0.0,0.0
843c8c7ffffffff,2.0,0.0,0.0,0.0
843c8e3ffffffff,3.0,0.0,0.0,0.0
843c8e5ffffffff,8.0,0.0,0.0,0.0
843c909ffffffff,14.0,0.0,0.0,0.0
843c925ffffffff,2.0,0.0,0.0,0.0
843c927ffffffff,62.0,0.0,0.0,0.0
843c929ffffffff,5.0,0.0,0.0,0.0
843c92dffffffff,16.0,0.0,0.0,0.0
843c931ffffffff,6.0,0.0,0.0,0.0
843c949ffffffff,2.0,0.0,0.0,0.0
843c94bffffffff,2.0,0.0,0.0,0.0
843c967ffffffff,11.0,0.0,0.0,0.0
843c9c3ffffffff,4.0,0.0,0.0,0.0
843c9d9ffffffff,4.0,0.0,0.0,0.0
843c9e9ffffffff,3.0,0.0,0.0,0.0
843ca47ffffffff,1.0,0.0,0.0,0.0
843ca4bffffffff,2.0,0.0,0.0,0.0
843ca91ffffffff,1.0,0.0,0.0,0.0
843ca97ffffffff,1.0,0.0,0.0,0.0
843cb13ffffffff,3.0,0.0,0.0,0.0
843cb29ffffffff,1.0,0.0,0.0,0.0
843cb2bffffffff,2.0,0.0,0.0,0.0
843cb39ffffffff,2.0,0.0,0.0,0.0
843cb4bffffffff,2.0,0.0,0.0,0.0
843cb4dffffffff,6.0,0.0,0.0,0.0
843cb5dffffffff,20.0,0.0,0.0,0.0
843cb65ffffffff,3.0,0.0,0.0,0.0
843cb69ffffffff,7.0,0.0,0.0,0.0
843cb6bffffffff,2.0,0.0,0.0,0.0
843cb6dffffffff,2.0,0.0,0.0,0.0
843cc0dffffffff,9.0,0.0,0.0,0.0
843cc29ffffffff,4.0,0.0,0.0,0.0
843cc45ffffffff,31.0,0.0,0.0,0.0
843cc65ffffffff,1.0,0.0,0.0,0.0
843cc67ffffffff,6.0,0.0,0.0,0.0
843cc6bffffffff,11.0,0.0,0.0,0.0
843cc6dffffffff,4.0,0.0,0.0,0.0
843cd1bffffffff,2.0,0.0,0.0,0.0
843cd43ffffffff,1.0,0.0,0.0,0.0
843cd49ffffffff,3.0,0.0,0.0,0.0
843cd4bffffffff,51.0,0.0,0.0,0.0
843cd5bffffffff,5.0,0.0,0.0,0.0
843cdc5ffffffff,2.0,0.0,0.0,0.0
843cdcdffffffff,3.0,0.0,0.0,0.0
843cddbffffffff,4.0,0.0,0.0,2.0
843ce03ffffffff,10.0,0.0,0.0,0.0
843ce0bffffffff,2.0,0.0,0.0,0.0
843ce11ffffffff,9.0,0.0,0.0,0.0
843ce13ffffffff,2.0,0.0,0.0,0.0
843ce15ffffffff,35.0,0.0,0.0,0.0
843ce1bffffffff,8.0,0.0,0.0,0.0
843ce1dffffffff,6.0,0.0,0.0,0.0
843ce3dffffffff,4.0,0.0,0.0,0.0
843ce41ffffffff,16.0,0.0,0.0,0.0
843ce43ffffffff,21.0,0.0,0.0,0.0
843ce47ffffffff,9.0,0.0,0.0,0.0
843ce4bffffffff,2.0,0.0,0.0,0.0
843ce4dffffffff,2.0,0.0,0.0,0.0
843ce53ffffffff,2.0,0.0,0.0,0.0
843ce55ffffffff,23.0,0.0,0.0,0.0
843ce57ffffffff,96.0,0.0,0.0,0.0
843ce5dffffffff,3.0,0.0,0.0,0.0
843cec1ffffffff,36.0,0.0,0.0,0.0
843cec3ffffffff,20.0,0.0,0.0,0.0
843cec9ffffffff,179.0,0.0,0.0,0.0
843ced5ffffffff,2.0,0.0,0.0,0.0
843ced9ffffffff,3.0,0.0,0.0,0.0
843cedbffffffff,7.0,0.0,0.0,0.0
843ceddffffffff,5.0,0.0,0.0,0.0
843cf0bffffffff,3.0,0.0,0.0,0.0
843cf11ffffffff,247.0,0.0,0.0,0.0
843cf13ffffffff,4.0,0.0,0.0,0.0
843cf17ffffffff,23.0,0.0,0.0,0.0
843cf1bffffffff,6.0,0.0,0.0,0.0
843cf25ffffffff,3.0,0.0,0.0,0.0
843cf27ffffffff,339.0,0.0,0.0,23.0
843cf29ffffffff,6.0,0.0,0.0,0.0
843cf2dffffffff,7.0,0.0,0.0,0.0
843cf35ffffffff,100.0,0.0,0.0,0.0
843cf39ffffffff,2.0,0.0,0.0,0.0
843cf3dffffffff,2.0,0.0,0.0,0.0
843cf43ffffffff,22.0,0.0,0.0,0.0
843cf4bffffffff,2.0,0.0,0.0,0.0
843cf59ffffffff,2.0,0.0,0.0,0.0
843cf5dffffffff,4.0,0.0,0.0,0.0
843cf67ffffffff,1.0,0.0,0.0,0.0
843cf6bffffffff,9.0,0.0,0.0,0.0
843d107ffffffff,52.0,0.0,0.0,0.0
843d109ffffffff,7.0,0.0,0.0,0.0
843d135ffffffff,3.0,0.0,0.0,0.0
843d137ffffffff,12.0,0.0,0.0,0.0
843d139ffffffff,12.0,0.0,0.0,0.0
843d13dffffffff,11.0,0.0,0.0,0.0
843d141ffffffff,2.0,0.0,0.0,0.0
843d147ffffffff,23.0,0.0,0.0,0.0
843d30dffffffff,5.0,0.0,0.0,0.0
843d805ffffffff,4.0,0.0,0.0,0.0
843d83bffffffff,2.0,0.0,0.0,0.0
843d845ffffffff,107.0,0.0,0.0,0.0
843d851ffffffff,9.0,0.0,0.0,0.0
843d853ffffffff,55.0,0.0,0.0,0.0
843d855ffffffff,2.0,0.0,0.0,0.0
843d859ffffffff,14.0,0.0,0.0,0.0
843d85bffffffff,2.0,0.0,0.0,0.0
843d86bffffffff,14.0,0.0,0.0,0.0
843d86dffffffff,2.0,0.0,0.0,0.0
843d899ffffffff,2.0,0.0,0.0,0.0
843d8b1ffffffff,108.0,0.0,0.0,0.0
843d8b7ffffffff,3.0,0.0,0.0,0.0
843d8b9ffffffff,11.0,0.0,0.0,0.0
843d8bdffffffff,1.0,0.0,0.0,0.0
843d8c1ffffffff,2.0,0.0,0.0,0.0
843d8d5ffffffff,5.0,0.0,0.0,0.0
843d8ddffffffff,5.0,0.0,0.0,0.0
843d907ffffffff,5.0,0.0,0.0,0.0
843d90dffffffff,3.0,0.0,0.0,0.0
843d915ffffffff,22.0,0.0,0.0,0.0
843d929ffffffff,18.0,0.0,0.0,0.0
843d92dffffffff,3.0,0.0,0.0,0.0
843d933ffffffff,7.0,0.0,0.0,0.0
843d939ffffffff,1.0,0.0,0.0,0.0
843d93dffffffff,2.0,0.0,0.0,0.0
843d963ffffffff,4.0,0.0,0.0,0.0
843d967ffffffff,16.0,0.0,0.0,0.0
843d983ffffffff,4.0,0.0,0.0,0.0
843d985ffffffff,2.0,0.0,0.0,0.0
843d987ffffffff,24.0,0.0,0.0,0.0
843d98dffffffff,11.0,0.0,0.0,0.0
843d993ffffffff,4.0,0.0,0.0,0.0
843d9a5ffffffff,4.0,0.0,0.0,0.0
843d9abffffffff,3.0,0.0,0.0,0.0
843d9b7ffffffff,39.0,0.0,0.0,0.0
843d9b9ffffffff,27.0,0.0,0.0,0.0
843d9bbffffffff,2.0,0.0,0.0,0.0
843d9bdffffffff,4.0,0.0,0.0,0.0
843d9d1ffffffff,9.0,0.0,0.0,0.0
843d9d5ffffffff,8.0,0.0,0.0,0.0
843d9dbffffffff,27.0,0.0,0.0,0.0
843d9e5ffffffff,113.0,0.0,0.0,0.0
843d9e7ffffffff,23.0,0.0,0.0,0.0
843da21ffffffff,2.0,0.0,0.0,0.0
843da25ffffffff,3.0,0.0,0.0,0.0
843da27ffffffff,1.0,0.0,0.0,0.0
843da33ffffffff,1.0,0.0,0.0,0.0
843da37ffffffff,738.0,0.0,0.0,0.0
843da69ffffffff,2.0,0.0,0.0,0.0
843da91ffffffff,7.0,0.0,0.0,0.0
843da97ffffffff,10.0,0.0,0.0,0.0
843da99ffffffff,3.0,0.0,0.0,0.0
843da9dffffffff,4.0,0.0,0.0,0.0
843daa5ffffffff,5.0,0.0,0.0,0.0
843dac1ffffffff,3.0,0.0,0.0,0.0
843dac9ffffffff,155.0,0.0,0.0,0.0
843dacbffffffff,2.0,0.0,0.0,0.0
843dad1ffffffff,4.0,0.0,0.0,0.0
843dad5ffffffff,10.0,0.0,0.0,0.0
843dad9ffffffff,26.0,0.0,0.0,0.0
843dadbffffffff,4.0,0.0,0.0,0.0
843daddffffffff,109.0,0.0,0.0,0.0
843db03ffffffff,3.0,0.0,0.0,0.0
843db07ffffffff,2.0,0.0,0.0,0.0
843db0bffffffff,1.0,0.0,0.0,0.0
843db13ffffffff,37.0,0.0,0.0,0.0
843db29ffffffff,2.0,0.0,0.0,0.0
843db2dffffffff,28.0,0.0,0.0,0.0
843db31ffffffff,14.0,0.0,0.0,0.0
843db35ffffffff,58.0,0.0,0.0,0.0
843db37ffffffff,3.0,0.0,0.0,0.0
843db39ffffffff,1.0,0.0,0.0,0.0
843db3bffffffff,8.0,0.0,0.0,0.0
843db3dffffffff,2.0,0.0,0.0,0.0
843db4dffffffff,6.0,0.0,0.0,0.0
843db51ffffffff,4.0,0.0,0.0,0.0
843db55ffffffff,2.0,0.0,0.0,0.0
843db57ffffffff,3.0,0.0,0.0,0.0
843db61ffffffff,2.0,0.0,0.0,0.0
843db67ffffffff,23.0,0.0,0.0,0.0
843db6dffffffff,4.0,0.0,0.0,0.0
843e411ffffffff,37.0,0.0,0.0,0.0
843e413ffffffff,8.0,0.0,0.0,0.0
843e437ffffffff,2.0,0.0,0.0,0.0
843e457ffffffff,4.0,0.0,0.0,0.0
843e4a3ffffffff,2.0,0.0,0.0,0.0
843e4a9ffffffff,2.0,0.0,0.0,0.0
843e4e1ffffffff,2.0,0.0,0.0,0.0
843e583ffffffff,62.0,0.0,0.0,4.0
843e58bffffffff,2.0,0.0,0.0,0.0
843e5b9ffffffff,34.0,0.0,0.0,0.0
843e5cbffffffff,10.0,0.0,0.0,1.0
843e605ffffffff,1.0,0.0,0.0,1.0
843e621ffffffff,3.0,0.0,0.0,2.0
843e625ffffffff,12.0,0.0,0.0,0.0
843e629ffffffff,38.0,0.0,0.0,25.0
843e645ffffffff,1.0,0.0,0.0,1.0
843e655ffffffff,5.0,0.0,0.0,4.0
843e665ffffffff,2.0,0.0,0.0,0.0
843e689ffffffff,380.0,0.0,0.0,50.0
843e68dffffffff,231.0,0.0,0.0,41.0
843e6a1ffffffff,1.0,0.0,0.0,0.0
843e6a3ffffffff,3.0,0.0,0.0,0.0
843e6a7ffffffff,10.0,0.0,0.0,0.0
843e719ffffffff,8.0,0.0,0.0,3.0
843ee93ffffffff,5.0,0.0,0.0,2.0
843f593ffffffff,1.0,0.0,0.0,1.0
843f597ffffffff,1.0,0.0,0.0,0.0
844004dffffffff,2.0,0.0,0.0,0.0
844022bffffffff,4.0,0.0,0.0,0.0
84402d7ffffffff,40.0,0.0,0.0,0.0
844032bffffffff,1.0,0.0,0.0,0.0
8440349ffffffff,1.0,0.0,0.0,0.0
8440439ffffffff,3.0,0.0,0.0,0.0
8440457ffffffff,2.0,0.0,0.0,0.0
8440499ffffffff,9.0,0.0,0.0,0.0
84404c1ffffffff,7.0,0.0,0.0,0.0
84404cbffffffff,8.0,0.0,0.0,0.0
84404ddffffffff,51.0,0.0,0.0,0.0
8440619ffffffff,2.0,0.0,0.0,0.0
8440651ffffffff,2.0,0.0,0.0,0.0
84406b7ffffffff,8.0,0.0,0.0,0.0
84406d7ffffffff,1.0,0.0,0.0,0.0
8440899ffffffff,2.0,0.0,0.0,0.0
844089dffffffff,2.0,0.0,0.0,0.0
8440a05ffffffff,1.0,0.0,0.0,0.0
8440a45ffffffff,2.0,0.0,0.0,0.0
8440a69ffffffff,4.0,0.0,0.0,1.0
8440c57ffffffff,2.0,0.0,0.0,0.0
8440e13ffffffff,2.0,0.0,0.0,0.0
8441035ffffffff,3.0,0.0,0.0,0.0
8441037ffffffff,21.0,0.0,0.0,0.0
8441081ffffffff,3.0,0.0,0.0,0.0
8441085ffffffff,1.0,0.0,0.0,0.0
844118bffffffff,2.0,0.0,0.0,0.0
8441193ffffffff,1.0,0.0,0.0,0.0
84411a5ffffffff,1.0,0.0,0.0,0.0
84411adffffffff,2.0,0.0,0.0,0.0
84411c9ffffffff,8.0,0.0,0.0,2.0
84411cbffffffff,264.0,0.0,0.0,1.0
8441315ffffffff,9.0,0.0,0.0,0.0
8441421ffffffff,3.0,0.0,0.0,0.0
8441425ffffffff,8.0,0.0,0.0,0.0
844142bffffffff,6.0,0.0,0.0,0.0
8441431ffffffff,3.0,0.0,0.0,0.0
8441433ffffffff,4.0,0.0,0.0,0.0
8441437ffffffff,1.0,0.0,0.0,0.0
844143bffffffff,4.0,0.0,0.0,0.0
8441481ffffffff,2.0,0.0,0.0,0.0
8441485ffffffff,1.0,0.0,0.0,0.0
84414b1ffffffff,2.0,0.0,0.0,0.0
84414b7ffffffff,2.0,0.0,0.0,0.0
84414c3ffffffff,1.0,0.0,0.0,0.0
844153dffffffff,1.0,0.0,0.0,0.0
8441541ffffffff,5.0,0.0,0.0,0.0
8441547ffffffff,2.0,0.0,0.0,0.0
8441587ffffffff,2.0,0.0,0.0,0.0
84415c3ffffffff,3.0,0.0,0.0,0.0
84415cbffffffff,29.0,0.0,0.0,9.0
84415e5ffffffff,2.0,0.0,0.0,0.0
84415e7ffffffff,6.0,0.0,0.0,0.0
84415edffffffff,2.0,0.0,0.0,0.0
8441643ffffffff,4.0,0.0,0.0,1.0
8441655ffffffff,3.0,0.0,0.0,0.0
844165dffffffff,3.0,0.0,0.0,0.0
84416e1ffffffff,4.0,0.0,0.0,2.0
84416edffffffff,6.0,0.0,0.0,6.0
8441719ffffffff,6.0,0.0,0.0,0.0
8441721ffffffff,2.0,0.0,0.0,0.0
8441727ffffffff,2.0,0.0,0.0,0.0
844172bffffffff,3.0,0.0,0.0,0.0
8441739ffffffff,15.0,0.0,0.0,0.0
844173dffffffff,1.0,0.0,0.0,0.0
844185dffffffff,1.0,0.0,0.0,0.0
8441891ffffffff,2.0,0.0,0.0,0.0
84418b3ffffffff,2.0,0.0,0.0,0.0
8441911ffffffff,2.0,0.0,0.0,0.0
8441919ffffffff,2.0,0.0,0.0,0.0
844192dffffffff,13.0,0.0,0.0,0.0
844193bffffffff,2.0,0.0,0.0,0.0
84419e7ffffffff,2.0,0.0,0.0,0.0
8441a09ffffffff,7.0,0.0,0.0,1.0
8441a43ffffffff,49.0,0.0,0.0,11.0
8441a55ffffffff,85.0,0.0,0.0,7.0
8441b43ffffffff,85.0,0.0,0.0,0.0
8441b51ffffffff,1.0,0.0,0.0,0.0
8441b55ffffffff,20.0,0.0,0.0,0.0
8441b5dffffffff,45.0,0.0,0.0,0.0
8441b65ffffffff,1.0,0.0,0.0,1.0
8442491ffffffff,1.0,0.0,0.0,0.0
8442493ffffffff,13.0,0.0,0.0,0.0
8442499ffffffff,3.0,0.0,0.0,0.0
844249bffffffff,1.0,0.0,0.0,0.0
84425a7ffffffff,2.0,0.0,0.0,0.0
84425a9ffffffff,1.0,0.0,0.0,0.0
84425d3ffffffff,2.0,0.0,0.0,0.0
8442c01ffffffff,49.0,0.0,0.0,0.0
8442c05ffffffff,9.0,0.0,0.0,0.0
8442c07ffffffff,29.0,0.0,0.0,0.0
8442c0bffffffff,2.0,0.0,0.0,0.0
8442c0dffffffff,34.0,0.0,0.0,0.0
8442c13ffffffff,6.0,0.0,0.0,0.0
8442c1bffffffff,1.0,0.0,0.0,0.0
8442c27ffffffff,30.0,0.0,0.0,0.0
8442c2dffffffff,11.0,0.0,0.0,0.0
8442c31ffffffff,1.0,0.0,0.0,0.0
8442c35ffffffff,4.0,0.0,0.0,0.0
8442c3dffffffff,2.0,0.0,0.0,0.0
8442c41ffffffff,12.0,0.0,0.0,0.0
8442c43ffffffff,6.0,0.0,0.0,0.0
8442c47ffffffff,2.0,0.0,0.0,0.0
8442c49ffffffff,6.0,0.0,0.0,0.0
8442c4bffffffff,11.0,0.0,0.0,0.0
8442c4dffffffff,3.0,0.0,0.0,0.0
8442c51ffffffff,1.0,0.0,0.0,0.0
8442c5bffffffff,1.0,0.0,0.0,0.0
8442c67ffffffff,9.0,0.0,0.0,0.0
8442c69ffffffff,26.0,0.0,0.0,0.0
8442c6bffffffff,2.0,0.0,0.0,0.0
8442c6dffffffff,3.0,0.0,0.0,0.0
8442c8bffffffff,2.0,0.0,0.0,0.0
8442ca5ffffffff,1.0,0.0,0.0,0.0
8442cabffffffff,6.0,0.0,0.0,0.0
8442cbdffffffff,2.0,0.0,0.0,0.0
8442cc5ffffffff,51.0,0.0,0.0,0.0
8442cc7ffffffff,18.0,0.0,0.0,0.0
8442cc9ffffffff,1.0,0.0,0.0,0.0
8442ccdffffffff,1.0,0.0,0.0,0.0
8442cd1ffffffff,2.0,0.0,0.0,0.0
8442cd3ffffffff,4.0,0.0,0.0,0.0
8442cdbffffffff,15.0,0.0,0.0,0.0
8442cddffffffff,3.0,0.0,0.0,0.0
8442ce3ffffffff,26.0,0.0,0.0,0.0
8442ce5ffffffff,8.0,0.0,0.0,0.0
8442ce7ffffffff,5.0,0.0,0.0,0.0
8442ce9ffffffff,30.0,0.0,0.0,0.0
8442cebffffffff,25.0,0.0,0.0,0.0
8442d9bffffffff,2.0,0.0,0.0,0.0
8442db5ffffffff,92.0,0.0,0.0,0.0
8442db7ffffffff,32.0,0.0,0.0,0.0
8442db9ffffffff,2.0,0.0,0.0,0.0
8442dbdffffffff,1.0,0.0,0.0,0.0
8442dc3ffffffff,14.0,0.0,0.0,0.0
8442dc9ffffffff,3.0,0.0,0.0,0.0
8442dcbffffffff,4.0,0.0,0.0,0.0
8442dcdffffffff,27.0,0.0,0.0,0.0
8442dd1ffffffff,4.0,0.0,0.0,0.0
8442dd9ffffffff,11.0,0.0,0.0,0.0
8442e05ffffffff,2.0,0.0,0.0,0.0
8442e23ffffffff,9.0,0.0,0.0,0.0
8442e27ffffffff,9.0,0.0,0.0,0.0
8442e35ffffffff,2.0,0.0,0.0,0.0
8442e37ffffffff,3.0,0.0,0.0,0.0
8442e6bffffffff,1.0,0.0,0.0,0.0
8442eb3ffffffff,4.0,0.0,0.0,0.0
8443129ffffffff,4.0,0.0,0.0,0.0
844313bffffffff,11.0,0.0,0.0,0.0
8443145ffffffff,5.0,0.0,0.0,0.0
8443163ffffffff,6.0,0.0,0.0,0.0
84431e1ffffffff,3.0,0.0,0.0,0.0
84431e3ffffffff,10.0,0.0,0.0,0.0
84431e9ffffffff,17.0,0.0,0.0,0.0
84431edffffffff,5.0,0.0,0.0,0.0
8443881ffffffff,3.0,0.0,0.0,0.0
8443887ffffffff,3.0,0.0,0.0,0.0
8443889ffffffff,18.0,0.0,0.0,0.0
84438a3ffffffff,1.0,0.0,0.0,1.0
84438abffffffff,1.0,0.0,0.0,1.0
84438bdffffffff,2.0,0.0,0.0,0.0
84438c1ffffffff,9.0,0.0,0.0,2.0
84438c3ffffffff,81.0,0.0,0.0,25.0
84438c9ffffffff,15.0,0.0,0.0,5.0
8443981ffffffff,8.0,0.0,0.0,0.0
844398dffffffff,30.0,0.0,0.0,18.0
8443a03ffffffff,176.0,0.0,0.0,5.0
8443a0dffffffff,4.0,0.0,0.0,0.0
8443a11ffffffff,2.0,0.0,0.0,1.0
8443a13ffffffff,162.0,0.0,0.0,36.0
8443a15ffffffff,13.0,0.0,0.0,3.0
8443a17ffffffff,10.0,0.0,0.0,2.0
8443a39ffffffff,8.0,0.0,0.0,0.0
8443a41ffffffff,1.0,0.0,0.0,0.0
8443a69ffffffff,1.0,0.0,0.0,0.0
8443a89ffffffff,25.0,0.0,0.0,5.0
8443a8dffffffff,230.0,0.0,0.0,11.0
8443a91ffffffff,4.0,0.0,0.0,0.0
8443a93ffffffff,7.0,0.0,0.0,0.0
8443aa9ffffffff,7.0,0.0,0.0,0.0
8443ac1ffffffff,37.0,0.0,0.0,7.0
8443ac3ffffffff,36.0,0.0,0.0,4.0
8443ac7ffffffff,2.0,0.0,0.0,0.0
8443ac9ffffffff,6.0,0.0,0.0,0.0
8443acbffffffff,29.0,0.0,0.0,2.0
8443acdffffffff,92.0,0.0,0.0,10.0
8443ad3ffffffff,8.0,0.0,0.0,0.0
8443addffffffff,1.0,0.0,0.0,0.0
8443ae3ffffffff,31.0,0.0,0.0,8.0
8443ae5ffffffff,4.0,0.0,0.0,0.0
844a261ffffffff,6.0,0.0,0.0,4.0
844a26bffffffff,8.0,0.0,0.0,5.0
844b26dffffffff,55.0,0.0,0.0,0.0
844b30bffffffff,2.0,0.0,0.0,0.0
844b661ffffffff,2.0,0.0,0.0,0.0
844b6d3ffffffff,2.0,0.0,0.0,0.0
844b753ffffffff,4.0,0.0,0.0,0.0
