cell_id,Regulus regulus,Regulus regulus [regulus Group],Regulus regulus ellenthalerae,Regulus regulus teneriffae,Regulus regulus azoricus,Regulus regulus sanctaemariae,Regulus regulus inermis,Regulus regulus [himalayensis Group]
821e5ffffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e67fffffffff,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e6ffffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e77fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e87fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e8ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e9ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821ea7fffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821eaffffffffff,86.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
821eb7fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821ec7fffffffff,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821ecffffffffff,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821ed7fffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821edffffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821ee7fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821eeffffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821ef7fffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f07fffffffff,616.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
821f0ffffffffff,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f17fffffffff,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f1ffffffffff,444.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
821f27fffffffff,230.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
821f2ffffffffff,943.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0
821f37fffffffff,578.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
821f47fffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f4ffffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f57fffffffff,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f5ffffffffff,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f67fffffffff,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f6ffffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f77fffffffff,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f87fffffffff,715.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
821f8ffffffffff,1012.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
821f97fffffffff,196.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
821f9ffffffffff,506.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
821fa7fffffffff,656.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
821faffffffffff,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821fb7fffffffff,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822017fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82201ffffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82204ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82206ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82208ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82209ffffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8220a7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8220affffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8220e7fffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8220f7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822427fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822467fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82248ffffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8224c7fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8224d7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822517fffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822547fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82255ffffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8225b7fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c07fffffffff,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c0ffffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c1ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c27fffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c2ffffffffff,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c77fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822cd7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822ce7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822cf7fffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d07fffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d17fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d1ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d27fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d2ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d37fffffffff,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d57fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d67fffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d77fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822da7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822daffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822db7fffffffff,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822e0ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822e17fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822e1ffffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822e2ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822e67fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822e6ffffffffff,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822e77fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822e8ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822eaffffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822edffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822ef7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822f5ffffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823017fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82301ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823027fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82302ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823037fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
823087fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82309ffffffffff,122.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8230affffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8230c7fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8230cffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8230d7fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8230dffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8230e7fffffffff,192.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
8230effffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823157fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82316ffffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823187fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82318ffffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823197fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8231affffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823427fffffffff,538.0,0.0,0.0,0.0,333.0,16.0,0.0,0.0
823437fffffffff,176.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0
823447fffffffff,128.0,0.0,9.0,73.0,0.0,0.0,0.0,0.0
82344ffffffffff,189.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0
82346ffffffffff,94.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0
82351ffffffffff,527.0,0.0,0.0,0.0,0.0,0.0,381.0,0.0
8235affffffffff,304.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0
823827fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823867fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823907fffffffff,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82390ffffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823917fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823927fffffffff,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82392ffffffffff,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823947fffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82394ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823957fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823967fffffffff,813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82396ffffffffff,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823977fffffffff,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c07fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c0ffffffffff,144.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
823c1ffffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c37fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c47fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c57fffffffff,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c5ffffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c6ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823ce7fffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823d17fffffffff,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823d1ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823d27fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823d37fffffffff,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823daffffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823f27fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823f2ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823f37fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823f4ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823f67fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823f6ffffffffff,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823f77fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824047fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82404ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82405ffffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824077fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82408ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824097fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8240a7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8240c7fffffffff,163.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
8240d7fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8240e7fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8240effffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824197fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8241b7fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824367fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824b67fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824b77fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824ba7fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824bb7fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
